,Concept_ID,ar,hi
1457,lecken::V,لعق,चाटना
1458,beißen::V,عض,काटना
1459,abreißen::V,قلع,तोड़ना
1460,abschneiden::V,قطع,काट करना
1461,binden::V,ربط,बाँधना
1462,stecken::V,دس,खोंसना
1463,brechen::V,كسر,तोड़ना
1464,klopfen::V,طرق,खटखटाना
1465,hauen::V,ضرب,ठोकना
1466,kleben::V,ألصق,चिपकाना
1467,reiben::V,حك,घिसना
1468,reiben::V,حك,रगड़ना
1469,streichen::V,نشر,लगाना
1470,schleifen::V,سن,तेज़ करना
1471,schneiden::V,قطع,कतरना
1472,rütteln::V,رج,झकझोरना
1473,schütteln::V,هز,हिलाना
1474,schwenken::V,لوح,घुमाना
1475,schütten::V,صب,उँडेलना
1476,füllen::V,ملأ,भरना
1477,füllen::V,ملأ,ठूसना
1478,einwickeln::V,لف,लपेटना
1479,tragen::V,حمل,ढोना
1480,schleppen::V,سحب,घसीटना
1481,ziehen::V,سحب,खींचना
1482,aufbewahren::V,حفظ,रखना
1483,werfen::V,رمى,फेंकना
1484,werfen::V,ألقى,फेंकना
1485,fangen::V,التقط,पकड़ना
1486,packen::V,مسك,पकड़ना
1487,verstecken::V,خبأ,छिपाना
1488,teilen::V,قسم,बाँटना
1489,schicken::V,بعث,भेजना
1490,schicken::V,أرسل,भेजना
1491,bringen::V,جلب,लाना
1492,hinzufügen::V,أضاف,जोड़ना
1493,bekommen::V,حصل,पाना
1494,erhalten::V,استلم,पाना
1495,erhalten::V,استلم,मिलना
1496,nehmen::V,أخذ,लेना
1497,wählen::V,اختار,चुनना
1498,auswählen::V,انتقى,चुनना
1499,bewahren::V,حافظ,बनाए रखना
1500,behindern::V,عاق,रोकना
1501,verderben::V,أفسد,ख़राब करना
1502,beschädigen::V,أضر,नुक़सान पहुँचाना
1503,zerbrechen::V,كسر,तोड़ना
1504,zerreißen::V,مزق,तोड़ना
1505,zerstören::V,دمر,नष्ट करना
1506,zerstören::V,دمر,बरबाद करना
1507,verbrennen::V,حرق,जलाना
1508,geben::V,أعطى,देना
1509,reichen::V,ناول,थमाना
1510,schenken::V,وهب,भेंट देना
1511,versprechen::V,وعد,वादा करना
1512,wünschen::V,تمنى,कामना करना
1513,loben::V,مدح,तारीफ़ करना
1514,küssen::V,قبل,चूमना
1515,wiegen::V,هدهد,झुलाना
1516,zudecken::V,غطى,ढकना
1517,wecken::V,أيقظ,जगाना
1518,zeigen::V,أرى,दिखाना
1519,führen::V,دل,रास्ता दिखाना
1520,lehren::V,علم,पढ़ाना
1521,unterrichten::V,علم,सिखाना
1522,aufziehen::V,ربى,पालना
1523,leiten::V,دل,संचालन करना
1524,leiten::V,أدار,संचालन करना
1525,antreiben::V,حث,हड़बड़ाना
1526,lassen::V,حدا,-आना
1527,lassen::V,حدا,कराना
1528,einladen::V,دعا,बुलाना
1529,vereinigen::V,وحد,मिलाना
1530,vereinigen::V,وحد,संयुक्त करना
1531,besuchen::V,زار,मिलना से
1532,besuchen::V,زار,मिलने जाना से
1533,treffen::V,قابل,मिलना
1534,sich versammeln::V,اجتمع,इकट्ठा होना
1535,spielen::V,لعب,खेलना
1536,singen::V,غنى,गाना
1537,tanzen::V,رقص,नाचना
1538,sich trennen::V,افترق,अलग होना
1539,verlassen::V,ترك,छोड़ना
1540,retten::V,نجى,बचाना
1541,retten::V,أنقذ,बचाना
1542,bewachen::V,حرس,आँख रखना पर
1543,schützen::V,حمى,रक्षा करना
1544,verteidigen::V,دافع,रक्षा करना
1545,sich schlagen::V,تضارب,हाथापाई करना
1546,schießen::V,أطلق,गोली मारना
1547,siegen::V,انتصر,जीतना
1548,siegen::V,انتصر,विजय पाना
1549,ärgern::V,أزعل,चिढ़ाना
1550,schlagen::V,ضرب,मारना
1551,treten::V,رفس,ठोकर मारना
1552,stechen::V,شك,भेदना
1553,stechen::V,شك,भोंकना
1554,stoßen::V,دفع,धक्का देना
1555,stoßen::V,دفع,झटका देना
1556,stehlen::V,سرق,चोरी करना
1557,stören::V,ضايق,बुरा लगना
1558,belästigen::V,أزعج,तंग करना
1559,verbergen::V,كتم,लुकाना
1560,täuschen::V,خدع,धोखा देना
1561,betrügen::V,غش,धोखा देना
1562,töten::V,قتل,मारना
1563,töten::V,قتل,मार डालना
1564,wohnen::V,سكن,रहना
1565,arbeiten::V,عمل,काम करना
1566,arbeiten::V,اشتغل,काम करना
1567,sammeln::V,جمع,जमा करना
1568,pflücken::V,جنى,चुनना
1569,pflücken::V,جنى,तोड़ना
1570,pflücken::V,قطف,चुनना
1571,pflücken::V,قطف,तोड़ना
1572,jagen::V,صاد,आखेट करना
1573,jagen::V,صاد,शिकार करना
1574,fischen::V,اصطاد,मछली पकड़ना
1575,fassen::V,قبض,पकड़ना
1576,hüten::V,رعى,चराना
1577,treiben::V,ساق,हाँकना
1578,anbinden::V,ربط,बाँधना
1579,füttern::V,علف,खिलाना
1580,melken::V,حلب,दुहना
1581,hacken::V,فرم,काटना
1582,gießen::V,سقى,सींचना
1583,reifen::V,نضج,पकना
1584,zubereiten::V,حضر,पकाना
1585,kochen::V,طبخ,पकाना
1586,kochen::V,طبخ,राँधना
1587,backen::V,خبز,पकाना
1588,braten::V,قلى,तलना
1589,braten::V,قلى,भूनना
1590,braten::V,حمر,तलना
1591,braten::V,حمر,भूनना
1592,umrühren::V,قلب,फेंटना
1593,stricken::V,حاك,बुनना
1594,nähen::V,خاط,सीना
1595,färben::V,صبغ,रँगना
1596,färben::V,لون,रँगना
1597,reinigen::V,نظف,साफ़ करना
1598,reinigen::V,نظف,शुद्ध करना
1599,waschen::V,غسل,धोना
1600,abwischen::V,مسح,पोंछ्ना
1601,spülen::V,شطف,माँजना
1602,spülen::V,شطف,खँगालना
1603,fegen::V,كنس,बुहारना
1604,kehren::V,كنس,झाड़ना
1605,baden::V,استحم,स्नान करना
1606,sich waschen::V,اغتسل,नहाना
1607,sich waschen::V,اغتسل,हाथ-मुँह धोना
1608,ausziehen::V,خلع,उतारना
1609,anziehen::V,لبس,पहनना
1610,sich anziehen::V,اكتسى,कपड़े पहनना
1611,kämmen::V,مشط,कंघी करना
1612,schmücken::V,زين,सजाना
1613,schmücken::V,زين,सँवारना
1614,sagen::V,قال,कहना
1615,sagen::V,قال,बताना
1616,sprechen::V,تكلم,बोलना
1617,reden::V,تكلم,बोलना
1618,reden::V,تكلم,बात करना
1619,sich unterhalten::V,تحادث,बात करना
1620,sich unterhalten::V,تحادث,बातचीत करना
1621,fragen::V,سأل,पूछ्ना
1622,fragen::V,سأل,प्रश्न करना
1623,bitten::V,رجا,माँगना से
1624,erzählen::V,حكي,बताना
1625,mitteilen::V,بلغ,ख़बर देना
1626,mitteilen::V,بلغ,सूचना देना
1627,nennen::V,سمى,नाम देना
1628,rufen::V,نادى,बुलाना
1629,prahlen::V,فشر,शेख़ी बघारना
1630,prahlen::V,تفاخر,शेख़ी बघारना
1631,übersetzen::V,ترجم,अनुवाद करना
1632,denken::V,فكر,सोचना
1633,glauben::V,اعتقد,विश्वास करना
1634,bemerken::V,لاحظ,ध्यान देना पर
1635,erkennen::V,عرف,पहचानना
1636,begreifen::V,فهم,समझना
1637,begreifen::V,أدرك,समझना
1638,verstehen::V,فهم,सुनना
1639,lernen::V,درس,पढ़ना
1640,wissen::V,علم,जानना
1641,wissen::V,علم,मालूम होना
1642,sich erinnern an::V,تذكر,याद करना
1643,vergessen::V,نسي,भूलना
1644,vergessen::V,نسي,बिसारना
1645,messen::V,قاس,नापना
1646,zählen::V,عد,गिनना
1647,zählen::V,أحصى,गिनना
1648,rechnen::V,حسب,गणना करना
1649,rechnen::V,حسب,हिसाब करना
1650,lesen::V,قرأ,पढ़ना
1651,malen::V,صور,कींचना
1652,zeichnen::V,رسم,चित्र कींचना
1653,schreiben::V,كتب,लिखना
1654,besitzen::V,حاز,मालिक होना
1655,besitzen::V,حاز,स्वामी होना
1656,besitzen::V,ملك,मालिक होना
1657,besitzen::V,ملك,स्वामी होना
1658,kaufen::V,اشترى,ख़रीदना
1659,verkaufen::V,باع,बेचना
1660,bezahlen::V,دفع,चुकाना
1661,bezahlen::V,دفع,अदा करना
1662,zahlen::V,سدد,अदा करना
1663,beherrschen::V,حكم,शासन करना पर
1664,ertragen::V,أطاق,सहना
1665,ertragen::V,تحمل,सहना
