,Concept_ID,lv,be
1562,oben::ADV,выліын,наверсе
1563,oben::ADV,virsū,угары
1564,oben::ADV,virsū,наверсе
1565,hinauf::ADV,выліӧ,угару
1566,hinauf::ADV,augšā,угару
1567,hinauf::ADV,uz augšu,угару
1568,überall::ADV,быдлаын,усюды
1569,überall::ADV,visur,усюды
1570,nicht::ADV,oз,не
1571,nicht::ADV,ne,не
1572,ein wenig::ADV,неуна,трошкі
1573,ein wenig::ADV,drusku,трошкі
1574,kaum::ADV,мырдэм,ледзьве
1575,kaum::ADV,diezin vai,ледзьве
1576,sehr::ADV,зэв,вельмі
1577,sehr::ADV,ļoti,вельмі
1578,sehr::ADV,gaužām,вельмі
1579,so::ADV,тадз,так
1580,so::ADV,сідз,так
1581,so::ADV,tā,так
1582,so::ADV,tik,так
1583,noch::ADV,на,яшчэ
1584,noch::ADV,нӧшта,яшчэ
1585,noch::ADV,vēl,яшчэ
1586,nur::ADV,куш,толькі
1587,nur::ADV,сӧмын,толькі
1588,nur::ADV,vien,толькі
1589,nur::ADV,tikai,толькі
1590,schon::ADV,нин,ужо
1591,schon::ADV,jau,ужо
1592,wieder::ADV,бара,зноў
1593,wieder::ADV,atkal,зноў
1594,vergebens::ADV,весьшӧрӧ,дарма
1595,vergebens::ADV,весьшӧрӧ,дарэмна
1596,vergebens::ADV,velti,дарма
1597,vergebens::ADV,velti,дарэмна
1598,vor::PRP,водзын,перад
1599,vor::PRP,priekš,перад
1600,hinter::PRP,бӧрнын,за
1601,hinter::PRP,бӧрнын,ззаду
1602,hinter::PRP,aiz,за
1603,hinter::PRP,aiz,ззаду
1604,unter::PRP,улын,пад
1605,unter::PRP,zem,пад
1606,durch::PRP,пыр,праз
1607,durch::PRP,пырыс,праз
1608,durch::PRP,caur,праз
1609,durch::PRP,cauri,праз
1610,neben::PRP,бердын,каля
1611,neben::PRP,līdzās,каля
1612,zwischen::PRP,костын,між
1613,zwischen::PRP,костын,паміж
1614,zwischen::PRP,starp,між
1615,zwischen::PRP,starp,паміж
1616,wegen::PRP,вӧсна,з-за
1617,wegen::PRP,pēc,з-за
1618,dies::PRN,тайӧ,гэта
1619,dies::PRN,šis,гэта
1620,das::PRN,ciйö,тое
1621,das::PRN,tas,тое
1622,alles::PRN,став,усё
1623,alles::PRN,viss,усё
1624,ich::PRN,ме,я
1625,ich::PRN,es,я
1626,du::PRN,тэ,ты
1627,du::PRN,tu,ты
1628,er::PRN,сійӧ,ён
1629,er::PRN,viņš,ён
1630,wir::PRN,ми,мы
1631,wir::PRN,mēs,мы
1632,ihr::PRN,тi,вы
1633,ihr::PRN,jūs,вы
1634,sie::PRN,найö,яны
1635,sie::PRN,viņi,яны
1636,sie::PRN,viņas,яны
1637,was::FPRN,мый,што
1638,was::FPRN,kas,што
1639,wer::FPRN,код,хто
1640,wer::FPRN,kas,хто
1641,wo::FADV,кыті,дзе
1642,wo::FADV,kur,дзе
1643,wohin::FADV,кытчӧ,куды
1644,wohin::FADV,kurp,куды
1645,wohin::FADV,uz kurieni,куды
1646,wie::FADV,кыдзи,як
1647,wie::FADV,kā,як
1648,warum::FADV,мыйла,чаму
1649,warum::FADV,kāpēc,чаму
1650,wieviel::FNUM,кымын,колькі
1651,wieviel::FNUM,cik,колькі
1652,eins::NUM,ӧтик,адзін
1653,eins::NUM,viens,адзін
1654,zwei::NUM,кык,два
1655,zwei::NUM,divi,два
1656,drei::NUM,куим,тры
1657,drei::NUM,trīs,тры
1658,vier::NUM,нель,чатыры
1659,vier::NUM,četri,чатыры
1660,fünf::NUM,вит,пяць
1661,fünf::NUM,pieci,пяць
1662,sechs::NUM,квайт,шесць
1663,sechs::NUM,seši,шесць
1664,sieben::NUM,сизим,сем
1665,sieben::NUM,septiņi,сем
1666,acht::NUM,кӧкъямыс,восем
1667,acht::NUM,astoņi,восем
1668,neun::NUM,ӧкмыс,дзевяць
1669,neun::NUM,deviņi,дзевяць
1670,zehn::NUM,дас,дзесяць
1671,zehn::NUM,desmit,дзесяць
1672,elf::NUM,дас ӧтик,адзінаццаць
1673,elf::NUM,vienpadsmit,адзінаццаць
1674,zwölf::NUM,дас кык,дванаццаць
1675,zwölf::NUM,divpadsmit,дванаццаць
1676,zwanzig::NUM,кызь,дваццаць
1677,zwanzig::NUM,divdesmit,дваццаць
1678,dreißig::NUM,комын,трыццаць
1679,dreißig::NUM,trīsdesmit,трыццаць
1680,vierzig::NUM,нелямын,сорак
1681,vierzig::NUM,četrdesmit,сорак
1682,fünfzig::NUM,ветымын,пядзесят
1683,fünfzig::NUM,piecdesmit,пядзесят
1684,sechzig::NUM,квайтымын,шесдзесят
1685,sechzig::NUM,sešdesmit,шесдзесят
1686,siebzig::NUM,сизимдас,семдзесят
1687,siebzig::NUM,septiņdesmit,семдзесят
1688,achtzig::NUM,кӧкъямысдас,восемдзесят
1689,achtzig::NUM,astoņdesmit,восемдзесят
1690,neunzig::NUM,ӧкмысдас,дзевяноста
1691,neunzig::NUM,deviņdesmit,дзевяноста
1692,hundert::NUM,сё,сто
1693,hundert::NUM,simt,сто
1694,tausend::NUM,сюрс,тысяча
1695,tausend::NUM,tūkstoš,тысяча
1696,und::CNJ,и,і
1697,und::CNJ,и,ды
1698,und::CNJ,un,і
1699,und::CNJ,un,ды
1700,oder::CNJ,либӧ,або
1701,oder::CNJ,jeb,або
1702,stehen::V,сулавны,стаяць
1703,stehen::V,stāvēt,стаяць
1704,sitzen::V,пукавны,сядзець
1705,sitzen::V,sēdēt,сядзець
1706,liegen::V,куйлыны,ляжаць
1707,liegen::V,gulēt,ляжаць
1708,hängen::V,ӧшавны,вісець
1709,hängen::V,karāties,вісець
1710,werden::V,лоны,стаць
1711,werden::V,лоны,зрабіцца
1712,werden::V,tapt,стаць
1713,werden::V,tapt,зрабіцца
1714,passieren::V,лоны,трапіцца
1715,passieren::V,notikt,трапіцца
1716,beginnen::V,кутчысьны,пачацца
1717,beginnen::V,кутны,пачацца
1718,beginnen::V,sākties,пачацца
1719,enden::V,помасьны,кончыцца
1720,enden::V,beigties,кончыцца
1721,wechseln::V,вежсьыны,мяняцца
1722,wechseln::V,mainīties,мяняцца
1723,aufgehen[Sonne]::V,петны,узысці
1724,aufgehen[Sonne]::V,lēkt,узысці
1725,aufgehen[Sonne]::V,uzlēkt,узысці
1726,untergehen[Sonne]::V,пуксьыны,зайсці
1727,untergehen[Sonne]::V,noiet,зайсці
1728,untergehen[Sonne]::V,rietēt,зайсці
1729,scheinen[Sonne]::V,югъявны,свяціць
1730,scheinen[Sonne]::V,югвидзны,свяціць
1731,scheinen[Sonne]::V,spīdēt,свяціць
1732,donnern::V,гымавны,грымець
1733,donnern::V,dārdēt,грымець
1734,wehen::V,пӧльтны,дзьмуць
1735,wehen::V,pūst,дзьмуць
1736,strömen::V,киссьыны,ліцца
1737,strömen::V,līt,ліцца
1738,strömen::V,plūst,ліцца
1739,fließen::V,визувтны,цячы
1740,fließen::V,tecēt,цячы
1741,sich drehen::V,бергавны,круціцца
1742,sich drehen::V,бергавны,варочацца
1743,sich drehen::V,grozīties,круціцца
1744,sich drehen::V,grozīties,варочацца
1745,schwanken::V,легны,хістацца
1746,schwanken::V,лайкъявны,хістацца
1747,schwanken::V,līgoties,хістацца
1748,schwanken::V,grīļoties,хістацца
1749,schwingen::V,лайкъявны,гайдацца
1750,schwingen::V,лайкъявны,калыхацца
1751,schwingen::V,люллявны,гайдацца
1752,schwingen::V,люллявны,калыхацца
1753,schwingen::V,vēzēties,гайдацца
1754,schwingen::V,vēzēties,калыхацца
1755,fallen::V,усьны,падаць
1756,fallen::V,krist,падаць
1757,brennen::V,сотчыны,гарэць
1758,brennen::V,degt,гарэць
1759,rauchen::V,тшынӧдны,дымець
1760,rauchen::V,dūmot,дымець
1761,regnen::V,зэрны,дажджыць
1762,regnen::V,līt,дажджыць
1763,gefrieren::V,кынмыны,замерзнуць
1764,gefrieren::V,sasalt,замерзнуць
1765,tauen::V,сывны,раставаць
1766,tauen::V,kust,раставаць
1767,schmelzen::V,сывны,плавіцца
1768,schmelzen::V,kust,плавіцца
1769,schmelzen::V,nokust,плавіцца
1770,trocknen::V,косьмыны,сохнуць
1771,trocknen::V,žūt,сохнуць
1772,trocknen::V,kaltēties,сохнуць
1773,sieden::V,пуны,кіпець
1774,sieden::V,virt,кіпець
1775,sieden::V,vārīties,кіпець
1776,faulen::V,сісьмыны,гнісці
1777,faulen::V,pūt,гнісці
1778,faulen::V,trudēt,гнісці
1779,verfaulen::V,сісьмыны,згнісці
1780,verfaulen::V,sapūt,згнісці
1781,verfaulen::V,satrūdēt,згнісці
1782,reißen::V,орны,ірвацца
1783,reißen::V,plīst,ірвацца
1784,reißen::V,satrūkt,ірвацца
1785,versinken::V,вӧйны,тануць
1786,versinken::V,grimt,тануць
1787,versinken::V,nogrimt,тануць
1788,vergehen::V,кольны,праходзіць
1789,vergehen::V,ордйыны,праходзіць
1790,vergehen::V,paiet,праходзіць
1791,erscheinen::V,петкӧдчыны,зʼявіцца
1792,erscheinen::V,parādīties,зʼявіцца
1793,verschwinden::V,бырны,знікнуць
1794,verschwinden::V,nozust,знікнуць
1795,sinken::V,вӧйны,спадаць
1796,sinken::V,kristies,спадаць
1797,abnehmen::V,чинны,паменшыцца
1798,abnehmen::V,noplakt,паменшыцца
1799,abnehmen::V,mazināties,паменшыцца
1800,zunehmen::V,содны,павялічвацца
1801,zunehmen::V,ыдждыны,павялічвацца
1802,zunehmen::V,pieaugt,павялічвацца
1803,zunehmen::V,pieņemties,павялічвацца
1804,steigen::V,лыбны,паднімацца
1805,steigen::V,kāpt,паднімацца
1806,wachsen::V,быдмыны,расці
1807,wachsen::V,augt,расці
1808,glänzen::V,югъявны,блішчаць
1809,glänzen::V,дзирдавны,блішчаць
1810,glänzen::V,zaigot,блішчаць
1811,glänzen::V,laistīties,блішчаць
1812,funkeln::V,югъявны,бліскаць
1813,funkeln::V,дзирдавны,бліскаць
1814,funkeln::V,mirdzēt,бліскаць
1815,funkeln::V,dzirkstēt,бліскаць
1816,lärmen::V,жувгыны,шумець
1817,lärmen::V,ыугыны,шумець
1818,lärmen::V,шумитны,шумець
1819,lärmen::V,ālēties,шумець
1820,lärmen::V,trokšņot,шумець
1821,läuten::V,жургыны,званіць
1822,läuten::V,zvanīt,званіць
1823,klingeln::V,звӧнитны,званіць
1824,klingeln::V,zvanīt,званіць
1825,klirren::V,гольскöдчыны,бразгаць
1826,klirren::V,tinkšķēt,бразгаць
1827,klirren::V,džinkstēt,бразгаць
1828,brausen::V,буавны,бушаваць
1829,brausen::V,krākt,бушаваць
1830,brausen::V,brāzmot,бушаваць
1831,rauschen::V,кышакывны,шастаць
1832,rauschen::V,šalkt,шастаць
1833,klingen::V,шыавны,гучаць
1834,klingen::V,юргыны,гучаць
1835,klingen::V,skanēt,гучаць
1836,klingen::V,izklausīties,гучаць
1837,bellen::V,увтны,брахаць
1838,bellen::V,riet,брахаць
1839,heulen::V,омлявны,выць
1840,heulen::V,вурзавны,выць
1841,heulen::V,kaukt,выць
1842,heulen::V,gaudot,выць
1843,blasen::V,пӧльтны,дзьмухнуць
1844,blasen::V,pūst,дзьмухнуць
1845,pfeifen::V,шутьлявны,свістаць
1846,pfeifen::V,svilpt,свістаць
1847,pfeifen::V,svilpot,свістаць
1848,schreien::V,горзыны,крычаць
1849,schreien::V,brēkt,крычаць
1850,schreien::V,kliegt,крычаць
1851,stöhnen::V,ымзыны,стагнаць
1852,stöhnen::V,vaidēt,стагнаць
1853,zittern::V,тіравны,дрыжаць
1854,zittern::V,drebēt,дрыжаць
1855,leben::V,овны,жыць
1856,leben::V,dzīvot,жыць
1857,geboren werden::V,чужны,нарадзіцца
1858,geboren werden::V,dzimt,нарадзіцца
1859,atmen::V,кашкыны,дыхаць
1860,atmen::V,пошиктыны,дыхаць
1861,atmen::V,elpot,дыхаць
1862,trinken::V,юны,піць
1863,trinken::V,dzert,піць
1864,essen::V,сёйны,есці
1865,essen::V,ēst,есці
1866,schlucken::V,ньылавны,глытаць
1867,schlucken::V,rīt,глытаць
1868,müde werden::V,мудзны,стаміцца
1869,müde werden::V,nokust,стаміцца
1870,einschlafen::V,ланьтны,заснуць
1871,einschlafen::V,унмовсьны,заснуць
1872,einschlafen::V,iemigt,заснуць
1873,einschlafen::V,aizmigt,заснуць
1874,schlafen::V,узьны,спаць
1875,schlafen::V,gulēt,спаць
1876,aufwachen::V,садьмыны,рассыпацца
1877,aufwachen::V,mosties,рассыпацца
1878,aufstehen::V,чеччыны,устаць
1879,aufstehen::V,celties,устаць
1880,sich erholen::V,шойччыны,адпачываць
1881,sich erholen::V,atžirgt,адпачываць
1882,sich erholen::V,atpūsties,адпачываць
1883,krank werden::V,висьмыны,захварэць
1884,krank werden::V,sasirgt,захварэць
1885,krank sein::V,висьны,хварэць
1886,krank sein::V,slimot,хварэць
1887,schmerzen::V,висьны,балець
1888,schmerzen::V,sāpēt,балець
1889,schmerzen::V,smelgt,балець
1890,husten::V,кызны,кашляць
1891,husten::V,klepot,кашляць
1892,genesen::V,бурдны,паправіцца
1893,genesen::V,бурдны,паздаравець
1894,genesen::V,veseļoties,паправіцца
1895,genesen::V,veseļoties,паздаравець
1896,sterben::V,кувны,памерці
1897,sterben::V,mirt,памерці
1898,sterben::V,nomirt,памерці
1899,umkommen::V,кувны,загінуць
1900,umkommen::V,apsprāgt,загінуць
1901,umkommen::V,aiziet bojā,загінуць
1902,sich bewegen::V,вӧрзьыны,рухацца
1903,sich bewegen::V,virzīties,рухацца
1904,sich rühren::V,вӧрны,варушыцца
1905,sich rühren::V,вӧрӧдчыны,варушыцца
1906,sich rühren::V,sagrozīties,варушыцца
1907,sich erheben::V,сувтны,устаць
1908,sich erheben::V,piecelties,устаць
1909,sich setzen::V,пуксьыны,сесці
1910,sich setzen::V,sēsties,сесці
1911,hinfallen::V,усьны,упасці
1912,hinfallen::V,sabirt,упасці
1913,hinfallen::V,pakrist,упасці
1914,laufen::V,мyнны,хадзіць
1915,laufen::V,iet,хадзіць
1916,laufen::V,skraidīt,хадзіць
1917,schreiten::V,восьлавны,шагаць
1918,schreiten::V,восьлавны,крочыць
1919,schreiten::V,soļot,шагаць
1920,schreiten::V,soļot,крочыць
1921,spazierengehen::V,гуляйтны,гуляць
1922,spazierengehen::V,staigāt,гуляць
1923,spazierengehen::V,pastaigāties,гуляць
1924,eilen::V,тэрмасьны,спяшацца
1925,eilen::V,traukt,спяшацца
1926,sich beeilen::V,тэрмасьны,спяшацца
1927,sich beeilen::V,steigties,спяшацца
1928,sich beeilen::V,pasteigties,спяшацца
1929,sausen::V,тӧвзьыны,імчацца
1930,sausen::V,drāzt,імчацца
1931,sausen::V,brāzties,імчацца
1932,rennen::V,котӧртны,бегаць
1933,rennen::V,skriet,бегаць
1934,springen::V,чеччавны,скакаць
1935,springen::V,lēkt,скакаць
1936,klettern::V,кышасьны,лазіць
1937,klettern::V,кавшасьны,лазіць
1938,klettern::V,kāpt,лазіць
1939,klettern::V,rāpties,лазіць
1940,schaukeln::V,гычасьны,гайдацца
1941,schaukeln::V,šūpoties,гайдацца
1942,schaukeln::V,zvalstīties,гайдацца
1943,kriechen::V,кыссьыны,поўзаць
1944,kriechen::V,līst,поўзаць
1945,kriechen::V,rāpot,поўзаць
1946,schwimmen::V,уявны,плаваць
1947,schwimmen::V,peldēt,плаваць
1948,tauchen::V,сунавны,ныраць
1949,tauchen::V,gremdēties,ныраць
1950,rudern::V,пелысасьны,веславаць
1951,rudern::V,airēt,веславаць
1952,rudern::V,irties,веславаць
1953,fahren::V,мунны,ехаць
1954,fahren::V,braukt,ехаць
1955,fliegen::V,лэбны,лятаць
1956,fliegen::V,lidot,лятаць
1957,fliegen::V,laisties,лятаць
1958,gehen::V,мyнны,ісці
1959,gehen::V,iet,ісці
1960,weggehen::V,мунавны,пайсці
1961,weggehen::V,aiziet,пайсці
1962,abfahren::V,мӧдӧдчыны,адʼяжджаць
1963,abfahren::V,atiet,адʼяжджаць
1964,abfahren::V,aizbraukt,адʼяжджаць
1965,anhalten::V,джӧмдыны,спыніцца
1966,anhalten::V,джӧмдыны,затрымацца
1967,anhalten::V,apstāties,спыніцца
1968,anhalten::V,apstāties,затрымацца
1969,hineingehen::V,пырны,уваходзіць
1970,hineingehen::V,ieiet,уваходзіць
1971,eintreten::V,пырны,увайсці
1972,eintreten::V,ienākt,увайсці
1973,kommen::V,воны,прыйсці
1974,kommen::V,локны,прыйсці
1975,kommen::V,nākt,прыйсці
1976,ankommen::V,воны,прыбыць
1977,ankommen::V,локны,прыбыць
1978,ankommen::V,nonākt,прыбыць
1979,ankommen::V,ierasties,прыбыць
1980,zurückkommen::V,косны,вярнуцца
1981,zurückkommen::V,бергӧдчыны,вярнуцца
1982,zurückkommen::V,atgriezties,вярнуцца
1983,bleiben::V,кольны,застацца
1984,bleiben::V,palikt,застацца
1985,warten::V,виччысьны,чакаць
1986,warten::V,gaidīt,чакаць
1987,erwarten::V,виччысьны,чакаць
1988,erwarten::V,sagaidīt,чакаць
1989,suchen::V,корсьны,шукаць
1990,suchen::V,meklēt,шукаць
1991,finden::V,казявны,знайсці
1992,finden::V,rast,знайсці
1993,finden::V,atrast,знайсці
1994,versuchen::V,заводитчывны,прабаваць
1995,versuchen::V,mēģināt,прабаваць
1996,vorbereiten::V,дасьтыны,падрыхтаваць
1997,vorbereiten::V,gatavot,падрыхтаваць
1998,vorbereiten::V,sagatavot,падрыхтаваць
1999,lieben::V,радейтны,кахаць
2000,lieben::V,mīlēt,кахаць
2001,mögen::V,радейтны,любіць
2002,mögen::V,gribēties,любіць
2003,lachen::V,серавны,смяяцца
2004,lachen::V,серавлыны,смяяцца
2005,lachen::V,smiet,смяяцца
2006,lachen::V,smieties,смяяцца
2007,rühren::V,нормӧдны,расчуліць
2008,rühren::V,aizgrābt,расчуліць
2009,weinen::V,бӧрдны,плакаць
2010,weinen::V,raudāt,плакаць
2011,schimpfen::V,видчыны,лаяцца
2012,schimpfen::V,rāties,лаяцца
2013,schimpfen::V,lamāties,лаяцца
2014,sich ärgern::V,скӧравны,сердаваць
2015,sich ärgern::V,īgt,сердаваць
2016,sich ärgern::V,pukoties,сердаваць
2017,sich ärgern::V,dusmoties,сердаваць
2018,sich fürchten::V,повны,баяцца
2019,sich fürchten::V,bīties,баяцца
2020,sich fürchten::V,baidīties,баяцца
2021,fürchten::V,повны,баяцца
2022,fürchten::V,baidīties no,баяцца
2023,fliehen::V,пышйыны,уцякаць
2024,fliehen::V,bēgt,уцякаць
2025,flüchten::V,пышйыны,уцячы
2026,flüchten::V,aizbēgt,уцячы
2027,sehen::V,аддзыны,бачыць
2028,sehen::V,redzēt,бачыць
2029,anschauen::V,видзӧдны,паглядзець
2030,anschauen::V,paraudzīties,паглядзець
2031,ansehen::V,видзӧдны,глядзець
2032,ansehen::V,aplūkot,глядзець
2033,hören::V,кывны,чуць
2034,hören::V,dzirdēt,чуць
2035,zuhören::V,кывзыны,слухаць
2036,zuhören::V,klausīties,слухаць
2037,probieren::V,видлыны,каштаваць
2038,probieren::V,nogaršot,каштаваць
2039,riechen::V,чушкыны,нюхаць
2040,riechen::V,ost,нюхаць
2041,riechen::V,ostīt,нюхаць
2042,fühlen::V,вежӧртны,адчуваць
2043,fühlen::V,гӧгӧрвоны,адчуваць
2044,fühlen::V,just,адчуваць
2045,fühlen::V,izjust,адчуваць
2046,scheinen::V,кажитчыны,здавацца
2047,scheinen::V,šķist,здавацца
2048,scheinen::V,likties,здавацца
2049,zu sehen sein::V,тыдавны,віднецца
2050,zu sehen sein::V,parādīties,віднецца
2051,vernehmen::V,кывны,пачуць
2052,vernehmen::V,saklausīt,пачуць
2053,frieren::V,кынмыны,мёрзнуць
2054,frieren::V,salt,мёрзнуць
2055,tun::V,керны,рабіць
2056,tun::V,darīt,рабіць
2057,können::V,кужны,умець
2058,können::V,prast,умець
2059,wollen::V,кӧсйыны,хацець
2060,wollen::V,gribēt,хацець
2061,anfangen::V,заводитны,пачаць
2062,anfangen::V,пондыны,пачаць
2063,anfangen::V,sākt,пачаць
2064,anfangen::V,iesākt,пачаць
2065,beenden::V,помавны,закончыць
2066,beenden::V,beigt,закончыць
2067,beenden::V,pabeigt,закончыць
2068,aufhören::V,дугӧдны,перастаць
2069,aufhören::V,pārtraukt,перастаць
2070,gelingen::V,артмыны,удацца
2071,gelingen::V,izdoties,удацца
2072,geraten::V,сюрны,аказацца
2073,geraten::V,веськавны,аказацца
2074,geraten::V,veikties,аказацца
2075,öffnen::V,восьтыны,адчыніць
2076,öffnen::V,atvērt,адчыніць
2077,öffnen::V,attaisīt,адчыніць
2078,schließen::V,пӧдлавны,зачыніць
2079,schließen::V,slēgt,зачыніць
2080,schließen::V,aizvērt,зачыніць
2081,schließen::V,aiztaisīt,зачыніць
2082,stellen::V,сувтӧдны,паставіць
2083,stellen::V,likt,паставіць
2084,stellen::V,nolikt,паставіць
2085,setzen::V,пуксьӧдны,пасадзіць
2086,setzen::V,sēdināt,пасадзіць
2087,legen::V,пуктыны,класці
2088,legen::V,likt,класці
2089,berühren::V,вӧрзьӧдны,чапаць
2090,berühren::V,инмӧдчывны,чапаць
2091,berühren::V,skart,чапаць
2092,berühren::V,aizskart,чапаць
2093,verbinden::V,йитны,звязаць
2094,verbinden::V,saistīt,звязаць
2095,verbinden::V,savienot,звязаць
2096,bedecken::V,вевттьыны,накрыць
2097,bedecken::V,apsegt,накрыць
2098,bedecken::V,pārsegt,накрыць
2099,aufhängen::V,ӧшӧдны,павесіць
2100,aufhängen::V,джагӧдны,павесіць
2101,aufhängen::V,uzkārt,павесіць
2102,anzünden::V,ӧзтыны,запаліць
2103,anzünden::V,aizdegt,запаліць
2104,anzünden::V,aizdedzināt,запаліць
2105,aufheben::V,чеччӧдны,падняць
2106,aufheben::V,сувтӧдны,падняць
2107,aufheben::V,pacelt,падняць
2108,zurücklassen::V,кольны,пакінуць
2109,zurücklassen::V,atstāt,пакінуць
2110,verlieren::V,воштыны,згубіць
2111,verlieren::V,zaudēt,згубіць
2112,verlieren::V,pazaudēt,згубіць
2113,fallen lassen::V,уськӧдны,упусціць
2114,fallen lassen::V,nomest,упусціць
2115,machen::V,вӧчны,зрабіць
2116,machen::V,лӧсьӧдны,зрабіць
2117,machen::V,darīt,зрабіць
2118,herstellen::V,лӧсьӧдны,вырабіць
2119,herstellen::V,ražot,вырабіць
2120,herstellen::V,izgatavot,вырабіць
2121,bauen::V,лэптыны,будаваць
2122,bauen::V,celt,будаваць
2123,bauen::V,būvēt,будаваць
2124,reparieren::V,дзоньтавны,правіць
2125,reparieren::V,labot,правіць
2126,reparieren::V,remontēt,правіць
2127,verbessern::V,бурмӧдны,палепшыць
2128,verbessern::V,labot,палепшыць
2129,verbessern::V,izlabot,палепшыць
2130,ändern::V,вежны,змяніць
2131,ändern::V,mainīt,змяніць
2132,graben::V,кодйыны,капаць
2133,graben::V,rakt,капаць
2134,beugen::V,куснявны,сагнуць
2135,beugen::V,liekt,сагнуць
2136,biegen::V,куснявны,пагнуць
2137,biegen::V,liekt,пагнуць
2138,drehen::V,бергӧдлыны,вярцець
2139,drehen::V,griezt,вярцець
2140,wenden::V,бергӧдны,павярнуць
2141,wenden::V,apgriezt,павярнуць
2142,umdrehen::V,бергӧдны,перавярнуць
2143,umdrehen::V,apgriezt,перавярнуць
2144,heben::V,лэптыны,падымаць
2145,heben::V,celt,падымаць
2146,heben::V,cilāt,падымаць
2147,heben::V,pacelt,падымаць
2148,hochheben::V,кыпӧдны,падняць
2149,hochheben::V,pacelt,падняць
2150,ergreifen::V,кутны,схапіць
2151,ergreifen::V,кутны,схваціць
2152,ergreifen::V,paķert,схапіць
2153,ergreifen::V,paķert,схваціць
2154,ergreifen::V,satvert,схапіць
2155,ergreifen::V,satvert,схваціць
2156,halten::V,кутны,трымаць
2157,halten::V,turēt,трымаць
2158,halten::V,saturēt,трымаць
2159,drücken::V,личкыны,націскаць
2160,drücken::V,топӧдны,націскаць
2161,drücken::V,spiest,націскаць
2162,schieben::V,ӧтдортны,пхаць
2163,schieben::V,ӧтдортны,штурхаць
2164,schieben::V,йӧткыштны,пхаць
2165,schieben::V,йӧткыштны,штурхаць
2166,schieben::V,stumt,пхаць
2167,schieben::V,stumt,штурхаць
2168,kratzen::V,гуджӧдны,скрэбці
2169,kratzen::V,kasīt,скрэбці
2170,kratzen::V,skrāpēt,скрэбці
2171,lecken::V,нювны,лізаць
2172,lecken::V,lakt,лізаць
2173,lecken::V,laizīt,лізаць
2174,beißen::V,курччыны,кусаць
2175,beißen::V,kost,кусаць
2176,abreißen::V,орӧдны,адарваць
2177,abreißen::V,atraut,адарваць
2178,abreißen::V,atplēst,адарваць
2179,abschneiden::V,вундавны,адрэзаць
2180,abschneiden::V,nogriezt,адрэзаць
2181,binden::V,гӧрддзавны,вязаць
2182,binden::V,кӧртавны,вязаць
2183,binden::V,siet,вязаць
2184,binden::V,aptīt,вязаць
2185,stecken::V,сюйны,уваткнуць
2186,stecken::V,bāzt,уваткнуць
2187,stecken::V,spraust,уваткнуць
2188,brechen::V,чегны,зламаць
2189,brechen::V,lauzt,зламаць
2190,brechen::V,lauzīt,зламаць
2191,klopfen::V,камгыны,стукаць
2192,klopfen::V,klauvēt,стукаць
2193,hauen::V,нӧйнты,біць
2194,hauen::V,кучкыны,біць
2195,hauen::V,cirst,біць
2196,hauen::V,dauzīt,біць
2197,kleben::V,лемавны,клеіць
2198,kleben::V,ляскавны,клеіць
2199,kleben::V,līmēt,клеіць
2200,kleben::V,lipināt,клеіць
2201,reiben::V,тільны,церці
2202,reiben::V,зыравны,церці
2203,reiben::V,rīvēt,церці
2204,reiben::V,berzēt,церці
2205,streichen::V,мавтны,намазаць
2206,streichen::V,ziest,намазаць
2207,streichen::V,triept,намазаць
2208,schleifen::V,кеслыны,тачыць
2209,schleifen::V,trīt,тачыць
2210,schleifen::V,asināt,тачыць
2211,schneiden::V,шырны,рэзаць
2212,schneiden::V,griezt,рэзаць
2213,schneiden::V,sagriezt,рэзаць
2214,rütteln::V,легӧдны,хістаць
2215,rütteln::V,катлӧдлыны,хістаць
2216,rütteln::V,kratīt,хістаць
2217,rütteln::V,purināt,хістаць
2218,schütteln::V,тракӧдны,трэсці
2219,schütteln::V,kratīt,трэсці
2220,schwenken::V,ӧвтны,махаць
2221,schwenken::V,шенасьны,махаць
2222,schwenken::V,vēzēt,махаць
2223,schwenken::V,vēcināt,махаць
2224,schütten::V,кисьтны,наліць
2225,schütten::V,bērt,наліць
2226,füllen::V,тыртны,напоўніць
2227,füllen::V,pildīt,напоўніць
2228,füllen::V,piepildīt,напоўніць
2229,einwickeln::V,тубыртны,загарнуць
2230,einwickeln::V,ietīt,загарнуць
2231,tragen::V,нуны,несці
2232,tragen::V,nest,несці
2233,schleppen::V,кыскавны,цягнуць
2234,schleppen::V,stiept,цягнуць
2235,schleppen::V,staipīt,цягнуць
2236,ziehen::V,кыскыны,цягнуць
2237,ziehen::V,vilkt,цягнуць
2238,aufbewahren::V,видзны,захоўваць
2239,aufbewahren::V,glabāt,захоўваць
2240,aufbewahren::V,uzglabāt,захоўваць
2241,werfen::V,чӧвтны,кідаць
2242,werfen::V,шыбитны,кідаць
2243,werfen::V,mest,кідаць
2244,werfen::V,sviest,кідаць
2245,fangen::V,кутны,лавіць
2246,fangen::V,ķert,лавіць
2247,fangen::V,uzķert,лавіць
2248,packen::V,босьтны,схапіць
2249,packen::V,босьтны,схваціць
2250,packen::V,paķert,схапіць
2251,packen::V,paķert,схваціць
2252,packen::V,satvert,схапіць
2253,packen::V,satvert,схваціць
2254,verstecken::V,дзебны,схаваць
2255,verstecken::V,slēpt,схаваць
