,Concept_ID,fi,mn
1498,vergessen::V,unohtaa,мартах
1499,messen::V,mitata,хэмжих
1500,zählen::V,laskea,тоолох
1501,rechnen::V,laskea,тооцоох
1502,lesen::V,lukea,унших
1503,malen::V,maalata,зурах
1504,zeichnen::V,piirtää,дүрслэн бичих
1505,zeichnen::V,piirustaa,дүрслэн бичих
1506,schreiben::V,kirjoittaa,бичих
1507,besitzen::V,omistaa,эзэмших
1508,kaufen::V,ostaa,худалдан авах
1509,verkaufen::V,myydä,худалдах
1510,bezahlen::V,maksaa,төлөх
1511,zahlen::V,maksaa,төлөх
1512,beherrschen::V,hallita,эзэмших
1513,ertragen::V,kestää,тэсэх
