,Concept_ID,lv,ml
1794,schmerzen::V,sāpēt,വേദനിക്കുക
1795,schmerzen::V,smelgt,വേദനിക്കുക
1796,husten::V,кызны,ചുമയ്ക്കുക
1797,husten::V,klepot,ചുമയ്ക്കുക
1798,genesen::V,бурдны,സുഖപ്പെടുക
1799,genesen::V,veseļoties,സുഖപ്പെടുക
1800,sterben::V,кувны,മരിക്കുക
1801,sterben::V,mirt,മരിക്കുക
1802,sterben::V,nomirt,മരിക്കുക
1803,umkommen::V,кувны,മരിക്കുക
1804,umkommen::V,apsprāgt,മരിക്കുക
1805,umkommen::V,aiziet bojā,മരിക്കുക
1806,sich bewegen::V,вӧрзьыны,സ്ഥലം_മാറുക
1807,sich bewegen::V,virzīties,സ്ഥലം_മാറുക
1808,sich rühren::V,вӧрны,ചലിക്കുക
1809,sich rühren::V,вӧрӧдчыны,ചലിക്കുക
1810,sich rühren::V,sagrozīties,ചലിക്കുക
1811,sich erheben::V,сувтны,നിൽക്കുക
1812,sich erheben::V,piecelties,നിൽക്കുക
1813,sich setzen::V,пуксьыны,ഇരിക്കുക
1814,sich setzen::V,sēsties,ഇരിക്കുക
1815,hinfallen::V,усьны,വീഴുക
1816,hinfallen::V,sabirt,വീഴുക
1817,hinfallen::V,pakrist,വീഴുക
1818,laufen::V,мyнны,നടക്കുക
1819,laufen::V,iet,നടക്കുക
1820,laufen::V,skraidīt,നടക്കുക
1821,schreiten::V,восьлавны,നടക്കുക
1822,schreiten::V,soļot,നടക്കുക
1823,spazierengehen::V,гуляйтны,ഉലാത്തുക
1824,spazierengehen::V,staigāt,ഉലാത്തുക
1825,spazierengehen::V,pastaigāties,ഉലാത്തുക
1826,eilen::V,тэрмасьны,പാഞ്ഞെത്തുക
1827,eilen::V,traukt,പാഞ്ഞെത്തുക
1828,sich beeilen::V,тэрмасьны,തിരിക്കുകൂട്ടുക
1829,sich beeilen::V,тэрмасьны,തിടുക്കം_കാട്ടുക
1830,sich beeilen::V,steigties,തിരിക്കുകൂട്ടുക
1831,sich beeilen::V,steigties,തിടുക്കം_കാട്ടുക
1832,sich beeilen::V,pasteigties,തിരിക്കുകൂട്ടുക
1833,sich beeilen::V,pasteigties,തിടുക്കം_കാട്ടുക
1834,sausen::V,тӧвзьыны,കുതിക്കുക
1835,sausen::V,drāzt,കുതിക്കുക
1836,sausen::V,brāzties,കുതിക്കുക
1837,rennen::V,котӧртны,ഓടുക
1838,rennen::V,skriet,ഓടുക
1839,springen::V,чеччавны,ചാടുക
1840,springen::V,lēkt,ചാടുക
1841,klettern::V,кышасьны,കയറുക
1842,klettern::V,кавшасьны,കയറുക
1843,klettern::V,kāpt,കയറുക
1844,klettern::V,rāpties,കയറുക
1845,schaukeln::V,гычасьны,ഇളകുക
1846,schaukeln::V,šūpoties,ഇളകുക
1847,schaukeln::V,zvalstīties,ഇളകുക
1848,kriechen::V,кыссьыны,പതുങ്ങികയറുക
1849,kriechen::V,līst,പതുങ്ങികയറുക
1850,kriechen::V,rāpot,പതുങ്ങികയറുക
1851,schwimmen::V,уявны,നീന്തുക
1852,schwimmen::V,peldēt,നീന്തുക
1853,tauchen::V,сунавны,വെള്ളത്തിലേക്ക് ചാടുക
1854,tauchen::V,gremdēties,വെള്ളത്തിലേക്ക് ചാടുക
1855,rudern::V,пелысасьны,തുഴയുക
1856,rudern::V,airēt,തുഴയുക
1857,rudern::V,irties,തുഴയുക
1858,fahren::V,мунны,വാഹനം ഓടിക്കുക
1859,fahren::V,braukt,വാഹനം ഓടിക്കുക
1860,fliegen::V,лэбны,പറക്കുക
1861,fliegen::V,lidot,പറക്കുക
1862,fliegen::V,laisties,പറക്കുക
1863,gehen::V,мyнны,പോകുക
1864,gehen::V,iet,പോകുക
1865,weggehen::V,мунавны,വിടുക
1866,weggehen::V,aiziet,വിടുക
1867,abfahren::V,мӧдӧдчыны,പുറപ്പെടുക
1868,abfahren::V,atiet,പുറപ്പെടുക
1869,abfahren::V,aizbraukt,പുറപ്പെടുക
1870,anhalten::V,джӧмдыны,നിർത്തുക
1871,anhalten::V,apstāties,നിർത്തുക
1872,hineingehen::V,пырны,പ്രവേശിക്കുക
1873,hineingehen::V,ieiet,പ്രവേശിക്കുക
1874,eintreten::V,пырны,പ്രവേശിക്കുക
1875,eintreten::V,ienākt,പ്രവേശിക്കുക
1876,kommen::V,воны,വരുക
1877,kommen::V,локны,വരുക
1878,kommen::V,nākt,വരുക
1879,ankommen::V,воны,എത്തിച്ചേരുക
1880,ankommen::V,локны,എത്തിച്ചേരുക
1881,ankommen::V,nonākt,എത്തിച്ചേരുക
1882,ankommen::V,ierasties,എത്തിച്ചേരുക
1883,zurückkommen::V,косны,തിരിച്ചു വരുക
1884,zurückkommen::V,бергӧдчыны,തിരിച്ചു വരുക
1885,zurückkommen::V,atgriezties,തിരിച്ചു വരുക
1886,bleiben::V,кольны,തുടരുക
1887,bleiben::V,palikt,തുടരുക
1888,warten::V,виччысьны,കാത്തിരിക്കുക
1889,warten::V,gaidīt,കാത്തിരിക്കുക
1890,erwarten::V,виччысьны,പ്രതീക്ഷിക്കുക
1891,erwarten::V,sagaidīt,പ്രതീക്ഷിക്കുക
1892,suchen::V,корсьны,തിരയുക
1893,suchen::V,meklēt,തിരയുക
1894,finden::V,казявны,കണ്ടെത്തുക
1895,finden::V,rast,കണ്ടെത്തുക
1896,finden::V,atrast,കണ്ടെത്തുക
1897,versuchen::V,заводитчывны,ശ്രമിക്കുക
1898,versuchen::V,mēģināt,ശ്രമിക്കുക
1899,vorbereiten::V,дасьтыны,തയ്യാറെടുക്കുക
1900,vorbereiten::V,gatavot,തയ്യാറെടുക്കുക
1901,vorbereiten::V,sagatavot,തയ്യാറെടുക്കുക
1902,lieben::V,радейтны,സ്നേഹിക്കുക
1903,lieben::V,mīlēt,സ്നേഹിക്കുക
1904,mögen::V,радейтны,ഇഷ്ടപ്പെടുക
1905,mögen::V,gribēties,ഇഷ്ടപ്പെടുക
1906,lachen::V,серавны,ചിരിക്കുക
1907,lachen::V,серавлыны,ചിരിക്കുക
1908,lachen::V,smiet,ചിരിക്കുക
1909,lachen::V,smieties,ചിരിക്കുക
1910,rühren::V,нормӧдны,ഹൃദയം സ്പർശിക്കുക
1911,rühren::V,aizgrābt,ഹൃദയം സ്പർശിക്കുക
1912,weinen::V,бӧрдны,തേങ്ങുക
1913,weinen::V,raudāt,തേങ്ങുക
1914,schimpfen::V,видчыны,പിറുപിറുക്കുക
1915,schimpfen::V,rāties,പിറുപിറുക്കുക
1916,schimpfen::V,lamāties,പിറുപിറുക്കുക
1917,sich ärgern::V,скӧравны,കോപിക്കുക
1918,sich ärgern::V,īgt,കോപിക്കുക
1919,sich ärgern::V,pukoties,കോപിക്കുക
1920,sich ärgern::V,dusmoties,കോപിക്കുക
1921,sich fürchten::V,повны,പേടിക്കുക
1922,sich fürchten::V,bīties,പേടിക്കുക
1923,sich fürchten::V,baidīties,പേടിക്കുക
1924,fürchten::V,повны,പേടിക്കുക
1925,fürchten::V,baidīties no,പേടിക്കുക
1926,fliehen::V,пышйыны,രക്ഷപ്പെടുക
1927,fliehen::V,bēgt,രക്ഷപ്പെടുക
1928,flüchten::V,пышйыны,രക്ഷപ്പെടുക
1929,flüchten::V,aizbēgt,രക്ഷപ്പെടുക
1930,sehen::V,аддзыны,കാണുക
1931,sehen::V,redzēt,കാണുക
1932,anschauen::V,видзӧдны,നോക്കുക
1933,anschauen::V,paraudzīties,നോക്കുക
1934,ansehen::V,видзӧдны,നോക്കുക
1935,ansehen::V,aplūkot,നോക്കുക
1936,hören::V,кывны,കേൾക്കുക
1937,hören::V,dzirdēt,കേൾക്കുക
1938,zuhören::V,кывзыны,ശ്രദ്ധിക്കുക
1939,zuhören::V,klausīties,ശ്രദ്ധിക്കുക
1940,probieren::V,видлыны,രുചിയുള്ളതായി_തോന്നുക
1941,probieren::V,nogaršot,രുചിയുള്ളതായി_തോന്നുക
1942,riechen::V,чушкыны,മണത്തു_നോക്കുക
1943,riechen::V,ost,മണത്തു_നോക്കുക
1944,riechen::V,ostīt,മണത്തു_നോക്കുക
1945,fühlen::V,вежӧртны,സ്പർശിച്ചറിയുക
1946,fühlen::V,гӧгӧрвоны,സ്പർശിച്ചറിയുക
1947,fühlen::V,just,സ്പർശിച്ചറിയുക
1948,fühlen::V,izjust,സ്പർശിച്ചറിയുക
1949,scheinen::V,кажитчыны,കാണപ്പെടുക
1950,scheinen::V,šķist,കാണപ്പെടുക
1951,scheinen::V,likties,കാണപ്പെടുക
1952,zu sehen sein::V,тыдавны,വെളിച്ചപ്പെടുക
1953,zu sehen sein::V,parādīties,വെളിച്ചപ്പെടുക
1954,vernehmen::V,кывны,കേൾക്കുക
1955,vernehmen::V,saklausīt,കേൾക്കുക
1956,frieren::V,кынмыны,വിറയ്ക്കുക
1957,frieren::V,salt,വിറയ്ക്കുക
1958,tun::V,керны,ചെയ്യുക
1959,tun::V,darīt,ചെയ്യുക
1960,können::V,кужны,കഴിയുക
1961,können::V,prast,കഴിയുക
1962,wollen::V,кӧсйыны,വേണുക
1963,wollen::V,gribēt,വേണുക
1964,anfangen::V,заводитны,തുടങ്ങുക
1965,anfangen::V,пондыны,തുടങ്ങുക
1966,anfangen::V,sākt,തുടങ്ങുക
1967,anfangen::V,iesākt,തുടങ്ങുക
1968,beenden::V,помавны,പൂർത്തിയാക്കുക
1969,beenden::V,beigt,പൂർത്തിയാക്കുക
1970,beenden::V,pabeigt,പൂർത്തിയാക്കുക
1971,aufhören::V,дугӧдны,നിർത്തുക
1972,aufhören::V,pārtraukt,നിർത്തുക
1973,gelingen::V,артмыны,വിജയിക്കുക
1974,gelingen::V,izdoties,വിജയിക്കുക
1975,geraten::V,сюрны,പരിണമിക്കുക
1976,geraten::V,веськавны,പരിണമിക്കുക
1977,geraten::V,veikties,പരിണമിക്കുക
1978,öffnen::V,восьтыны,തുറക്കുക
1979,öffnen::V,atvērt,തുറക്കുക
1980,öffnen::V,attaisīt,തുറക്കുക
1981,schließen::V,пӧдлавны,അടയ്ക്കുക
1982,schließen::V,slēgt,അടയ്ക്കുക
1983,schließen::V,aizvērt,അടയ്ക്കുക
1984,schließen::V,aiztaisīt,അടയ്ക്കുക
1985,stellen::V,сувтӧдны,വയ്ക്കുക
1986,stellen::V,likt,വയ്ക്കുക
1987,stellen::V,nolikt,വയ്ക്കുക
1988,setzen::V,пуксьӧдны,വയ്ക്കുക
1989,setzen::V,sēdināt,വയ്ക്കുക
1990,legen::V,пуктыны,ഇടുക
1991,legen::V,likt,ഇടുക
1992,berühren::V,вӧрзьӧдны,തൊടുക
1993,berühren::V,инмӧдчывны,തൊടുക
1994,berühren::V,skart,തൊടുക
1995,berühren::V,aizskart,തൊടുക
1996,verbinden::V,йитны,ഘടിപ്പിക്കുക
1997,verbinden::V,saistīt,ഘടിപ്പിക്കുക
1998,verbinden::V,savienot,ഘടിപ്പിക്കുക
1999,bedecken::V,вевттьыны,മുടുക
2000,bedecken::V,apsegt,മുടുക
2001,bedecken::V,pārsegt,മുടുക
2002,aufhängen::V,ӧшӧдны,കെട്ടിതൂക്കുക
2003,aufhängen::V,джагӧдны,കെട്ടിതൂക്കുക
2004,aufhängen::V,uzkārt,കെട്ടിതൂക്കുക
2005,anzünden::V,ӧзтыны,കത്തിക്കുക
2006,anzünden::V,aizdegt,കത്തിക്കുക
2007,anzünden::V,aizdedzināt,കത്തിക്കുക
2008,aufheben::V,чеччӧдны,പെറുക്കിയെടുക്കുക
2009,aufheben::V,сувтӧдны,പെറുക്കിയെടുക്കുക
2010,aufheben::V,pacelt,പെറുക്കിയെടുക്കുക
2011,zurücklassen::V,кольны,വച്ചുപോരുക
2012,zurücklassen::V,atstāt,വച്ചുപോരുക
2013,verlieren::V,воштыны,നഷ്ടപ്പെടുക
2014,verlieren::V,zaudēt,നഷ്ടപ്പെടുക
2015,verlieren::V,pazaudēt,നഷ്ടപ്പെടുക
2016,fallen lassen::V,уськӧдны,വീഴ്ത്തുക
2017,fallen lassen::V,nomest,വീഴ്ത്തുക
2018,machen::V,вӧчны,ഉണ്ടാക്കുക
2019,machen::V,лӧсьӧдны,ഉണ്ടാക്കുക
2020,machen::V,darīt,ഉണ്ടാക്കുക
2021,herstellen::V,лӧсьӧдны,ഉൽപാദിപ്പിക്കുക
2022,herstellen::V,ražot,ഉൽപാദിപ്പിക്കുക
2023,herstellen::V,izgatavot,ഉൽപാദിപ്പിക്കുക
2024,bauen::V,лэптыны,നിർമ്മിക്കുക
2025,bauen::V,celt,നിർമ്മിക്കുക
2026,bauen::V,būvēt,നിർമ്മിക്കുക
2027,reparieren::V,дзоньтавны,നന്നാക്കുക
2028,reparieren::V,labot,നന്നാക്കുക
2029,reparieren::V,remontēt,നന്നാക്കുക
2030,verbessern::V,бурмӧдны,മെച്ചപ്പെടുക
2031,verbessern::V,labot,മെച്ചപ്പെടുക
2032,verbessern::V,izlabot,മെച്ചപ്പെടുക
2033,ändern::V,вежны,മാറ്റംവരുത്തുക
2034,ändern::V,mainīt,മാറ്റംവരുത്തുക
2035,graben::V,кодйыны,കുഴിക്കുക
2036,graben::V,rakt,കുഴിക്കുക
2037,beugen::V,куснявны,വണങ്ങുക
2038,beugen::V,liekt,വണങ്ങുക
2039,biegen::V,куснявны,കുനിയുക
2040,biegen::V,liekt,കുനിയുക
2041,drehen::V,бергӧдлыны,തിരിക്കുക
2042,drehen::V,griezt,തിരിക്കുക
2043,wenden::V,бергӧдны,തിരിയുക
2044,wenden::V,apgriezt,തിരിയുക
2045,umdrehen::V,бергӧдны,തിരിയുക
2046,umdrehen::V,apgriezt,തിരിയുക
2047,heben::V,лэптыны,ഉയർത്തുക
2048,heben::V,celt,ഉയർത്തുക
2049,heben::V,cilāt,ഉയർത്തുക
2050,heben::V,pacelt,ഉയർത്തുക
2051,hochheben::V,кыпӧдны,ഉയർത്തുക
2052,hochheben::V,pacelt,ഉയർത്തുക
2053,ergreifen::V,кутны,ബലമായി_പിടിക്കുക
2054,ergreifen::V,paķert,ബലമായി_പിടിക്കുക
2055,ergreifen::V,satvert,ബലമായി_പിടിക്കുക
2056,halten::V,кутны,പിടിക്കുക
2057,halten::V,turēt,പിടിക്കുക
2058,halten::V,saturēt,പിടിക്കുക
2059,drücken::V,личкыны,അമർത്തുക
2060,drücken::V,топӧдны,അമർത്തുക
2061,drücken::V,spiest,അമർത്തുക
2062,schieben::V,ӧтдортны,തള്ളുക
2063,schieben::V,йӧткыштны,തള്ളുക
2064,schieben::V,stumt,തള്ളുക
2065,kratzen::V,гуджӧдны,ചുരണ്ടുക
2066,kratzen::V,kasīt,ചുരണ്ടുക
2067,kratzen::V,skrāpēt,ചുരണ്ടുക
2068,lecken::V,нювны,നക്കുക
2069,lecken::V,lakt,നക്കുക
2070,lecken::V,laizīt,നക്കുക
2071,beißen::V,курччыны,കടിക്കുക
2072,beißen::V,kost,കടിക്കുക
2073,abreißen::V,орӧдны,കീറിക്കളയുക
2074,abreißen::V,atraut,കീറിക്കളയുക
2075,abreißen::V,atplēst,കീറിക്കളയുക
2076,abschneiden::V,вундавны,മുറിച്ചുമാറ്റുക
2077,abschneiden::V,nogriezt,മുറിച്ചുമാറ്റുക
2078,binden::V,гӧрддзавны,കെട്ടുക
2079,binden::V,кӧртавны,കെട്ടുക
2080,binden::V,siet,കെട്ടുക
2081,binden::V,aptīt,കെട്ടുക
2082,stecken::V,сюйны,തുളയ്ക്കുക
2083,stecken::V,bāzt,തുളയ്ക്കുക
2084,stecken::V,spraust,തുളയ്ക്കുക
2085,brechen::V,чегны,ഉടയുക
2086,brechen::V,lauzt,ഉടയുക
2087,brechen::V,lauzīt,ഉടയുക
2088,klopfen::V,камгыны,തട്ടുക
2089,klopfen::V,klauvēt,തട്ടുക
2090,hauen::V,нӧйнты,അടിക്കുക
2091,hauen::V,кучкыны,അടിക്കുക
2092,hauen::V,cirst,അടിക്കുക
2093,hauen::V,dauzīt,അടിക്കുക
2094,kleben::V,лемавны,ഒട്ടിക്കുക
2095,kleben::V,ляскавны,ഒട്ടിക്കുക
2096,kleben::V,līmēt,ഒട്ടിക്കുക
2097,kleben::V,lipināt,ഒട്ടിക്കുക
2098,reiben::V,тільны,തിരുമ്മിത്തുടയ്ക്കുക
2099,reiben::V,зыравны,തിരുമ്മിത്തുടയ്ക്കുക
2100,reiben::V,rīvēt,തിരുമ്മിത്തുടയ്ക്കുക
2101,reiben::V,berzēt,തിരുമ്മിത്തുടയ്ക്കുക
2102,streichen::V,мавтны,പടർത്തുക
2103,streichen::V,ziest,പടർത്തുക
2104,streichen::V,triept,പടർത്തുക
2105,schleifen::V,кеслыны,പൊടിക്കുക
2106,schleifen::V,trīt,പൊടിക്കുക
2107,schleifen::V,asināt,പൊടിക്കുക
2108,schneiden::V,шырны,മുറിക്കുക
2109,schneiden::V,griezt,മുറിക്കുക
2110,schneiden::V,sagriezt,മുറിക്കുക
2111,rütteln::V,легӧдны,മുട്ടുക
2112,rütteln::V,катлӧдлыны,മുട്ടുക
2113,rütteln::V,kratīt,മുട്ടുക
2114,rütteln::V,purināt,മുട്ടുക
2115,schütteln::V,тракӧдны,കുലുക്കുക
2116,schütteln::V,kratīt,കുലുക്കുക
2117,schwenken::V,ӧвтны,ആടുക
2118,schwenken::V,шенасьны,ആടുക
2119,schwenken::V,vēzēt,ആടുക
2120,schwenken::V,vēcināt,ആടുക
2121,schütten::V,кисьтны,ഒഴിക്കുക
2122,schütten::V,bērt,ഒഴിക്കുക
2123,füllen::V,тыртны,നിറയ്ക്കുക
2124,füllen::V,pildīt,നിറയ്ക്കുക
2125,füllen::V,piepildīt,നിറയ്ക്കുക
2126,einwickeln::V,тубыртны,പൊതിയുക
2127,einwickeln::V,ietīt,പൊതിയുക
2128,tragen::V,нуны,വഹിക്കുക
2129,tragen::V,nest,വഹിക്കുക
2130,schleppen::V,кыскавны,വലിച്ചിഴയ്ക്കുക
2131,schleppen::V,stiept,വലിച്ചിഴയ്ക്കുക
2132,schleppen::V,staipīt,വലിച്ചിഴയ്ക്കുക
2133,ziehen::V,кыскыны,വലിക്കുക
2134,ziehen::V,vilkt,വലിക്കുക
2135,aufbewahren::V,видзны,വയ്ക്കുക
2136,aufbewahren::V,glabāt,വയ്ക്കുക
2137,aufbewahren::V,uzglabāt,വയ്ക്കുക
2138,werfen::V,чӧвтны,എറിയുക
2139,werfen::V,шыбитны,എറിയുക
2140,werfen::V,mest,എറിയുക
2141,werfen::V,sviest,എറിയുക
2142,fangen::V,кутны,പിടിക്കുക
2143,fangen::V,ķert,പിടിക്കുക
2144,fangen::V,uzķert,പിടിക്കുക
2145,packen::V,босьтны,തട്ടിപ്പറിക്കുക
2146,packen::V,paķert,തട്ടിപ്പറിക്കുക
2147,packen::V,satvert,തട്ടിപ്പറിക്കുക
2148,verstecken::V,дзебны,മറയ്ക്കുക
2149,verstecken::V,slēpt,മറയ്ക്കുക
2150,verstecken::V,noglabāt,മറയ്ക്കുക
2151,teilen::V,юкны,വിഭജിക്കുക
2152,teilen::V,dalīt,വിഭജിക്കുക
2153,schicken::V,ыстыны,അയയ്ക്കുക
2154,schicken::V,sūtīt,അയയ്ക്കുക
2155,schicken::V,atsūtīt,അയയ്ക്കുക
2156,bringen::V,вайны,കൊണ്ടുവരുക
2157,bringen::V,atvest,കൊണ്ടുവരുക
2158,hinzufügen::V,содтыны,കൂട്ടുക
2159,hinzufügen::V,pievienot,കൂട്ടുക
2160,bekommen::V,босьтны,കിട്ടുക
2161,bekommen::V,dabūt,കിട്ടുക
2162,erhalten::V,босьтны,സ്വീകരിക്കുക
2163,erhalten::V,saņemt,സ്വീകരിക്കുക
2164,nehmen::V,босьтны,എടുക്കുക
2165,nehmen::V,ņemt,എടുക്കുക
2166,nehmen::V,paņemt,എടുക്കുക
2167,wählen::V,бӧрйыны,തിരഞ്ഞെടുക്കുക
2168,wählen::V,ievēlēt,തിരഞ്ഞെടുക്കുക
2169,auswählen::V,бӧрйыны,തിരഞ്ഞെടുക്കുക
2170,auswählen::V,izvēlēt,തിരഞ്ഞെടുക്കുക
2171,bewahren::V,видзны,പുലർത്തുക
2172,bewahren::V,saglabāt,പുലർത്തുക
2173,behindern::V,конйӧдлыны,തടയിടുക
2174,behindern::V,джӧмдӧдны,തടയിടുക
2175,behindern::V,kavēt,തടയിടുക
2176,behindern::V,aizkavēt,തടയിടുക
2177,verderben::V,тшыкӧдны,നശിപ്പിക്കുക
2178,verderben::V,sabojāt,നശിപ്പിക്കുക
2179,beschädigen::V,тшыкӧдны,ക്ഷതമേൽപ്പിക്കുക
2180,beschädigen::V,bojāt,ക്ഷതമേൽപ്പിക്കുക
2181,beschädigen::V,maitāt,ക്ഷതമേൽപ്പിക്കുക
2182,zerbrechen::V,жуглыны,ഉടയുക
2183,zerbrechen::V,salauzt,ഉടയുക
2184,zerbrechen::V,sadauzīt,ഉടയുക
2185,zerreißen::V,орӧдны,കീറുക
2186,zerreißen::V,pārraut,കീറുക
2187,zerstören::V,жугӧдны,നശിപ്പിക്കുക
2188,zerstören::V,кисьтны,നശിപ്പിക്കുക
2189,zerstören::V,косявны,നശിപ്പിക്കുക
2190,zerstören::V,graut,നശിപ്പിക്കുക
2191,zerstören::V,sagraut,നശിപ്പിക്കുക
2192,verbrennen::V,сотны,കത്തിനശിക്കുക
2193,verbrennen::V,сотны,കത്തിച്ചുകളയുക
2194,verbrennen::V,сотчыны,കത്തിനശിക്കുക
2195,verbrennen::V,сотчыны,കത്തിച്ചുകളയുക
2196,verbrennen::V,dedzināt,കത്തിനശിക്കുക
2197,verbrennen::V,dedzināt,കത്തിച്ചുകളയുക
2198,verbrennen::V,sadedzināt,കത്തിനശിക്കുക
2199,verbrennen::V,sadedzināt,കത്തിച്ചുകളയുക
2200,geben::V,сетны,കൊടുക്കുക
2201,geben::V,сетны,തരുക
2202,geben::V,dot,കൊടുക്കുക
2203,geben::V,dot,തരുക
2204,geben::V,padot,കൊടുക്കുക
2205,geben::V,padot,തരുക
2206,reichen::V,сетны,കൈമാറുക
2207,reichen::V,padot,കൈമാറുക
2208,reichen::V,sniegt,കൈമാറുക
2209,schenken::V,козьнавны,സമ്മാനം കൊടുക്കുക
2210,schenken::V,dāvāt,സമ്മാനം കൊടുക്കുക
2211,schenken::V,dāvināt,സമ്മാനം കൊടുക്കുക
2212,versprechen::V,кыв сетны,വാഗ്ദാനം_നൽകുക
2213,versprechen::V,solīt,വാഗ്ദാനം_നൽകുക
2214,versprechen::V,apsolīt,വാഗ്ദാനം_നൽകുക
2215,wünschen::V,кӧсйыны,ആഗ്രഹിക്കുക
2216,wünschen::V,vēlēt,ആഗ്രഹിക്കുക
2217,wünschen::V,novēlēt,ആഗ്രഹിക്കുക
2218,loben::V,ошкыны,പുകഴ്ത്തുക
2219,loben::V,lielīt,പുകഴ്ത്തുക
2220,küssen::V,окавны,ഉമ്മവയ്ക്കുക
2221,küssen::V,bučot,ഉമ്മവയ്ക്കുക
2222,küssen::V,skūpstīt,ഉമ്മവയ്ക്കുക
2223,wiegen::V,гудрӧдлыны,ഇളകുക
2224,wiegen::V,šūpot,ഇളകുക
2225,zudecken::V,веввттьыны,മുടുക
2226,zudecken::V,apklāt,മുടുക
2227,zudecken::V,aizsegt,മുടുക
2228,wecken::V,садьмӧдны,ഉണർത്തുക
2229,wecken::V,чуксавны,ഉണർത്തുക
2230,wecken::V,modināt,ഉണർത്തുക
2231,zeigen::V,петкӧдлыны,കാണിക്കുക
2232,zeigen::V,rādīt,കാണിക്കുക
2233,führen::V,нуӧдны,നടത്തുക
2234,führen::V,vadīt,നടത്തുക
2235,lehren::V,велӧдны,പഠിപ്പിക്കുക
2236,lehren::V,mācīt,പഠിപ്പിക്കുക
2237,lehren::V,iemācīt,പഠിപ്പിക്കുക
2238,unterrichten::V,велӧдны,പരിശീലിപ്പിക്കുക
2239,unterrichten::V,apmācīt,പരിശീലിപ്പിക്കുക
2240,aufziehen::V,быдтыны,വളർത്തിക്കൊണ്ടുവരുക
2241,aufziehen::V,uzaudzināt,വളർത്തിക്കൊണ്ടുവരുക
2242,leiten::V,веськӧдлыны,നയിക്കുക
2243,leiten::V,vadīt,നയിക്കുക
2244,leiten::V,pārzināt,നയിക്കുക
2245,antreiben::V,тэрмӧдны,പ്രേരിപ്പിക്കുക
2246,antreiben::V,urdīt,പ്രേരിപ്പിക്കുക
2247,antreiben::V,mudināt,പ്രേരിപ്പിക്കുക
2248,lassen::V,тшӧктыны,അനുവദിക്കുക
2249,lassen::V,ļaut,അനുവദിക്കുക
2250,einladen::V,корны,ക്ഷണിക്കുക
2251,einladen::V,ielūgt,ക്ഷണിക്കുക
2252,einladen::V,aicināt,ക്ഷണിക്കുക
2253,vereinigen::V,ӧтувтны,കൂടിച്ചേരുക
2254,vereinigen::V,котыртны,കൂടിച്ചേരുക
2255,vereinigen::V,vienot,കൂടിച്ചേരുക
2256,vereinigen::V,apvienot,കൂടിച്ചേരുക
2257,besuchen::V,волыны,സന്ദർശിക്കുക
2258,besuchen::V,ветлыны,സന്ദർശിക്കുക
2259,besuchen::V,apciemot,സന്ദർശിക്കുക
2260,treffen::V,вочаӧдны,തമ്മിൽ കാണുക
2261,treffen::V,паныдавны,തമ്മിൽ കാണുക
2262,treffen::V,satikt,തമ്മിൽ കാണുക
2263,treffen::V,sastapt,തമ്മിൽ കാണുക
2264,sich versammeln::V,лӧсьӧдчыны,സംയോജിപ്പിക്കുക
2265,sich versammeln::V,salasīties,സംയോജിപ്പിക്കുക
2266,sich versammeln::V,sapulcēties,സംയോജിപ്പിക്കുക
2267,spielen::V,ворсны,കളിക്കുക
2268,spielen::V,spēlēt,കളിക്കുക
2269,spielen::V,spēlēties,കളിക്കുക
2270,singen::V,сьывны,പാടുക
2271,singen::V,dziedāt,പാടുക
2272,tanzen::V,йӧктыны,നൃത്തം ചെയ്യുക
2273,tanzen::V,diet,നൃത്തം ചെയ്യുക
2274,tanzen::V,dejot,നൃത്തം ചെയ്യുക
2275,tanzen::V,dancot,നൃത്തം ചെയ്യുക
2276,sich trennen::V,торйӧдчыны,നേർപെടുത്തുക
2277,sich trennen::V,šķirties,നേർപെടുത്തുക
2278,sich trennen::V,izšķirties,നേർപെടുത്തുക
2279,verlassen::V,эновтны,പിൻവാങ്ങുക
2280,verlassen::V,atstāt,പിൻവാങ്ങുക
2281,retten::V,видзны,രക്ഷിക്കുക
2282,retten::V,мездыны,രക്ഷിക്കുക
2283,retten::V,glābt,രക്ഷിക്കുക
2284,bewachen::V,видзны,കാവൽനിൽക്കുക
2285,bewachen::V,sargāt,കാവൽനിൽക്കുക
2286,schützen::V,видзны,പരിരക്ഷിക്കുക
2287,schützen::V,pasargāt,പരിരക്ഷിക്കുക
2288,schützen::V,aizsargāt,പരിരക്ഷിക്കുക
2289,verteidigen::V,дорйыны,പ്രതിരോധിക്കുക
2290,verteidigen::V,aizstāvēt,പ്രതിരോധിക്കുക
2291,sich schlagen::V,косясьны,കലഹിക്കുക
2292,sich schlagen::V,kauties,കലഹിക്കുക
2293,sich schlagen::V,izkauties,കലഹിക്കുക
2294,schießen::V,лыйны,വെടിവെക്കുക
2295,schießen::V,šaut,വെടിവെക്കുക
2296,schießen::V,šaudīt,വെടിവെക്കുക
2297,siegen::V,вермыны,വിജയിക്കുക
2298,siegen::V,uzvarēt,വിജയിക്കുക
2299,ärgern::V,лӧгӧдны,വിഷമിപ്പിക്കുക
2300,ärgern::V,лёкмӧдны,വിഷമിപ്പിക്കുക
2301,ärgern::V,скӧрмӧдны,വിഷമിപ്പിക്കുക
2302,ärgern::V,sadusmot,വിഷമിപ്പിക്കുക
2303,schlagen::V,вартны,അടിക്കുക
2304,schlagen::V,sist,അടിക്കുക
