,Concept_ID,tr,kl
1439,reinigen::V,temizlemek,sanniarpaa
1440,waschen::V,yıkamak,asappaa
1441,abwischen::V,silmek,saligarpaa
1442,abwischen::V,silmek,saligartorpaa
1443,spülen::V,çalkamak,
1444,fegen::V,süpürmek,sanngiarpaa
1445,kehren::V,süpürmek,
1446,baden::V,yıkanmak,uffarpoq
1447,baden::V,banyo yapmak,uffarpoq
1448,sich waschen::V,yıkanmak,uffarpoq
1449,ausziehen::V,çıkarmak,annoraajarpaa
1450,anziehen::V,giymek,ativaa
1451,anziehen::V,giymek,atitippaa
1452,sich anziehen::V,giyinmek,atisalersorpoq
1453,kämmen::V,taramak,
1454,schmücken::V,süslemek,
1455,sagen::V,demek,oqarpoq
1456,sagen::V,söylemek,oqarpoq
1457,sprechen::V,konuşmak,oqaluttarpoq
1458,reden::V,konuşmak,oqaluppoq
1459,sich unterhalten::V,sohbet etmek,
1460,fragen::V,sormak,aperaa
1461,bitten::V,dilemek,aperaa
1462,bitten::V,dilemek,qinnuigaa
1463,bitten::V,rica etmek,aperaa
1464,bitten::V,rica etmek,qinnuigaa
1465,erzählen::V,bahsetmek,oqaluttuaraa
1466,erzählen::V,hikâye etmek,oqaluttuaraa
1467,mitteilen::V,bildirmek,oqalualaarpoq
1468,nennen::V,adlandırmak,
1469,rufen::V,çağırmak,qaaqquaa
1470,prahlen::V,övünmek,oqqartuvoq
1471,prahlen::V,övünmek,oqallortuvoq
1472,übersetzen::V,çevirmek,ikaarpoq
1473,übersetzen::V,çevirmek,nutserpaa
1474,übersetzen::V,tercüme etmek,ikaarpoq
1475,übersetzen::V,tercüme etmek,nutserpaa
1476,denken::V,düşünmek,isumaqarpoq
1477,glauben::V,inanmak,upperaa
1478,glauben::V,inanmak,isumaqarpoq
1479,glauben::V,zannetmek,upperaa
1480,glauben::V,zannetmek,isumaqarpoq
1481,bemerken::V,farkına varmak,
1482,erkennen::V,tanımak,ilisaraa
1483,begreifen::V,anlamak,
1484,begreifen::V,kavramak,
1485,verstehen::V,duymak,paasivaa
1486,verstehen::V,anlamak,paasivaa
1487,lernen::V,öğrenmek,ilinniarpoq
1488,wissen::V,bilmek,nalunngilaa
1489,sich erinnern an::V,hatırlamak,eqqaavaa
1490,vergessen::V,unutmak,puiorpaa
1491,messen::V,ölçmek,ussersarpaa
1492,zählen::V,saymak,kisitsivoq
1493,rechnen::V,hesap etmek,kisitsivoq
1494,lesen::V,okumak,atuarpoq
1495,malen::V,resmini yapmak,qalipappaa
1496,zeichnen::V,çizmek,
1497,schreiben::V,yazmak,allappoq
1498,besitzen::V,haiz olmak,
1499,besitzen::V,sahip olmak,
1500,kaufen::V,almak,pisiaraa
1501,verkaufen::V,satmak,akigaa
1502,bezahlen::V,ödemek,akilerpaa
1503,zahlen::V,ödemek,
1504,beherrschen::V,hâkim olmak,inappaa
1505,ertragen::V,dayanmak,ernertaaraa
1506,ertragen::V,katlanmak,ernertaaraa
