,Concept_ID,uk,lv
1585,nur::ADV,лише,vien
1586,nur::ADV,лише,tikai
1587,nur::ADV,тільки,куш
1588,nur::ADV,тільки,сӧмын
1589,nur::ADV,тільки,vien
1590,nur::ADV,тільки,tikai
1591,schon::ADV,вже,нин
1592,schon::ADV,вже,jau
1593,wieder::ADV,знову,бара
1594,wieder::ADV,знову,atkal
1595,vergebens::ADV,дарма,весьшӧрӧ
1596,vergebens::ADV,дарма,velti
1597,vor::PRP,перед,водзын
1598,vor::PRP,перед,priekš
1599,hinter::PRP,ззаду,бӧрнын
1600,hinter::PRP,ззаду,aiz
1601,hinter::PRP,позаду,бӧрнын
1602,hinter::PRP,позаду,aiz
1603,unter::PRP,під,улын
1604,unter::PRP,під,zem
1605,durch::PRP,крізь,пыр
1606,durch::PRP,крізь,пырыс
1607,durch::PRP,крізь,caur
1608,durch::PRP,крізь,cauri
1609,neben::PRP,біля,бердын
1610,neben::PRP,біля,līdzās
1611,zwischen::PRP,між,костын
1612,zwischen::PRP,між,starp
1613,wegen::PRP,з-за,вӧсна
1614,wegen::PRP,з-за,pēc
1615,wegen::PRP,через,вӧсна
1616,wegen::PRP,через,pēc
1617,dies::PRN,це,тайӧ
1618,dies::PRN,це,šis
1619,das::PRN,то,ciйö
1620,das::PRN,то,tas
1621,alles::PRN,все,став
1622,alles::PRN,все,viss
1623,ich::PRN,я,ме
1624,ich::PRN,я,es
1625,du::PRN,ти,тэ
1626,du::PRN,ти,tu
1627,er::PRN,він,сійӧ
1628,er::PRN,він,viņš
1629,wir::PRN,ми,ми
1630,wir::PRN,ми,mēs
1631,ihr::PRN,ви,тi
1632,ihr::PRN,ви,jūs
1633,sie::PRN,вони,найö
1634,sie::PRN,вони,viņi
1635,sie::PRN,вони,viņas
1636,was::FPRN,що,мый
1637,was::FPRN,що,kas
1638,wer::FPRN,хто,код
1639,wer::FPRN,хто,kas
1640,wo::FADV,де,кыті
1641,wo::FADV,де,kur
1642,wohin::FADV,куди,кытчӧ
1643,wohin::FADV,куди,kurp
1644,wohin::FADV,куди,uz kurieni
1645,wie::FADV,як,кыдзи
1646,wie::FADV,як,kā
1647,warum::FADV,чому,мыйла
1648,warum::FADV,чому,kāpēc
1649,wieviel::FNUM,скільки,кымын
1650,wieviel::FNUM,скільки,cik
1651,eins::NUM,один,ӧтик
1652,eins::NUM,один,viens
1653,zwei::NUM,два,кык
1654,zwei::NUM,два,divi
1655,drei::NUM,три,куим
1656,drei::NUM,три,trīs
1657,vier::NUM,чотири,нель
1658,vier::NUM,чотири,četri
1659,fünf::NUM,п’ять,вит
1660,fünf::NUM,п’ять,pieci
1661,sechs::NUM,шість,квайт
1662,sechs::NUM,шість,seši
1663,sieben::NUM,сім,сизим
1664,sieben::NUM,сім,septiņi
1665,acht::NUM,вісім,кӧкъямыс
1666,acht::NUM,вісім,astoņi
1667,neun::NUM,дев’ять,ӧкмыс
1668,neun::NUM,дев’ять,deviņi
1669,zehn::NUM,десять,дас
1670,zehn::NUM,десять,desmit
1671,elf::NUM,одинадцять,дас ӧтик
1672,elf::NUM,одинадцять,vienpadsmit
1673,zwölf::NUM,дванадцять,дас кык
1674,zwölf::NUM,дванадцять,divpadsmit
1675,zwanzig::NUM,двадцять,кызь
1676,zwanzig::NUM,двадцять,divdesmit
1677,dreißig::NUM,тридцять,комын
1678,dreißig::NUM,тридцять,trīsdesmit
1679,vierzig::NUM,сорок,нелямын
1680,vierzig::NUM,сорок,četrdesmit
1681,fünfzig::NUM,п’ятдесят,ветымын
1682,fünfzig::NUM,п’ятдесят,piecdesmit
1683,sechzig::NUM,шістдесят,квайтымын
1684,sechzig::NUM,шістдесят,sešdesmit
1685,siebzig::NUM,сімдесят,сизимдас
1686,siebzig::NUM,сімдесят,septiņdesmit
1687,achtzig::NUM,вісімдесят,кӧкъямысдас
1688,achtzig::NUM,вісімдесят,astoņdesmit
1689,neunzig::NUM,дев’яносто,ӧкмысдас
1690,neunzig::NUM,дев’яносто,deviņdesmit
1691,hundert::NUM,сто,сё
1692,hundert::NUM,сто,simt
1693,tausend::NUM,тисяча,сюрс
1694,tausend::NUM,тисяча,tūkstoš
1695,und::CNJ,і,и
1696,und::CNJ,і,un
1697,oder::CNJ,або,либӧ
1698,oder::CNJ,або,jeb
1699,stehen::V,стояти,сулавны
1700,stehen::V,стояти,stāvēt
1701,sitzen::V,сидіти,пукавны
1702,sitzen::V,сидіти,sēdēt
1703,liegen::V,лежати,куйлыны
1704,liegen::V,лежати,gulēt
1705,hängen::V,висіти,ӧшавны
1706,hängen::V,висіти,karāties
1707,werden::V,стати,лоны
1708,werden::V,стати,tapt
1709,werden::V,робитися,лоны
1710,werden::V,робитися,tapt
1711,passieren::V,трапитися,лоны
1712,passieren::V,трапитися,notikt
1713,beginnen::V,початися,кутчысьны
1714,beginnen::V,початися,кутны
1715,beginnen::V,початися,sākties
1716,enden::V,кінчитися,помасьны
1717,enden::V,кінчитися,beigties
1718,wechseln::V,мінятися,вежсьыны
1719,wechseln::V,мінятися,mainīties
1720,aufgehen[Sonne]::V,зійти,петны
1721,aufgehen[Sonne]::V,зійти,lēkt
1722,aufgehen[Sonne]::V,зійти,uzlēkt
1723,untergehen[Sonne]::V,зайти,пуксьыны
1724,untergehen[Sonne]::V,зайти,noiet
1725,untergehen[Sonne]::V,зайти,rietēt
1726,scheinen[Sonne]::V,світити,югъявны
1727,scheinen[Sonne]::V,світити,югвидзны
1728,scheinen[Sonne]::V,світити,spīdēt
1729,donnern::V,гриміти,гымавны
1730,donnern::V,гриміти,dārdēt
1731,wehen::V,віяти,пӧльтны
1732,wehen::V,віяти,pūst
1733,strömen::V,литися,киссьыны
1734,strömen::V,литися,līt
1735,strömen::V,литися,plūst
1736,fließen::V,текти,визувтны
1737,fließen::V,текти,tecēt
1738,sich drehen::V,обертатися,бергавны
1739,sich drehen::V,обертатися,grozīties
1740,schwanken::V,коливатися,легны
1741,schwanken::V,коливатися,лайкъявны
1742,schwanken::V,коливатися,līgoties
1743,schwanken::V,коливатися,grīļoties
1744,schwingen::V,хитатися,лайкъявны
1745,schwingen::V,хитатися,люллявны
1746,schwingen::V,хитатися,vēzēties
1747,schwingen::V,гойдатися,лайкъявны
1748,schwingen::V,гойдатися,люллявны
1749,schwingen::V,гойдатися,vēzēties
1750,fallen::V,падати,усьны
1751,fallen::V,падати,krist
1752,brennen::V,горіти,сотчыны
1753,brennen::V,горіти,degt
1754,rauchen::V,диміти,тшынӧдны
1755,rauchen::V,диміти,dūmot
1756,regnen::V,дощити,зэрны
1757,regnen::V,дощити,līt
1758,gefrieren::V,змерзнути,кынмыны
1759,gefrieren::V,змерзнути,sasalt
1760,tauen::V,танути,сывны
1761,tauen::V,танути,kust
1762,schmelzen::V,плавитися,сывны
1763,schmelzen::V,плавитися,kust
1764,schmelzen::V,плавитися,nokust
1765,trocknen::V,сохнути,косьмыны
1766,trocknen::V,сохнути,žūt
1767,trocknen::V,сохнути,kaltēties
1768,sieden::V,кипіти,пуны
1769,sieden::V,кипіти,virt
1770,sieden::V,кипіти,vārīties
1771,faulen::V,гнити,сісьмыны
1772,faulen::V,гнити,pūt
1773,faulen::V,гнити,trudēt
1774,verfaulen::V,згнити,сісьмыны
1775,verfaulen::V,згнити,sapūt
1776,verfaulen::V,згнити,satrūdēt
1777,reißen::V,рватися,орны
1778,reißen::V,рватися,plīst
1779,reißen::V,рватися,satrūkt
1780,versinken::V,тонути,вӧйны
1781,versinken::V,тонути,grimt
1782,versinken::V,тонути,nogrimt
1783,vergehen::V,проходити,кольны
1784,vergehen::V,проходити,ордйыны
1785,vergehen::V,проходити,paiet
1786,erscheinen::V,з’явитися,петкӧдчыны
1787,erscheinen::V,з’явитися,parādīties
1788,verschwinden::V,щезнути,бырны
1789,verschwinden::V,щезнути,nozust
1790,verschwinden::V,зникнути,бырны
1791,verschwinden::V,зникнути,nozust
1792,sinken::V,спадати,вӧйны
1793,sinken::V,спадати,kristies
1794,abnehmen::V,поменшитися,чинны
1795,abnehmen::V,поменшитися,noplakt
1796,abnehmen::V,поменшитися,mazināties
1797,zunehmen::V,збільшуватися,содны
1798,zunehmen::V,збільшуватися,ыдждыны
1799,zunehmen::V,збільшуватися,pieaugt
1800,zunehmen::V,збільшуватися,pieņemties
1801,steigen::V,підніматися,лыбны
1802,steigen::V,підніматися,kāpt
1803,wachsen::V,рости,быдмыны
1804,wachsen::V,рости,augt
1805,glänzen::V,блищати,югъявны
1806,glänzen::V,блищати,дзирдавны
1807,glänzen::V,блищати,zaigot
1808,glänzen::V,блищати,laistīties
1809,funkeln::V,блискати,югъявны
1810,funkeln::V,блискати,дзирдавны
1811,funkeln::V,блискати,mirdzēt
1812,funkeln::V,блискати,dzirkstēt
1813,lärmen::V,шуміти,жувгыны
1814,lärmen::V,шуміти,ыугыны
1815,lärmen::V,шуміти,шумитны
1816,lärmen::V,шуміти,ālēties
1817,lärmen::V,шуміти,trokšņot
1818,läuten::V,дзвонити,жургыны
1819,läuten::V,дзвонити,zvanīt
1820,klingeln::V,дзвонити,звӧнитны
1821,klingeln::V,дзвонити,zvanīt
1822,klirren::V,дзвякати,гольскöдчыны
1823,klirren::V,дзвякати,tinkšķēt
1824,klirren::V,дзвякати,džinkstēt
1825,brausen::V,бушувати,буавны
1826,brausen::V,бушувати,krākt
1827,brausen::V,бушувати,brāzmot
1828,rauschen::V,шелестіти,кышакывны
1829,rauschen::V,шелестіти,šalkt
1830,klingen::V,лунати,шыавны
1831,klingen::V,лунати,юргыны
1832,klingen::V,лунати,skanēt
1833,klingen::V,лунати,izklausīties
1834,klingen::V,звучати,шыавны
1835,klingen::V,звучати,юргыны
1836,klingen::V,звучати,skanēt
1837,klingen::V,звучати,izklausīties
1838,bellen::V,гавкати,увтны
1839,bellen::V,гавкати,riet
1840,heulen::V,вити,омлявны
1841,heulen::V,вити,вурзавны
1842,heulen::V,вити,kaukt
1843,heulen::V,вити,gaudot
1844,blasen::V,дунути,пӧльтны
1845,blasen::V,дунути,pūst
1846,pfeifen::V,свистіти,шутьлявны
1847,pfeifen::V,свистіти,svilpt
1848,pfeifen::V,свистіти,svilpot
1849,schreien::V,кричати,горзыны
1850,schreien::V,кричати,brēkt
1851,schreien::V,кричати,kliegt
1852,stöhnen::V,стогнати,ымзыны
1853,stöhnen::V,стогнати,vaidēt
1854,zittern::V,тремтіти,тіравны
1855,zittern::V,тремтіти,drebēt
1856,leben::V,жити,овны
1857,leben::V,жити,dzīvot
1858,geboren werden::V,народитися,чужны
1859,geboren werden::V,народитися,dzimt
1860,atmen::V,дихати,кашкыны
1861,atmen::V,дихати,пошиктыны
1862,atmen::V,дихати,elpot
1863,trinken::V,пити,юны
1864,trinken::V,пити,dzert
1865,essen::V,їсти,сёйны
1866,essen::V,їсти,ēst
1867,schlucken::V,ковтати,ньылавны
1868,schlucken::V,ковтати,rīt
1869,müde werden::V,втомитися,мудзны
1870,müde werden::V,втомитися,nokust
1871,einschlafen::V,заснути,ланьтны
1872,einschlafen::V,заснути,унмовсьны
1873,einschlafen::V,заснути,iemigt
1874,einschlafen::V,заснути,aizmigt
1875,schlafen::V,спати,узьны
1876,schlafen::V,спати,gulēt
1877,aufwachen::V,прокинутися,садьмыны
1878,aufwachen::V,прокинутися,mosties
1879,aufstehen::V,встати,чеччыны
1880,aufstehen::V,встати,celties
1881,sich erholen::V,відпочивати,шойччыны
1882,sich erholen::V,відпочивати,atžirgt
1883,sich erholen::V,відпочивати,atpūsties
1884,krank werden::V,захворіти,висьмыны
1885,krank werden::V,захворіти,sasirgt
1886,krank sein::V,хворіти,висьны
1887,krank sein::V,хворіти,slimot
1888,schmerzen::V,боліти,висьны
1889,schmerzen::V,боліти,sāpēt
1890,schmerzen::V,боліти,smelgt
1891,husten::V,кашляти,кызны
1892,husten::V,кашляти,klepot
1893,genesen::V,одужати,бурдны
1894,genesen::V,одужати,veseļoties
1895,genesen::V,видужати,бурдны
1896,genesen::V,видужати,veseļoties
1897,sterben::V,померти,кувны
1898,sterben::V,померти,mirt
1899,sterben::V,померти,nomirt
1900,umkommen::V,згинути,кувны
1901,umkommen::V,згинути,apsprāgt
1902,umkommen::V,згинути,aiziet bojā
1903,sich bewegen::V,рухатися,вӧрзьыны
1904,sich bewegen::V,рухатися,virzīties
1905,sich rühren::V,ворушитися,вӧрны
1906,sich rühren::V,ворушитися,вӧрӧдчыны
1907,sich rühren::V,ворушитися,sagrozīties
1908,sich erheben::V,встати,сувтны
1909,sich erheben::V,встати,piecelties
1910,sich setzen::V,сісти,пуксьыны
1911,sich setzen::V,сісти,sēsties
1912,hinfallen::V,упасти,усьны
1913,hinfallen::V,упасти,sabirt
1914,hinfallen::V,упасти,pakrist
1915,laufen::V,ходити,мyнны
1916,laufen::V,ходити,iet
1917,laufen::V,ходити,skraidīt
1918,schreiten::V,крокувати,восьлавны
1919,schreiten::V,крокувати,soļot
1920,spazierengehen::V,гуляти,гуляйтны
1921,spazierengehen::V,гуляти,staigāt
1922,spazierengehen::V,гуляти,pastaigāties
1923,eilen::V,спішити,тэрмасьны
1924,eilen::V,спішити,traukt
1925,sich beeilen::V,поспішати,тэрмасьны
1926,sich beeilen::V,поспішати,steigties
1927,sich beeilen::V,поспішати,pasteigties
1928,sausen::V,мчатися,тӧвзьыны
1929,sausen::V,мчатися,drāzt
1930,sausen::V,мчатися,brāzties
1931,rennen::V,бігати,котӧртны
1932,rennen::V,бігати,skriet
1933,springen::V,скакати,чеччавны
1934,springen::V,скакати,lēkt
1935,springen::V,стрибати,чеччавны
1936,springen::V,стрибати,lēkt
1937,klettern::V,лазити,кышасьны
1938,klettern::V,лазити,кавшасьны
1939,klettern::V,лазити,kāpt
1940,klettern::V,лазити,rāpties
1941,schaukeln::V,гойдатися,гычасьны
1942,schaukeln::V,гойдатися,šūpoties
1943,schaukeln::V,гойдатися,zvalstīties
1944,kriechen::V,повзати,кыссьыны
1945,kriechen::V,повзати,līst
1946,kriechen::V,повзати,rāpot
1947,schwimmen::V,пливти,уявны
1948,schwimmen::V,пливти,peldēt
1949,schwimmen::V,плавати,уявны
1950,schwimmen::V,плавати,peldēt
1951,tauchen::V,пірнати,сунавны
1952,tauchen::V,пірнати,gremdēties
1953,rudern::V,гребти,пелысасьны
1954,rudern::V,гребти,airēt
1955,rudern::V,гребти,irties
1956,rudern::V,веслувати,пелысасьны
1957,rudern::V,веслувати,airēt
1958,rudern::V,веслувати,irties
1959,fahren::V,їхати,мунны
1960,fahren::V,їхати,braukt
1961,fliegen::V,літати,лэбны
1962,fliegen::V,літати,lidot
1963,fliegen::V,літати,laisties
1964,gehen::V,іти,мyнны
1965,gehen::V,іти,iet
1966,weggehen::V,піти,мунавны
1967,weggehen::V,піти,aiziet
1968,abfahren::V,від’їхати,мӧдӧдчыны
1969,abfahren::V,від’їхати,atiet
1970,abfahren::V,від’їхати,aizbraukt
1971,abfahren::V,відправитися,мӧдӧдчыны
1972,abfahren::V,відправитися,atiet
1973,abfahren::V,відправитися,aizbraukt
1974,anhalten::V,зупинитися,джӧмдыны
1975,anhalten::V,зупинитися,apstāties
1976,hineingehen::V,входити,пырны
1977,hineingehen::V,входити,ieiet
1978,eintreten::V,увійти,пырны
1979,eintreten::V,увійти,ienākt
1980,kommen::V,прийти,воны
1981,kommen::V,прийти,локны
1982,kommen::V,прийти,nākt
1983,ankommen::V,прибути,воны
1984,ankommen::V,прибути,локны
1985,ankommen::V,прибути,nonākt
1986,ankommen::V,прибути,ierasties
1987,zurückkommen::V,повернутися,косны
1988,zurückkommen::V,повернутися,бергӧдчыны
1989,zurückkommen::V,повернутися,atgriezties
1990,bleiben::V,залишитися,кольны
1991,bleiben::V,залишитися,palikt
1992,warten::V,чекати,виччысьны
1993,warten::V,чекати,gaidīt
1994,erwarten::V,чекати,виччысьны
1995,erwarten::V,чекати,sagaidīt
1996,suchen::V,шукати,корсьны
1997,suchen::V,шукати,meklēt
1998,finden::V,знайти,казявны
1999,finden::V,знайти,rast
2000,finden::V,знайти,atrast
2001,versuchen::V,випробовувати,заводитчывны
2002,versuchen::V,випробовувати,mēģināt
2003,vorbereiten::V,підготувати,дасьтыны
2004,vorbereiten::V,підготувати,gatavot
2005,vorbereiten::V,підготувати,sagatavot
2006,lieben::V,любити,радейтны
2007,lieben::V,любити,mīlēt
2008,mögen::V,любити,радейтны
2009,mögen::V,любити,gribēties
2010,mögen::V,подобатися,радейтны
2011,mögen::V,подобатися,gribēties
2012,lachen::V,сміятися,серавны
2013,lachen::V,сміятися,серавлыны
2014,lachen::V,сміятися,smiet
2015,lachen::V,сміятися,smieties
2016,rühren::V,розчулити,нормӧдны
2017,rühren::V,розчулити,aizgrābt
2018,weinen::V,плакати,бӧрдны
2019,weinen::V,плакати,raudāt
2020,schimpfen::V,лаятися,видчыны
2021,schimpfen::V,лаятися,rāties
2022,schimpfen::V,лаятися,lamāties
2023,sich ärgern::V,сердитися,скӧравны
2024,sich ärgern::V,сердитися,īgt
2025,sich ärgern::V,сердитися,pukoties
2026,sich ärgern::V,сердитися,dusmoties
2027,sich fürchten::V,боятися,повны
2028,sich fürchten::V,боятися,bīties
2029,sich fürchten::V,боятися,baidīties
2030,fürchten::V,боятися,повны
2031,fürchten::V,боятися,baidīties no
2032,fliehen::V,тікати,пышйыны
2033,fliehen::V,тікати,bēgt
2034,flüchten::V,утекти,пышйыны
2035,flüchten::V,утекти,aizbēgt
2036,sehen::V,бачити,аддзыны
2037,sehen::V,бачити,redzēt
2038,anschauen::V,поглянути,видзӧдны
2039,anschauen::V,поглянути,paraudzīties
2040,ansehen::V,дивитися на,видзӧдны
2041,ansehen::V,дивитися на,aplūkot
2042,hören::V,чути,кывны
2043,hören::V,чути,dzirdēt
2044,zuhören::V,слухати,кывзыны
2045,zuhören::V,слухати,klausīties
2046,probieren::V,покуштувати,видлыны
2047,probieren::V,покуштувати,nogaršot
2048,riechen::V,нюхати,чушкыны
2049,riechen::V,нюхати,ost
2050,riechen::V,нюхати,ostīt
2051,fühlen::V,відчувати,вежӧртны
2052,fühlen::V,відчувати,гӧгӧрвоны
2053,fühlen::V,відчувати,just
2054,fühlen::V,відчувати,izjust
2055,scheinen::V,здаватися,кажитчыны
2056,scheinen::V,здаватися,šķist
2057,scheinen::V,здаватися,likties
2058,zu sehen sein::V,виднітися,тыдавны
2059,zu sehen sein::V,виднітися,parādīties
2060,vernehmen::V,почути,кывны
2061,vernehmen::V,почути,saklausīt
2062,frieren::V,мерзнути,кынмыны
2063,frieren::V,мерзнути,salt
2064,tun::V,робити,керны
2065,tun::V,робити,darīt
2066,können::V,могти,кужны
2067,können::V,могти,prast
2068,wollen::V,хотіти,кӧсйыны
2069,wollen::V,хотіти,gribēt
2070,anfangen::V,почати,заводитны
2071,anfangen::V,почати,пондыны
2072,anfangen::V,почати,sākt
2073,anfangen::V,почати,iesākt
2074,beenden::V,закінчити,помавны
2075,beenden::V,закінчити,beigt
2076,beenden::V,закінчити,pabeigt
2077,aufhören::V,перестати,дугӧдны
2078,aufhören::V,перестати,pārtraukt
2079,gelingen::V,вдатися,артмыны
2080,gelingen::V,вдатися,izdoties
2081,geraten::V,опинитися,сюрны
2082,geraten::V,опинитися,веськавны
2083,geraten::V,опинитися,veikties
2084,öffnen::V,відкрити,восьтыны
2085,öffnen::V,відкрити,atvērt
2086,öffnen::V,відкрити,attaisīt
2087,schließen::V,закрити,пӧдлавны
2088,schließen::V,закрити,slēgt
2089,schließen::V,закрити,aizvērt
2090,schließen::V,закрити,aiztaisīt
2091,stellen::V,поставити,сувтӧдны
2092,stellen::V,поставити,likt
2093,stellen::V,поставити,nolikt
2094,setzen::V,посадити,пуксьӧдны
2095,setzen::V,посадити,sēdināt
2096,legen::V,класти,пуктыны
2097,legen::V,класти,likt
2098,berühren::V,чіпати,вӧрзьӧдны
2099,berühren::V,чіпати,инмӧдчывны
2100,berühren::V,чіпати,skart
2101,berühren::V,чіпати,aizskart
2102,verbinden::V,зв’язати,йитны
2103,verbinden::V,зв’язати,saistīt
2104,verbinden::V,зв’язати,savienot
2105,bedecken::V,покрити,вевттьыны
2106,bedecken::V,покрити,apsegt
2107,bedecken::V,покрити,pārsegt
2108,aufhängen::V,повісити,ӧшӧдны
2109,aufhängen::V,повісити,джагӧдны
2110,aufhängen::V,повісити,uzkārt
2111,anzünden::V,запалити,ӧзтыны
2112,anzünden::V,запалити,aizdegt
2113,anzünden::V,запалити,aizdedzināt
2114,aufheben::V,підняти,чеччӧдны
2115,aufheben::V,підняти,сувтӧдны
2116,aufheben::V,підняти,pacelt
2117,zurücklassen::V,залишити,кольны
2118,zurücklassen::V,залишити,atstāt
2119,verlieren::V,загубити,воштыны
2120,verlieren::V,загубити,zaudēt
2121,verlieren::V,загубити,pazaudēt
2122,fallen lassen::V,упустити,уськӧдны
2123,fallen lassen::V,упустити,nomest
2124,machen::V,зробити,вӧчны
2125,machen::V,зробити,лӧсьӧдны
2126,machen::V,зробити,darīt
2127,herstellen::V,виготовити,лӧсьӧдны
2128,herstellen::V,виготовити,ražot
2129,herstellen::V,виготовити,izgatavot
2130,bauen::V,будувати,лэптыны
2131,bauen::V,будувати,celt
2132,bauen::V,будувати,būvēt
2133,reparieren::V,лагодити,дзоньтавны
2134,reparieren::V,лагодити,labot
2135,reparieren::V,лагодити,remontēt
2136,verbessern::V,поліпшити,бурмӧдны
2137,verbessern::V,поліпшити,labot
2138,verbessern::V,поліпшити,izlabot
2139,ändern::V,змінити,вежны
2140,ändern::V,змінити,mainīt
2141,graben::V,копати,кодйыны
2142,graben::V,копати,rakt
2143,beugen::V,зігнути,куснявны
2144,beugen::V,зігнути,liekt
2145,biegen::V,погнути,куснявны
2146,biegen::V,погнути,liekt
2147,drehen::V,вертіти,бергӧдлыны
2148,drehen::V,вертіти,griezt
2149,wenden::V,повернути,бергӧдны
2150,wenden::V,повернути,apgriezt
2151,umdrehen::V,перевернути,бергӧдны
2152,umdrehen::V,перевернути,apgriezt
2153,heben::V,піднімати,лэптыны
2154,heben::V,піднімати,celt
2155,heben::V,піднімати,cilāt
2156,heben::V,піднімати,pacelt
2157,hochheben::V,підняти,кыпӧдны
2158,hochheben::V,підняти,pacelt
2159,ergreifen::V,схопити,кутны
2160,ergreifen::V,схопити,paķert
2161,ergreifen::V,схопити,satvert
2162,halten::V,тримати,кутны
2163,halten::V,тримати,turēt
2164,halten::V,тримати,saturēt
2165,drücken::V,натискати,личкыны
2166,drücken::V,натискати,топӧдны
2167,drücken::V,натискати,spiest
2168,schieben::V,пхати,ӧтдортны
2169,schieben::V,пхати,йӧткыштны
2170,schieben::V,пхати,stumt
2171,schieben::V,штовхати,ӧтдортны
2172,schieben::V,штовхати,йӧткыштны
2173,schieben::V,штовхати,stumt
2174,kratzen::V,шкребти,гуджӧдны
2175,kratzen::V,шкребти,kasīt
2176,kratzen::V,шкребти,skrāpēt
2177,lecken::V,лизати,нювны
2178,lecken::V,лизати,lakt
2179,lecken::V,лизати,laizīt
2180,beißen::V,кусати,курччыны
2181,beißen::V,кусати,kost
2182,abreißen::V,відірвати,орӧдны
2183,abreißen::V,відірвати,atraut
2184,abreißen::V,відірвати,atplēst
2185,abschneiden::V,відрізати,вундавны
2186,abschneiden::V,відрізати,nogriezt
2187,binden::V,в’язати,гӧрддзавны
2188,binden::V,в’язати,кӧртавны
2189,binden::V,в’язати,siet
2190,binden::V,в’язати,aptīt
2191,stecken::V,увіткнути,сюйны
2192,stecken::V,увіткнути,bāzt
2193,stecken::V,увіткнути,spraust
2194,brechen::V,зламати,чегны
2195,brechen::V,зламати,lauzt
2196,brechen::V,зламати,lauzīt
2197,klopfen::V,стукати,камгыны
2198,klopfen::V,стукати,klauvēt
2199,hauen::V,бити,нӧйнты
2200,hauen::V,бити,кучкыны
2201,hauen::V,бити,cirst
2202,hauen::V,бити,dauzīt
2203,kleben::V,клеїти,лемавны
2204,kleben::V,клеїти,ляскавны
2205,kleben::V,клеїти,līmēt
2206,kleben::V,клеїти,lipināt
2207,reiben::V,терти,тільны
2208,reiben::V,терти,зыравны
2209,reiben::V,терти,rīvēt
2210,reiben::V,терти,berzēt
2211,streichen::V,намазати,мавтны
2212,streichen::V,намазати,ziest
2213,streichen::V,намазати,triept
2214,schleifen::V,точити,кеслыны
2215,schleifen::V,точити,trīt
2216,schleifen::V,точити,asināt
2217,schneiden::V,різати,шырны
2218,schneiden::V,різати,griezt
2219,schneiden::V,різати,sagriezt
2220,rütteln::V,хитати,легӧдны
2221,rütteln::V,хитати,катлӧдлыны
2222,rütteln::V,хитати,kratīt
2223,rütteln::V,хитати,purināt
2224,schütteln::V,трясти,тракӧдны
2225,schütteln::V,трясти,kratīt
2226,schwenken::V,махати,ӧвтны
2227,schwenken::V,махати,шенасьны
2228,schwenken::V,махати,vēzēt
2229,schwenken::V,махати,vēcināt
2230,schütten::V,налити,кисьтны
2231,schütten::V,налити,bērt
2232,füllen::V,наповнити,тыртны
2233,füllen::V,наповнити,pildīt
2234,füllen::V,наповнити,piepildīt
2235,einwickeln::V,загорнути,тубыртны
2236,einwickeln::V,загорнути,ietīt
2237,tragen::V,нести,нуны
2238,tragen::V,нести,nest
2239,schleppen::V,тягти,кыскавны
2240,schleppen::V,тягти,stiept
2241,schleppen::V,тягти,staipīt
2242,ziehen::V,тягнути,кыскыны
2243,ziehen::V,тягнути,vilkt
2244,aufbewahren::V,зберігати,видзны
2245,aufbewahren::V,зберігати,glabāt
2246,aufbewahren::V,зберігати,uzglabāt
2247,werfen::V,кидати,чӧвтны
2248,werfen::V,кидати,шыбитны
2249,werfen::V,кидати,mest
2250,werfen::V,кидати,sviest
2251,fangen::V,ловити,кутны
2252,fangen::V,ловити,ķert
2253,fangen::V,ловити,uzķert
2254,packen::V,схопити,босьтны
2255,packen::V,схопити,paķert
2256,packen::V,схопити,satvert
2257,verstecken::V,сховати,дзебны
2258,verstecken::V,сховати,slēpt
2259,verstecken::V,сховати,noglabāt
2260,teilen::V,розділити,юкны
2261,teilen::V,розділити,dalīt
2262,schicken::V,посилати,ыстыны
2263,schicken::V,посилати,sūtīt
2264,schicken::V,посилати,atsūtīt
2265,bringen::V,принести,вайны
2266,bringen::V,принести,atvest
2267,hinzufügen::V,додати,содтыны
2268,hinzufügen::V,додати,pievienot
2269,bekommen::V,дістати,босьтны
2270,bekommen::V,дістати,dabūt
2271,erhalten::V,одержати,босьтны
2272,erhalten::V,одержати,saņemt
2273,nehmen::V,взяти,босьтны
2274,nehmen::V,взяти,ņemt
2275,nehmen::V,взяти,paņemt
2276,wählen::V,вибрати,бӧрйыны
2277,wählen::V,вибрати,ievēlēt
2278,auswählen::V,відібрати,бӧрйыны
2279,auswählen::V,відібрати,izvēlēt
2280,bewahren::V,зберегти,видзны
2281,bewahren::V,зберегти,saglabāt
2282,behindern::V,перешкоджати,конйӧдлыны
2283,behindern::V,перешкоджати,джӧмдӧдны
2284,behindern::V,перешкоджати,kavēt
2285,behindern::V,перешкоджати,aizkavēt
2286,verderben::V,зіпсувати,тшыкӧдны
2287,verderben::V,зіпсувати,sabojāt
2288,beschädigen::V,зашкодити,тшыкӧдны
2289,beschädigen::V,зашкодити,bojāt
2290,beschädigen::V,зашкодити,maitāt
2291,zerbrechen::V,розбити,жуглыны
2292,zerbrechen::V,розбити,salauzt
2293,zerbrechen::V,розбити,sadauzīt
2294,zerreißen::V,розірвати,орӧдны
2295,zerreißen::V,розірвати,pārraut
2296,zerstören::V,зруйнувати,жугӧдны
2297,zerstören::V,зруйнувати,кисьтны
2298,zerstören::V,зруйнувати,косявны
2299,zerstören::V,зруйнувати,graut
2300,zerstören::V,зруйнувати,sagraut
2301,verbrennen::V,спалити,сотны
2302,verbrennen::V,спалити,сотчыны
