,Concept_ID,se,myv
6537,bedecken::V,gåbttjåt,вельтямс
6538,bedecken::V,gokčat,вельтямс
6539,bedecken::V,luáv'diđ,вельтямс
6540,bedecken::V,kä´tted,вельтямс
6541,bedecken::V,tu´vdded,вельтямс
6542,bedecken::V,аййдэ,вельтямс
6543,bedecken::V,тэ̄ффкэ,вельтямс
6544,bedecken::V,ка̄ххьтэ,вельтямс
6545,aufhängen::V,gævnjodh,понгавтомс
6546,aufhängen::V,gæhtsasjidh,понгавтомс
6547,aufhängen::V,gahtsot,понгавтомс
6548,aufhängen::V,gatsostit,понгавтомс
6549,aufhängen::V,heŋget,понгавтомс
6550,aufhängen::V,heŋgiđ,понгавтомс
6551,aufhängen::V,he'ŋgâstiđ,понгавтомс
6552,aufhängen::V,kååccad,понгавтомс
6553,aufhängen::V,коадсэ,понгавтомс
6554,anzünden::V,tsïhkijehtedh,кирвастемс
6555,anzünden::V,buollidit,кирвастемс
6556,anzünden::V,tsahkkidit,кирвастемс
6557,anzünden::V,cahkkedit,кирвастемс
6558,anzünden::V,cokkiittiđ,кирвастемс
6559,anzünden::V,cõ´ǩǩted,кирвастемс
6560,anzünden::V,puâl'lted,кирвастемс
6561,anzünden::V,пуэллхэ,кирвастемс
6562,aufheben::V,bijjiedidh,кепедемс
6563,aufheben::V,låpptit,кепедемс
6564,aufheben::V,bajidit,кепедемс
6565,aufheben::V,pajediđ,кепедемс
6566,aufheben::V,pââi´ded,кепедемс
6567,aufheben::V,пайнэ,кепедемс
6568,zurücklassen::V,laehpedh,кадомс
6569,zurücklassen::V,guodet,кадомс
6570,zurücklassen::V,guođđit,кадомс
6571,zurücklassen::V,kyeđđiḋ,кадомс
6572,zurücklassen::V,kue´đđed,кадомс
6573,zurücklassen::V,кӯдтӭ,кадомс
6574,verlieren::V,dassedh,ёмавтомс
6575,verlieren::V,biestedh,ёмавтомс
6576,verlieren::V,masset,ёмавтомс
6577,verlieren::V,láhppet,ёмавтомс
6578,verlieren::V,láhppit,ёмавтомс
6579,verlieren::V,läppiđ,ёмавтомс
6580,verlieren::V,monâttiđ,ёмавтомс
6581,verlieren::V,lä´pped,ёмавтомс
6582,verlieren::V,rââ´ppted,ёмавтомс
6583,verlieren::V,ка̄дхэ,ёмавтомс
6584,verlieren::V,кӯдтъе,ёмавтомс
6585,fallen lassen::V,gahtjehtidh,правтомс
6586,fallen lassen::V,luojttet,правтомс
6587,fallen lassen::V,luojttalit,правтомс
6588,fallen lassen::V,gahčahit,правтомс
6589,fallen lassen::V,lyeš'tiđ,правтомс
6590,fallen lassen::V,kočâttiđ,правтомс
6591,fallen lassen::V,rõpsted,правтомс
6592,fallen lassen::V,kõõččted,правтомс
6593,fallen lassen::V,ёҏтэ,правтомс
6594,fallen lassen::V,кэчхэ,правтомс
6595,machen::V,daajhtodh,теемс
6596,machen::V,dahkat,теемс
6597,machen::V,dahkat,теемс
6598,machen::V,rähtiđ,теемс
6599,machen::V,raajjâd,теемс
6600,machen::V,tue´j'jeed,теемс
6601,machen::V,тӯййше,теемс
6602,machen::V,ӣллькье,теемс
6603,herstellen::V,skaepiedidh,анокстамс
6604,herstellen::V,buvtadit,анокстамс
6605,herstellen::V,dudjot,анокстамс
6606,herstellen::V,a'mnâstiđ,анокстамс
6607,herstellen::V,va'lmâštiđ,анокстамс
6608,herstellen::V,vaalmšted,анокстамс
6609,herstellen::V,лыххкэ,анокстамс
6610,herstellen::V,ӣллькье,анокстамс
6611,bauen::V,bigkedh,путомс
6612,bauen::V,biggit,путомс
6613,bauen::V,ráhkadit,путомс
6614,bauen::V,huksiđ,путомс
6615,bauen::V,raajjâd,путомс
6616,bauen::V,тӯййше,путомс
6617,reparieren::V,davvodh,витемс
6618,reparieren::V,divvot,витемс
6619,reparieren::V,divvut,витемс
6620,reparieren::V,tivvoođ,витемс
6621,reparieren::V,čihtâđ,витемс
6622,reparieren::V,teevvad,витемс
6623,reparieren::V,чиннэ,витемс
6624,verbessern::V,bueriedidh,паролгавтомс
6625,verbessern::V,bueriedidh,вадрялгавтомс
6626,verbessern::V,báredit,паролгавтомс
6627,verbessern::V,báredit,вадрялгавтомс
6628,verbessern::V,buoredit,паролгавтомс
6629,verbessern::V,buoredit,вадрялгавтомс
6630,verbessern::V,buoridit,паролгавтомс
6631,verbessern::V,buoridit,вадрялгавтомс
6632,verbessern::V,pye'rediđ,паролгавтомс
6633,verbessern::V,pye'rediđ,вадрялгавтомс
6634,verbessern::V,pue´reed,паролгавтомс
6635,verbessern::V,pue´reed,вадрялгавтомс
6636,verbessern::V,шӣгнэ,паролгавтомс
6637,verbessern::V,шӣгнэ,вадрялгавтомс
6638,ändern::V,jeatjahtehtedh,полавтомс
6639,ändern::V,rievddadit,полавтомс
6640,ändern::V,muhttit,полавтомс
6641,ändern::V,molsut,полавтомс
6642,ändern::V,mutteđ,полавтомс
6643,ändern::V,mu´tted,полавтомс
6644,ändern::V,вуайхе,полавтомс
6645,ändern::V,ка̄вьсе,полавтомс
6646,graben::V,berkedh,чувомс
6647,graben::V,berkedh,таргамс
6648,graben::V,kroehkedh,чувомс
6649,graben::V,kroehkedh,таргамс
6650,graben::V,bállet,чувомс
6651,graben::V,bállet,таргамс
6652,graben::V,goaivut,чувомс
6653,graben::V,goaivut,таргамс
6654,graben::V,roggat,чувомс
6655,graben::V,roggat,таргамс
6656,graben::V,kuái'vuđ,чувомс
6657,graben::V,kuái'vuđ,таргамс
6658,graben::V,rääppad,чувомс
6659,graben::V,rääppad,таргамс
6660,graben::V,kuäivvad,чувомс
6661,graben::V,kuäivvad,таргамс
6662,graben::V,ра̄бпэ,чувомс
6663,graben::V,ра̄бпэ,таргамс
6664,graben::V,куаййве,чувомс
6665,graben::V,куаййве,таргамс
6666,beugen::V,sojjedidh,мендемс
6667,beugen::V,såjådit,мендемс
6668,beugen::V,sojahit,мендемс
6669,beugen::V,sujâttiđ,мендемс
6670,beugen::V,kå´mrded,мендемс
6671,beugen::V,njikklõõttâd,мендемс
6672,beugen::V,сойхьтэ,мендемс
6673,beugen::V,то̄а̄ххкэ,мендемс
6674,beugen::V,нигклаххьтэ,мендемс
6675,biegen::V,sojjehtidh,комавтомс
6676,biegen::V,såjådit,комавтомс
6677,biegen::V,niejddet,комавтомс
6678,biegen::V,sojahit,комавтомс
6679,biegen::V,čipteđ,комавтомс
6680,biegen::V,soojted,комавтомс
6681,biegen::V,сойхьтэ,комавтомс
6682,drehen::V,jårrehtidh,чаравтомс
6683,drehen::V,jårrehtidh,велявтнемс
6684,drehen::V,bådnjåt,чаравтомс
6685,drehen::V,bådnjåt,велявтнемс
6686,drehen::V,botnjat,чаравтомс
6687,drehen::V,botnjat,велявтнемс
6688,drehen::V,jurâttiđ,чаравтомс
6689,drehen::V,jurâttiđ,велявтнемс
6690,drehen::V,jåårǥlâ´tted,чаравтомс
6691,drehen::V,jåårǥlâ´tted,велявтнемс
6692,drehen::V,чоӊӊтэ,чаравтомс
6693,drehen::V,чоӊӊтэ,велявтнемс
6694,wenden::V,jarkelidh,велявтомс
6695,wenden::V,jårggålit,велявтомс
6696,wenden::V,jorgalit,велявтомс
6697,wenden::V,jurgâliđ,велявтомс
6698,wenden::V,jåårǥlâ´tted,велявтомс
6699,wenden::V,вӣррлаххътэ,велявтомс
6700,wenden::V,ка̄вьсе,велявтомс
6701,umdrehen::V,jarkedh,велявтомс
6702,umdrehen::V,måttsåstit,велявтомс
6703,umdrehen::V,botnjat,велявтомс
6704,umdrehen::V,jorgođ,велявтомс
6705,umdrehen::V,jårǥsted,велявтомс
6706,umdrehen::V,коамьхе,велявтомс
6707,umdrehen::V,калльтлэ,велявтомс
6708,heben::V,luknjedh,кепедемс
6709,heben::V,baavhkestidh,кепедемс
6710,heben::V,bajedit,кепедемс
6711,heben::V,loktet,кепедемс
6712,heben::V,bajidit,кепедемс
6713,heben::V,pajediđ,кепедемс
6714,heben::V,kokkiđ,кепедемс
6715,heben::V,kaggâd,кепедемс
6716,heben::V,pââ´jeed,кепедемс
6717,heben::V,пайнэ,кепедемс
6718,heben::V,пайнэллэ,кепедемс
6719,hochheben::V,lutnjedh,кепедемс
6720,hochheben::V,låggŋit,кепедемс
6721,hochheben::V,loktet,кепедемс
6722,hochheben::V,pajediđ,кепедемс
6723,hochheben::V,kuåstteed,кепедемс
6724,hochheben::V,пайнэ,кепедемс
6725,ergreifen::V,fihkelidh,кундамс
6726,ergreifen::V,sårjjot,кундамс
6727,ergreifen::V,doahppit,кундамс
6728,ergreifen::V,fáhtet,кундамс
6729,ergreifen::V,tuáppuđ,кундамс
6730,ergreifen::V,poppâ´tted,кундамс
6731,ergreifen::V,каццсе,кундамс
6732,ergreifen::V,туэрркэ,кундамс
6733,ergreifen::V,ро̄а̄ппчье,кундамс
6734,halten::V,steeredh,кирдемс
6735,halten::V,utniedidh,кирдемс
6736,halten::V,anedit,кирдемс
6737,halten::V,adnalit,кирдемс
6738,halten::V,doallat,кирдемс
6739,halten::V,toollâd,кирдемс
6740,halten::V,tue´rjjeed,кирдемс
6741,halten::V,туаррье,кирдемс
6742,drücken::V,dïelkestidh,нуемс
6743,drücken::V,dieddet,нуемс
6744,drücken::V,deaddit,нуемс
6745,drücken::V,čárvet,нуемс
6746,drücken::V,čárvuđ,нуемс
6747,drücken::V,čärvvad,нуемс
6748,drücken::V,teä´d'ded,нуемс
6749,drücken::V,пе̄ррэ,нуемс
6750,drücken::V,ра̄ппче,нуемс
6751,schieben::V,vuetjedh,шаштомс
6752,schieben::V,sjáhtjat,шаштомс
6753,schieben::V,cáhkit,шаштомс
6754,schieben::V,cuggâđ,шаштомс
6755,schieben::V,oi´ǧǧeed,шаштомс
6756,schieben::V,оййкье,шаштомс
6757,kratzen::V,våhtsodh,ангордамс
6758,kratzen::V,skreepedh,ангордамс
6759,kratzen::V,ruohkkat,ангордамс
6760,kratzen::V,ruohkastit,ангордамс
6761,kratzen::V,gazzut,ангордамс
6762,kratzen::V,kazzođ,ангордамс
6763,kratzen::V,võckkâd,ангордамс
6764,kratzen::V,кышшкэ,ангордамс
6765,kratzen::V,каххьце,ангордамс
6766,lecken::V,njåalodh,нолсемс
6767,lecken::V,njoallot,нолсемс
6768,lecken::V,njolodit,нолсемс
6769,lecken::V,njuálluđ,нолсемс
6770,lecken::V,njuällad,нолсемс
6771,lecken::V,нюаллэ,нолсемс
6772,beißen::V,gaektjedh,сускомс
6773,beißen::V,gássket,сускомс
6774,beißen::V,gáskestit,сускомс
6775,beißen::V,gáskit,сускомс
6776,beißen::V,käskiđ,сускомс
6777,beißen::V,kä´cǩǩed,сускомс
6778,beißen::V,ка̄ццьке,сускомс
6779,abreißen::V,bïhkedh,сеземс
6780,abreißen::V,gajkkot,сеземс
6781,abreißen::V,gaikkihit,сеземс
6782,abreißen::V,roottâđ,сеземс
6783,abreißen::V,ra´šǩǩeed,сеземс
6784,abreißen::V,rååttad,сеземс
6785,abreißen::V,ро̄дтҍе,сеземс
6786,abreißen::V,пӯттҍкье,сеземс
6787,abschneiden::V,tjoehpestidh,печкемс
6788,abschneiden::V,jallat,печкемс
6789,abschneiden::V,čuohppat,печкемс
6790,abschneiden::V,jogâldiđ,печкемс
6791,abschneiden::V,geerelidh,печкемс
6792,abschneiden::V,е̄дтэ,печкемс
6793,abschneiden::V,е̄дтлэ,печкемс
6794,binden::V,gårredidh,кодамс
6795,binden::V,gårredidh,сюлмамс
6796,binden::V,tjadnat,кодамс
6797,binden::V,tjadnat,сюлмамс
6798,binden::V,gárrat,кодамс
6799,binden::V,gárrat,сюлмамс
6800,binden::V,čoonnâđ,кодамс
6801,binden::V,čoonnâđ,сюлмамс
6802,binden::V,čõõnnâd,кодамс
6803,binden::V,čõõnnâd,сюлмамс
6804,binden::V,čuõlmmâd,кодамс
6805,binden::V,čuõlmmâd,сюлмамс
6806,binden::V,ко̄ррэ,кодамс
6807,binden::V,ко̄ррэ,сюлмамс
6808,binden::V,чӯллмдэ,кодамс
6809,binden::V,чӯллмдэ,сюлмамс
6810,binden::V,ко̄а̄ррэ,кодамс
6811,binden::V,ко̄а̄ррэ,сюлмамс
6812,stecken::V,rïjtedh,сялгомс
6813,stecken::V,tsævkkat,сялгомс
6814,stecken::V,cáhkit,сялгомс
6815,stecken::V,cuggâđ,сялгомс
6816,stecken::V,čuõ´ǧ'ǧeed,сялгомс
6817,stecken::V,чогксэ,сялгомс
6818,stecken::V,це̄ӈькхэ,сялгомс
6819,brechen::V,dåajodh,синдемс
6820,brechen::V,dåajodh,калавтомс
6821,brechen::V,tsåapkodh,синдемс
6822,brechen::V,tsåapkodh,калавтомс
6823,brechen::V,doaddjut,синдемс
6824,brechen::V,doaddjut,калавтомс
6825,brechen::V,cuvket,синдемс
6826,brechen::V,cuvket,калавтомс
6827,brechen::V,moorrâđ,синдемс
6828,brechen::V,moorrâđ,калавтомс
6829,brechen::V,mu´rdded,синдемс
6830,brechen::V,mu´rdded,калавтомс
6831,brechen::V,муррьтэ,синдемс
6832,brechen::V,муррьтэ,калавтомс
6833,klopfen::V,beenghkedh,калтаямс
6834,klopfen::V,goalkkalit,калтаямс
6835,klopfen::V,tsábbmet,калтаямс
6836,klopfen::V,goalkit,калтаямс
6837,klopfen::V,skoalkit,калтаямс
6838,klopfen::V,skuá'lkuttiđ,калтаямс
6839,klopfen::V,kuälkted,калтаямс
6840,klopfen::V,та̄гкэ,калтаямс
6841,hauen::V,beenghkedh,чавомс
6842,hauen::V,tjuollat,чавомс
6843,hauen::V,čuollat,чавомс
6844,hauen::V,čurmâđ,чавомс
6845,hauen::V,čâ´cǩǩed,чавомс
6846,hauen::V,та̄гкэ,чавомс
6847,hauen::V,ва̄сстэ,чавомс
6848,kleben::V,njamkedh,педявтнемс
6849,kleben::V,dædnjodit,педявтнемс
6850,kleben::V,liibmet,педявтнемс
6851,kleben::V,taṃadiđ,педявтнемс
6852,kleben::V,li´jmmjed,педявтнемс
6853,kleben::V,нямхэ,педявтнемс
6854,reiben::V,daanjedh,ёзамс
6855,reiben::V,ruvvit,ёзамс
6856,reiben::V,ruvvet,ёзамс
6857,reiben::V,fiärruđ,ёзамс
6858,reiben::V,heârrad,ёзамс
6859,reiben::V,ru´vvjed,ёзамс
6860,reiben::V,е̄ррэ,ёзамс
6861,streichen::V,daejdedh,вадемс
6862,streichen::V,badtjadidh,вадемс
6863,streichen::V,vuojddat,вадемс
6864,streichen::V,málet,вадемс
6865,streichen::V,njuohtat,вадемс
6866,streichen::V,njuottâđ,вадемс
6867,streichen::V,puák'suđ,вадемс
6868,streichen::V,påhssad,вадемс
6869,streichen::V,мо̄а̄шшэ,вадемс
6870,schleifen::V,slijhpedh,човамс
6871,schleifen::V,sadjet,човамс
6872,schleifen::V,sadjit,човамс
6873,schleifen::V,šliipet,човамс
6874,schleifen::V,saijeeđ,човамс
6875,schleifen::V,sââjjad,човамс
6876,schleifen::V,tabǯsted,човамс
6877,schleifen::V,то̄а̄мчсе,човамс
6878,schneiden::V,bietskedh,керямс
6879,schneiden::V,suoddat,керямс
6880,schneiden::V,tjuohppat,керямс
6881,schneiden::V,biesskedit,керямс
6882,schneiden::V,čuohppat,керямс
6883,schneiden::V,čuop'pâđ,керямс
6884,schneiden::V,čuõp'pâd,керямс
6885,schneiden::V,е̄дтэ,керямс
6886,schneiden::V,пе̄ррэ,керямс
6887,schneiden::V,чӯххпэ,керямс
6888,rütteln::V,firredh,чукамс
6889,rütteln::V,firredh,лыкавтомс
6890,rütteln::V,doargestit,чукамс
6891,rütteln::V,doargestit,лыкавтомс
6892,rütteln::V,šluvgit,чукамс
6893,rütteln::V,šluvgit,лыкавтомс
6894,rütteln::V,pušteđ,чукамс
6895,rütteln::V,pušteđ,лыкавтомс
6896,rütteln::V,pu´štted,чукамс
6897,rütteln::V,pu´štted,лыкавтомс
6898,rütteln::V,пушшьтэ,чукамс
6899,rütteln::V,пушшьтэ,лыкавтомс
6900,schütteln::V,firredh,чукамс
6901,schütteln::V,sjavnnjet,чукамс
6902,schütteln::V,sillnat,чукамс
6903,schütteln::V,skullhet,чукамс
6904,schütteln::V,salkalit,чукамс
6905,schütteln::V,pušteđ,чукамс
6906,schütteln::V,pu´štted,чукамс
6907,schütteln::V,пушшьтэ,чукамс
6908,schwenken::V,svinhtedh,яхолемс
6909,schwenken::V,svikkastit,яхолемс
6910,schwenken::V,šlivgut,яхолемс
6911,schwenken::V,hiä'iluttiđ,яхолемс
6912,schwenken::V,heeilted,яхолемс
6913,schwenken::V,маххъе,яхолемс
6914,schütten::V,gurhkedh,каямс
6915,schütten::V,hállit,каямс
6916,schütten::V,liejkkit,каямс
6917,schütten::V,leškiđ,каямс
6918,schütten::V,virâttiđ,каямс
6919,schütten::V,väällad,каямс
6920,schütten::V,ва̄ллэ,каямс
6921,füllen::V,dievhtedh,пештямс
6922,füllen::V,dievddet,пештямс
6923,füllen::V,deavdit,пештямс
6924,füllen::V,tevdiđ,пештямс
6925,füllen::V,tiudded,пештямс
6926,füllen::V,тӣввтэ,пештямс
6927,einwickeln::V,gïesedh,тапарямс
6928,einwickeln::V,giessat,тапарямс
6929,einwickeln::V,gárrat,тапарямс
6930,einwickeln::V,giessat,тапарямс
6931,einwickeln::V,gurpat,тапарямс
6932,einwickeln::V,kiessâđ,тапарямс
6933,einwickeln::V,ǩiõssâd,тапарямс
6934,einwickeln::V,кӣссэ,тапарямс
6935,tragen::V,guedtedh,кандомс
6936,tragen::V,guoddet,кандомс
6937,tragen::V,guoddit,кандомс
6938,tragen::V,kyed'diđ,кандомс
6939,tragen::V,kue´d'ded,кандомс
6940,tragen::V,кӯннҌтэ,кандомс
6941,schleppen::V,fatnehtidh,ускомс
6942,schleppen::V,sliehpit,ускомс
6943,schleppen::V,feastit,ускомс
6944,schleppen::V,vie'šidiđ,ускомс
6945,schleppen::V,hinnađ,ускомс
6946,schleppen::V,nje´ʒʒed,ускомс
6947,schleppen::V,чуввкэ,ускомс
6948,ziehen::V,giesedh,ускомс
6949,ziehen::V,giesset,ускомс
6950,ziehen::V,geassit,ускомс
6951,ziehen::V,keessiđ,ускомс
6952,ziehen::V,ǩie´ssed,ускомс
6953,ziehen::V,ке̄ссе,ускомс
6954,aufbewahren::V,vöörhkedh,ванстомс
6955,aufbewahren::V,vuorkkit,ванстомс
6956,aufbewahren::V,seailluhit,ванстомс
6957,aufbewahren::V,siä'iluttiđ,ванстомс
6958,aufbewahren::V,seeilted,ванстомс
6959,aufbewahren::V,рӯкнэ,ванстомс
6960,werfen::V,slampestidh,ёртомс
6961,werfen::V,bálkkot,ёртомс
6962,werfen::V,suhppet,ёртомс
6963,werfen::V,šlivgiđ,ёртомс
6964,werfen::V,čeâǥǥted,ёртомс
6965,werfen::V,суэххпэ,ёртомс
6966,fangen::V,bivtedh,кундамс
6967,fangen::V,giddit,кундамс
6968,fangen::V,bivdit,кундамс
6969,fangen::V,toppiđ,кундамс
6970,fangen::V,tää´vted,кундамс
6971,fangen::V,та̄бпэ,кундамс
6972,fangen::V,со̄а̄гкэ,кундамс
6973,packen::V,doerelidh,кундамс
6974,packen::V,kreemsedh,кундамс
6975,packen::V,doahppit,кундамс
6976,packen::V,doahput,кундамс
6977,packen::V,tuáppuđ,кундамс
6978,packen::V,ká'ivâstiđ,кундамс
6979,packen::V,tää´vted,кундамс
6980,packen::V,каццсе,кундамс
6981,packen::V,туэрркэ,кундамс
6982,packen::V,ро̄а̄ппчье,кундамс
6983,verstecken::V,tjïekedh,кекшемс
6984,verstecken::V,tjiehkat,кекшемс
6985,verstecken::V,čiehkat,кекшемс
6986,verstecken::V,čieḥâđ,кекшемс
6987,verstecken::V,peittad,кекшемс
6988,verstecken::V,пе̄йхьтэ,кекшемс
6989,teilen::V,juekedh,явомс
6990,teilen::V,juohket,явомс
6991,teilen::V,juohkit,явомс
6992,teilen::V,jyeḥiđ,явомс
6993,teilen::V,jue´ǩǩed,явомс
6994,teilen::V,ю̄гке,явомс
6995,teilen::V,ра̄ттҍке,явомс
6996,schicken::V,saadtodh,кучомс
6997,schicken::V,sáddit,кучомс
6998,schicken::V,sáddet,кучомс
6999,schicken::V,vuo'lgâttiđ,кучомс
7000,schicken::V,vuõltteed,кучомс
7001,schicken::V,вӯлкхэ,кучомс
7002,bringen::V,buektedh,кандомс
7003,bringen::V,doalvvot,кандомс
7004,bringen::V,buktit,кандомс
7005,bringen::V,tuál'vuđ,кандомс
7006,bringen::V,pu´htted,кандомс
7007,bringen::V,пыххьтэ,кандомс
7008,hinzufügen::V,dievhtedh,путомс
7009,hinzufügen::V,dievhtedh,максомс
7010,hinzufügen::V,duoddit,путомс
7011,hinzufügen::V,duoddit,максомс
7012,hinzufügen::V,lasedit,путомс
7013,hinzufügen::V,lasedit,максомс
7014,hinzufügen::V,lasihit,путомс
7015,hinzufügen::V,lasihit,максомс
7016,hinzufügen::V,lasettiđ,путомс
7017,hinzufügen::V,lasettiđ,максомс
7018,hinzufügen::V,lââ´zzted,путомс
7019,hinzufügen::V,lââ´zzted,максомс
7020,hinzufügen::V,лажьхе,путомс
7021,hinzufügen::V,лажьхе,максомс
7022,bekommen::V,åadtjodh,саемс
7023,bekommen::V,åttjudit,саемс
7024,bekommen::V,oažžut,саемс
7025,bekommen::V,juksâđ,саемс
7026,bekommen::V,uáž'žuđ,саемс
7027,bekommen::V,vuäǯ'ǯâd,саемс
7028,bekommen::V,вуаннче,саемс
7029,erhalten::V,åadtjodh,саемс
7030,erhalten::V,oadtjot,саемс
7031,erhalten::V,oažžut,саемс
7032,erhalten::V,uáž'žuđ,саемс
7033,erhalten::V,vuäǯ'ǯâd,саемс
7034,erhalten::V,ва̄лльтэ,саемс
7035,nehmen::V,vaeltedh,саемс
7036,nehmen::V,válldet,саемс
7037,nehmen::V,váldit,саемс
7038,nehmen::V,väldiđ,саемс
7039,nehmen::V,vä´ldded,саемс
7040,nehmen::V,ва̄лльтэ,саемс
7041,wählen::V,veeljedh,кочкамс
7042,wählen::V,válljit,кочкамс
7043,wählen::V,válljet,кочкамс
7044,wählen::V,valjiđ,кочкамс
7045,wählen::V,vaalšed,кочкамс
7046,wählen::V,va´lljeed,кочкамс
7047,wählen::V,воалшэ,кочкамс
7048,auswählen::V,veeljedh,кочкамс
7049,auswählen::V,tjuolldet,кочкамс
7050,auswählen::V,válljet,кочкамс
7051,auswählen::V,valjiđ,кочкамс
7052,auswählen::V,vaalšed,кочкамс
7053,auswählen::V,va´lljeed,кочкамс
7054,auswählen::V,воалшэ,кочкамс
7055,bewahren::V,vaarjelidh,ванстомс
7056,bewahren::V,bisodit,ванстомс
7057,bewahren::V,várjjalit,ванстомс
7058,bewahren::V,seailluhit,ванстомс
7059,bewahren::V,varjâliđ,ванстомс
7060,bewahren::V,varjjled,ванстомс
7061,bewahren::V,ӣшшьтэ,ванстомс
7062,bewahren::V,во̄а̄ррьдэ,ванстомс
7063,behindern::V,hööptdeh,кирдемс
7064,behindern::V,hieredit,кирдемс
7065,behindern::V,muhttet,кирдемс
7066,behindern::V,eastadit,кирдемс
7067,behindern::V,estiđ,кирдемс
7068,behindern::V,coggâđ,кирдемс
7069,behindern::V,hettiđ,кирдемс
7070,behindern::V,cõggâd,кирдемс
7071,behindern::V,е̄кхэллэ,кирдемс
7072,verderben::V,biejstedh,коламс
7073,verderben::V,spedjat,коламс
7074,verderben::V,billistit,коламс
7075,verderben::V,pillediđ,коламс
7076,verderben::V,tårmmad,коламс
7077,verderben::V,pe´llsted,коламс
7078,verderben::V,тоаррмэ,коламс
7079,verderben::V,ма̄ййкэ,коламс
7080,beschädigen::V,fæjloedidh,теемс зыян
7081,beschädigen::V,vahágahttet,теемс зыян
7082,beschädigen::V,bilidit,теемс зыян
7083,beschädigen::V,vahâgittiđ,теемс зыян
7084,beschädigen::V,pä´rtteed,теемс зыян
7085,beschädigen::V,муррьтэ,теемс зыян
7086,zerbrechen::V,tsööpkedh,коламс
7087,zerbrechen::V,doadjet,коламс
7088,zerbrechen::V,cuvket,коламс
7089,zerbrechen::V,cuov'kkiđ,коламс
7090,zerbrechen::V,muårrâd,коламс
7091,zerbrechen::V,cu´vǩǩeed,коламс
7092,zerbrechen::V,муррьтэ,коламс
7093,zerreißen::V,gejhkielidh,сеземс
7094,zerreißen::V,gajkudit,сеземс
7095,zerreißen::V,gaikkodit,сеземс
7096,zerreißen::V,ráisket,сеземс
7097,zerreißen::V,kiškođ,сеземс
7098,zerreißen::V,ra´šǩǩeed,сеземс
7099,zerreißen::V,пуатткэ,сеземс
7100,zerstören::V,eerjedh,калавтомс
7101,zerstören::V,biejsstet,калавтомс
7102,zerstören::V,håhkkidit,калавтомс
7103,zerstören::V,heavahit,калавтомс
7104,zerstören::V,duš'šadit,калавтомс
7105,zerstören::V,bilidit,калавтомс
7106,zerstören::V,hevâttiđ,калавтомс
7107,zerstören::V,hiâvted,калавтомс
7108,zerstören::V,ёҏтэ,калавтомс
7109,verbrennen::V,båeltedh,пултамс
7110,verbrennen::V,boalldet,пултамс
7111,verbrennen::V,boaldit,пултамс
7112,verbrennen::V,puál'diđ,пултамс
7113,verbrennen::V,puä´ldded,пултамс
7114,verbrennen::V,пуэлльтэ,пултамс
7115,geben::V,vedtedh,максомс
7116,geben::V,vaddet,максомс
7117,geben::V,addit,максомс
7118,geben::V,addliđ,максомс
7119,geben::V,ä´n,максомс
7120,geben::V,аннҍтэ,максомс
7121,reichen::V,geelkedh,максомс
7122,reichen::V,lagádit,максомс
7123,reichen::V,geiget,максомс
7124,reichen::V,keigiđ,максомс
7125,reichen::V,vuõiggâ´stted,максомс
7126,reichen::V,аннҍтэ,максомс
7127,schenken::V,vedtedh,каземс
7128,schenken::V,vaddet,каземс
7129,schenken::V,skeaŋkut,каземс
7130,schenken::V,skeŋket,каземс
7131,schenken::V,skeŋkkiđ,каземс
7132,schenken::V,sǩiâŋkkâd,каземс
7133,schenken::V,ла̄ххе,каземс
7134,versprechen::V,luhpiedidh,алтамс
7135,versprechen::V,jáhttet,алтамс
7136,versprechen::V,lohpidit,алтамс
7137,versprechen::V,lopediđ,алтамс
7138,versprechen::V,lå´ppeed,алтамс
7139,versprechen::V,о̄а̄шштҍе,алтамс
7140,wünschen::V,lahkoehtidh,арсемс
7141,wünschen::V,sávvat,арсемс
7142,wünschen::V,sávadit,арсемс
7143,wünschen::V,doaivvuhit,арсемс
7144,wünschen::V,tuá'ivuttiđ,арсемс
7145,wünschen::V,tuâivvad,арсемс
7146,wünschen::V,туввэ,арсемс
7147,loben::V,girmedh,шнамс
7148,loben::V,májnnot,шнамс
7149,loben::V,rámmpot,шнамс
7150,loben::V,máidnut,шнамс
7151,loben::V,rámidit,шнамс
7152,loben::V,rammuđ,шнамс
7153,loben::V,rämidiđ,шнамс
7154,loben::V,ââ´leed,шнамс
7155,loben::V,ǩei´tted,шнамс
7156,loben::V,кыйта,шнамс
7157,küssen::V,tjånnahtidh,палсемс
7158,küssen::V,tjuvliestidh,палсемс
7159,küssen::V,tjullit,палсемс
7160,küssen::V,tjulestit,палсемс
7161,küssen::V,cum'mát,палсемс
7162,küssen::V,cummistit,палсемс
7163,küssen::V,cummâliđ,палсемс
7164,küssen::V,cu´mmsted,палсемс
7165,küssen::V,cu´mmstõõllâd,палсемс
7166,küssen::V,нӣссэ,палсемс
7167,wiegen::V,sjammadidh,нурсемс
7168,wiegen::V,vuohttot,нурсемс
7169,wiegen::V,vuohtudit,нурсемс
7170,wiegen::V,vuohttut,нурсемс
7171,wiegen::V,vuát'tuđ,нурсемс
7172,wiegen::V,nuäkkad,нурсемс
7173,wiegen::V,suâibted,нурсемс
7174,wiegen::V,нуагкэ,нурсемс
7175,zudecken::V,gaptjedh,тавадомс
7176,zudecken::V,gaptjedh,вельтямс
