,Concept_ID,tr,el
1392,erkennen::V,tanımak,αναγνωρίζω
1393,begreifen::V,anlamak,καταλαβαίνω
1394,begreifen::V,kavramak,καταλαβαίνω
1395,verstehen::V,duymak,ακούω
1396,verstehen::V,anlamak,ακούω
1397,lernen::V,öğrenmek,μαθαίνω
1398,wissen::V,bilmek,ξέρω
1399,sich erinnern an::V,hatırlamak,θυμάμαι
1400,vergessen::V,unutmak,ξεχνώ
1401,messen::V,ölçmek,μετρώ
1402,zählen::V,saymak,μετρώ
1403,rechnen::V,hesap etmek,λογαριάζω
1404,lesen::V,okumak,διαβάζω
1405,malen::V,resmini yapmak,ζωγραφίζω
1406,zeichnen::V,çizmek,σχεδιάζω
1407,schreiben::V,yazmak,γράφω
1408,besitzen::V,haiz olmak,κατέχω
1409,besitzen::V,sahip olmak,κατέχω
1410,kaufen::V,almak,αγοράζω
1411,verkaufen::V,satmak,πουλώ
1412,bezahlen::V,ödemek,πληρώνω
1413,zahlen::V,ödemek,πληρώνω
1414,beherrschen::V,hâkim olmak,κυριαρχώ
1415,ertragen::V,dayanmak,βαστώ
1416,ertragen::V,dayanmak,αντέχω
1417,ertragen::V,katlanmak,βαστώ
1418,ertragen::V,katlanmak,αντέχω
