,Concept_ID,se,ml
3694,hell::A,čuõvvâd,ജ്വലിക്കുന്ന
3695,hell::A,чуввесь,ജ്വലിക്കുന്ന
3696,dunkel::A,sjuevnjeds,ഇരുണ്ട
3697,dunkel::A,sjævnnjat,ഇരുണ്ട
3698,dunkel::A,seavdnjat,ഇരുണ്ട
3699,dunkel::A,sevŋâd,ഇരുണ്ട
3700,dunkel::A,seu´nnjed,ഇരുണ്ട
3701,dunkel::A,се̄ввьнесь,ഇരുണ്ട
3702,schwarz::A,tjeehpes,കറുത്ത
3703,schwarz::A,tjáhppat,കറുത്ത
3704,schwarz::A,čáhppes,കറുത്ത
3705,schwarz::A,čappâd,കറുത്ത
3706,schwarz::A,čappâd,കറുത്ത
3707,schwarz::A,чо̄а̄хпесь,കറുത്ത
3708,weiß::A,veelkes,വെളുത്ത
3709,weiß::A,bedjat,വെളുത്ത
3710,weiß::A,vielggat,വെളുത്ത
3711,weiß::A,vielgat,വെളുത്ത
3712,weiß::A,viel'gâd,വെളുത്ത
3713,weiß::A,viõlggâd,വെളുത്ത
3714,weiß::A,вӣллькесь,വെളുത്ത
3715,rot::A,rööpses,ചുവന്ന
3716,rot::A,ruoppsat,ചുവന്ന
3717,rot::A,ruoksat,ചുവന്ന
3718,rot::A,ruop'sâd,ചുവന്ന
3719,rot::A,ruõpssâd,ചുവന്ന
3720,rot::A,рӯппсесь,ചുവന്ന
3721,gelb::A,viskes,മഞ്ഞനിറമായ
3722,gelb::A,visská,മഞ്ഞനിറമായ
3723,gelb::A,fiskes,മഞ്ഞനിറമായ
3724,gelb::A,viskâd,മഞ്ഞനിറമായ
3725,gelb::A,viskkâd,മഞ്ഞനിറമായ
3726,gelb::A,руччк'сь,മഞ്ഞനിറമായ
3727,blau::A,plaave,നീലനിറമുള്ള
3728,blau::A,alek,നീലനിറമുള്ള
3729,blau::A,lahtte,നീലനിറമുള്ള
3730,blau::A,alit,നീലനിറമുള്ള
3731,blau::A,čuov'jâd,നീലനിറമുള്ള
3732,blau::A,ââ´liǩ,നീലനിറമുള്ള
3733,blau::A,алехь,നീലനിറമുള്ള
3734,grün::A,kruana,പച്ചനിറമുള്ള
3735,grün::A,kroenes,പച്ചനിറമുള്ള
3736,grün::A,ruodná,പച്ചനിറമുള്ള
3737,grün::A,ruoná,പച്ചനിറമുള്ള
3738,grün::A,ruonas,പച്ചനിറമുള്ള
3739,grün::A,ruánáá,പച്ചനിറമുള്ള
3740,grün::A,ruânn,പച്ചനിറമുള്ള
3741,grün::A,ruõnâs,പച്ചനിറമുള്ള
3742,grün::A,руэнн,പച്ചനിറമുള്ള
3743,grau::A,kraevies,ചാരനിറത്തിലുള്ള
3744,grau::A,rávuk,ചാരനിറത്തിലുള്ള
3745,grau::A,rávvat,ചാരനിറത്തിലുള്ള
3746,grau::A,ránis,ചാരനിറത്തിലുള്ള
3747,grau::A,räänis,ചാരനിറത്തിലുള്ള
3748,grau::A,rää´nes,ചാരനിറത്തിലുള്ള
3749,grau::A,кӯввесь,ചാരനിറത്തിലുള്ള
3750,billig::A,aelpies,വിലകുറഞ്ഞ
3751,billig::A,liehties,വിലകുറഞ്ഞ
3752,billig::A,álbbe,വിലകുറഞ്ഞ
3753,billig::A,hálbi,വിലകുറഞ്ഞ
3754,billig::A,hälbi,വിലകുറഞ്ഞ
3755,billig::A,hä´lbb,വിലകുറഞ്ഞ
3756,billig::A,вӯгас,വിലകുറഞ്ഞ
3757,billig::A,вӯгкесь,വിലകുറഞ്ഞ
3758,teuer::A,dovres,ചെലവേറിയ
3759,teuer::A,divras,ചെലവേറിയ
3760,teuer::A,divrras,ചെലവേറിയ
3761,teuer::A,tiivrâs,ചെലവേറിയ
3762,teuer::A,kaallâš,ചെലവേറിയ
3763,teuer::A,ко̄а̄ллэш,ചെലവേറിയ
3764,wertvoll::A,aarvoes,വിലപിടിപ്പുള്ള
3765,wertvoll::A,árvulasj,വിലപിടിപ്പുള്ള
3766,wertvoll::A,árvvolaš,വിലപിടിപ്പുള്ള
3767,wertvoll::A,tiivrâs,വിലപിടിപ്പുള്ള
3768,wertvoll::A,kaallâš,വിലപിടിപ്പുള്ള
3769,wertvoll::A,а̄ррвъесь,വിലപിടിപ്പുള്ള
3770,wertvoll::A,ко̄а̄ллшэсь,വിലപിടിപ്പുള്ള
3771,blind::A,tjelmehts,അന്ധനായ
3772,blind::A,tjalmedibme,അന്ധനായ
3773,blind::A,čalmmeheapme,അന്ധനായ
3774,blind::A,čuovggaheapme,അന്ധനായ
3775,blind::A,šoohâd,അന്ധനായ
3776,blind::A,ča'lmettem,അന്ധനായ
3777,blind::A,čââ´lmte´m,അന്ധനായ
3778,blind::A,чальмхем,അന്ധനായ
3779,taub::A,bieljehts,കേൾവിക്കുറവുള്ള
3780,taub::A,bieljedibme,കേൾവിക്കുറവുള്ള
3781,taub::A,bealjeheapmi,കേൾവിക്കുറവുള്ള
3782,taub::A,pel'jittem,കേൾവിക്കുറവുള്ള
3783,taub::A,pee´lljte´m,കേൾവിക്കുറവുള്ള
3784,taub::A,пе̄лльйхем,കേൾവിക്കുറവുള്ള
3785,taub::A,кулхэмесь,കേൾവിക്കുറവുള്ള
3786,taub::A,кулнаххьтэм,കേൾവിക്കുറവുള്ള
3787,kräftig::A,veaksehks,ശക്തിയുള്ള
3788,kräftig::A,gievrra,ശക്തിയുള്ള
3789,kräftig::A,gievra,ശക്തിയുള്ള
3790,kräftig::A,viek'sâ,ശക്തിയുള്ള
3791,kräftig::A,viõhss,ശക്തിയുള്ള
3792,kräftig::A,вӣгкъесь,ശക്തിയുള്ള
3793,kräftig::A,тоаввсамусс,ശക്തിയുള്ള
3794,stark::A,raavtehtje,ബലമുള്ള
3795,stark::A,nanos,ബലമുള്ള
3796,stark::A,gievrra,ബലമുള്ള
3797,stark::A,kievra,ബലമുള്ള
3798,stark::A,nanus,ബലമുള്ള
3799,stark::A,viek'sâ,ബലമുള്ള
3800,stark::A,raavâs,ബലമുള്ള
3801,stark::A,роавас,ബലമുള്ള
3802,schwach::A,dåsmoes,ക്ഷീണിച്ച
3803,schwach::A,fámodibme,ക്ഷീണിച്ച
3804,schwach::A,fámoheapme,ക്ഷീണിച്ച
3805,schwach::A,njuoras,ക്ഷീണിച്ച
3806,schwach::A,hiäju,ക്ഷീണിച്ച
3807,schwach::A,njuorâs,ക്ഷീണിച്ച
3808,schwach::A,rââ´šš,ക്ഷീണിച്ച
3809,schwach::A,njuõrâs,ക്ഷീണിച്ച
3810,schwach::A,рашшь,ക്ഷീണിച്ച
3811,schwach::A,ражесь,ക്ഷീണിച്ച
3812,schwach::A,са̄мхэм,ക്ഷീണിച്ച
3813,fett::A,buajtehks,കൊഴുപ്പുള്ള
3814,fett::A,buojdák,കൊഴുപ്പുള്ള
3815,fett::A,buoidi,കൊഴുപ്പുള്ള
3816,fett::A,puáidáh,കൊഴുപ്പുള്ള
3817,fett::A,pueidaǥ,കൊഴുപ്പുള്ള
3818,fett::A,пуййт,കൊഴുപ്പുള്ള
3819,schlank::A,siegkies,മെലിഞ്ഞ
3820,schlank::A,bievrek,മെലിഞ്ഞ
3821,schlank::A,njuorro,മെലിഞ്ഞ
3822,schlank::A,seaggi,മെലിഞ്ഞ
3823,schlank::A,šoođbâs,മെലിഞ്ഞ
3824,schlank::A,seä´ǧ'ǧ,മെലിഞ്ഞ
3825,schlank::A,се̄ӈькесь,മെലിഞ്ഞ
3826,hübsch::A,faavroes,മനോഹരമായ
3827,hübsch::A,fávrro,മനോഹരമായ
3828,hübsch::A,fávru,മനോഹരമായ
3829,hübsch::A,muččâd,മനോഹരമായ
3830,hübsch::A,mooččâd,മനോഹരമായ
3831,hübsch::A,мо̄джесь,മനോഹരമായ
3832,böse::A,vesties,പാപിയായ
3833,böse::A,bahá,പാപിയായ
3834,böse::A,bahá,പാപിയായ
3835,böse::A,paa,പാപിയായ
3836,böse::A,ilbâd,പാപിയായ
3837,böse::A,paas,പാപിയായ
3838,böse::A,ilbbâd,പാപിയായ
3839,böse::A,поасс,പാപിയായ
3840,böse::A,кэ̄рряй,പാപിയായ
3841,dumm::A,gåffoeh,വിവരംകെട്ട
3842,dumm::A,jalla,വിവരംകെട്ട
3843,dumm::A,doavki,വിവരംകെട്ട
3844,dumm::A,tuhme,വിവരംകെട്ട
3845,dumm::A,tu´hmm,വിവരംകെട്ട
3846,dumm::A,о̄менэш,വിവരംകെട്ട
3847,dumm::A,то̄ӆӆкхем,വിവരംകെട്ട
3848,faul::A,aeblehts,അലസനായ
3849,faul::A,lájkke,അലസനായ
3850,faul::A,láiki,അലസനായ
3851,faul::A,läški,അലസനായ
3852,faul::A,lä´šǩǩ,അലസനായ
3853,faul::A,ла̄шькесь,അലസനായ
3854,fleißig::A,rudtjege,അദ്ധ്വാനശീലമുള്ള
3855,fleißig::A,vïssjeles,അദ്ധ്വാനശീലമുള്ള
3856,fleißig::A,vissjal,അദ്ധ്വാനശീലമുള്ള
3857,fleißig::A,viššal,അദ്ധ്വാനശീലമുള്ള
3858,fleißig::A,doaimmalaš,അദ്ധ്വാനശീലമുള്ള
3859,fleißig::A,viššâl,അദ്ധ്വാനശീലമുള്ള
3860,fleißig::A,re´ttev,അദ്ധ്വാനശീലമുള്ള
3861,geizig::A,saejkies,പിശുക്കനായ
3862,geizig::A,hánes,പിശുക്കനായ
3863,geizig::A,gáhcci,പിശുക്കനായ
3864,geizig::A,gárži,പിശുക്കനായ
3865,geizig::A,käcci,പിശുക്കനായ
3866,geizig::A,häänis,പിശുക്കനായ
3867,geizig::A,kä´cc,പിശുക്കനായ
3868,geizig::A,сыннҍ,പിശുക്കനായ
3869,geizig::A,скухьпесь,പിശുക്കനായ
3870,klug::A,vihtehks,ബുദ്ധിസാമർഥ്യമുള്ള
3871,klug::A,vijses,ബുദ്ധിസാമർഥ്യമുള്ള
3872,klug::A,jiermmá,ബുദ്ധിസാമർഥ്യമുള്ള
3873,klug::A,fihtolaš,ബുദ്ധിസാമർഥ്യമുള്ള
3874,klug::A,jiä'rmálâš,ബുദ്ധിസാമർഥ്യമുള്ള
3875,klug::A,hitrai,ബുദ്ധിസാമർഥ്യമുള്ള
3876,klug::A,то̄ӆӆкэш,ബുദ്ധിസാമർഥ്യമുള്ള
3877,klug::A,вӣллвэсь,ബുദ്ധിസാമർഥ്യമുള്ള
3878,geschickt::A,tjiehpies,പ്രതിഭാശാലി
3879,geschickt::A,tjiehppe,പ്രതിഭാശാലി
3880,geschickt::A,čeahppi,പ്രതിഭാശാലി
3881,geschickt::A,čeppi,പ്രതിഭാശാലി
3882,geschickt::A,čeä´p'p,പ്രതിഭാശാലി
3883,geschickt::A,чепесь,പ്രതിഭാശാലി
3884,lieb::A,boerehks,പ്രിയപ്പെട്ട
3885,lieb::A,lådje,പ്രിയപ്പെട്ട
3886,lieb::A,gieres,പ്രിയപ്പെട്ട
3887,lieb::A,ráhkis,പ്രിയപ്പെട്ട
3888,lieb::A,láđis,പ്രിയപ്പെട്ട
3889,lieb::A,räähis,പ്രിയപ്പെട്ട
3890,lieb::A,pue´rr,പ്രിയപ്പെട്ട
3891,lieb::A,rää´ǩǩes,പ്രിയപ്പെട്ട
3892,lieb::A,мӣлса,പ്രിയപ്പെട്ട
3893,lustig::A,lustes,ആനന്ദകരമായ
3894,lustig::A,suohtas,ആനന്ദകരമായ
3895,lustig::A,hávski,ആനന്ദകരമായ
3896,lustig::A,hitruu,ആനന്ദകരമായ
3897,lustig::A,iilooš,ആനന്ദകരമായ
3898,lustig::A,hää´sǩ,ആനന്ദകരമായ
3899,lustig::A,viä´s'sel,ആനന്ദകരമായ
3900,lustig::A,руэняс,ആനന്ദകരമായ
3901,sanft::A,lïemkeds,സൌമ്യമായ
3902,sanft::A,lines,സൌമ്യമായ
3903,sanft::A,lágŋet,സൌമ്യമായ
3904,sanft::A,linis,സൌമ്യമായ
3905,sanft::A,láđis,സൌമ്യമായ
3906,sanft::A,liägus,സൌമ്യമായ
3907,sanft::A,pivvâl,സൌമ്യമായ
3908,sanft::A,heä´nn,സൌമ്യമായ
3909,sanft::A,э̄йвсесь,സൌമ്യമായ
3910,krank::A,skïemtje,അസുഖമുള്ള
3911,krank::A,skibás,അസുഖമുള്ള
3912,krank::A,buohcci,അസുഖമുള്ള
3913,krank::A,pyec'cee,അസുഖമുള്ള
3914,krank::A,puõcci,അസുഖമുള്ള
3915,krank::A,panntiõrvas,അസുഖമുള്ള
3916,krank::A,кэ̄бп,അസുഖമുള്ള
3917,nackt::A,båadtsoeh,നഡമായ
3918,nackt::A,rihtso,നഡമായ
3919,nackt::A,álás,നഡമായ
3920,nackt::A,pie'tittem,നഡമായ
3921,nackt::A,piät'táá,നഡമായ
3922,nackt::A,päälljas,നഡമായ
3923,nackt::A,пефта,നഡമായ
3924,nackt::A,па̄льяс,നഡമായ
3925,traurig::A,håjnoes,വിഷമമുള്ള
3926,traurig::A,suohtas,വിഷമമുള്ള
3927,traurig::A,hådje,വിഷമമുള്ള
3928,traurig::A,ahkit,വിഷമമുള്ള
3929,traurig::A,ahheev,വിഷമമുള്ള
3930,traurig::A,â´ǩǩed,വിഷമമുള്ള
3931,traurig::A,чуэввесь,വിഷമമുള്ള
3932,lebendig::A,jielije,ഉപജീവനം
3933,lebendig::A,viesso,ഉപജീവനം
3934,lebendig::A,ealli,ഉപജീവനം
3935,lebendig::A,eeleev,ഉപജീവനം
3936,lebendig::A,jie´lli,ഉപജീവനം
3937,lebendig::A,е̄лльгденҍ,ഉപജീവനം
3938,gut::A,buerie,നല്ല
3939,gut::A,buorre,നല്ല
3940,gut::A,buorre,നല്ല
3941,gut::A,pyeṛi,നല്ല
3942,gut::A,šiõǥǥ,നല്ല
3943,gut::A,pue´rr,നല്ല
3944,gut::A,шувв,നല്ല
3945,gut::A,пуррь,നല്ല
3946,schlecht::A,nåake,മോശമായ
3947,schlecht::A,skraape,മോശമായ
3948,schlecht::A,mådtan,മോശമായ
3949,schlecht::A,nievrre,മോശമായ
3950,schlecht::A,headju,മോശമായ
3951,schlecht::A,heittot,മോശമായ
3952,schlecht::A,hyeṇi,മോശമായ
3953,schlecht::A,niev'ri,മോശമായ
3954,schlecht::A,hue´nn,മോശമായ
3955,schlecht::A,нюэссь,മോശമായ
3956,schlecht::A,ню̄э̄зесь,മോശമായ
3957,richtig::A,rïekte,ശരിയായ
3958,richtig::A,duolla,ശരിയായ
3959,richtig::A,rievtes,ശരിയായ
3960,richtig::A,riekta,ശരിയായ
3961,richtig::A,vuoi'gâ,ശരിയായ
3962,richtig::A,vuõiǥâs,ശരിയായ
3963,richtig::A,вӯййк,ശരിയായ
3964,richtig::A,вӯйкэсс,ശരിയായ
3965,schlimm::A,nåake,വൃത്തികെട്ട
3966,schlimm::A,bahá,വൃത്തികെട്ട
3967,schlimm::A,vearrái,വൃത്തികെട്ട
3968,schlimm::A,niev'ri,വൃത്തികെട്ട
3969,schlimm::A,neu´rr,വൃത്തികെട്ട
3970,schlimm::A,ню̄э̄зесь,വൃത്തികെട്ട
3971,wahr::A,saetnies,ശരിയായ
3972,wahr::A,sádnes,ശരിയായ
3973,wahr::A,duohta,ശരിയായ
3974,wahr::A,tuotâ,ശരിയായ
3975,wahr::A,tuõtt,ശരിയായ
3976,wahr::A,вӯйкас,ശരിയായ
3977,alt::A,båeries,പഴയ
3978,alt::A,oames,പഴയ
3979,alt::A,boaris,പഴയ
3980,alt::A,uámis,പഴയ
3981,alt::A,vuä´mes,പഴയ
3982,alt::A,вуэммь,പഴയ
3983,neu::A,orre,പുതിയ
3984,neu::A,ådås,പുതിയ
3985,neu::A,ođas,പുതിയ
3986,neu::A,uuđâs,പുതിയ
3987,neu::A,oođâs,പുതിയ
3988,neu::A,о̄дт,പുതിയ
3989,ehemalig::A,evtebe,മുൻ
3990,ehemalig::A,åvdep,മുൻ
3991,ehemalig::A,dološ,മുൻ
3992,ehemalig::A,oovdiš,മുൻ
3993,ehemalig::A,tuâl'jõž,മുൻ
3994,ehemalig::A,туллъя,മുൻ
3995,ehemalig::A,э̄ввтлэсь,മുൻ
3996,alt[Lebewesen]::A,voeres,വയസ്സുള്ള
3997,alt[Lebewesen]::A,vuoras,വയസ്സുള്ള
3998,alt[Lebewesen]::A,boares,വയസ്സുള്ള
3999,alt[Lebewesen]::A,vuoras,വയസ്സുള്ള
4000,alt[Lebewesen]::A,puáris,വയസ്സുള്ള
4001,alt[Lebewesen]::A,puä´res,വയസ്സുള്ള
4002,alt[Lebewesen]::A,пуэресь,വയസ്സുള്ള
4003,jung::A,noere,കൌമാരമായ
4004,jung::A,nuorra,കൌമാരമായ
4005,jung::A,nuorra,കൌമാരമായ
4006,jung::A,nuoṛâ,കൌമാരമായ
4007,jung::A,nuõrr,കൌമാരമായ
4008,jung::A,нӯрр,കൌമാരമായ
4009,arm::A,giefies,പാവപ്പെട്ട
4010,arm::A,hædjo,പാവപ്പെട്ട
4011,arm::A,geafi,പാവപ്പെട്ട
4012,arm::A,kevhi,പാവപ്പെട്ട
4013,arm::A,ǩeeu´h,പാവപ്പെട്ട
4014,arm::A,ва̄йваш,പാവപ്പെട്ട
4015,reich::A,ræjhkoes,സമ്പന്നമായ
4016,reich::A,boanndá,സമ്പന്നമായ
4017,reich::A,rikkis,സമ്പന്നമായ
4018,reich::A,riges,സമ്പന്നമായ
4019,reich::A,ree´ǧǧes,സമ്പന്നമായ
4020,reich::A,ва̄птэк,സമ്പന്നമായ
4021,bekannt::A,åehpies,പരിചിതമായ
4022,bekannt::A,oahpes,പരിചിതമായ
4023,bekannt::A,dieđus,പരിചിതമായ
4024,bekannt::A,uápis,പരിചിതമായ
4025,bekannt::A,tuubdâs,പരിചിതമായ
4026,bekannt::A,toobdâs,പരിചിതമായ
4027,bekannt::A,томтас,പരിചിതമായ
4028,berühmt::A,byögke,പ്രശസ്തനായ
4029,berühmt::A,mihtos,പ്രശസ്തനായ
4030,berühmt::A,beakkán,പ്രശസ്തനായ
4031,berühmt::A,beakkálmas,പ്രശസ്തനായ
4032,berühmt::A,mááinuh,പ്രശസ്തനായ
4033,berühmt::A,peeggâlm,പ്രശസ്തനായ
4034,berühmt::A,snäätnai,പ്രശസ്തനായ
4035,berühmt::A,куллъей,പ്രശസ്തനായ
4036,fremd::A,ammes,വൈദേശികമായ
4037,fremd::A,amás,വൈദേശികമായ
4038,fremd::A,vieres,വൈദേശികമായ
4039,fremd::A,amas,വൈദേശികമായ
4040,fremd::A,vie'res,വൈദേശികമായ
4041,fremd::A,puigâ,വൈദേശികമായ
4042,fremd::A,vee´res,വൈദേശികമായ
4043,fremd::A,е̄ххк,വൈദേശികമായ
4044,fremd::A,вӣресь,വൈദേശികമായ
4045,verschieden::A,ovmese,വ്യത്യസ്തമായ
4046,verschieden::A,moattelágásj,വ്യത്യസ്തമായ
4047,verschieden::A,iesjgeŋgalágásj,വ്യത്യസ്തമായ
4048,verschieden::A,eará,വ്യത്യസ്തമായ
4049,verschieden::A,eresláván,വ്യത്യസ്തമായ
4050,verschieden::A,jee´res,വ്യത്യസ്തമായ
4051,verschieden::A,jee´resnallšem,വ്യത്യസ്തമായ
4052,verschieden::A,югке,വ്യത്യസ്തമായ
4053,verschieden::A,югкеналшэм,വ്യത്യസ്തമായ
4054,nah::A,gietskies,അരികത്തുള്ള
4055,nah::A,lahka,അരികത്തുള്ള
4056,nah::A,lagas,അരികത്തുള്ള
4057,nah::A,a'ldemuš,അരികത്തുള്ള
4058,nah::A,âlddlõs,അരികത്തുള്ള
4059,nah::A,альтэсь,അരികത്തുള്ള
4060,fern::A,gahkese,അകലെയുള്ള
4061,fern::A,guhkken,അകലെയുള്ള
4062,fern::A,gáiddus,അകലെയുള്ള
4063,fern::A,kuhás,അകലെയുള്ള
4064,fern::A,ku´ǩes,അകലെയുള്ള
4065,fern::A,туммплэсь,അകലെയുള്ള
4066,linker::A,gårroeh,അവശേഷിച്ച
4067,linker::A,gåro,അവശേഷിച്ച
4068,linker::A,gurut,അവശേഷിച്ച
4069,linker::A,čižet,അവശേഷിച്ച
4070,linker::A,či´ǯǯ,അവശേഷിച്ച
4071,linker::A,чинч,അവശേഷിച്ച
4072,rechter::A,åelkies,വലത്തേ
4073,rechter::A,oalges,വലത്തേ
4074,rechter::A,olgeš,വലത്തേ
4075,rechter::A,uál'gis,വലത്തേ
4076,rechter::A,vuõiǥâs,വലത്തേ
4077,rechter::A,вуэлькесь,വലത്തേ
4078,anderer::A,jeatjebe,മറ്റുള്ള
4079,anderer::A,nubbe,മറ്റുള്ള
4080,anderer::A,eará,മറ്റുള്ള
4081,anderer::A,nubbi,മറ്റുള്ള
4082,anderer::A,nubbe,മറ്റുള്ള
4083,anderer::A,nu´bb,മറ്റുള്ള
4084,anderer::A,jee´res,മറ്റുള്ള
4085,anderer::A,мудта,മറ്റുള്ള
4086,anderer::A,е̄ресь,മറ്റുള്ള
4087,erster::A,voestes,ആദ്യത്തെ
4088,erster::A,vuostasj,ആദ്യത്തെ
4089,erster::A,vuosttaš,ആദ്യത്തെ
4090,erster::A,vuos'muš,ആദ്യത്തെ
4091,erster::A,vuõs's,ആദ്യത്തെ
4092,erster::A,õõu´dmõs,ആദ്യത്തെ
4093,erster::A,авьтмусс,ആദ്യത്തെ
4094,zweiter::A,mubpie,രണ്ടാം
4095,zweiter::A,nubbe,രണ്ടാം
4096,zweiter::A,nubbi,രണ്ടാം
4097,zweiter::A,nubbe,രണ്ടാം
4098,zweiter::A,nu´bb,രണ്ടാം
4099,zweiter::A,ныммьп,രണ്ടാം
4100,dritter::A,gåalmede,മൂന്നാമത്
4101,dritter::A,goalmát,മൂന്നാമത്
4102,dritter::A,goalmmát,മൂന്നാമത്
4103,dritter::A,kuálmád,മൂന്നാമത്
4104,dritter::A,kuälmad,മൂന്നാമത്
4105,dritter::A,кӯа̄ллмант,മൂന്നാമത്
4106,letzter::A,minngemes,അവസാനത്തെ
4107,letzter::A,maŋemus,അവസാനത്തെ
4108,letzter::A,maŋimus,അവസാനത്തെ
4109,letzter::A,majemuš,അവസാനത്തെ
4110,letzter::A,mââi´mõs,അവസാനത്തെ
4111,letzter::A,маӈьмусс,അവസാനത്തെ
4112,allein::ADV,oktegh,തനിച്ചുള്ള
4113,allein::ADV,oktegimse,തനിച്ചുള്ള
4114,allein::ADV,oktebisnie,തനിച്ചുള്ള
4115,allein::ADV,aktu,തനിച്ചുള്ള
4116,allein::ADV,okto,തനിച്ചുള്ള
4117,allein::ADV,ohtuu,തനിച്ചുള്ള
4118,allein::ADV,õhttu,തനിച്ചുള്ള
4119,allein::ADV,о̄ххтэ,തനിച്ചുള്ള
4120,zusammen::ADV,ektine,ഒരുമിച്ച
4121,zusammen::ADV,ektesne,ഒരുമിച്ച
4122,zusammen::ADV,tjåenghkesne,ഒരുമിച്ച
4123,zusammen::ADV,siegen,ഒരുമിച്ച
4124,zusammen::ADV,oktan,ഒരുമിച്ച
4125,zusammen::ADV,ovttas,ഒരുമിച്ച
4126,zusammen::ADV,čoahkis,ഒരുമിച്ച
4127,zusammen::ADV,oovtâst,ഒരുമിച്ച
4128,zusammen::ADV,õõutsââ´jest,ഒരുമിച്ച
4129,zusammen::ADV,аххтан,ഒരുമിച്ച
4130,zusammen::ADV,эфтэсьт,ഒരുമിച്ച
4131,lange::ADV,guhkiem,നീണ്ട_കാലത്തേയ്ക്ക്
4132,lange::ADV,guhkev,നീണ്ട_കാലത്തേയ്ക്ക്
4133,lange::ADV,mælggadav,നീണ്ട_കാലത്തേയ്ക്ക്
4134,lange::ADV,guhká,നീണ്ട_കാലത്തേയ്ക്ക്
4135,lange::ADV,kuhe,നീണ്ട_കാലത്തേയ്ക്ക്
4136,lange::ADV,kuhháá,നീണ്ട_കാലത്തേയ്ക്ക്
4137,lange::ADV,kuu´ǩǩ,നീണ്ട_കാലത്തേയ്ക്ക്
4138,lange::ADV,кугкь,നീണ്ട_കാലത്തേയ്ക്ക്
4139,plötzlich::ADV,faahketji,പെട്ടെന്ന്
4140,plötzlich::ADV,hæhkkat,പെട്ടെന്ന്
4141,plötzlich::ADV,fáhkkestaga,പെട്ടെന്ന്
4142,plötzlich::ADV,fakkist,പെട്ടെന്ന്
4143,plötzlich::ADV,kruu´ta,പെട്ടെന്ന്
4144,plötzlich::ADV,а̄йнханна,പെട്ടെന്ന്
4145,sofort::ADV,dallegh,തത്ക്ഷണം
4146,sofort::ADV,dalá,തത്ക്ഷണം
4147,sofort::ADV,dalánagi,തത്ക്ഷണം
4148,sofort::ADV,dakkavide,തത്ക്ഷണം
4149,sofort::ADV,dakkaviđe,തത്ക്ഷണം
4150,sofort::ADV,tállán,തത്ക്ഷണം
4151,sofort::ADV,naraaz,തത്ക്ഷണം
4152,sofort::ADV,атть,തത്ക്ഷണം
4153,später::ADV,mænngan ,പിന്നീട്
4154,später::ADV,maŋŋebut,പിന്നീട്
4155,später::ADV,maŋŋel,പിന്നീട്
4156,später::ADV,maŋ̣eláá,പിന്നീട്
4157,später::ADV,mâ´ŋŋlakast,പിന്നീട്
4158,später::ADV,маӈӈа,പിന്നീട്
4159,jetzt::ADV,daelie,ഇപ്പോൾ
4160,jetzt::ADV,dal,ഇപ്പോൾ
4161,jetzt::ADV,dal,ഇപ്പോൾ
4162,jetzt::ADV,tääl,ഇപ്പോൾ
4163,jetzt::ADV,ââ´n,ഇപ്പോൾ
4164,jetzt::ADV,атть,ഇപ്പോൾ
4165,heute::ADV,daenbien,ഇന്ന്
4166,heute::ADV,uddni,ഇന്ന്
4167,heute::ADV,odne,ഇന്ന്
4168,heute::ADV,onne,ഇന്ന്
4169,heute::ADV,tä´bbe,ഇന്ന്
4170,heute::ADV,та̄ррьм,ഇന്ന്
4171,morgen::ADV,jirreden,നാളെ
4172,morgen::ADV,idet,നാളെ
4173,morgen::ADV,ihttin,നാളെ
4174,morgen::ADV,itten,നാളെ
4175,morgen::ADV,jâđđa,നാളെ
4176,morgen::ADV,янта,നാളെ
4177,bald::ADV,varke,ഉടനെ
4178,bald::ADV,ruvva,ഉടനെ
4179,bald::ADV,farga,ഉടനെ
4180,bald::ADV,vorgâ,ഉടനെ
4181,bald::ADV,sõrgg,ഉടനെ
4182,bald::ADV,вэхтэнне,ഉടനെ
4183,dann::ADV,die,അപ്പോൾ
4184,dann::ADV,dalloj,അപ്പോൾ
4185,dann::ADV,de,അപ്പോൾ
4186,dann::ADV,te,അപ്പോൾ
4187,dann::ADV,de,അപ്പോൾ
4188,dann::ADV,teä,അപ്പോൾ
4189,dann::ADV,â´tte,അപ്പോൾ
4190,dann::ADV,те,അപ്പോൾ
4191,gestern::ADV,jååktan,ഇന്നലെ
4192,gestern::ADV,iektu,ഇന്നലെ
4193,gestern::ADV,ikte,ഇന്നലെ
4194,gestern::ADV,jieh't,ഇന്നലെ
4195,gestern::ADV,jåhtta,ഇന്നലെ
4196,gestern::ADV,яххта,ഇന്നലെ
4197,einst::ADV,dejpeli,പണ്ടൊരിക്കല്
4198,einst::ADV,åvdebut,പണ്ടൊരിക്കല്
4199,einst::ADV,áigi,പണ്ടൊരിക്കല്
4200,einst::ADV,dolin,പണ്ടൊരിക്കല്
4201,einst::ADV,tovle,പണ്ടൊരിക്കല്
4202,einst::ADV,tuu´l,പണ്ടൊരിക്കല്
4203,einst::ADV,э̄ххьтэшьт,പണ്ടൊരിക്കല്
4204,damals::ADV,aejkien,അപ്പോൾ
4205,damals::ADV,dalloj,അപ്പോൾ
4206,damals::ADV,dalle,അപ്പോൾ
4207,damals::ADV,talle,അപ്പോൾ
4208,damals::ADV,te´l,അപ്പോൾ
4209,damals::ADV,teä´l,അപ്പോൾ
4210,damals::ADV,танна,അപ്പോൾ
4211,danach::ADV,mïnngesne,പിന്നീട്
