,Concept_ID,ro,ro
1618,zerreißen::V,sfâșia,sfâșia
1619,zerstören::V,distruge,distruge
1620,verbrennen::V,arde,arde
1621,verbrennen::V,arde,incendia
1622,verbrennen::V,incendia,arde
1623,verbrennen::V,incendia,incendia
1624,geben::V,da,da
1625,reichen::V,întinde,întinde
1626,schenken::V,dărui,dărui
1627,versprechen::V,făgădui,făgădui
1628,wünschen::V,ura,ura
1629,loben::V,lăuda,lăuda
1630,küssen::V,săruta,săruta
1631,wiegen::V,legăna,legăna
1632,zudecken::V,acoperi,acoperi
1633,wecken::V,trezi,trezi
1634,wecken::V,trezi,deștepta
1635,wecken::V,deștepta,trezi
1636,wecken::V,deștepta,deștepta
1637,zeigen::V,arăta,arăta
1638,führen::V,călăuzi,călăuzi
1639,lehren::V,preda,preda
1640,lehren::V,preda,învăța
1641,lehren::V,învăța,preda
1642,lehren::V,învăța,învăța
1643,unterrichten::V,învăța,învăța
1644,unterrichten::V,învăța,instrui
1645,unterrichten::V,instrui,învăța
1646,unterrichten::V,instrui,instrui
1647,aufziehen::V,crește,crește
1648,leiten::V,duce,duce
1649,leiten::V,duce,conduce
1650,leiten::V,conduce,duce
1651,leiten::V,conduce,conduce
1652,antreiben::V,împinge,împinge
1653,antreiben::V,împinge,încuraja
1654,antreiben::V,încuraja,împinge
1655,antreiben::V,încuraja,încuraja
1656,lassen::V,pune pe să,pune pe să
1657,einladen::V,invita,invita
1658,vereinigen::V,uni,uni
1659,vereinigen::V,uni,întruni
1660,vereinigen::V,întruni,uni
1661,vereinigen::V,întruni,întruni
1662,besuchen::V,vizita,vizita
1663,besuchen::V,vizita,face o vizită
1664,besuchen::V,face o vizită,vizita
1665,besuchen::V,face o vizită,face o vizită
1666,treffen::V,întâlni,întâlni
1667,sich versammeln::V,se aduna,se aduna
1668,spielen::V,se juca,se juca
1669,singen::V,cânta,cânta
1670,tanzen::V,dansa,dansa
1671,sich trennen::V,se separa,se separa
1672,sich trennen::V,se separa,se despărți
1673,sich trennen::V,se despărți,se separa
1674,sich trennen::V,se despărți,se despărți
1675,verlassen::V,părăsi,părăsi
1676,verlassen::V,părăsi,abandona
1677,verlassen::V,abandona,părăsi
1678,verlassen::V,abandona,abandona
1679,retten::V,salva,salva
1680,bewachen::V,păzi,păzi
1681,schützen::V,ocroti,ocroti
1682,schützen::V,ocroti,proteja
1683,schützen::V,proteja,ocroti
1684,schützen::V,proteja,proteja
1685,verteidigen::V,apăra,apăra
1686,sich schlagen::V,se bate,se bate
1687,schießen::V,trage,trage
1688,siegen::V,birui,birui
1689,siegen::V,birui,învinge
1690,siegen::V,învinge,birui
1691,siegen::V,învinge,învinge
1692,ärgern::V,supăra,supăra
1693,schlagen::V,lovi,lovi
1694,treten::V,călca,călca
1695,stechen::V,înțepa,înțepa
1696,stechen::V,înțepa,împunge
1697,stechen::V,împunge,înțepa
1698,stechen::V,împunge,împunge
1699,stoßen::V,împinge,împinge
1700,stehlen::V,fura,fura
1701,stören::V,deranja,deranja
1702,belästigen::V,importuna,importuna
1703,verbergen::V,ascunde,ascunde
1704,täuschen::V,amăgi,amăgi
1705,betrügen::V,înșela,înșela
1706,töten::V,omorî,omorî
1707,wohnen::V,sta,sta
1708,wohnen::V,sta,locui
1709,wohnen::V,locui,sta
1710,wohnen::V,locui,locui
1711,arbeiten::V,lucra,lucra
1712,sammeln::V,aduna,aduna
1713,sammeln::V,aduna,colecționa
1714,sammeln::V,colecționa,aduna
1715,sammeln::V,colecționa,colecționa
1716,pflücken::V,culege,culege
1717,jagen::V,vâna,vâna
1718,fischen::V,pescui,pescui
1719,fassen::V,prinde,prinde
1720,hüten::V,paște,paște
1721,treiben::V,mână,mână
1722,anbinden::V,lega,lega
1723,füttern::V,da de mâncare,da de mâncare
1724,melken::V,mulge,mulge
1725,hacken::V,toca,toca
1726,hacken::V,toca,sparge
1727,hacken::V,sparge,toca
1728,hacken::V,sparge,sparge
1729,gießen::V,uda,uda
1730,reifen::V,pârgui,pârgui
1731,zubereiten::V,găti,găti
1732,kochen::V,găti,găti
1733,backen::V,coace,coace
1734,braten::V,coace,coace
1735,umrühren::V,mesteca,mesteca
1736,stricken::V,împleti,împleti
1737,nähen::V,coase,coase
1738,färben::V,vopsi,vopsi
1739,färben::V,vopsi,colora
1740,färben::V,colora,vopsi
1741,färben::V,colora,colora
1742,reinigen::V,curăți,curăți
1743,waschen::V,spăla,spăla
1744,abwischen::V,șterge,șterge
1745,spülen::V,clăti,clăti
1746,fegen::V,mătura,mătura
1747,kehren::V,mătura,mătura
1748,baden::V,se scălda,se scălda
1749,sich waschen::V,se spăla,se spăla
1750,ausziehen::V,și scoate,și scoate
1751,anziehen::V,îmbrăca,îmbrăca
1752,sich anziehen::V,se îmbrăca,se îmbrăca
1753,kämmen::V,pieptăna,pieptăna
1754,schmücken::V,împodobi,împodobi
1755,sagen::V,zice,zice
1756,sagen::V,zice,spune
1757,sagen::V,spune,zice
1758,sagen::V,spune,spune
1759,sprechen::V,vorbi,vorbi
1760,reden::V,vorbi,vorbi
1761,reden::V,vorbi,discuta
1762,reden::V,discuta,vorbi
1763,reden::V,discuta,discuta
1764,sich unterhalten::V,conversa,conversa
1765,sich unterhalten::V,conversa,sta de vorbă
1766,sich unterhalten::V,sta de vorbă,conversa
1767,sich unterhalten::V,sta de vorbă,sta de vorbă
1768,fragen::V,întreba,întreba
1769,bitten::V,ruga,ruga
1770,erzählen::V,spune,spune
1771,erzählen::V,spune,povesti
1772,erzählen::V,povesti,spune
1773,erzählen::V,povesti,povesti
1774,mitteilen::V,comunica,comunica
1775,mitteilen::V,comunica,înștiința
1776,mitteilen::V,înștiința,comunica
1777,mitteilen::V,înștiința,înștiința
1778,nennen::V,numi,numi
1779,nennen::V,numi,chema
1780,nennen::V,chema,numi
1781,nennen::V,chema,chema
1782,rufen::V,chema,chema
1783,prahlen::V,se făli,se făli
1784,übersetzen::V,traduce,traduce
1785,denken::V,gândi,gândi
1786,glauben::V,crede,crede
1787,bemerken::V,observa,observa
1788,erkennen::V,cunoaște,cunoaște
1789,erkennen::V,cunoaște,recunoaște
1790,erkennen::V,recunoaște,cunoaște
1791,erkennen::V,recunoaște,recunoaște
1792,begreifen::V,pricepe,pricepe
1793,begreifen::V,pricepe,înțelege
1794,begreifen::V,înțelege,pricepe
1795,begreifen::V,înțelege,înțelege
1796,verstehen::V,înțelege,înțelege
1797,lernen::V,învăța,învăța
1798,wissen::V,ști,ști
1799,sich erinnern an::V,a-și aminti de,a-și aminti de
1800,vergessen::V,uita,uita
1801,messen::V,măsura,măsura
1802,zählen::V,număra,număra
1803,rechnen::V,calcula,calcula
1804,lesen::V,citi,citi
1805,malen::V,picta,picta
1806,zeichnen::V,desena,desena
1807,schreiben::V,scrie,scrie
1808,besitzen::V,avea,avea
1809,besitzen::V,avea,poseda
1810,besitzen::V,poseda,avea
1811,besitzen::V,poseda,poseda
1812,kaufen::V,cumpăra,cumpăra
1813,verkaufen::V,vinde,vinde
1814,bezahlen::V,plăti,plăti
1815,bezahlen::V,plăti,achita
1816,bezahlen::V,achita,plăti
1817,bezahlen::V,achita,achita
1818,zahlen::V,plăti,plăti
1819,beherrschen::V,stăpâni,stăpâni
1820,ertragen::V,răbda,răbda
1821,ertragen::V,răbda,suporta
1822,ertragen::V,suporta,răbda
1823,ertragen::V,suporta,suporta
