,Concept_ID,kl,kl
1289,sich fürchten::V,eqqanaarpoq,eqqanaarpoq
1290,fürchten::V,ersigaa,ersigaa
1291,fliehen::V,qimaavoq,qimaavoq
1292,flüchten::V,allikarfigaa,allikarfigaa
1293,sehen::V,isigaa,isigaa
1294,ansehen::V,alaatsinaappaa,alaatsinaappaa
1295,hören::V,tusarpaa,tusarpaa
1296,zuhören::V,naalappoq,naalappoq
1297,riechen::V,tipippoq,tipippoq
1298,fühlen::V,misigaa,misigaa
1299,scheinen::V,takutippoq,takutippoq
1300,frieren::V,qiiavoq,qiiavoq
1301,tun::V,iliorpoq,iliorpoq
1302,wollen::V,piumavaa,piumavaa
1303,anfangen::V,pilerpoq,pilerpoq
1304,beenden::V,naggaserpaa,naggaserpaa
1305,aufhören::V,naammatsippaa,naammatsippaa
1306,öffnen::V,ammarpaa,ammarpaa
1307,schließen::V,matuaa,matuaa
1308,stellen::V,ilivaa,ilivaa
1309,stellen::V,ilivaa,iliorarpai
1310,stellen::V,ilivaa,ilioqqarpai
1311,stellen::V,iliorarpai,ilivaa
1312,stellen::V,iliorarpai,iliorarpai
1313,stellen::V,iliorarpai,ilioqqarpai
1314,stellen::V,ilioqqarpai,ilivaa
1315,stellen::V,ilioqqarpai,iliorarpai
1316,stellen::V,ilioqqarpai,ilioqqarpai
1317,setzen::V,iliorarpai,iliorarpai
1318,setzen::V,iliorarpai,ilioqqarpai
1319,setzen::V,ilioqqarpai,iliorarpai
1320,setzen::V,ilioqqarpai,ilioqqarpai
1321,legen::V,ilivaa,ilivaa
1322,berühren::V,attorpaa,attorpaa
1323,verbinden::V,taperserpaa,taperserpaa
1324,bedecken::V,iikkerpaa,iikkerpaa
1325,bedecken::V,iikkerpaa,iikkersorpaa
1326,bedecken::V,iikkersorpaa,iikkerpaa
1327,bedecken::V,iikkersorpaa,iikkersorpaa
1328,aufhängen::V,inivaa,inivaa
1329,aufhängen::V,inivaa,iniorarpai
1330,aufhängen::V,iniorarpai,inivaa
1331,aufhängen::V,iniorarpai,iniorarpai
1332,anzünden::V,saggaavoq,saggaavoq
1333,aufheben::V,allisippaa,allisippaa
1334,zurücklassen::V,aallarpoq,aallarpoq
1335,verlieren::V,annaavaa,annaavaa
1336,fallen lassen::V,nakkaavaa,nakkaavaa
1337,machen::V,iliorpoq,iliorpoq
1338,herstellen::V,anillatsippaa,anillatsippaa
1339,bauen::V,marrarterpaa,marrarterpaa
1340,reparieren::V,iluarsaappaa,iluarsaappaa
1341,verbessern::V,naqqippaa,naqqippaa
1342,graben::V,assappaa,assappaa
1343,beugen::V,qappappoq,qappappoq
1344,biegen::V,qappappoq,qappappoq
1345,wenden::V,assappaa,assappaa
1346,wenden::V,assappaa,assakarpoq
1347,wenden::V,assakarpoq,assappaa
1348,wenden::V,assakarpoq,assakarpoq
1349,umdrehen::V,assakartippaa,assakartippaa
1350,heben::V,kivippaa,kivippaa
1351,hochheben::V,kissumiarpaa,kissumiarpaa
1352,ergreifen::V,isaappaa,isaappaa
1353,ergreifen::V,isaappaa,isaguppaa
1354,ergreifen::V,isaguppaa,isaappaa
1355,ergreifen::V,isaguppaa,isaguppaa
1356,halten::V,minarpaa,minarpaa
1357,drücken::V,naqittaat,naqittaat
1358,kratzen::V,qitsuppaa,qitsuppaa
1359,lecken::V,aluppaa,aluppaa
1360,beißen::V,kiivaa,kiivaa
1361,abreißen::V,aqqarpaa,aqqarpaa
1362,abreißen::V,aqqarpaa,isaterpaa
1363,abreißen::V,isaterpaa,aqqarpaa
1364,abreißen::V,isaterpaa,isaterpaa
1365,abschneiden::V,kipivaa,kipivaa
1366,binden::V,kakkersarpaa,kakkersarpaa
1367,stecken::V,kussunneq,kussunneq
1368,brechen::V,nallorpaa,nallorpaa
1369,klopfen::V,pattappaa,pattappaa
1370,hauen::V,aqivaa,aqivaa
1371,kleben::V,qaappoq,qaappoq
1372,reiben::V,tagiarpaa,tagiarpaa
1373,reiben::V,tagiarpaa,tangiarpaa
1374,reiben::V,tangiarpaa,tagiarpaa
1375,reiben::V,tangiarpaa,tangiarpaa
1376,streichen::V,erlerpoq,erlerpoq
1377,schleifen::V,sequppaa,sequppaa
1378,schneiden::V,uullivoq,uullivoq
1379,schütteln::V,aalavoq,aalavoq
1380,schwenken::V,issarpoq,issarpoq
1381,füllen::V,immerpaa,immerpaa
1382,einwickeln::V,immoqquserpaa,immoqquserpaa
1383,tragen::V,maqippaa,maqippaa
1384,tragen::V,maqippaa,assartorpoq
1385,tragen::V,assartorpoq,maqippaa
1386,tragen::V,assartorpoq,assartorpoq
1387,schleppen::V,assartorpoq,assartorpoq
1388,ziehen::V,kalippaa,kalippaa
1389,ziehen::V,kalippaa,kalissarpoq
1390,ziehen::V,kalissarpoq,kalippaa
1391,ziehen::V,kalissarpoq,kalissarpoq
1392,aufbewahren::V,toqqorpaa,toqqorpaa
1393,werfen::V,kuivaa,kuivaa
1394,fangen::V,anguaa,anguaa
1395,verstecken::V,anngigaa,anngigaa
1396,teilen::V,agguut,agguut
1397,teilen::V,agguut,agguusersorpaa
1398,teilen::V,agguusersorpaa,agguut
1399,teilen::V,agguusersorpaa,agguusersorpaa
1400,schicken::V,nassiuppaa,nassiuppaa
1401,bringen::V,aggiuppaa,aggiuppaa
1402,bringen::V,aggiuppaa,nassataraa
1403,bringen::V,nassataraa,aggiuppaa
1404,bringen::V,nassataraa,nassataraa
1405,bekommen::V,tiguaa,tiguaa
1406,erhalten::V,tiguaa,tiguaa
1407,nehmen::V,pivoq,pivoq
1408,nehmen::V,pivoq,tiguaa
1409,nehmen::V,tiguaa,pivoq
1410,nehmen::V,tiguaa,tiguaa
1411,bewahren::V,sukkunik simerserpaa,sukkunik simerserpaa
1412,verderben::V,asiutippaa,asiutippaa
1413,verderben::V,asiutippaa,piuneerunnerit
1414,verderben::V,piuneerunnerit,asiutippaa
1415,verderben::V,piuneerunnerit,piuneerunnerit
1416,zerbrechen::V,ukuvoq,ukuvoq
1417,zerreißen::V,tisavaa,tisavaa
1418,zerreißen::V,tisavaa,alittorpaa
1419,zerreißen::V,alittorpaa,tisavaa
1420,zerreißen::V,alittorpaa,alittorpaa
1421,zerstören::V,aserorpaa,aserorpaa
1422,verbrennen::V,seerpoq,seerpoq
1423,geben::V,pivoq,pivoq
1424,versprechen::V,neriorsorpaa,neriorsorpaa
1425,wünschen::V,kissaat,kissaat
1426,loben::V,nersorpaa,nersorpaa
1427,loben::V,nersorpaa,nersornaat
1428,loben::V,nersornaat,nersorpaa
1429,loben::V,nersornaat,nersornaat
1430,küssen::V,kunippaa,kunippaa
1431,küssen::V,kunippaa,kunissorpaa
1432,küssen::V,kunissorpaa,kunippaa
1433,küssen::V,kunissorpaa,kunissorpaa
1434,zudecken::V,majorpaa,majorpaa
1435,wecken::V,itersarpaa,itersarpaa
1436,zeigen::V,tikkuuppaa,tikkuuppaa
1437,führen::V,tasissiuppaa,tasissiuppaa
1438,führen::V,tasissiuppaa,ilitsersorpaa
1439,führen::V,tasissiuppaa,tasissersuuppaa
1440,führen::V,ilitsersorpaa,tasissiuppaa
1441,führen::V,ilitsersorpaa,ilitsersorpaa
1442,führen::V,ilitsersorpaa,tasissersuuppaa
1443,führen::V,tasissersuuppaa,tasissiuppaa
1444,führen::V,tasissersuuppaa,ilitsersorpaa
1445,führen::V,tasissersuuppaa,tasissersuuppaa
1446,lehren::V,ilinniartippaa,ilinniartippaa
1447,unterrichten::V,ajoqerpaa,ajoqerpaa
1448,unterrichten::V,ajoqerpaa,ajoqersorpaa
1449,unterrichten::V,ajoqerpaa,ilinniartitsivoq
1450,unterrichten::V,ajoqersorpaa,ajoqerpaa
1451,unterrichten::V,ajoqersorpaa,ajoqersorpaa
1452,unterrichten::V,ajoqersorpaa,ilinniartitsivoq
1453,unterrichten::V,ilinniartitsivoq,ajoqerpaa
1454,unterrichten::V,ilinniartitsivoq,ajoqersorpaa
1455,unterrichten::V,ilinniartitsivoq,ilinniartitsivoq
1456,aufziehen::V,inororsarpaa,inororsarpaa
1457,leiten::V,iluatsippaa,iluatsippaa
1458,antreiben::V,ikusimmippaa,ikusimmippaa
1459,einladen::V,qaaqquaa,qaaqquaa
1460,einladen::V,qaaqquaa,qaasarpaa
1461,einladen::V,qaasarpaa,qaaqquaa
1462,einladen::V,qaasarpaa,qaasarpaa
1463,vereinigen::V,taperserpaa,taperserpaa
1464,besuchen::V,tikeraarpaa,tikeraarpaa
1465,treffen::V,aporappaa,aporappaa
1466,sich versammeln::V,majorpoq,majorpoq
1467,spielen::V,pinnguarpoq,pinnguarpoq
1468,singen::V,erinarsorpoq,erinarsorpoq
1469,tanzen::V,qitippoq,qitippoq
1470,sich trennen::V,immikkoortippaa,immikkoortippaa
1471,retten::V,annaappaa,annaappaa
1472,schützen::V,eriagaa,eriagaa
1473,schützen::V,eriagaa,pineqartaalivaa
1474,schützen::V,pineqartaalivaa,eriagaa
1475,schützen::V,pineqartaalivaa,pineqartaalivaa
1476,schießen::V,aallaavaa,aallaavaa
1477,schießen::V,aallaavaa,piseriuppaa
1478,schießen::V,piseriuppaa,aallaavaa
1479,schießen::V,piseriuppaa,piseriuppaa
1480,ärgern::V,ninngassarpaa,ninngassarpaa
1481,ärgern::V,ninngassarpaa,ninngassaarpaa
1482,ärgern::V,ninngassaarpaa,ninngassarpaa
1483,ärgern::V,ninngassaarpaa,ninngassaarpaa
1484,schlagen::V,unatarpaa,unatarpaa
1485,treten::V,tukerpoq,tukerpoq
1486,stechen::V,iguppaa,iguppaa
1487,stechen::V,iguppaa,qasilippoq
1488,stechen::V,qasilippoq,iguppaa
1489,stechen::V,qasilippoq,qasilippoq
1490,stoßen::V,ikuserpaa,ikuserpaa
1491,stoßen::V,ikuserpaa,ikusimmippaa
1492,stoßen::V,ikusimmippaa,ikuserpaa
1493,stoßen::V,ikusimmippaa,ikusimmippaa
1494,stehlen::V,tillippaa,tillippaa
1495,stören::V,akornuserpaa,akornuserpaa
1496,verbergen::V,anngigaa,anngigaa
1497,betrügen::V,peqquserluttuliorfigaa,peqquserluttuliorfigaa
1498,töten::V,maappaa,maappaa
1499,töten::V,maappaa,toquppaa
1500,töten::V,toquppaa,maappaa
1501,töten::V,toquppaa,toquppaa
1502,wohnen::V,najugaqarpoq,najugaqarpoq
1503,arbeiten::V,sulivoq,sulivoq
1504,sammeln::V,katersorpai,katersorpai
1505,jagen::V,piniarpoq,piniarpoq
1506,fischen::V,aalisarpoq,aalisarpoq
1507,anbinden::V,qilerut,qilerut
1508,anbinden::V,qilerut,qilersorpaa
1509,anbinden::V,qilerut,ungerlatserpaa
1510,anbinden::V,qilersorpaa,qilerut
1511,anbinden::V,qilersorpaa,qilersorpaa
1512,anbinden::V,qilersorpaa,ungerlatserpaa
1513,anbinden::V,ungerlatserpaa,qilerut
1514,anbinden::V,ungerlatserpaa,qilersorpaa
1515,anbinden::V,ungerlatserpaa,ungerlatserpaa
1516,füttern::V,nerlerpaa,nerlerpaa
1517,gießen::V,imerterpaa,imerterpaa
1518,kochen::V,igavoq,igavoq
1519,braten::V,siappaa,siappaa
1520,umrühren::V,qeerlerpaa,qeerlerpaa
1521,färben::V,misuppaa,misuppaa
1522,reinigen::V,sanniarpaa,sanniarpaa
1523,waschen::V,asappaa,asappaa
1524,abwischen::V,saligarpaa,saligarpaa
1525,abwischen::V,saligarpaa,saligartorpaa
1526,abwischen::V,saligartorpaa,saligarpaa
1527,abwischen::V,saligartorpaa,saligartorpaa
1528,fegen::V,sanngiarpaa,sanngiarpaa
1529,baden::V,uffarpoq,uffarpoq
1530,sich waschen::V,uffarpoq,uffarpoq
1531,ausziehen::V,annoraajarpaa,annoraajarpaa
1532,anziehen::V,ativaa,ativaa
1533,anziehen::V,ativaa,atitippaa
1534,anziehen::V,atitippaa,ativaa
1535,anziehen::V,atitippaa,atitippaa
1536,sich anziehen::V,atisalersorpoq,atisalersorpoq
1537,sagen::V,oqarpoq,oqarpoq
1538,sprechen::V,oqaluttarpoq,oqaluttarpoq
1539,reden::V,oqaluppoq,oqaluppoq
1540,fragen::V,aperaa,aperaa
1541,bitten::V,aperaa,aperaa
1542,bitten::V,aperaa,qinnuigaa
1543,bitten::V,qinnuigaa,aperaa
1544,bitten::V,qinnuigaa,qinnuigaa
1545,erzählen::V,oqaluttuaraa,oqaluttuaraa
1546,mitteilen::V,oqalualaarpoq,oqalualaarpoq
1547,rufen::V,qaaqquaa,qaaqquaa
1548,prahlen::V,oqqartuvoq,oqqartuvoq
1549,prahlen::V,oqqartuvoq,oqallortuvoq
1550,prahlen::V,oqallortuvoq,oqqartuvoq
1551,prahlen::V,oqallortuvoq,oqallortuvoq
1552,übersetzen::V,ikaarpoq,ikaarpoq
1553,übersetzen::V,ikaarpoq,nutserpaa
1554,übersetzen::V,nutserpaa,ikaarpoq
1555,übersetzen::V,nutserpaa,nutserpaa
1556,denken::V,isumaqarpoq,isumaqarpoq
1557,glauben::V,upperaa,upperaa
1558,glauben::V,upperaa,isumaqarpoq
1559,glauben::V,isumaqarpoq,upperaa
1560,glauben::V,isumaqarpoq,isumaqarpoq
1561,erkennen::V,ilisaraa,ilisaraa
1562,verstehen::V,paasivaa,paasivaa
1563,lernen::V,ilinniarpoq,ilinniarpoq
1564,wissen::V,nalunngilaa,nalunngilaa
1565,sich erinnern an::V,eqqaavaa,eqqaavaa
1566,vergessen::V,puiorpaa,puiorpaa
1567,messen::V,ussersarpaa,ussersarpaa
1568,zählen::V,kisitsivoq,kisitsivoq
1569,rechnen::V,kisitsivoq,kisitsivoq
1570,lesen::V,atuarpoq,atuarpoq
1571,malen::V,qalipappaa,qalipappaa
1572,schreiben::V,allappoq,allappoq
1573,kaufen::V,pisiaraa,pisiaraa
1574,verkaufen::V,akigaa,akigaa
1575,bezahlen::V,akilerpaa,akilerpaa
1576,beherrschen::V,inappaa,inappaa
1577,ertragen::V,ernertaaraa,ernertaaraa
