,Concept_ID,ga,fa
1485,ausziehen::V,bain de,درآوردن
1486,anziehen::V,cuir ar,پوشیدن
1487,sich anziehen::V,gléas é féin,لباس پوشیدن
1488,kämmen::V,cíor,شانه زدن
1489,schmücken::V,maisigh,زینت دادن
1490,sagen::V,abair,گفتن
1491,sprechen::V,labhair,حرف زدن
1492,sprechen::V,labhair,صحبت کردن
1493,reden::V,caintigh,حرف زدن
1494,reden::V,caintigh,صحبت کردن
1495,sich unterhalten::V,caintigh,گپ زدن
1496,sich unterhalten::V,tá ag comhrá,گپ زدن
1497,fragen::V,fiafraigh,پرسیدن
1498,fragen::V,fiafraigh,سؤال کردن
1499,fragen::V,cuir ceist,پرسیدن
1500,fragen::V,cuir ceist,سؤال کردن
1501,bitten::V,iarr,خواهش کردن
1502,bitten::V,iarr,درخواست کردن
1503,erzählen::V,inis,نقل کردن
1504,erzählen::V,inis,حکایت کردن
1505,erzählen::V,eachtraigh,نقل کردن
1506,erzählen::V,eachtraigh,حکایت کردن
1507,mitteilen::V,aithris,خبر دادن
1508,mitteilen::V,cuir in iúl,خبر دادن
1509,nennen::V,ainmnigh,نامیدن
1510,rufen::V,glaoigh,صدا کردن
1511,prahlen::V,maígh,پز آمدن
1512,übersetzen::V,aistrigh,ترجمه کردن
1513,denken::V,síl,فکر کردن
1514,denken::V,ceap,فکر کردن
1515,glauben::V,creid,باور کردن
1516,glauben::V,creid,عقیده داشتن
1517,bemerken::V,tabhair faoi deara,متوجه شدن
1518,erkennen::V,aithin,شناختن
1519,erkennen::V,aithin,تشخیص دادن
1520,begreifen::V,tuig,فهمیدن
1521,begreifen::V,tuig,درک کردن
1522,verstehen::V,tuig,فهمیدن
1523,lernen::V,foghlaim,آموختن
1524,lernen::V,foghlaim,یاد گرفتن
1525,wissen::V,tá a fhios ag,دانستن
1526,sich erinnern an::V,cuimhnigh ar,به یاد آوردن
1527,sich erinnern an::V,is cuimhne ar,به یاد آوردن
1528,vergessen::V,dearmad,فراموش کردن
1529,messen::V,tomhais,اندازه گرفتن
1530,zählen::V,cuntais,شمردن
1531,rechnen::V,ríomh,حساب کردن
1532,rechnen::V,áirigh,حساب کردن
1533,lesen::V,léigh,خواندن
1534,malen::V,péinteáil,نقاشی کردن
1535,zeichnen::V,línigh,کشیدن
1536,zeichnen::V,línigh,رسم کردن
1537,zeichnen::V,tarraing,کشیدن
1538,zeichnen::V,tarraing,رسم کردن
1539,schreiben::V,scríobh,نوشتن
1540,besitzen::V,is le,داشتن
1541,kaufen::V,ceannaigh,خریدن
1542,kaufen::V,ceannaigh,خرید کردن
1543,verkaufen::V,díol,فروختن
1544,bezahlen::V,íoc as,پرداختن
1545,zahlen::V,íoc,پرداخت کردن
1546,beherrschen::V,rialaigh,مسلط بودن
1547,ertragen::V,seas,تحمل کردن
1548,ertragen::V,fulaing,تحمل کردن
1549,ertragen::V,foighnigh,تحمل کردن
1550,Ader::N,,رگ
1551,vorwärts::ADV,,جلو
1552,vorwärts::ADV,,به پیش
