,Concept_ID,os,sah
1351,bitten::V,курын,көрдөс
1352,erzählen::V,радзурын,кэпсээ
1353,erzählen::V,радзурын,сэһэргээ
1354,erzählen::V,ратаурæгъ кæнын,кэпсээ
1355,erzählen::V,ратаурæгъ кæнын,сэһэргээ
1356,mitteilen::V,фехъусын кæнын,биллэр
1357,nennen::V,хонын,ааттаа
1358,rufen::V,сидын,ыҥыр
1359,prahlen::V,ӕппӕлын,чабылан
1360,prahlen::V,ӕппӕлын,киһиргээ
1361,übersetzen::V,ратæлмац кæнын,тылбаастаа
1362,denken::V,ӕнхъӕлын,санаа
1363,denken::V,ӕнхъӕлын,толкуйдаа
1364,denken::V,хъуыды кӕнын,санаа
1365,denken::V,хъуыды кӕнын,толкуйдаа
1366,glauben::V,уырнын,итэҕэй
1367,bemerken::V,фенын,бэлиэтээ
1368,erkennen::V,базонын,бил
1369,begreifen::V,ӕмбарын,өйдөө
1370,begreifen::V,бамбарын,өйдөө
1371,lernen::V,ахуыр кӕнын,үөрэн
1372,wissen::V,зонын,бил
1373,sich erinnern an::V,зæрдыл æрлæууын,аҕын
1374,sich erinnern an::V,æрымысын,аҕын
1375,sich erinnern an::V,æрбаймысын,аҕын
1376,sich erinnern an::V,æрхъуыды кæнын,аҕын
1377,vergessen::V,ферох кæнын,умун
1378,vergessen::V,айрох кæнын,умун
1379,messen::V,барын,кэмнээ
1380,messen::V,барын,кээмэйдээ
1381,zählen::V,нымайын,аах
1382,rechnen::V,хынцын,аах
1383,lesen::V,кӕсын,аах
1384,lesen::V,фӕрсын,аах
1385,malen::V,ныв кӕнын,уруһуйдаа
1386,zeichnen::V,ныв кӕнын,уруһуйдаа
1387,schreiben::V,фыссын,суруй
1388,besitzen::V,хицау уын,баһылаа
1389,kaufen::V,балхӕнын,атыылас
1390,verkaufen::V,уӕй кӕнын,атыылаа
1391,bezahlen::V,бафидын,төлөө
1392,zahlen::V,фидын,төлөө
1393,beherrschen::V,æлдариуæг кæнын,баһылаа
1394,ertragen::V,бавзарын,тулуй
1395,Leine::N,,тэһиин
1396,rauschen::V,,суугунаа
1397,treten::V,,тэп
1398,verstehen::V,,өйдөө
