,Concept_ID,lv,en
2417,sich anziehen::V,apģērbties,get dressed
2418,kämmen::V,сынавны,comb
2419,kämmen::V,sukāt,comb
2420,schmücken::V,мичмӧдны,decorate
2421,schmücken::V,rotāt,decorate
2422,schmücken::V,greznot,decorate
2423,sagen::V,шуны,say
2424,sagen::V,висьтавны,say
2425,sagen::V,teikt,say
2426,sprechen::V,сёрнитны,speak
2427,sprechen::V,runāt,speak
2428,reden::V,сёрнитны,talk
2429,reden::V,norunāt,talk
2430,sich unterhalten::V,сёрнитны,chat
2431,sich unterhalten::V,варовитны,chat
2432,sich unterhalten::V,sarunāties,chat
2433,fragen::V,юавны,ask
2434,fragen::V,jautāt,ask
2435,bitten::V,корны,request
2436,bitten::V,lūgt,request
2437,bitten::V,prasīt,request
2438,erzählen::V,висьтавны,tell
2439,erzählen::V,stāstīt,tell
2440,mitteilen::V,юӧртны,convey
2441,mitteilen::V,висьтавны,convey
2442,mitteilen::V,pavēstīt,convey
2443,nennen::V,шуны,name
2444,nennen::V,ним сетны,name
2445,nennen::V,saukt,name
2446,rufen::V,корны,call
2447,rufen::V,saukt,call
2448,prahlen::V,ошйысьны,brag
2449,prahlen::V,lielīties,brag
2450,übersetzen::V,вуджӧдны,translate
2451,übersetzen::V,tulkot,translate
2452,übersetzen::V,pārtulkot,translate
2453,denken::V,мӧвпавны,think
2454,denken::V,domāt,think
2455,glauben::V,эскыны,believe
2456,glauben::V,ticēt,believe
2457,bemerken::V,казявны,notice
2458,bemerken::V,ievērot,notice
2459,bemerken::V,ieraudzīt,notice
2460,erkennen::V,тӧдмавны,recognize
2461,erkennen::V,pazīt,recognize
2462,erkennen::V,atpazīt,recognize
2463,begreifen::V,вежӧртны,grasp
2464,begreifen::V,гӧгӧрвоны,grasp
2465,begreifen::V,jēgt,grasp
2466,begreifen::V,apjēgt,grasp
2467,verstehen::V,вежӧртны,understand
2468,verstehen::V,гӧгӧрвоны,understand
2469,verstehen::V,saprast,understand
2470,lernen::V,вeлöдчыны,learn
2471,lernen::V,mācīties,learn
2472,wissen::V,тӧдны,know
2473,wissen::V,zināt,know
2474,sich erinnern an::V,казьтывны,remember
2475,sich erinnern an::V,дум вылӧ уськӧдны,remember
2476,sich erinnern an::V,atminēties,remember
2477,vergessen::V,вунӧдны,forget
2478,vergessen::V,mirst,forget
2479,vergessen::V,aizmirst,forget
2480,messen::V,муртавны,measure
2481,messen::V,mērīt,measure
2482,zählen::V,лыддьыны,count
2483,zählen::V,skaitīt,count
2484,rechnen::V,лыддьыны,calculate
2485,rechnen::V,rēķināt,calculate
2486,lesen::V,лыддьыны,read
2487,lesen::V,lasīt,read
2488,malen::V,серпасавны,paint
2489,malen::V,gleznot,paint
2490,zeichnen::V,серпасавны,draw
2491,zeichnen::V,zīmēt,draw
2492,schreiben::V,гижны,write
2493,schreiben::V,rakstīt,write
2494,besitzen::V,лоны,own
2495,besitzen::V,piederēt,own
2496,kaufen::V,ньӧбны,buy
2497,kaufen::V,pirkt,buy
2498,verkaufen::V,вузавны,sell
2499,verkaufen::V,pārdot,sell
2500,bezahlen::V,мынтыны,pay for
2501,bezahlen::V,мынтысьны,pay for
2502,bezahlen::V,apmaksāt,pay for
2503,zahlen::V,мынтыны,pay
2504,zahlen::V,maksāt,pay
2505,beherrschen::V,ас улын кутны,rule
2506,beherrschen::V,valdīt,rule
2507,ertragen::V,пыкны,endure
2508,ertragen::V,лэптыны,endure
2509,ertragen::V,panest,endure
2510,ertragen::V,paciest,endure
