,Concept_ID,ps,kn
1072,leiten::V,لارښوونه کول,ಮುಂದಾಳಾಗಿರು 
1073,antreiben::V,چټک کول,ಓಡಿಸು
1074,lassen::V,اړکول,ಮಾಡಲುಬಿಡು
1075,einladen::V,بلل,ಆಹ್ವಾನಿಸು
1076,vereinigen::V,متحد کول,ಒಂದಾಗು
1077,vereinigen::V,یوځای کول,ಒಂದಾಗು
1078,besuchen::V,کتنه کول,ಭೇಟಿಯಾಗು
1079,treffen::V,ليدل,ಸಂಧಿಸು
1080,treffen::V,تلقی کول,ಸಂಧಿಸು
1081,sich versammeln::V,راغونډېدل,ನೆರೆ
1082,spielen::V,لوبه کول,ಆಡು
1083,singen::V,سندرې وېل,ಹಾಡು
1084,tanzen::V,ګډېدل,ಕುಣಿ
1085,sich trennen::V,بېلېدل,ಪ್ರತ್ಯೇಮಾಡು
1086,verlassen::V,ترک کول,ಕಳೆ
1087,retten::V,نجات ورکول,ರಕ್ಷಿಸು
1088,bewachen::V,ساتل,ಕಾಪಾಡು
1089,bewachen::V,حفاظت کول,ಕಾಪಾಡು
1090,schützen::V,ژغورل,ಸಂರಕ್ಷಿಸು
1091,verteidigen::V,دفاع کول,ಕಾಪಿಡು
1092,sich schlagen::V,جنګېدل,ಕಿತ್ತಾಟ
1093,schießen::V,ویشتل,ಎಸೆ
1094,siegen::V,غالبېدل,ಗೆಲ್ಲು
1095,ärgern::V,خپه کول,ರೇಗಿಸು
1096,schlagen::V,وهل,ಹೊಡೆ
1097,treten::V,په لغته وهل,ಒದೆ
1098,stechen::V,ټومبل,ಚುಚ್ಚು
1099,stoßen::V,ټېل وهل,ತಳ್ಳು
1100,stoßen::V,پوری وهل,ತಳ್ಳು
1101,stehlen::V,تښتول,ಕದಿ
1102,stehlen::V,غلا کول,ಕದಿ
1103,stören::V,ماتول,ಕತಕು
1104,belästigen::V,ځورول,ತೊಂದರೆ
1105,belästigen::V,تکلیف ورکول,ತೊಂದರೆ
1106,verbergen::V,پټول,ಮರೆಮಾಜು
1107,täuschen::V,تېرایستل,ಠಕ್ಕಿಸು
1108,täuschen::V,خطا ایستل,ಠಕ್ಕಿಸು
1109,betrügen::V,غولول,ವಂಚಿಸು
1110,töten::V,وژل,ಕೊಲ್ಲು
1111,töten::V,مړ کول,ಕೊಲ್ಲು
1112,wohnen::V,اوسېدل,ವಾಸಿಸು
1113,arbeiten::V,کار کول,ಕೆಲಸ ಮಾಡು
1114,sammeln::V,راټولول,ಸಂಚಯಿಸು
1115,sammeln::V,راغونډول,ಸಂಚಯಿಸು
1116,pflücken::V,شکول,ಬಿಡಿಸು
1117,jagen::V,ښکار کول,ಬೇಟೆಯಾಡು
1118,fischen::V,کب نيول,ಮೀನು ಹಿಡಿ
1119,fassen::V,نیول,ಹಿಡಿ
1120,fassen::V,ګیرول,ಹಿಡಿ
1121,hüten::V,پوول,ಗುಂಪುಸೇರಿಸು
1122,treiben::V,بیول,ದಬ್ಬು
1123,anbinden::V,تړل,ಬಿಗಿ
1124,füttern::V,خوراک ورکول,ಮೇಯಿಸು
1125,melken::V,لوشل,ಹಾಲು ಕರೆ
1126,hacken::V,پی کول,ತುಂಡರಿಸು
1127,gießen::V,اوبه کول,ನೀರುಹಾಕು
1128,reifen::V,رسېدل,ಕಳಿ
1129,zubereiten::V,تیارول,ಅಡಿಗೆಮಾಡು
1130,kochen::V,پخول,ಅಡು
1131,backen::V,پخول,ಬೇಯಿಸು
1132,braten::V,وريتول,ಕರಿ
1133,umrühren::V,لړل,ಕಲಕು
1134,stricken::V,اوبدل,ಹೆಣೆ
1135,nähen::V,ګنډل,ಹೊಲಿ
1136,färben::V,رنګول,ಬಣ್ಣ ಹತ್ತು
1137,reinigen::V,صافول,ಸ್ವಚ್ಛಮಾಡು
1138,waschen::V,مینځل,ತೊಳೆ
1139,abwischen::V,وچول,ಒರಸು
1140,spülen::V,کنګالول,ಗಲಬರಿಸು
1141,fegen::V,جارو کول,ಗುಡಿಸು
1142,kehren::V,جارو کول,ಗುಡಿಸು
1143,baden::V,لمبېدل,ಸ್ನಾನಮಾಡು
1144,sich waschen::V,ځان مينځل,ತೊಳೆ
1145,ausziehen::V,کښل,ಬಿಚ್ಚು
1146,ausziehen::V,ایستل,ಬಿಚ್ಚು
1147,anziehen::V,اغوستل,ಹಾಕು
1148,sich anziehen::V,کالی اغوستل,ಹಾಕು
1149,kämmen::V,ګمنځول,ಬಾಚು
1150,schmücken::V,ښکلی کول,ಅಲಂಕರಿಸು
1151,sagen::V,وېل,ಹೇಳು
1152,sprechen::V,وېل,ನುಡಿ
1153,sprechen::V,غږېدل,ನುಡಿ
1154,reden::V,ګړېدل,ನುಡಿ
1155,reden::V,خبرې کول,ನುಡಿ
1156,sich unterhalten::V,خبری کول,ಹರಟೆ ಹೊಡಿ
1157,fragen::V,پوښتنه کول,ವಿಚಾರಿಸು
1158,bitten::V,غوښتل,ಬೇಡು
1159,erzählen::V,کيسه کول,ಹೇಳು
1160,erzählen::V,حکايت کول,ಹೇಳು
1161,mitteilen::V,خبرول,ತಿಳಿಸು
1162,mitteilen::V,خبر ورکول,ತಿಳಿಸು
1163,nennen::V,نوم ايښودل,ಹೆಸರಿಡು
1164,rufen::V,بلل,ಕರೆ
1165,prahlen::V,لاپې وهل,ಜಂಬ ಕೊಚ್ಚು
1166,übersetzen::V,ژباړل,ಭಾಷಾಂತರಿಸು
1167,übersetzen::V,ترجمه کول,ಭಾಷಾಂತರಿಸು
1168,denken::V,فکر کول,ಯೋಚಿಸು
1169,glauben::V,باور کول,ನಂಬು
1170,bemerken::V,لیدل,ಗಮನಿಸು
1171,erkennen::V,پېژندل,ಗುರುತುಹಿಡಿ
1172,begreifen::V,رسېدل,ಗ್ರಹಿಸು
1173,begreifen::V,پوهېدل,ಗ್ರಹಿಸು
1174,verstehen::V,پوهېدل,ಅರ್ಥಮಾಡಿಕೊ
1175,lernen::V,زده کول,ಕಲಿ
1176,lernen::V,درس لوستل,ಕಲಿ
1177,wissen::V,پوهېدل,ಅರಿ
1178,sich erinnern an::V,یادول,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1179,sich erinnern an::V,په یاد راوړل,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1180,vergessen::V,هېرول,ಮರೆತುವಿಡು
1181,messen::V,اندازه کول,ಅಳೆ
1182,zählen::V,شمارل,ಗಣಿಸು
1183,rechnen::V,حسابول,ಲೆಕ್ಕ ಹಾಕು
1184,lesen::V,لوستل,ಓದು
1185,malen::V,رسمول,ಬಿಡಿಸು
1186,zeichnen::V,رسمول,ಬಿಡಿಸು
1187,schreiben::V,لیکل,ಬರೆ
1188,besitzen::V,لرل,ಒಡೆಯನಾಗಿರು
1189,kaufen::V,رانیول,ಕೊಳ್ಳು
1190,verkaufen::V,خرڅول,ಕೊಡು
1191,bezahlen::V,تأدیه کول,ಬೆಲೆತೆರು
1192,zahlen::V,کسات اخيستل,ಹಣವನ್ನುಕೊಡು
1193,beherrschen::V,تسلط لرل,ಅಧಿಕಾರ ನಡೆಸು
1194,ertragen::V,زغمل,ಸಹಿಸು
1195,Barsch::N,,ಪರ್ಚ್ ಮೀನು
1196,Hecht::N,,ಪೈಕ್ ಮೀನು
