,Concept_ID,ta,hi
1267,ändern::V,மாற்றி அமை,परीवर्तन करना
1268,graben::V,குழி வெட்டு,खोदना
1269,beugen::V,வனை,झुकाना
1270,biegen::V,வனை,झुकाना
1271,drehen::V,சுழல்,फेरना
1272,drehen::V,சுழல்,घुमाना
1273,wenden::V,குடைகவிழு,पलटना
1274,wenden::V,குடைகவிழு,मोड़ना
1275,umdrehen::V,சுற்றும் முற்றும் பார்,घुमाना
1276,heben::V,தூக்கு,उठाना
1277,heben::V,தூக்கு,ऊँचा करना
1278,hochheben::V,தூக்கு,उठाना
1279,hochheben::V,தூக்கு,ऊपर को उठाना
1280,ergreifen::V,பறி,पकड़ना
1281,ergreifen::V,பறி,हाथ में लेना
1282,halten::V,பிடித்துக் கொள்,धरना
1283,halten::V,பிடித்துக் கொள்,पकड़ना
1284,drücken::V,அழுத்து,दबाना
1285,schieben::V,தள்ளு,सरकाना
1286,schieben::V,தள்ளு,खिसकाना
1287,kratzen::V,கீறு,खुरचना
1288,kratzen::V,கீறு,खुजलाना
1289,lecken::V,நக்கு,चाटना
1290,beißen::V,கடி,काटना
1291,abreißen::V,கிழி,तोड़ना
1292,abschneiden::V,வெட்டி எடு,काट करना
1293,binden::V,கட்டு,बाँधना
1294,stecken::V,பதிய வை,खोंसना
1295,brechen::V,உடை,तोड़ना
1296,klopfen::V,தட்டு,खटखटाना
1297,hauen::V,அடி,ठोकना
1298,kleben::V,ஒட்டு,चिपकाना
1299,reiben::V,தேய்,घिसना
1300,reiben::V,தேய்,रगड़ना
1301,streichen::V,பரவச்செய்,लगाना
1302,schleifen::V,அரை,तेज़ करना
1303,schneiden::V,துண்டாக்கு,कतरना
1304,rütteln::V,மெல்ல தள்ளு,झकझोरना
1305,schütteln::V,குலுக்கு,हिलाना
1306,schwenken::V,ஊஞ்சலாடு,घुमाना
1307,schütten::V,ஊற்று,उँडेलना
1308,füllen::V,நிரப்பு,भरना
1309,füllen::V,நிரப்பு,ठूसना
1310,einwickeln::V,சுற்று,लपेटना
1311,tragen::V,எடுத்துச் செல்,ढोना
1312,schleppen::V,இழுத்துச் செல்,घसीटना
1313,ziehen::V,இழு,खींचना
1314,aufbewahren::V,வைத்துக் கொள்,रखना
1315,werfen::V,வீசி எறி,फेंकना
1316,fangen::V,பிடி,पकड़ना
1317,packen::V,பிடித்துக்கொள்,पकड़ना
1318,verstecken::V,மறை,छिपाना
1319,teilen::V,பாகங்களாகப் பிரி,बाँटना
1320,schicken::V,அனுப்பு,भेजना
1321,bringen::V,கொண்டு வா,लाना
1322,hinzufügen::V,சேர்,जोड़ना
1323,bekommen::V,பெறு,पाना
1324,erhalten::V,பெறு,पाना
1325,erhalten::V,பெறு,मिलना
1326,nehmen::V,எடு,लेना
1327,wählen::V,தேர்ந்தெடு,चुनना
1328,auswählen::V,தேர்ல்தெடு,चुनना
1329,bewahren::V,கெடாது பேணு,बनाए रखना
1330,behindern::V,தடங்கல் செய்,रोकना
1331,verderben::V,நாசமாக்கு,ख़राब करना
1332,beschädigen::V,சேதப்படுத்து,नुक़सान पहुँचाना
1333,zerbrechen::V,உடை,तोड़ना
1334,zerreißen::V,கிழி,तोड़ना
1335,zerstören::V,அழி,नष्ट करना
1336,zerstören::V,அழி,बरबाद करना
1337,verbrennen::V,எரியூட்டு,जलाना
1338,geben::V,கொடு,देना
1339,reichen::V,வழங்கு,थमाना
1340,schenken::V,மொயத்தல்,भेंट देना
1341,versprechen::V,உறுதியளி,वादा करना
1342,wünschen::V,ஆசைப்படு,कामना करना
1343,loben::V,புகழ்ச்சி கூறு,तारीफ़ करना
1344,küssen::V,முத்தமிடு,चूमना
1345,wiegen::V,ஆட்டுத்தல்,झुलाना
1346,zudecken::V,உறைபோடு,ढकना
1347,wecken::V,எழுப்பு,जगाना
1348,zeigen::V,காட்டு,दिखाना
1349,führen::V,வழிகாட்டி,रास्ता दिखाना
1350,lehren::V,சொல்லிக் கொடு,पढ़ाना
1351,unterrichten::V,அறிவுரை கூறு,सिखाना
1352,aufziehen::V,வளர்,पालना
1353,leiten::V,அழைத்துச் செல்,संचालन करना
1354,antreiben::V,தூண்டு,हड़बड़ाना
1355,lassen::V,விடு,-आना
1356,lassen::V,விடு,कराना
1357,einladen::V,அழை,बुलाना
1358,vereinigen::V,ஒன்றாகச் சேர்,मिलाना
1359,vereinigen::V,ஒன்றாகச் சேர்,संयुक्त करना
1360,besuchen::V,வருகை புரி,मिलना से
1361,besuchen::V,வருகை புரி,मिलने जाना से
1362,treffen::V,சந்தி,मिलना
1363,sich versammeln::V,தொகுப்பு,इकट्ठा होना
1364,spielen::V,விளையாடு,खेलना
1365,singen::V,பாடு,गाना
1366,tanzen::V,நடனமாடு,नाचना
1367,sich trennen::V,தனிப்படடுத்து,अलग होना
1368,verlassen::V,கைவிடு,छोड़ना
1369,retten::V,காப்பாற்று,बचाना
1370,bewachen::V,காவல் செய்,आँख रखना पर
1371,schützen::V,பாதுகாப்பு செய்,रक्षा करना
1372,verteidigen::V,எதிர்த்து நில்,रक्षा करना
1373,sich schlagen::V,பூசலிடு,हाथापाई करना
1374,schießen::V,சுட்டுக் கொல்,गोली मारना
1375,siegen::V,வெற்றி பெறு,जीतना
1376,siegen::V,வெற்றி பெறு,विजय पाना
1377,ärgern::V,எரிச்சலூட்டு,चिढ़ाना
1378,schlagen::V,அடி,मारना
1379,treten::V,உதை,ठोकर मारना
1380,stechen::V,கொட்டு,भेदना
1381,stechen::V,கொட்டு,भोंकना
1382,stoßen::V,நெருக்கு,धक्का देना
1383,stoßen::V,நெருக்கு,झटका देना
1384,stehlen::V,திருடு,चोरी करना
1385,stören::V,தொல்லைகொடு,बुरा लगना
1386,belästigen::V,தொல்லை கொடு,तंग करना
1387,verbergen::V,மறை,लुकाना
1388,täuschen::V,ஏமாற்று,धोखा देना
1389,betrügen::V,ஏமாற்று,धोखा देना
1390,töten::V,கொல்,मारना
1391,töten::V,கொல்,मार डालना
1392,wohnen::V,தங்கியிரு,रहना
1393,arbeiten::V,வேலை செய்,काम करना
1394,sammeln::V,ஒன்றுசேர்,जमा करना
1395,pflücken::V,கொய்து எடு,चुनना
1396,pflücken::V,கொய்து எடு,तोड़ना
1397,jagen::V,வேட்டையாடு,आखेट करना
1398,jagen::V,வேட்டையாடு,शिकार करना
1399,fischen::V,மீன் பிடி,मछली पकड़ना
1400,fassen::V,பிடி,पकड़ना
1401,hüten::V,காவல் செய்,चराना
1402,treiben::V,ஓட்டு,हाँकना
1403,anbinden::V,கட்டு,बाँधना
1404,füttern::V,உணவளி,खिलाना
1405,melken::V,பால் கற,दुहना
1406,hacken::V,வெட்டி எடு,काटना
1407,gießen::V,நீர்ப் பாய்ச்சு,सींचना
1408,reifen::V,பழு,पकना
1409,zubereiten::V,சமையல் செய்,पकाना
1410,kochen::V,வேகவை,पकाना
1411,kochen::V,வேகவை,राँधना
1412,backen::V,வெப்பத்தில் வாட்டு,पकाना
1413,braten::V,பொரியச் செய்,तलना
1414,braten::V,பொரியச் செய்,भूनना
1415,umrühren::V,கலக்கு,फेंटना
1416,stricken::V,பின்னியிழை,बुनना
1417,nähen::V,தையல் வேலை செய்,सीना
1418,färben::V,வண்ணம் பெறச் செய்,रँगना
1419,reinigen::V,சுத்தம் செய்,साफ़ करना
1420,reinigen::V,சுத்தம் செய்,शुद्ध करना
1421,waschen::V,கழுவு,धोना
1422,abwischen::V,துடை,पोंछ्ना
1423,spülen::V,அலசு,माँजना
1424,spülen::V,அலசு,खँगालना
1425,fegen::V,பெறுக்கு,बुहारना
1426,kehren::V,பெறுக்கு,झाड़ना
1427,baden::V,குளி,स्नान करना
1428,sich waschen::V,கழுவு,नहाना
1429,sich waschen::V,கழுவு,हाथ-मुँह धोना
1430,ausziehen::V,கழற்று,उतारना
1431,anziehen::V,புனைதல்,पहनना
1432,sich anziehen::V,உடுத்துதல்,कपड़े पहनना
1433,kämmen::V,தலை வாரிக் கொள்,कंघी करना
1434,schmücken::V,அழகுபடுத்து,सजाना
1435,schmücken::V,அழகுபடுத்து,सँवारना
1436,sagen::V,சொல்,कहना
1437,sagen::V,சொல்,बताना
1438,sprechen::V,பேசு,बोलना
1439,reden::V,பெசு,बोलना
1440,reden::V,பெசு,बात करना
1441,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,बात करना
1442,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,बातचीत करना
1443,fragen::V,கேள்,पूछ्ना
1444,fragen::V,கேள்,प्रश्न करना
1445,bitten::V,வேண்டு,माँगना से
1446,erzählen::V,சொல்,बताना
1447,mitteilen::V,சொல்,ख़बर देना
1448,mitteilen::V,சொல்,सूचना देना
1449,nennen::V,பெயரிடுதல்,नाम देना
1450,rufen::V,கூச்சலிடு,बुलाना
1451,prahlen::V,தற்பெருமை பேசு,शेख़ी बघारना
1452,übersetzen::V,மொழிபெயர்ப்பு செய்,अनुवाद करना
1453,denken::V,யோசி,सोचना
1454,glauben::V,நம்பு,विश्वास करना
1455,bemerken::V,கவனி,ध्यान देना पर
1456,erkennen::V,அடையாளம் கண்டுகொள்,पहचानना
1457,begreifen::V,பற்றிக்கொள்,समझना
1458,verstehen::V,புரிந்து கொள்,सुनना
1459,lernen::V,கற்றுக்கொள்,पढ़ना
1460,wissen::V,தெரிந்திரு,जानना
1461,wissen::V,தெரிந்திரு,मालूम होना
1462,sich erinnern an::V,நினைவு கூர்,याद करना
1463,vergessen::V,மற,भूलना
1464,vergessen::V,மற,बिसारना
1465,messen::V,அளவிடு,नापना
1466,zählen::V,எண்ணு,गिनना
1467,rechnen::V,கணக்கிடு,गणना करना
1468,rechnen::V,கணக்கிடு,हिसाब करना
1469,lesen::V,படி,पढ़ना
1470,malen::V,வண்ணச்சித்திரம்,कींचना
1471,zeichnen::V,வரை,चित्र कींचना
1472,schreiben::V,எழுது,लिखना
1473,besitzen::V,உடைமையாகக் கொண்டிரு,मालिक होना
1474,besitzen::V,உடைமையாகக் கொண்டிரு,स्वामी होना
1475,kaufen::V,வாங்கு,ख़रीदना
1476,verkaufen::V,விற்பனை செய்,बेचना
1477,bezahlen::V,இறுத்தல்,चुकाना
1478,bezahlen::V,இறுத்தல்,अदा करना
1479,zahlen::V,பணம் செலுத்து,अदा करना
1480,beherrschen::V,ஆட்சிசெய்,शासन करना पर
1481,ertragen::V,தாங்கு,सहना
