,Concept_ID,lbe,hr
1429,sich unterhalten::V,гъалгъа тӏун,razgovarati se
1430,fragen::V,цӏуххин,pitati
1431,bitten::V,тавакъю буллан,moliti
1432,erzählen::V,хавар бусан,ispričati
1433,erzählen::V,хавар бусан,pripovjediti
1434,mitteilen::V,баян бан,saopćiti
1435,mitteilen::V,хавар бан,saopćiti
1436,nennen::V,цӏа дизан,nazvati
1437,rufen::V,оьвтӏун,zvati
1438,rufen::V,оьвтӏун,dozvati
1439,prahlen::V,цӏа дуллан,hvalisati se
1440,übersetzen::V,таржума бан,prevesti
1441,denken::V,пикри буллан,misliti
1442,glauben::V,вих хьун,vjerovati
1443,bemerken::V,хӏисав хъун,zapaziti
1444,bemerken::V,хӏисав хъун,primijetiti
1445,erkennen::V,увчӏин,prepoznati
1446,begreifen::V,бувчӏин,pojmiti
1447,begreifen::V,бувчӏин,shvatiti
1448,lernen::V,лахьлан,učiti se
1449,lernen::V,лахьхьин,učiti se
1450,wissen::V,кӏулну бикӏан,znati
1451,wissen::V,хавар бикӏан,znati
1452,sich erinnern an::V,дакӏнин бутан,sjetiti se
1453,vergessen::V,хъама битан,zaboraviti
1454,messen::V,дуцин дуллан,mjeriti
1455,messen::V,дуцин дан,mjeriti
1456,zählen::V,дуккин,brojiti
1457,rechnen::V,хӏисав дан,računati
1458,lesen::V,ккалан,čitati
1459,malen::V,сурат дуллан,slikati
1460,zeichnen::V,сурат дуллан,crtati
1461,schreiben::V,чичин,pisati
1462,schreiben::V,чичлан,pisati
1463,besitzen::V,дуну икӏан,imati
1464,besitzen::V,дуну икӏан,posjedovati
1465,besitzen::V,дуну дикӏан,imati
1466,besitzen::V,дуну дикӏан,posjedovati
1467,besitzen::V,заллуну икӏан,imati
1468,besitzen::V,заллуну икӏан,posjedovati
1469,kaufen::V,машан ласун,kupiti
1470,verkaufen::V,баххан,prodati
1471,verkaufen::V,баххан,raspačati
1472,bezahlen::V,арцу дулун,platiti
1473,bezahlen::V,багьа булун,platiti
1474,zahlen::V,арцу дулун,plaćati
1475,zahlen::V,багьа булун,plaćati
1476,beherrschen::V,дуну икӏан,vladati
1477,beherrschen::V,дуну икӏан,gospodariti
1478,beherrschen::V,заллуну икӏан,vladati
1479,beherrschen::V,заллуну икӏан,gospodariti
1480,ertragen::V,бухӏан,trpjeti
1481,ertragen::V,бухӏан,podnijeti
1482,Leber::N,,jetra
1483,Moor::N,,močvara
1484,Anhöhe::N,,uzvišica
1485,Bucht::N,,zaliv
1486,Barsch::N,,grgeč
1487,Hecht::N,,štuka
1488,Laus::N,,uš
1489,Ruf::N,,povik
1490,Ruf::N,,poklik
1491,Platz::N,,mjesto
1492,Kante::N,,brid
1493,Kante::N,,ivica
1494,Größe::N,,veličina
1495,Menge::N,,mnoštvo
1496,Menge::N,,količina
1497,Figur::N,,figura
1498,Tasche::N,,torba
1499,Tasche::N,,taška
1500,Öl::N,,ulje
1501,Schuh::N,,cipela
1502,Leine::N,,uzica
1503,König::N,,kralj
1504,fein::A,,fin
1505,fein::A,,tanak
1506,auf einmal::ADV,,istodobno
1507,bald::ADV,,skoro
1508,bald::ADV,,doskora
1509,einst::ADV,,negda
1510,einst::ADV,,nekada
1511,schon::ADV,,već
1512,sie::PRN,,oni
1513,siebzig::NUM,,sedamdeset
1514,klirren::V,,zvečati
1515,heulen::V,,zavijati
1516,rühren::V,,taknuti
1517,zu sehen sein::V,,biti vidljiv
1518,wollen::V,,htjeti
1519,geraten::V,,desiti se
1520,kratzen::V,,česati
1521,kratzen::V,,grepsti
1522,stecken::V,,turiti
1523,schleifen::V,,brusiti
1524,rütteln::V,,drmati
1525,ziehen::V,,vući
1526,packen::V,,ščepati
1527,packen::V,,zgrabiti
1528,wünschen::V,,željeti
1529,zudecken::V,,pokriti
1530,antreiben::V,,natjeravati
1531,lassen::V,,dati
1532,treten::V,,šutnuti
1533,verstehen::V,,razabrati
