,Concept_ID,ps,kk
1464,melken::V,لوشل,сауу
1465,hacken::V,پی کول,турау
1466,gießen::V,اوبه کول,суару
1467,reifen::V,رسېدل,жетілу
1468,zubereiten::V,تیارول,даяр ету
1469,kochen::V,پخول,асу
1470,backen::V,پخول,пісіру
1471,braten::V,وريتول,қуыру
1472,umrühren::V,لړل,былғалау
1473,umrühren::V,لړل,сапырылыстыру
1474,stricken::V,اوبدل,торлау
1475,stricken::V,اوبدل,тоқу
1476,nähen::V,ګنډل,тігу
1477,färben::V,رنګول,бояу
1478,färben::V,رنګول,сырлау
1479,reinigen::V,صافول,аршу
1480,reinigen::V,صافول,тазалау
1481,waschen::V,مینځل,жуу
1482,abwischen::V,وچول,сүрту
1483,spülen::V,کنګالول,шаю
1484,fegen::V,جارو کول,сыпыру
1485,kehren::V,جارو کول,сыпыру
1486,baden::V,لمبېدل,шомылу
1487,sich waschen::V,ځان مينځل,жуыну
1488,ausziehen::V,کښل,шешу
1489,ausziehen::V,ایستل,шешу
1490,anziehen::V,اغوستل,кигізу
1491,sich anziehen::V,کالی اغوستل,киіну
1492,kämmen::V,ګمنځول,тарау
1493,schmücken::V,ښکلی کول,әсемдеу
1494,schmücken::V,ښکلی کول,мәнерлеу
1495,schmücken::V,ښکلی کول,көріктендіру
1496,sagen::V,وېل,деу
1497,sagen::V,وېل,айту
1498,sprechen::V,وېل,деу
1499,sprechen::V,وېل,айту
1500,sprechen::V,غږېدل,деу
1501,sprechen::V,غږېدل,айту
1502,reden::V,ګړېدل,сөйлеу
1503,reden::V,ګړېدل,сөйлесу
1504,reden::V,ګړېدل,тіл қатысу
1505,reden::V,خبرې کول,сөйлеу
1506,reden::V,خبرې کول,сөйлесу
1507,reden::V,خبرې کول,тіл қатысу
1508,sich unterhalten::V,خبری کول,сұхбаттасу
1509,fragen::V,پوښتنه کول,сұрау
1510,bitten::V,غوښتل,өтіну
1511,bitten::V,غوښتل,жалыну
1512,erzählen::V,کيسه کول,айту
1513,erzählen::V,حکايت کول,айту
1514,mitteilen::V,خبرول,білдіру
1515,mitteilen::V,خبر ورکول,білдіру
1516,nennen::V,نوم ايښودل,атау
1517,rufen::V,بلل,шақыру
1518,prahlen::V,لاپې وهل,бөсу
1519,übersetzen::V,ژباړل,аудару
1520,übersetzen::V,ترجمه کول,аудару
1521,denken::V,فکر کول,ойлау
1522,glauben::V,باور کول,нану
1523,glauben::V,باور کول,илану
1524,bemerken::V,لیدل,аңғару
1525,erkennen::V,پېژندل,тану
1526,begreifen::V,رسېدل,ұғу
1527,begreifen::V,رسېدل,аңғарып алу
1528,begreifen::V,پوهېدل,ұғу
1529,begreifen::V,پوهېدل,аңғарып алу
1530,verstehen::V,پوهېدل,пайым
1531,verstehen::V,پوهېدل,түсіну
1532,lernen::V,زده کول,оқу
1533,lernen::V,درس لوستل,оқу
1534,wissen::V,پوهېدل,хабардар болу
1535,sich erinnern an::V,یادول,еске түсіру
1536,sich erinnern an::V,په یاد راوړل,еске түсіру
1537,vergessen::V,هېرول,ұмыту
1538,messen::V,اندازه کول,өлшеу
1539,zählen::V,شمارل,санау
1540,rechnen::V,حسابول,санап шығару
1541,rechnen::V,حسابول,санап шығу
1542,rechnen::V,حسابول,санау
1543,lesen::V,لوستل,оқу
1544,malen::V,رسمول,сурет салу
1545,zeichnen::V,رسمول,сурет салу
1546,schreiben::V,لیکل,жазу
1547,besitzen::V,لرل,болу
1548,kaufen::V,رانیول,алу
1549,kaufen::V,رانیول,әперу
1550,verkaufen::V,خرڅول,сату
1551,bezahlen::V,تأدیه کول,төлеу
1552,bezahlen::V,تأدیه کول,ақы беру
1553,bezahlen::V,تأدیه کول,ақы төлеу
1554,zahlen::V,کسات اخيستل,төлеу
1555,beherrschen::V,تسلط لرل,билеу
1556,ertragen::V,زغمل,төзу
1557,ertragen::V,زغمل,шыдау
1558,Barsch::N,,алабұға
1559,Hecht::N,,шортан
