,Concept_ID,av,se
4744,ein wenig::ADV,дагьабго,occanj
4745,ein wenig::ADV,дагьабго,simmna
4746,ein wenig::ADV,дагьабго,сада
4747,ein wenig::ADV,дагьабго,садаматта
4748,kaum::ADV,хӏалалъ,jallan
4749,kaum::ADV,хӏалалъ,vánet
4750,kaum::ADV,хӏалалъ,báljo
4751,kaum::ADV,хӏалалъ,illá
4752,kaum::ADV,хӏалалъ,illvaa
4753,kaum::ADV,хӏалалъ,мале
4754,kaum::ADV,хӏалалъ,элэлэ
4755,sehr::ADV,кутакалда,sagk
4756,sehr::ADV,кутакалда,riek
4757,sehr::ADV,кутакалда,sieldes
4758,sehr::ADV,кутакалда,hui
4759,sehr::ADV,кутакалда,ollu
4760,sehr::ADV,кутакалда,čuuvtij
4761,sehr::ADV,кутакалда,sami
4762,sehr::ADV,кутакалда,čuu´t
4763,sehr::ADV,кутакалда,пэре
4764,sehr::ADV,кутакалда,чофта
4765,so::ADV,гьедин,numhtie
4766,so::ADV,гьедин,nav
4767,so::ADV,гьедин,nuov
4768,so::ADV,гьедин,nåv
4769,so::ADV,гьедин,nu
4770,so::ADV,гьедин,näävt
4771,so::ADV,гьедин,de
4772,so::ADV,гьедин,nu´t
4773,so::ADV,гьедин,nääi´t
4774,so::ADV,гьедин,те̄льнэ
4775,noch::ADV,жеги,annje
4776,noch::ADV,жеги,ájn
4777,noch::ADV,жеги,vilá
4778,noch::ADV,жеги,ain
4779,noch::ADV,жеги,vela
4780,noch::ADV,жеги,võl
4781,noch::ADV,жеги,veâl
4782,noch::ADV,жеги,вя̄л
4783,nur::ADV,гӏӣцӏго,ajve
4784,nur::ADV,гӏӣцӏго,barre
4785,nur::ADV,гӏӣцӏго,dåssjå
4786,nur::ADV,гӏӣцӏго,dušše
4787,nur::ADV,гӏӣцӏго,váá
4788,nur::ADV,гӏӣцӏго,pâi
4789,nur::ADV,гӏӣцӏго,leša
4790,nur::ADV,гӏӣцӏго,tåå´lǩ
4791,nur::ADV,гӏӣцӏго,лэша
4792,nur::ADV,гӏӣцӏго,лышшэ
4793,wieder::ADV,на́хъеги,vihth
4794,wieder::ADV,на́хъеги,aajmoen
4795,wieder::ADV,на́хъеги,vas
4796,wieder::ADV,на́хъеги,ådåsis
4797,wieder::ADV,на́хъеги,fas
4798,wieder::ADV,на́хъеги,vuot
4799,wieder::ADV,на́хъеги,vest
4800,wieder::ADV,на́хъеги,däs
4801,wieder::ADV,на́хъеги,e´pet
4802,wieder::ADV,на́хъеги,аввта
4803,wieder::ADV,на́хъеги,о̄дтсэ
4804,vergebens::ADV,чӏалгӏаде,dåssjåj
4805,vergebens::ADV,чӏалгӏаде,duššás
4806,vergebens::ADV,чӏалгӏаде,tušás
4807,vergebens::ADV,чӏалгӏаде,jääutai
4808,vergebens::ADV,чӏалгӏаде,пусьтэльт
4809,vor::PRP,цебе,åvteste
4810,vor::PRP,цебе,ålggolin
4811,vor::PRP,цебе,ovddas
4812,vor::PRP,цебе,oovdâst
4813,vor::PRP,цебе,ooudâst
4814,vor::PRP,цебе,авьтэмьбе̄лльт
4815,hinter::PRP,хадуса,duekesne
4816,hinter::PRP,хадуса,duogen
4817,hinter::PRP,хадуса,maŋŋelin
4818,hinter::PRP,хадуса,maŋil
4819,hinter::PRP,хадуса,duogás
4820,hinter::PRP,хадуса,tyeḥin
4821,hinter::PRP,хадуса,tue´ǩǩen
4822,hinter::PRP,хадуса,маӈельт
4823,unter::PRP,ахакь,nuelesne
4824,unter::PRP,ахакь,vuolen
4825,unter::PRP,ахакь,vuolde
4826,unter::PRP,ахакь,vyel'ni
4827,unter::PRP,ахакь,vue´llen
4828,unter::PRP,ахакь,вӯлльнҍ
4829,unter::PRP,гъоркь,nuelesne
4830,unter::PRP,гъоркь,vuolen
4831,unter::PRP,гъоркь,vuolde
4832,unter::PRP,гъоркь,vyel'ni
4833,unter::PRP,гъоркь,vue´llen
4834,unter::PRP,гъоркь,вӯлльнҍ
4835,neben::PRP,аскӏо,baaltese
4836,neben::PRP,аскӏо,báldan
4837,neben::PRP,аскӏо,bálddas
4838,neben::PRP,аскӏо,paaldâst
4839,neben::PRP,аскӏо,paaldâst
4840,neben::PRP,аскӏо,поалльтэ
4841,zwischen::PRP,гьоркьоб,gaskesne
4842,zwischen::PRP,гьоркьоб,gasska
4843,zwischen::PRP,гьоркьоб,gaskkas
4844,zwischen::PRP,гьоркьоб,kooskâst
4845,zwischen::PRP,гьоркьоб,kâskka
4846,zwischen::PRP,гьоркьоб,кэскэсьт
4847,zwischen::PRP,гьоркьоб,кэ̄скэль
4848,wegen::PRP,гьелда,dïete
4849,wegen::PRP,гьелда,gaevhtieh
4850,wegen::PRP,гьелда,diehti
4851,wegen::PRP,гьелда,dihte
4852,wegen::PRP,гьелда,geažil
4853,wegen::PRP,гьелда,tet
4854,wegen::PRP,гьелда,diõtt
4855,wegen::PRP,гьелда,ǩeäč'ča
4856,wegen::PRP,гьелда,гуэйке
4857,dies::PRN,гьаб,dihte
4858,dies::PRN,гьаб,dát
4859,dies::PRN,гьаб,dát
4860,dies::PRN,гьаб,táát
4861,dies::PRN,гьаб,tät
4862,dies::PRN,гьаб,tiett-aa
4863,dies::PRN,гьаб,тэдт
4864,dies::PRN,гьеб,dihte
4865,dies::PRN,гьеб,dát
4866,dies::PRN,гьеб,dát
4867,dies::PRN,гьеб,táát
4868,dies::PRN,гьеб,tät
4869,dies::PRN,гьеб,tiett-aa
4870,dies::PRN,гьеб,тэдт
4871,das::PRN,доб,dohte
4872,das::PRN,доб,dat
4873,das::PRN,доб,dat
4874,das::PRN,доб,tot
4875,das::PRN,доб,tõt
4876,das::PRN,доб,тудт
4877,ich::PRN,дун,manne
4878,ich::PRN,дун,mån
4879,ich::PRN,дун,månnå
4880,ich::PRN,дун,mun
4881,ich::PRN,дун,mun
4882,ich::PRN,дун,munnâ
4883,ich::PRN,дун,mon
4884,ich::PRN,дун,мунн
4885,du::PRN,дуца,datne
4886,du::PRN,дуца,dån
4887,du::PRN,дуца,don
4888,du::PRN,дуца,tun
4889,du::PRN,дуца,ton
4890,du::PRN,дуца,то̄нн
4891,er::PRN,доб,dïhte
4892,er::PRN,доб,sån
4893,er::PRN,доб,son
4894,er::PRN,доб,sun
4895,er::PRN,доб,son
4896,er::PRN,доб,со̄нн
4897,wir::PRN,ниж,mijjieh
4898,wir::PRN,ниж,mij
4899,wir::PRN,ниж,mii
4900,wir::PRN,ниж,mij
4901,wir::PRN,ниж,mij
4902,wir::PRN,ниж,мыйй
4903,ihr::PRN,нуж,dijjie
4904,ihr::PRN,нуж,dij
4905,ihr::PRN,нуж,dii
4906,ihr::PRN,нуж,tij
4907,ihr::PRN,нуж,tij
4908,ihr::PRN,нуж,тыйй
4909,sie::PRN,дол,dah
4910,sie::PRN,дол,sij
4911,sie::PRN,дол,sii
4912,sie::PRN,дол,sij
4913,sie::PRN,дол,sij
4914,sie::PRN,дол,сыйй
4915,sie::PRN,эл,dah
4916,sie::PRN,эл,sij
4917,sie::PRN,эл,sii
4918,sie::PRN,эл,sij
4919,sie::PRN,эл,sij
4920,sie::PRN,эл,сыйй
4921,was::FPRN,щиб,mij
4922,was::FPRN,щиб,mij
4923,was::FPRN,щиб,mii
4924,was::FPRN,щиб,mii
4925,was::FPRN,щиб,mii
4926,was::FPRN,щиб,мӣ
4927,wer::FPRN,щиб,gie
4928,wer::FPRN,щиб,guhti
4929,wer::FPRN,щиб,gii
4930,wer::FPRN,щиб,guhte
4931,wer::FPRN,щиб,kii
4932,wer::FPRN,щиб,ǩii
4933,wer::FPRN,щиб,kåå´tt
4934,wer::FPRN,щиб,ке̄
4935,wo::FADV,киб,gusnie
4936,wo::FADV,киб,gånnå
4937,wo::FADV,киб,gos
4938,wo::FADV,киб,kost
4939,wo::FADV,киб,ko´st
4940,wo::FADV,киб,касьт
4941,wo::FADV,кибехун,gusnie
4942,wo::FADV,кибехун,gånnå
4943,wo::FADV,кибехун,gos
4944,wo::FADV,кибехун,kost
4945,wo::FADV,кибехун,ko´st
4946,wo::FADV,кибехун,касьт
4947,wohin::FADV,кибехун,gogka
4948,wohin::FADV,кибехун,gåsi
4949,wohin::FADV,кибехун,gosa
4950,wohin::FADV,кибехун,kuus
4951,wohin::FADV,кибехун,koozz
4952,wohin::FADV,кибехун,ко̄з
4953,wie::FADV,кин,guktie
4954,wie::FADV,кин,gumhtie
4955,wie::FADV,кин,gåktu
4956,wie::FADV,кин,mot
4957,wie::FADV,кин,mahte
4958,wie::FADV,кин,mä´htt
4959,wie::FADV,кин,ко̄ххт
4960,warum::FADV,щай,man
4961,warum::FADV,щай,manen
4962,warum::FADV,щай,manne
4963,warum::FADV,щай,mane
4964,warum::FADV,щай,mondiet
4965,warum::FADV,щай,mõõzz
4966,warum::FADV,щай,mää´nn
4967,warum::FADV,щай,мэ̄йт
4968,warum::FADV,щай,мэ̄ннгуэйке
4969,wieviel::FNUM,кигӏан,man jeenje
4970,wieviel::FNUM,кигӏан,makta
4971,wieviel::FNUM,кигӏан,olugo
4972,wieviel::FNUM,кигӏан,kalle
4973,wieviel::FNUM,кигӏан,kâ´ll
4974,wieviel::FNUM,кигӏан,мэ̄ннве̄рьт
4975,wieviel::FNUM,кигӏан,мэ̄нлянчверьт
4976,eins::NUM,цо,akte
4977,eins::NUM,цо,akta
4978,eins::NUM,цо,okta
4979,eins::NUM,цо,ohtâ
4980,eins::NUM,цо,õhtt
4981,eins::NUM,цо,э̄ххт
4982,eins::NUM,цо,о̄ххтэ
4983,zwei::NUM,кӏиго,göökte
4984,zwei::NUM,кӏиго,guokta
4985,zwei::NUM,кӏиго,guokte
4986,zwei::NUM,кӏиго,kyeh'ti
4987,zwei::NUM,кӏиго,kuõ´htt
4988,zwei::NUM,кӏиго,кӯххт
4989,drei::NUM,лъабго,golme
4990,drei::NUM,лъабго,gålmmå
4991,drei::NUM,лъабго,golbma
4992,drei::NUM,лъабго,kulmâ
4993,drei::NUM,лъабго,koumm
4994,drei::NUM,лъабго,ко̄ллм
4995,vier::NUM,ункъо,njieljie
4996,vier::NUM,ункъо,niellja
4997,vier::NUM,ункъо,njeallje
4998,vier::NUM,ункъо,nelji
4999,vier::NUM,ункъо,nellj
5000,vier::NUM,ункъо,не̄лльй
5001,fünf::NUM,щуго,vïjhte
5002,fünf::NUM,щуго,vihtta
5003,fünf::NUM,щуго,vihtta
5004,fünf::NUM,щуго,vittâ
5005,fünf::NUM,щуго,vitt
5006,fünf::NUM,щуго,выдт
5007,sechs::NUM,анлъго,govhte
5008,sechs::NUM,анлъго,guhtta
5009,sechs::NUM,анлъго,guhtta
5010,sechs::NUM,анлъго,kuttâ
5011,sechs::NUM,анлъго,kutt
5012,sechs::NUM,анлъго,кудт
5013,sieben::NUM,анкьго,tjïjhtje
5014,sieben::NUM,анкьго,giehtja
5015,sieben::NUM,анкьго,čieža
5016,sieben::NUM,анкьго,čiččâm
5017,sieben::NUM,анкьго,čiččâm
5018,sieben::NUM,анкьго,кыджемь
5019,acht::NUM,микьго,gaektsie
5020,acht::NUM,микьго,gáktsa
5021,acht::NUM,микьго,gávcci
5022,acht::NUM,микьго,käävci
5023,acht::NUM,микьго,kääu´c
5024,acht::NUM,микьго,ка̄ххц
5025,neun::NUM,ичӏго,uktsie
5026,neun::NUM,ичӏго,aktse
5027,neun::NUM,ичӏго,ovcci
5028,neun::NUM,ичӏго,oovce
5029,neun::NUM,ичӏго,å´hcc
5030,neun::NUM,ичӏго,аххц
5031,zehn::NUM,анцӏго,luhkie
5032,zehn::NUM,анцӏго,låhke
5033,zehn::NUM,анцӏго,lågev
5034,zehn::NUM,анцӏго,logi
5035,zehn::NUM,анцӏго,loṿe
5036,zehn::NUM,анцӏго,lååi
5037,zehn::NUM,анцӏго,лоагкь
5038,elf::NUM,анцӏила цо,luhkieakte
5039,elf::NUM,анцӏила цо,lågenanakta
5040,elf::NUM,анцӏила цо,oktanuppelohkái
5041,elf::NUM,анцӏила цо,ohtnubáloh
5042,elf::NUM,анцӏила цо,õtmlo
5043,elf::NUM,анцӏила цо,õhttmlo
5044,elf::NUM,анцӏила цо,э̄ххтэмплоагкь
5045,zwölf::NUM,кӏиго-анцӏила,luhkiegöökte
5046,zwölf::NUM,кӏиго-анцӏила,lågenanguokta
5047,zwölf::NUM,кӏиго-анцӏила,guoktenuppelohkái
5048,zwölf::NUM,кӏиго-анцӏила,kyeh'tnubáloh
5049,zwölf::NUM,кӏиго-анцӏила,kuâtmlo
5050,zwölf::NUM,кӏиго-анцӏила,kuâhttmlo
5051,zwölf::NUM,кӏиго-анцӏила,кӯххтэмплоагкь
5052,zwanzig::NUM,къого,göökteluhkie
5053,zwanzig::NUM,къого,guoktalåhke
5054,zwanzig::NUM,къого,guoktelogi
5055,zwanzig::NUM,къого,kyeh'tilov
5056,zwanzig::NUM,къого,kuâhttlo
5057,zwanzig::NUM,къого,кӯххтлоагкь
5058,dreißig::NUM,лъеберго,golmeluhkie
5059,dreißig::NUM,лъеберго,gålmmålåhke
5060,dreißig::NUM,лъеберго,golbmalogi
5061,dreißig::NUM,лъеберго,kulmâlov
5062,dreißig::NUM,лъеберго,koummlo
5063,dreißig::NUM,лъеберго,ко̄ллмлоагкь
5064,vierzig::NUM,кӏикъого,njieljieluhkie
5065,vierzig::NUM,кӏикъого,nielljalåhke
5066,vierzig::NUM,кӏикъого,njealljelogi
5067,vierzig::NUM,кӏикъого,neljilov
5068,vierzig::NUM,кӏикъого,nelljlo
5069,vierzig::NUM,кӏикъого,не̄лльйлоагкь
5070,fünfzig::NUM,кӏикъо́ялда анцӏго,vïjhteluhkie
5071,fünfzig::NUM,кӏикъо́ялда анцӏго,vihttalåhke
5072,fünfzig::NUM,кӏикъо́ялда анцӏго,vihttalogi
5073,fünfzig::NUM,кӏикъо́ялда анцӏго,vittâlov
5074,fünfzig::NUM,кӏикъо́ялда анцӏго,vittlo
5075,fünfzig::NUM,кӏикъо́ялда анцӏго,выдтлоагкъ
5076,sechzig::NUM,лъабкъого,govhteluhkie
5077,sechzig::NUM,лъабкъого,guhttalåhke
5078,sechzig::NUM,лъабкъого,guhttalogi
5079,sechzig::NUM,лъабкъого,kuttâlov
5080,sechzig::NUM,лъабкъого,kuttlo
5081,sechzig::NUM,лъабкъого,кудтлоагкь
5082,siebzig::NUM,лъабкъо́ялда анцӏго,tjïjhtjeluhkie
5083,siebzig::NUM,лъабкъо́ялда анцӏго,gietjavlåhke
5084,siebzig::NUM,лъабкъо́ялда анцӏго,čiežalogi
5085,siebzig::NUM,лъабкъо́ялда анцӏго,čiččâmlov
5086,siebzig::NUM,лъабкъо́ялда анцӏго,čičmlo
5087,siebzig::NUM,лъабкъо́ялда анцӏго,кыджемьлоагкь
5088,achtzig::NUM,ункъого,gaektsieluhkie
5089,achtzig::NUM,ункъого,gáktsalåhke
5090,achtzig::NUM,ункъого,gávccilogi
5091,achtzig::NUM,ункъого,kähcilov
5092,achtzig::NUM,ункъого,kä´hcclo
5093,achtzig::NUM,ункъого,ка̄ххцлоагкь
5094,neunzig::NUM,ункъоялда а́нцӏила,uktsieluhkie
5095,neunzig::NUM,ункъоялда а́нцӏила,aktselåhke
5096,neunzig::NUM,ункъоялда а́нцӏила,ovccilogi
5097,neunzig::NUM,ункъоялда а́нцӏила,ohcelov
5098,neunzig::NUM,ункъоялда а́нцӏила,å´hcclo
5099,neunzig::NUM,ункъоялда а́нцӏила,аххцлоагкь
5100,hundert::NUM,нусго,tjuetie
5101,hundert::NUM,нусго,tjuohte
5102,hundert::NUM,нусго,čuođi
5103,hundert::NUM,нусго,čyeti
5104,hundert::NUM,нусго,čue´tt
5105,hundert::NUM,нусго,чӯдть
5106,tausend::NUM,азарго,tåvsene
5107,tausend::NUM,азарго,stoeretjuetie
5108,tausend::NUM,азарго,tuvsán
5109,tausend::NUM,азарго,duhát
5110,tausend::NUM,азарго,duhát
5111,tausend::NUM,азарго,tuhháát
5112,tausend::NUM,азарго,dohat
5113,tausend::NUM,азарго,то̄а̄фант
5114,und::CNJ,ва,jïh
5115,und::CNJ,ва,ja
5116,und::CNJ,ва,ja
5117,und::CNJ,ва,já
5118,und::CNJ,ва,di
5119,und::CNJ,ва,я
5120,und::CNJ,ва,да
5121,und::CNJ,ва,де
5122,und::CNJ,-ги,jïh
5123,und::CNJ,-ги,ja
5124,und::CNJ,-ги,ja
5125,und::CNJ,-ги,já
5126,und::CNJ,-ги,di
5127,und::CNJ,-ги,я
5128,und::CNJ,-ги,да
5129,und::CNJ,-ги,де
5130,oder::CNJ,ялъуни,jallh
5131,oder::CNJ,ялъуни,jali
5132,oder::CNJ,ялъуни,dahje
5133,oder::CNJ,ялъуни,adai
5134,oder::CNJ,ялъуни,avi
5135,oder::CNJ,ялъуни,le´be
5136,oder::CNJ,ялъуни,элэ
5137,oder::CNJ,ялъуни,вай
5138,stehen::V,бахъунчӏезе,tjåadtjodh
5139,stehen::V,бахъунчӏезе,seajsasjidh
5140,stehen::V,бахъунчӏезе,tjuodtjot
5141,stehen::V,бахъунчӏезе,čuožžut
5142,stehen::V,бахъунчӏезе,cuáp'cuđ
5143,stehen::V,бахъунчӏезе,čuâǯ'ǯad
5144,stehen::V,бахъунчӏезе,чуэннче
5145,sitzen::V,гӏодов чӏезе,tjahkasjidh
5146,sitzen::V,гӏодов чӏезе,tjåhkkåhit
5147,sitzen::V,гӏодов чӏезе,čohkkát
5148,sitzen::V,гӏодов чӏезе,čokkáđ
5149,sitzen::V,гӏодов чӏезе,išttâd åårrad
5150,sitzen::V,гӏодов чӏезе,ышштэ
5151,liegen::V,бегизе,gaajranidh
5152,liegen::V,бегизе,vellahit
5153,liegen::V,бегизе,veallát
5154,liegen::V,бегизе,viäl'láđ
5155,liegen::V,бегизе,liâššâd
5156,liegen::V,бегизе,ле̄шшэ
5157,hängen::V,базе,gævnjasjidh
5158,hängen::V,базе,gahtsahit
5159,hängen::V,базе,heaŋgát
5160,hängen::V,базе,hiäŋ'gáđ
5161,hängen::V,базе,sorččad
5162,hängen::V,базе,ла̄бпэ
5163,werden::V,бахъине,sjïdtedh
5164,werden::V,бахъине,sjaddat
5165,werden::V,бахъине,beassat
5166,werden::V,бахъине,šoddâđ
5167,werden::V,бахъине,šõddâd
5168,werden::V,бахъине,шэ̄ннтэ
5169,passieren::V,лъугьине,vaasedh
5170,passieren::V,лъугьине,sjaddat
5171,passieren::V,лъугьине,dáhpáduvvat
5172,passieren::V,лъугьине,vássit
5173,passieren::V,лъугьине,dáhpáhuvvat
5174,passieren::V,лъугьине,šoddâđ
5175,passieren::V,лъугьине,šõddâd
5176,passieren::V,лъугьине,шэ̄ннтэ
5177,passieren::V,лъугьине,тагсэ
5178,passieren::V,лъугьа-бахъине,vaasedh
5179,passieren::V,лъугьа-бахъине,sjaddat
5180,passieren::V,лъугьа-бахъине,dáhpáduvvat
5181,passieren::V,лъугьа-бахъине,vássit
5182,passieren::V,лъугьа-бахъине,dáhpáhuvvat
5183,passieren::V,лъугьа-бахъине,šoddâđ
5184,passieren::V,лъугьа-бахъине,šõddâd
5185,passieren::V,лъугьа-бахъине,шэ̄ннтэ
5186,passieren::V,лъугьа-бахъине,тагсэ
5187,beginnen::V,байбихьизе,aelkedh
5188,beginnen::V,байбихьизе,álgget
5189,beginnen::V,байбихьизе,álggahit
5190,beginnen::V,байбихьизе,älgiđ
5191,beginnen::V,байбихьизе,ä´lǧǧed
5192,beginnen::V,байбихьизе,о̄а̄лкхуввэ
5193,beginnen::V,байбихьизе,о̄а̄лкхэднэ
5194,enden::V,лъугӏизе,orrijidh
5195,enden::V,лъугӏизе,hiejttet
5196,enden::V,лъугӏизе,nohkat
5197,enden::V,лъугӏизе,nuuhâđ
5198,enden::V,лъугӏизе,puu´tted
5199,enden::V,лъугӏизе,пудтэ
5200,enden::V,лъугӏизе,кӣркнэ
5201,wechseln::V,хиса-басизе,målsodh
5202,wechseln::V,хиса-басизе,lånudit
5203,wechseln::V,хиса-басизе,molssastit
5204,wechseln::V,хиса-басизе,molsašuddat
5205,wechseln::V,хиса-басизе,molsođ
5206,wechseln::V,хиса-басизе,vaaitõõttâd
5207,wechseln::V,хиса-басизе,вуайхувнэ
5208,wechseln::V,хисизе,målsodh
5209,wechseln::V,хисизе,lånudit
5210,wechseln::V,хисизе,molssastit
5211,wechseln::V,хисизе,molsašuddat
5212,wechseln::V,хисизе,molsođ
5213,wechseln::V,хисизе,vaaitõõttâd
5214,wechseln::V,хисизе,вуайхувнэ
5215,aufgehen[Sonne]::V,баккизе,låvnedh
5216,aufgehen[Sonne]::V,баккизе,årijdit
5217,aufgehen[Sonne]::V,баккизе,lavnnet
5218,aufgehen[Sonne]::V,баккизе,badjánit
5219,aufgehen[Sonne]::V,баккизе,pajaniđ
5220,aufgehen[Sonne]::V,баккизе,pâjjned
5221,aufgehen[Sonne]::V,баккизе,пэ̄ййнэ
5222,untergehen[Sonne]::V,щинкӏизе,luajhtadidh
5223,untergehen[Sonne]::V,щинкӏизе,gáhtot
5224,untergehen[Sonne]::V,щинкӏизе,vidodit
5225,untergehen[Sonne]::V,щинкӏизе,luoitádit
5226,untergehen[Sonne]::V,щинкӏизе,lyeš'tiđ
5227,untergehen[Sonne]::V,щинкӏизе,lue´štted
5228,untergehen[Sonne]::V,щинкӏизе,луэшштэдтэ
5229,scheinen[Sonne]::V,къалъ-къалъизе,goekedh
5230,scheinen[Sonne]::V,къалъ-къалъизе,bájttet
5231,scheinen[Sonne]::V,къалъ-къалъизе,báitit
5232,scheinen[Sonne]::V,къалъ-къалъизе,päštiđ
5233,scheinen[Sonne]::V,къалъ-къалъизе,pä´štted
5234,scheinen[Sonne]::V,къалъ-къалъизе,па̄шшьтэ
5235,donnern::V,гъугъазе,laakedh
5236,donnern::V,гъугъазе,sjærggot
5237,donnern::V,гъугъазе,čerget
5238,donnern::V,гъугъазе,čiär'guđ
5239,donnern::V,гъугъазе,čeärgged
5240,donnern::V,гъугъазе,ча̄рркэ
5241,wehen::V,пуйзе,bïegkedh
5242,wehen::V,пуйзе,bieggat
5243,wehen::V,пуйзе,bieggat
5244,wehen::V,пуйзе,pieg'gâđ
5245,wehen::V,пуйзе,piõg'gâd
5246,wehen::V,пуйзе,пӣӈӈкье
5247,strömen::V,чвахизе,galkedh
5248,strömen::V,чвахизе,gålggåt
5249,strömen::V,чвахизе,golgat
5250,strömen::V,чвахизе,kulgâđ
5251,strömen::V,чвахизе,kolggâd
5252,strömen::V,чвахизе,ко̄ллкэ
5253,fließen::V,чвахизе,galkedh
5254,fließen::V,чвахизе,gålggåt
5255,fließen::V,чвахизе,golgat
5256,fließen::V,чвахизе,kulgâđ
5257,fließen::V,чвахизе,kolggâd
5258,fließen::V,чвахизе,ко̄ллкэ
5259,sich drehen::V,сверизе,jårredh
5260,sich drehen::V,сверизе,bådnjåsit
5261,sich drehen::V,сверизе,jorrat
5262,sich drehen::V,сверизе,juurrâđ
5263,sich drehen::V,сверизе,joorrâd
5264,sich drehen::V,сверизе,чо̄ннэ
5265,schwanken::V,хьвагӏезе,syjjedidh
5266,schwanken::V,хьвагӏезе,vábbulit
5267,schwanken::V,хьвагӏезе,suoibut
5268,schwanken::V,хьвагӏезе,juár'buđ
5269,schwanken::V,хьвагӏезе,lâsmmad
5270,schwanken::V,хьвагӏезе,leâujjad
5271,schwanken::V,хьвагӏезе,лыйввэ
5272,schwanken::V,хьвагӏезе,качьедтэ
5273,schwanken::V,багъа-бачаризе,syjjedidh
5274,schwanken::V,багъа-бачаризе,vábbulit
5275,schwanken::V,багъа-бачаризе,suoibut
5276,schwanken::V,багъа-бачаризе,juár'buđ
5277,schwanken::V,багъа-бачаризе,lâsmmad
5278,schwanken::V,багъа-бачаризе,leâujjad
5279,schwanken::V,багъа-бачаризе,лыйввэ
5280,schwanken::V,багъа-бачаризе,качьедтэ
5281,schwingen::V,щвартӏезе,gaavedh
5282,schwingen::V,щвартӏезе,svinhtedh
5283,schwingen::V,щвартӏезе,gávvat
5284,schwingen::V,щвартӏезе,hiäi'luđ
5285,schwingen::V,щвартӏезе,heillad
5286,schwingen::V,щвартӏезе,мо̄а̄хнэ
5287,fallen::V,бортизе,gahtjedh
5288,fallen::V,бортизе,gahttjat
5289,fallen::V,бортизе,gahččat
5290,fallen::V,бортизе,jurrâđ
5291,fallen::V,бортизе,kõččâd
5292,fallen::V,бортизе,viõr'rled
5293,fallen::V,бортизе,ёрнэ
5294,fallen::V,бортизе,кэ̄ххче
5295,brennen::V,рекӏине,bueledh
5296,brennen::V,рекӏине,buollet
5297,brennen::V,рекӏине,buollit
5298,brennen::V,рекӏине,pyelliđ
5299,brennen::V,рекӏине,pue´lled
5300,brennen::V,рекӏине,пӯлле
5301,rauchen::V,кӏкӏуй буризе,soevedidh
5302,rauchen::V,кӏкӏуй буризе,berkiestidh
5303,rauchen::V,кӏкӏуй буризе,tsåjttset
5304,rauchen::V,кӏкӏуй буризе,borgguhit
5305,rauchen::V,кӏкӏуй буризе,po'rgestiđ
5306,rauchen::V,кӏкӏуй буризе,soicceđ
5307,rauchen::V,кӏкӏуй буризе,suõv'veed
5308,rauchen::V,кӏкӏуй буризе,суввдэ
5309,regnen::V,базе,abrodh
5310,regnen::V,базе,harvvet
5311,regnen::V,базе,rássjodit
5312,regnen::V,базе,arvit
5313,regnen::V,базе,arved
5314,regnen::V,базе,â´brred
5315,regnen::V,базе,аббрэ
5316,gefrieren::V,гӏу́низе,gelmedh
5317,gefrieren::V,гӏу́низе,jeangodh
5318,gefrieren::V,гӏу́низе,jiegŋot
5319,gefrieren::V,гӏу́низе,galbmot
5320,gefrieren::V,гӏу́низе,jiäŋŋuđ
5321,gefrieren::V,гӏу́низе,jiõŋŋâd
5322,gefrieren::V,гӏу́низе,kâ´lmmed
5323,gefrieren::V,гӏу́низе,калльме
5324,tauen::V,биаризе,leamkedh
5325,tauen::V,биаризе,suddat
5326,tauen::V,биаризе,sagŋadit
5327,tauen::V,биаризе,suddat
5328,tauen::V,биаризе,suddâđ
5329,tauen::V,биаризе,suddâd
5330,tauen::V,биаризе,sõõŋŋâd
5331,tauen::V,биаризе,суннтэ
5332,schmelzen::V,биине,sjalkedh
5333,schmelzen::V,биине,suddat
5334,schmelzen::V,биине,suddat
5335,schmelzen::V,биине,suddâđ
5336,schmelzen::V,биине,sooŋŋâđ
5337,schmelzen::V,биине,suddâd
5338,schmelzen::V,биине,sõõŋŋâd
5339,schmelzen::V,биине,суннтэ
5340,trocknen::V,бакъвазе,gajhkedh
5341,trocknen::V,бакъвазе,gåjkkåt
5342,trocknen::V,бакъвазе,goikat
5343,trocknen::V,бакъвазе,iiŋŋâđ
5344,trocknen::V,бакъвазе,iiŋŋâd
5345,trocknen::V,бакъвазе,koškkâd
5346,trocknen::V,бакъвазе,ко̄шшкэ
5347,sieden::V,гьалдезе,doeltedh
5348,sieden::V,гьалдезе,duolldat
5349,sieden::V,гьалдезе,duoldat
5350,sieden::V,гьалдезе,tuol'dâđ
5351,sieden::V,гьалдезе,tuõlddâd
5352,sieden::V,гьалдезе,тӯллтэ
5353,faulen::V,махӏцине,rååknedh
5354,faulen::V,махӏцине,mïetskedh
5355,faulen::V,махӏцине,miesskat
5356,faulen::V,махӏцине,mieskat
5357,faulen::V,махӏцине,guohcagit
5358,faulen::V,махӏцине,kálágiđ
5359,faulen::V,махӏцине,kuo'câgiđ
5360,faulen::V,махӏцине,kuõccjed
5361,faulen::V,махӏцине,мӣццкэ
5362,verfaulen::V,туризе,rååknedh
5363,verfaulen::V,туризе,mïetskedh
5364,verfaulen::V,туризе,miesskat
5365,verfaulen::V,туризе,mieskat
5366,verfaulen::V,туризе,guohcagit
5367,verfaulen::V,туризе,kálágiđ
