,Concept_ID,tr,eu
1532,sich unterhalten::V,sohbet etmek,solastu
1533,sich unterhalten::V,sohbet etmek,solas egin
1534,fragen::V,sormak,galdetu
1535,bitten::V,dilemek,eskatu
1536,bitten::V,dilemek,galdegin
1537,bitten::V,rica etmek,eskatu
1538,bitten::V,rica etmek,galdegin
1539,erzählen::V,bahsetmek,edestu
1540,erzählen::V,bahsetmek,kontatu
1541,erzählen::V,hikâye etmek,edestu
1542,erzählen::V,hikâye etmek,kontatu
1543,mitteilen::V,bildirmek,jakinarazi
1544,nennen::V,adlandırmak,izena eman
1545,rufen::V,çağırmak,dei egin
1546,prahlen::V,övünmek,harrokerian ibili
1547,prahlen::V,övünmek,ahoberokeriak esan
1548,übersetzen::V,çevirmek,itzuli
1549,übersetzen::V,tercüme etmek,itzuli
1550,denken::V,düşünmek,pentsatu
1551,denken::V,düşünmek,gogoeta egin
1552,glauben::V,inanmak,sinetsi
1553,glauben::V,zannetmek,sinetsi
1554,bemerken::V,farkına varmak,ohartu
1555,bemerken::V,farkına varmak,konturatu
1556,erkennen::V,tanımak,ezagutu
1557,erkennen::V,tanımak,antzeman
1558,begreifen::V,anlamak,ulertu
1559,begreifen::V,kavramak,ulertu
1560,verstehen::V,duymak,aditu
1561,verstehen::V,anlamak,aditu
1562,lernen::V,öğrenmek,ikasi
1563,wissen::V,bilmek,jakin
1564,sich erinnern an::V,hatırlamak,gogoratu
1565,sich erinnern an::V,hatırlamak,gogoan izan
1566,vergessen::V,unutmak,ahaztu
1567,vergessen::V,unutmak,ahantzi
1568,messen::V,ölçmek,neurtu
1569,zählen::V,saymak,zenbatu
1570,zählen::V,saymak,kopuratu
1571,rechnen::V,hesap etmek,kalkulatu
1572,lesen::V,okumak,irakurri
1573,malen::V,resmini yapmak,margotu
1574,zeichnen::V,çizmek,marraztu
1575,schreiben::V,yazmak,idatzi
1576,besitzen::V,haiz olmak,ukan
1577,besitzen::V,haiz olmak,eduki
1578,besitzen::V,sahip olmak,ukan
1579,besitzen::V,sahip olmak,eduki
1580,kaufen::V,almak,erosi
1581,verkaufen::V,satmak,saldu
1582,bezahlen::V,ödemek,ordaindu
1583,zahlen::V,ödemek,ordaindu
1584,beherrschen::V,hâkim olmak,menpean izan
1585,ertragen::V,dayanmak,jasan
1586,ertragen::V,dayanmak,pairatu
1587,ertragen::V,katlanmak,jasan
1588,ertragen::V,katlanmak,pairatu
