,Concept_ID,lv,el
0,Auge::N,син,μάτι
1,Auge::N,син,οφθαλμός
2,Auge::N,acs,μάτι
3,Auge::N,acs,οφθαλμός
4,Ohr::N,пель,αυτί
5,Ohr::N,auss,αυτί
6,Nase::N,ныр,μύτη
7,Nase::N,deguns,μύτη
8,Mund::N,вом,στόμα
9,Mund::N,mute,στόμα
10,Zahn::N,пинь,δόντι
11,Zahn::N,zobs,δόντι
12,Zunge::N,кыв,γλώσσα
13,Zunge::N,mēle,γλώσσα
14,Lippe::N,вом дор,χείλος
15,Lippe::N,lūpa,χείλος
16,Wange::N,бан,παρειά
17,Wange::N,бан,μάγουλο
18,Wange::N,vaigs,παρειά
19,Wange::N,vaigs,μάγουλο
20,Gesicht::N,чужӧм,πρόσωπο
21,Gesicht::N,seja,πρόσωπο
22,Gesicht::N,ģīmis,πρόσωπο
23,Stirn::N,плеш,μέτωπο
24,Stirn::N,кымӧс,μέτωπο
25,Stirn::N,piere,μέτωπο
26,Haar::N,си,μαλλιά
27,Haar::N,юрси,μαλλιά
28,Haar::N,mats,μαλλιά
29,Schnurrbart::N,ус,μουστάκι
30,Schnurrbart::N,пыртсим,μουστάκι
31,Schnurrbart::N,ūsas,μουστάκι
32,Bart::N,тош,γένια
33,Bart::N,bārda,γένια
34,Kinn::N,тшӧка,πιγούνι
35,Kinn::N,zods,πιγούνι
36,Kinn::N,smakrs,πιγούνι
37,Kiefer[Anatomie]::N,черлы,σαγόνι
38,Kiefer[Anatomie]::N,алака лы,σαγόνι
39,Kiefer[Anatomie]::N,вомкӧтш лы,σαγόνι
40,Kiefer[Anatomie]::N,žoklis,σαγόνι
41,Kehle::N,голя,λαρύγγι
42,Kehle::N,rīkle,λαρύγγι
43,Hals::N,сьылі,λαιμός
44,Hals::N,kakls,λαιμός
45,Genick::N,юрбӧр,σβέρκος
46,Genick::N,балябӧж,σβέρκος
47,Genick::N,sprands,σβέρκος
48,Kopf::N,юр,κεφάλι
49,Kopf::N,galva,κεφάλι
50,Rücken::N,мыш,ράχη
51,Rücken::N,mugura,ράχη
52,Bauch::N,рушку,κοιλιά
53,Bauch::N,vēders,κοιλιά
54,Nabel::N,гӧг,αφαλός
55,Nabel::N,naba,αφαλός
56,Busen::N,морӧс,στήθος
57,Busen::N,krūts,στήθος
58,Brust::N,морӧс,στήθος
59,Brust::N,krūts,στήθος
60,Schulter::N,пельпом,ώμος
61,Schulter::N,plecs,ώμος
62,Arm::N,ки,χέρι
63,Arm::N,ки,μπράτςο
64,Arm::N,roka,χέρι
65,Arm::N,roka,μπράτςο
66,Arm::N,delms,χέρι
67,Arm::N,delms,μπράτςο
68,Ellenbogen::N,гырддза,αγκώνας
69,Ellenbogen::N,elkonis,αγκώνας
70,Hand::N,ки,χέρι
71,Hand::N,roka,χέρι
72,Hand::N,plauksta,χέρι
73,Handfläche::N,ки пыдӧс,παλάμη
74,Handfläche::N,delna,παλάμη
75,Handfläche::N,plauksta,παλάμη
76,Finger::N,чунь,δάχτυλο
77,Finger::N,pirksts,δάχτυλο
78,Fingernagel::N,гыж,νύχι
79,Fingernagel::N,nags,νύχι
80,Nagel[Anatomie]::N,гыж,νύχι
81,Nagel[Anatomie]::N,nags,νύχι
82,Zeh::N,кок чунь,δάχτυλο του ποδιού
83,Zeh::N,pirksts,δάχτυλο του ποδιού
84,Fuß::N,кок,πόδι
85,Fuß::N,kāja,πόδι
86,Ferse::N,кокбӧр,φτέρνα
87,Ferse::N,papēdis,φτέρνα
88,Knie::N,пидзӧс,γόνατο
89,Knie::N,celis,γόνατο
90,Oberschenkel::N,лядьвей,μηρός
91,Oberschenkel::N,бек,μηρός
92,Oberschenkel::N,ciska,μηρός
93,Oberschenkel::N,augšstilbs,μηρός
94,Bein::N,кок,πόδι
95,Bein::N,kāja,πόδι
96,Körper::N,туша,σώμα
97,Körper::N,туша,κορμί
98,Körper::N,вывтыр,σώμα
99,Körper::N,вывтыр,κορμί
100,Körper::N,miesa,σώμα
101,Körper::N,miesa,κορμί
102,Körper::N,ķermenis,σώμα
103,Körper::N,ķermenis,κορμί
104,Haut::N,ку,πετσί
105,Haut::N,āda,πετσί
106,Blut::N,вир,αίμα
107,Blut::N,asins,αίμα
108,Ader::N,сӧн,φλέβα
109,Ader::N,asinsvads,φλέβα
110,Sehne::N,вез,νεύρο
111,Sehne::N,вез,τένοντας
112,Sehne::N,dzīsla,νεύρο
113,Sehne::N,dzīsla,τένοντας
114,Knochen::N,лы,οστό
115,Knochen::N,лы,κόκκαλο
116,Knochen::N,kauls,οστό
117,Knochen::N,kauls,κόκκαλο
118,Gehirn::N,вем,μυαλό
119,Gehirn::N,вем,εγκέφαλος
120,Gehirn::N,smadzenes,μυαλό
121,Gehirn::N,smadzenes,εγκέφαλος
122,Herz::N,сьӧлӧм,καρδιά
123,Herz::N,sirds,καρδιά
124,Magen::N,кынӧм,στομάχι
125,Magen::N,kuņģis,στομάχι
126,Leber::N,мус,ήπαρ
127,Leber::N,мус,συκωτί
128,Leber::N,aknas,ήπαρ
129,Leber::N,aknas,συκωτί
130,Atem::N,лов,αναπνοή
131,Atem::N,elpa,αναπνοή
132,Hunger::N,тшыг,πείνα
133,Hunger::N,bads,πείνα
134,Hunger::N,izsalkums,πείνα
135,Träne::N,синва,δάκρυ
136,Träne::N,asara,δάκρυ
137,Geschmack::N,кӧр,γεύση
138,Geschmack::N,чӧсмӧс,γεύση
139,Geschmack::N,garša,γεύση
140,Geruch::N,зын,οσμή
141,Geruch::N,зын,μυρωδία
142,Geruch::N,дук,οσμή
143,Geruch::N,дук,μυρωδία
144,Geruch::N,smaka,οσμή
145,Geruch::N,smaka,μυρωδία
146,Schlaf::N,узьӧм,ύπνος
147,Schlaf::N,miegs,ύπνος
148,Traum::N,вӧт,όνειρο
149,Traum::N,вӧтасьӧм,όνειρο
150,Traum::N,sapnis,όνειρο
151,Himmel::N,енэж,ουρανός
152,Himmel::N,debess,ουρανός
153,Sonne::N,шонді,ήλιος
154,Sonne::N,saule,ήλιος
155,Mond::N,тӧлысь,σελήνη
156,Mond::N,тӧлысь,φεγγάρι
157,Mond::N,mēness,σελήνη
158,Mond::N,mēness,φεγγάρι
159,Stern::N,кодзув,άστρο
160,Stern::N,кодзув,αστέρι
161,Stern::N,zvaigzne,άστρο
162,Stern::N,zvaigzne,αστέρι
163,Luft::N,сынӧд,αέρας
164,Luft::N,gaiss,αέρας
165,Wind::N,тӧв,αέρας
166,Wind::N,тӧв,άνεμος
167,Wind::N,vējš,αέρας
168,Wind::N,vējš,άνεμος
169,Welle::N,гы,κύμα
170,Welle::N,vilnis,κύμα
171,Wasser::N,ва,νερό
172,Wasser::N,ūdens,νερό
173,Stein::N,из,πέτρα
174,Stein::N,akmens,πέτρα
175,Boden::N,му,χώμα
176,Boden::N,augsne,χώμα
177,Erde::N,му,γη
178,Erde::N,му-ва,γη
179,Erde::N,zeme,γη
180,Staub::N,бус,σκόνη
181,Staub::N,putekļi,σκόνη
182,Rauch::N,тшын,καπνός
183,Rauch::N,dūmi,καπνός
184,Funke::N,кинь,σπίθα
185,Funke::N,кинь,σπινθήρας
186,Funke::N,би кинь,σπίθα
187,Funke::N,би кинь,σπινθήρας
188,Funke::N,dzirkstele,σπίθα
189,Funke::N,dzirkstele,σπινθήρας
190,Feuer::N,би,φωτιά
191,Feuer::N,uguns,φωτιά
192,Licht::N,югӧр,φως
193,Licht::N,gaisma,φως
194,Schatten::N,вуджӧр,σκιά
195,Schatten::N,вуджӧр,ίσκιος
196,Schatten::N,ēna,σκιά
197,Schatten::N,ēna,ίσκιος
198,Wetter::N,поводдя,καιρός
199,Wetter::N,laiks,καιρός
200,Nebel::N,ру,ομίχλη
201,Nebel::N,онь,ομίχλη
202,Nebel::N,migla,ομίχλη
203,Wolke::N,кымӧр,σύννεφο
204,Wolke::N,mākonis,σύννεφο
205,Regen::N,зэр,βροχή
206,Regen::N,lietus,βροχή
207,Schnee::N,лым,χιόνι
208,Schnee::N,sniegs,χιόνι
209,Eis::N,йи,πάγος
210,Eis::N,ledus,πάγος
211,Frost::N,кӧдзыд,παγωνία
212,Frost::N,sals,παγωνία
213,Kälte::N,кӧдзыд,κρύο
214,Kälte::N,кӧдзыд,ψύχος
215,Kälte::N,saltums,κρύο
216,Kälte::N,saltums,ψύχος
217,Kälte::N,aukstums,κρύο
218,Kälte::N,aukstums,ψύχος
219,Hitze::N,пӧсь,ζέστη
220,Hitze::N,гожӧд,ζέστη
221,Hitze::N,karstums,ζέστη
222,Raureif::N,пуж,πάχνη
223,Raureif::N,гыӧр,πάχνη
224,Raureif::N,sarma,πάχνη
225,Regenbogen::N,ӧшкамӧшка,ουράνιο τόξο
226,Regenbogen::N,varavīksne,ουράνιο τόξο
227,Donner::N,гым,βροντή
228,Donner::N,pērkons,βροντή
229,Strömung::N,ва ныр,ρεύμα
230,Strömung::N,визувтӧм,ρεύμα
231,Strömung::N,straume,ρεύμα
232,Strömung::N,strāvojums,ρεύμα
233,Tropfen::N,войт,στάλα
234,Tropfen::N,lāse,στάλα
235,Schaum::N,быг,αφρός
236,Schaum::N,быгзьӧм,αφρός
237,Schaum::N,putas,αφρός
238,Schmutz::N,няйт,βρωμιά
239,Schmutz::N,dubļi,βρωμιά
240,See::N,ты,λίμνη
241,See::N,ezers,λίμνη
242,Sumpf::N,гыбад,βάλτος
243,Sumpf::N,кад,βάλτος
244,Sumpf::N,dumbrājs,βάλτος
245,Sumpf::N,staignājs,βάλτος
246,Moor::N,нюр,έλος
247,Moor::N,purvs,έλος
248,Moor::N,muklājs,έλος
249,Wiese::N,видз,λιβάδι
250,Wiese::N,pļava,λιβάδι
251,Wald::N,вӧр,δάσος
252,Wald::N,mežs,δάσος
253,Hügel::N,дзиб,λόφος
254,Hügel::N,мыльк,λόφος
255,Hügel::N,нӧрыс,λόφος
256,Hügel::N,paugurs,λόφος
257,Anhöhe::N,мыльк,ύψωμα
258,Anhöhe::N,нӧрыс,ύψωμα
259,Anhöhe::N,paugurs,ύψωμα
260,Berg::N,чой,όρος
261,Berg::N,чой,βουνό
262,Berg::N,керӧс,όρος
263,Berg::N,керӧс,βουνό
264,Berg::N,kalns,όρος
265,Berg::N,kalns,βουνό
266,Gipfel::N,чук,κορυφή
267,Gipfel::N,virsotne,κορυφή
268,Höhle::N,рудӧг,σπηλιά
269,Höhle::N,ala,σπηλιά
270,Abhang::N,ньывк,πλαγιά
271,Abhang::N,бокша,πλαγιά
272,Abhang::N,nogāze,πλαγιά
273,Quelle::N,ӧшмӧс,πηγή
274,Quelle::N,ӧшмӧс,βρύση
275,Quelle::N,avots,πηγή
276,Quelle::N,avots,βρύση
277,Bach::N,шор,ρυάκι
278,Bach::N,urga,ρυάκι
279,Bach::N,strauts,ρυάκι
280,Fluss::N,ю,ποτάμι
281,Fluss::N,ю,ποταμός
282,Fluss::N,upe,ποτάμι
283,Fluss::N,upe,ποταμός
284,Ufer::N,вадор,όχθη
285,Ufer::N,krasts,όχθη
286,Küste::N,вадор,ακτή
287,Küste::N,вадор,ακρογιαλιά
288,Küste::N,piekraste,ακτή
289,Küste::N,piekraste,ακρογιαλιά
290,Festland::N,му,στεριά
291,Festland::N,sauszeme,στεριά
292,Meer::N,саридз,θάλασσα
293,Meer::N,jūra,θάλασσα
294,Bucht::N,куръя,κόλπος
295,Bucht::N,līcis,κόλπος
296,Insel::N,ді,νησί
297,Insel::N,ді,νήσος
298,Insel::N,sala,νησί
299,Insel::N,sala,νήσος
300,Blume::N,дзоридз,άνθος
301,Blume::N,дзоридз,λουλούδι
302,Blume::N,puķe,άνθος
303,Blume::N,puķe,λουλούδι
304,Blume::N,zieds,άνθος
305,Blume::N,zieds,λουλούδι
306,Gras::N,турун,χόρτο
307,Gras::N,турун,χορτάρι
308,Gras::N,zāle,χόρτο
309,Gras::N,zāle,χορτάρι
310,Wurzel::N,вуж,ρίζα
311,Wurzel::N,sakne,ρίζα
312,Baum::N,пу,δέντρο
313,Baum::N,koks,δέντρο
314,Stamm::N,пучер,κορμός
315,Stamm::N,stumbrs,κορμός
316,Rinde::N,кырсь,φλούδα
317,Rinde::N,miza,φλούδα
318,Ast::N,ув,κλαδί
319,Ast::N,zars,κλαδί
320,Zweig::N,вож,κλαδί
321,Zweig::N,вож,κλάδος
322,Zweig::N,nozare,κλαδί
323,Zweig::N,nozare,κλάδος
324,Blatt::N,кор,φύλλο
325,Blatt::N,lapa,φύλλο
326,Birke::N,кыдз,σημύδα
327,Birke::N,bērzs,σημύδα
328,Kiefer[Baum]::N,пожӧм,πεύκο
329,Kiefer[Baum]::N,priede,πεύκο
330,Weide[Baum]::N,бадь,ιτιά
331,Weide[Baum]::N,kārkls,ιτιά
332,Tanne::N,коз,έλατο
333,Tanne::N,egle,έλατο
334,Horn::N,сюр,κέρας
335,Horn::N,сюр,κέρατο
336,Horn::N,rags,κέρας
337,Horn::N,rags,κέρατο
338,Feder::N,гӧн,φτερό
339,Feder::N,тывборд,φτερό
340,Feder::N,spalva,φτερό
341,Fell::N,ку,δέρμα
342,Fell::N,ку,τομάρι
343,Fell::N,āda,δέρμα
344,Fell::N,āda,τομάρι
345,Flügel::N,борд,πτερύγιο
346,Flügel::N,spārns,πτερύγιο
347,Klaue::N,гыж,κουλό
348,Klaue::N,nags,κουλό
349,Kralle::N,гыж,νύχι
350,Kralle::N,nags,νύχι
351,Schwanz::N,бӧж,ουρά
352,Schwanz::N,ļipa,ουρά
353,Ei::N,кольк,αβγό
354,Ei::N,ola,αβγό
355,Nest::N,поз,φωλιά
356,Nest::N,ligzda,φωλιά
357,Bau::N,горс,φωλιά
358,Bau::N,пырмӧс,φωλιά
359,Bau::N,гу,φωλιά
360,Bau::N,ala,φωλιά
361,Tier::N,пемӧс,ζώο
362,Tier::N,dzīvnieks,ζώο
363,Herde::N,стада,κοπάδι
364,Herde::N,кельӧб,κοπάδι
365,Herde::N,ganāmpulks,κοπάδι
366,Kuh::N,мӧс,αγελάδα
367,Kuh::N,govs,αγελάδα
368,Bulle::N,ӧш,ταύρος
369,Bulle::N,bullis,ταύρος
370,Pferd::N,вӧв,άλογο
371,Pferd::N,zirgs,άλογο
372,Schaf::N,ыж,πρόβατο
373,Schaf::N,aita,πρόβατο
374,Schwein::N,порсь,γουρούνι
375,Schwein::N,cūka,γουρούνι
376,Hund::N,пон,σκυλί
377,Hund::N,пон,σκύλος
378,Hund::N,suns,σκυλί
379,Hund::N,suns,σκύλος
380,Katze::N,кань,γάτα
381,Katze::N,kaķis,γάτα
382,Bär::N,ош,άρκτος
383,Bär::N,ош,αρκούδα
384,Bär::N,lācis,άρκτος
385,Bär::N,lācis,αρκούδα
386,Eichhörnchen::N,ур,βερβερίτσα
387,Eichhörnchen::N,vāvere,βερβερίτσα
388,Elch::N,йӧра,άλκη
389,Elch::N,alnis,άλκη
390,Fuchs::N,руч,αλεπού
391,Fuchs::N,lapsa,αλεπού
392,Hase::N,кӧч,λαγός
393,Hase::N,zaķis,λαγός
394,Maus::N,шыр,ποντικός
395,Maus::N,pele,ποντικός
396,Wolf::N,кӧин,λύκος
397,Wolf::N,vilks,λύκος
398,Vogel::N,кай,πουλί
399,Vogel::N,лэбач,πουλί
400,Vogel::N,putns,πουλί
401,Schwarm::N,чукӧр,σμήνος
402,Schwarm::N,spiets,σμήνος
403,Huhn::N,курӧг,κότα
404,Huhn::N,курӧг,όρνιθα
405,Huhn::N,vista,κότα
406,Huhn::N,vista,όρνιθα
407,Hahn::N,петук,πετεινός
408,Hahn::N,gailis,πετεινός
409,Gans::N,дзодзӧг,χήνα
410,Gans::N,zoss,χήνα
411,Adler::N,кутш,αετός
412,Adler::N,ērglis,αετός
413,Ente::N,утка,πάπια
414,Ente::N,pīle,πάπια
415,Eule::N,сюзь,κουκουβάγια
416,Eule::N,pūce,κουκουβάγια
417,Kranich::N,тури,γερανός
418,Kranich::N,dzērve,γερανός
419,Krähe::N,рака,καρακάξα
420,Krähe::N,vārna,καρακάξα
421,Kuckuck::N,кӧк,κούκος
422,Kuckuck::N,dzeguze,κούκος
423,Schwan::N,юсь,κύκνος
424,Schwan::N,gulbis,κύκνος
425,Fisch::N,чери,ψάρι
426,Fisch::N,zivs,ψάρι
427,Barsch::N,ёкыш,πέρκα
428,Barsch::N,asaris,πέρκα
429,Hecht::N,сир,λούτσος
430,Hecht::N,līdaka,λούτσος
431,Schlange[Tier]::N,кый,φίδι
432,Schlange[Tier]::N,čūska,φίδι
433,Wurm::N,номыр,σκουλήκι
434,Wurm::N,tārps,σκουλήκι
435,Spinne::N,черань,αράχνη
436,Spinne::N,zirneklis,αράχνη
437,Ameise::N,кодзувкот,μυρμήγκι
438,Ameise::N,skudra,μυρμήγκι
439,Laus::N,той,ψείρα
440,Laus::N,uts,ψείρα
441,Mücke::N,ном,κουνούπι
442,Mücke::N,ods,κουνούπι
443,Fliege::N,гут,μύγα
444,Fliege::N,muša,μύγα
445,Schmetterling::N,бобув,πεταλούδα
446,Schmetterling::N,tauriņš,πεταλούδα
447,Beere::N,тусь,ρόγα
448,Beere::N,вотӧс,ρόγα
449,Beere::N,oga,ρόγα
450,Apfel::N,яблӧг,μήλο
451,Apfel::N,ābols,μήλο
452,Pilz::N,тшак,μανιτάρι
453,Pilz::N,sēne,μανιτάρι
454,Zwiebel::N,луккок,κρεμμύδι
455,Zwiebel::N,йӧнгыль,κρεμμύδι
456,Zwiebel::N,sīpols,κρεμμύδι
457,Saat::N,тусь,σπόρος
458,Saat::N,кӧйдыс,σπόρος
459,Saat::N,sēkla,σπόρος
460,Korn::N,тусь,σπυρί
461,Korn::N,grauds,σπυρί
462,Heu::N,турун,σανός
463,Heu::N,siens,σανός
464,Schale::N,кор,τσόφλι
465,Schale::N,čaula,τσόφλι
466,Schale::N,čaumala,τσόφλι
467,Grube::N,гу,λάκκος
468,Grube::N,bedre,λάκκος
469,Falle::N,лэч,παγίδα
470,Falle::N,slazds,παγίδα
471,Falle::N,lamatas,παγίδα
472,Schlinge::N,лэч,θηλειά
473,Schlinge::N,cilpa,θηλειά
474,Spur::N,туй,ίχνος
475,Spur::N,pēda,ίχνος
476,Asche::N,пӧм,στάχτη
477,Asche::N,pelni,στάχτη
478,Dreck::N,няйт,βρωμιά
479,Dreck::N,dubļi,βρωμιά
480,Eisen::N,кӧрт,σίδερο
481,Eisen::N,dzelzs,σίδερο
482,Gold::N,зарни,μάλαμα
483,Gold::N,зарни,χρυσάφι
484,Gold::N,zelts,μάλαμα
485,Gold::N,zelts,χρυσάφι
486,Silber::N,эзысь,ασήμι
487,Silber::N,эзысь,άργυρος
488,Silber::N,sudrabs,ασήμι
489,Silber::N,sudrabs,άργυρος
490,Kohle::N,шом,κάρβουνο
491,Kohle::N,ogle,κάρβουνο
492,Glas::N,стеклӧ,γυαλί
493,Glas::N,stikls,γυαλί
494,Lehm::N,сёй,πηλός
495,Lehm::N,māls,πηλός
496,Sand::N,лыа,άμμος
497,Sand::N,smiltis,άμμος
498,Mensch::N,морт,άνθρωπος
499,Mensch::N,cilvēks,άνθρωπος
500,Mann::N,аймӧрт,άνδρας
501,Mann::N,мужичӧй,άνδρας
502,Mann::N,vīrietis,άνδρας
503,Frau::N,ань,γυναίκα
504,Frau::N,нывбаба,γυναίκα
505,Frau::N,sieviete,γυναίκα
506,Kind::N,кага,παιδί
507,Kind::N,bērns,παιδί
508,Junge::N,пи,αγόρι
509,Junge::N,zēns,αγόρι
510,Junge::N,puika,αγόρι
511,Junge::N,puisis,αγόρι
512,Mädchen::N,ныв,κοπέλα
513,Mädchen::N,ныв,κορίτσι
514,Mädchen::N,meiča,κοπέλα
515,Mädchen::N,meiča,κορίτσι
516,Mädchen::N,skuķis,κοπέλα
517,Mädchen::N,skuķis,κορίτσι
518,Mädchen::N,meitene,κοπέλα
519,Mädchen::N,meitene,κορίτσι
520,Familie::N,семья,οικογένεια
521,Familie::N,ģimene,οικογένεια
522,Großvater::N,пӧль,παππούς
523,Großvater::N,vecaistēvs,παππούς
524,Großmutter::N,баб,γιαγιά
525,Großmutter::N,vecāmāte,γιαγιά
526,Eltern::N,ай-мам,γονείς
527,Eltern::N,бать-мам,γονείς
528,Eltern::N,vecāki,γονείς
529,Vater::N,бать,πατέρας
530,Vater::N,ай,πατέρας
531,Vater::N,tēvs,πατέρας
532,Mutter::N,мам,μητέρα
533,Mutter::N,māte,μητέρα
534,Sohn::N,пи,γιος
535,Sohn::N,dēls,γιος
536,Tochter::N,ныв,κόρη
537,Tochter::N,meita,κόρη
538,Bruder::N,вок,αδελφός
539,Bruder::N,brālis,αδελφός
540,Schwester::N,чой,αδελφή
541,Schwester::N,māsa,αδελφή
542,Onkel::N,дядь,θείος
543,Onkel::N,tēvocis,θείος
544,Tante::N,тьӧт,θεία
545,Tante::N,tante,θεία
546,Ehemann::N,верӧс,σύζυγος
547,Ehemann::N,vīrs,σύζυγος
548,Ehefrau::N,гӧтыр,σύζυγος
549,Ehefrau::N,sieva,σύζυγος
550,Freude::N,радлун,χαρά
551,Freude::N,prieks,χαρά
552,Gelächter::N,серам,γέλια
553,Gelächter::N,smiekli,γέλια
554,Glück::N,шуд,ευτυχία
555,Glück::N,laime,ευτυχία
556,Kummer::N,шог,έγνοια
557,Kummer::N,bēdas,έγνοια
558,Kummer::N,raizes,έγνοια
559,Wunsch::N,кӧсйӧм,επιθυμία
560,Wunsch::N,vēlme,επιθυμία
561,Wunsch::N,vēlējums,επιθυμία
562,Lust::N,кыскӧм,όρεξη
563,Lust::N,радейтӧм,όρεξη
564,Lust::N,kāre,όρεξη
565,Geist::N,лов,πνέυμα
566,Geist::N,gars,πνέυμα
567,Gedanke::N,мӧвп,σκέψη
568,Gedanke::N,doma,σκέψη
569,Gedächtnis::N,паметь,μνήμη
570,Gedächtnis::N,atmiņa,μνήμη
571,Verstand::N,вежӧр,νους
572,Verstand::N,prāts,νους
573,Sinn::N,мог,νόημα
574,Sinn::N,вежӧртас,νόημα
575,Sinn::N,nozīme,νόημα
576,Grund::N,помка,λόγος
577,Grund::N,pamats,λόγος
578,Grund::N,iemesls,λόγος
579,Wahrheit::N,збыль,αλήθεια
580,Wahrheit::N,збыльтор,αλήθεια
581,Wahrheit::N,taisnība,αλήθεια
582,Wahrheit::N,patiesība,αλήθεια
583,Gespräch::N,сёрни,συνομιλία
584,Gespräch::N,saruna,συνομιλία
585,Märchen::N,мойд,παραμύθι
586,Märchen::N,pasaka,παραμύθι
587,Erzählung::N,висьт,διήγημα
588,Erzählung::N,stāsts,διήγημα
589,Erzählung::N,nostāsts,διήγημα
590,Nachricht::N,юӧртӧм,είδηση
591,Nachricht::N,ziņa,είδηση
592,Neuigkeit::N,выльтор,νέο
593,Neuigkeit::N,jaunums,νέο
594,Name::N,ним,όνομα
595,Name::N,vārds,όνομα
596,Rätsel::N,нӧдкыв,αίνιγμα
597,Rätsel::N,mīkla,αίνιγμα
598,Rede::N,сёрни,λόγος
599,Rede::N,сёрни,ομιλία
600,Rede::N,runa,λόγος
601,Rede::N,runa,ομιλία
602,Sprache::N,кыв,γλώσσα
603,Sprache::N,valoda,γλώσσα
604,Stimme::N,гӧлӧс,φωνή
605,Stimme::N,вом шы,φωνή
606,Stimme::N,balss,φωνή
607,Wort::N,кыв,λέξη
608,Wort::N,vārds,λέξη
609,Zeichen::N,пас,σημείο
610,Zeichen::N,zīme,σημείο
611,Ruf::N,чукӧстчӧм,κραυγή
612,Ruf::N,корӧм,κραυγή
613,Ruf::N,sauciens,κραυγή
614,Lärm::N,шы,θόρυβος
615,Lärm::N,зык,θόρυβος
616,Lärm::N,зычитӧм,θόρυβος
617,Lärm::N,troksnis,θόρυβος
618,Laut::N,шы,ήχος
619,Laut::N,skaņa,ήχος
620,Ton::N,шы,ήχος
621,Ton::N,шы,τόνος
622,Ton::N,tonis,ήχος
623,Ton::N,tonis,τόνος
624,Lied::N,сьылан,τραγούδι
625,Lied::N,сьыланкыв,τραγούδι
626,Lied::N,dziesma,τραγούδι
627,Ruhe::N,чӧв,ησυχία
628,Ruhe::N,miers,ησυχία
629,Leute::N,йӧз,κόσμος
630,Leute::N,йӧз,άνθρωποι
631,Leute::N,войтыр,κόσμος
632,Leute::N,войтыр,άνθρωποι
633,Leute::N,ļaudis,κόσμος
634,Leute::N,ļaudis,άνθρωποι
635,Leute::N,cilvēki,κόσμος
636,Leute::N,cilvēki,άνθρωποι
637,Volk::N,йӧз,λαός
638,Volk::N,войтыр,λαός
639,Volk::N,tauta,λαός
640,Arbeit::N,удж,εργασία
641,Arbeit::N,darbs,εργασία
642,Gast::N,гӧсть,επισκέπτης
643,Gast::N,viešņa,επισκέπτης
644,Gast::N,ciemiņš,επισκέπτης
645,Geschenk::N,козин,δώρο
646,Geschenk::N,dāvana,δώρο
647,Spiel::N,ворсан,παιχνίδι
648,Spiel::N,rotaļa,παιχνίδι
649,Gesellschaft::N,котыр,κοινωνία
650,Gesellschaft::N,biedrība,κοινωνία
651,Gesellschaft::N,kompānija,κοινωνία
652,Hilfe::N,отсӧг,βοήθεια
653,Hilfe::N,palīdzība,βοήθεια
654,Freund::N,ёрт,φίλος
655,Freund::N,draugs,φίλος
656,Kamerad::N,ёрт,σύντροφος
657,Kamerad::N,biedrs,σύντροφος
658,Angelegenheit::N,мог,υπόθεση
659,Angelegenheit::N,делӧ,υπόθεση
660,Angelegenheit::N,darīšana,υπόθεση
661,Anzahl::N,лыд,αριθμός
662,Anzahl::N,тшӧт,αριθμός
663,Anzahl::N,skaits,αριθμός
664,Anzahl::N,daudzums,αριθμός
665,Art::N,сикас,είδος
666,Art::N,suga,είδος
667,Art::N,šķira,είδος
668,Stück::N,тор,κομμάτι
669,Stück::N,gabals,κομμάτι
670,Teil::N,юкӧн,μέρος
671,Teil::N,daļa,μέρος
672,Hälfte::N,пӧв,μισό
673,Hälfte::N,джын,μισό
674,Hälfte::N,puse,μισό
675,Kreis::N,кытш,κύκλος
676,Kreis::N,aplis,κύκλος
677,Kreis::N,riņķis,κύκλος
678,Kreuz::N,перна,σταυρός
679,Kreuz::N,крест,σταυρός
680,Kreuz::N,krusts,σταυρός
681,Linie::N,визь,γραμμή
682,Linie::N,līnija,γραμμή
683,Strich::N,визь,γραμμή
684,Strich::N,svītra,γραμμή
685,Abstand::N,кост,απόσταση
686,Abstand::N,коласт,απόσταση
687,Abstand::N,atstarpe,απόσταση
688,Entfernung::N,ылна,απόσταση
689,Entfernung::N,attālums,απόσταση
690,Entfernung::N,atstatums,απόσταση
691,Gegend::N,му-ва,περιοχή
692,Gegend::N,му-ва,τοποθεσία
693,Gegend::N,apvidus,περιοχή
694,Gegend::N,apvidus,τοποθεσία
695,Gegend::N,apgabals,περιοχή
696,Gegend::N,apgabals,τοποθεσία
697,Platz::N,ылдӧс,χώρος
698,Platz::N,йир,χώρος
699,Platz::N,гӧгӧртас,χώρος
700,Platz::N,vieta,χώρος
701,Ort::N,ин,τόπος
702,Ort::N,места,τόπος
703,Ort::N,vieta,τόπος
704,Seite::N,бок,πλευρά
705,Seite::N,ӧтарладор,πλευρά
706,Seite::N,sāns,πλευρά
707,Mitte::N,шӧр,μέση
708,Mitte::N,vidus,μέση
709,Gegenstand::N,кӧлуй,αντικείμενο
710,Gegenstand::N,priekšmets,αντικείμενο
711,Sache::N,добра,πράγμα
712,Sache::N,lieta,πράγμα
713,Rand::N,дор,άκρη
714,Rand::N,дор,χείλος
715,Rand::N,mala,άκρη
716,Rand::N,mala,χείλος
717,Rand::N,apmale,άκρη
718,Rand::N,apmale,χείλος
719,Kante::N,дор,άκρη
720,Kante::N,šķautne,άκρη
721,Ecke::N,пельӧс,γωνιά
722,Ecke::N,kakts,γωνιά
723,Ecke::N,stūris,γωνιά
724,Spitze::N,йыв,μύτη
