,Concept_ID,se,la
4126,fleißig::A,vissjal,sedulus
4127,fleißig::A,viššal,sedulus
4128,fleißig::A,doaimmalaš,sedulus
4129,fleißig::A,viššâl,sedulus
4130,fleißig::A,re´ttev,sedulus
4131,geizig::A,saejkies,avarus
4132,geizig::A,hánes,avarus
4133,geizig::A,gáhcci,avarus
4134,geizig::A,gárži,avarus
4135,geizig::A,käcci,avarus
4136,geizig::A,häänis,avarus
4137,geizig::A,kä´cc,avarus
4138,geizig::A,сыннҍ,avarus
4139,geizig::A,скухьпесь,avarus
4140,klug::A,vihtehks,prudens
4141,klug::A,vijses,prudens
4142,klug::A,jiermmá,prudens
4143,klug::A,fihtolaš,prudens
4144,klug::A,jiä'rmálâš,prudens
4145,klug::A,hitrai,prudens
4146,klug::A,то̄ӆӆкэш,prudens
4147,klug::A,вӣллвэсь,prudens
4148,geschickt::A,tjiehpies,sollers
4149,geschickt::A,tjiehppe,sollers
4150,geschickt::A,čeahppi,sollers
4151,geschickt::A,čeppi,sollers
4152,geschickt::A,čeä´p'p,sollers
4153,geschickt::A,чепесь,sollers
4154,lieb::A,boerehks,carus
4155,lieb::A,lådje,carus
4156,lieb::A,gieres,carus
4157,lieb::A,ráhkis,carus
4158,lieb::A,láđis,carus
4159,lieb::A,räähis,carus
4160,lieb::A,pue´rr,carus
4161,lieb::A,rää´ǩǩes,carus
4162,lieb::A,мӣлса,carus
4163,lustig::A,lustes,iocosus
4164,lustig::A,suohtas,iocosus
4165,lustig::A,hávski,iocosus
4166,lustig::A,hitruu,iocosus
4167,lustig::A,iilooš,iocosus
4168,lustig::A,hää´sǩ,iocosus
4169,lustig::A,viä´s'sel,iocosus
4170,lustig::A,руэняс,iocosus
4171,sanft::A,lïemkeds,clemens
4172,sanft::A,lines,clemens
4173,sanft::A,lágŋet,clemens
4174,sanft::A,linis,clemens
4175,sanft::A,láđis,clemens
4176,sanft::A,liägus,clemens
4177,sanft::A,pivvâl,clemens
4178,sanft::A,heä´nn,clemens
4179,sanft::A,э̄йвсесь,clemens
4180,krank::A,skïemtje,aeger
4181,krank::A,skibás,aeger
4182,krank::A,buohcci,aeger
4183,krank::A,pyec'cee,aeger
4184,krank::A,puõcci,aeger
4185,krank::A,panntiõrvas,aeger
4186,krank::A,кэ̄бп,aeger
4187,nackt::A,båadtsoeh,nudus
4188,nackt::A,rihtso,nudus
4189,nackt::A,álás,nudus
4190,nackt::A,pie'tittem,nudus
4191,nackt::A,piät'táá,nudus
4192,nackt::A,päälljas,nudus
4193,nackt::A,пефта,nudus
4194,nackt::A,па̄льяс,nudus
4195,traurig::A,håjnoes,maestus
4196,traurig::A,suohtas,maestus
4197,traurig::A,hådje,maestus
4198,traurig::A,ahkit,maestus
4199,traurig::A,ahheev,maestus
4200,traurig::A,â´ǩǩed,maestus
4201,traurig::A,чуэввесь,maestus
4202,lebendig::A,jielije,vivus
4203,lebendig::A,viesso,vivus
4204,lebendig::A,ealli,vivus
4205,lebendig::A,eeleev,vivus
4206,lebendig::A,jie´lli,vivus
4207,lebendig::A,е̄лльгденҍ,vivus
4208,gut::A,buerie,bonus
4209,gut::A,buorre,bonus
4210,gut::A,buorre,bonus
4211,gut::A,pyeṛi,bonus
4212,gut::A,šiõǥǥ,bonus
4213,gut::A,pue´rr,bonus
4214,gut::A,шувв,bonus
4215,gut::A,пуррь,bonus
4216,schlecht::A,nåake,malus
4217,schlecht::A,skraape,malus
4218,schlecht::A,mådtan,malus
4219,schlecht::A,nievrre,malus
4220,schlecht::A,headju,malus
4221,schlecht::A,heittot,malus
4222,schlecht::A,hyeṇi,malus
4223,schlecht::A,niev'ri,malus
4224,schlecht::A,hue´nn,malus
4225,schlecht::A,нюэссь,malus
4226,schlecht::A,ню̄э̄зесь,malus
4227,richtig::A,rïekte,rectus
4228,richtig::A,duolla,rectus
4229,richtig::A,rievtes,rectus
4230,richtig::A,riekta,rectus
4231,richtig::A,vuoi'gâ,rectus
4232,richtig::A,vuõiǥâs,rectus
4233,richtig::A,вӯййк,rectus
4234,richtig::A,вӯйкэсс,rectus
4235,schlimm::A,nåake,malus
4236,schlimm::A,bahá,malus
4237,schlimm::A,vearrái,malus
4238,schlimm::A,niev'ri,malus
4239,schlimm::A,neu´rr,malus
4240,schlimm::A,ню̄э̄зесь,malus
4241,wahr::A,saetnies,verus
4242,wahr::A,sádnes,verus
4243,wahr::A,duohta,verus
4244,wahr::A,tuotâ,verus
4245,wahr::A,tuõtt,verus
4246,wahr::A,вӯйкас,verus
4247,alt::A,båeries,antiquus
4248,alt::A,oames,antiquus
4249,alt::A,boaris,antiquus
4250,alt::A,uámis,antiquus
4251,alt::A,vuä´mes,antiquus
4252,alt::A,вуэммь,antiquus
4253,neu::A,orre,novus
4254,neu::A,ådås,novus
4255,neu::A,ođas,novus
4256,neu::A,uuđâs,novus
4257,neu::A,oođâs,novus
4258,neu::A,о̄дт,novus
4259,ehemalig::A,evtebe,pristinus
4260,ehemalig::A,åvdep,pristinus
4261,ehemalig::A,dološ,pristinus
4262,ehemalig::A,oovdiš,pristinus
4263,ehemalig::A,tuâl'jõž,pristinus
4264,ehemalig::A,туллъя,pristinus
4265,ehemalig::A,э̄ввтлэсь,pristinus
4266,alt[Lebewesen]::A,voeres,vetus
4267,alt[Lebewesen]::A,vuoras,vetus
4268,alt[Lebewesen]::A,boares,vetus
4269,alt[Lebewesen]::A,vuoras,vetus
4270,alt[Lebewesen]::A,puáris,vetus
4271,alt[Lebewesen]::A,puä´res,vetus
4272,alt[Lebewesen]::A,пуэресь,vetus
4273,jung::A,noere,iuvenis
4274,jung::A,nuorra,iuvenis
4275,jung::A,nuorra,iuvenis
4276,jung::A,nuoṛâ,iuvenis
4277,jung::A,nuõrr,iuvenis
4278,jung::A,нӯрр,iuvenis
4279,arm::A,giefies,pauper
4280,arm::A,hædjo,pauper
4281,arm::A,geafi,pauper
4282,arm::A,kevhi,pauper
4283,arm::A,ǩeeu´h,pauper
4284,arm::A,ва̄йваш,pauper
4285,reich::A,ræjhkoes,dives
4286,reich::A,boanndá,dives
4287,reich::A,rikkis,dives
4288,reich::A,riges,dives
4289,reich::A,ree´ǧǧes,dives
4290,reich::A,ва̄птэк,dives
4291,bekannt::A,åehpies,notus
4292,bekannt::A,oahpes,notus
4293,bekannt::A,dieđus,notus
4294,bekannt::A,uápis,notus
4295,bekannt::A,tuubdâs,notus
4296,bekannt::A,toobdâs,notus
4297,bekannt::A,томтас,notus
4298,berühmt::A,byögke,celeber
4299,berühmt::A,byögke,illustris
4300,berühmt::A,mihtos,celeber
4301,berühmt::A,mihtos,illustris
4302,berühmt::A,beakkán,celeber
4303,berühmt::A,beakkán,illustris
4304,berühmt::A,beakkálmas,celeber
4305,berühmt::A,beakkálmas,illustris
4306,berühmt::A,mááinuh,celeber
4307,berühmt::A,mááinuh,illustris
4308,berühmt::A,peeggâlm,celeber
4309,berühmt::A,peeggâlm,illustris
4310,berühmt::A,snäätnai,celeber
4311,berühmt::A,snäätnai,illustris
4312,berühmt::A,куллъей,celeber
4313,berühmt::A,куллъей,illustris
4314,fremd::A,ammes,peregrinus
4315,fremd::A,amás,peregrinus
4316,fremd::A,vieres,peregrinus
4317,fremd::A,amas,peregrinus
4318,fremd::A,vie'res,peregrinus
4319,fremd::A,puigâ,peregrinus
4320,fremd::A,vee´res,peregrinus
4321,fremd::A,е̄ххк,peregrinus
4322,fremd::A,вӣресь,peregrinus
4323,verschieden::A,ovmese,varius
4324,verschieden::A,moattelágásj,varius
4325,verschieden::A,iesjgeŋgalágásj,varius
4326,verschieden::A,eará,varius
4327,verschieden::A,eresláván,varius
4328,verschieden::A,jee´res,varius
4329,verschieden::A,jee´resnallšem,varius
4330,verschieden::A,югке,varius
4331,verschieden::A,югкеналшэм,varius
4332,nah::A,gietskies,propinquus
4333,nah::A,lahka,propinquus
4334,nah::A,lagas,propinquus
4335,nah::A,a'ldemuš,propinquus
4336,nah::A,âlddlõs,propinquus
4337,nah::A,альтэсь,propinquus
4338,fern::A,gahkese,longinquus
4339,fern::A,guhkken,longinquus
4340,fern::A,gáiddus,longinquus
4341,fern::A,kuhás,longinquus
4342,fern::A,ku´ǩes,longinquus
4343,fern::A,туммплэсь,longinquus
4344,linker::A,gårroeh,sinister
4345,linker::A,gåro,sinister
4346,linker::A,gurut,sinister
4347,linker::A,čižet,sinister
4348,linker::A,či´ǯǯ,sinister
4349,linker::A,чинч,sinister
4350,rechter::A,åelkies,dexter
4351,rechter::A,oalges,dexter
4352,rechter::A,olgeš,dexter
4353,rechter::A,uál'gis,dexter
4354,rechter::A,vuõiǥâs,dexter
4355,rechter::A,вуэлькесь,dexter
4356,anderer::A,jeatjebe,alius
4357,anderer::A,nubbe,alius
4358,anderer::A,eará,alius
4359,anderer::A,nubbi,alius
4360,anderer::A,nubbe,alius
4361,anderer::A,nu´bb,alius
4362,anderer::A,jee´res,alius
4363,anderer::A,мудта,alius
4364,anderer::A,е̄ресь,alius
4365,erster::A,voestes,primus
4366,erster::A,vuostasj,primus
4367,erster::A,vuosttaš,primus
4368,erster::A,vuos'muš,primus
4369,erster::A,vuõs's,primus
4370,erster::A,õõu´dmõs,primus
4371,erster::A,авьтмусс,primus
4372,zweiter::A,mubpie,secundus
4373,zweiter::A,nubbe,secundus
4374,zweiter::A,nubbi,secundus
4375,zweiter::A,nubbe,secundus
4376,zweiter::A,nu´bb,secundus
4377,zweiter::A,ныммьп,secundus
4378,dritter::A,gåalmede,tertius
4379,dritter::A,goalmát,tertius
4380,dritter::A,goalmmát,tertius
4381,dritter::A,kuálmád,tertius
4382,dritter::A,kuälmad,tertius
4383,dritter::A,кӯа̄ллмант,tertius
4384,letzter::A,minngemes,ultimus
4385,letzter::A,maŋemus,ultimus
4386,letzter::A,maŋimus,ultimus
4387,letzter::A,majemuš,ultimus
4388,letzter::A,mââi´mõs,ultimus
4389,letzter::A,маӈьмусс,ultimus
4390,allein::ADV,oktegh,solum
4391,allein::ADV,oktegimse,solum
4392,allein::ADV,oktebisnie,solum
4393,allein::ADV,aktu,solum
4394,allein::ADV,okto,solum
4395,allein::ADV,ohtuu,solum
4396,allein::ADV,õhttu,solum
4397,allein::ADV,о̄ххтэ,solum
4398,zusammen::ADV,ektine,una
4399,zusammen::ADV,ektesne,una
4400,zusammen::ADV,tjåenghkesne,una
4401,zusammen::ADV,siegen,una
4402,zusammen::ADV,oktan,una
4403,zusammen::ADV,ovttas,una
4404,zusammen::ADV,čoahkis,una
4405,zusammen::ADV,oovtâst,una
4406,zusammen::ADV,õõutsââ´jest,una
4407,zusammen::ADV,аххтан,una
4408,zusammen::ADV,эфтэсьт,una
4409,lange::ADV,guhkiem,diu
4410,lange::ADV,guhkev,diu
4411,lange::ADV,mælggadav,diu
4412,lange::ADV,guhká,diu
4413,lange::ADV,kuhe,diu
4414,lange::ADV,kuhháá,diu
4415,lange::ADV,kuu´ǩǩ,diu
4416,lange::ADV,кугкь,diu
4417,plötzlich::ADV,faahketji,subito
4418,plötzlich::ADV,faahketji,repente
4419,plötzlich::ADV,hæhkkat,subito
4420,plötzlich::ADV,hæhkkat,repente
4421,plötzlich::ADV,fáhkkestaga,subito
4422,plötzlich::ADV,fáhkkestaga,repente
4423,plötzlich::ADV,fakkist,subito
4424,plötzlich::ADV,fakkist,repente
4425,plötzlich::ADV,kruu´ta,subito
4426,plötzlich::ADV,kruu´ta,repente
4427,plötzlich::ADV,а̄йнханна,subito
4428,plötzlich::ADV,а̄йнханна,repente
4429,sofort::ADV,dallegh,statim
4430,sofort::ADV,dalá,statim
4431,sofort::ADV,dalánagi,statim
4432,sofort::ADV,dakkavide,statim
4433,sofort::ADV,dakkaviđe,statim
4434,sofort::ADV,tállán,statim
4435,sofort::ADV,naraaz,statim
4436,sofort::ADV,атть,statim
4437,später::ADV,mænngan ,postea
4438,später::ADV,maŋŋebut,postea
4439,später::ADV,maŋŋel,postea
4440,später::ADV,maŋ̣eláá,postea
4441,später::ADV,mâ´ŋŋlakast,postea
4442,später::ADV,маӈӈа,postea
4443,jetzt::ADV,daelie,nunc
4444,jetzt::ADV,dal,nunc
4445,jetzt::ADV,dal,nunc
4446,jetzt::ADV,tääl,nunc
4447,jetzt::ADV,ââ´n,nunc
4448,jetzt::ADV,атть,nunc
4449,heute::ADV,daenbien,hodie
4450,heute::ADV,uddni,hodie
4451,heute::ADV,odne,hodie
4452,heute::ADV,onne,hodie
4453,heute::ADV,tä´bbe,hodie
4454,heute::ADV,та̄ррьм,hodie
4455,morgen::ADV,jirreden,cras
4456,morgen::ADV,idet,cras
4457,morgen::ADV,ihttin,cras
4458,morgen::ADV,itten,cras
4459,morgen::ADV,jâđđa,cras
4460,morgen::ADV,янта,cras
4461,bald::ADV,varke,mox
4462,bald::ADV,ruvva,mox
4463,bald::ADV,farga,mox
4464,bald::ADV,vorgâ,mox
4465,bald::ADV,sõrgg,mox
4466,bald::ADV,вэхтэнне,mox
4467,dann::ADV,die,deinde
4468,dann::ADV,dalloj,deinde
4469,dann::ADV,de,deinde
4470,dann::ADV,te,deinde
4471,dann::ADV,de,deinde
4472,dann::ADV,teä,deinde
4473,dann::ADV,â´tte,deinde
4474,dann::ADV,те,deinde
4475,gestern::ADV,jååktan,heri
4476,gestern::ADV,iektu,heri
4477,gestern::ADV,ikte,heri
4478,gestern::ADV,jieh't,heri
4479,gestern::ADV,jåhtta,heri
4480,gestern::ADV,яххта,heri
4481,einst::ADV,dejpeli,olim
4482,einst::ADV,åvdebut,olim
4483,einst::ADV,áigi,olim
4484,einst::ADV,dolin,olim
4485,einst::ADV,tovle,olim
4486,einst::ADV,tuu´l,olim
4487,einst::ADV,э̄ххьтэшьт,olim
4488,damals::ADV,aejkien,tum
4489,damals::ADV,dalloj,tum
4490,damals::ADV,dalle,tum
4491,damals::ADV,talle,tum
4492,damals::ADV,te´l,tum
4493,damals::ADV,teä´l,tum
4494,damals::ADV,танна,tum
4495,danach::ADV,mïnngesne,postea
4496,danach::ADV,dan maŋŋela,postea
4497,danach::ADV,maŋŋil,postea
4498,danach::ADV,das maŋŋá,postea
4499,danach::ADV,maŋ̣a,postea
4500,danach::ADV,mâ´ŋŋlest,postea
4501,danach::ADV,маӈӈа,postea
4502,vorher::ADV,aarebi,antea
4503,vorher::ADV,åvddål,antea
4504,vorher::ADV,árat,antea
4505,vorher::ADV,ovdâl,antea
4506,vorher::ADV,ouddâl,antea
4507,vorher::ADV,а̄йка,antea
4508,zuerst::ADV,voestegh,primo
4509,zuerst::ADV,álgon,primo
4510,zuerst::ADV,vuos,primo
4511,zuerst::ADV,vuohččan,primo
4512,zuerst::ADV,vuoč'čin,primo
4513,zuerst::ADV,vuõ´ste,primo
4514,zuerst::ADV,vuõs'smõõssân,primo
4515,zuerst::ADV,э̄ввтла,primo
4516,zuerst::ADV,э̄ввтэль,primo
4517,einmal::ADV,ikth,semel
4518,einmal::ADV,akti,semel
4519,einmal::ADV,okte,semel
4520,einmal::ADV,ohtii,semel
4521,einmal::ADV,kojo,semel
4522,einmal::ADV,måttmešt,semel
4523,einmal::ADV,э̄фт вэ̄рр,semel
4524,manchmal::ADV,muvhtene,interdum
4525,manchmal::ADV,muhttijn,interdum
4526,manchmal::ADV,duolla dálla,interdum
4527,manchmal::ADV,muhtumin,interdum
4528,manchmal::ADV,kuásnii,interdum
4529,manchmal::ADV,måttmešt,interdum
4530,manchmal::ADV,kuä´ss-ne,interdum
4531,manchmal::ADV,мудта вэ̄р,interdum
4532,oft::ADV,daamtaj,saepe
4533,oft::ADV,álu,saepe
4534,oft::ADV,ábaj,saepe
4535,oft::ADV,dájvvá,saepe
4536,oft::ADV,dávjá,saepe
4537,oft::ADV,távjá,saepe
4538,oft::ADV,täujja,saepe
4539,oft::ADV,то̄а̄ййв,saepe
4540,immer::ADV,iktesth,semper
4541,immer::ADV,eejnegen,semper
4542,immer::ADV,agev,semper
4543,immer::ADV,álo,semper
4544,immer::ADV,ain,semper
4545,immer::ADV,ovttuu,semper
4546,immer::ADV,pâi,semper
4547,immer::ADV,пай,semper
4548,niemals::ADV,ij gåessie,numquam
4549,niemals::ADV,ij goassak,numquam
4550,niemals::ADV,ij ihkenis,numquam
4551,niemals::ADV,ii goassege,numquam
4552,niemals::ADV,ij kuás'sin,numquam
4553,niemals::ADV,ij ni kuä´ss,numquam
4554,niemals::ADV,эйй никуэссь,numquam
4555,hier::ADV,daagkoe,hic
4556,hier::ADV,dála,hic
4557,hier::ADV,dánna,hic
4558,hier::ADV,dá,hic
4559,hier::ADV,dás,hic
4560,hier::ADV,taa,hic
4561,hier::ADV,tää,hic
4562,hier::ADV,ta´ltte,hic
4563,hier::ADV,тала,hic
4564,hier::ADV,тэста,hic
4565,hierhin::ADV,diekie,huc
4566,hierhin::ADV,dási,huc
4567,hierhin::ADV,diehki,huc
4568,hierhin::ADV,deike,huc
4569,hierhin::ADV,teehi,huc
4570,hierhin::ADV,tii´ǩ,huc
4571,hierhin::ADV,тӣге,huc
4572,von hier::ADV,daebpede,hinc
4573,von hier::ADV,dássta,hinc
4574,von hier::ADV,dáppelt,hinc
4575,von hier::ADV,dáppe,hinc
4576,von hier::ADV,tástán,hinc
4577,von hier::ADV,tääiǥ,hinc
4578,von hier::ADV,tääi´ben,hinc
4579,von hier::ADV,тэста,hinc
4580,dort::ADV,dagkoe,ibi
4581,dort::ADV,dale,ibi
4582,dort::ADV,dakko,ibi
4583,dort::ADV,tuo,ibi
4584,dort::ADV,tovben,ibi
4585,dort::ADV,to´ben,ibi
4586,dort::ADV,тёллэ,ibi
4587,dort::ADV,тамьпе,ibi
4588,dorthin::ADV,dahkoe,eo
4589,dorthin::ADV,dåhku,eo
4590,dorthin::ADV,dohko,eo
4591,dorthin::ADV,diehko,eo
4592,dorthin::ADV,tuohu,eo
4593,dorthin::ADV,tok,eo
4594,dorthin::ADV,tok-aa,eo
4595,dorthin::ADV,то̄гэ,eo
4596,vorwärts::ADV,fraamme,porro
4597,vorwärts::ADV,åvddån,porro
4598,vorwärts::ADV,ovddas,porro
4599,vorwärts::ADV,oovdâs,porro
4600,vorwärts::ADV,ooudâs,porro
4601,vorwärts::ADV,ooudårra,porro
4602,vorwärts::ADV,эвтэс,porro
4603,rückwärts::ADV,mænngese,retro
4604,rückwärts::ADV,ruoptobadáj,retro
4605,rückwärts::ADV,maŋás,retro
4606,rückwärts::ADV,majaskulij,retro
4607,rückwärts::ADV,mââjas,retro
4608,rückwärts::ADV,mâ´ŋŋla,retro
4609,rückwärts::ADV,мо̄а̄з,retro
4610,rückwärts::ADV,мо̄а̄ст,retro
4611,zurück::ADV,bååstede,retro
4612,zurück::ADV,ruoptus,retro
4613,zurück::ADV,maŋus,retro
4614,zurück::ADV,ruoktot,retro
4615,zurück::ADV,maassâd,retro
4616,zurück::ADV,vä´st,retro
4617,zurück::ADV,mååusat,retro
4618,zurück::ADV,мо̄а̄з,retro
4619,zurück::ADV,мо̄а̄ст,retro
4620,unten::ADV,vuelnie,infra
4621,unten::ADV,vuollen,infra
4622,unten::ADV,vuollin,infra
4623,unten::ADV,vyellin,infra
4624,unten::ADV,vue´llen,infra
4625,unten::ADV,вӯлльн,infra
4626,hinab::ADV,våålese,pessum
4627,hinab::ADV,vuolus,pessum
4628,hinab::ADV,vulos,pessum
4629,hinab::ADV,vuá'lás,pessum
4630,hinab::ADV,vuâlas,pessum
4631,hinab::ADV,валас,pessum
4632,oben::ADV,bijjene,supra
4633,oben::ADV,baddjen,supra
4634,oben::ADV,badjin,supra
4635,oben::ADV,paijeen,supra
4636,oben::ADV,pâ´jjen,supra
4637,oben::ADV,tunââ´lmest,supra
4638,oben::ADV,пайенҍ,supra
4639,hinauf::ADV,bæjjese,sursum
4640,hinauf::ADV,bajás,sursum
4641,hinauf::ADV,bajás,sursum
4642,hinauf::ADV,pajas,sursum
4643,hinauf::ADV,pââjas,sursum
4644,hinauf::ADV,пайяс,sursum
4645,überall::ADV,gaajhkene lehkesne,ubique
4646,überall::ADV,juohkka sajen,ubique
4647,überall::ADV,juohke sajis,ubique
4648,überall::ADV,jya'hisaajeest,ubique
4649,überall::ADV,vee´zz,ubique
4650,überall::ADV,pukvee´zz,ubique
4651,überall::ADV,пугквесь,ubique
4652,nicht::ADV,ij,non
4653,nicht::ADV,ij,non
4654,nicht::ADV,ii,non
4655,nicht::ADV,ij,non
4656,nicht::ADV,ij,non
4657,nicht::ADV,эйй,non
4658,ein wenig::ADV,ånnetje,paulum
4659,ein wenig::ADV,ahtjetje,paulum
4660,ein wenig::ADV,binná,paulum
4661,ein wenig::ADV,veahá,paulum
4662,ein wenig::ADV,ucánjii,paulum
4663,ein wenig::ADV,occanj,paulum
4664,ein wenig::ADV,simmna,paulum
4665,ein wenig::ADV,сада,paulum
4666,ein wenig::ADV,садаматта,paulum
4667,kaum::ADV,jallan,vix
4668,kaum::ADV,jallan,aegre
4669,kaum::ADV,vánet,vix
4670,kaum::ADV,vánet,aegre
4671,kaum::ADV,báljo,vix
4672,kaum::ADV,báljo,aegre
4673,kaum::ADV,illá,vix
4674,kaum::ADV,illá,aegre
4675,kaum::ADV,illvaa,vix
4676,kaum::ADV,illvaa,aegre
4677,kaum::ADV,мале,vix
4678,kaum::ADV,мале,aegre
4679,kaum::ADV,элэлэ,vix
4680,kaum::ADV,элэлэ,aegre
4681,sehr::ADV,sagk,valde
4682,sehr::ADV,sagk,magnopere
4683,sehr::ADV,riek,valde
4684,sehr::ADV,riek,magnopere
4685,sehr::ADV,sieldes,valde
4686,sehr::ADV,sieldes,magnopere
4687,sehr::ADV,hui,valde
4688,sehr::ADV,hui,magnopere
4689,sehr::ADV,ollu,valde
4690,sehr::ADV,ollu,magnopere
4691,sehr::ADV,čuuvtij,valde
4692,sehr::ADV,čuuvtij,magnopere
4693,sehr::ADV,sami,valde
4694,sehr::ADV,sami,magnopere
4695,sehr::ADV,čuu´t,valde
4696,sehr::ADV,čuu´t,magnopere
4697,sehr::ADV,пэре,valde
4698,sehr::ADV,пэре,magnopere
4699,sehr::ADV,чофта,valde
4700,sehr::ADV,чофта,magnopere
4701,so::ADV,numhtie,ita
4702,so::ADV,nav,ita
4703,so::ADV,nuov,ita
4704,so::ADV,nåv,ita
4705,so::ADV,nu,ita
4706,so::ADV,näävt,ita
4707,so::ADV,de,ita
4708,so::ADV,nu´t,ita
4709,so::ADV,nääi´t,ita
4710,so::ADV,те̄льнэ,ita
4711,noch::ADV,annje,etiam
4712,noch::ADV,ájn,etiam
4713,noch::ADV,vilá,etiam
4714,noch::ADV,ain,etiam
4715,noch::ADV,vela,etiam
4716,noch::ADV,võl,etiam
4717,noch::ADV,veâl,etiam
4718,noch::ADV,вя̄л,etiam
4719,nur::ADV,ajve,solum
4720,nur::ADV,ajve,tantum
4721,nur::ADV,barre,solum
4722,nur::ADV,barre,tantum
4723,nur::ADV,dåssjå,solum
4724,nur::ADV,dåssjå,tantum
4725,nur::ADV,dušše,solum
4726,nur::ADV,dušše,tantum
4727,nur::ADV,váá,solum
4728,nur::ADV,váá,tantum
4729,nur::ADV,pâi,solum
4730,nur::ADV,pâi,tantum
4731,nur::ADV,leša,solum
4732,nur::ADV,leša,tantum
4733,nur::ADV,tåå´lǩ,solum
4734,nur::ADV,tåå´lǩ,tantum
4735,nur::ADV,лэша,solum
4736,nur::ADV,лэша,tantum
4737,nur::ADV,лышшэ,solum
4738,nur::ADV,лышшэ,tantum
4739,schon::ADV,joe,iam
4740,schon::ADV,juo,iam
4741,schon::ADV,juo,iam
4742,schon::ADV,juo,iam
4743,schon::ADV,ju´n,iam
4744,schon::ADV,ё,iam
4745,wieder::ADV,vihth,rursus
4746,wieder::ADV,aajmoen,rursus
4747,wieder::ADV,vas,rursus
4748,wieder::ADV,ådåsis,rursus
4749,wieder::ADV,fas,rursus
4750,wieder::ADV,vuot,rursus
4751,wieder::ADV,vest,rursus
4752,wieder::ADV,däs,rursus
4753,wieder::ADV,e´pet,rursus
4754,wieder::ADV,аввта,rursus
4755,wieder::ADV,о̄дтсэ,rursus
4756,vor::PRP,åvteste,ante
4757,vor::PRP,ålggolin,ante
4758,vor::PRP,ovddas,ante
4759,vor::PRP,oovdâst,ante
4760,vor::PRP,ooudâst,ante
4761,vor::PRP,авьтэмьбе̄лльт,ante
4762,hinter::PRP,duekesne,post
4763,hinter::PRP,duogen,post
4764,hinter::PRP,maŋŋelin,post
4765,hinter::PRP,maŋil,post
4766,hinter::PRP,duogás,post
4767,hinter::PRP,tyeḥin,post
4768,hinter::PRP,tue´ǩǩen,post
4769,hinter::PRP,маӈельт,post
4770,unter::PRP,nuelesne,sub
4771,unter::PRP,vuolen,sub
4772,unter::PRP,vuolde,sub
4773,unter::PRP,vyel'ni,sub
4774,unter::PRP,vue´llen,sub
4775,unter::PRP,вӯлльнҍ,sub
4776,durch::PRP,vieken,per
4777,durch::PRP,tjadá,per
4778,durch::PRP,-rájge,per
4779,durch::PRP,čađa,per
4780,durch::PRP,čoođâ,per
4781,durch::PRP,čõõđ,per
4782,durch::PRP,pääi´ǩ,per
4783,durch::PRP,че̄д,per
4784,neben::PRP,baaltese,iuxta
4785,neben::PRP,báldan,iuxta
4786,neben::PRP,bálddas,iuxta
4787,neben::PRP,paaldâst,iuxta
4788,neben::PRP,paaldâst,iuxta
4789,neben::PRP,поалльтэ,iuxta
4790,zwischen::PRP,gaskesne,inter
4791,zwischen::PRP,gasska,inter
4792,zwischen::PRP,gaskkas,inter
4793,zwischen::PRP,kooskâst,inter
4794,zwischen::PRP,kâskka,inter
4795,zwischen::PRP,кэскэсьт,inter
4796,zwischen::PRP,кэ̄скэль,inter
4797,wegen::PRP,dïete,propter
4798,wegen::PRP,gaevhtieh,propter
4799,wegen::PRP,diehti,propter
4800,wegen::PRP,dihte,propter
4801,wegen::PRP,geažil,propter
4802,wegen::PRP,tet,propter
4803,wegen::PRP,diõtt,propter
4804,wegen::PRP,ǩeäč'ča,propter
4805,wegen::PRP,гуэйке,propter
4806,dies::PRN,dihte,hoc
4807,dies::PRN,dát,hoc
4808,dies::PRN,dát,hoc
4809,dies::PRN,táát,hoc
4810,dies::PRN,tät,hoc
4811,dies::PRN,tiett-aa,hoc
4812,dies::PRN,тэдт,hoc
4813,das::PRN,dohte,id
4814,das::PRN,dat,id
4815,das::PRN,dat,id
4816,das::PRN,tot,id
4817,das::PRN,tõt,id
4818,das::PRN,тудт,id
4819,alles::PRN,gaajhke,omnia
4820,alles::PRN,gájkka,omnia
4821,alles::PRN,buot,omnia
4822,alles::PRN,puoh,omnia
4823,alles::PRN,puk,omnia
4824,alles::PRN,пугк,omnia
4825,ich::PRN,manne,ego
4826,ich::PRN,mån,ego
4827,ich::PRN,månnå,ego
4828,ich::PRN,mun,ego
4829,ich::PRN,mun,ego
4830,ich::PRN,munnâ,ego
4831,ich::PRN,mon,ego
4832,ich::PRN,мунн,ego
4833,du::PRN,datne,tu
4834,du::PRN,dån,tu
4835,du::PRN,don,tu
4836,du::PRN,tun,tu
4837,du::PRN,ton,tu
4838,du::PRN,то̄нн,tu
4839,er::PRN,dïhte,is
4840,er::PRN,dïhte,ille
4841,er::PRN,sån,is
4842,er::PRN,sån,ille
4843,er::PRN,son,is
4844,er::PRN,son,ille
4845,er::PRN,sun,is
4846,er::PRN,sun,ille
4847,er::PRN,son,is
4848,er::PRN,son,ille
4849,er::PRN,со̄нн,is
4850,er::PRN,со̄нн,ille
4851,wir::PRN,mijjieh,nos
4852,wir::PRN,mij,nos
4853,wir::PRN,mii,nos
4854,wir::PRN,mij,nos
4855,wir::PRN,mij,nos
4856,wir::PRN,мыйй,nos
4857,ihr::PRN,dijjie,vos
4858,ihr::PRN,dij,vos
4859,ihr::PRN,dii,vos
4860,ihr::PRN,tij,vos
