,Concept_ID,se,ku
4420,bald::ADV,farga,nêzîk
4421,bald::ADV,vorgâ,nêzîk
4422,bald::ADV,sõrgg,nêzîk
4423,bald::ADV,вэхтэнне,nêzîk
4424,dann::ADV,die,paşê
4425,dann::ADV,dalloj,paşê
4426,dann::ADV,de,paşê
4427,dann::ADV,te,paşê
4428,dann::ADV,de,paşê
4429,dann::ADV,teä,paşê
4430,dann::ADV,â´tte,paşê
4431,dann::ADV,те,paşê
4432,gestern::ADV,jååktan,do
4433,gestern::ADV,iektu,do
4434,gestern::ADV,ikte,do
4435,gestern::ADV,jieh't,do
4436,gestern::ADV,jåhtta,do
4437,gestern::ADV,яххта,do
4438,einst::ADV,dejpeli,jar ke
4439,einst::ADV,åvdebut,jar ke
4440,einst::ADV,áigi,jar ke
4441,einst::ADV,dolin,jar ke
4442,einst::ADV,tovle,jar ke
4443,einst::ADV,tuu´l,jar ke
4444,einst::ADV,э̄ххьтэшьт,jar ke
4445,damals::ADV,aejkien,hîngî
4446,damals::ADV,dalloj,hîngî
4447,damals::ADV,dalle,hîngî
4448,damals::ADV,talle,hîngî
4449,damals::ADV,te´l,hîngî
4450,damals::ADV,teä´l,hîngî
4451,damals::ADV,танна,hîngî
4452,danach::ADV,mïnngesne,piştra
4453,danach::ADV,dan maŋŋela,piştra
4454,danach::ADV,maŋŋil,piştra
4455,danach::ADV,das maŋŋá,piştra
4456,danach::ADV,maŋ̣a,piştra
4457,danach::ADV,mâ´ŋŋlest,piştra
4458,danach::ADV,маӈӈа,piştra
4459,vorher::ADV,aarebi,pîşî
4460,vorher::ADV,åvddål,pîşî
4461,vorher::ADV,árat,pîşî
4462,vorher::ADV,ovdâl,pîşî
4463,vorher::ADV,ouddâl,pîşî
4464,vorher::ADV,а̄йка,pîşî
4465,zuerst::ADV,voestegh,bere
4466,zuerst::ADV,álgon,bere
4467,zuerst::ADV,vuos,bere
4468,zuerst::ADV,vuohččan,bere
4469,zuerst::ADV,vuoč'čin,bere
4470,zuerst::ADV,vuõ´ste,bere
4471,zuerst::ADV,vuõs'smõõssân,bere
4472,zuerst::ADV,э̄ввтла,bere
4473,zuerst::ADV,э̄ввтэль,bere
4474,einmal::ADV,ikth,çarik
4475,einmal::ADV,akti,çarik
4476,einmal::ADV,okte,çarik
4477,einmal::ADV,ohtii,çarik
4478,einmal::ADV,kojo,çarik
4479,einmal::ADV,måttmešt,çarik
4480,einmal::ADV,э̄фт вэ̄рр,çarik
4481,manchmal::ADV,muvhtene,çarna
4482,manchmal::ADV,muhttijn,çarna
4483,manchmal::ADV,duolla dálla,çarna
4484,manchmal::ADV,muhtumin,çarna
4485,manchmal::ADV,kuásnii,çarna
4486,manchmal::ADV,måttmešt,çarna
4487,manchmal::ADV,kuä´ss-ne,çarna
4488,manchmal::ADV,мудта вэ̄р,çarna
4489,oft::ADV,daamtaj,gelek çaran
4490,oft::ADV,álu,gelek çaran
4491,oft::ADV,ábaj,gelek çaran
4492,oft::ADV,dájvvá,gelek çaran
4493,oft::ADV,dávjá,gelek çaran
4494,oft::ADV,távjá,gelek çaran
4495,oft::ADV,täujja,gelek çaran
4496,oft::ADV,то̄а̄ййв,gelek çaran
4497,immer::ADV,iktesth,daîm
4498,immer::ADV,eejnegen,daîm
4499,immer::ADV,agev,daîm
4500,immer::ADV,álo,daîm
4501,immer::ADV,ain,daîm
4502,immer::ADV,ovttuu,daîm
4503,immer::ADV,pâi,daîm
4504,immer::ADV,пай,daîm
4505,niemals::ADV,ij gåessie,tu çar
4506,niemals::ADV,ij goassak,tu çar
4507,niemals::ADV,ij ihkenis,tu çar
4508,niemals::ADV,ii goassege,tu çar
4509,niemals::ADV,ij kuás'sin,tu çar
4510,niemals::ADV,ij ni kuä´ss,tu çar
4511,niemals::ADV,эйй никуэссь,tu çar
4512,hier::ADV,daagkoe,li vir
4513,hier::ADV,dála,li vir
4514,hier::ADV,dánna,li vir
4515,hier::ADV,dá,li vir
4516,hier::ADV,dás,li vir
4517,hier::ADV,taa,li vir
4518,hier::ADV,tää,li vir
4519,hier::ADV,ta´ltte,li vir
4520,hier::ADV,тала,li vir
4521,hier::ADV,тэста,li vir
4522,hierhin::ADV,diekie,vir
4523,hierhin::ADV,dási,vir
4524,hierhin::ADV,diehki,vir
4525,hierhin::ADV,deike,vir
4526,hierhin::ADV,teehi,vir
4527,hierhin::ADV,tii´ǩ,vir
4528,hierhin::ADV,тӣге,vir
4529,von hier::ADV,daebpede,ji vir
4530,von hier::ADV,dássta,ji vir
4531,von hier::ADV,dáppelt,ji vir
4532,von hier::ADV,dáppe,ji vir
4533,von hier::ADV,tástán,ji vir
4534,von hier::ADV,tääiǥ,ji vir
4535,von hier::ADV,tääi´ben,ji vir
4536,von hier::ADV,тэста,ji vir
4537,dort::ADV,dagkoe,li wê derê
4538,dort::ADV,dale,li wê derê
4539,dort::ADV,dakko,li wê derê
4540,dort::ADV,tuo,li wê derê
4541,dort::ADV,tovben,li wê derê
4542,dort::ADV,to´ben,li wê derê
4543,dort::ADV,тёллэ,li wê derê
4544,dort::ADV,тамьпе,li wê derê
4545,dorthin::ADV,dahkoe,wêda
4546,dorthin::ADV,dåhku,wêda
4547,dorthin::ADV,dohko,wêda
4548,dorthin::ADV,diehko,wêda
4549,dorthin::ADV,tuohu,wêda
4550,dorthin::ADV,tok,wêda
4551,dorthin::ADV,tok-aa,wêda
4552,dorthin::ADV,то̄гэ,wêda
4553,vorwärts::ADV,fraamme,ber bi pêş
4554,vorwärts::ADV,åvddån,ber bi pêş
4555,vorwärts::ADV,ovddas,ber bi pêş
4556,vorwärts::ADV,oovdâs,ber bi pêş
4557,vorwärts::ADV,ooudâs,ber bi pêş
4558,vorwärts::ADV,ooudårra,ber bi pêş
4559,vorwärts::ADV,эвтэс,ber bi pêş
4560,rückwärts::ADV,mænngese,paşpê
4561,rückwärts::ADV,ruoptobadáj,paşpê
4562,rückwärts::ADV,maŋás,paşpê
4563,rückwärts::ADV,majaskulij,paşpê
4564,rückwärts::ADV,mââjas,paşpê
4565,rückwärts::ADV,mâ´ŋŋla,paşpê
4566,rückwärts::ADV,мо̄а̄з,paşpê
4567,rückwärts::ADV,мо̄а̄ст,paşpê
4568,zurück::ADV,bååstede,paşdo
4569,zurück::ADV,bååstede,paşvê
4570,zurück::ADV,ruoptus,paşdo
4571,zurück::ADV,ruoptus,paşvê
4572,zurück::ADV,maŋus,paşdo
4573,zurück::ADV,maŋus,paşvê
4574,zurück::ADV,ruoktot,paşdo
4575,zurück::ADV,ruoktot,paşvê
4576,zurück::ADV,maassâd,paşdo
4577,zurück::ADV,maassâd,paşvê
4578,zurück::ADV,vä´st,paşdo
4579,zurück::ADV,vä´st,paşvê
4580,zurück::ADV,mååusat,paşdo
4581,zurück::ADV,mååusat,paşvê
4582,zurück::ADV,мо̄а̄з,paşdo
4583,zurück::ADV,мо̄а̄з,paşvê
4584,zurück::ADV,мо̄а̄ст,paşdo
4585,zurück::ADV,мо̄а̄ст,paşvê
4586,unten::ADV,vuelnie,jêrî
4587,unten::ADV,vuollen,jêrî
4588,unten::ADV,vuollin,jêrî
4589,unten::ADV,vyellin,jêrî
4590,unten::ADV,vue´llen,jêrî
4591,unten::ADV,вӯлльн,jêrî
4592,hinab::ADV,våålese,berjêr
4593,hinab::ADV,vuolus,berjêr
4594,hinab::ADV,vulos,berjêr
4595,hinab::ADV,vuá'lás,berjêr
4596,hinab::ADV,vuâlas,berjêr
4597,hinab::ADV,валас,berjêr
4598,oben::ADV,bijjene,banî
4599,oben::ADV,baddjen,banî
4600,oben::ADV,badjin,banî
4601,oben::ADV,paijeen,banî
4602,oben::ADV,pâ´jjen,banî
4603,oben::ADV,tunââ´lmest,banî
4604,oben::ADV,пайенҍ,banî
4605,hinauf::ADV,bæjjese,banî
4606,hinauf::ADV,bajás,banî
4607,hinauf::ADV,bajás,banî
4608,hinauf::ADV,pajas,banî
4609,hinauf::ADV,pââjas,banî
4610,hinauf::ADV,пайяс,banî
4611,überall::ADV,gaajhkene lehkesne,li her derê
4612,überall::ADV,juohkka sajen,li her derê
4613,überall::ADV,juohke sajis,li her derê
4614,überall::ADV,jya'hisaajeest,li her derê
4615,überall::ADV,vee´zz,li her derê
4616,überall::ADV,pukvee´zz,li her derê
4617,überall::ADV,пугквесь,li her derê
4618,nicht::ADV,ij,ne
4619,nicht::ADV,ij,nîn
4620,nicht::ADV,ij,tine
4621,nicht::ADV,ij,ne
4622,nicht::ADV,ij,nîn
4623,nicht::ADV,ij,tine
4624,nicht::ADV,ii,ne
4625,nicht::ADV,ii,nîn
4626,nicht::ADV,ii,tine
4627,nicht::ADV,ij,ne
4628,nicht::ADV,ij,nîn
4629,nicht::ADV,ij,tine
4630,nicht::ADV,ij,ne
4631,nicht::ADV,ij,nîn
4632,nicht::ADV,ij,tine
4633,nicht::ADV,эйй,ne
4634,nicht::ADV,эйй,nîn
4635,nicht::ADV,эйй,tine
4636,ein wenig::ADV,ånnetje,hebkî
4637,ein wenig::ADV,ahtjetje,hebkî
4638,ein wenig::ADV,binná,hebkî
4639,ein wenig::ADV,veahá,hebkî
4640,ein wenig::ADV,ucánjii,hebkî
4641,ein wenig::ADV,occanj,hebkî
4642,ein wenig::ADV,simmna,hebkî
4643,ein wenig::ADV,сада,hebkî
4644,ein wenig::ADV,садаматта,hebkî
4645,kaum::ADV,jallan,tema
4646,kaum::ADV,jallan,himangi
4647,kaum::ADV,vánet,tema
4648,kaum::ADV,vánet,himangi
4649,kaum::ADV,báljo,tema
4650,kaum::ADV,báljo,himangi
4651,kaum::ADV,illá,tema
4652,kaum::ADV,illá,himangi
4653,kaum::ADV,illvaa,tema
4654,kaum::ADV,illvaa,himangi
4655,kaum::ADV,мале,tema
4656,kaum::ADV,мале,himangi
4657,kaum::ADV,элэлэ,tema
4658,kaum::ADV,элэлэ,himangi
4659,sehr::ADV,sagk,gelek
4660,sehr::ADV,riek,gelek
4661,sehr::ADV,sieldes,gelek
4662,sehr::ADV,hui,gelek
4663,sehr::ADV,ollu,gelek
4664,sehr::ADV,čuuvtij,gelek
4665,sehr::ADV,sami,gelek
4666,sehr::ADV,čuu´t,gelek
4667,sehr::ADV,пэре,gelek
4668,sehr::ADV,чофта,gelek
4669,so::ADV,numhtie,weha
4670,so::ADV,nav,weha
4671,so::ADV,nuov,weha
4672,so::ADV,nåv,weha
4673,so::ADV,nu,weha
4674,so::ADV,näävt,weha
4675,so::ADV,de,weha
4676,so::ADV,nu´t,weha
4677,so::ADV,nääi´t,weha
4678,so::ADV,те̄льнэ,weha
4679,noch::ADV,annje,hêj
4680,noch::ADV,annje,dîsa
4681,noch::ADV,ájn,hêj
4682,noch::ADV,ájn,dîsa
4683,noch::ADV,vilá,hêj
4684,noch::ADV,vilá,dîsa
4685,noch::ADV,ain,hêj
4686,noch::ADV,ain,dîsa
4687,noch::ADV,vela,hêj
4688,noch::ADV,vela,dîsa
4689,noch::ADV,võl,hêj
4690,noch::ADV,võl,dîsa
4691,noch::ADV,veâl,hêj
4692,noch::ADV,veâl,dîsa
4693,noch::ADV,вя̄л,hêj
4694,noch::ADV,вя̄л,dîsa
4695,nur::ADV,ajve,tenê
4696,nur::ADV,ajve,bes
4697,nur::ADV,barre,tenê
4698,nur::ADV,barre,bes
4699,nur::ADV,dåssjå,tenê
4700,nur::ADV,dåssjå,bes
4701,nur::ADV,dušše,tenê
4702,nur::ADV,dušše,bes
4703,nur::ADV,váá,tenê
4704,nur::ADV,váá,bes
4705,nur::ADV,pâi,tenê
4706,nur::ADV,pâi,bes
4707,nur::ADV,leša,tenê
4708,nur::ADV,leša,bes
4709,nur::ADV,tåå´lǩ,tenê
4710,nur::ADV,tåå´lǩ,bes
4711,nur::ADV,лэша,tenê
4712,nur::ADV,лэша,bes
4713,nur::ADV,лышшэ,tenê
4714,nur::ADV,лышшэ,bes
4715,schon::ADV,joe,hew
4716,schon::ADV,juo,hew
4717,schon::ADV,juo,hew
4718,schon::ADV,juo,hew
4719,schon::ADV,ju´n,hew
4720,schon::ADV,ё,hew
4721,wieder::ADV,vihth,jar din
4722,wieder::ADV,vihth,dîsa
4723,wieder::ADV,aajmoen,jar din
4724,wieder::ADV,aajmoen,dîsa
4725,wieder::ADV,vas,jar din
4726,wieder::ADV,vas,dîsa
4727,wieder::ADV,ådåsis,jar din
4728,wieder::ADV,ådåsis,dîsa
4729,wieder::ADV,fas,jar din
4730,wieder::ADV,fas,dîsa
4731,wieder::ADV,vuot,jar din
4732,wieder::ADV,vuot,dîsa
4733,wieder::ADV,vest,jar din
4734,wieder::ADV,vest,dîsa
4735,wieder::ADV,däs,jar din
4736,wieder::ADV,däs,dîsa
4737,wieder::ADV,e´pet,jar din
4738,wieder::ADV,e´pet,dîsa
4739,wieder::ADV,аввта,jar din
4740,wieder::ADV,аввта,dîsa
4741,wieder::ADV,о̄дтсэ,jar din
4742,wieder::ADV,о̄дтсэ,dîsa
4743,vor::PRP,åvteste,li ber
4744,vor::PRP,ålggolin,li ber
4745,vor::PRP,ovddas,li ber
4746,vor::PRP,oovdâst,li ber
4747,vor::PRP,ooudâst,li ber
4748,vor::PRP,авьтэмьбе̄лльт,li ber
4749,hinter::PRP,duekesne,li pişt
4750,hinter::PRP,duogen,li pişt
4751,hinter::PRP,maŋŋelin,li pişt
4752,hinter::PRP,maŋil,li pişt
4753,hinter::PRP,duogás,li pişt
4754,hinter::PRP,tyeḥin,li pişt
4755,hinter::PRP,tue´ǩǩen,li pişt
4756,hinter::PRP,маӈельт,li pişt
4757,unter::PRP,nuelesne,li bin
4758,unter::PRP,vuolen,li bin
4759,unter::PRP,vuolde,li bin
4760,unter::PRP,vyel'ni,li bin
4761,unter::PRP,vue´llen,li bin
4762,unter::PRP,вӯлльнҍ,li bin
4763,durch::PRP,vieken,kura
4764,durch::PRP,tjadá,kura
4765,durch::PRP,-rájge,kura
4766,durch::PRP,čađa,kura
4767,durch::PRP,čoođâ,kura
4768,durch::PRP,čõõđ,kura
4769,durch::PRP,pääi´ǩ,kura
4770,durch::PRP,че̄д,kura
4771,neben::PRP,baaltese,li ba
4772,neben::PRP,báldan,li ba
4773,neben::PRP,bálddas,li ba
4774,neben::PRP,paaldâst,li ba
4775,neben::PRP,paaldâst,li ba
4776,neben::PRP,поалльтэ,li ba
4777,zwischen::PRP,gaskesne,nabeyne
4778,zwischen::PRP,gaskesne,di nav...da
4779,zwischen::PRP,gasska,nabeyne
4780,zwischen::PRP,gasska,di nav...da
4781,zwischen::PRP,gaskkas,nabeyne
4782,zwischen::PRP,gaskkas,di nav...da
4783,zwischen::PRP,kooskâst,nabeyne
4784,zwischen::PRP,kooskâst,di nav...da
4785,zwischen::PRP,kâskka,nabeyne
4786,zwischen::PRP,kâskka,di nav...da
4787,zwischen::PRP,кэскэсьт,nabeyne
4788,zwischen::PRP,кэскэсьт,di nav...da
4789,zwischen::PRP,кэ̄скэль,nabeyne
4790,zwischen::PRP,кэ̄скэль,di nav...da
4791,wegen::PRP,dïete,ji bo
4792,wegen::PRP,dïete,ji ber
4793,wegen::PRP,gaevhtieh,ji bo
4794,wegen::PRP,gaevhtieh,ji ber
4795,wegen::PRP,diehti,ji bo
4796,wegen::PRP,diehti,ji ber
4797,wegen::PRP,dihte,ji bo
4798,wegen::PRP,dihte,ji ber
4799,wegen::PRP,geažil,ji bo
4800,wegen::PRP,geažil,ji ber
4801,wegen::PRP,tet,ji bo
4802,wegen::PRP,tet,ji ber
4803,wegen::PRP,diõtt,ji bo
4804,wegen::PRP,diõtt,ji ber
4805,wegen::PRP,ǩeäč'ča,ji bo
4806,wegen::PRP,ǩeäč'ča,ji ber
4807,wegen::PRP,гуэйке,ji bo
4808,wegen::PRP,гуэйке,ji ber
4809,dies::PRN,dihte,ev
4810,dies::PRN,dát,ev
4811,dies::PRN,dát,ev
4812,dies::PRN,táát,ev
4813,dies::PRN,tät,ev
4814,dies::PRN,tiett-aa,ev
4815,dies::PRN,тэдт,ev
4816,das::PRN,dohte,ev
4817,das::PRN,dat,ev
4818,das::PRN,dat,ev
4819,das::PRN,tot,ev
4820,das::PRN,tõt,ev
4821,das::PRN,тудт,ev
4822,alles::PRN,gaajhke,hemû
4823,alles::PRN,gájkka,hemû
4824,alles::PRN,buot,hemû
4825,alles::PRN,puoh,hemû
4826,alles::PRN,puk,hemû
4827,alles::PRN,пугк,hemû
4828,ich::PRN,manne,ez
4829,ich::PRN,mån,ez
4830,ich::PRN,månnå,ez
4831,ich::PRN,mun,ez
4832,ich::PRN,mun,ez
4833,ich::PRN,munnâ,ez
4834,ich::PRN,mon,ez
4835,ich::PRN,мунн,ez
4836,du::PRN,datne,tu
4837,du::PRN,dån,tu
4838,du::PRN,don,tu
4839,du::PRN,tun,tu
4840,du::PRN,ton,tu
4841,du::PRN,то̄нн,tu
4842,er::PRN,dïhte,wî
4843,er::PRN,sån,wî
4844,er::PRN,son,wî
4845,er::PRN,sun,wî
4846,er::PRN,son,wî
4847,er::PRN,со̄нн,wî
4848,wir::PRN,mijjieh,êm
4849,wir::PRN,mij,êm
4850,wir::PRN,mii,êm
4851,wir::PRN,mij,êm
4852,wir::PRN,mij,êm
4853,wir::PRN,мыйй,êm
4854,ihr::PRN,dijjie,hûn
4855,ihr::PRN,dij,hûn
4856,ihr::PRN,dii,hûn
4857,ihr::PRN,tij,hûn
4858,ihr::PRN,tij,hûn
4859,ihr::PRN,тыйй,hûn
4860,sie::PRN,dah,we
4861,sie::PRN,sij,we
4862,sie::PRN,sii,we
4863,sie::PRN,sij,we
4864,sie::PRN,sij,we
4865,sie::PRN,сыйй,we
4866,was::FPRN,mij,çi
4867,was::FPRN,mij,çi
4868,was::FPRN,mii,çi
4869,was::FPRN,mii,çi
4870,was::FPRN,mii,çi
4871,was::FPRN,мӣ,çi
4872,wer::FPRN,gie,ki
4873,wer::FPRN,guhti,ki
4874,wer::FPRN,gii,ki
4875,wer::FPRN,guhte,ki
4876,wer::FPRN,kii,ki
4877,wer::FPRN,ǩii,ki
4878,wer::FPRN,kåå´tt,ki
4879,wer::FPRN,ке̄,ki
4880,wo::FADV,gusnie,li ku dere
4881,wo::FADV,gånnå,li ku dere
4882,wo::FADV,gos,li ku dere
4883,wo::FADV,kost,li ku dere
4884,wo::FADV,ko´st,li ku dere
4885,wo::FADV,касьт,li ku dere
4886,wohin::FADV,gogka,li ku dere
4887,wohin::FADV,gåsi,li ku dere
4888,wohin::FADV,gosa,li ku dere
4889,wohin::FADV,kuus,li ku dere
4890,wohin::FADV,koozz,li ku dere
4891,wohin::FADV,ко̄з,li ku dere
4892,wie::FADV,guktie,çawa
4893,wie::FADV,gumhtie,çawa
4894,wie::FADV,gåktu,çawa
4895,wie::FADV,mot,çawa
4896,wie::FADV,mahte,çawa
4897,wie::FADV,mä´htt,çawa
4898,wie::FADV,ко̄ххт,çawa
4899,warum::FADV,man,çima
4900,warum::FADV,manen,çima
4901,warum::FADV,manne,çima
4902,warum::FADV,mane,çima
4903,warum::FADV,mondiet,çima
4904,warum::FADV,mõõzz,çima
4905,warum::FADV,mää´nn,çima
4906,warum::FADV,мэ̄йт,çima
4907,warum::FADV,мэ̄ннгуэйке,çima
4908,wieviel::FNUM,man jeenje,çend
4909,wieviel::FNUM,makta,çend
4910,wieviel::FNUM,olugo,çend
4911,wieviel::FNUM,kalle,çend
4912,wieviel::FNUM,kâ´ll,çend
4913,wieviel::FNUM,мэ̄ннве̄рьт,çend
4914,wieviel::FNUM,мэ̄нлянчверьт,çend
4915,eins::NUM,akte,yek
4916,eins::NUM,akta,yek
4917,eins::NUM,okta,yek
4918,eins::NUM,ohtâ,yek
4919,eins::NUM,õhtt,yek
4920,eins::NUM,э̄ххт,yek
4921,eins::NUM,о̄ххтэ,yek
4922,zwei::NUM,göökte,didu
4923,zwei::NUM,guokta,didu
4924,zwei::NUM,guokte,didu
4925,zwei::NUM,kyeh'ti,didu
4926,zwei::NUM,kuõ´htt,didu
4927,zwei::NUM,кӯххт,didu
4928,drei::NUM,golme,sisê
4929,drei::NUM,gålmmå,sisê
4930,drei::NUM,golbma,sisê
4931,drei::NUM,kulmâ,sisê
4932,drei::NUM,koumm,sisê
4933,drei::NUM,ко̄ллм,sisê
4934,vier::NUM,njieljie,çar
4935,vier::NUM,niellja,çar
4936,vier::NUM,njeallje,çar
4937,vier::NUM,nelji,çar
4938,vier::NUM,nellj,çar
4939,vier::NUM,не̄лльй,çar
4940,fünf::NUM,vïjhte,penç
4941,fünf::NUM,vihtta,penç
4942,fünf::NUM,vihtta,penç
4943,fünf::NUM,vittâ,penç
4944,fünf::NUM,vitt,penç
4945,fünf::NUM,выдт,penç
4946,sechs::NUM,govhte,şeş
4947,sechs::NUM,guhtta,şeş
4948,sechs::NUM,guhtta,şeş
4949,sechs::NUM,kuttâ,şeş
4950,sechs::NUM,kutt,şeş
4951,sechs::NUM,кудт,şeş
4952,sieben::NUM,tjïjhtje,heft
4953,sieben::NUM,giehtja,heft
4954,sieben::NUM,čieža,heft
4955,sieben::NUM,čiččâm,heft
4956,sieben::NUM,čiččâm,heft
4957,sieben::NUM,кыджемь,heft
4958,acht::NUM,gaektsie,heşt
4959,acht::NUM,gáktsa,heşt
4960,acht::NUM,gávcci,heşt
4961,acht::NUM,käävci,heşt
4962,acht::NUM,kääu´c,heşt
4963,acht::NUM,ка̄ххц,heşt
4964,neun::NUM,uktsie,neh
4965,neun::NUM,aktse,neh
4966,neun::NUM,ovcci,neh
4967,neun::NUM,oovce,neh
4968,neun::NUM,å´hcc,neh
4969,neun::NUM,аххц,neh
4970,zehn::NUM,luhkie,deh
4971,zehn::NUM,låhke,deh
4972,zehn::NUM,lågev,deh
4973,zehn::NUM,logi,deh
4974,zehn::NUM,loṿe,deh
4975,zehn::NUM,lååi,deh
4976,zehn::NUM,лоагкь,deh
4977,elf::NUM,luhkieakte,yazdeh
4978,elf::NUM,lågenanakta,yazdeh
4979,elf::NUM,oktanuppelohkái,yazdeh
4980,elf::NUM,ohtnubáloh,yazdeh
4981,elf::NUM,õtmlo,yazdeh
4982,elf::NUM,õhttmlo,yazdeh
4983,elf::NUM,э̄ххтэмплоагкь,yazdeh
4984,zwölf::NUM,luhkiegöökte,diwazdeh
4985,zwölf::NUM,lågenanguokta,diwazdeh
4986,zwölf::NUM,guoktenuppelohkái,diwazdeh
4987,zwölf::NUM,kyeh'tnubáloh,diwazdeh
4988,zwölf::NUM,kuâtmlo,diwazdeh
4989,zwölf::NUM,kuâhttmlo,diwazdeh
4990,zwölf::NUM,кӯххтэмплоагкь,diwazdeh
4991,zwanzig::NUM,göökteluhkie,bîst
4992,zwanzig::NUM,guoktalåhke,bîst
4993,zwanzig::NUM,guoktelogi,bîst
4994,zwanzig::NUM,kyeh'tilov,bîst
4995,zwanzig::NUM,kuâhttlo,bîst
4996,zwanzig::NUM,кӯххтлоагкь,bîst
4997,dreißig::NUM,golmeluhkie,sih
4998,dreißig::NUM,gålmmålåhke,sih
4999,dreißig::NUM,golbmalogi,sih
5000,dreißig::NUM,kulmâlov,sih
5001,dreißig::NUM,koummlo,sih
5002,dreißig::NUM,ко̄ллмлоагкь,sih
5003,vierzig::NUM,njieljieluhkie,çil
5004,vierzig::NUM,nielljalåhke,çil
5005,vierzig::NUM,njealljelogi,çil
5006,vierzig::NUM,neljilov,çil
5007,vierzig::NUM,nelljlo,çil
5008,vierzig::NUM,не̄лльйлоагкь,çil
5009,fünfzig::NUM,vïjhteluhkie,pençi
5010,fünfzig::NUM,vihttalåhke,pençi
5011,fünfzig::NUM,vihttalogi,pençi
5012,fünfzig::NUM,vittâlov,pençi
5013,fünfzig::NUM,vittlo,pençi
5014,fünfzig::NUM,выдтлоагкъ,pençi
5015,sechzig::NUM,govhteluhkie,şêst
5016,sechzig::NUM,guhttalåhke,şêst
5017,sechzig::NUM,guhttalogi,şêst
5018,sechzig::NUM,kuttâlov,şêst
5019,sechzig::NUM,kuttlo,şêst
5020,sechzig::NUM,кудтлоагкь,şêst
5021,siebzig::NUM,tjïjhtjeluhkie,heftê
5022,siebzig::NUM,gietjavlåhke,heftê
5023,siebzig::NUM,čiežalogi,heftê
5024,siebzig::NUM,čiččâmlov,heftê
5025,siebzig::NUM,čičmlo,heftê
5026,siebzig::NUM,кыджемьлоагкь,heftê
5027,achtzig::NUM,gaektsieluhkie,heştê
5028,achtzig::NUM,gáktsalåhke,heştê
5029,achtzig::NUM,gávccilogi,heştê
5030,achtzig::NUM,kähcilov,heştê
5031,achtzig::NUM,kä´hcclo,heştê
5032,achtzig::NUM,ка̄ххцлоагкь,heştê
5033,neunzig::NUM,uktsieluhkie,nod
5034,neunzig::NUM,aktselåhke,nod
5035,neunzig::NUM,ovccilogi,nod
5036,neunzig::NUM,ohcelov,nod
5037,neunzig::NUM,å´hcclo,nod
5038,neunzig::NUM,аххцлоагкь,nod
5039,hundert::NUM,tjuetie,sêd
5040,hundert::NUM,tjuohte,sêd
5041,hundert::NUM,čuođi,sêd
5042,hundert::NUM,čyeti,sêd
5043,hundert::NUM,čue´tt,sêd
5044,hundert::NUM,чӯдть,sêd
5045,tausend::NUM,tåvsene,hezar
5046,tausend::NUM,stoeretjuetie,hezar
5047,tausend::NUM,tuvsán,hezar
5048,tausend::NUM,duhát,hezar
5049,tausend::NUM,duhát,hezar
5050,tausend::NUM,tuhháát,hezar
5051,tausend::NUM,dohat,hezar
5052,tausend::NUM,то̄а̄фант,hezar
5053,und::CNJ,jïh,û
5054,und::CNJ,ja,û
5055,und::CNJ,ja,û
5056,und::CNJ,já,û
5057,und::CNJ,di,û
5058,und::CNJ,я,û
5059,und::CNJ,да,û
5060,und::CNJ,де,û
5061,oder::CNJ,jallh,an
5062,oder::CNJ,jallh,yan
5063,oder::CNJ,jali,an
5064,oder::CNJ,jali,yan
5065,oder::CNJ,dahje,an
5066,oder::CNJ,dahje,yan
5067,oder::CNJ,adai,an
5068,oder::CNJ,adai,yan
5069,oder::CNJ,avi,an
5070,oder::CNJ,avi,yan
5071,oder::CNJ,le´be,an
5072,oder::CNJ,le´be,yan
5073,oder::CNJ,элэ,an
5074,oder::CNJ,элэ,yan
5075,oder::CNJ,вай,an
5076,oder::CNJ,вай,yan
5077,stehen::V,tjåadtjodh,sekinîn
5078,stehen::V,seajsasjidh,sekinîn
5079,stehen::V,tjuodtjot,sekinîn
5080,stehen::V,čuožžut,sekinîn
5081,stehen::V,cuáp'cuđ,sekinîn
5082,stehen::V,čuâǯ'ǯad,sekinîn
5083,stehen::V,чуэннче,sekinîn
5084,sitzen::V,tjahkasjidh,rûniştin
5085,sitzen::V,tjåhkkåhit,rûniştin
5086,sitzen::V,čohkkát,rûniştin
5087,sitzen::V,čokkáđ,rûniştin
5088,sitzen::V,išttâd åårrad,rûniştin
5089,sitzen::V,ышштэ,rûniştin
5090,liegen::V,gaajranidh,paldan
5091,liegen::V,vellahit,paldan
5092,liegen::V,veallát,paldan
5093,liegen::V,viäl'láđ,paldan
5094,liegen::V,liâššâd,paldan
5095,liegen::V,ле̄шшэ,paldan
5096,hängen::V,gævnjasjidh,darve kirin
5097,hängen::V,gahtsahit,darve kirin
5098,hängen::V,heaŋgát,darve kirin
5099,hängen::V,hiäŋ'gáđ,darve kirin
5100,hängen::V,sorččad,darve kirin
5101,hängen::V,ла̄бпэ,darve kirin
5102,werden::V,sjïdtedh,bûn
5103,werden::V,sjaddat,bûn
5104,werden::V,beassat,bûn
5105,werden::V,šoddâđ,bûn
5106,werden::V,šõddâd,bûn
5107,werden::V,шэ̄ннтэ,bûn
5108,passieren::V,vaasedh,hatin holê
5109,passieren::V,vaasedh,hatin serê kesî
5110,passieren::V,sjaddat,hatin holê
5111,passieren::V,sjaddat,hatin serê kesî
