,Concept_ID,ro,mn
1542,hacken::V,toca,цавчих
1543,hacken::V,sparge,цавчих
1544,gießen::V,uda,услах
1545,reifen::V,pârgui,боловсрох
1546,zubereiten::V,găti,бэлдэх
1547,kochen::V,găti,чанах
1548,backen::V,coace,жигнэх
1549,braten::V,coace,шарах
1550,braten::V,coace,хайрах
1551,umrühren::V,mesteca,хутгах
1552,stricken::V,împleti,нэхэх
1553,stricken::V,împleti,сүлжих
1554,nähen::V,coase,оёх
1555,färben::V,vopsi,будах
1556,färben::V,colora,будах
1557,reinigen::V,curăți,арилгах
1558,reinigen::V,curăți,цэвэрлэх
1559,waschen::V,spăla,угаах
1560,abwischen::V,șterge,арчих
1561,spülen::V,clăti,зайлах
1562,fegen::V,mătura,хамах
1563,fegen::V,mătura,шүүрдэх
1564,kehren::V,mătura,шүүрдэх
1565,kehren::V,mătura,туужуудах
1566,baden::V,se scălda,усанд орох
1567,sich waschen::V,se spăla,биеэ угаах
1568,ausziehen::V,și scoate,тайлах
1569,anziehen::V,îmbrăca,өмсөх
1570,sich anziehen::V,se îmbrăca,хувцаслах
1571,kämmen::V,pieptăna,самнах
1572,schmücken::V,împodobi,гоёх
1573,schmücken::V,împodobi,чимэх
1574,sagen::V,zice,гэх
1575,sagen::V,zice,хэлэх
1576,sagen::V,spune,гэх
1577,sagen::V,spune,хэлэх
1578,sprechen::V,vorbi,ярих
1579,sprechen::V,vorbi,өгүүлэх
1580,reden::V,vorbi,хэлэх
1581,reden::V,vorbi,хөөрөлдөх
1582,reden::V,discuta,хэлэх
1583,reden::V,discuta,хөөрөлдөх
1584,sich unterhalten::V,conversa,ярилцах
1585,sich unterhalten::V,sta de vorbă,ярилцах
1586,fragen::V,întreba,асуух
1587,bitten::V,ruga,гуйх
1588,erzählen::V,spune,өгүүлэх
1589,erzählen::V,povesti,өгүүлэх
1590,mitteilen::V,comunica,дуулгах
1591,mitteilen::V,comunica,мэдээлэх
1592,mitteilen::V,înștiința,дуулгах
1593,mitteilen::V,înștiința,мэдээлэх
1594,nennen::V,numi,нэрлэх
1595,nennen::V,chema,нэрлэх
1596,rufen::V,chema,дуудах
1597,prahlen::V,se făli,бардах
1598,prahlen::V,se făli,сайрхах
1599,übersetzen::V,traduce,орчуулах
1600,denken::V,gândi,санах
1601,glauben::V,crede,итгэх
1602,bemerken::V,observa,ажих
1603,bemerken::V,observa,ажиглах
1604,erkennen::V,cunoaște,таних
1605,erkennen::V,recunoaște,таних
1606,begreifen::V,pricepe,ойлгох
1607,begreifen::V,înțelege,ойлгох
1608,verstehen::V,înțelege,мэдэж авах
1609,lernen::V,învăța,сурах
1610,wissen::V,ști,мэдэх
1611,sich erinnern an::V,a-și aminti de,дурсах
1612,vergessen::V,uita,мартах
1613,messen::V,măsura,хэмжих
1614,zählen::V,număra,тоолох
1615,rechnen::V,calcula,тооцоох
1616,lesen::V,citi,унших
1617,malen::V,picta,зурах
1618,zeichnen::V,desena,дүрслэн бичих
1619,schreiben::V,scrie,бичих
1620,besitzen::V,avea,эзэмших
1621,besitzen::V,poseda,эзэмших
1622,kaufen::V,cumpăra,худалдан авах
1623,verkaufen::V,vinde,худалдах
1624,bezahlen::V,plăti,төлөх
1625,bezahlen::V,achita,төлөх
1626,zahlen::V,plăti,төлөх
1627,beherrschen::V,stăpâni,эзэмших
1628,ertragen::V,răbda,тэсэх
1629,ertragen::V,suporta,тэсэх
