,Concept_ID,lv,myv
2527,treffen::V,паныдавны,вастомс
2528,treffen::V,satikt,вастомс
2529,treffen::V,sastapt,вастомс
2530,sich versammeln::V,лӧсьӧдчыны,промокшномс
2531,sich versammeln::V,salasīties,промокшномс
2532,sich versammeln::V,sapulcēties,промокшномс
2533,spielen::V,ворсны,налксемс
2534,spielen::V,spēlēt,налксемс
2535,spielen::V,spēlēties,налксемс
2536,singen::V,сьывны,морамс
2537,singen::V,dziedāt,морамс
2538,tanzen::V,йӧктыны,киштемс
2539,tanzen::V,diet,киштемс
2540,tanzen::V,dejot,киштемс
2541,tanzen::V,dancot,киштемс
2542,sich trennen::V,торйӧдчыны,явомс
2543,sich trennen::V,šķirties,явомс
2544,sich trennen::V,izšķirties,явомс
2545,verlassen::V,эновтны,кадомс
2546,verlassen::V,atstāt,кадомс
2547,retten::V,видзны,идемс
2548,retten::V,мездыны,идемс
2549,retten::V,glābt,идемс
2550,bewachen::V,видзны,ванстомс
2551,bewachen::V,sargāt,ванстомс
2552,schützen::V,видзны,аштемс
2553,schützen::V,pasargāt,аштемс
2554,schützen::V,aizsargāt,аштемс
2555,verteidigen::V,дорйыны,ваномс
2556,verteidigen::V,aizstāvēt,ваномс
2557,sich schlagen::V,косясьны,тюремс
2558,sich schlagen::V,kauties,тюремс
2559,sich schlagen::V,izkauties,тюремс
2560,schießen::V,лыйны,ледемс
2561,schießen::V,šaut,ледемс
2562,schießen::V,šaudīt,ледемс
2563,siegen::V,вермыны,изнямс
2564,siegen::V,uzvarēt,изнямс
2565,ärgern::V,лӧгӧдны,кежейгавтомс
2566,ärgern::V,лёкмӧдны,кежейгавтомс
2567,ärgern::V,скӧрмӧдны,кежейгавтомс
2568,ärgern::V,sadusmot,кежейгавтомс
2569,schlagen::V,вартны,токамс
2570,schlagen::V,sist,токамс
2571,schlagen::V,triekt,токамс
2572,treten::V,лёгны,тапамс
2573,treten::V,майкны,тапамс
2574,treten::V,mīt,тапамс
2575,treten::V,paspert,тапамс
2576,stechen::V,бышткыны,пупамс
2577,stechen::V,durt,пупамс
2578,stoßen::V,тойлыны,тулкадемс
2579,stoßen::V,йӧткавны,тулкадемс
2580,stoßen::V,grūst,тулкадемс
2581,stehlen::V,гусявны,саламс
2582,stehlen::V,zagt,саламс
2583,stören::V,падмӧдны,пирямс ки
2584,stören::V,traucēt,пирямс ки
2585,belästigen::V,дӧзмӧдны,а максомс
2586,belästigen::V,дӧзмӧдны,а кадомс оймамо
2587,belästigen::V,apgrūtināt,а максомс
2588,belästigen::V,apgrūtināt,а кадомс оймамо
2589,verbergen::V,дзебны,сёпомс
2590,verbergen::V,дзебны,кекшемс
2591,verbergen::V,сайӧдны,сёпомс
2592,verbergen::V,сайӧдны,кекшемс
2593,verbergen::V,slēpt,сёпомс
2594,verbergen::V,slēpt,кекшемс
2595,verbergen::V,paslēpt,сёпомс
2596,verbergen::V,paslēpt,кекшемс
2597,täuschen::V,пӧръявны,манямс
2598,täuschen::V,ылӧдны,манямс
2599,täuschen::V,mānīt,манямс
2600,täuschen::V,maldināt,манямс
2601,betrügen::V,сӧрны,манчемс
2602,betrügen::V,krāpt,манчемс
2603,betrügen::V,apkrāpt,манчемс
2604,töten::V,вины,чавномс
2605,töten::V,вины,маштнемс
2606,töten::V,nāvēt,чавномс
2607,töten::V,nāvēt,маштнемс
2608,töten::V,nogalināt,чавномс
2609,töten::V,nogalināt,маштнемс
2610,wohnen::V,овны,эрямс
2611,wohnen::V,dzīvot,эрямс
2612,arbeiten::V,уджавны,важодемс
2613,arbeiten::V,strādāt,важодемс
2614,arbeiten::V,darboties,важодемс
2615,sammeln::V,чукӧртны,пурнамс
2616,sammeln::V,vākt,пурнамс
2617,pflücken::V,вотны,ноцковтнемс
2618,pflücken::V,ӧктыны,ноцковтнемс
2619,pflücken::V,raut,ноцковтнемс
2620,pflücken::V,plūkt,ноцковтнемс
2621,jagen::V,кыйсьыны,кундамс
2622,jagen::V,medīt,кундамс
2623,fischen::V,чери кыйны,калонь кундамс
2624,fischen::V,zvejot,калонь кундамс
2625,fassen::V,кутны,кундамс
2626,fassen::V,saķert,кундамс
2627,hüten::V,видзны,ваномс
2628,hüten::V,йирӧдны,ваномс
2629,hüten::V,ganīt,ваномс
2630,treiben::V,вӧтлыны,панемс
2631,treiben::V,dzīt,панемс
2632,anbinden::V,домавны,сюлмамс
2633,anbinden::V,piesiet,сюлмамс
2634,anbinden::V,piesaistīt,сюлмамс
2635,füttern::V,вердны,андомс
2636,füttern::V,barot,андомс
2637,melken::V,лысьтыны,потявтомс
2638,melken::V,slaukt,потявтомс
2639,hacken::V,керавны,лазномс
2640,hacken::V,kapāt,лазномс
2641,gießen::V,киськавны,валомс
2642,gießen::V,liet,валомс
2643,gießen::V,laistīt,валомс
2644,reifen::V,кисьмыны,кенеремс
2645,reifen::V,briest,кенеремс
2646,zubereiten::V,дасьтыны,анокстамс
2647,zubereiten::V,taisīt,анокстамс
2648,zubereiten::V,gatavot,анокстамс
2649,kochen::V,пуны,пидемс
2650,kochen::V,vārīt,пидемс
2651,backen::V,пӧжавны,пидемс
2652,backen::V,cept,пидемс
2653,braten::V,пражитны,пуштамс
2654,braten::V,cept,пуштамс
2655,braten::V,cepināt,пуштамс
2656,umrühren::V,сорлавны,човорямс
2657,umrühren::V,maisīt,човорямс
2658,umrühren::V,apmaisīt,човорямс
2659,stricken::V,кӧртны,кодамс
2660,stricken::V,adīt,кодамс
2661,nähen::V,вурны,стамс
2662,nähen::V,šūt,стамс
2663,färben::V,мичӧдны,артомс
2664,färben::V,краситны,артомс
2665,färben::V,krāsot,артомс
2666,färben::V,nokrāsot,артомс
2667,reinigen::V,весавны,урядамс
2668,reinigen::V,tīrīt,урядамс
2669,reinigen::V,attīrīt,урядамс
2670,waschen::V,мыськыны,муськемс
2671,waschen::V,mazgāt,муськемс
2672,abwischen::V,чышкыны,нардамс
2673,abwischen::V,noslaucīt,нардамс
2674,spülen::V,пожъявны,ёрвалдомс
2675,spülen::V,skalot,ёрвалдомс
2676,fegen::V,чышкыны,тенсемс
2677,fegen::V,slaucīt,тенсемс
2678,kehren::V,чышкыны,тенсемс
2679,kehren::V,mēzt,тенсемс
2680,baden::V,купайтчыны,экшелямс
2681,baden::V,peldēties,экшелямс
2682,sich waschen::V,мыссьыны,шлямс
2683,sich waschen::V,mazgāties,шлямс
2684,ausziehen::V,пӧрччӧдны,кайсевтемс
2685,ausziehen::V,noģērbt,кайсевтемс
2686,anziehen::V,кӧмавны,оршамс
2687,anziehen::V,пасьтавны,оршамс
2688,anziehen::V,uzvilkt,оршамс
2689,sich anziehen::V,пасьтасьны,оршамс
2690,sich anziehen::V,apģērbties,оршамс
2691,kämmen::V,сынавны,судрямс
2692,kämmen::V,sukāt,судрямс
2693,schmücken::V,мичмӧдны,мазылгавтомс
2694,schmücken::V,мичмӧдны,наряжамс
2695,schmücken::V,rotāt,мазылгавтомс
2696,schmücken::V,rotāt,наряжамс
2697,schmücken::V,greznot,мазылгавтомс
2698,schmücken::V,greznot,наряжамс
2699,sagen::V,шуны,меремс
2700,sagen::V,висьтавны,меремс
2701,sagen::V,teikt,меремс
2702,sprechen::V,сёрнитны,кортамс
2703,sprechen::V,runāt,кортамс
2704,reden::V,сёрнитны,кортамс
2705,reden::V,norunāt,кортамс
2706,sich unterhalten::V,сёрнитны,кортнемс
2707,sich unterhalten::V,варовитны,кортнемс
2708,sich unterhalten::V,sarunāties,кортнемс
2709,fragen::V,юавны,кевкстемс
2710,fragen::V,jautāt,кевкстемс
2711,bitten::V,корны,вешемс
2712,bitten::V,lūgt,вешемс
2713,bitten::V,prasīt,вешемс
2714,erzählen::V,висьтавны,ёвтнемс
2715,erzählen::V,stāstīt,ёвтнемс
2716,mitteilen::V,юӧртны,ёвтамс
2717,mitteilen::V,висьтавны,ёвтамс
2718,mitteilen::V,pavēstīt,ёвтамс
2719,nennen::V,шуны,лемдемс
2720,nennen::V,шуны,путомс лем
2721,nennen::V,ним сетны,лемдемс
2722,nennen::V,ним сетны,путомс лем
2723,nennen::V,saukt,лемдемс
2724,nennen::V,saukt,путомс лем
2725,rufen::V,корны,тердемс
2726,rufen::V,корны,серьгедемс
2727,rufen::V,saukt,тердемс
2728,rufen::V,saukt,серьгедемс
2729,prahlen::V,ошйысьны,шнамс пря
2730,prahlen::V,lielīties,шнамс пря
2731,übersetzen::V,вуджӧдны,ютавтомс
2732,übersetzen::V,tulkot,ютавтомс
2733,übersetzen::V,pārtulkot,ютавтомс
2734,denken::V,мӧвпавны,арсемс
2735,denken::V,domāt,арсемс
2736,glauben::V,эскыны,кемемс
2737,glauben::V,ticēt,кемемс
2738,bemerken::V,казявны,неемс
2739,bemerken::V,ievērot,неемс
2740,bemerken::V,ieraudzīt,неемс
2741,erkennen::V,тӧдмавны,содамс
2742,erkennen::V,pazīt,содамс
2743,erkennen::V,atpazīt,содамс
2744,begreifen::V,вежӧртны,пачкодемс
2745,begreifen::V,гӧгӧрвоны,пачкодемс
2746,begreifen::V,jēgt,пачкодемс
2747,begreifen::V,apjēgt,пачкодемс
2748,verstehen::V,вежӧртны,чарькодемс
2749,verstehen::V,гӧгӧрвоны,чарькодемс
2750,verstehen::V,saprast,чарькодемс
2751,lernen::V,вeлöдчыны,тонавтнемс
2752,lernen::V,mācīties,тонавтнемс
2753,wissen::V,тӧдны,содамс
2754,wissen::V,zināt,содамс
2755,sich erinnern an::V,казьтывны,ледстямс
2756,sich erinnern an::V,дум вылӧ уськӧдны,ледстямс
2757,sich erinnern an::V,atminēties,ледстямс
2758,vergessen::V,вунӧдны,стувтомс
2759,vergessen::V,mirst,стувтомс
2760,vergessen::V,aizmirst,стувтомс
2761,messen::V,муртавны,онкстнемс
2762,messen::V,mērīt,онкстнемс
2763,zählen::V,лыддьыны,ловомс
2764,zählen::V,skaitīt,ловомс
2765,rechnen::V,лыддьыны,ловомс
2766,rechnen::V,rēķināt,ловомс
2767,lesen::V,лыддьыны,ловномс
2768,lesen::V,lasīt,ловномс
2769,malen::V,серпасавны,рисовамс
2770,malen::V,gleznot,рисовамс
2771,zeichnen::V,серпасавны,рисовамс
2772,zeichnen::V,zīmēt,рисовамс
2773,schreiben::V,гижны,сёрмадомс
2774,schreiben::V,rakstīt,сёрмадомс
2775,besitzen::V,лоны,улемс
2776,besitzen::V,лоны,улемс азорокс
2777,besitzen::V,piederēt,улемс
2778,besitzen::V,piederēt,улемс азорокс
2779,kaufen::V,ньӧбны,рамамс
2780,kaufen::V,pirkt,рамамс
2781,verkaufen::V,вузавны,миемс
2782,verkaufen::V,pārdot,миемс
2783,bezahlen::V,мынтыны,пандомс
2784,bezahlen::V,мынтысьны,пандомс
2785,bezahlen::V,apmaksāt,пандомс
2786,zahlen::V,мынтыны,пандомс
2787,zahlen::V,maksāt,пандомс
2788,beherrschen::V,ас улын кутны,азоркстамс
2789,beherrschen::V,valdīt,азоркстамс
2790,ertragen::V,пыкны,кирдемс
2791,ertragen::V,лэптыны,кирдемс
2792,ertragen::V,panest,кирдемс
2793,ertragen::V,paciest,кирдемс
