,Concept_ID,hi,sah
1403,drehen::V,फेरना,эргичит
1404,drehen::V,घुमाना,эргит
1405,drehen::V,घुमाना,эргичит
1406,wenden::V,पलटना,эргилин
1407,wenden::V,मोड़ना,эргилин
1408,umdrehen::V,घुमाना,түҥнэр
1409,heben::V,उठाना,көтөх
1410,heben::V,ऊँचा करना,көтөх
1411,hochheben::V,उठाना,таһаар
1412,hochheben::V,ऊपर को उठाना,таһаар
1413,ergreifen::V,पकड़ना,тут
1414,ergreifen::V,हाथ में लेना,тут
1415,halten::V,धरना,тут
1416,halten::V,पकड़ना,тут
1417,drücken::V,दबाना,ык
1418,schieben::V,सरकाना,ас
1419,schieben::V,खिसकाना,ас
1420,kratzen::V,खुरचना,кыһыы
1421,kratzen::V,खुजलाना,кыһыы
1422,lecken::V,चाटना,салаа
1423,beißen::V,काटना,ытыр
1424,abreißen::V,तोड़ना,быһа тарт
1425,abreißen::V,तोड़ना,туура тарт
1426,abschneiden::V,काट करना,быс
1427,abschneiden::V,काट करना,быһан ыл
1428,abschneiden::V,काट करना,быһа баттаа
1429,binden::V,बाँधना,кэлгий
1430,stecken::V,खोंसना,батары ас
1431,brechen::V,तोड़ना,тоһут
1432,klopfen::V,खटखटाना,тоҥсуй
1433,hauen::V,ठोकना,оҕус
1434,kleben::V,चिपकाना,силимнээ
1435,reiben::V,घिसना,аал
1436,reiben::V,रगड़ना,аал
1437,streichen::V,लगाना,сыбаа
1438,schleifen::V,तेज़ करना,чочуй
1439,schneiden::V,कतरना,быс
1440,rütteln::V,झकझोरना,иэҕэҥнэт
1441,schütteln::V,हिलाना,сахсый
1442,schwenken::V,घुमाना,дайбаа
1443,schütten::V,उँडेलना,кут
1444,füllen::V,भरना,толор
1445,füllen::V,ठूसना,толор
1446,einwickeln::V,लपेटना,суулаа
1447,tragen::V,ढोना,ит
1448,schleppen::V,घसीटना,сос
1449,ziehen::V,खींचना,тарт
1450,aufbewahren::V,रखना,уур
1451,aufbewahren::V,रखना,харай
1452,werfen::V,फेंकना,бырах
1453,fangen::V,पकड़ना,хап
1454,packen::V,पकड़ना,тут
1455,verstecken::V,छिपाना,саһыар
1456,teilen::V,बाँटना,үллэр
1457,schicken::V,भेजना,ыыт
1458,bringen::V,लाना,аҕал
1459,hinzufügen::V,जोड़ना,эп
1460,bekommen::V,पाना,ыл
1461,bekommen::V,पाना,булун
1462,erhalten::V,पाना,ыл
1463,erhalten::V,मिलना,ыл
1464,nehmen::V,लेना,ыл
1465,wählen::V,चुनना,быыбардаа
1466,auswählen::V,चुनना,тал
1467,bewahren::V,बनाए रखना,харай
1468,behindern::V,रोकना,мэһэйдээ
1469,verderben::V,ख़राब करना,буорту гын
1470,beschädigen::V,नुक़सान पहुँचाना,алдьат
1471,zerbrechen::V,तोड़ना,үлтүрүт
1472,zerreißen::V,तोड़ना,хайыта тарт
1473,zerstören::V,नष्ट करना,алдьат
1474,zerstören::V,बरबाद करना,алдьат
1475,verbrennen::V,जलाना,уоттаа
1476,geben::V,देना,биэр
1477,reichen::V,थमाना,аҕал
1478,schenken::V,भेंट देना,бэлэхтээ
1479,versprechen::V,वादा करना,эрэннэр
1480,wünschen::V,कामना करना,баҕар
1481,loben::V,तारीफ़ करना,хайҕаа
1482,küssen::V,चूमना,уураа
1483,wiegen::V,झुलाना,бигээ
1484,zudecken::V,ढकना,сап
1485,zudecken::V,ढकना,бүрүй
1486,wecken::V,जगाना,уһугуннар
1487,zeigen::V,दिखाना,көрдөр
1488,führen::V,रास्ता दिखाना,салай
1489,lehren::V,पढ़ाना,үөрэт
1490,unterrichten::V,सिखाना,үөрэт
1491,aufziehen::V,पालना,иит
1492,leiten::V,संचालन करना,салай
1493,antreiben::V,हड़बड़ाना,кыһай
1494,lassen::V,-आना,күһэй
1495,lassen::V,कराना,күһэй
1496,einladen::V,बुलाना,ыҥыр
1497,vereinigen::V,मिलाना,холбоо
1498,vereinigen::V,मिलाना,түм
1499,vereinigen::V,संयुक्त करना,холбоо
1500,vereinigen::V,संयुक्त करना,түм
1501,besuchen::V,मिलना से,сырыт
1502,besuchen::V,मिलना से,билсэ сырыт
1503,besuchen::V,मिलने जाना से,сырыт
1504,besuchen::V,मिलने जाना से,билсэ сырыт
1505,treffen::V,मिलना,көрүс
1506,sich versammeln::V,इकट्ठा होना,мүһүн
1507,sich versammeln::V,इकट्ठा होना,түмүс
1508,spielen::V,खेलना,оонньоо
1509,singen::V,गाना,ыллаа
1510,tanzen::V,नाचना,үҥкүүлээ
1511,sich trennen::V,अलग होना,араҕыс
1512,verlassen::V,छोड़ना,хааллар
1513,retten::V,बचाना,өрүһүй
1514,bewachen::V,आँख रखना पर,араҥаччылаа
1515,schützen::V,रक्षा करना,көмүскээ
1516,verteidigen::V,रक्षा करना,көмүскээ
1517,sich schlagen::V,हाथापाई करना,охсус
1518,schießen::V,गोली मारना,ытыалаа
1519,siegen::V,जीतना,хот
1520,siegen::V,जीतना,кыай
1521,siegen::V,विजय पाना,хот
1522,siegen::V,विजय पाना,кыай
1523,ärgern::V,चिढ़ाना,кыыһырт
1524,schlagen::V,मारना,оҕус
1525,treten::V,ठोकर मारना,тэп
1526,stechen::V,भेदना,кэй
1527,stechen::V,भोंकना,кэй
1528,stoßen::V,धक्का देना,кэп
1529,stoßen::V,धक्का देना,үтүрүй
1530,stoßen::V,झटका देना,кэп
1531,stoßen::V,झटका देना,үтүрүй
1532,stehlen::V,चोरी करना,уор
1533,stören::V,बुरा लगना,мэһэйдээ
1534,belästigen::V,तंग करना,батар
1535,verbergen::V,लुकाना,кистээ
1536,täuschen::V,धोखा देना,албыннаа
1537,betrügen::V,धोखा देना,албыннаа
1538,töten::V,मारना,өлөр
1539,töten::V,मार डालना,өлөр
1540,wohnen::V,रहना,олор
1541,arbeiten::V,काम करना,үлэлээ
1542,sammeln::V,जमा करना,мус
1543,sammeln::V,जमा करना,хомуй
1544,pflücken::V,चुनना,үргээ
1545,pflücken::V,तोड़ना,үргээ
1546,jagen::V,आखेट करना,бултаа
1547,jagen::V,शिकार करना,бултаа
1548,fischen::V,मछली पकड़ना,балыктаа
1549,fassen::V,पकड़ना,тут
1550,hüten::V,चराना,манаа
1551,treiben::V,हाँकना,үүр
1552,anbinden::V,बाँधना,баай
1553,füttern::V,खिलाना,аһат
1554,melken::V,दुहना,ыа
1555,hacken::V,काटना,кэрт
1556,gießen::V,सींचना,сиигирт
1557,reifen::V,पकना,бус
1558,zubereiten::V,पकाना,бэлэмнээ
1559,kochen::V,पकाना,буһар
1560,kochen::V,राँधना,буһар
1561,backen::V,पकाना,буһар
1562,braten::V,तलना,хооруй
1563,braten::V,तलना,ыһаарылаа
1564,braten::V,तलना,соркуойдаа
1565,braten::V,भूनना,хооруй
1566,braten::V,भूनना,ыһаарылаа
1567,braten::V,भूनना,соркуойдаа
1568,umrühren::V,फेंटना,былаа
1569,stricken::V,बुनना,өр
1570,nähen::V,सीना,иистэн
1571,färben::V,रँगना,кырааскалаа
1572,reinigen::V,साफ़ करना,ыраастаа
1573,reinigen::V,शुद्ध करना,ыраастаа
1574,waschen::V,धोना,сууй
1575,abwischen::V,पोंछ्ना,сот
1576,spülen::V,माँजना,сайҕаа
1577,spülen::V,खँगालना,сайҕаа
1578,fegen::V,बुहारना,сиппий
1579,kehren::V,झाड़ना,харбаа
1580,baden::V,स्नान करना,сөтүөлээ
1581,sich waschen::V,नहाना,суун
1582,sich waschen::V,हाथ-मुँह धोना,суун
1583,ausziehen::V,उतारना,уһул
1584,anziehen::V,पहनना,кэтэрт
1585,sich anziehen::V,कपड़े पहनना,таҥын
1586,kämmen::V,कंघी करना,тараа
1587,schmücken::V,सजाना,симээ
1588,schmücken::V,सँवारना,симээ
1589,sagen::V,कहना,диэ
1590,sagen::V,बताना,диэ
1591,sprechen::V,बोलना,эт
1592,sprechen::V,बोलना,саҥар
1593,reden::V,बोलना,кэпсэт
1594,reden::V,बात करना,кэпсэт
1595,sich unterhalten::V,बात करना,кэпсэт
1596,sich unterhalten::V,बातचीत करना,кэпсэт
1597,fragen::V,पूछ्ना,ыйыт
1598,fragen::V,प्रश्न करना,ыйыт
1599,bitten::V,माँगना से,көрдөс
1600,erzählen::V,बताना,кэпсээ
1601,erzählen::V,बताना,сэһэргээ
1602,mitteilen::V,ख़बर देना,биллэр
1603,mitteilen::V,सूचना देना,биллэр
1604,nennen::V,नाम देना,ааттаа
1605,rufen::V,बुलाना,ыҥыр
1606,prahlen::V,शेख़ी बघारना,чабылан
1607,prahlen::V,शेख़ी बघारना,киһиргээ
1608,übersetzen::V,अनुवाद करना,тылбаастаа
1609,denken::V,सोचना,санаа
1610,denken::V,सोचना,толкуйдаа
1611,glauben::V,विश्वास करना,итэҕэй
1612,bemerken::V,ध्यान देना पर,бэлиэтээ
1613,erkennen::V,पहचानना,бил
1614,begreifen::V,समझना,өйдөө
1615,verstehen::V,सुनना,өйдөө
1616,lernen::V,पढ़ना,үөрэн
1617,wissen::V,जानना,бил
1618,wissen::V,मालूम होना,бил
1619,sich erinnern an::V,याद करना,аҕын
1620,vergessen::V,भूलना,умун
1621,vergessen::V,बिसारना,умун
1622,messen::V,नापना,кэмнээ
1623,messen::V,नापना,кээмэйдээ
1624,zählen::V,गिनना,аах
1625,rechnen::V,गणना करना,аах
1626,rechnen::V,हिसाब करना,аах
1627,lesen::V,पढ़ना,аах
1628,malen::V,कींचना,уруһуйдаа
1629,zeichnen::V,चित्र कींचना,уруһуйдаа
1630,schreiben::V,लिखना,суруй
1631,besitzen::V,मालिक होना,баһылаа
1632,besitzen::V,स्वामी होना,баһылаа
1633,kaufen::V,ख़रीदना,атыылас
1634,verkaufen::V,बेचना,атыылаа
1635,bezahlen::V,चुकाना,төлөө
1636,bezahlen::V,अदा करना,төлөө
1637,zahlen::V,अदा करना,төлөө
1638,beherrschen::V,शासन करना पर,баһылаа
1639,ertragen::V,सहना,тулуй
