,Concept_ID,mhr,kn
1023,besuchen::V,то́лын кая́ш,ಭೇಟಿಯಾಗು
1024,treffen::V,вашлия́ш,ಸಂಧಿಸು
1025,sich versammeln::V,погына́ш,ನೆರೆ
1026,sich versammeln::V,чумырга́ш,ನೆರೆ
1027,spielen::V,мода́ш,ಆಡು
1028,singen::V,мура́ш,ಹಾಡು
1029,tanzen::V,кушта́ш,ಕುಣಿ
1030,sich trennen::V,ойырла́ш,ಪ್ರತ್ಯೇಮಾಡು
1031,verlassen::V,кудалта́ш,ಕಳೆ
1032,retten::V,утара́ш,ರಕ್ಷಿಸು
1033,bewachen::V,орола́ш,ಕಾಪಾಡು
1034,schützen::V,арала́ш,ಸಂರಕ್ಷಿಸು
1035,verteidigen::V,арала́ш,ಕಾಪಿಡು
1036,sich schlagen::V,кредала́ш,ಕಿತ್ತಾಟ
1037,schießen::V,лӱя́ш,ಎಸೆ
1038,siegen::V,сеҥа́ш,ಗೆಲ್ಲು
1039,ärgern::V,сырыкта́ш,ರೇಗಿಸು
1040,schlagen::V,пера́ш,ಹೊಡೆ
1041,treten::V,тошка́ш,ಒದೆ
1042,stechen::V,кера́ш,ಚುಚ್ಚು
1043,stoßen::V,шӱкала́ш,ತಳ್ಳು
1044,stehlen::V,шолышта́ш,ಕದಿ
1045,stören::V,мешая́ш,ಕತಕು
1046,belästigen::V,толаштара́ш,ತೊಂದರೆ
1047,verbergen::V,шылта́ш,ಮರೆಮಾಜು
1048,täuschen::V,ондала́ш,ಠಕ್ಕಿಸು
1049,betrügen::V,ондала́ш,ವಂಚಿಸು
1050,töten::V,пушта́ш,ಕೊಲ್ಲು
1051,wohnen::V,ила́ш,ವಾಸಿಸು
1052,arbeiten::V,пашалана́ш,ಕೆಲಸ ಮಾಡು
1053,arbeiten::V,паша́м ышта́ш,ಕೆಲಸ ಮಾಡು
1054,sammeln::V,пога́ш,ಸಂಚಯಿಸು
1055,pflücken::V,кӱра́ш,ಬಿಡಿಸು
1056,jagen::V,сонарла́ш,ಬೇಟೆಯಾಡು
1057,fischen::V,кол куча́ш,ಮೀನು ಹಿಡಿ
1058,fassen::V,куча́ш,ಹಿಡಿ
1059,hüten::V,кӱта́ш,ಗುಂಪುಸೇರಿಸು
1060,treiben::V,покта́ш,ದಬ್ಬು
1061,anbinden::V,йолышта́ш,ಬಿಗಿ
1062,füttern::V,пукша́ш,ಮೇಯಿಸು
1063,melken::V,лӱшта́ш,ಹಾಲು ಕರೆ
1064,hacken::V,руа́ш,ತುಂಡರಿಸು
1065,gießen::V,шава́ш,ನೀರುಹಾಕು
1066,reifen::V,кӱа́ш,ಕಳಿ
1067,zubereiten::V,ямдыла́ш,ಅಡಿಗೆಮಾಡು
1068,kochen::V,шолта́ш,ಅಡು
1069,backen::V,кӱкташ,ಬೇಯಿಸು
1070,braten::V,пуштыла́ш,ಕರಿ
1071,braten::V,жаритла́ш,ಕರಿ
1072,umrühren::V,луга́ш,ಕಲಕು
1073,stricken::V,пида́ш,ಹೆಣೆ
1074,nähen::V,урга́ш,ಹೊಲಿ
1075,färben::V,чиялта́ш,ಬಣ್ಣ ಹತ್ತು
1076,reinigen::V,эрыкта́ш,ಸ್ವಚ್ಛಮಾಡು
1077,waschen::V,мушка́ш,ತೊಳೆ
1078,abwischen::V,ӱшта́ш,ಒರಸು
1079,spülen::V,шӱалта́ш,ಗಲಬರಿಸು
1080,fegen::V,ӱшта́ш,ಗುಡಿಸು
1081,kehren::V,ӱшта́ш,ಗುಡಿಸು
1082,baden::V,йӱштыла́ш,ಸ್ನಾನಮಾಡು
1083,sich waschen::V,мушкылта́ш,ತೊಳೆ
1084,ausziehen::V,кудаша́ш,ಬಿಚ್ಚು
1085,anziehen::V,чия́ш,ಹಾಕು
1086,sich anziehen::V,чия́ш,ಹಾಕು
1087,kämmen::V,шера́ш,ಬಾಚು
1088,schmücken::V,тӱзата́ш,ಅಲಂಕರಿಸು
1089,schmücken::V,чеверта́ш,ಅಲಂಕರಿಸು
1090,sagen::V,ойла́ш,ಹೇಳು
1091,sagen::V,каласа́ш,ಹೇಳು
1092,sprechen::V,кутыра́ш,ನುಡಿ
1093,reden::V,мутлана́ш,ನುಡಿ
1094,sich unterhalten::V,кутыра́ш,ಹರಟೆ ಹೊಡಿ
1095,fragen::V,йода́ш,ವಿಚಾರಿಸು
1096,bitten::V,йода́ш,ಬೇಡು
1097,erzählen::V,ойла́ш,ಹೇಳು
1098,mitteilen::V,увертара́ш,ತಿಳಿಸು
1099,nennen::V,лӱмда́ш,ಹೆಸರಿಡು
1100,rufen::V,ӱжа́ш,ಕರೆ
1101,prahlen::V,моктана́ш,ಜಂಬ ಕೊಚ್ಚು
1102,übersetzen::V,кусара́ш,ಭಾಷಾಂತರಿಸು
1103,denken::V,шона́ш,ಯೋಚಿಸು
1104,glauben::V,ӱшана́ш,ನಂಬು
1105,bemerken::V,шижа́ш,ಗಮನಿಸು
1106,erkennen::V,пала́ш,ಗುರುತುಹಿಡಿ
1107,begreifen::V,ыҥла́ш,ಗ್ರಹಿಸು
1108,verstehen::V,умыла́ш,ಅರ್ಥಮಾಡಿಕೊ
1109,lernen::V,тунема́ш,ಕಲಿ
1110,wissen::V,шинча́ш,ಅರಿ
1111,sich erinnern an::V,шарна́ш,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1112,vergessen::V,монда́ш,ಮರೆತುವಿಡು
1113,messen::V,виса́ш,ಅಳೆ
1114,zählen::V,шотла́ш,ಗಣಿಸು
1115,rechnen::V,шотла́ш,ಲೆಕ್ಕ ಹಾಕು
1116,lesen::V,луда́ш,ಓದು
1117,malen::V,сӱретла́ш,ಬಿಡಿಸು
1118,zeichnen::V,сӱретла́ш,ಬಿಡಿಸು
1119,schreiben::V,воза́ш,ಬರೆ
1120,besitzen::V,лия́ш,ಒಡೆಯನಾಗಿರು
1121,kaufen::V,нала́ш,ಕೊಳ್ಳು
1122,verkaufen::V,ужала́ш,ಕೊಡು
1123,bezahlen::V,тӱла́ш,ಬೆಲೆತೆರು
1124,zahlen::V,тӱла́ш,ಹಣವನ್ನುಕೊಡು
1125,beherrschen::V,куча́ш,ಅಧಿಕಾರ ನಡೆಸು
1126,ertragen::V,турка́ш,ಸಹಿಸು
