,Concept_ID,lt,lt
1482,wenden::V,kreipti,kreipti
1483,wenden::V,kreipti,pakreipti
1484,wenden::V,pakreipti,kreipti
1485,wenden::V,pakreipti,pakreipti
1486,umdrehen::V,sukti,sukti
1487,umdrehen::V,sukti,apversti
1488,umdrehen::V,apversti,sukti
1489,umdrehen::V,apversti,apversti
1490,heben::V,kelti,kelti
1491,heben::V,kelti,pakelti
1492,heben::V,pakelti,kelti
1493,heben::V,pakelti,pakelti
1494,hochheben::V,pakelti,pakelti
1495,ergreifen::V,čiupti,čiupti
1496,ergreifen::V,čiupti,griebti
1497,ergreifen::V,griebti,čiupti
1498,ergreifen::V,griebti,griebti
1499,halten::V,laikyti,laikyti
1500,halten::V,laikyti,palaikyti
1501,halten::V,palaikyti,laikyti
1502,halten::V,palaikyti,palaikyti
1503,drücken::V,spausti,spausti
1504,schieben::V,stumti,stumti
1505,kratzen::V,kasyti,kasyti
1506,kratzen::V,kasyti,grandyti
1507,kratzen::V,grandyti,kasyti
1508,kratzen::V,grandyti,grandyti
1509,lecken::V,laižyti,laižyti
1510,beißen::V,kandžioti,kandžioti
1511,abreißen::V,nuplėšti,nuplėšti
1512,abschneiden::V,atpjauti,atpjauti
1513,abschneiden::V,atpjauti,atkirpti
1514,abschneiden::V,atkirpti,atpjauti
1515,abschneiden::V,atkirpti,atkirpti
1516,binden::V,rišti,rišti
1517,binden::V,rišti,surišti
1518,binden::V,surišti,rišti
1519,binden::V,surišti,surišti
1520,stecken::V,kišti,kišti
1521,stecken::V,kišti,įkišti
1522,stecken::V,įkišti,kišti
1523,stecken::V,įkišti,įkišti
1524,brechen::V,lūžti,lūžti
1525,brechen::V,lūžti,laužyti
1526,brechen::V,laužyti,lūžti
1527,brechen::V,laužyti,laužyti
1528,klopfen::V,belsti,belsti
1529,klopfen::V,belsti,barbenti
1530,klopfen::V,barbenti,belsti
1531,klopfen::V,barbenti,barbenti
1532,hauen::V,mušti,mušti
1533,kleben::V,lipdyti,lipdyti
1534,kleben::V,lipdyti,klijuoti
1535,kleben::V,klijuoti,lipdyti
1536,kleben::V,klijuoti,klijuoti
1537,reiben::V,trinti,trinti
1538,reiben::V,trinti,tarkuoti
1539,reiben::V,tarkuoti,trinti
1540,reiben::V,tarkuoti,tarkuoti
1541,streichen::V,tepti,tepti
1542,streichen::V,tepti,užtepti
1543,streichen::V,užtepti,tepti
1544,streichen::V,užtepti,užtepti
1545,schleifen::V,galą́sti,galą́sti
1546,schneiden::V,pjauti,pjauti
1547,schneiden::V,pjauti,kirpti
1548,schneiden::V,kirpti,pjauti
1549,schneiden::V,kirpti,kirpti
1550,rütteln::V,purtyti,purtyti
1551,schütteln::V,purtyti,purtyti
1552,schwenken::V,mojuoti,mojuoti
1553,schütten::V,pilti,pilti
1554,schütten::V,pilti,berti
1555,schütten::V,berti,pilti
1556,schütten::V,berti,berti
1557,füllen::V,pildyti,pildyti
1558,füllen::V,pildyti,pripildyti
1559,füllen::V,pripildyti,pildyti
1560,füllen::V,pripildyti,pripildyti
1561,einwickeln::V,įvynioti,įvynioti
1562,einwickeln::V,įvynioti,suvynioti
1563,einwickeln::V,suvynioti,įvynioti
1564,einwickeln::V,suvynioti,suvynioti
1565,tragen::V,nešti,nešti
1566,tragen::V,nešti,nešioti
1567,tragen::V,nešioti,nešti
1568,tragen::V,nešioti,nešioti
1569,schleppen::V,vilkti,vilkti
1570,ziehen::V,tempti,tempti
1571,aufbewahren::V,laikyti,laikyti
1572,werfen::V,mesti,mesti
1573,werfen::V,mesti,sviesti
1574,werfen::V,sviesti,mesti
1575,werfen::V,sviesti,sviesti
1576,fangen::V,sugauti,sugauti
1577,packen::V,čiupti,čiupti
1578,packen::V,čiupti,griebti
1579,packen::V,griebti,čiupti
1580,packen::V,griebti,griebti
1581,verstecken::V,slėpti,slėpti
1582,verstecken::V,slėpti,slapstyti
1583,verstecken::V,slapstyti,slėpti
1584,verstecken::V,slapstyti,slapstyti
1585,teilen::V,dalyti,dalyti
1586,teilen::V,dalyti,padalyti
1587,teilen::V,padalyti,dalyti
1588,teilen::V,padalyti,padalyti
1589,schicken::V,sių̃sti,sių̃sti
1590,schicken::V,sių̃sti,pasių̃sti
1591,schicken::V,pasių̃sti,sių̃sti
1592,schicken::V,pasių̃sti,pasių̃sti
1593,bringen::V,atnešti,atnešti
1594,hinzufügen::V,pridėti,pridėti
1595,bekommen::V,gauti,gauti
1596,erhalten::V,gauti,gauti
1597,nehmen::V,paimti,paimti
1598,wählen::V,rinkti,rinkti
1599,wählen::V,rinkti,išsirinkti
1600,wählen::V,išsirinkti,rinkti
1601,wählen::V,išsirinkti,išsirinkti
1602,auswählen::V,išrinkti,išrinkti
1603,bewahren::V,išsaugoti,išsaugoti
1604,behindern::V,trukdyti,trukdyti
1605,verderben::V,sugadinti,sugadinti
1606,beschädigen::V,žaloti,žaloti
1607,beschädigen::V,žaloti,gadinti
1608,beschädigen::V,gadinti,žaloti
1609,beschädigen::V,gadinti,gadinti
1610,zerbrechen::V,sukulti,sukulti
1611,zerbrechen::V,sukulti,sudaužyti
1612,zerbrechen::V,sudaužyti,sukulti
1613,zerbrechen::V,sudaužyti,sudaužyti
1614,zerreißen::V,perplėšti,perplėšti
1615,zerreißen::V,perplėšti,suplėšyti
1616,zerreißen::V,suplėšyti,perplėšti
1617,zerreißen::V,suplėšyti,suplėšyti
1618,zerstören::V,suardyti,suardyti
1619,zerstören::V,suardyti,sugriauti
1620,zerstören::V,sugriauti,suardyti
1621,zerstören::V,sugriauti,sugriauti
1622,verbrennen::V,deginti,deginti
1623,verbrennen::V,deginti,sudeginti
1624,verbrennen::V,sudeginti,deginti
1625,verbrennen::V,sudeginti,sudeginti
1626,geben::V,duoti,duoti
1627,geben::V,duoti,paduoti
1628,geben::V,paduoti,duoti
1629,geben::V,paduoti,paduoti
1630,reichen::V,paduoti,paduoti
1631,schenken::V,dovanoti,dovanoti
1632,versprechen::V,žadėti,žadėti
1633,versprechen::V,žadėti,pažadėti
1634,versprechen::V,pažadėti,žadėti
1635,versprechen::V,pažadėti,pažadėti
1636,wünschen::V,norėti,norėti
1637,wünschen::V,norėti,linḱėti
1638,wünschen::V,linḱėti,norėti
1639,wünschen::V,linḱėti,linḱėti
1640,loben::V,girti,girti
1641,loben::V,girti,pagirti
1642,loben::V,pagirti,girti
1643,loben::V,pagirti,pagirti
1644,küssen::V,bučiuoti,bučiuoti
1645,wiegen::V,supti,supti
1646,zudecken::V,užkloti,užkloti
1647,zudecken::V,užkloti,uždengti
1648,zudecken::V,uždengti,užkloti
1649,zudecken::V,uždengti,uždengti
1650,wecken::V,žadinti,žadinti
1651,zeigen::V,rodyti,rodyti
1652,führen::V,vesti,vesti
1653,führen::V,vesti,vadovauti
1654,führen::V,vadovauti,vesti
1655,führen::V,vadovauti,vadovauti
1656,lehren::V,mokyti,mokyti
1657,lehren::V,mokyti,išmokyti
1658,lehren::V,išmokyti,mokyti
1659,lehren::V,išmokyti,išmokyti
1660,unterrichten::V,dėstyti,dėstyti
1661,aufziehen::V,išauginti,išauginti
1662,leiten::V,valdyti,valdyti
1663,leiten::V,valdyti,vadovauti
1664,leiten::V,vadovauti,valdyti
1665,leiten::V,vadovauti,vadovauti
1666,antreiben::V,uiti,uiti
1667,antreiben::V,uiti,raginti
1668,antreiben::V,uiti,skubinti
1669,antreiben::V,raginti,uiti
1670,antreiben::V,raginti,raginti
1671,antreiben::V,raginti,skubinti
1672,antreiben::V,skubinti,uiti
1673,antreiben::V,skubinti,raginti
1674,antreiben::V,skubinti,skubinti
1675,lassen::V,paliepti,paliepti
1676,einladen::V,kviesti,kviesti
1677,einladen::V,kviesti,pakviesti
1678,einladen::V,pakviesti,kviesti
1679,einladen::V,pakviesti,pakviesti
1680,vereinigen::V,sujungti,sujungti
1681,vereinigen::V,sujungti,suvienyti
1682,vereinigen::V,suvienyti,sujungti
1683,vereinigen::V,suvienyti,suvienyti
1684,besuchen::V,lankyti,lankyti
1685,besuchen::V,lankyti,aplankyti
1686,besuchen::V,aplankyti,lankyti
1687,besuchen::V,aplankyti,aplankyti
1688,treffen::V,sutikti,sutikti
1689,treffen::V,sutikti,pasitikti
1690,treffen::V,pasitikti,sutikti
1691,treffen::V,pasitikti,pasitikti
1692,sich versammeln::V,susirinkti,susirinkti
1693,spielen::V,groti,groti
1694,spielen::V,groti,žaisti
1695,spielen::V,žaisti,groti
1696,spielen::V,žaisti,žaisti
1697,singen::V,dainuoti,dainuoti
1698,tanzen::V,šokti,šokti
1699,sich trennen::V,skirtis,skirtis
1700,sich trennen::V,skirtis,išsiskirti
1701,sich trennen::V,išsiskirti,skirtis
1702,sich trennen::V,išsiskirti,išsiskirti
1703,verlassen::V,palikti,palikti
1704,retten::V,gelbėti,gelbėti
1705,bewachen::V,sergėti,sergėti
1706,schützen::V,ginti,ginti
1707,schützen::V,ginti,apginti
1708,schützen::V,apginti,ginti
1709,schützen::V,apginti,apginti
1710,verteidigen::V,ginti,ginti
1711,verteidigen::V,ginti,apginti
1712,verteidigen::V,apginti,ginti
1713,verteidigen::V,apginti,apginti
1714,sich schlagen::V,muštis,muštis
1715,schießen::V,šauti,šauti
1716,schießen::V,šauti,šaudyti
1717,schießen::V,šaudyti,šauti
1718,schießen::V,šaudyti,šaudyti
1719,siegen::V,nugalėti,nugalėti
1720,ärgern::V,pykinti,pykinti
1721,schlagen::V,mušti,mušti
1722,schlagen::V,mušti,smogti
1723,schlagen::V,mušti,trenkti
1724,schlagen::V,smogti,mušti
1725,schlagen::V,smogti,smogti
1726,schlagen::V,smogti,trenkti
1727,schlagen::V,trenkti,mušti
1728,schlagen::V,trenkti,smogti
1729,schlagen::V,trenkti,trenkti
1730,treten::V,mygti,mygti
1731,stechen::V,gelti,gelti
1732,stechen::V,gelti,smeigti
1733,stechen::V,smeigti,gelti
1734,stechen::V,smeigti,smeigti
1735,stoßen::V,stumti,stumti
1736,stoßen::V,stumti,pastumti
1737,stoßen::V,pastumti,stumti
1738,stoßen::V,pastumti,pastumti
1739,stehlen::V,vogti,vogti
1740,stören::V,trikdyti,trikdyti
1741,belästigen::V,apsunkinti,apsunkinti
1742,verbergen::V,slėpti,slėpti
1743,verbergen::V,slėpti,paslėpti
1744,verbergen::V,paslėpti,slėpti
1745,verbergen::V,paslėpti,paslėpti
1746,täuschen::V,klaidinti,klaidinti
1747,betrügen::V,apgauti,apgauti
1748,töten::V,žudyti,žudyti
1749,töten::V,žudyti,nužudyti
1750,töten::V,nužudyti,žudyti
1751,töten::V,nužudyti,nužudyti
1752,wohnen::V,gyventi,gyventi
1753,arbeiten::V,dirbti,dirbti
1754,arbeiten::V,dirbti,triūsti
1755,arbeiten::V,triūsti,dirbti
1756,arbeiten::V,triūsti,triūsti
1757,sammeln::V,rinkti,rinkti
1758,pflücken::V,skinti,skinti
1759,pflücken::V,skinti,raškyti
1760,pflücken::V,raškyti,skinti
1761,pflücken::V,raškyti,raškyti
1762,jagen::V,medžioti,medžioti
1763,fischen::V,žvejoti,žvejoti
1764,fassen::V,sučiupti,sučiupti
1765,hüten::V,ganyti,ganyti
1766,treiben::V,ginti,ginti
1767,anbinden::V,pririšti,pririšti
1768,füttern::V,šerti,šerti
1769,melken::V,melžti,melžti
1770,hacken::V,kapoti,kapoti
1771,gießen::V,lieti,lieti
1772,gießen::V,lieti,laistyti
1773,gießen::V,laistyti,lieti
1774,gießen::V,laistyti,laistyti
1775,reifen::V,nokti,nokti
1776,reifen::V,nokti,sirpti
1777,reifen::V,sirpti,nokti
1778,reifen::V,sirpti,sirpti
1779,zubereiten::V,ruošti,ruošti
1780,zubereiten::V,ruošti,gaminti
1781,zubereiten::V,gaminti,ruošti
1782,zubereiten::V,gaminti,gaminti
1783,kochen::V,virti,virti
1784,kochen::V,virti,virinti
1785,kochen::V,virinti,virti
1786,kochen::V,virinti,virinti
1787,backen::V,kepti,kepti
1788,braten::V,kepti,kepti
1789,braten::V,kepti,kepinti
1790,braten::V,kepinti,kepti
1791,braten::V,kepinti,kepinti
1792,umrühren::V,maišyti,maišyti
1793,umrühren::V,maišyti,pamaišyti
1794,umrühren::V,pamaišyti,maišyti
1795,umrühren::V,pamaišyti,pamaišyti
1796,stricken::V,megzti,megzti
1797,nähen::V,siūti,siūti
1798,färben::V,dažyti,dažyti
1799,färben::V,dažyti,nudažyti
1800,färben::V,nudažyti,dažyti
1801,färben::V,nudažyti,nudažyti
1802,reinigen::V,valyti,valyti
1803,reinigen::V,valyti,švarinti
1804,reinigen::V,švarinti,valyti
1805,reinigen::V,švarinti,švarinti
1806,waschen::V,plauti,plauti
1807,waschen::V,plauti,mazgoti
1808,waschen::V,plauti,skalbti
1809,waschen::V,mazgoti,plauti
1810,waschen::V,mazgoti,mazgoti
1811,waschen::V,mazgoti,skalbti
1812,waschen::V,skalbti,plauti
1813,waschen::V,skalbti,mazgoti
1814,waschen::V,skalbti,skalbti
1815,abwischen::V,nušluostyti,nušluostyti
1816,spülen::V,plauti,plauti
1817,spülen::V,plauti,skalauti
1818,spülen::V,skalauti,plauti
1819,spülen::V,skalauti,skalauti
1820,fegen::V,šluoti,šluoti
1821,kehren::V,šluoti,šluoti
1822,baden::V,maudytis,maudytis
1823,sich waschen::V,praustis,praustis
1824,ausziehen::V,numauti,numauti
1825,ausziehen::V,numauti,nuvilkti
1826,ausziehen::V,nuvilkti,numauti
1827,ausziehen::V,nuvilkti,nuvilkti
1828,anziehen::V,mauti,mauti
1829,anziehen::V,mauti,apsivilkti
1830,anziehen::V,apsivilkti,mauti
1831,anziehen::V,apsivilkti,apsivilkti
1832,sich anziehen::V,rengtis,rengtis
1833,sich anziehen::V,rengtis,apsirengti
1834,sich anziehen::V,apsirengti,rengtis
1835,sich anziehen::V,apsirengti,apsirengti
1836,kämmen::V,šukuoti,šukuoti
1837,schmücken::V,puošti,puošti
1838,schmücken::V,puošti,dabinti
1839,schmücken::V,puošti,gražinti
1840,schmücken::V,dabinti,puošti
1841,schmücken::V,dabinti,dabinti
1842,schmücken::V,dabinti,gražinti
1843,schmücken::V,gražinti,puošti
1844,schmücken::V,gražinti,dabinti
1845,schmücken::V,gražinti,gražinti
1846,sagen::V,tarti,tarti
1847,sprechen::V,kalbėti,kalbėti
1848,reden::V,šnekėti,šnekėti
1849,sich unterhalten::V,kalbėtis,kalbėtis
1850,sich unterhalten::V,kalbėtis,šnekučiuotis
1851,sich unterhalten::V,šnekučiuotis,kalbėtis
1852,sich unterhalten::V,šnekučiuotis,šnekučiuotis
1853,fragen::V,klausti,klausti
1854,bitten::V,prašyti,prašyti
1855,erzählen::V,pasakoti,pasakoti
1856,mitteilen::V,skelbti,skelbti
1857,mitteilen::V,skelbti,pranešti
1858,mitteilen::V,pranešti,skelbti
1859,mitteilen::V,pranešti,pranešti
1860,nennen::V,vadinti,vadinti
1861,nennen::V,vadinti,vardyti
1862,nennen::V,vardyti,vadinti
1863,nennen::V,vardyti,vardyti
1864,rufen::V,šaukti,šaukti
1865,rufen::V,šaukti,kviesti
1866,rufen::V,kviesti,šaukti
1867,rufen::V,kviesti,kviesti
1868,prahlen::V,girtis,girtis
1869,übersetzen::V,versti,versti
1870,übersetzen::V,versti,išversti
1871,übersetzen::V,išversti,versti
1872,übersetzen::V,išversti,išversti
1873,denken::V,galvoti,galvoti
1874,glauben::V,manyti,manyti
1875,glauben::V,manyti,tikėti
1876,glauben::V,tikėti,manyti
1877,glauben::V,tikėti,tikėti
1878,bemerken::V,pamatyti,pamatyti
1879,bemerken::V,pamatyti,pastebėti
1880,bemerken::V,pastebėti,pamatyti
1881,bemerken::V,pastebėti,pastebėti
1882,erkennen::V,pažinti,pažinti
1883,erkennen::V,pažinti,atpažinti
1884,erkennen::V,atpažinti,pažinti
1885,erkennen::V,atpažinti,atpažinti
1886,begreifen::V,suvokti,suvokti
1887,verstehen::V,suprasti,suprasti
1888,lernen::V,mokytis,mokytis
1889,wissen::V,žinoti,žinoti
1890,sich erinnern an::V,prisiminti,prisiminti
1891,vergessen::V,užmiršti,užmiršti
1892,messen::V,matuoti,matuoti
1893,zählen::V,skaičiuoti,skaičiuoti
1894,rechnen::V,skaičiuoti,skaičiuoti
1895,lesen::V,skaityti,skaityti
1896,malen::V,tapyti,tapyti
1897,zeichnen::V,piešti,piešti
1898,zeichnen::V,piešti,žymėti
1899,zeichnen::V,piešti,braižyti
1900,zeichnen::V,žymėti,piešti
1901,zeichnen::V,žymėti,žymėti
1902,zeichnen::V,žymėti,braižyti
1903,zeichnen::V,braižyti,piešti
1904,zeichnen::V,braižyti,žymėti
1905,zeichnen::V,braižyti,braižyti
1906,schreiben::V,rašyti,rašyti
1907,besitzen::V,turėti,turėti
1908,kaufen::V,pirkti,pirkti
1909,verkaufen::V,parduoti,parduoti
1910,bezahlen::V,apmokėti,apmokėti
1911,zahlen::V,mokėti,mokėti
1912,beherrschen::V,valdyti,valdyti
1913,ertragen::V,kę̃sti,kę̃sti
1914,ertragen::V,kę̃sti,pakelti
1915,ertragen::V,kę̃sti,iškę̃sti
1916,ertragen::V,pakelti,kę̃sti
1917,ertragen::V,pakelti,pakelti
1918,ertragen::V,pakelti,iškę̃sti
1919,ertragen::V,iškę̃sti,kę̃sti
1920,ertragen::V,iškę̃sti,pakelti
1921,ertragen::V,iškę̃sti,iškę̃sti
