,Concept_ID,hi,kl
1383,einschlafen::V,सो जाना,sinippoq
1384,schlafen::V,सोना,sinik
1385,aufwachen::V,जागना,iterpoq
1386,aufwachen::V,जागना,eqqumavoq
1387,aufstehen::V,उठना,makippoq
1388,sich erholen::V,सुस्ताना,qasuerserpoq
1389,sich erholen::V,आराम करना,qasuerserpoq
1390,krank werden::V,बीमार पड़ना,
1391,krank sein::V,बीमार होना,
1392,schmerzen::V,दुखना,anneraa
1393,schmerzen::V,दुखना,annernarpoq
1394,schmerzen::V,दर्द करना,anneraa
1395,schmerzen::V,दर्द करना,annernarpoq
1396,husten::V,खाँसना,quersorpoq
1397,genesen::V,ठीक हो जाना,ajunngissivoq
1398,genesen::V,ठीक हो जाना,ilisimmarpoq
1399,genesen::V,ठीक हो जाना,ilorrippoq
1400,genesen::V,स्वस्थ हो जाना,ajunngissivoq
1401,genesen::V,स्वस्थ हो जाना,ilisimmarpoq
1402,genesen::V,स्वस्थ हो जाना,ilorrippoq
1403,sterben::V,मरना,toquvoq
1404,umkommen::V,मरना,
1405,sich bewegen::V,चलना,ingerlavoq
1406,sich bewegen::V,हिलना,ingerlavoq
1407,sich rühren::V,हिलना,
1408,sich erheben::V,उठना,
1409,sich setzen::V,बैठना,ingippoq
1410,hinfallen::V,गिरना,
1411,laufen::V,चलना,arpappoq
1412,schreiten::V,क़दम जाना,ingerlavoq
1413,spazierengehen::V,सैर करना,utertakajaarpoq
1414,spazierengehen::V,सैर करना,utertakattajaarpoq
1415,eilen::V,तेज़ी से जाना,qaa qaa
1416,eilen::V,तेज़ी से जाना,qiilasaarpoq
1417,eilen::V,तेज़ी से जाना,ingerlasaarpaa
1418,eilen::V,शीघ्रता से चलना,qaa qaa
1419,eilen::V,शीघ्रता से चलना,qiilasaarpoq
1420,eilen::V,शीघ्रता से चलना,ingerlasaarpaa
1421,sich beeilen::V,जल्दी करना,tuaviorpoq
1422,sich beeilen::V,शीघ्रता करना,tuaviorpoq
1423,sausen::V,बड़ी तेज़ी से चलना,uiguut
1424,rennen::V,भागना,igivoq
1425,rennen::V,दौड़ना,igivoq
1426,springen::V,उछलना,upernassaq
1427,klettern::V,चढ़ना,pilaakkeerpoq
1428,schaukeln::V,झूलना,aalavoq
1429,kriechen::V,रेंगना,
1430,schwimmen::V,तैरना,naluppoq
1431,tauchen::V,डूबना,allorpoq
1432,rudern::V,खेना,ipuppaa
1433,rudern::V,चप्पू चलाना,ipuppaa
1434,fahren::V,चलना,qimusserpoq
1435,fahren::V,यात्रा करना,qimusserpoq
1436,fliegen::V,उड़ना,timmivoq
1437,gehen::V,जाना,
1438,weggehen::V,चला जाना,piiarpoq
1439,weggehen::V,बाहर जाना,piiarpoq
1440,abfahren::V,छूटना,
1441,abfahren::V,रवाना होना,
1442,anhalten::V,रुकना,unitsippaa
1443,anhalten::V,खड़ा होना,unitsippaa
1444,hineingehen::V,घुसना,timaappaa
1445,hineingehen::V,अंदर जाना,timaappaa
1446,eintreten::V,प्रवेश करना,allattorpaa
1447,kommen::V,आना,qaa-
1448,kommen::V,आना,pivaa
1449,ankommen::V,पहुँचना,tikippoq
1450,zurückkommen::V,लौटना,angerlarpoq
1451,zurückkommen::V,वापस आना,angerlarpoq
1452,bleiben::V,रहना,uninngavoq
1453,bleiben::V,रुकना,uninngavoq
1454,warten::V,इंतज़ार करना,paavoq
1455,warten::V,इंतज़ार करना,utaqqivoq
1456,erwarten::V,प्रतीक्षा करना,
1457,suchen::V,ढूँढ़ना,nivivaa
1458,finden::V,पाना,nanivaa
1459,finden::V,ढूँढ़ निकालना,nanivaa
1460,versuchen::V,कोशिश करना,uuppaa
1461,versuchen::V,कोशिश करना,ussersarpaa
1462,vorbereiten::V,तैयार करना,piareersarpaa
1463,lieben::V,प्यार करना,asavaa
1464,mögen::V,पसंद होना,akaaraa
1465,lachen::V,हँसना,
1466,rühren::V,छूना,qeerlerpaa
1467,weinen::V,रोना,qiavoq
1468,schimpfen::V,गाली देना,qatimaarpoq
1469,sich ärgern::V,चिढ़ना,ugguutigaa
1470,sich ärgern::V,नाराज़ होना,ugguutigaa
1471,sich fürchten::V,डरना,eqqanaarpoq
1472,sich fürchten::V,भय खाना,eqqanaarpoq
1473,fürchten::V,डरना से,ersigaa
1474,fürchten::V,भय खाना से,ersigaa
1475,fliehen::V,भागना,qimaavoq
1476,flüchten::V,निकल भागना,allikarfigaa
1477,sehen::V,देखना,isigaa
1478,anschauen::V,देखना,
1479,ansehen::V,दृष्टि डालना पर,alaatsinaappaa
1480,hören::V,सुनना,tusarpaa
1481,zuhören::V,सुनना,naalappoq
1482,probieren::V,चखना,
1483,riechen::V,सूँघना,tipippoq
1484,fühlen::V,महसूस करना,misigaa
1485,scheinen::V,लगना,takutippoq
1486,zu sehen sein::V,दिखाई देना,
1487,vernehmen::V,सुनना,
1488,frieren::V,ठंड लगना,qiiavoq
1489,frieren::V,सर्दी लगना,qiiavoq
1490,tun::V,करना,iliorpoq
1491,können::V,सकना,
1492,können::V,जानना,
1493,wollen::V,चाहना,piumavaa
1494,anfangen::V,शुरू करना,pilerpoq
1495,beenden::V,ख़त्म करना,naggaserpaa
1496,beenden::V,समाप्त करना,naggaserpaa
1497,aufhören::V,बंद जाना,naammatsippaa
1498,aufhören::V,समाप्त जाना,naammatsippaa
1499,gelingen::V,बनना,
1500,gelingen::V,अच्छा होना,
1501,geraten::V,बन पड़ना,
1502,öffnen::V,खोलना,ammarpaa
1503,schließen::V,बंद करना,matuaa
1504,stellen::V,रखना,ilivaa
1505,stellen::V,रखना,iliorarpai
1506,stellen::V,रखना,ilioqqarpai
1507,setzen::V,रखना,iliorarpai
1508,setzen::V,रखना,ilioqqarpai
1509,setzen::V,बिठाना,iliorarpai
1510,setzen::V,बिठाना,ilioqqarpai
1511,legen::V,रखना,ilivaa
1512,legen::V,लिटाना,ilivaa
1513,berühren::V,छूना,attorpaa
1514,berühren::V,स्पर्श करना,attorpaa
1515,verbinden::V,बाँधना,taperserpaa
1516,bedecken::V,ढकना,iikkerpaa
1517,bedecken::V,ढकना,iikkersorpaa
1518,aufhängen::V,लटकाना,inivaa
1519,aufhängen::V,लटकाना,iniorarpai
1520,anzünden::V,जलाना,saggaavoq
1521,aufheben::V,उठाना,allisippaa
1522,zurücklassen::V,पीछे छोड़ना,aallarpoq
1523,verlieren::V,खोना,annaavaa
1524,verlieren::V,गँवाना,annaavaa
1525,fallen lassen::V,गिराना,nakkaavaa
1526,machen::V,करना,iliorpoq
1527,machen::V,बनाना,iliorpoq
1528,herstellen::V,बनाना,anillatsippaa
1529,herstellen::V,तैयार करना,anillatsippaa
1530,bauen::V,बनाना,marrarterpaa
1531,bauen::V,निर्माण करना,marrarterpaa
1532,reparieren::V,मरम्मत करना,iluarsaappaa
1533,verbessern::V,सुधारना,naqqippaa
1534,ändern::V,बदलना,
1535,ändern::V,परीवर्तन करना,
1536,graben::V,खोदना,assappaa
1537,beugen::V,झुकाना,qappappoq
1538,biegen::V,झुकाना,qappappoq
1539,drehen::V,फेरना,
1540,drehen::V,घुमाना,
1541,wenden::V,पलटना,assappaa
1542,wenden::V,पलटना,assakarpoq
1543,wenden::V,मोड़ना,assappaa
1544,wenden::V,मोड़ना,assakarpoq
1545,umdrehen::V,घुमाना,assakartippaa
1546,heben::V,उठाना,kivippaa
1547,heben::V,ऊँचा करना,kivippaa
1548,hochheben::V,उठाना,kissumiarpaa
1549,hochheben::V,ऊपर को उठाना,kissumiarpaa
1550,ergreifen::V,पकड़ना,isaappaa
1551,ergreifen::V,पकड़ना,isaguppaa
1552,ergreifen::V,हाथ में लेना,isaappaa
1553,ergreifen::V,हाथ में लेना,isaguppaa
1554,halten::V,धरना,minarpaa
1555,halten::V,पकड़ना,minarpaa
1556,drücken::V,दबाना,naqittaat
1557,schieben::V,सरकाना,
1558,schieben::V,खिसकाना,
1559,kratzen::V,खुरचना,qitsuppaa
1560,kratzen::V,खुजलाना,qitsuppaa
1561,lecken::V,चाटना,aluppaa
1562,beißen::V,काटना,kiivaa
1563,abreißen::V,तोड़ना,aqqarpaa
1564,abreißen::V,तोड़ना,isaterpaa
1565,abschneiden::V,काट करना,kipivaa
1566,binden::V,बाँधना,kakkersarpaa
1567,stecken::V,खोंसना,kussunneq
1568,brechen::V,तोड़ना,nallorpaa
1569,klopfen::V,खटखटाना,pattappaa
1570,hauen::V,ठोकना,aqivaa
1571,kleben::V,चिपकाना,qaappoq
1572,reiben::V,घिसना,tagiarpaa
1573,reiben::V,घिसना,tangiarpaa
1574,reiben::V,रगड़ना,tagiarpaa
1575,reiben::V,रगड़ना,tangiarpaa
1576,streichen::V,लगाना,erlerpoq
1577,schleifen::V,तेज़ करना,sequppaa
1578,schneiden::V,कतरना,uullivoq
1579,rütteln::V,झकझोरना,
1580,schütteln::V,हिलाना,aalavoq
1581,schwenken::V,घुमाना,issarpoq
1582,schütten::V,उँडेलना,
1583,füllen::V,भरना,immerpaa
1584,füllen::V,ठूसना,immerpaa
1585,einwickeln::V,लपेटना,immoqquserpaa
1586,tragen::V,ढोना,maqippaa
1587,tragen::V,ढोना,assartorpoq
1588,schleppen::V,घसीटना,assartorpoq
1589,ziehen::V,खींचना,kalippaa
1590,ziehen::V,खींचना,kalissarpoq
1591,aufbewahren::V,रखना,toqqorpaa
1592,werfen::V,फेंकना,kuivaa
1593,fangen::V,पकड़ना,anguaa
1594,packen::V,पकड़ना,
1595,verstecken::V,छिपाना,anngigaa
1596,teilen::V,बाँटना,agguut
1597,teilen::V,बाँटना,agguusersorpaa
1598,schicken::V,भेजना,nassiuppaa
1599,bringen::V,लाना,aggiuppaa
1600,bringen::V,लाना,nassataraa
1601,hinzufügen::V,जोड़ना,
1602,bekommen::V,पाना,tiguaa
1603,erhalten::V,पाना,tiguaa
1604,erhalten::V,मिलना,tiguaa
1605,nehmen::V,लेना,pivoq
1606,nehmen::V,लेना,tiguaa
1607,wählen::V,चुनना,
1608,auswählen::V,चुनना,
1609,bewahren::V,बनाए रखना,sukkunik simerserpaa
1610,behindern::V,रोकना,
1611,verderben::V,ख़राब करना,asiutippaa
1612,verderben::V,ख़राब करना,piuneerunnerit
1613,beschädigen::V,नुक़सान पहुँचाना,
1614,zerbrechen::V,तोड़ना,ukuvoq
1615,zerreißen::V,तोड़ना,tisavaa
1616,zerreißen::V,तोड़ना,alittorpaa
1617,zerstören::V,नष्ट करना,aserorpaa
1618,zerstören::V,बरबाद करना,aserorpaa
1619,verbrennen::V,जलाना,seerpoq
1620,geben::V,देना,pivoq
1621,reichen::V,थमाना,
1622,schenken::V,भेंट देना,
1623,versprechen::V,वादा करना,neriorsorpaa
1624,wünschen::V,कामना करना,kissaat
1625,loben::V,तारीफ़ करना,nersorpaa
1626,loben::V,तारीफ़ करना,nersornaat
1627,küssen::V,चूमना,kunippaa
1628,küssen::V,चूमना,kunissorpaa
1629,wiegen::V,झुलाना,
1630,zudecken::V,ढकना,majorpaa
1631,wecken::V,जगाना,itersarpaa
1632,zeigen::V,दिखाना,tikkuuppaa
1633,führen::V,रास्ता दिखाना,tasissiuppaa
1634,führen::V,रास्ता दिखाना,ilitsersorpaa
1635,führen::V,रास्ता दिखाना,tasissersuuppaa
1636,lehren::V,पढ़ाना,ilinniartippaa
1637,unterrichten::V,सिखाना,ajoqerpaa
1638,unterrichten::V,सिखाना,ajoqersorpaa
1639,unterrichten::V,सिखाना,ilinniartitsivoq
1640,aufziehen::V,पालना,inororsarpaa
1641,leiten::V,संचालन करना,iluatsippaa
1642,antreiben::V,हड़बड़ाना,ikusimmippaa
1643,lassen::V,-आना,
1644,lassen::V,कराना,
1645,einladen::V,बुलाना,qaaqquaa
1646,einladen::V,बुलाना,qaasarpaa
1647,vereinigen::V,मिलाना,taperserpaa
1648,vereinigen::V,संयुक्त करना,taperserpaa
1649,besuchen::V,मिलना से,tikeraarpaa
1650,besuchen::V,मिलने जाना से,tikeraarpaa
1651,treffen::V,मिलना,aporappaa
1652,sich versammeln::V,इकट्ठा होना,majorpoq
1653,spielen::V,खेलना,pinnguarpoq
1654,singen::V,गाना,erinarsorpoq
1655,tanzen::V,नाचना,qitippoq
1656,sich trennen::V,अलग होना,immikkoortippaa
1657,verlassen::V,छोड़ना,
1658,retten::V,बचाना,annaappaa
1659,bewachen::V,आँख रखना पर,
1660,schützen::V,रक्षा करना,eriagaa
1661,schützen::V,रक्षा करना,pineqartaalivaa
1662,verteidigen::V,रक्षा करना,
1663,sich schlagen::V,हाथापाई करना,
1664,schießen::V,गोली मारना,aallaavaa
1665,schießen::V,गोली मारना,piseriuppaa
1666,siegen::V,जीतना,
1667,siegen::V,विजय पाना,
1668,ärgern::V,चिढ़ाना,ninngassarpaa
1669,ärgern::V,चिढ़ाना,ninngassaarpaa
1670,schlagen::V,मारना,unatarpaa
1671,treten::V,ठोकर मारना,tukerpoq
1672,stechen::V,भेदना,iguppaa
1673,stechen::V,भेदना,qasilippoq
1674,stechen::V,भोंकना,iguppaa
1675,stechen::V,भोंकना,qasilippoq
1676,stoßen::V,धक्का देना,ikuserpaa
1677,stoßen::V,धक्का देना,ikusimmippaa
1678,stoßen::V,झटका देना,ikuserpaa
1679,stoßen::V,झटका देना,ikusimmippaa
1680,stehlen::V,चोरी करना,tillippaa
1681,stören::V,बुरा लगना,akornuserpaa
1682,belästigen::V,तंग करना,
1683,verbergen::V,लुकाना,anngigaa
1684,täuschen::V,धोखा देना,
1685,betrügen::V,धोखा देना,peqquserluttuliorfigaa
1686,töten::V,मारना,maappaa
1687,töten::V,मारना,toquppaa
1688,töten::V,मार डालना,maappaa
1689,töten::V,मार डालना,toquppaa
1690,wohnen::V,रहना,najugaqarpoq
1691,arbeiten::V,काम करना,sulivoq
1692,sammeln::V,जमा करना,katersorpai
1693,pflücken::V,चुनना,
1694,pflücken::V,तोड़ना,
1695,jagen::V,आखेट करना,piniarpoq
1696,jagen::V,शिकार करना,piniarpoq
1697,fischen::V,मछली पकड़ना,aalisarpoq
1698,fassen::V,पकड़ना,
1699,hüten::V,चराना,
1700,treiben::V,हाँकना,
1701,anbinden::V,बाँधना,qilerut
1702,anbinden::V,बाँधना,qilersorpaa
1703,anbinden::V,बाँधना,ungerlatserpaa
1704,füttern::V,खिलाना,nerlerpaa
1705,melken::V,दुहना,
1706,hacken::V,काटना,
1707,gießen::V,सींचना,imerterpaa
1708,reifen::V,पकना,
1709,zubereiten::V,पकाना,
1710,kochen::V,पकाना,igavoq
1711,kochen::V,राँधना,igavoq
1712,backen::V,पकाना,
1713,braten::V,तलना,siappaa
1714,braten::V,भूनना,siappaa
1715,umrühren::V,फेंटना,qeerlerpaa
1716,stricken::V,बुनना,
1717,nähen::V,सीना,
1718,färben::V,रँगना,misuppaa
1719,reinigen::V,साफ़ करना,sanniarpaa
1720,reinigen::V,शुद्ध करना,sanniarpaa
1721,waschen::V,धोना,asappaa
1722,abwischen::V,पोंछ्ना,saligarpaa
1723,abwischen::V,पोंछ्ना,saligartorpaa
1724,spülen::V,माँजना,
1725,spülen::V,खँगालना,
1726,fegen::V,बुहारना,sanngiarpaa
1727,kehren::V,झाड़ना,
1728,baden::V,स्नान करना,uffarpoq
1729,sich waschen::V,नहाना,uffarpoq
1730,sich waschen::V,हाथ-मुँह धोना,uffarpoq
1731,ausziehen::V,उतारना,annoraajarpaa
1732,anziehen::V,पहनना,ativaa
1733,anziehen::V,पहनना,atitippaa
1734,sich anziehen::V,कपड़े पहनना,atisalersorpoq
1735,kämmen::V,कंघी करना,
1736,schmücken::V,सजाना,
1737,schmücken::V,सँवारना,
1738,sagen::V,कहना,oqarpoq
1739,sagen::V,बताना,oqarpoq
1740,sprechen::V,बोलना,oqaluttarpoq
1741,reden::V,बोलना,oqaluppoq
1742,reden::V,बात करना,oqaluppoq
1743,sich unterhalten::V,बात करना,
1744,sich unterhalten::V,बातचीत करना,
1745,fragen::V,पूछ्ना,aperaa
1746,fragen::V,प्रश्न करना,aperaa
1747,bitten::V,माँगना से,aperaa
1748,bitten::V,माँगना से,qinnuigaa
1749,erzählen::V,बताना,oqaluttuaraa
1750,mitteilen::V,ख़बर देना,oqalualaarpoq
1751,mitteilen::V,सूचना देना,oqalualaarpoq
1752,nennen::V,नाम देना,
1753,rufen::V,बुलाना,qaaqquaa
1754,prahlen::V,शेख़ी बघारना,oqqartuvoq
1755,prahlen::V,शेख़ी बघारना,oqallortuvoq
1756,übersetzen::V,अनुवाद करना,ikaarpoq
1757,übersetzen::V,अनुवाद करना,nutserpaa
1758,denken::V,सोचना,isumaqarpoq
1759,glauben::V,विश्वास करना,upperaa
1760,glauben::V,विश्वास करना,isumaqarpoq
1761,bemerken::V,ध्यान देना पर,
1762,erkennen::V,पहचानना,ilisaraa
1763,begreifen::V,समझना,
1764,verstehen::V,सुनना,paasivaa
1765,lernen::V,पढ़ना,ilinniarpoq
1766,wissen::V,जानना,nalunngilaa
1767,wissen::V,मालूम होना,nalunngilaa
1768,sich erinnern an::V,याद करना,eqqaavaa
1769,vergessen::V,भूलना,puiorpaa
1770,vergessen::V,बिसारना,puiorpaa
1771,messen::V,नापना,ussersarpaa
1772,zählen::V,गिनना,kisitsivoq
1773,rechnen::V,गणना करना,kisitsivoq
1774,rechnen::V,हिसाब करना,kisitsivoq
1775,lesen::V,पढ़ना,atuarpoq
1776,malen::V,कींचना,qalipappaa
1777,zeichnen::V,चित्र कींचना,
1778,schreiben::V,लिखना,allappoq
1779,besitzen::V,मालिक होना,
1780,besitzen::V,स्वामी होना,
1781,kaufen::V,ख़रीदना,pisiaraa
1782,verkaufen::V,बेचना,akigaa
1783,bezahlen::V,चुकाना,akilerpaa
1784,bezahlen::V,अदा करना,akilerpaa
1785,zahlen::V,अदा करना,
1786,beherrschen::V,शासन करना पर,inappaa
1787,ertragen::V,सहना,ernertaaraa
