,Concept_ID,eu,se
7799,schütten::V,isuri,gurhkedh
7800,schütten::V,isuri,hállit
7801,schütten::V,isuri,liejkkit
7802,schütten::V,isuri,leškiđ
7803,schütten::V,isuri,virâttiđ
7804,schütten::V,isuri,väällad
7805,schütten::V,isuri,ва̄ллэ
7806,füllen::V,bete,dievhtedh
7807,füllen::V,bete,dievddet
7808,füllen::V,bete,deavdit
7809,füllen::V,bete,tevdiđ
7810,füllen::V,bete,tiudded
7811,füllen::V,bete,тӣввтэ
7812,einwickeln::V,bildu,gïesedh
7813,einwickeln::V,bildu,giessat
7814,einwickeln::V,bildu,gárrat
7815,einwickeln::V,bildu,giessat
7816,einwickeln::V,bildu,gurpat
7817,einwickeln::V,bildu,kiessâđ
7818,einwickeln::V,bildu,ǩiõssâd
7819,einwickeln::V,bildu,кӣссэ
7820,tragen::V,eroan,guedtedh
7821,tragen::V,eroan,guoddet
7822,tragen::V,eroan,guoddit
7823,tragen::V,eroan,kyed'diđ
7824,tragen::V,eroan,kue´d'ded
7825,tragen::V,eroan,кӯннҌтэ
7826,tragen::V,eraman,guedtedh
7827,tragen::V,eraman,guoddet
7828,tragen::V,eraman,guoddit
7829,tragen::V,eraman,kyed'diđ
7830,tragen::V,eraman,kue´d'ded
7831,tragen::V,eraman,кӯннҌтэ
7832,schleppen::V,narrastu,fatnehtidh
7833,schleppen::V,narrastu,sliehpit
7834,schleppen::V,narrastu,feastit
7835,schleppen::V,narrastu,vie'šidiđ
7836,schleppen::V,narrastu,hinnađ
7837,schleppen::V,narrastu,nje´ʒʒed
7838,schleppen::V,narrastu,чуввкэ
7839,schleppen::V,herrestatu,fatnehtidh
7840,schleppen::V,herrestatu,sliehpit
7841,schleppen::V,herrestatu,feastit
7842,schleppen::V,herrestatu,vie'šidiđ
7843,schleppen::V,herrestatu,hinnađ
7844,schleppen::V,herrestatu,nje´ʒʒed
7845,schleppen::V,herrestatu,чуввкэ
7846,ziehen::V,tira egin,giesedh
7847,ziehen::V,tira egin,giesset
7848,ziehen::V,tira egin,geassit
7849,ziehen::V,tira egin,keessiđ
7850,ziehen::V,tira egin,ǩie´ssed
7851,ziehen::V,tira egin,ке̄ссе
7852,aufbewahren::V,gorde,vöörhkedh
7853,aufbewahren::V,gorde,vuorkkit
7854,aufbewahren::V,gorde,seailluhit
7855,aufbewahren::V,gorde,siä'iluttiđ
7856,aufbewahren::V,gorde,seeilted
7857,aufbewahren::V,gorde,рӯкнэ
7858,werfen::V,jaurti,slampestidh
7859,werfen::V,jaurti,bálkkot
7860,werfen::V,jaurti,suhppet
7861,werfen::V,jaurti,šlivgiđ
7862,werfen::V,jaurti,čeâǥǥted
7863,werfen::V,jaurti,суэххпэ
7864,werfen::V,aurtiki,slampestidh
7865,werfen::V,aurtiki,bálkkot
7866,werfen::V,aurtiki,suhppet
7867,werfen::V,aurtiki,šlivgiđ
7868,werfen::V,aurtiki,čeâǥǥted
7869,werfen::V,aurtiki,суэххпэ
7870,fangen::V,atzeman,bivtedh
7871,fangen::V,atzeman,giddit
7872,fangen::V,atzeman,bivdit
7873,fangen::V,atzeman,toppiđ
7874,fangen::V,atzeman,tää´vted
7875,fangen::V,atzeman,та̄бпэ
7876,fangen::V,atzeman,со̄а̄гкэ
7877,packen::V,heldu,doerelidh
7878,packen::V,heldu,kreemsedh
7879,packen::V,heldu,doahppit
7880,packen::V,heldu,doahput
7881,packen::V,heldu,tuáppuđ
7882,packen::V,heldu,ká'ivâstiđ
7883,packen::V,heldu,tää´vted
7884,packen::V,heldu,каццсе
7885,packen::V,heldu,туэрркэ
7886,packen::V,heldu,ро̄а̄ппчье
7887,verstecken::V,ostendu,tjïekedh
7888,verstecken::V,ostendu,tjiehkat
7889,verstecken::V,ostendu,čiehkat
7890,verstecken::V,ostendu,čieḥâđ
7891,verstecken::V,ostendu,peittad
7892,verstecken::V,ostendu,пе̄йхьтэ
7893,verstecken::V,ezkutatu,tjïekedh
7894,verstecken::V,ezkutatu,tjiehkat
7895,verstecken::V,ezkutatu,čiehkat
7896,verstecken::V,ezkutatu,čieḥâđ
7897,verstecken::V,ezkutatu,peittad
7898,verstecken::V,ezkutatu,пе̄йхьтэ
7899,teilen::V,zatitu,juekedh
7900,teilen::V,zatitu,juohket
7901,teilen::V,zatitu,juohkit
7902,teilen::V,zatitu,jyeḥiđ
7903,teilen::V,zatitu,jue´ǩǩed
7904,teilen::V,zatitu,ю̄гке
7905,teilen::V,zatitu,ра̄ттҍке
7906,schicken::V,bidali,saadtodh
7907,schicken::V,bidali,sáddit
7908,schicken::V,bidali,sáddet
7909,schicken::V,bidali,vuo'lgâttiđ
7910,schicken::V,bidali,vuõltteed
7911,schicken::V,bidali,вӯлкхэ
7912,bringen::V,ekarri,buektedh
7913,bringen::V,ekarri,doalvvot
7914,bringen::V,ekarri,buktit
7915,bringen::V,ekarri,tuál'vuđ
7916,bringen::V,ekarri,pu´htted
7917,bringen::V,ekarri,пыххьтэ
7918,hinzufügen::V,eratxiki,dievhtedh
7919,hinzufügen::V,eratxiki,duoddit
7920,hinzufügen::V,eratxiki,lasedit
7921,hinzufügen::V,eratxiki,lasihit
7922,hinzufügen::V,eratxiki,lasettiđ
7923,hinzufügen::V,eratxiki,lââ´zzted
7924,hinzufügen::V,eratxiki,лажьхе
7925,hinzufügen::V,gaineratu,dievhtedh
7926,hinzufügen::V,gaineratu,duoddit
7927,hinzufügen::V,gaineratu,lasedit
7928,hinzufügen::V,gaineratu,lasihit
7929,hinzufügen::V,gaineratu,lasettiđ
7930,hinzufügen::V,gaineratu,lââ´zzted
7931,hinzufügen::V,gaineratu,лажьхе
7932,bekommen::V,jaso,åadtjodh
7933,bekommen::V,jaso,åttjudit
7934,bekommen::V,jaso,oažžut
7935,bekommen::V,jaso,juksâđ
7936,bekommen::V,jaso,uáž'žuđ
7937,bekommen::V,jaso,vuäǯ'ǯâd
7938,bekommen::V,jaso,вуаннче
7939,erhalten::V,jaso,åadtjodh
7940,erhalten::V,jaso,oadtjot
7941,erhalten::V,jaso,oažžut
7942,erhalten::V,jaso,uáž'žuđ
7943,erhalten::V,jaso,vuäǯ'ǯâd
7944,erhalten::V,jaso,ва̄лльтэ
7945,nehmen::V,hartu,vaeltedh
7946,nehmen::V,hartu,válldet
7947,nehmen::V,hartu,váldit
7948,nehmen::V,hartu,väldiđ
7949,nehmen::V,hartu,vä´ldded
7950,nehmen::V,hartu,ва̄лльтэ
7951,wählen::V,hautatu,veeljedh
7952,wählen::V,hautatu,válljit
7953,wählen::V,hautatu,válljet
7954,wählen::V,hautatu,valjiđ
7955,wählen::V,hautatu,vaalšed
7956,wählen::V,hautatu,va´lljeed
7957,wählen::V,hautatu,воалшэ
7958,wählen::V,aukeratu,veeljedh
7959,wählen::V,aukeratu,válljit
7960,wählen::V,aukeratu,válljet
7961,wählen::V,aukeratu,valjiđ
7962,wählen::V,aukeratu,vaalšed
7963,wählen::V,aukeratu,va´lljeed
7964,wählen::V,aukeratu,воалшэ
7965,auswählen::V,hautatu,veeljedh
7966,auswählen::V,hautatu,tjuolldet
7967,auswählen::V,hautatu,válljet
7968,auswählen::V,hautatu,valjiđ
7969,auswählen::V,hautatu,vaalšed
7970,auswählen::V,hautatu,va´lljeed
7971,auswählen::V,hautatu,воалшэ
7972,auswählen::V,aukeratu,veeljedh
7973,auswählen::V,aukeratu,tjuolldet
7974,auswählen::V,aukeratu,válljet
7975,auswählen::V,aukeratu,valjiđ
7976,auswählen::V,aukeratu,vaalšed
7977,auswählen::V,aukeratu,va´lljeed
7978,auswählen::V,aukeratu,воалшэ
7979,bewahren::V,begiratu,vaarjelidh
7980,bewahren::V,begiratu,bisodit
7981,bewahren::V,begiratu,várjjalit
7982,bewahren::V,begiratu,seailluhit
7983,bewahren::V,begiratu,varjâliđ
7984,bewahren::V,begiratu,varjjled
7985,bewahren::V,begiratu,ӣшшьтэ
7986,bewahren::V,begiratu,во̄а̄ррьдэ
7987,behindern::V,oztopatu,hööptdeh
7988,behindern::V,oztopatu,hieredit
7989,behindern::V,oztopatu,muhttet
7990,behindern::V,oztopatu,eastadit
7991,behindern::V,oztopatu,estiđ
7992,behindern::V,oztopatu,coggâđ
7993,behindern::V,oztopatu,hettiđ
7994,behindern::V,oztopatu,cõggâd
7995,behindern::V,oztopatu,е̄кхэллэ
7996,verderben::V,hondatu,biejstedh
7997,verderben::V,hondatu,spedjat
7998,verderben::V,hondatu,billistit
7999,verderben::V,hondatu,pillediđ
8000,verderben::V,hondatu,tårmmad
8001,verderben::V,hondatu,pe´llsted
8002,verderben::V,hondatu,тоаррмэ
8003,verderben::V,hondatu,ма̄ййкэ
8004,beschädigen::V,akastu,fæjloedidh
8005,beschädigen::V,akastu,vahágahttet
8006,beschädigen::V,akastu,bilidit
8007,beschädigen::V,akastu,vahâgittiđ
8008,beschädigen::V,akastu,pä´rtteed
8009,beschädigen::V,akastu,муррьтэ
8010,zerbrechen::V,apurtu,tsööpkedh
8011,zerbrechen::V,apurtu,doadjet
8012,zerbrechen::V,apurtu,cuvket
8013,zerbrechen::V,apurtu,cuov'kkiđ
8014,zerbrechen::V,apurtu,muårrâd
8015,zerbrechen::V,apurtu,cu´vǩǩeed
8016,zerbrechen::V,apurtu,муррьтэ
8017,zerreißen::V,zarratatu,gejhkielidh
8018,zerreißen::V,zarratatu,gajkudit
8019,zerreißen::V,zarratatu,gaikkodit
8020,zerreißen::V,zarratatu,ráisket
8021,zerreißen::V,zarratatu,kiškođ
8022,zerreißen::V,zarratatu,ra´šǩǩeed
8023,zerreißen::V,zarratatu,пуатткэ
8024,zerstören::V,suntsitu,eerjedh
8025,zerstören::V,suntsitu,biejsstet
8026,zerstören::V,suntsitu,håhkkidit
8027,zerstören::V,suntsitu,heavahit
8028,zerstören::V,suntsitu,duš'šadit
8029,zerstören::V,suntsitu,bilidit
8030,zerstören::V,suntsitu,hevâttiđ
8031,zerstören::V,suntsitu,hiâvted
8032,zerstören::V,suntsitu,ёҏтэ
8033,verbrennen::V,erre,båeltedh
8034,verbrennen::V,erre,boalldet
8035,verbrennen::V,erre,boaldit
8036,verbrennen::V,erre,puál'diđ
8037,verbrennen::V,erre,puä´ldded
8038,verbrennen::V,erre,пуэлльтэ
8039,verbrennen::V,kiskali,båeltedh
8040,verbrennen::V,kiskali,boalldet
8041,verbrennen::V,kiskali,boaldit
8042,verbrennen::V,kiskali,puál'diđ
8043,verbrennen::V,kiskali,puä´ldded
8044,verbrennen::V,kiskali,пуэлльтэ
8045,geben::V,eman,vedtedh
8046,geben::V,eman,vaddet
8047,geben::V,eman,addit
8048,geben::V,eman,addliđ
8049,geben::V,eman,ä´n
8050,geben::V,eman,аннҍтэ
8051,reichen::V,luzatu,geelkedh
8052,reichen::V,luzatu,lagádit
8053,reichen::V,luzatu,geiget
8054,reichen::V,luzatu,keigiđ
8055,reichen::V,luzatu,vuõiggâ´stted
8056,reichen::V,luzatu,аннҍтэ
8057,reichen::V,helarazi,geelkedh
8058,reichen::V,helarazi,lagádit
8059,reichen::V,helarazi,geiget
8060,reichen::V,helarazi,keigiđ
8061,reichen::V,helarazi,vuõiggâ´stted
8062,reichen::V,helarazi,аннҍтэ
8063,schenken::V,oparitu,vedtedh
8064,schenken::V,oparitu,vaddet
8065,schenken::V,oparitu,skeaŋkut
8066,schenken::V,oparitu,skeŋket
8067,schenken::V,oparitu,skeŋkkiđ
8068,schenken::V,oparitu,sǩiâŋkkâd
8069,schenken::V,oparitu,ла̄ххе
8070,versprechen::V,agindu,luhpiedidh
8071,versprechen::V,agindu,jáhttet
8072,versprechen::V,agindu,lohpidit
8073,versprechen::V,agindu,lopediđ
8074,versprechen::V,agindu,lå´ppeed
8075,versprechen::V,agindu,о̄а̄шштҍе
8076,wünschen::V,opatu,lahkoehtidh
8077,wünschen::V,opatu,sávvat
8078,wünschen::V,opatu,sávadit
8079,wünschen::V,opatu,doaivvuhit
8080,wünschen::V,opatu,tuá'ivuttiđ
8081,wünschen::V,opatu,tuâivvad
8082,wünschen::V,opatu,туввэ
8083,wünschen::V,opetsi,lahkoehtidh
8084,wünschen::V,opetsi,sávvat
8085,wünschen::V,opetsi,sávadit
8086,wünschen::V,opetsi,doaivvuhit
8087,wünschen::V,opetsi,tuá'ivuttiđ
8088,wünschen::V,opetsi,tuâivvad
8089,wünschen::V,opetsi,туввэ
8090,loben::V,laudatu,girmedh
8091,loben::V,laudatu,májnnot
8092,loben::V,laudatu,rámmpot
8093,loben::V,laudatu,máidnut
8094,loben::V,laudatu,rámidit
8095,loben::V,laudatu,rammuđ
8096,loben::V,laudatu,rämidiđ
8097,loben::V,laudatu,ââ´leed
8098,loben::V,laudatu,ǩei´tted
8099,loben::V,laudatu,кыйта
8100,loben::V,goraipatu,girmedh
8101,loben::V,goraipatu,májnnot
8102,loben::V,goraipatu,rámmpot
8103,loben::V,goraipatu,máidnut
8104,loben::V,goraipatu,rámidit
8105,loben::V,goraipatu,rammuđ
8106,loben::V,goraipatu,rämidiđ
8107,loben::V,goraipatu,ââ´leed
8108,loben::V,goraipatu,ǩei´tted
8109,loben::V,goraipatu,кыйта
8110,küssen::V,musu eman,tjånnahtidh
8111,küssen::V,musu eman,tjuvliestidh
8112,küssen::V,musu eman,tjullit
8113,küssen::V,musu eman,tjulestit
8114,küssen::V,musu eman,cum'mát
8115,küssen::V,musu eman,cummistit
8116,küssen::V,musu eman,cummâliđ
8117,küssen::V,musu eman,cu´mmsted
8118,küssen::V,musu eman,cu´mmstõõllâd
8119,küssen::V,musu eman,нӣссэ
8120,wiegen::V,kulunkatu,sjammadidh
8121,wiegen::V,kulunkatu,vuohttot
8122,wiegen::V,kulunkatu,vuohtudit
8123,wiegen::V,kulunkatu,vuohttut
8124,wiegen::V,kulunkatu,vuát'tuđ
8125,wiegen::V,kulunkatu,nuäkkad
8126,wiegen::V,kulunkatu,suâibted
8127,wiegen::V,kulunkatu,нуагкэ
8128,zudecken::V,estali,gaptjedh
8129,zudecken::V,estali,loavddet
8130,zudecken::V,estali,gokčat
8131,zudecken::V,estali,luáv'diđ
8132,zudecken::V,estali,kä´tted
8133,zudecken::V,estali,ка̄ххьтэ
8134,wecken::V,esnatu,gåaskodh
8135,wecken::V,esnatu,båktet
8136,wecken::V,esnatu,boktit
8137,wecken::V,esnatu,rávkat
8138,wecken::V,esnatu,cuvnâđ
8139,wecken::V,esnatu,counnâd
8140,wecken::V,esnatu,цо̄ввнэ
8141,wecken::V,iratzartu,gåaskodh
8142,wecken::V,iratzartu,båktet
8143,wecken::V,iratzartu,boktit
8144,wecken::V,iratzartu,rávkat
8145,wecken::V,iratzartu,cuvnâđ
8146,wecken::V,iratzartu,counnâd
8147,wecken::V,iratzartu,цо̄ввнэ
8148,zeigen::V,erakutsi,vuesiehtidh
8149,zeigen::V,erakutsi,vuosedit
8150,zeigen::V,erakutsi,giejgget
8151,zeigen::V,erakutsi,čájehit
8152,zeigen::V,erakutsi,čäittiđ
8153,zeigen::V,erakutsi,čujottiđ
8154,zeigen::V,erakutsi,čuäi´ted
8155,zeigen::V,erakutsi,вӯзьхе
8156,führen::V,gidatu,steeredh
8157,führen::V,gidatu,doalvvot
8158,führen::V,gidatu,láidet
8159,führen::V,gidatu,jođettiđ
8160,führen::V,gidatu,jåå´đted
8161,führen::V,gidatu,выгкэ
8162,lehren::V,irakatsi,ööhpehtidh
8163,lehren::V,irakatsi,åhpadit
8164,lehren::V,irakatsi,oahpahit
8165,lehren::V,irakatsi,máttááttiđ
8166,lehren::V,irakatsi,mätt'ted
8167,lehren::V,irakatsi,vuä´ppsted
8168,lehren::V,irakatsi,ма̄тҍха
8169,unterrichten::V,eskolak eman,ööhpehtidh
8170,unterrichten::V,eskolak eman,lågådit
8171,unterrichten::V,eskolak eman,åhpadit
8172,unterrichten::V,eskolak eman,oahpahit
8173,unterrichten::V,eskolak eman,škovliđ
8174,unterrichten::V,eskolak eman,máttááttiđ
8175,unterrichten::V,eskolak eman,mätt'ted
8176,unterrichten::V,eskolak eman,vuä´ppsted
8177,unterrichten::V,eskolak eman,ма̄тҍха
8178,aufziehen::V,hazi,eeledh
8179,aufziehen::V,hazi,bajedit
8180,aufziehen::V,hazi,biebmat
8181,aufziehen::V,hazi,pajaskeessiđ
8182,aufziehen::V,hazi,šoddâdiđ
8183,aufziehen::V,hazi,šõddeed
8184,aufziehen::V,hazi,peâm'mad
8185,aufziehen::V,hazi,вуэпьсе
8186,leiten::V,arteztu,lijrehtidh
8187,leiten::V,arteztu,lájddit
8188,leiten::V,arteztu,oatsodit
8189,leiten::V,arteztu,jođihit
8190,leiten::V,arteztu,stivriđ
8191,leiten::V,arteztu,hovdiđ
8192,leiten::V,arteztu,jåå´đted
8193,leiten::V,arteztu,выгкэ
8194,leiten::V,arteztu,вӯййкье
8195,antreiben::V,bulkatu,eadtjoestidh
8196,antreiben::V,bulkatu,hasodit
8197,antreiben::V,bulkatu,hállsjedit
8198,antreiben::V,bulkatu,gevret
8199,antreiben::V,bulkatu,rássat
8200,antreiben::V,bulkatu,kušottiđ
8201,antreiben::V,bulkatu,huá'puttiđ
8202,antreiben::V,bulkatu,rääskted
8203,antreiben::V,bulkatu,hõškkled
8204,antreiben::V,bulkatu,ёадҌхе
8205,lassen::V,-arazi,baajedh
8206,lassen::V,-arazi,-ahttet
8207,lassen::V,-arazi,diktit
8208,lassen::V,-arazi,-ttiđ
8209,lassen::V,-arazi,ä´n
8210,lassen::V,-arazi,па̄ххкэ
8211,einladen::V,gonbidatu,bööredh
8212,einladen::V,gonbidatu,bivddit
8213,einladen::V,gonbidatu,gåhttjot
8214,einladen::V,gonbidatu,bovdet
8215,einladen::V,gonbidatu,koččođ
8216,einladen::V,gonbidatu,kåččad
8217,einladen::V,gonbidatu,коаххче
8218,vereinigen::V,batu,iktedidh
8219,vereinigen::V,batu,aktidit
8220,vereinigen::V,batu,ovttastahttit
8221,vereinigen::V,batu,o'vtâstittiđ
8222,vereinigen::V,batu,õhtteed
8223,vereinigen::V,batu,э̄хтхэ
8224,vereinigen::V,bateratu,iktedidh
8225,vereinigen::V,bateratu,aktidit
8226,vereinigen::V,bateratu,ovttastahttit
8227,vereinigen::V,bateratu,o'vtâstittiđ
8228,vereinigen::V,bateratu,õhtteed
8229,vereinigen::V,bateratu,э̄хтхэ
8230,besuchen::V,ikustatu,åahpodh
8231,besuchen::V,ikustatu,goevlelidh
8232,besuchen::V,ikustatu,guossit
8233,besuchen::V,ikustatu,gal'let
8234,besuchen::V,ikustatu,fitnat
8235,besuchen::V,ikustatu,kolliđ
8236,besuchen::V,ikustatu,kõ´ll'jed
8237,besuchen::V,ikustatu,по̄дтлэ
8238,besuchen::V,ikustatu,во̄тэдтэ
8239,besuchen::V,ikustatu,во̄а̄ррдэ
8240,treffen::V,topatu,dieviedidh
8241,treffen::V,topatu,iejvvit
8242,treffen::V,topatu,deaivat
8243,treffen::V,topatu,staaviđ
8244,treffen::V,topatu,teividiđ
8245,treffen::V,topatu,o´ddjõõttâd
8246,treffen::V,topatu,вуэсстлэ
8247,sich versammeln::V,bildu,gaavnedidh
8248,sich versammeln::V,bildu,tjoaggut
8249,sich versammeln::V,bildu,čoahkkanit
8250,sich versammeln::V,bildu,čokkâniđ
8251,sich versammeln::V,bildu,nurâdâttâđ
8252,sich versammeln::V,bildu,noorõõttâd
8253,sich versammeln::V,bildu,вӯллклэ
8254,spielen::V,jolastu,rïdtjedh
8255,spielen::V,jolastu,lustedalledh
8256,spielen::V,jolastu,ståhkat
8257,spielen::V,jolastu,stuvssit
8258,spielen::V,jolastu,speallat
8259,spielen::V,jolastu,le'ihâšiđ
8260,spielen::V,jolastu,siõrrâd
8261,spielen::V,jolastu,speâllad
8262,spielen::V,jolastu,сӣррэ
8263,singen::V,abestu,laavlodh
8264,singen::V,abestu,lávllot
8265,singen::V,abestu,lávlut
8266,singen::V,abestu,lávluđ
8267,singen::V,abestu,läullad
8268,singen::V,abestu,ла̄ввлэ
8269,singen::V,kantatu,laavlodh
8270,singen::V,kantatu,lávllot
8271,singen::V,kantatu,lávlut
8272,singen::V,kantatu,lávluđ
8273,singen::V,kantatu,läullad
8274,singen::V,kantatu,ла̄ввлэ
8275,tanzen::V,dantzatu,daanhtsodh
8276,tanzen::V,dantzatu,dánssat
8277,tanzen::V,dantzatu,gærssulit
8278,tanzen::V,dantzatu,dánset
8279,tanzen::V,dantzatu,tánssáđ
8280,tanzen::V,dantzatu,ta´nssjed
8281,tanzen::V,dantzatu,pleäs'sjed
8282,tanzen::V,dantzatu,нюччке
8283,tanzen::V,dantzatu,пляссъе
8284,tanzen::V,dantzan egin,daanhtsodh
8285,tanzen::V,dantzan egin,dánssat
8286,tanzen::V,dantzan egin,gærssulit
8287,tanzen::V,dantzan egin,dánset
8288,tanzen::V,dantzan egin,tánssáđ
8289,tanzen::V,dantzan egin,ta´nssjed
8290,tanzen::V,dantzan egin,pleäs'sjed
8291,tanzen::V,dantzan egin,нюччке
8292,tanzen::V,dantzan egin,пляссъе
8293,sich trennen::V,banandu,jååkedidh
8294,sich trennen::V,banandu,sirrat
8295,sich trennen::V,banandu,sirádit
8296,sich trennen::V,banandu,earránit
8297,sich trennen::V,banandu,ratkuđ
8298,sich trennen::V,banandu,rätkkjed
8299,sich trennen::V,banandu,кӯдтъе
8300,verlassen::V,utzietsi,laehpedh
8301,verlassen::V,utzietsi,guodet
8302,verlassen::V,utzietsi,guođđit
8303,verlassen::V,utzietsi,hilgođ
8304,verlassen::V,utzietsi,kyeđđiđ
8305,verlassen::V,utzietsi,kue´đđed
8306,verlassen::V,utzietsi,сӯһпъе
8307,retten::V,salbatu,gorredidh
8308,retten::V,salbatu,gádjot
8309,retten::V,salbatu,gádjut
8310,retten::V,salbatu,kááijuđ
8311,retten::V,salbatu,piä'luštiđ
8312,retten::V,salbatu,ka´jjeed
8313,retten::V,salbatu,вуаннче
8314,retten::V,gaizkatu,gorredidh
8315,retten::V,gaizkatu,gádjot
8316,retten::V,gaizkatu,gádjut
8317,retten::V,gaizkatu,kááijuđ
8318,retten::V,gaizkatu,piä'luštiđ
8319,retten::V,gaizkatu,ka´jjeed
8320,retten::V,gaizkatu,вуаннче
8321,bewachen::V,jagon,geehtedh
8322,bewachen::V,jagon,váktit
8323,bewachen::V,jagon,fáktet
8324,bewachen::V,jagon,vahtiđ
8325,bewachen::V,jagon,värddjed
8326,bewachen::V,jagon,va´httjed
8327,bewachen::V,jagon,пынне
8328,bewachen::V,jagon,ка̄рвуллэ
8329,bewachen::V,zaindu,geehtedh
8330,bewachen::V,zaindu,váktit
8331,bewachen::V,zaindu,fáktet
8332,bewachen::V,zaindu,vahtiđ
8333,bewachen::V,zaindu,värddjed
8334,bewachen::V,zaindu,va´httjed
8335,bewachen::V,zaindu,пынне
8336,bewachen::V,zaindu,ка̄рвуллэ
8337,schützen::V,babestu,vaarjelidh
8338,schützen::V,babestu,suoddjit
8339,schützen::V,babestu,suodjalit
8340,schützen::V,babestu,suddjet
8341,schützen::V,babestu,varjâliđ
8342,schützen::V,babestu,suâided
8343,schützen::V,babestu,varjjled
8344,schützen::V,babestu,пынне
8345,schützen::V,gerizatu,vaarjelidh
8346,schützen::V,gerizatu,suoddjit
8347,schützen::V,gerizatu,suodjalit
8348,schützen::V,gerizatu,suddjet
8349,schützen::V,gerizatu,varjâliđ
8350,schützen::V,gerizatu,suâided
8351,schützen::V,gerizatu,varjjled
8352,schützen::V,gerizatu,пынне
8353,verteidigen::V,aldeztu,vaarjelidh
8354,verteidigen::V,aldeztu,bælostit
8355,verteidigen::V,aldeztu,bealuštit
8356,verteidigen::V,aldeztu,čuollat
8357,verteidigen::V,aldeztu,piä'luštiđ
8358,verteidigen::V,aldeztu,peälšted
8359,verteidigen::V,aldeztu,пэ̄лль мэ̄ннэ
8360,sich schlagen::V,elkar jo,dåarodh
8361,sich schlagen::V,elkar jo,tjoelestidh
8362,sich schlagen::V,elkar jo,doarrot
8363,sich schlagen::V,elkar jo,doarrut
8364,sich schlagen::V,elkar jo,tuárruđ
8365,sich schlagen::V,elkar jo,tuärrad
8366,sich schlagen::V,elkar jo,туаррэ
8367,sich schlagen::V,elkar borrokatu,dåarodh
8368,sich schlagen::V,elkar borrokatu,tjoelestidh
8369,sich schlagen::V,elkar borrokatu,doarrot
8370,sich schlagen::V,elkar borrokatu,doarrut
8371,sich schlagen::V,elkar borrokatu,tuárruđ
8372,sich schlagen::V,elkar borrokatu,tuärrad
8373,sich schlagen::V,elkar borrokatu,туаррэ
8374,schießen::V,tiro egin,vuetjedh
8375,schießen::V,tiro egin,skööhtedh
8376,schießen::V,tiro egin,vuohtjet
8377,schießen::V,tiro egin,báhčit
8378,schießen::V,tiro egin,pääččiđ
8379,schießen::V,tiro egin,pää´ččed
8380,schießen::V,tiro egin,ря̄хшкхэ
8381,siegen::V,irabazi,vïtnedh
8382,siegen::V,irabazi,vuojttet
8383,siegen::V,irabazi,vuoitit
8384,siegen::V,irabazi,vyei'ttiđ
8385,siegen::V,irabazi,vuei´tted
8386,siegen::V,irabazi,вуэйхьтэ
8387,ärgern::V,ernegatu,måarahtehtedh
8388,ärgern::V,ernegatu,suhttadit
8389,ärgern::V,ernegatu,hárdit
8390,ärgern::V,ernegatu,piä'ṿuttiđ
8391,ärgern::V,ernegatu,âsseed
8392,ärgern::V,ernegatu,се̄нтхэ
8393,ärgern::V,haserretu,måarahtehtedh
8394,ärgern::V,haserretu,suhttadit
8395,ärgern::V,haserretu,hárdit
8396,ärgern::V,haserretu,piä'ṿuttiđ
8397,ärgern::V,haserretu,âsseed
8398,ärgern::V,haserretu,се̄нтхэ
8399,schlagen::V,jo,håasedh
8400,schlagen::V,jo,laekedh
8401,schlagen::V,jo,tsábbmet
8402,schlagen::V,jo,tjassket
8403,schlagen::V,jo,huškut
8404,schlagen::V,jo,časkeđ
8405,schlagen::V,jo,čâ´cǩǩed
8406,schlagen::V,jo,та̄гкэ
8407,schlagen::V,jo,ва̄сстэ
8408,schlagen::V,erauntsi,håasedh
8409,schlagen::V,erauntsi,laekedh
8410,schlagen::V,erauntsi,tsábbmet
8411,schlagen::V,erauntsi,tjassket
8412,schlagen::V,erauntsi,huškut
8413,schlagen::V,erauntsi,časkeđ
8414,schlagen::V,erauntsi,čâ´cǩǩed
8415,schlagen::V,erauntsi,та̄гкэ
8416,schlagen::V,erauntsi,ва̄сстэ
8417,treten::V,zapaldu,tjïektjedh
8418,treten::V,zapaldu,tjiektjat
8419,treten::V,zapaldu,čiekčat
8420,treten::V,zapaldu,čieh'čâđ
8421,treten::V,zapaldu,tanccâđ
8422,treten::V,zapaldu,tanccâd
8423,treten::V,zapaldu,то̄ппцэ
8424,treten::V,ostiaktu,tjïektjedh
8425,treten::V,ostiaktu,tjiektjat
8426,treten::V,ostiaktu,čiekčat
8427,treten::V,ostiaktu,čieh'čâđ
8428,treten::V,ostiaktu,tanccâđ
8429,treten::V,ostiaktu,tanccâd
8430,treten::V,ostiaktu,то̄ппцэ
8431,stechen::V,sastatu,baskedh
8432,stechen::V,sastatu,tjuoggit
8433,stechen::V,sastatu,čuoggut
8434,stechen::V,sastatu,čuog'giđ
8435,stechen::V,sastatu,čuõ´ǧ'ǧeed
8436,stechen::V,sastatu,чо̄ххкэ
8437,stoßen::V,bultzatu,nehkiehtidh
8438,stoßen::V,bultzatu,nårddådit
8439,stoßen::V,bultzatu,nordadit
8440,stoßen::V,bultzatu,nutkâliđ
8441,stoßen::V,bultzatu,oi´ǧǧeed
8442,stoßen::V,bultzatu,оййкье
8443,stoßen::V,bultzatu,тоалкъе
8444,stehlen::V,ostu,sualadidh
8445,stehlen::V,ostu,suoládit
8446,stehlen::V,ostu,suoládit
