,Concept_ID,ps,lv
1516,faul::A,لټ,дыш
1517,faul::A,لټ,slinks
1518,faul::A,تنبل,дыш
1519,faul::A,تنبل,slinks
1520,fleißig::A,زحمت کښ,зільысь
1521,fleißig::A,زحمت کښ,čakls
1522,fleißig::A,زحمت کښ,cītīgs
1523,geizig::A,بخیل,топыд
1524,geizig::A,بخیل,skops
1525,geizig::A,بخیل,sīksts
1526,klug::A,عاقل,юра
1527,klug::A,عاقل,вежӧра
1528,klug::A,عاقل,gudrs
1529,klug::A,هوښیار,юра
1530,klug::A,هوښیار,вежӧра
1531,klug::A,هوښیار,gudrs
1532,geschickt::A,ماهر,кипода
1533,geschickt::A,ماهر,кужысь
1534,geschickt::A,ماهر,manīgs
1535,lieb::A,عزیز,муса
1536,lieb::A,عزیز,мича
1537,lieb::A,عزیز,лӧсьыд
1538,lieb::A,عزیز,mīļš
1539,lieb::A,محبوب,муса
1540,lieb::A,محبوب,мича
1541,lieb::A,محبوب,лӧсьыд
1542,lieb::A,محبوب,mīļš
1543,lustig::A,خوشحال,кыпыд
1544,lustig::A,خوشحال,jautrs
1545,sanft::A,پوست,мелі
1546,sanft::A,پوست,liegs
1547,sanft::A,ملایم,мелі
1548,sanft::A,ملایم,liegs
1549,hungrig::A,وږی,тшыг
1550,hungrig::A,وږی,izsalcis
1551,krank::A,مريض,висьысь
1552,krank::A,مريض,slims
1553,krank::A,ناروغ,висьысь
1554,krank::A,ناروغ,slims
1555,nackt::A,لوڅ,пасьтӧм
1556,nackt::A,لوڅ,pliks
1557,traurig::A,غمجن,гажтӧм
1558,traurig::A,غمجن,bēdīgs
1559,traurig::A,غمجن,skumīgs
1560,lebendig::A,ژوندی,ловъя
1561,lebendig::A,ژوندی,dzīvs
1562,gut::A,ښه,бур
1563,gut::A,ښه,labs
1564,schlecht::A,بد,лёк
1565,schlecht::A,بد,омӧль
1566,schlecht::A,بد,slikts
1567,schlecht::A,خراب,лёк
1568,schlecht::A,خراب,омӧль
1569,schlecht::A,خراب,slikts
1570,richtig::A,سم,инӧд
1571,richtig::A,سم,riktīgs
1572,richtig::A,صحیح,инӧд
1573,richtig::A,صحیح,riktīgs
1574,schlimm::A,بد,омӧль
1575,schlimm::A,بد,туйтӧм
1576,schlimm::A,بد,nelāgs
1577,schlimm::A,بد,nejauks
1578,schlimm::A,مخوف,омӧль
1579,schlimm::A,مخوف,туйтӧм
1580,schlimm::A,مخوف,nelāgs
1581,schlimm::A,مخوف,nejauks
1582,wahr::A,واقعي,абу ылӧг
1583,wahr::A,واقعي,īsts
1584,wahr::A,واقعي,patiess
1585,alt::A,زوړ,важ
1586,alt::A,زوړ,sens
1587,alt::A,زوړ,vęcs
1588,neu::A,نوی,выль
1589,neu::A,نوی,jauns
1590,ehemalig::A,پخوانی,вӧвлӧм
1591,ehemalig::A,پخوانی,bijušais
1592,alt[Lebewesen]::A,زوړ,пӧрысь
1593,alt[Lebewesen]::A,زوړ,vecs
1594,jung::A,ځوان,том
1595,jung::A,ځوان,jauns
1596,arm::A,غریب,гӧль
1597,arm::A,غریب,nabags
1598,arm::A,بې وزله,гӧль
1599,arm::A,بې وزله,nabags
1600,reich::A,شتمن,озыр
1601,reich::A,شتمن,bagāts
1602,reich::A,دولتمند,озыр
1603,reich::A,دولتمند,bagāts
1604,bekannt::A,اشنا,тӧдса
1605,bekannt::A,اشنا,zināms
1606,bekannt::A,اشنا,pazīstams
1607,berühmt::A,مشهور,нималан
1608,berühmt::A,مشهور,кывсян
1609,berühmt::A,مشهور,slavens
1610,fremd::A,پردی,йӧз
1611,fremd::A,پردی,svešs
1612,fremd::A,بېګانه,йӧз
1613,fremd::A,بېګانه,svešs
1614,verschieden::A,مختلف,абу ӧткодь
1615,verschieden::A,مختلف,разнӧй
1616,verschieden::A,مختلف,dažāds
1617,nah::A,نژدې,матыс
1618,nah::A,نژدې,tuvs
1619,fern::A,لیری,ылі
1620,fern::A,لیری,tāls
1621,linker::A,چپ,шуйга
1622,linker::A,چپ,kreisais
1623,linker::A,کیڼ,шуйга
1624,linker::A,کیڼ,kreisais
1625,rechter::A,ښی,веськыд
1626,rechter::A,ښی,labais
1627,anderer::A,بل,мукӧд
1628,anderer::A,بل,otrs
1629,erster::A,لومړی,медводдза
1630,erster::A,لومړی,pirmais
1631,zweiter::A,دوهم,мӧд
1632,zweiter::A,دوهم,otrais
1633,dritter::A,درېم,коймӧд
1634,dritter::A,درېم,trešais
1635,letzter::A,آخرنی,бӧръя
1636,letzter::A,آخرنی,beidzamais
1637,letzter::A,وروستی,бӧръя
1638,letzter::A,وروستی,beidzamais
1639,allein::ADV,یوازې,ӧтка
1640,allein::ADV,یوازې,viens pats
1641,auf einmal::ADV,په یوه وخت کی,ӧтпырйӧ
1642,auf einmal::ADV,په یوه وخت کی,reizē
1643,zusammen::ADV,یو ځای,тшӧтш
1644,zusammen::ADV,یو ځای,kopā
1645,zusammen::ADV,یو ځای,vienviet
1646,lange::ADV,ډېر وخت,дыр
1647,lange::ADV,ډېر وخت,ilgi
1648,lange::ADV,ډېره موده,дыр
1649,lange::ADV,ډېره موده,ilgi
1650,plötzlich::ADV,ناببره,друг
1651,plötzlich::ADV,ناببره,pēkšņi
1652,plötzlich::ADV,یوناڅاپه,друг
1653,plötzlich::ADV,یوناڅاپه,pēkšņi
1654,sofort::ADV,فوراً,дзик пыр
1655,sofort::ADV,فوراً,tūlīt
1656,sofort::ADV,سمدلاسه,дзик пыр
1657,sofort::ADV,سمدلاسه,tūlīt
1658,später::ADV,وروسته,сэсся
1659,später::ADV,وروسته,vēlāk
1660,jetzt::ADV,اوس,ӧні
1661,jetzt::ADV,اوس,tagad
1662,heute::ADV,نن,талун
1663,heute::ADV,نن,šodien
1664,morgen::ADV,سبا,аски
1665,morgen::ADV,سبا,rīt
1666,bald::ADV,ژر,регыд
1667,bald::ADV,ژر,drīz
1668,dann::ADV,پس,бӧрын
1669,dann::ADV,پس,бӧрти
1670,dann::ADV,پس,tad
1671,dann::ADV,وروسته,бӧрын
1672,dann::ADV,وروسته,бӧрти
1673,dann::ADV,وروسته,tad
1674,gestern::ADV,پرون,тӧнлун
1675,gestern::ADV,پرون,vakar
1676,einst::ADV,پخوا,ӧтчыд
1677,einst::ADV,پخوا,ӧтпыр
1678,einst::ADV,پخوا,citreiz
1679,damals::ADV,هغه وخت,сэки
1680,damals::ADV,هغه وخت,toreiz
1681,danach::ADV,بیا,сэсся
1682,danach::ADV,بیا,pēc tam
1683,vorher::ADV,دمخه,войдӧр
1684,vorher::ADV,دمخه,iepriekš
1685,vorher::ADV,دمخه,pirms tam
1686,zuerst::ADV,لومړی,войдӧр
1687,zuerst::ADV,لومړی,vis'pirms
1688,einmal::ADV,یو ځل,ӧтчыдысь
1689,einmal::ADV,یو ځل,reiz
1690,einmal::ADV,یو ځل,vienreiz
1691,manchmal::ADV,ګاهی ګاهی,корсюрӧ
1692,manchmal::ADV,ګاهی ګاهی,dažkārt
1693,oft::ADV,ډېر ځله,тшӧкыда
1694,oft::ADV,ډېر ځله,bieži
1695,immer::ADV,تل,век
1696,immer::ADV,تل,allaž
1697,immer::ADV,تل,vien'mēr
1698,immer::ADV,همېشه,век
1699,immer::ADV,همېشه,allaž
1700,immer::ADV,همېشه,vien'mēr
1701,niemals::ADV,هیڅکله نه,оз некор
1702,niemals::ADV,هیڅکله نه,nemūžam
1703,hier::ADV,دلته,со
1704,hier::ADV,دلته,тонӧ
1705,hier::ADV,دلته,te
1706,hier::ADV,دلته,šeit
1707,hierhin::ADV,دلته,татчӧ
1708,hierhin::ADV,دلته,талань
1709,hierhin::ADV,دلته,šurp
1710,hierhin::ADV,دلته,uz šejieni
1711,hierhin::ADV,دې ځای ته,татчӧ
1712,hierhin::ADV,دې ځای ته,талань
1713,hierhin::ADV,دې ځای ته,šurp
1714,hierhin::ADV,دې ځای ته,uz šejieni
1715,von hier::ADV,د دې ځای نه,тасянь
1716,von hier::ADV,د دې ځای نه,no šejienes
1717,dort::ADV,هلته,сэні
1718,dort::ADV,هلته,tur
1719,dorthin::ADV,هلته,сэтчӧ
1720,dorthin::ADV,هلته,turp
1721,dorthin::ADV,هلته,uz turieni
1722,dorthin::ADV,هغه ځای ته,сэтчӧ
1723,dorthin::ADV,هغه ځای ته,turp
1724,dorthin::ADV,هغه ځای ته,uz turieni
1725,geradeaus::ADV,مخامخ,веськыда
1726,geradeaus::ADV,مخامخ,taisni uz priekšu
1727,vorwärts::ADV,مخ پهٔ وړاندې,водзӧ
1728,vorwärts::ADV,مخ پهٔ وړاندې,uz priekšu
1729,rückwärts::ADV,بېرته,бӧрӧ
1730,rückwärts::ADV,بېرته,atmuguriski
1731,zurück::ADV,بېرته,бӧр
1732,zurück::ADV,بېرته,atpakāļ
1733,unten::ADV,لاندي,улын
1734,unten::ADV,لاندي,уліын
1735,unten::ADV,لاندي,lejā
1736,unten::ADV,لاندي,apakšā
1737,hinab::ADV,ښکته,улӧ
1738,hinab::ADV,ښکته,увлан
1739,hinab::ADV,ښکته,uz leju
1740,oben::ADV,پورته,вылын
1741,oben::ADV,پورته,выліын
1742,oben::ADV,پورته,virsū
1743,hinauf::ADV,پاس,выліӧ
1744,hinauf::ADV,پاس,augšā
1745,hinauf::ADV,پاس,uz augšu
1746,überall::ADV,هره خوا,быдлаын
1747,überall::ADV,هره خوا,visur
1748,nicht::ADV,نه,oз
1749,nicht::ADV,نه,ne
1750,ein wenig::ADV,یو څه,неуна
1751,ein wenig::ADV,یو څه,drusku
1752,kaum::ADV,ایله,мырдэм
1753,kaum::ADV,ایله,diezin vai
1754,sehr::ADV,ډېر,зэв
1755,sehr::ADV,ډېر,ļoti
1756,sehr::ADV,ډېر,gaužām
1757,sehr::ADV,زيات,зэв
1758,sehr::ADV,زيات,ļoti
1759,sehr::ADV,زيات,gaužām
1760,so::ADV,داسې,тадз
1761,so::ADV,داسې,сідз
1762,so::ADV,داسې,tā
1763,so::ADV,داسې,tik
1764,so::ADV,دومره,тадз
1765,so::ADV,دومره,сідз
1766,so::ADV,دومره,tā
1767,so::ADV,دومره,tik
1768,noch::ADV,نور,на
1769,noch::ADV,نور,нӧшта
1770,noch::ADV,نور,vēl
1771,nur::ADV,تش,куш
1772,nur::ADV,تش,сӧмын
1773,nur::ADV,تش,vien
1774,nur::ADV,تش,tikai
1775,nur::ADV,صرف,куш
1776,nur::ADV,صرف,сӧмын
1777,nur::ADV,صرف,vien
1778,nur::ADV,صرف,tikai
1779,schon::ADV,دمخه,нин
1780,schon::ADV,دمخه,jau
1781,wieder::ADV,بیا,бара
1782,wieder::ADV,بیا,atkal
1783,vergebens::ADV,عبث,весьшӧрӧ
1784,vergebens::ADV,عبث,velti
1785,vor::PRP,دمخه,водзын
1786,vor::PRP,دمخه,priekš
1787,hinter::PRP,شاته,бӧрнын
1788,hinter::PRP,شاته,aiz
1789,unter::PRP,لاندي,улын
1790,unter::PRP,لاندي,zem
1791,durch::PRP,د مینځ نه,пыр
1792,durch::PRP,د مینځ نه,пырыс
1793,durch::PRP,د مینځ نه,caur
1794,durch::PRP,د مینځ نه,cauri
1795,neben::PRP,نژدې,бердын
1796,neben::PRP,نژدې,līdzās
1797,zwischen::PRP,ترمینځ,костын
1798,zwischen::PRP,ترمینځ,starp
1799,wegen::PRP,د ... له لاسه,вӧсна
1800,wegen::PRP,د ... له لاسه,pēc
1801,dies::PRN,دا,тайӧ
1802,dies::PRN,دا,šis
1803,das::PRN,دا,ciйö
1804,das::PRN,دا,tas
1805,alles::PRN,هرڅهٔ,став
1806,alles::PRN,هرڅهٔ,viss
1807,ich::PRN,زه,ме
1808,ich::PRN,زه,es
1809,du::PRN,ته,тэ
1810,du::PRN,ته,tu
1811,er::PRN,دی,сійӧ
1812,er::PRN,دی,viņš
1813,wir::PRN,مونږ,ми
1814,wir::PRN,مونږ,mēs
1815,ihr::PRN,تاسې,тi
1816,ihr::PRN,تاسې,jūs
1817,sie::PRN,هغوی,найö
1818,sie::PRN,هغوی,viņi
1819,sie::PRN,هغوی,viņas
1820,was::FPRN,څهٔ,мый
1821,was::FPRN,څهٔ,kas
1822,wer::FPRN,چا,код
1823,wer::FPRN,چا,kas
1824,wer::FPRN,څوک,код
1825,wer::FPRN,څوک,kas
1826,wo::FADV,چيری,кыті
1827,wo::FADV,چيری,kur
1828,wo::FADV,چېرته,кыті
1829,wo::FADV,چېرته,kur
1830,wohin::FADV,چېرته,кытчӧ
1831,wohin::FADV,چېرته,kurp
1832,wohin::FADV,چېرته,uz kurieni
1833,wie::FADV,څنګه,кыдзи
1834,wie::FADV,څنګه,kā
1835,warum::FADV,ولې,мыйла
1836,warum::FADV,ولې,kāpēc
1837,wieviel::FNUM,څو,кымын
1838,wieviel::FNUM,څو,cik
1839,wieviel::FNUM,څومره,кымын
1840,wieviel::FNUM,څومره,cik
1841,eins::NUM,یو,ӧтик
1842,eins::NUM,یو,viens
1843,zwei::NUM,دوه,кык
1844,zwei::NUM,دوه,divi
1845,drei::NUM,درې,куим
1846,drei::NUM,درې,trīs
1847,vier::NUM,څلور,нель
1848,vier::NUM,څلور,četri
1849,fünf::NUM,پنځه,вит
1850,fünf::NUM,پنځه,pieci
1851,sechs::NUM,شپږ,квайт
1852,sechs::NUM,شپږ,seši
1853,sieben::NUM,اوه,сизим
1854,sieben::NUM,اوه,septiņi
1855,acht::NUM,اته,кӧкъямыс
1856,acht::NUM,اته,astoņi
1857,neun::NUM,نهه,ӧкмыс
1858,neun::NUM,نهه,deviņi
1859,zehn::NUM,لس,дас
1860,zehn::NUM,لس,desmit
1861,elf::NUM,یوولس,дас ӧтик
1862,elf::NUM,یوولس,vienpadsmit
1863,zwölf::NUM,دولس,дас кык
1864,zwölf::NUM,دولس,divpadsmit
1865,zwanzig::NUM,شل,кызь
1866,zwanzig::NUM,شل,divdesmit
1867,dreißig::NUM,دېرش,комын
1868,dreißig::NUM,دېرش,trīsdesmit
1869,vierzig::NUM,څلوېښت,нелямын
1870,vierzig::NUM,څلوېښت,četrdesmit
1871,fünfzig::NUM,پنځوس,ветымын
1872,fünfzig::NUM,پنځوس,piecdesmit
1873,sechzig::NUM,شپېته,квайтымын
1874,sechzig::NUM,شپېته,sešdesmit
1875,siebzig::NUM,اویا,сизимдас
1876,siebzig::NUM,اویا,septiņdesmit
1877,achtzig::NUM,اتیا,кӧкъямысдас
1878,achtzig::NUM,اتیا,astoņdesmit
1879,neunzig::NUM,نوي,ӧкмысдас
1880,neunzig::NUM,نوي,deviņdesmit
1881,hundert::NUM,سل,сё
1882,hundert::NUM,سل,simt
1883,tausend::NUM,زر,сюрс
1884,tausend::NUM,زر,tūkstoš
1885,und::CNJ,او,и
1886,und::CNJ,او,un
1887,oder::CNJ,ېا,либӧ
1888,oder::CNJ,ېا,jeb
1889,stehen::V,درېدل,сулавны
1890,stehen::V,درېدل,stāvēt
1891,sitzen::V,کښېنستل,пукавны
1892,sitzen::V,کښېنستل,sēdēt
1893,liegen::V,ملاستل,куйлыны
1894,liegen::V,ملاستل,gulēt
1895,hängen::V,ځړېدل,ӧшавны
1896,hängen::V,ځړېدل,karāties
1897,werden::V,کېدل,лоны
1898,werden::V,کېدل,tapt
1899,passieren::V,پېښېدل,лоны
1900,passieren::V,پېښېدل,notikt
1901,beginnen::V,شروع کېدل,кутчысьны
1902,beginnen::V,شروع کېدل,кутны
1903,beginnen::V,شروع کېدل,sākties
1904,enden::V,خلاصدل,помасьны
1905,enden::V,خلاصدل,beigties
1906,enden::V,تمامېدل,помасьны
1907,enden::V,تمامېدل,beigties
1908,wechseln::V,تغییر موندل,вежсьыны
1909,wechseln::V,تغییر موندل,mainīties
1910,aufgehen[Sonne]::V,ختل,петны
1911,aufgehen[Sonne]::V,ختل,lēkt
1912,aufgehen[Sonne]::V,ختل,uzlēkt
1913,untergehen[Sonne]::V,لوېدل,пуксьыны
1914,untergehen[Sonne]::V,لوېدل,noiet
1915,untergehen[Sonne]::V,لوېدل,rietēt
1916,untergehen[Sonne]::V,پرېوتل,пуксьыны
1917,untergehen[Sonne]::V,پرېوتل,noiet
1918,untergehen[Sonne]::V,پرېوتل,rietēt
1919,scheinen[Sonne]::V,رڼا کول,югъявны
1920,scheinen[Sonne]::V,رڼا کول,югвидзны
1921,scheinen[Sonne]::V,رڼا کول,spīdēt
1922,donnern::V,تنېدل,гымавны
1923,donnern::V,تنېدل,dārdēt
1924,donnern::V,غړمبېدل,гымавны
1925,donnern::V,غړمبېدل,dārdēt
1926,wehen::V,چلېدل,пӧльтны
1927,wehen::V,چلېدل,pūst
1928,strömen::V,بهېدل,киссьыны
1929,strömen::V,بهېدل,līt
1930,strömen::V,بهېدل,plūst
1931,fließen::V,بهېدل,визувтны
1932,fließen::V,بهېدل,tecēt
1933,fließen::V,تویېدل,визувтны
1934,fließen::V,تویېدل,tecēt
1935,sich drehen::V,ګرځېدل,бергавны
1936,sich drehen::V,ګرځېدل,grozīties
1937,sich drehen::V,چورلېدل,бергавны
1938,sich drehen::V,چورلېدل,grozīties
1939,schwanken::V,زنګېدل,легны
1940,schwanken::V,زنګېدل,лайкъявны
1941,schwanken::V,زنګېدل,līgoties
1942,schwanken::V,زنګېدل,grīļoties
1943,schwingen::V,زنګېدل,лайкъявны
1944,schwingen::V,زنګېدل,люллявны
1945,schwingen::V,زنګېدل,vēzēties
1946,fallen::V,ولېدل,усьны
1947,fallen::V,ولېدل,krist
1948,brennen::V,سوځېدل,сотчыны
1949,brennen::V,سوځېدل,degt
1950,rauchen::V,لوګی کول,тшынӧдны
1951,rauchen::V,لوګی کول,dūmot
1952,regnen::V,باران اورېدل,зэрны
1953,regnen::V,باران اورېدل,līt
1954,gefrieren::V,کنګل نيول,кынмыны
1955,gefrieren::V,کنګل نيول,sasalt
1956,tauen::V,وېلې کېدل,сывны
1957,tauen::V,وېلې کېدل,kust
1958,schmelzen::V,وېلې کېدل,сывны
1959,schmelzen::V,وېلې کېدل,kust
1960,schmelzen::V,وېلې کېدل,nokust
1961,trocknen::V,وچېدل,косьмыны
1962,trocknen::V,وچېدل,žūt
1963,trocknen::V,وچېدل,kaltēties
1964,sieden::V,اېشېدل,пуны
1965,sieden::V,اېشېدل,virt
1966,sieden::V,اېشېدل,vārīties
1967,faulen::V,خرابېدل,сісьмыны
1968,faulen::V,خرابېدل,pūt
1969,faulen::V,خرابېدل,trudēt
1970,verfaulen::V,ورستېدل,сісьмыны
1971,verfaulen::V,ورستېدل,sapūt
1972,verfaulen::V,ورستېدل,satrūdēt
1973,reißen::V,شلېدل,орны
1974,reißen::V,شلېدل,plīst
1975,reißen::V,شلېدل,satrūkt
1976,versinken::V,ډوېېدل,вӧйны
1977,versinken::V,ډوېېدل,grimt
1978,versinken::V,ډوېېدل,nogrimt
1979,vergehen::V,تېرېدل,кольны
1980,vergehen::V,تېرېدل,ордйыны
1981,vergehen::V,تېرېدل,paiet
1982,erscheinen::V,ښکارېدل,петкӧдчыны
1983,erscheinen::V,ښکارېدل,parādīties
1984,verschwinden::V,ورکېدل,бырны
1985,verschwinden::V,ورکېدل,nozust
1986,sinken::V,ښکته کېدل,вӧйны
1987,sinken::V,ښکته کېدل,kristies
1988,abnehmen::V,کمېدل,чинны
1989,abnehmen::V,کمېدل,noplakt
1990,abnehmen::V,کمېدل,mazināties
1991,zunehmen::V,زیاتېدل,содны
1992,zunehmen::V,زیاتېدل,ыдждыны
1993,zunehmen::V,زیاتېدل,pieaugt
1994,zunehmen::V,زیاتېدل,pieņemties
1995,steigen::V,جګېدل,лыбны
1996,steigen::V,جګېدل,kāpt
1997,steigen::V,پورته کېدل,лыбны
1998,steigen::V,پورته کېدل,kāpt
1999,wachsen::V,وده کول,быдмыны
2000,wachsen::V,وده کول,augt
2001,glänzen::V,ځلېدل,югъявны
2002,glänzen::V,ځلېدل,дзирдавны
2003,glänzen::V,ځلېدل,zaigot
2004,glänzen::V,ځلېدل,laistīties
2005,funkeln::V,پړکېدل,югъявны
2006,funkeln::V,پړکېدل,дзирдавны
2007,funkeln::V,پړکېدل,mirdzēt
2008,funkeln::V,پړکېدل,dzirkstēt
2009,lärmen::V,غال و غول کول,жувгыны
2010,lärmen::V,غال و غول کول,ыугыны
2011,lärmen::V,غال و غول کول,шумитны
2012,lärmen::V,غال و غول کول,ālēties
2013,lärmen::V,غال و غول کول,trokšņot
2014,läuten::V,زنګ وهل,жургыны
2015,läuten::V,زنګ وهل,zvanīt
2016,klingeln::V,زنګ وهل,звӧнитны
2017,klingeln::V,زنګ وهل,zvanīt
2018,klirren::V,کړنګېدل,гольскöдчыны
2019,klirren::V,کړنګېدل,tinkšķēt
2020,klirren::V,کړنګېدل,džinkstēt
2021,brausen::V,تلاطم کول,буавны
2022,brausen::V,تلاطم کول,krākt
2023,brausen::V,تلاطم کول,brāzmot
2024,rauschen::V,شڼهار کول,кышакывны
2025,rauschen::V,شڼهار کول,šalkt
2026,klingen::V,آواز کول,шыавны
2027,klingen::V,آواز کول,юргыны
2028,klingen::V,آواز کول,skanēt
2029,klingen::V,آواز کول,izklausīties
2030,bellen::V,غپېدل,увтны
2031,bellen::V,غپېدل,riet
2032,heulen::V,انګلل,омлявны
2033,heulen::V,انګلل,вурзавны
2034,heulen::V,انګلل,kaukt
2035,heulen::V,انګلل,gaudot
2036,blasen::V,پو کول,пӧльтны
2037,blasen::V,پو کول,pūst
2038,pfeifen::V,شپېلک وهل,шутьлявны
2039,pfeifen::V,شپېلک وهل,svilpt
2040,pfeifen::V,شپېلک وهل,svilpot
2041,schreien::V,ناره کول,горзыны
2042,schreien::V,ناره کول,brēkt
2043,schreien::V,ناره کول,kliegt
2044,stöhnen::V,زګېروی کول,ымзыны
2045,stöhnen::V,زګېروی کول,vaidēt
2046,zittern::V,لړزېدل,тіравны
2047,zittern::V,لړزېدل,drebēt
2048,leben::V,ژوند کول,овны
2049,leben::V,ژوند کول,dzīvot
2050,geboren werden::V,زېږېدل,чужны
2051,geboren werden::V,زېږېدل,dzimt
2052,atmen::V,ساه کښل,кашкыны
2053,atmen::V,ساه کښل,пошиктыны
2054,atmen::V,ساه کښل,elpot
2055,atmen::V,تنفس کول,кашкыны
2056,atmen::V,تنفس کول,пошиктыны
2057,atmen::V,تنفس کول,elpot
2058,trinken::V,څښل,юны
2059,trinken::V,څښل,dzert
2060,essen::V,خوړل,сёйны
2061,essen::V,خوړل,ēst
2062,schlucken::V,غړپول,ньылавны
2063,schlucken::V,غړپول,rīt
2064,müde werden::V,ستړی کېدل,мудзны
2065,müde werden::V,ستړی کېدل,nokust
2066,einschlafen::V,ویده کېدل,ланьтны
2067,einschlafen::V,ویده کېدل,унмовсьны
2068,einschlafen::V,ویده کېدل,iemigt
2069,einschlafen::V,ویده کېدل,aizmigt
2070,schlafen::V,خوب کول,узьны
2071,schlafen::V,خوب کول,gulēt
2072,aufwachen::V,ویښېدل,садьмыны
2073,aufwachen::V,ویښېدل,mosties
2074,aufstehen::V,پاڅېدل,чеччыны
2075,aufstehen::V,پاڅېدل,celties
2076,sich erholen::V,استراحت کول,шойччыны
2077,sich erholen::V,استراحت کول,atžirgt
2078,sich erholen::V,استراحت کول,atpūsties
2079,krank werden::V,رنځورېدل,висьмыны
2080,krank werden::V,رنځورېدل,sasirgt
2081,krank sein::V,ناجوړېدل,висьны
2082,krank sein::V,ناجوړېدل,slimot
2083,schmerzen::V,خوږېدل,висьны
2084,schmerzen::V,خوږېدل,sāpēt
2085,schmerzen::V,خوږېدل,smelgt
2086,schmerzen::V,درد کول,висьны
2087,schmerzen::V,درد کول,sāpēt
2088,schmerzen::V,درد کول,smelgt
2089,husten::V,ټوخېدل,кызны
2090,husten::V,ټوخېدل,klepot
2091,genesen::V,رغېدل,бурдны
2092,genesen::V,رغېدل,veseļoties
2093,sterben::V,مړل,кувны
2094,sterben::V,مړل,mirt
2095,sterben::V,مړل,nomirt
2096,umkommen::V,تلفېدل,кувны
2097,umkommen::V,تلفېدل,apsprāgt
2098,umkommen::V,تلفېدل,aiziet bojā
2099,sich bewegen::V,چلېدل,вӧрзьыны
2100,sich bewegen::V,چلېدل,virzīties
2101,sich bewegen::V,حرکت کول,вӧрзьыны
2102,sich bewegen::V,حرکت کول,virzīties
2103,sich rühren::V,ښورېدل,вӧрны
2104,sich rühren::V,ښورېدل,вӧрӧдчыны
2105,sich rühren::V,ښورېدل,sagrozīties
2106,sich erheben::V,درېدل,сувтны
2107,sich erheben::V,درېدل,piecelties
2108,sich setzen::V,کښېنستل,пуксьыны
2109,sich setzen::V,کښېنستل,sēsties
2110,hinfallen::V,لوېدل,усьны
2111,hinfallen::V,لوېدل,sabirt
2112,hinfallen::V,لوېدل,pakrist
2113,laufen::V,منډې وهل,мyнны
2114,laufen::V,منډې وهل,iet
2115,laufen::V,منډې وهل,skraidīt
2116,schreiten::V,قدم ایښودل,восьлавны
2117,schreiten::V,قدم ایښودل,soļot
2118,spazierengehen::V,چکر وهل,гуляйтны
2119,spazierengehen::V,چکر وهل,staigāt
2120,spazierengehen::V,چکر وهل,pastaigāties
2121,eilen::V,بېړه کول,тэрмасьны
2122,eilen::V,بېړه کول,traukt
2123,sich beeilen::V,عجله کول,тэрмасьны
2124,sich beeilen::V,عجله کول,steigties
2125,sich beeilen::V,عجله کول,pasteigties
2126,sausen::V,ځغستل,тӧвзьыны
2127,sausen::V,ځغستل,drāzt
2128,sausen::V,ځغستل,brāzties
2129,rennen::V,زغلېدل,котӧртны
2130,rennen::V,زغلېدل,skriet
2131,springen::V,ټوپ وهل,чеччавны
2132,springen::V,ټوپ وهل,lēkt
2133,klettern::V,ختل,кышасьны
2134,klettern::V,ختل,кавшасьны
2135,klettern::V,ختل,kāpt
2136,klettern::V,ختل,rāpties
2137,schaukeln::V,زنګېدل,гычасьны
2138,schaukeln::V,زنګېدل,šūpoties
2139,schaukeln::V,زنګېدل,zvalstīties
2140,kriechen::V,خاپوړی وهل,кыссьыны
2141,kriechen::V,خاپوړی وهل,līst
2142,kriechen::V,خاپوړی وهل,rāpot
2143,schwimmen::V,لامبو وهل,уявны
2144,schwimmen::V,لامبو وهل,peldēt
2145,tauchen::V,غوټه وهل,сунавны
2146,tauchen::V,غوټه وهل,gremdēties
2147,rudern::V,پارو وهل,пелысасьны
2148,rudern::V,پارو وهل,airēt
2149,rudern::V,پارو وهل,irties
2150,fahren::V,تلل,мунны
2151,fahren::V,تلل,braukt
2152,fliegen::V,الوتل,лэбны
2153,fliegen::V,الوتل,lidot
2154,fliegen::V,الوتل,laisties
2155,gehen::V,تلل,мyнны
2156,gehen::V,تلل,iet
2157,weggehen::V,بهر وتل,мунавны
2158,weggehen::V,بهر وتل,aiziet
2159,abfahren::V,تلل,мӧдӧдчыны
2160,abfahren::V,تلل,atiet
2161,abfahren::V,تلل,aizbraukt
2162,anhalten::V,ودرېدل,джӧмдыны
2163,anhalten::V,ودرېدل,apstāties
2164,hineingehen::V,داخلېدل,пырны
2165,hineingehen::V,داخلېدل,ieiet
2166,eintreten::V,ننوتل,пырны
2167,eintreten::V,ننوتل,ienākt
2168,kommen::V,راتلل,воны
2169,kommen::V,راتلل,локны
2170,kommen::V,راتلل,nākt
2171,ankommen::V,رسېدل,воны
2172,ankommen::V,رسېدل,локны
2173,ankommen::V,رسېدل,nonākt
2174,ankommen::V,رسېدل,ierasties
2175,zurückkommen::V,بېرته راتلل,косны
2176,zurückkommen::V,بېرته راتلل,бергӧдчыны
2177,zurückkommen::V,بېرته راتلل,atgriezties
2178,bleiben::V,پاتې کېدل,кольны
2179,bleiben::V,پاتې کېدل,palikt
2180,warten::V,انتظار وېستل,виччысьны
2181,warten::V,انتظار وېستل,gaidīt
2182,erwarten::V,انتظار کول,виччысьны
2183,erwarten::V,انتظار کول,sagaidīt
