,Concept_ID,av,hi
1358,gelingen::V,бахъизе,बनना
1359,gelingen::V,бахъизе,अच्छा होना
1360,geraten::V,бахъизе,बन पड़ना
1361,öffnen::V,рагьизе,खोलना
1362,schließen::V,къазе,बंद करना
1363,stellen::V,чӏвазе,रखना
1364,setzen::V,рекӏинабизе,रखना
1365,setzen::V,рекӏинабизе,बिठाना
1366,setzen::V,гӏодор чӏезаризе,रखना
1367,setzen::V,гӏодор чӏезаризе,बिठाना
1368,legen::V,лъезе,रखना
1369,legen::V,лъезе,लिटाना
1370,berühren::V,хъвазе,छूना
1371,berühren::V,хъвазе,स्पर्श करना
1372,verbinden::V,хьухьине,बाँधना
1373,verbinden::V,бухьине,बाँधना
1374,bedecken::V,кквезе,ढकना
1375,aufhängen::V,базе,लटकाना
1376,anzünden::V,бакизе,जलाना
1377,anzünden::V,рекӏинабизе,जलाना
1378,zurücklassen::V,тезе,पीछे छोड़ना
1379,verlieren::V,билизабизе,खोना
1380,verlieren::V,билизабизе,गँवाना
1381,fallen lassen::V,бортизабизе,गिराना
1382,machen::V,гьабизе,करना
1383,machen::V,гьабизе,बनाना
1384,herstellen::V,гьабизе,बनाना
1385,herstellen::V,гьабизе,तैयार करना
1386,herstellen::V,хӏадурлъизабизе,बनाना
1387,herstellen::V,хӏадурлъизабизе,तैयार करना
1388,bauen::V,базе,बनाना
1389,bauen::V,базе,निर्माण करना
1390,bauen::V,гьабизе,बनाना
1391,bauen::V,гьабизе,निर्माण करना
1392,reparieren::V,къачӏазе,मरम्मत करना
1393,verbessern::V,лъикӏлъизабизе,सुधारना
1394,ändern::V,хисизабизе,बदलना
1395,ändern::V,хисизабизе,परीवर्तन करना
1396,graben::V,бухъизе,खोदना
1397,beugen::V,хьетӏизабизе,झुकाना
1398,biegen::V,гьетӏизабизе,झुकाना
1399,drehen::V,тиризабизе,फेरना
1400,drehen::V,тиризабизе,घुमाना
1401,drehen::V,свердизабизе,फेरना
1402,drehen::V,свердизабизе,घुमाना
1403,wenden::V,бегизе,पलटना
1404,wenden::V,бегизе,मोड़ना
1405,umdrehen::V,бегизе,घुमाना
1406,umdrehen::V,бега-битӏизе,घुमाना
1407,heben::V,борхизе,उठाना
1408,heben::V,борхизе,ऊँचा करना
1409,hochheben::V,борхалъизабизе,उठाना
1410,hochheben::V,борхалъизабизе,ऊपर को उठाना
1411,hochheben::V,борхизе,उठाना
1412,hochheben::V,борхизе,ऊपर को उठाना
1413,ergreifen::V,кквезе,पकड़ना
1414,ergreifen::V,кквезе,हाथ में लेना
1415,halten::V,кквезе,धरना
1416,halten::V,кквезе,पकड़ना
1417,drücken::V,къазе,दबाना
1418,drücken::V,къанцӏу́зе,दबाना
1419,drücken::V,къвал ба́зе,दबाना
1420,schieben::V,хъилдизе,सरकाना
1421,schieben::V,хъилдизе,खिसकाना
1422,kratzen::V,хачазе,खुरचना
1423,kratzen::V,хачазе,खुजलाना
1424,lecken::V,чӏикӏизе,चाटना
1425,beißen::V,хӏанчӏизе,काटना
1426,beißen::V,хӏанчӏизабизе,काटना
1427,abreißen::V,тӏезе,तोड़ना
1428,abreißen::V,тӏезабизе,तोड़ना
1429,abschneiden::V,къотӏизе,काट करना
1430,binden::V,бухьине,बाँधना
1431,stecken::V,къазабизе,खोंसना
1432,brechen::V,бекизе,तोड़ना
1433,klopfen::V,дванкезе,खटखटाना
1434,hauen::V,базе,ठोकना
1435,kleben::V,бацӏцӏине,चिपकाना
1436,reiben::V,хачазе,घिसना
1437,reiben::V,хачазе,रगड़ना
1438,streichen::V,бахине,लगाना
1439,streichen::V,жужазе,लगाना
1440,schleifen::V,лъухьизе,तेज़ करना
1441,schneiden::V,къотӏизе,कतरना
1442,rütteln::V,багъа-бачаризабизе,झकझोरना
1443,schütteln::V,кӏобокӏизе,हिलाना
1444,schwenken::V,гьесадизе,घुमाना
1445,schwenken::V,хьвагӏезабизе,घुमाना
1446,schütten::V,тӏезе,उँडेलना
1447,füllen::V,цӏезабизе,भरना
1448,füllen::V,цӏезабизе,ठूसना
1449,einwickeln::V,жемизе,लपेटना
1450,tragen::V,баччизе,ढोना
1451,schleppen::V,бехъерхъизе,घसीटना
1452,ziehen::V,цӏазе,खींचना
1453,aufbewahren::V,цӏунизе,रखना
1454,werfen::V,рехизе,फेंकना
1455,fangen::V,кквезе,पकड़ना
1456,packen::V,кквезе,पकड़ना
1457,verstecken::V,бахчизе,छिपाना
1458,teilen::V,бикьизе,बाँटना
1459,schicken::V,битӏизе,भेजना
1460,bringen::V,баччизе,लाना
1461,hinzufügen::V,жубазе,जोड़ना
1462,bekommen::V,щвезе,पाना
1463,erhalten::V,щвезе,पाना
1464,erhalten::V,щвезе,मिलना
1465,erhalten::V,босизе,पाना
1466,erhalten::V,босизе,मिलना
1467,nehmen::V,босизе,लेना
1468,wählen::V,бищизе,चुनना
1469,auswählen::V,тӏасабищизе,चुनना
1470,bewahren::V,цӏунизе,बनाए रखना
1471,behindern::V,квекӏен гьабизе,रोकना
1472,verderben::V,хвезабизе,ख़राब करना
1473,beschädigen::V,галгъазабизе,नुक़सान पहुँचाना
1474,zerbrechen::V,щущазабизе,तोड़ना
1475,zerreißen::V,бихъизе,तोड़ना
1476,zerstören::V,биххизабизе,नष्ट करना
1477,zerstören::V,биххизабизе,बरबाद करना
1478,verbrennen::V,бухӏизе,जलाना
1479,geben::V,кьезе,देना
1480,reichen::V,кьезе,थमाना
1481,schenken::V,кьезе,भेंट देना
1482,versprechen::V,назру гьабизе,वादा करना
1483,wünschen::V,бокьизе,कामना करना
1484,loben::V,беццизе,तारीफ़ करना
1485,loben::V,бецца-бекъизе,तारीफ़ करना
1486,küssen::V,баизе,चूमना
1487,wiegen::V,чӏучӏадизабизе,झुलाना
1488,zudecken::V,тӏадбигъине,ढकना
1489,wecken::V,бигьинабизе,जगाना
1490,zeigen::V,бихьизабизе,दिखाना
1491,führen::V,бачине,रास्ता दिखाना
1492,lehren::V,малъизе,पढ़ाना
1493,lehren::V,цӏализабизе,पढ़ाना
1494,unterrichten::V,цӏализабизе,सिखाना
1495,aufziehen::V,гӏезабизе,पालना
1496,leiten::V,нухмалъи гьабизе,संचालन करना
1497,antreiben::V,гӏедегӏизабизе,हड़बड़ाना
1498,einladen::V,ахӏизе,बुलाना
1499,einladen::V,тӏадеахӏизе,बुलाना
1500,vereinigen::V,цолъизабизе,मिलाना
1501,vereinigen::V,цолъизабизе,संयुक्त करना
1502,besuchen::V,баккизе,मिलना से
1503,besuchen::V,баккизе,मिलने जाना से
1504,besuchen::V,хьвадизе,मिलना से
1505,besuchen::V,хьвадизе,मिलने जाना से
1506,treffen::V,дандчӏвазе,मिलना
1507,sich versammeln::V,данделъизе,इकट्ठा होना
1508,sich versammeln::V,бакӏаризе,इकट्ठा होना
1509,spielen::V,басандизе,खेलना
1510,singen::V,ахӏизе,गाना
1511,tanzen::V,кьурдизе,नाचना
1512,sich trennen::V,батӏалъизе,अलग होना
1513,verlassen::V,тезе,छोड़ना
1514,verlassen::V,рехунтезе,छोड़ना
1515,retten::V,хвасар гьабизе,बचाना
1516,retten::V,хвасарлъизабизе,बचाना
1517,bewachen::V,цӏунизе,आँख रखना पर
1518,schützen::V,цӏунизе,रक्षा करना
1519,verteidigen::V,цӏунизе,रक्षा करना
1520,sich schlagen::V,багъизе,हाथापाई करना
1521,schießen::V,речӏчӏизе,गोली मारना
1522,siegen::V,бергьине,जीतना
1523,siegen::V,бергьине,विजय पाना
1524,ärgern::V,вагъизавизе,चिढ़ाना
1525,schlagen::V,кьабизе,मारना
1526,treten::V,мал тункизе,ठोकर मारना
1527,stechen::V,къазабизе,भेदना
1528,stechen::V,къазабизе,भोंकना
1529,stoßen::V,тункизе,धक्का देना
1530,stoßen::V,тункизе,झटका देना
1531,stoßen::V,хъилдизе,धक्का देना
1532,stoßen::V,хъилдизе,झटका देना
1533,stehlen::V,щинкӏизабизе,चोरी करना
1534,stören::V,квекӏен гьабизе,बुरा लगना
1535,stören::V,татубахъи гьабизе,बुरा लगना
1536,belästigen::V,рахӏатхвезабизе,तंग करना
1537,verbergen::V,бахчизе,लुकाना
1538,verbergen::V,балъго тезе,लुकाना
1539,täuschen::V,божуда рекӏкӏ гьабизе,धोखा देना
1540,täuschen::V,гуккизе,धोखा देना
1541,betrügen::V,хӏилла гьабизе,धोखा देना
1542,betrügen::V,сандирахълъи гьабизе,धोखा देना
1543,töten::V,чӏвазе,मारना
1544,töten::V,чӏвазе,मार डालना
1545,wohnen::V,яшав гьабизе,रहना
1546,arbeiten::V,хӏалтӏизе,काम करना
1547,sammeln::V,бакӏаризе,जमा करना
1548,pflücken::V,бетӏизе,चुनना
1549,pflücken::V,бетӏизе,तोड़ना
1550,jagen::V,чан гьабизе,आखेट करना
1551,jagen::V,чан гьабизе,शिकार करना
1552,fischen::V,ччугӏа кквезе,मछली पकड़ना
1553,fassen::V,кквезе,पकड़ना
1554,hüten::V,кваназабизе,चराना
1555,treiben::V,гъезе,हाँकना
1556,anbinden::V,бухьине,बाँधना
1557,füttern::V,кваназабизе,खिलाना
1558,melken::V,бечӏчӏизе,दुहना
1559,hacken::V,чӏвазе,काटना
1560,gießen::V,лъалъазе,सींचना
1561,reifen::V,барщизе,पकना
1562,zubereiten::V,бежа-белъине,पकाना
1563,kochen::V,белъине,पकाना
1564,kochen::V,белъине,राँधना
1565,backen::V,базе,पकाना
1566,braten::V,бежизе,तलना
1567,braten::V,бежизе,भूनना
1568,umrühren::V,багъаризе,फेंटना
1569,stricken::V,хьухьине,बुनना
1570,nähen::V,букъизе,सीना
1571,färben::V,кьер гьабизе,रँगना
1572,reinigen::V,бацӏцӏине,साफ़ करना
1573,reinigen::V,бацӏцӏине,शुद्ध करना
1574,waschen::V,чуризе,धोना
1575,abwischen::V,бацӏцӏине,पोंछ्ना
1576,spülen::V,хулизе,माँजना
1577,spülen::V,хулизе,खँगालना
1578,fegen::V,лъухьизе,बुहारना
1579,kehren::V,лъухьизе,झाड़ना
1580,baden::V,чордезе,स्नान करना
1581,ausziehen::V,бахъизе,उतारना
1582,anziehen::V,ретӏине,पहनना
1583,sich anziehen::V,ретӏине,कपड़े पहनना
1584,kämmen::V,хазе,कंघी करना
1585,schmücken::V,чӏухӏизабизе,सजाना
1586,schmücken::V,чӏухӏизабизе,सँवारना
1587,sagen::V,бицине,कहना
1588,sagen::V,бицине,बताना
1589,sprechen::V,бицине,बोलना
1590,reden::V,гаргадизе,बोलना
1591,reden::V,гаргадизе,बात करना
1592,sich unterhalten::V,гаргадизе,बात करना
1593,sich unterhalten::V,гаргадизе,बातचीत करना
1594,fragen::V,цӏехезе,पूछ्ना
1595,fragen::V,цӏехезе,प्रश्न करना
1596,fragen::V,гьикъизе,पूछ्ना
1597,fragen::V,гьикъизе,प्रश्न करना
1598,bitten::V,гьаризе,माँगना से
1599,erzählen::V,бицине,बताना
1600,mitteilen::V,лъазабизе,ख़बर देना
1601,mitteilen::V,лъазабизе,सूचना देना
1602,nennen::V,цӏар лъезе,नाम देना
1603,rufen::V,ахӏизе,बुलाना
1604,prahlen::V,беццаризе,शेख़ी बघारना
1605,übersetzen::V,буссинабизе,अनुवाद करना
1606,denken::V,ургъизе,सोचना
1607,glauben::V,божизе,विश्वास करना
1608,bemerken::V,берречӏчӏизе,ध्यान देना पर
1609,erkennen::V,лъазе,पहचानना
1610,erkennen::V,батӏаго бахъизе,पहचानना
1611,begreifen::V,бичӏчӏизе,समझना
1612,lernen::V,цӏализе,पढ़ना
1613,wissen::V,лъазе,जानना
1614,wissen::V,лъазе,मालूम होना
1615,sich erinnern an::V,ракӏалде щвезе,याद करना
1616,vergessen::V,кӏочене,भूलना
1617,vergessen::V,кӏочене,बिसारना
1618,messen::V,борцине,नापना
1619,zählen::V,рикӏкӏине,गिनना
1620,rechnen::V,рикӏкӏине,गणना करना
1621,rechnen::V,рикӏкӏине,हिसाब करना
1622,lesen::V,цӏализе,पढ़ना
1623,malen::V,бахъизе,कींचना
1624,zeichnen::V,бахъизе,चित्र कींचना
1625,schreiben::V,хъвазе,लिखना
1626,besitzen::V,щвезе,मालिक होना
1627,besitzen::V,щвезе,स्वामी होना
1628,besitzen::V,бу́кӏине,मालिक होना
1629,besitzen::V,бу́кӏине,स्वामी होना
1630,kaufen::V,босизе,ख़रीदना
1631,verkaufen::V,бичизе,बेचना
1632,bezahlen::V,кьезе,चुकाना
1633,bezahlen::V,кьезе,अदा करना
1634,zahlen::V,кьезе,अदा करना
1635,ertragen::V,баччизе,सहना
1636,Auge::N,,आँख
1637,Auge::N,,चक्षु
1638,Sehne::N,,कंडरा
1639,Sehne::N,,स्नायु
1640,Funke::N,,चिनगारी
1641,Funke::N,,स्फुलिंग
1642,Moor::N,,झाबर
1643,Moor::N,,धँसान
1644,Elch::N,,एल्क
1645,Beere::N,,बेरी
1646,Gedächtnis::N,,याददाश्त
1647,Gedächtnis::N,,स्मरण-शक्ति
1648,Ton::N,,सुर
1649,Ton::N,,स्वर
1650,Winkel::N,,कोण
1651,Winkel::N,,कोना
1652,Menge::N,,मात्रा
1653,Stütze::N,,टेक
1654,Stütze::N,,थूनी
1655,Figur::N,,मूर्ति
1656,Schuh::N,,जूता
1657,Schnur::N,,डोरी
1658,Schnur::N,,सुतली
1659,Leine::N,,रस्सी
1660,Geschäft::N,,सौदा
1661,Geschäft::N,,व्यापार
1662,voll::A,,भरा
1663,voll::A,,पूरा
1664,lange::ADV,,देर तक
1665,später::ADV,,बाद को
1666,später::ADV,,बाद में
1667,nicht::ADV,,न
1668,nicht::ADV,,नहीं
1669,schon::ADV,,चुकना
1670,durch::PRP,,के पार
1671,alles::PRN,,सब
1672,alles::PRN,,सब कुछ
1673,rühren::V,,छूना
1674,scheinen::V,,लगना
1675,aufheben::V,,उठाना
1676,lassen::V,,-आना
1677,lassen::V,,कराना
1678,sich waschen::V,,नहाना
1679,sich waschen::V,,हाथ-मुँह धोना
1680,verstehen::V,,सुनना
1681,beherrschen::V,,शासन करना पर
