,Concept_ID,hi,et
1481,schütteln::V,हिलाना,raputama
1482,schütteln::V,हिलाना,loksutama
1483,schwenken::V,घुमाना,vehkima
1484,schwenken::V,घुमाना,lehvitama
1485,schütten::V,उँडेलना,kallama
1486,füllen::V,भरना,täitma
1487,füllen::V,ठूसना,täitma
1488,einwickeln::V,लपेटना,sisse mähkima
1489,tragen::V,ढोना,kandma
1490,schleppen::V,घसीटना,tassima
1491,schleppen::V,घसीटना,lohistama
1492,ziehen::V,खींचना,vedama
1493,ziehen::V,खींचना,tõmbama
1494,aufbewahren::V,रखना,säilitama
1495,aufbewahren::V,रखना,alal hoidma
1496,werfen::V,फेंकना,viskama
1497,fangen::V,पकड़ना,püüdma
1498,packen::V,पकड़ना,kinni haarama
1499,packen::V,पकड़ना,kinni võtma
1500,verstecken::V,छिपाना,peitma
1501,teilen::V,बाँटना,jagama
1502,teilen::V,बाँटना,jaotama
1503,schicken::V,भेजना,saatma
1504,bringen::V,लाना,viima
1505,hinzufügen::V,जोड़ना,lisama
1506,bekommen::V,पाना,saama
1507,erhalten::V,पाना,saama
1508,erhalten::V,मिलना,saama
1509,nehmen::V,लेना,võtma
1510,wählen::V,चुनना,valima
1511,auswählen::V,चुनना,valima
1512,bewahren::V,बनाए रखना,hoidma
1513,behindern::V,रोकना,takistama
1514,verderben::V,ख़राब करना,rikkuma
1515,beschädigen::V,नुक़सान पहुँचाना,rikkuma
1516,zerbrechen::V,तोड़ना,katki tegema
1517,zerreißen::V,तोड़ना,katki rebima
1518,zerstören::V,नष्ट करना,purustama
1519,zerstören::V,बरबाद करना,purustama
1520,verbrennen::V,जलाना,põletama
1521,geben::V,देना,andma
1522,reichen::V,थमाना,andma
1523,reichen::V,थमाना,ulatama
1524,schenken::V,भेंट देना,kinkima
1525,versprechen::V,वादा करना,lubama
1526,versprechen::V,वादा करना,tõotama
1527,wünschen::V,कामना करना,soovima
1528,loben::V,तारीफ़ करना,kiitma
1529,küssen::V,चूमना,suudlema
1530,wiegen::V,झुलाना,hällitama
1531,zudecken::V,ढकना,kaanetama
1532,zudecken::V,ढकना,kinni katma
1533,wecken::V,जगाना,äratama
1534,zeigen::V,दिखाना,näitama
1535,führen::V,रास्ता दिखाना,juhatama
1536,lehren::V,पढ़ाना,õpetama
1537,unterrichten::V,सिखाना,õpetama
1538,aufziehen::V,पालना,üles kasvatama
1539,leiten::V,संचालन करना,juhtima
1540,antreiben::V,हड़बड़ाना,ergutama
1541,lassen::V,-आना,laskma
1542,lassen::V,कराना,laskma
1543,einladen::V,बुलाना,kutsuma
1544,vereinigen::V,मिलाना,ühendama
1545,vereinigen::V,संयुक्त करना,ühendama
1546,besuchen::V,मिलना से,külastama
1547,besuchen::V,मिलने जाना से,külastama
1548,treffen::V,मिलना,kohtama
1549,sich versammeln::V,इकट्ठा होना,kogunema
1550,spielen::V,खेलना,mängima
1551,singen::V,गाना,laulma
1552,tanzen::V,नाचना,tantsima
1553,sich trennen::V,अलग होना,lahku minema
1554,verlassen::V,छोड़ना,maha jätma
1555,retten::V,बचाना,päästma
1556,bewachen::V,आँख रखना पर,valvama
1557,schützen::V,रक्षा करना,kaitsma
1558,verteidigen::V,रक्षा करना,kaitsma
1559,sich schlagen::V,हाथापाई करना,kaklema
1560,schießen::V,गोली मारना,tulistama
1561,siegen::V,जीतना,võitma
1562,siegen::V,विजय पाना,võitma
1563,ärgern::V,चिढ़ाना,ärritama
1564,ärgern::V,चिढ़ाना,vihastama
1565,schlagen::V,मारना,lööma
1566,treten::V,ठोकर मारना,sõtkuma
1567,stechen::V,भेदना,pistma
1568,stechen::V,भेदना,torkama
1569,stechen::V,भोंकना,pistma
1570,stechen::V,भोंकना,torkama
1571,stoßen::V,धक्का देना,tõukama
1572,stoßen::V,झटका देना,tõukama
1573,stehlen::V,चोरी करना,varastama
1574,stören::V,बुरा लगना,segama
1575,stören::V,बुरा लगना,häirima
1576,belästigen::V,तंग करना,ahistama
1577,verbergen::V,लुकाना,peitma
1578,verbergen::V,लुकाना,varjama
1579,täuschen::V,धोखा देना,petma
1580,täuschen::V,धोखा देना,tüssama
1581,betrügen::V,धोखा देना,petma
1582,betrügen::V,धोखा देना,tüssama
1583,betrügen::V,धोखा देना,truudust murtma
1584,töten::V,मारना,tapma
1585,töten::V,मारना,surmama
1586,töten::V,मार डालना,tapma
1587,töten::V,मार डालना,surmama
1588,wohnen::V,रहना,elama
1589,arbeiten::V,काम करना,töötama
1590,sammeln::V,जमा करना,koguma
1591,sammeln::V,जमा करना,korjama
1592,pflücken::V,चुनना,noppima
1593,pflücken::V,तोड़ना,noppima
1594,jagen::V,आखेट करना,jahtima
1595,jagen::V,शिकार करना,jahtima
1596,fischen::V,मछली पकड़ना,kalastama
1597,fischen::V,मछली पकड़ना,kala püüdma
1598,fassen::V,पकड़ना,püüdma
1599,hüten::V,चराना,karjatama
1600,treiben::V,हाँकना,ajama
1601,anbinden::V,बाँधना,kinni siduma
1602,füttern::V,खिलाना,söötma
1603,melken::V,दुहना,lüpsma
1604,hacken::V,काटना,raiuma
1605,hacken::V,काटना,lõhkuma
1606,gießen::V,सींचना,kastma
1607,reifen::V,पकना,valmima
1608,zubereiten::V,पकाना,valmistama
1609,kochen::V,पकाना,keetma
1610,kochen::V,राँधना,keetma
1611,backen::V,पकाना,küpsetama
1612,braten::V,तलना,praadima
1613,braten::V,भूनना,praadima
1614,umrühren::V,फेंटना,segama
1615,stricken::V,बुनना,kuduma
1616,nähen::V,सीना,õmblema
1617,färben::V,रँगना,värvima
1618,reinigen::V,साफ़ करना,puhastama
1619,reinigen::V,शुद्ध करना,puhastama
1620,waschen::V,धोना,pesema
1621,abwischen::V,पोंछ्ना,puhtaks pühkima
1622,spülen::V,माँजना,uhtma
1623,spülen::V,खँगालना,uhtma
1624,fegen::V,बुहारना,pühkima
1625,kehren::V,झाड़ना,pühkima
1626,baden::V,स्नान करना,suplema
1627,baden::V,स्नान करना,kümblema
1628,sich waschen::V,नहाना,end pesema
1629,sich waschen::V,हाथ-मुँह धोना,end pesema
1630,ausziehen::V,उतारना,käest võtma
1631,ausziehen::V,उतारना,jalast võtma
1632,ausziehen::V,उतारना,seljast võtma
1633,anziehen::V,पहनना,jalga panema
1634,sich anziehen::V,कपड़े पहनना,riietuma
1635,kämmen::V,कंघी करना,kammima
1636,schmücken::V,सजाना,kaunistama
1637,schmücken::V,सँवारना,kaunistama
1638,sagen::V,कहना,ütlema
1639,sagen::V,बताना,ütlema
1640,sprechen::V,बोलना,rääkima
1641,sprechen::V,बोलना,kõnelema
1642,reden::V,बोलना,kõnelema
1643,reden::V,बात करना,kõnelema
1644,sich unterhalten::V,बात करना,vestlema
1645,sich unterhalten::V,बातचीत करना,vestlema
1646,fragen::V,पूछ्ना,küsima
1647,fragen::V,प्रश्न करना,küsima
1648,bitten::V,माँगना से,paluma
1649,erzählen::V,बताना,jutustama
1650,mitteilen::V,ख़बर देना,teatama
1651,mitteilen::V,ख़बर देना,teada andma
1652,mitteilen::V,सूचना देना,teatama
1653,mitteilen::V,सूचना देना,teada andma
1654,nennen::V,नाम देना,nimetama
1655,rufen::V,बुलाना,kutsuma
1656,prahlen::V,शेख़ी बघारना,hooplema
1657,übersetzen::V,अनुवाद करना,tõlkima
1658,denken::V,सोचना,mõtlema
1659,glauben::V,विश्वास करना,uskuma
1660,bemerken::V,ध्यान देना पर,märkama
1661,erkennen::V,पहचानना,ära tundma
1662,begreifen::V,समझना,aru saama
1663,verstehen::V,सुनना,mõistma
1664,lernen::V,पढ़ना,õppima
1665,wissen::V,जानना,teadma
1666,wissen::V,मालूम होना,teadma
1667,sich erinnern an::V,याद करना,mäletama
1668,vergessen::V,भूलना,unustama
1669,vergessen::V,बिसारना,unustama
1670,messen::V,नापना,mõõtma
1671,zählen::V,गिनना,loendama
1672,rechnen::V,गणना करना,arvutama
1673,rechnen::V,हिसाब करना,arvutama
1674,lesen::V,पढ़ना,lugema
1675,malen::V,कींचना,maalima
1676,zeichnen::V,चित्र कींचना,joonistama
1677,schreiben::V,लिखना,kirjutama
1678,besitzen::V,मालिक होना,omama
1679,besitzen::V,स्वामी होना,omama
1680,kaufen::V,ख़रीदना,ostma
1681,verkaufen::V,बेचना,müüma
1682,bezahlen::V,चुकाना,tasuma
1683,bezahlen::V,अदा करना,tasuma
1684,zahlen::V,अदा करना,maksma
1685,beherrschen::V,शासन करना पर,valitsema
1686,ertragen::V,सहना,taluma
