,Concept_ID,ro,eu
1579,kämmen::V,pieptăna,orraztu
1580,schmücken::V,împodobi,apaindu
1581,sagen::V,zice,esan
1582,sagen::V,spune,esan
1583,sprechen::V,vorbi,mintzatu
1584,sprechen::V,vorbi,hitz egin
1585,reden::V,vorbi,hitz egin
1586,reden::V,discuta,hitz egin
1587,sich unterhalten::V,conversa,solastu
1588,sich unterhalten::V,conversa,solas egin
1589,sich unterhalten::V,sta de vorbă,solastu
1590,sich unterhalten::V,sta de vorbă,solas egin
1591,fragen::V,întreba,galdetu
1592,bitten::V,ruga,eskatu
1593,bitten::V,ruga,galdegin
1594,erzählen::V,spune,edestu
1595,erzählen::V,spune,kontatu
1596,erzählen::V,povesti,edestu
1597,erzählen::V,povesti,kontatu
1598,mitteilen::V,comunica,jakinarazi
1599,mitteilen::V,înștiința,jakinarazi
1600,nennen::V,numi,izena eman
1601,nennen::V,chema,izena eman
1602,rufen::V,chema,dei egin
1603,prahlen::V,se făli,harrokerian ibili
1604,prahlen::V,se făli,ahoberokeriak esan
1605,übersetzen::V,traduce,itzuli
1606,denken::V,gândi,pentsatu
1607,denken::V,gândi,gogoeta egin
1608,glauben::V,crede,sinetsi
1609,bemerken::V,observa,ohartu
1610,bemerken::V,observa,konturatu
1611,erkennen::V,cunoaște,ezagutu
1612,erkennen::V,cunoaște,antzeman
1613,erkennen::V,recunoaște,ezagutu
1614,erkennen::V,recunoaște,antzeman
1615,begreifen::V,pricepe,ulertu
1616,begreifen::V,înțelege,ulertu
1617,verstehen::V,înțelege,aditu
1618,lernen::V,învăța,ikasi
1619,wissen::V,ști,jakin
1620,sich erinnern an::V,a-și aminti de,gogoratu
1621,sich erinnern an::V,a-și aminti de,gogoan izan
1622,vergessen::V,uita,ahaztu
1623,vergessen::V,uita,ahantzi
1624,messen::V,măsura,neurtu
1625,zählen::V,număra,zenbatu
1626,zählen::V,număra,kopuratu
1627,rechnen::V,calcula,kalkulatu
1628,lesen::V,citi,irakurri
1629,malen::V,picta,margotu
1630,zeichnen::V,desena,marraztu
1631,schreiben::V,scrie,idatzi
1632,besitzen::V,avea,ukan
1633,besitzen::V,avea,eduki
1634,besitzen::V,poseda,ukan
1635,besitzen::V,poseda,eduki
1636,kaufen::V,cumpăra,erosi
1637,verkaufen::V,vinde,saldu
1638,bezahlen::V,plăti,ordaindu
1639,bezahlen::V,achita,ordaindu
1640,zahlen::V,plăti,ordaindu
1641,beherrschen::V,stăpâni,menpean izan
1642,ertragen::V,răbda,jasan
1643,ertragen::V,răbda,pairatu
1644,ertragen::V,suporta,jasan
1645,ertragen::V,suporta,pairatu
