,Concept_ID,lv,bg
1620,berühmt::A,нималан,известен
1621,berühmt::A,кывсян,почут
1622,berühmt::A,кывсян,известен
1623,berühmt::A,slavens,почут
1624,berühmt::A,slavens,известен
1625,fremd::A,йӧз,чужд
1626,fremd::A,svešs,чужд
1627,verschieden::A,абу ӧткодь,разен
1628,verschieden::A,абу ӧткодь,различен
1629,verschieden::A,разнӧй,разен
1630,verschieden::A,разнӧй,различен
1631,verschieden::A,dažāds,разен
1632,verschieden::A,dažāds,различен
1633,nah::A,матыс,близък
1634,nah::A,tuvs,близък
1635,fern::A,ылі,далечен
1636,fern::A,tāls,далечен
1637,linker::A,шуйга,ляв
1638,linker::A,kreisais,ляв
1639,rechter::A,веськыд,прав
1640,rechter::A,labais,прав
1641,anderer::A,мукӧд,друг
1642,anderer::A,otrs,друг
1643,erster::A,медводдза,пръв
1644,erster::A,медводдза,първи
1645,erster::A,pirmais,пръв
1646,erster::A,pirmais,първи
1647,zweiter::A,мӧд,втори
1648,zweiter::A,otrais,втори
1649,dritter::A,коймӧд,трети
1650,dritter::A,trešais,трети
1651,letzter::A,бӧръя,последен
1652,letzter::A,beidzamais,последен
1653,allein::ADV,ӧтка,само
1654,allein::ADV,viens pats,само
1655,auf einmal::ADV,ӧтпырйӧ,същевременно
1656,auf einmal::ADV,reizē,същевременно
1657,zusammen::ADV,тшӧтш,заедно
1658,zusammen::ADV,kopā,заедно
1659,zusammen::ADV,vienviet,заедно
1660,lange::ADV,дыр,дълго
1661,lange::ADV,ilgi,дълго
1662,plötzlich::ADV,друг,изведнъж
1663,plötzlich::ADV,pēkšņi,изведнъж
1664,sofort::ADV,дзик пыр,веднага
1665,sofort::ADV,tūlīt,веднага
1666,später::ADV,сэсся,по-късно
1667,später::ADV,vēlāk,по-късно
1668,jetzt::ADV,ӧні,сега
1669,jetzt::ADV,tagad,сега
1670,heute::ADV,талун,днес
1671,heute::ADV,šodien,днес
1672,morgen::ADV,аски,утре
1673,morgen::ADV,rīt,утре
1674,bald::ADV,регыд,скоро
1675,bald::ADV,drīz,скоро
1676,dann::ADV,бӧрын,после
1677,dann::ADV,бӧрын,тогава
1678,dann::ADV,бӧрти,после
1679,dann::ADV,бӧрти,тогава
1680,dann::ADV,tad,после
1681,dann::ADV,tad,тогава
1682,gestern::ADV,тӧнлун,вчера
1683,gestern::ADV,vakar,вчера
1684,einst::ADV,ӧтчыд,някога
1685,einst::ADV,ӧтпыр,някога
1686,einst::ADV,citreiz,някога
1687,damals::ADV,сэки,тогава
1688,damals::ADV,toreiz,тогава
1689,danach::ADV,сэсся,после
1690,danach::ADV,сэсся,след това
1691,danach::ADV,pēc tam,после
1692,danach::ADV,pēc tam,след това
1693,vorher::ADV,войдӧр,преди
1694,vorher::ADV,войдӧр,преди това
1695,vorher::ADV,iepriekš,преди
1696,vorher::ADV,iepriekš,преди това
1697,vorher::ADV,pirms tam,преди
1698,vorher::ADV,pirms tam,преди това
1699,zuerst::ADV,войдӧр,най-напред
1700,zuerst::ADV,vis'pirms,най-напред
1701,einmal::ADV,ӧтчыдысь,веднъж
1702,einmal::ADV,ӧтчыдысь,един път
1703,einmal::ADV,reiz,веднъж
1704,einmal::ADV,reiz,един път
1705,einmal::ADV,vienreiz,веднъж
1706,einmal::ADV,vienreiz,един път
1707,manchmal::ADV,корсюрӧ,понякога
1708,manchmal::ADV,dažkārt,понякога
1709,oft::ADV,тшӧкыда,често
1710,oft::ADV,bieži,често
1711,immer::ADV,век,винаги
1712,immer::ADV,allaž,винаги
1713,immer::ADV,vien'mēr,винаги
1714,niemals::ADV,оз некор,никога
1715,niemals::ADV,nemūžam,никога
1716,hier::ADV,со,тук
1717,hier::ADV,со,тука
1718,hier::ADV,тонӧ,тук
1719,hier::ADV,тонӧ,тука
1720,hier::ADV,te,тук
1721,hier::ADV,te,тука
1722,hier::ADV,šeit,тук
1723,hier::ADV,šeit,тука
1724,hierhin::ADV,татчӧ,насам
1725,hierhin::ADV,талань,насам
1726,hierhin::ADV,šurp,насам
1727,hierhin::ADV,uz šejieni,насам
1728,von hier::ADV,тасянь,оттук
1729,von hier::ADV,тасянь,оттука
1730,von hier::ADV,no šejienes,оттук
1731,von hier::ADV,no šejienes,оттука
1732,dort::ADV,сэні,там
1733,dort::ADV,tur,там
1734,dorthin::ADV,сэтчӧ,натам
1735,dorthin::ADV,сэтчӧ,нататък
1736,dorthin::ADV,turp,натам
1737,dorthin::ADV,turp,нататък
1738,dorthin::ADV,uz turieni,натам
1739,dorthin::ADV,uz turieni,нататък
1740,geradeaus::ADV,веськыда,направо
1741,geradeaus::ADV,taisni uz priekšu,направо
1742,vorwärts::ADV,водзӧ,напред
1743,vorwärts::ADV,uz priekšu,напред
1744,rückwärts::ADV,бӧрӧ,назад
1745,rückwärts::ADV,atmuguriski,назад
1746,zurück::ADV,бӧр,обратно
1747,zurück::ADV,atpakāļ,обратно
1748,unten::ADV,улын,долу
1749,unten::ADV,уліын,долу
1750,unten::ADV,lejā,долу
1751,unten::ADV,apakšā,долу
1752,hinab::ADV,улӧ,надолу
1753,hinab::ADV,увлан,надолу
1754,hinab::ADV,uz leju,надолу
1755,oben::ADV,вылын,горе
1756,oben::ADV,выліын,горе
1757,oben::ADV,virsū,горе
1758,hinauf::ADV,выліӧ,нагоре
1759,hinauf::ADV,augšā,нагоре
1760,hinauf::ADV,uz augšu,нагоре
1761,überall::ADV,быдлаын,навсякъде
1762,überall::ADV,visur,навсякъде
1763,nicht::ADV,oз,не
1764,nicht::ADV,ne,не
1765,ein wenig::ADV,неуна,малко
1766,ein wenig::ADV,drusku,малко
1767,kaum::ADV,мырдэм,едва
1768,kaum::ADV,мырдэм,едвам
1769,kaum::ADV,diezin vai,едва
1770,kaum::ADV,diezin vai,едвам
1771,sehr::ADV,зэв,много
1772,sehr::ADV,зэв,твърде
1773,sehr::ADV,ļoti,много
1774,sehr::ADV,ļoti,твърде
1775,sehr::ADV,gaužām,много
1776,sehr::ADV,gaužām,твърде
1777,so::ADV,тадз,тъй
1778,so::ADV,тадз,така
1779,so::ADV,сідз,тъй
1780,so::ADV,сідз,така
1781,so::ADV,tā,тъй
1782,so::ADV,tā,така
1783,so::ADV,tik,тъй
1784,so::ADV,tik,така
1785,noch::ADV,на,още
1786,noch::ADV,нӧшта,още
1787,noch::ADV,vēl,още
1788,nur::ADV,куш,само
1789,nur::ADV,сӧмын,само
1790,nur::ADV,vien,само
1791,nur::ADV,tikai,само
1792,schon::ADV,нин,вече
1793,schon::ADV,jau,вече
1794,wieder::ADV,бара,пак
1795,wieder::ADV,бара,отново
1796,wieder::ADV,atkal,пак
1797,wieder::ADV,atkal,отново
1798,vergebens::ADV,весьшӧрӧ,напразно
1799,vergebens::ADV,velti,напразно
1800,vor::PRP,водзын,пред
1801,vor::PRP,priekš,пред
1802,hinter::PRP,бӧрнын,зад
1803,hinter::PRP,aiz,зад
1804,unter::PRP,улын,под
1805,unter::PRP,zem,под
1806,durch::PRP,пыр,през
1807,durch::PRP,пырыс,през
1808,durch::PRP,caur,през
1809,durch::PRP,cauri,през
1810,neben::PRP,бердын,до
1811,neben::PRP,бердын,при
1812,neben::PRP,līdzās,до
1813,neben::PRP,līdzās,при
1814,zwischen::PRP,костын,между
1815,zwischen::PRP,костын,помежду
1816,zwischen::PRP,starp,между
1817,zwischen::PRP,starp,помежду
1818,wegen::PRP,вӧсна,заради
1819,wegen::PRP,pēc,заради
1820,dies::PRN,тайӧ,този
1821,dies::PRN,šis,този
1822,das::PRN,ciйö,туй
1823,das::PRN,ciйö,това
1824,das::PRN,tas,туй
1825,das::PRN,tas,това
1826,alles::PRN,став,всичко
1827,alles::PRN,viss,всичко
1828,ich::PRN,ме,аз
1829,ich::PRN,es,аз
1830,du::PRN,тэ,ти
1831,du::PRN,tu,ти
1832,er::PRN,сійӧ,той
1833,er::PRN,viņš,той
1834,wir::PRN,ми,ние
1835,wir::PRN,mēs,ние
1836,ihr::PRN,тi,вие
1837,ihr::PRN,jūs,вие
1838,sie::PRN,найö,те
1839,sie::PRN,viņi,те
1840,sie::PRN,viņas,те
1841,was::FPRN,мый,що
1842,was::FPRN,мый,какво
1843,was::FPRN,kas,що
1844,was::FPRN,kas,какво
1845,wer::FPRN,код,кой
1846,wer::FPRN,kas,кой
1847,wo::FADV,кыті,къде
1848,wo::FADV,kur,къде
1849,wohin::FADV,кытчӧ,накъде
1850,wohin::FADV,кытчӧ,накъдето
1851,wohin::FADV,kurp,накъде
1852,wohin::FADV,kurp,накъдето
1853,wohin::FADV,uz kurieni,накъде
1854,wohin::FADV,uz kurieni,накъдето
1855,wie::FADV,кыдзи,как
1856,wie::FADV,kā,как
1857,warum::FADV,мыйла,защо
1858,warum::FADV,kāpēc,защо
1859,wieviel::FNUM,кымын,колко
1860,wieviel::FNUM,cik,колко
1861,eins::NUM,ӧтик,един
1862,eins::NUM,viens,един
1863,zwei::NUM,кык,два
1864,zwei::NUM,divi,два
1865,drei::NUM,куим,три
1866,drei::NUM,trīs,три
1867,vier::NUM,нель,четири
1868,vier::NUM,četri,четири
1869,fünf::NUM,вит,пет
1870,fünf::NUM,pieci,пет
1871,sechs::NUM,квайт,шест
1872,sechs::NUM,seši,шест
1873,sieben::NUM,сизим,седем
1874,sieben::NUM,septiņi,седем
1875,acht::NUM,кӧкъямыс,осем
1876,acht::NUM,astoņi,осем
1877,neun::NUM,ӧкмыс,девет
1878,neun::NUM,deviņi,девет
1879,zehn::NUM,дас,десет
1880,zehn::NUM,desmit,десет
1881,elf::NUM,дас ӧтик,единайсет
1882,elf::NUM,дас ӧтик,единадесет
1883,elf::NUM,vienpadsmit,единайсет
1884,elf::NUM,vienpadsmit,единадесет
1885,zwölf::NUM,дас кык,дванайсет
1886,zwölf::NUM,дас кык,дванадесет
1887,zwölf::NUM,divpadsmit,дванайсет
1888,zwölf::NUM,divpadsmit,дванадесет
1889,zwanzig::NUM,кызь,двайсет
1890,zwanzig::NUM,кызь,двадесет
1891,zwanzig::NUM,divdesmit,двайсет
1892,zwanzig::NUM,divdesmit,двадесет
1893,dreißig::NUM,комын,тридесет
1894,dreißig::NUM,trīsdesmit,тридесет
1895,vierzig::NUM,нелямын,четиридесет
1896,vierzig::NUM,četrdesmit,четиридесет
1897,fünfzig::NUM,ветымын,петдесет
1898,fünfzig::NUM,piecdesmit,петдесет
1899,sechzig::NUM,квайтымын,шестдесет
1900,sechzig::NUM,sešdesmit,шестдесет
1901,siebzig::NUM,сизимдас,седемдесет
1902,siebzig::NUM,septiņdesmit,седемдесет
1903,achtzig::NUM,кӧкъямысдас,осемдесет
1904,achtzig::NUM,astoņdesmit,осемдесет
1905,neunzig::NUM,ӧкмысдас,деветдесет
1906,neunzig::NUM,deviņdesmit,деветдесет
1907,hundert::NUM,сё,сто
1908,hundert::NUM,simt,сто
1909,tausend::NUM,сюрс,хиляда
1910,tausend::NUM,tūkstoš,хиляда
1911,und::CNJ,и,а
1912,und::CNJ,и,та
1913,und::CNJ,un,а
1914,und::CNJ,un,та
1915,oder::CNJ,либӧ,или
1916,oder::CNJ,jeb,или
1917,stehen::V,сулавны,стоя
1918,stehen::V,stāvēt,стоя
1919,sitzen::V,пукавны,седя
1920,sitzen::V,sēdēt,седя
1921,liegen::V,куйлыны,лежа
1922,liegen::V,gulēt,лежа
1923,hängen::V,ӧшавны,вися
1924,hängen::V,karāties,вися
1925,werden::V,лоны,бъда
1926,werden::V,лоны,стана
1927,werden::V,tapt,бъда
1928,werden::V,tapt,стана
1929,passieren::V,лоны,случа се
1930,passieren::V,notikt,случа се
1931,beginnen::V,кутчысьны,започна
1932,beginnen::V,кутны,започна
1933,beginnen::V,sākties,започна
1934,enden::V,помасьны,свърша
1935,enden::V,beigties,свърша
1936,wechseln::V,вежсьыны,променям
1937,wechseln::V,mainīties,променям
1938,aufgehen[Sonne]::V,петны,изгрея
1939,aufgehen[Sonne]::V,lēkt,изгрея
1940,aufgehen[Sonne]::V,uzlēkt,изгрея
1941,untergehen[Sonne]::V,пуксьыны,заляза
1942,untergehen[Sonne]::V,noiet,заляза
1943,untergehen[Sonne]::V,rietēt,заляза
1944,scheinen[Sonne]::V,югъявны,грея
1945,scheinen[Sonne]::V,югъявны,светя
1946,scheinen[Sonne]::V,югвидзны,грея
1947,scheinen[Sonne]::V,югвидзны,светя
1948,scheinen[Sonne]::V,spīdēt,грея
1949,scheinen[Sonne]::V,spīdēt,светя
1950,donnern::V,гымавны,гърмя
1951,donnern::V,dārdēt,гърмя
1952,wehen::V,пӧльтны,вея
1953,wehen::V,пӧльтны,духам
1954,wehen::V,pūst,вея
1955,wehen::V,pūst,духам
1956,strömen::V,киссьыны,тека
1957,strömen::V,киссьыны,лея се
1958,strömen::V,līt,тека
1959,strömen::V,līt,лея се
1960,strömen::V,plūst,тека
1961,strömen::V,plūst,лея се
1962,fließen::V,визувтны,тека
1963,fließen::V,tecēt,тека
1964,sich drehen::V,бергавны,въртя се
1965,sich drehen::V,grozīties,въртя се
1966,schwanken::V,легны,клатя се
1967,schwanken::V,лайкъявны,клатя се
1968,schwanken::V,līgoties,клатя се
1969,schwanken::V,grīļoties,клатя се
1970,schwingen::V,лайкъявны,трептя
1971,schwingen::V,люллявны,трептя
1972,schwingen::V,vēzēties,трептя
1973,fallen::V,усьны,падам
1974,fallen::V,krist,падам
1975,brennen::V,сотчыны,горя
1976,brennen::V,degt,горя
1977,rauchen::V,тшынӧдны,димя
1978,rauchen::V,dūmot,димя
1979,regnen::V,зэрны,вали дъжд
1980,regnen::V,līt,вали дъжд
1981,gefrieren::V,кынмыны,замръзна
1982,gefrieren::V,sasalt,замръзна
1983,tauen::V,сывны,топя се
1984,tauen::V,kust,топя се
1985,schmelzen::V,сывны,разтопя се
1986,schmelzen::V,kust,разтопя се
1987,schmelzen::V,nokust,разтопя се
1988,trocknen::V,косьмыны,съхна
1989,trocknen::V,žūt,съхна
1990,trocknen::V,kaltēties,съхна
1991,sieden::V,пуны,вря
1992,sieden::V,пуны,кипя
1993,sieden::V,virt,вря
1994,sieden::V,virt,кипя
1995,sieden::V,vārīties,вря
1996,sieden::V,vārīties,кипя
1997,faulen::V,сісьмыны,гния
1998,faulen::V,pūt,гния
1999,faulen::V,trudēt,гния
2000,verfaulen::V,сісьмыны,изгния
2001,verfaulen::V,sapūt,изгния
2002,verfaulen::V,satrūdēt,изгния
2003,reißen::V,орны,напукам се
2004,reißen::V,plīst,напукам се
2005,reißen::V,satrūkt,напукам се
2006,versinken::V,вӧйны,потъна
2007,versinken::V,grimt,потъна
2008,versinken::V,nogrimt,потъна
2009,vergehen::V,кольны,минавам
2010,vergehen::V,ордйыны,минавам
2011,vergehen::V,paiet,минавам
2012,erscheinen::V,петкӧдчыны,явя се
2013,erscheinen::V,parādīties,явя се
2014,verschwinden::V,бырны,изчезна
2015,verschwinden::V,nozust,изчезна
2016,sinken::V,вӧйны,падна
2017,sinken::V,kristies,падна
2018,abnehmen::V,чинны,отслабна
2019,abnehmen::V,noplakt,отслабна
2020,abnehmen::V,mazināties,отслабна
2021,zunehmen::V,содны,нарасна
2022,zunehmen::V,ыдждыны,нарасна
2023,zunehmen::V,pieaugt,нарасна
2024,zunehmen::V,pieņemties,нарасна
2025,steigen::V,лыбны,увелича се
2026,steigen::V,лыбны,покачвам се
2027,steigen::V,kāpt,увелича се
2028,steigen::V,kāpt,покачвам се
2029,wachsen::V,быдмыны,раста
2030,wachsen::V,augt,раста
2031,glänzen::V,югъявны,лъщя
2032,glänzen::V,югъявны,блестя
2033,glänzen::V,дзирдавны,лъщя
2034,glänzen::V,дзирдавны,блестя
2035,glänzen::V,zaigot,лъщя
2036,glänzen::V,zaigot,блестя
2037,glänzen::V,laistīties,лъщя
2038,glänzen::V,laistīties,блестя
2039,funkeln::V,югъявны,искря
2040,funkeln::V,дзирдавны,искря
2041,funkeln::V,mirdzēt,искря
2042,funkeln::V,dzirkstēt,искря
2043,lärmen::V,жувгыны,шумя
2044,lärmen::V,ыугыны,шумя
2045,lärmen::V,шумитны,шумя
2046,lärmen::V,ālēties,шумя
2047,lärmen::V,trokšņot,шумя
2048,läuten::V,жургыны,звъня
2049,läuten::V,zvanīt,звъня
2050,klingeln::V,звӧнитны,звъня
2051,klingeln::V,zvanīt,звъня
2052,klirren::V,гольскöдчыны,звънтя
2053,klirren::V,гольскöдчыны,дрънкам
2054,klirren::V,tinkšķēt,звънтя
2055,klirren::V,tinkšķēt,дрънкам
2056,klirren::V,džinkstēt,звънтя
2057,klirren::V,džinkstēt,дрънкам
2058,brausen::V,буавны,буча
2059,brausen::V,krākt,буча
2060,brausen::V,brāzmot,буча
2061,rauschen::V,кышакывны,шумя
2062,rauschen::V,šalkt,шумя
2063,klingen::V,шыавны,звуча
2064,klingen::V,юргыны,звуча
2065,klingen::V,skanēt,звуча
2066,klingen::V,izklausīties,звуча
2067,bellen::V,увтны,лая
2068,bellen::V,riet,лая
2069,heulen::V,омлявны,вия
2070,heulen::V,омлявны,рева
2071,heulen::V,вурзавны,вия
2072,heulen::V,вурзавны,рева
2073,heulen::V,kaukt,вия
2074,heulen::V,kaukt,рева
2075,heulen::V,gaudot,вия
2076,heulen::V,gaudot,рева
2077,blasen::V,пӧльтны,духна
2078,blasen::V,pūst,духна
2079,pfeifen::V,шутьлявны,свиря
2080,pfeifen::V,svilpt,свиря
2081,pfeifen::V,svilpot,свиря
2082,schreien::V,горзыны,крещя
2083,schreien::V,brēkt,крещя
2084,schreien::V,kliegt,крещя
2085,stöhnen::V,ымзыны,стена
2086,stöhnen::V,ымзыны,пъшкам
2087,stöhnen::V,vaidēt,стена
2088,stöhnen::V,vaidēt,пъшкам
2089,zittern::V,тіравны,треперя
2090,zittern::V,drebēt,треперя
2091,leben::V,овны,живея
2092,leben::V,dzīvot,живея
2093,geboren werden::V,чужны,родя се
2094,geboren werden::V,dzimt,родя се
2095,atmen::V,кашкыны,дишам
2096,atmen::V,пошиктыны,дишам
2097,atmen::V,elpot,дишам
2098,trinken::V,юны,пия
2099,trinken::V,dzert,пия
2100,essen::V,сёйны,ям
2101,essen::V,ēst,ям
2102,schlucken::V,ньылавны,гълтам
2103,schlucken::V,rīt,гълтам
2104,müde werden::V,мудзны,уморя се
2105,müde werden::V,nokust,уморя се
2106,einschlafen::V,ланьтны,заспя
2107,einschlafen::V,унмовсьны,заспя
2108,einschlafen::V,iemigt,заспя
2109,einschlafen::V,aizmigt,заспя
2110,schlafen::V,узьны,спя
2111,schlafen::V,gulēt,спя
2112,aufwachen::V,садьмыны,събудя се
2113,aufwachen::V,mosties,събудя се
2114,aufstehen::V,чеччыны,стана
2115,aufstehen::V,celties,стана
2116,sich erholen::V,шойччыны,отдъхвам си
2117,sich erholen::V,atžirgt,отдъхвам си
2118,sich erholen::V,atpūsties,отдъхвам си
2119,krank werden::V,висьмыны,заболея
2120,krank werden::V,sasirgt,заболея
2121,krank sein::V,висьны,боледувам
2122,krank sein::V,slimot,боледувам
2123,schmerzen::V,висьны,боля
2124,schmerzen::V,sāpēt,боля
2125,schmerzen::V,smelgt,боля
2126,husten::V,кызны,кашлям
2127,husten::V,klepot,кашлям
2128,genesen::V,бурдны,оздравея
2129,genesen::V,veseļoties,оздравея
2130,sterben::V,кувны,умра
2131,sterben::V,mirt,умра
2132,sterben::V,nomirt,умра
2133,umkommen::V,кувны,загина
2134,umkommen::V,apsprāgt,загина
2135,umkommen::V,aiziet bojā,загина
2136,sich bewegen::V,вӧрзьыны,движа се
2137,sich bewegen::V,вӧрзьыны,мърдам се
2138,sich bewegen::V,virzīties,движа се
2139,sich bewegen::V,virzīties,мърдам се
2140,sich rühren::V,вӧрны,движа се
2141,sich rühren::V,вӧрӧдчыны,движа се
2142,sich rühren::V,sagrozīties,движа се
2143,sich erheben::V,сувтны,стана
2144,sich erheben::V,piecelties,стана
2145,sich setzen::V,пуксьыны,седна
2146,sich setzen::V,sēsties,седна
2147,hinfallen::V,усьны,падна
2148,hinfallen::V,sabirt,падна
2149,hinfallen::V,pakrist,падна
2150,laufen::V,мyнны,ходя
2151,laufen::V,iet,ходя
2152,laufen::V,skraidīt,ходя
2153,schreiten::V,восьлавны,крача
2154,schreiten::V,soļot,крача
2155,spazierengehen::V,гуляйтны,разхождам се
2156,spazierengehen::V,staigāt,разхождам се
2157,spazierengehen::V,pastaigāties,разхождам се
2158,eilen::V,тэрмасьны,бързам
2159,eilen::V,traukt,бързам
2160,sich beeilen::V,тэрмасьны,побързам
2161,sich beeilen::V,steigties,побързам
2162,sich beeilen::V,pasteigties,побързам
2163,sausen::V,тӧвзьыны,тичам
2164,sausen::V,drāzt,тичам
2165,sausen::V,brāzties,тичам
2166,rennen::V,котӧртны,бягам
2167,rennen::V,skriet,бягам
2168,springen::V,чеччавны,скачам
2169,springen::V,lēkt,скачам
2170,klettern::V,кышасьны,катеря се
2171,klettern::V,кавшасьны,катеря се
2172,klettern::V,kāpt,катеря се
2173,klettern::V,rāpties,катеря се
2174,schaukeln::V,гычасьны,люлея се
2175,schaukeln::V,šūpoties,люлея се
2176,schaukeln::V,zvalstīties,люлея се
2177,kriechen::V,кыссьыны,лазя
2178,kriechen::V,кыссьыны,пълзя
2179,kriechen::V,līst,лазя
2180,kriechen::V,līst,пълзя
2181,kriechen::V,rāpot,лазя
2182,kriechen::V,rāpot,пълзя
2183,schwimmen::V,уявны,плувам
2184,schwimmen::V,peldēt,плувам
2185,tauchen::V,сунавны,гмуркам се
2186,tauchen::V,gremdēties,гмуркам се
2187,rudern::V,пелысасьны,греба
2188,rudern::V,airēt,греба
2189,rudern::V,irties,греба
2190,fahren::V,мунны,пътувам
2191,fahren::V,braukt,пътувам
2192,fliegen::V,лэбны,летя
2193,fliegen::V,лэбны,хвърча
2194,fliegen::V,lidot,летя
2195,fliegen::V,lidot,хвърча
2196,fliegen::V,laisties,летя
2197,fliegen::V,laisties,хвърча
2198,gehen::V,мyнны,ида
2199,gehen::V,мyнны,вървя
2200,gehen::V,iet,ида
2201,gehen::V,iet,вървя
2202,weggehen::V,мунавны,отида си
2203,weggehen::V,aiziet,отида си
2204,abfahren::V,мӧдӧдчыны,отпътувам
2205,abfahren::V,atiet,отпътувам
2206,abfahren::V,aizbraukt,отпътувам
2207,anhalten::V,джӧмдыны,спра се
2208,anhalten::V,apstāties,спра се
2209,hineingehen::V,пырны,влизам
2210,hineingehen::V,ieiet,влизам
2211,eintreten::V,пырны,вляза
2212,eintreten::V,ienākt,вляза
2213,kommen::V,воны,ида
2214,kommen::V,воны,дойда
2215,kommen::V,локны,ида
2216,kommen::V,локны,дойда
2217,kommen::V,nākt,ида
2218,kommen::V,nākt,дойда
2219,ankommen::V,воны,пристигна
2220,ankommen::V,локны,пристигна
2221,ankommen::V,nonākt,пристигна
2222,ankommen::V,ierasties,пристигна
2223,zurückkommen::V,косны,върна се
2224,zurückkommen::V,бергӧдчыны,върна се
2225,zurückkommen::V,atgriezties,върна се
2226,bleiben::V,кольны,остана
2227,bleiben::V,palikt,остана
2228,warten::V,виччысьны,чакам
2229,warten::V,gaidīt,чакам
2230,erwarten::V,виччысьны,очаквам
2231,erwarten::V,sagaidīt,очаквам
2232,suchen::V,корсьны,търся
2233,suchen::V,meklēt,търся
2234,finden::V,казявны,намеря
2235,finden::V,rast,намеря
2236,finden::V,atrast,намеря
2237,versuchen::V,заводитчывны,опитам
2238,versuchen::V,mēģināt,опитам
2239,vorbereiten::V,дасьтыны,подготвя
2240,vorbereiten::V,gatavot,подготвя
2241,vorbereiten::V,sagatavot,подготвя
2242,lieben::V,радейтны,любя
2243,lieben::V,mīlēt,любя
2244,mögen::V,радейтны,обичам
2245,mögen::V,gribēties,обичам
2246,lachen::V,серавны,смея се
2247,lachen::V,серавлыны,смея се
2248,lachen::V,smiet,смея се
2249,lachen::V,smieties,смея се
2250,rühren::V,нормӧдны,трогна
2251,rühren::V,aizgrābt,трогна
2252,weinen::V,бӧрдны,плача
2253,weinen::V,raudāt,плача
2254,schimpfen::V,видчыны,ругая
2255,schimpfen::V,видчыны,псувам
2256,schimpfen::V,rāties,ругая
2257,schimpfen::V,rāties,псувам
2258,schimpfen::V,lamāties,ругая
2259,schimpfen::V,lamāties,псувам
2260,sich ärgern::V,скӧравны,ядосам се
2261,sich ärgern::V,īgt,ядосам се
2262,sich ärgern::V,pukoties,ядосам се
2263,sich ärgern::V,dusmoties,ядосам се
2264,sich fürchten::V,повны,боя се
2265,sich fürchten::V,повны,страхувам се
2266,sich fürchten::V,bīties,боя се
2267,sich fürchten::V,bīties,страхувам се
2268,sich fürchten::V,baidīties,боя се
2269,sich fürchten::V,baidīties,страхувам се
2270,fürchten::V,повны,боя се от
2271,fürchten::V,повны,страхувам се от
2272,fürchten::V,baidīties no,боя се от
2273,fürchten::V,baidīties no,страхувам се от
2274,fliehen::V,пышйыны,бягам
2275,fliehen::V,bēgt,бягам
2276,flüchten::V,пышйыны,бягам
2277,flüchten::V,пышйыны,избягам
2278,flüchten::V,aizbēgt,бягам
2279,flüchten::V,aizbēgt,избягам
2280,sehen::V,аддзыны,видя
2281,sehen::V,redzēt,видя
2282,anschauen::V,видзӧдны,гледам
2283,anschauen::V,paraudzīties,гледам
2284,ansehen::V,видзӧдны,поглеждам
2285,ansehen::V,aplūkot,поглеждам
2286,hören::V,кывны,чувам
2287,hören::V,dzirdēt,чувам
2288,zuhören::V,кывзыны,слушам
2289,zuhören::V,klausīties,слушам
2290,probieren::V,видлыны,опитам
2291,probieren::V,nogaršot,опитам
2292,riechen::V,чушкыны,подуша
2293,riechen::V,ost,подуша
2294,riechen::V,ostīt,подуша
2295,fühlen::V,вежӧртны,усещам
2296,fühlen::V,вежӧртны,чувствувам
2297,fühlen::V,гӧгӧрвоны,усещам
2298,fühlen::V,гӧгӧрвоны,чувствувам
2299,fühlen::V,just,усещам
2300,fühlen::V,just,чувствувам
2301,fühlen::V,izjust,усещам
2302,fühlen::V,izjust,чувствувам
2303,scheinen::V,кажитчыны,изглеждам
2304,scheinen::V,šķist,изглеждам
2305,scheinen::V,likties,изглеждам
2306,zu sehen sein::V,тыдавны,виждам се
2307,zu sehen sein::V,parādīties,виждам се
2308,vernehmen::V,кывны,доловя
2309,vernehmen::V,saklausīt,доловя
2310,frieren::V,кынмыны,мръзна
2311,frieren::V,salt,мръзна
2312,tun::V,керны,правя
2313,tun::V,darīt,правя
2314,können::V,кужны,мога
2315,können::V,prast,мога
2316,wollen::V,кӧсйыны,ща
2317,wollen::V,кӧсйыны,искам
2318,wollen::V,gribēt,ща
2319,wollen::V,gribēt,искам
2320,anfangen::V,заводитны,започна
2321,anfangen::V,пондыны,започна
2322,anfangen::V,sākt,започна
2323,anfangen::V,iesākt,започна
2324,beenden::V,помавны,свърша
2325,beenden::V,помавны,завърша
2326,beenden::V,beigt,свърша
2327,beenden::V,beigt,завърша
2328,beenden::V,pabeigt,свърша
2329,beenden::V,pabeigt,завърша
2330,aufhören::V,дугӧдны,престана
2331,aufhören::V,pārtraukt,престана
2332,gelingen::V,артмыны,успея
2333,gelingen::V,артмыны,сполуча
2334,gelingen::V,izdoties,успея
2335,gelingen::V,izdoties,сполуча
2336,geraten::V,сюрны,удам се
2337,geraten::V,веськавны,удам се
2338,geraten::V,veikties,удам се
2339,öffnen::V,восьтыны,отворя
2340,öffnen::V,atvērt,отворя
2341,öffnen::V,attaisīt,отворя
2342,schließen::V,пӧдлавны,затворя
2343,schließen::V,slēgt,затворя
2344,schließen::V,aizvērt,затворя
2345,schließen::V,aiztaisīt,затворя
2346,stellen::V,сувтӧдны,поставя
2347,stellen::V,likt,поставя
2348,stellen::V,nolikt,поставя
2349,setzen::V,пуксьӧдны,туря
2350,setzen::V,sēdināt,туря
2351,legen::V,пуктыны,сложа
