,Concept_ID,ady,tr
1318,Schuh::N,,ayakkabı
1319,Arzt::N,,hekim
1320,Arzt::N,,doktor
1321,lebendig::A,,canlı
1322,zuerst::ADV,,ilk önce
1323,manchmal::ADV,,bazan
1324,niemals::ADV,,asla değil
1325,niemals::ADV,,hiçbir zaman
1326,hier::ADV,,burada
1327,hierhin::ADV,,buraya
1328,von hier::ADV,,buradan
1329,schon::ADV,,çoktan
1330,sinken::V,,inmek
1331,klirren::V,,şakırdamak
1332,klirren::V,,zangırdamak
1333,fliehen::V,,kaçmak
1334,flüchten::V,,kaçmak
1335,geraten::V,,düşmek
1336,aufheben::V,,kaldırmak
1337,beugen::V,,eğmek
1338,umdrehen::V,,çevirmek
1339,bekommen::V,,almak
1340,bekommen::V,,eline geçmek
1341,erhalten::V,,almak
1342,treten::V,,tepmek
