,Concept_ID,lv,hy
1457,geizig::A,топыд,ագահ
1458,geizig::A,топыд,կծծի
1459,geizig::A,skops,ագահ
1460,geizig::A,skops,կծծի
1461,geizig::A,sīksts,ագահ
1462,geizig::A,sīksts,կծծի
1463,klug::A,юра,խելոք
1464,klug::A,юра,ընդունակ
1465,klug::A,вежӧра,խելոք
1466,klug::A,вежӧра,ընդունակ
1467,klug::A,gudrs,խելոք
1468,klug::A,gudrs,ընդունակ
1469,geschickt::A,кипода,ճարտար
1470,geschickt::A,кужысь,ճարտար
1471,geschickt::A,manīgs,ճարտար
1472,lieb::A,муса,սիրելի
1473,lieb::A,мича,սիրելի
1474,lieb::A,лӧсьыд,սիրելի
1475,lieb::A,mīļš,սիրելի
1476,lustig::A,кыпыд,զվարթ
1477,lustig::A,jautrs,զվարթ
1478,sanft::A,мелі,հեզ
1479,sanft::A,liegs,հեզ
1480,hungrig::A,тшыг,քաղցած
1481,hungrig::A,izsalcis,քաղցած
1482,krank::A,висьысь,հիվանդ
1483,krank::A,slims,հիվանդ
1484,nackt::A,пасьтӧм,մերկ
1485,nackt::A,pliks,մերկ
1486,traurig::A,гажтӧм,տխուր
1487,traurig::A,bēdīgs,տխուր
1488,traurig::A,skumīgs,տխուր
1489,lebendig::A,ловъя,կենդանի
1490,lebendig::A,dzīvs,կենդանի
1491,gut::A,бур,լավ
1492,gut::A,labs,լավ
1493,schlecht::A,лёк,վատ
1494,schlecht::A,омӧль,վատ
1495,schlecht::A,slikts,վատ
1496,richtig::A,инӧд,ձիշտ
1497,richtig::A,riktīgs,ձիշտ
1498,schlimm::A,омӧль,լղրճուկ
1499,schlimm::A,туйтӧм,լղրճուկ
1500,schlimm::A,nelāgs,լղրճուկ
1501,schlimm::A,nejauks,լղրճուկ
1502,wahr::A,абу ылӧг,ճիշտ
1503,wahr::A,абу ылӧг,իրական
1504,wahr::A,īsts,ճիշտ
1505,wahr::A,īsts,իրական
1506,wahr::A,patiess,ճիշտ
1507,wahr::A,patiess,իրական
1508,alt::A,важ,հին
1509,alt::A,sens,հին
1510,alt::A,vęcs,հին
1511,neu::A,выль,նոր
1512,neu::A,jauns,նոր
1513,ehemalig::A,вӧвлӧм,նախկին
1514,ehemalig::A,bijušais,նախկին
1515,alt[Lebewesen]::A,пӧрысь,ծեր
1516,alt[Lebewesen]::A,пӧрысь,պառավ
1517,alt[Lebewesen]::A,vecs,ծեր
1518,alt[Lebewesen]::A,vecs,պառավ
1519,jung::A,том,մատաղ
1520,jung::A,jauns,մատաղ
1521,arm::A,гӧль,աղքատ
1522,arm::A,nabags,աղքատ
1523,reich::A,озыр,հարուստ
1524,reich::A,bagāts,հարուստ
1525,bekannt::A,тӧдса,ծանոթ
1526,bekannt::A,zināms,ծանոթ
1527,bekannt::A,pazīstams,ծանոթ
1528,berühmt::A,нималан,հայտնի
1529,berühmt::A,нималан,հռչակավոր
1530,berühmt::A,кывсян,հայտնի
1531,berühmt::A,кывсян,հռչակավոր
1532,berühmt::A,slavens,հայտնի
1533,berühmt::A,slavens,հռչակավոր
1534,fremd::A,йӧз,օտար
1535,fremd::A,svešs,օտար
1536,verschieden::A,абу ӧткодь,տարբեր
1537,verschieden::A,разнӧй,տարբեր
1538,verschieden::A,dažāds,տարբեր
1539,nah::A,матыс,մոտ
1540,nah::A,матыс,մերձ
1541,nah::A,tuvs,մոտ
1542,nah::A,tuvs,մերձ
1543,fern::A,ылі,հեռավոր
1544,fern::A,tāls,հեռավոր
1545,linker::A,шуйга,ձախ
1546,linker::A,kreisais,ձախ
1547,rechter::A,веськыд,աջ
1548,rechter::A,labais,աջ
1549,anderer::A,мукӧд,այլ
1550,anderer::A,мукӧд,ուրիշ
1551,anderer::A,otrs,այլ
1552,anderer::A,otrs,ուրիշ
1553,erster::A,медводдза,առաջին
1554,erster::A,pirmais,առաջին
1555,zweiter::A,мӧд,երկրորդ
1556,zweiter::A,otrais,երկրորդ
1557,dritter::A,коймӧд,երրորդ
1558,dritter::A,trešais,երրորդ
1559,letzter::A,бӧръя,վերջին
1560,letzter::A,beidzamais,վերջին
1561,allein::ADV,ӧтка,միայնակ
1562,allein::ADV,viens pats,միայնակ
1563,auf einmal::ADV,ӧтпырйӧ,միասնաբար
1564,auf einmal::ADV,reizē,միասնաբար
1565,zusammen::ADV,тшӧтш,միասին
1566,zusammen::ADV,тшӧтш,իրար հետ
1567,zusammen::ADV,kopā,միասին
1568,zusammen::ADV,kopā,իրար հետ
1569,zusammen::ADV,vienviet,միասին
1570,zusammen::ADV,vienviet,իրար հետ
1571,lange::ADV,дыр,երկար ժամանակ
1572,lange::ADV,ilgi,երկար ժամանակ
1573,plötzlich::ADV,друг,հանկարծ
1574,plötzlich::ADV,pēkšņi,հանկարծ
1575,sofort::ADV,дзик пыр,իսկույն
1576,sofort::ADV,tūlīt,իսկույն
1577,später::ADV,сэсся,ավելի ուշ
1578,später::ADV,сэсся,հետո
1579,später::ADV,vēlāk,ավելի ուշ
1580,später::ADV,vēlāk,հետո
1581,jetzt::ADV,ӧні,այժմ
1582,jetzt::ADV,tagad,այժմ
1583,heute::ADV,талун,այսօր
1584,heute::ADV,šodien,այսօր
1585,morgen::ADV,аски,վաղը
1586,morgen::ADV,rīt,վաղը
1587,bald::ADV,регыд,շուտով
1588,bald::ADV,drīz,շուտով
1589,dann::ADV,бӧрын,ապա
1590,dann::ADV,бӧрын,հետո
1591,dann::ADV,бӧрти,ապա
1592,dann::ADV,бӧрти,հետո
1593,dann::ADV,tad,ապա
1594,dann::ADV,tad,հետո
1595,gestern::ADV,тӧнлун,երեկ
1596,gestern::ADV,vakar,երեկ
1597,einst::ADV,ӧтчыд,հին ատեն
1598,einst::ADV,ӧтпыр,հին ատեն
1599,einst::ADV,citreiz,հին ատեն
1600,damals::ADV,сэки,ատէնին
1601,damals::ADV,toreiz,ատէնին
1602,danach::ADV,сэсся,ապա
1603,danach::ADV,сэсся,այն ժամանակ
1604,danach::ADV,pēc tam,ապա
1605,danach::ADV,pēc tam,այն ժամանակ
1606,vorher::ADV,войдӧр,առաջ
1607,vorher::ADV,iepriekš,առաջ
1608,vorher::ADV,pirms tam,առաջ
1609,zuerst::ADV,войдӧр,նախ
1610,zuerst::ADV,vis'pirms,նախ
1611,einmal::ADV,ӧтчыдысь,մի անգամ
1612,einmal::ADV,reiz,մի անգամ
1613,einmal::ADV,vienreiz,մի անգամ
1614,manchmal::ADV,корсюрӧ,երբեմն
1615,manchmal::ADV,dažkārt,երբեմն
1616,oft::ADV,тшӧкыда,հաճախ
1617,oft::ADV,bieži,հաճախ
1618,immer::ADV,век,միշտ
1619,immer::ADV,allaž,միշտ
1620,immer::ADV,vien'mēr,միշտ
1621,niemals::ADV,оз некор,երբեք
1622,niemals::ADV,nemūžam,երբեք
1623,hier::ADV,со,այստեղ
1624,hier::ADV,тонӧ,այստեղ
1625,hier::ADV,te,այստեղ
1626,hier::ADV,šeit,այստեղ
1627,hierhin::ADV,татчӧ,այստեղ
1628,hierhin::ADV,талань,այստեղ
1629,hierhin::ADV,šurp,այստեղ
1630,hierhin::ADV,uz šejieni,այստեղ
1631,von hier::ADV,тасянь,այդտեղից
1632,von hier::ADV,no šejienes,այդտեղից
1633,dort::ADV,сэні,այնտեղ
1634,dort::ADV,tur,այնտեղ
1635,dorthin::ADV,сэтчӧ,այնտեղ
1636,dorthin::ADV,turp,այնտեղ
1637,dorthin::ADV,uz turieni,այնտեղ
1638,geradeaus::ADV,веськыда,ուղիղ
1639,geradeaus::ADV,taisni uz priekšu,ուղիղ
1640,vorwärts::ADV,водзӧ,առաջ
1641,vorwärts::ADV,uz priekšu,առաջ
1642,rückwärts::ADV,бӧрӧ,դեպի ետ
1643,rückwärts::ADV,atmuguriski,դեպի ետ
1644,zurück::ADV,бӧр,ետ
1645,zurück::ADV,atpakāļ,ետ
1646,unten::ADV,улын,ներքեւում
1647,unten::ADV,уліын,ներքեւում
1648,unten::ADV,lejā,ներքեւում
1649,unten::ADV,apakšā,ներքեւում
1650,hinab::ADV,улӧ,ներքեւ
1651,hinab::ADV,увлан,ներքեւ
1652,hinab::ADV,uz leju,ներքեւ
1653,oben::ADV,вылын,վերեւում
1654,oben::ADV,выліын,վերեւում
1655,oben::ADV,virsū,վերեւում
1656,hinauf::ADV,выліӧ,վերեւ
1657,hinauf::ADV,augšā,վերեւ
1658,hinauf::ADV,uz augšu,վերեւ
1659,überall::ADV,быдлаын,ամենուր
1660,überall::ADV,visur,ամենուր
1661,nicht::ADV,oз,չէ
1662,nicht::ADV,ne,չէ
1663,ein wenig::ADV,неуна,մի քիչ
1664,ein wenig::ADV,drusku,մի քիչ
1665,kaum::ADV,мырдэм,հազիվ
1666,kaum::ADV,diezin vai,հազիվ
1667,sehr::ADV,зэв,շատ
1668,sehr::ADV,ļoti,շատ
1669,sehr::ADV,gaužām,շատ
1670,so::ADV,тадз,այդպես
1671,so::ADV,сідз,այդպես
1672,so::ADV,tā,այդպես
1673,so::ADV,tik,այդպես
1674,noch::ADV,на,դեռ
1675,noch::ADV,нӧшта,դեռ
1676,noch::ADV,vēl,դեռ
1677,nur::ADV,куш,միայն
1678,nur::ADV,сӧмын,միայն
1679,nur::ADV,vien,միայն
1680,nur::ADV,tikai,միայն
1681,schon::ADV,нин,արդեն
1682,schon::ADV,jau,արդեն
1683,wieder::ADV,бара,նորից
1684,wieder::ADV,бара,դարձյալ
1685,wieder::ADV,atkal,նորից
1686,wieder::ADV,atkal,դարձյալ
1687,vergebens::ADV,весьшӧрӧ,իզուր
1688,vergebens::ADV,velti,իզուր
1689,vor::PRP,водзын,դիմացը
1690,vor::PRP,priekš,դիմացը
1691,hinter::PRP,бӧрнын,ետեւը
1692,hinter::PRP,aiz,ետեւը
1693,unter::PRP,улын,տակ
1694,unter::PRP,zem,տակ
1695,durch::PRP,пыр,միջով
1696,durch::PRP,пырыс,միջով
1697,durch::PRP,caur,միջով
1698,durch::PRP,cauri,միջով
1699,neben::PRP,бердын,քովը
1700,neben::PRP,līdzās,քովը
1701,zwischen::PRP,костын,միջեւ
1702,zwischen::PRP,starp,միջեւ
1703,wegen::PRP,вӧсна,պատճառով
1704,wegen::PRP,вӧсна,շնորհից
1705,wegen::PRP,pēc,պատճառով
1706,wegen::PRP,pēc,շնորհից
1707,dies::PRN,тайӧ,սա
1708,dies::PRN,тайӧ,այս
1709,dies::PRN,šis,սա
1710,dies::PRN,šis,այս
1711,das::PRN,ciйö,դա
1712,das::PRN,ciйö,այդ
1713,das::PRN,tas,դա
1714,das::PRN,tas,այդ
1715,alles::PRN,став,ամեն ինչ
1716,alles::PRN,viss,ամեն ինչ
1717,ich::PRN,ме,ես
1718,ich::PRN,es,ես
1719,du::PRN,тэ,դու
1720,du::PRN,tu,դու
1721,er::PRN,сійӧ,նա
1722,er::PRN,viņš,նա
1723,wir::PRN,ми,մենք
1724,wir::PRN,mēs,մենք
1725,ihr::PRN,тi,դուք
1726,ihr::PRN,jūs,դուք
1727,sie::PRN,найö,նրանք
1728,sie::PRN,viņi,նրանք
1729,sie::PRN,viņas,նրանք
1730,was::FPRN,мый,ինչ
1731,was::FPRN,kas,ինչ
1732,wer::FPRN,код,ով
1733,wer::FPRN,kas,ով
1734,wo::FADV,кыті,ուր
1735,wo::FADV,кыті,որտեղ
1736,wo::FADV,kur,ուր
1737,wo::FADV,kur,որտեղ
1738,wohin::FADV,кытчӧ,դեպի ուր
1739,wohin::FADV,kurp,դեպի ուր
1740,wohin::FADV,uz kurieni,դեպի ուր
1741,wie::FADV,кыдзи,ինչպես
1742,wie::FADV,kā,ինչպես
1743,warum::FADV,мыйла,ինչու
1744,warum::FADV,kāpēc,ինչու
1745,wieviel::FNUM,кымын,որչափ
1746,wieviel::FNUM,cik,որչափ
1747,eins::NUM,ӧтик,մեկ
1748,eins::NUM,viens,մեկ
1749,zwei::NUM,кык,երկու
1750,zwei::NUM,divi,երկու
1751,drei::NUM,куим,երեք
1752,drei::NUM,trīs,երեք
1753,vier::NUM,нель,չորս
1754,vier::NUM,četri,չորս
1755,fünf::NUM,вит,հինգ
1756,fünf::NUM,pieci,հինգ
1757,sechs::NUM,квайт,վեց
1758,sechs::NUM,seši,վեց
1759,sieben::NUM,сизим,յոթ
1760,sieben::NUM,septiņi,յոթ
1761,acht::NUM,кӧкъямыс,ութ
1762,acht::NUM,astoņi,ութ
1763,neun::NUM,ӧкмыс,ինը
1764,neun::NUM,deviņi,ինը
1765,zehn::NUM,дас,տասը
1766,zehn::NUM,desmit,տասը
1767,elf::NUM,дас ӧтик,տասնմեկ
1768,elf::NUM,vienpadsmit,տասնմեկ
1769,zwölf::NUM,дас кык,տասներկու
1770,zwölf::NUM,divpadsmit,տասներկու
1771,zwanzig::NUM,кызь,քսան
1772,zwanzig::NUM,divdesmit,քսան
1773,dreißig::NUM,комын,երեսուն
1774,dreißig::NUM,trīsdesmit,երեսուն
1775,vierzig::NUM,нелямын,քառասուն
1776,vierzig::NUM,četrdesmit,քառասուն
1777,fünfzig::NUM,ветымын,հիսուն
1778,fünfzig::NUM,piecdesmit,հիսուն
1779,sechzig::NUM,квайтымын,վաթսուն
1780,sechzig::NUM,sešdesmit,վաթսուն
1781,siebzig::NUM,сизимдас,յոթանասուն
1782,siebzig::NUM,septiņdesmit,յոթանասուն
1783,achtzig::NUM,кӧкъямысдас,ութսուն
1784,achtzig::NUM,astoņdesmit,ութսուն
1785,neunzig::NUM,ӧкмысдас,իննսուն
1786,neunzig::NUM,deviņdesmit,իննսուն
1787,hundert::NUM,сё,հարյուր
1788,hundert::NUM,simt,հարյուր
1789,tausend::NUM,сюрс,հազար
1790,tausend::NUM,tūkstoš,հազար
1791,und::CNJ,и,ու
1792,und::CNJ,un,ու
1793,oder::CNJ,либӧ,կամ
1794,oder::CNJ,jeb,կամ
1795,stehen::V,сулавны,կանգնել
1796,stehen::V,stāvēt,կանգնել
1797,sitzen::V,пукавны,նստել
1798,sitzen::V,sēdēt,նստել
1799,liegen::V,куйлыны,ստել
1800,liegen::V,gulēt,ստել
1801,hängen::V,ӧшавны,կախվել
1802,hängen::V,karāties,կախվել
1803,werden::V,лоны,դառնալ
1804,werden::V,tapt,դառնալ
1805,passieren::V,лоны,պատահել
1806,passieren::V,notikt,պատահել
1807,beginnen::V,кутчысьны,սկսվել
1808,beginnen::V,кутны,սկսվել
1809,beginnen::V,sākties,սկսվել
1810,enden::V,помасьны,վերջանալ
1811,enden::V,beigties,վերջանալ
1812,wechseln::V,вежсьыны,փոխվել
1813,wechseln::V,mainīties,փոխվել
1814,aufgehen[Sonne]::V,петны,բարձրանալ
1815,aufgehen[Sonne]::V,петны,ելնել 
1816,aufgehen[Sonne]::V,lēkt,բարձրանալ
1817,aufgehen[Sonne]::V,lēkt,ելնել 
1818,aufgehen[Sonne]::V,uzlēkt,բարձրանալ
1819,aufgehen[Sonne]::V,uzlēkt,ելնել 
1820,untergehen[Sonne]::V,пуксьыны,մտնել
1821,untergehen[Sonne]::V,noiet,մտնել
1822,untergehen[Sonne]::V,rietēt,մտնել
1823,scheinen[Sonne]::V,югъявны,շողալ
1824,scheinen[Sonne]::V,югъявны,փայլել
1825,scheinen[Sonne]::V,югвидзны,շողալ
1826,scheinen[Sonne]::V,югвидзны,փայլել
1827,scheinen[Sonne]::V,spīdēt,շողալ
1828,scheinen[Sonne]::V,spīdēt,փայլել
1829,donnern::V,гымавны,որոտալ
1830,donnern::V,dārdēt,որոտալ
1831,wehen::V,пӧльтны,փչել
1832,wehen::V,pūst,փչել
1833,strömen::V,киссьыны,հոսել
1834,strömen::V,līt,հոսել
1835,strömen::V,plūst,հոսել
1836,fließen::V,визувтны,հոսել
1837,fließen::V,tecēt,հոսել
1838,sich drehen::V,бергавны,պտտվել
1839,sich drehen::V,grozīties,պտտվել
1840,schwanken::V,легны,տատանվել
1841,schwanken::V,лайкъявны,տատանվել
1842,schwanken::V,līgoties,տատանվել
1843,schwanken::V,grīļoties,տատանվել
1844,schwingen::V,лайкъявны,ճոճվել
1845,schwingen::V,люллявны,ճոճվել
1846,schwingen::V,vēzēties,ճոճվել
1847,fallen::V,усьны,ընկնել
1848,fallen::V,krist,ընկնել
1849,brennen::V,сотчыны,այրվել
1850,brennen::V,degt,այրվել
1851,rauchen::V,тшынӧдны,ծխել
1852,rauchen::V,dūmot,ծխել
1853,regnen::V,зэрны,անձրեւ գալ
1854,regnen::V,līt,անձրեւ գալ
1855,gefrieren::V,кынмыны,սառչել
1856,gefrieren::V,sasalt,սառչել
1857,tauen::V,сывны,լկիլ
1858,tauen::V,kust,լկիլ
1859,schmelzen::V,сывны,հալիլ
1860,schmelzen::V,kust,հալիլ
1861,schmelzen::V,nokust,հալիլ
1862,trocknen::V,косьмыны,չորանալ
1863,trocknen::V,žūt,չորանալ
1864,trocknen::V,kaltēties,չորանալ
1865,sieden::V,пуны,եռալ
1866,sieden::V,virt,եռալ
1867,sieden::V,vārīties,եռալ
1868,faulen::V,сісьмыны,փտել
1869,faulen::V,pūt,փտել
1870,faulen::V,trudēt,փտել
1871,verfaulen::V,сісьмыны,նեխել
1872,verfaulen::V,sapūt,նեխել
1873,verfaulen::V,satrūdēt,նեխել
1874,reißen::V,орны,պատռվել
1875,reißen::V,орны,ճղվել
1876,reißen::V,plīst,պատռվել
1877,reißen::V,plīst,ճղվել
1878,reißen::V,satrūkt,պատռվել
1879,reißen::V,satrūkt,ճղվել
1880,versinken::V,вӧйны,սուզվել
1881,versinken::V,grimt,սուզվել
1882,versinken::V,nogrimt,սուզվել
1883,vergehen::V,кольны,անցնել 
1884,vergehen::V,ордйыны,անցնել 
1885,vergehen::V,paiet,անցնել 
1886,erscheinen::V,петкӧдчыны,հայտնվել
1887,erscheinen::V,петкӧдчыны,երեւալ
1888,erscheinen::V,parādīties,հայտնվել
1889,erscheinen::V,parādīties,երեւալ
1890,verschwinden::V,бырны,անհետանալ
1891,verschwinden::V,nozust,անհետանալ
1892,sinken::V,вӧйны,ընկնել
1893,sinken::V,kristies,ընկնել
1894,abnehmen::V,чинны,փոքրանալ
1895,abnehmen::V,noplakt,փոքրանալ
1896,abnehmen::V,mazināties,փոքրանալ
1897,zunehmen::V,содны,մեծանալ
1898,zunehmen::V,ыдждыны,մեծանալ
1899,zunehmen::V,pieaugt,մեծանալ
1900,zunehmen::V,pieņemties,մեծանալ
1901,steigen::V,лыбны,բարձրանալ
1902,steigen::V,kāpt,բարձրանալ
1903,wachsen::V,быдмыны,աճել
1904,wachsen::V,augt,աճել
1905,glänzen::V,югъявны,նշուլել
1906,glänzen::V,югъявны,փայլիլ
1907,glänzen::V,дзирдавны,նշուլել
1908,glänzen::V,дзирдавны,փայլիլ
1909,glänzen::V,zaigot,նշուլել
1910,glänzen::V,zaigot,փայլիլ
1911,glänzen::V,laistīties,նշուլել
1912,glänzen::V,laistīties,փայլիլ
1913,funkeln::V,югъявны,փայլատակել
1914,funkeln::V,дзирдавны,փայլատակել
1915,funkeln::V,mirdzēt,փայլատակել
1916,funkeln::V,dzirkstēt,փայլատակել
1917,lärmen::V,жувгыны,աղմուկ հանել
1918,lärmen::V,ыугыны,աղմուկ հանել
1919,lärmen::V,шумитны,աղմուկ հանել
1920,lärmen::V,ālēties,աղմուկ հանել
1921,lärmen::V,trokšņot,աղմուկ հանել
1922,läuten::V,жургыны,զնգալ
1923,läuten::V,zvanīt,զնգալ
1924,klingeln::V,звӧнитны,զնգալ
1925,klingeln::V,zvanīt,զնգալ
1926,klirren::V,гольскöдчыны,զնգզնգալ
1927,klirren::V,tinkšķēt,զնգզնգալ
1928,klirren::V,džinkstēt,զնգզնգալ
1929,brausen::V,буавны,մոլեգնել
1930,brausen::V,krākt,մոլեգնել
1931,brausen::V,brāzmot,մոլեգնել
1932,rauschen::V,кышакывны,սոսափել
1933,rauschen::V,šalkt,սոսափել
1934,klingen::V,шыавны,հնչել
1935,klingen::V,юргыны,հնչել
1936,klingen::V,skanēt,հնչել
1937,klingen::V,izklausīties,հնչել
1938,bellen::V,увтны,հաչել
1939,bellen::V,riet,հաչել
1940,heulen::V,омлявны,ոռնալ 
1941,heulen::V,вурзавны,ոռնալ 
1942,heulen::V,kaukt,ոռնալ 
1943,heulen::V,gaudot,ոռնալ 
1944,blasen::V,пӧльтны,փչել 
1945,blasen::V,pūst,փչել 
1946,pfeifen::V,шутьлявны,սուլել
1947,pfeifen::V,svilpt,սուլել
1948,pfeifen::V,svilpot,սուլել
1949,schreien::V,горзыны,գոռալ 
1950,schreien::V,brēkt,գոռալ 
1951,schreien::V,kliegt,գոռալ 
1952,stöhnen::V,ымзыны,տնքալ
1953,stöhnen::V,vaidēt,տնքալ
1954,zittern::V,тіравны,դողալ
1955,zittern::V,drebēt,դողալ
1956,leben::V,овны,ապրել
1957,leben::V,dzīvot,ապրել
1958,geboren werden::V,чужны,ծնվել
1959,geboren werden::V,dzimt,ծնվել
1960,atmen::V,кашкыны,շնչել
1961,atmen::V,пошиктыны,շնչել
1962,atmen::V,elpot,շնչել
1963,trinken::V,юны,խմել
1964,trinken::V,dzert,խմել
1965,essen::V,сёйны,ուտել
1966,essen::V,ēst,ուտել
1967,schlucken::V,ньылавны,կլանել
1968,schlucken::V,ньылавны,կուլ տալ
1969,schlucken::V,rīt,կլանել
1970,schlucken::V,rīt,կուլ տալ
1971,müde werden::V,мудзны,հոգնել
1972,müde werden::V,nokust,հոգնել
1973,einschlafen::V,ланьтны,քուն մտնել
1974,einschlafen::V,унмовсьны,քուն մտնել
1975,einschlafen::V,iemigt,քուն մտնել
1976,einschlafen::V,aizmigt,քուն մտնել
1977,schlafen::V,узьны,քնել
1978,schlafen::V,gulēt,քնել
1979,aufwachen::V,садьмыны,արթննալ
1980,aufwachen::V,mosties,արթննալ
1981,aufstehen::V,чеччыны,ելլել
1982,aufstehen::V,celties,ելլել
1983,sich erholen::V,шойччыны,հանգստանալ
1984,sich erholen::V,atžirgt,հանգստանալ
1985,sich erholen::V,atpūsties,հանգստանալ
1986,krank werden::V,висьмыны,հիւանդանալ
1987,krank werden::V,sasirgt,հիւանդանալ
1988,krank sein::V,висьны,հիվանդ լինել
1989,krank sein::V,slimot,հիվանդ լինել
1990,schmerzen::V,висьны,ցավել
1991,schmerzen::V,sāpēt,ցավել
1992,schmerzen::V,smelgt,ցավել
1993,husten::V,кызны,հազալ
1994,husten::V,klepot,հազալ
1995,genesen::V,бурдны,ապաքինվել
1996,genesen::V,veseļoties,ապաքինվել
1997,sterben::V,кувны,մեռնել
1998,sterben::V,кувны,վախճանվել
1999,sterben::V,mirt,մեռնել
2000,sterben::V,mirt,վախճանվել
2001,sterben::V,nomirt,մեռնել
2002,sterben::V,nomirt,վախճանվել
2003,umkommen::V,кувны,կործանվել
2004,umkommen::V,apsprāgt,կործանվել
2005,umkommen::V,aiziet bojā,կործանվել
2006,sich bewegen::V,вӧрзьыны,ընթանալ
2007,sich bewegen::V,virzīties,ընթանալ
2008,sich rühren::V,вӧрны,շարժվել
2009,sich rühren::V,вӧрӧдчыны,շարժվել
2010,sich rühren::V,sagrozīties,շարժվել
2011,sich erheben::V,сувтны,կանգնել
2012,sich erheben::V,сувтны,վեր կենալ
2013,sich erheben::V,piecelties,կանգնել
2014,sich erheben::V,piecelties,վեր կենալ
2015,sich setzen::V,пуксьыны,նստել
2016,sich setzen::V,sēsties,նստել
2017,hinfallen::V,усьны,ընկնել
2018,hinfallen::V,sabirt,ընկնել
2019,hinfallen::V,pakrist,ընկնել
2020,laufen::V,мyнны,քայլել
2021,laufen::V,iet,քայլել
2022,laufen::V,skraidīt,քայլել
2023,schreiten::V,восьлавны,ճեմել
2024,schreiten::V,soļot,ճեմել
2025,spazierengehen::V,гуляйтны,շրջագայել
2026,spazierengehen::V,staigāt,շրջագայել
2027,spazierengehen::V,pastaigāties,շրջագայել
2028,eilen::V,тэрмасьны,շտապել
2029,eilen::V,traukt,շտապել
2030,sich beeilen::V,тэрмасьны,շտապել 
2031,sich beeilen::V,steigties,շտապել 
2032,sich beeilen::V,pasteigties,շտապել 
2033,sausen::V,тӧвзьыны,սլանալ
2034,sausen::V,drāzt,սլանալ
2035,sausen::V,brāzties,սլանալ
2036,rennen::V,котӧртны,վազել
2037,rennen::V,skriet,վազել
2038,springen::V,чеччавны,ցատկել
2039,springen::V,lēkt,ցատկել
2040,klettern::V,кышасьны,մագլցել
2041,klettern::V,кавшасьны,մագլցել
2042,klettern::V,kāpt,մագլցել
2043,klettern::V,rāpties,մագլցել
2044,schaukeln::V,гычасьны,ճոճվել
2045,schaukeln::V,гычасьны,օրորվել
2046,schaukeln::V,šūpoties,ճոճվել
2047,schaukeln::V,šūpoties,օրորվել
2048,schaukeln::V,zvalstīties,ճոճվել
2049,schaukeln::V,zvalstīties,օրորվել
2050,kriechen::V,кыссьыны,սողալ
2051,kriechen::V,līst,սողալ
2052,kriechen::V,rāpot,սողալ
2053,schwimmen::V,уявны,լողալ
2054,schwimmen::V,peldēt,լողալ
2055,tauchen::V,сунавны,սուզվել
2056,tauchen::V,gremdēties,սուզվել
2057,rudern::V,пелысасьны,թիավարել
2058,rudern::V,airēt,թիավարել
2059,rudern::V,irties,թիավարել
2060,fahren::V,мунны,ընթանալ
2061,fahren::V,braukt,ընթանալ
2062,fliegen::V,лэбны,թռչել
2063,fliegen::V,lidot,թռչել
2064,fliegen::V,laisties,թռչել
2065,gehen::V,мyнны,գնալ
2066,gehen::V,iet,գնալ
2067,weggehen::V,мунавны,հեռանալ
2068,weggehen::V,aiziet,հեռանալ
2069,abfahren::V,мӧдӧдчыны,ճանապարհվել
2070,abfahren::V,atiet,ճանապարհվել
2071,abfahren::V,aizbraukt,ճանապարհվել
2072,anhalten::V,джӧмдыны,կանգնել
2073,anhalten::V,apstāties,կանգնել
2074,hineingehen::V,пырны,մտնել
2075,hineingehen::V,ieiet,մտնել
2076,eintreten::V,пырны,մտնել
2077,eintreten::V,ienākt,մտնել
2078,kommen::V,воны,գալ
2079,kommen::V,локны,գալ
2080,kommen::V,nākt,գալ
2081,ankommen::V,воны,ժամանել
2082,ankommen::V,локны,ժամանել
2083,ankommen::V,nonākt,ժամանել
2084,ankommen::V,ierasties,ժամանել
2085,zurückkommen::V,косны,վերադառնալ
2086,zurückkommen::V,бергӧдчыны,վերադառնալ
2087,zurückkommen::V,atgriezties,վերադառնալ
2088,bleiben::V,кольны,մնալ
2089,bleiben::V,palikt,մնալ
2090,warten::V,виччысьны,սպասել
2091,warten::V,gaidīt,սպասել
2092,erwarten::V,виччысьны,սպասել
2093,erwarten::V,sagaidīt,սպասել
2094,suchen::V,корсьны,որոնել
2095,suchen::V,meklēt,որոնել
2096,finden::V,казявны,գտնել
2097,finden::V,rast,գտնել
2098,finden::V,atrast,գտնել
2099,versuchen::V,заводитчывны,փորձել
2100,versuchen::V,mēģināt,փորձել
2101,vorbereiten::V,дасьтыны,պատրաստել
2102,vorbereiten::V,gatavot,պատրաստել
2103,vorbereiten::V,sagatavot,պատրաստել
2104,lieben::V,радейтны,սիրել
2105,lieben::V,mīlēt,սիրել
2106,mögen::V,радейтны,հավանել
2107,mögen::V,радейтны,սիրել
2108,mögen::V,gribēties,հավանել
2109,mögen::V,gribēties,սիրել
2110,lachen::V,серавны,ծիծաղել
2111,lachen::V,серавлыны,ծիծաղել
2112,lachen::V,smiet,ծիծաղել
2113,lachen::V,smieties,ծիծաղել
2114,rühren::V,нормӧдны,հուզել
2115,rühren::V,aizgrābt,հուզել
2116,weinen::V,бӧрдны,լալ
2117,weinen::V,raudāt,լալ
2118,schimpfen::V,видчыны,տրտնջալ
2119,schimpfen::V,видчыны,քրթմնջել
2120,schimpfen::V,rāties,տրտնջալ
2121,schimpfen::V,rāties,քրթմնջել
