,Concept_ID,fi,fi
1527,malen::V,maalata,maalata
1528,zeichnen::V,piirtää,piirtää
1529,zeichnen::V,piirtää,piirustaa
1530,zeichnen::V,piirustaa,piirtää
1531,zeichnen::V,piirustaa,piirustaa
1532,schreiben::V,kirjoittaa,kirjoittaa
1533,besitzen::V,omistaa,omistaa
1534,kaufen::V,ostaa,ostaa
1535,verkaufen::V,myydä,myydä
1536,bezahlen::V,maksaa,maksaa
1537,zahlen::V,maksaa,maksaa
1538,beherrschen::V,hallita,hallita
1539,ertragen::V,kestää,kestää
