,Concept_ID,sk,se
4858,zusammen::ADV,spolu,tjåenghkesne
4859,zusammen::ADV,spolu,siegen
4860,zusammen::ADV,spolu,oktan
4861,zusammen::ADV,spolu,ovttas
4862,zusammen::ADV,spolu,čoahkis
4863,zusammen::ADV,spolu,oovtâst
4864,zusammen::ADV,spolu,õõutsââ´jest
4865,zusammen::ADV,spolu,аххтан
4866,zusammen::ADV,spolu,эфтэсьт
4867,zusammen::ADV,spoločne,ektine
4868,zusammen::ADV,spoločne,ektesne
4869,zusammen::ADV,spoločne,tjåenghkesne
4870,zusammen::ADV,spoločne,siegen
4871,zusammen::ADV,spoločne,oktan
4872,zusammen::ADV,spoločne,ovttas
4873,zusammen::ADV,spoločne,čoahkis
4874,zusammen::ADV,spoločne,oovtâst
4875,zusammen::ADV,spoločne,õõutsââ´jest
4876,zusammen::ADV,spoločne,аххтан
4877,zusammen::ADV,spoločne,эфтэсьт
4878,lange::ADV,dlho,guhkiem
4879,lange::ADV,dlho,guhkev
4880,lange::ADV,dlho,mælggadav
4881,lange::ADV,dlho,guhká
4882,lange::ADV,dlho,kuhe
4883,lange::ADV,dlho,kuhháá
4884,lange::ADV,dlho,kuu´ǩǩ
4885,lange::ADV,dlho,кугкь
4886,plötzlich::ADV,náhle,faahketji
4887,plötzlich::ADV,náhle,hæhkkat
4888,plötzlich::ADV,náhle,fáhkkestaga
4889,plötzlich::ADV,náhle,fakkist
4890,plötzlich::ADV,náhle,kruu´ta
4891,plötzlich::ADV,náhle,а̄йнханна
4892,sofort::ADV,hneď,dallegh
4893,sofort::ADV,hneď,dalá
4894,sofort::ADV,hneď,dalánagi
4895,sofort::ADV,hneď,dakkavide
4896,sofort::ADV,hneď,dakkaviđe
4897,sofort::ADV,hneď,tállán
4898,sofort::ADV,hneď,naraaz
4899,sofort::ADV,hneď,атть
4900,sofort::ADV,ihneď,dallegh
4901,sofort::ADV,ihneď,dalá
4902,sofort::ADV,ihneď,dalánagi
4903,sofort::ADV,ihneď,dakkavide
4904,sofort::ADV,ihneď,dakkaviđe
4905,sofort::ADV,ihneď,tállán
4906,sofort::ADV,ihneď,naraaz
4907,sofort::ADV,ihneď,атть
4908,später::ADV,neskoršie,mænngan 
4909,später::ADV,neskoršie,maŋŋebut
4910,später::ADV,neskoršie,maŋŋel
4911,später::ADV,neskoršie,maŋ̣eláá
4912,später::ADV,neskoršie,mâ´ŋŋlakast
4913,später::ADV,neskoršie,маӈӈа
4914,jetzt::ADV,teraz,daelie
4915,jetzt::ADV,teraz,dal
4916,jetzt::ADV,teraz,dal
4917,jetzt::ADV,teraz,tääl
4918,jetzt::ADV,teraz,ââ´n
4919,jetzt::ADV,teraz,атть
4920,heute::ADV,dnes,daenbien
4921,heute::ADV,dnes,uddni
4922,heute::ADV,dnes,odne
4923,heute::ADV,dnes,onne
4924,heute::ADV,dnes,tä´bbe
4925,heute::ADV,dnes,та̄ррьм
4926,morgen::ADV,zajtra,jirreden
4927,morgen::ADV,zajtra,idet
4928,morgen::ADV,zajtra,ihttin
4929,morgen::ADV,zajtra,itten
4930,morgen::ADV,zajtra,jâđđa
4931,morgen::ADV,zajtra,янта
4932,bald::ADV,skoro,varke
4933,bald::ADV,skoro,ruvva
4934,bald::ADV,skoro,farga
4935,bald::ADV,skoro,vorgâ
4936,bald::ADV,skoro,sõrgg
4937,bald::ADV,skoro,вэхтэнне
4938,dann::ADV,nato,die
4939,dann::ADV,nato,dalloj
4940,dann::ADV,nato,de
4941,dann::ADV,nato,te
4942,dann::ADV,nato,de
4943,dann::ADV,nato,teä
4944,dann::ADV,nato,â´tte
4945,dann::ADV,nato,те
4946,dann::ADV,potom,die
4947,dann::ADV,potom,dalloj
4948,dann::ADV,potom,de
4949,dann::ADV,potom,te
4950,dann::ADV,potom,de
4951,dann::ADV,potom,teä
4952,dann::ADV,potom,â´tte
4953,dann::ADV,potom,те
4954,gestern::ADV,včera,jååktan
4955,gestern::ADV,včera,iektu
4956,gestern::ADV,včera,ikte
4957,gestern::ADV,včera,jieh't
4958,gestern::ADV,včera,jåhtta
4959,gestern::ADV,včera,яххта
4960,einst::ADV,kedysi,dejpeli
4961,einst::ADV,kedysi,åvdebut
4962,einst::ADV,kedysi,áigi
4963,einst::ADV,kedysi,dolin
4964,einst::ADV,kedysi,tovle
4965,einst::ADV,kedysi,tuu´l
4966,einst::ADV,kedysi,э̄ххьтэшьт
4967,einst::ADV,niekedy,dejpeli
4968,einst::ADV,niekedy,åvdebut
4969,einst::ADV,niekedy,áigi
4970,einst::ADV,niekedy,dolin
4971,einst::ADV,niekedy,tovle
4972,einst::ADV,niekedy,tuu´l
4973,einst::ADV,niekedy,э̄ххьтэшьт
4974,damals::ADV,vtedy,aejkien
4975,damals::ADV,vtedy,dalloj
4976,damals::ADV,vtedy,dalle
4977,damals::ADV,vtedy,talle
4978,damals::ADV,vtedy,te´l
4979,damals::ADV,vtedy,teä´l
4980,damals::ADV,vtedy,танна
4981,danach::ADV,potom,mïnngesne
4982,danach::ADV,potom,dan maŋŋela
4983,danach::ADV,potom,maŋŋil
4984,danach::ADV,potom,das maŋŋá
4985,danach::ADV,potom,maŋ̣a
4986,danach::ADV,potom,mâ´ŋŋlest
4987,danach::ADV,potom,маӈӈа
4988,danach::ADV,podľa toho,mïnngesne
4989,danach::ADV,podľa toho,dan maŋŋela
4990,danach::ADV,podľa toho,maŋŋil
4991,danach::ADV,podľa toho,das maŋŋá
4992,danach::ADV,podľa toho,maŋ̣a
4993,danach::ADV,podľa toho,mâ´ŋŋlest
4994,danach::ADV,podľa toho,маӈӈа
4995,vorher::ADV,napred,aarebi
4996,vorher::ADV,napred,åvddål
4997,vorher::ADV,napred,árat
4998,vorher::ADV,napred,ovdâl
4999,vorher::ADV,napred,ouddâl
5000,vorher::ADV,napred,а̄йка
5001,vorher::ADV,predtým,aarebi
5002,vorher::ADV,predtým,åvddål
5003,vorher::ADV,predtým,árat
5004,vorher::ADV,predtým,ovdâl
5005,vorher::ADV,predtým,ouddâl
5006,vorher::ADV,predtým,а̄йка
5007,zuerst::ADV,najprv,voestegh
5008,zuerst::ADV,najprv,álgon
5009,zuerst::ADV,najprv,vuos
5010,zuerst::ADV,najprv,vuohččan
5011,zuerst::ADV,najprv,vuoč'čin
5012,zuerst::ADV,najprv,vuõ´ste
5013,zuerst::ADV,najprv,vuõs'smõõssân
5014,zuerst::ADV,najprv,э̄ввтла
5015,zuerst::ADV,najprv,э̄ввтэль
5016,einmal::ADV,raz,ikth
5017,einmal::ADV,raz,akti
5018,einmal::ADV,raz,okte
5019,einmal::ADV,raz,ohtii
5020,einmal::ADV,raz,kojo
5021,einmal::ADV,raz,måttmešt
5022,einmal::ADV,raz,э̄фт вэ̄рр
5023,einmal::ADV,jedenkrát,ikth
5024,einmal::ADV,jedenkrát,akti
5025,einmal::ADV,jedenkrát,okte
5026,einmal::ADV,jedenkrát,ohtii
5027,einmal::ADV,jedenkrát,kojo
5028,einmal::ADV,jedenkrát,måttmešt
5029,einmal::ADV,jedenkrát,э̄фт вэ̄рр
5030,manchmal::ADV,občas,muvhtene
5031,manchmal::ADV,občas,muhttijn
5032,manchmal::ADV,občas,duolla dálla
5033,manchmal::ADV,občas,muhtumin
5034,manchmal::ADV,občas,kuásnii
5035,manchmal::ADV,občas,måttmešt
5036,manchmal::ADV,občas,kuä´ss-ne
5037,manchmal::ADV,občas,мудта вэ̄р
5038,manchmal::ADV,niekedy,muvhtene
5039,manchmal::ADV,niekedy,muhttijn
5040,manchmal::ADV,niekedy,duolla dálla
5041,manchmal::ADV,niekedy,muhtumin
5042,manchmal::ADV,niekedy,kuásnii
5043,manchmal::ADV,niekedy,måttmešt
5044,manchmal::ADV,niekedy,kuä´ss-ne
5045,manchmal::ADV,niekedy,мудта вэ̄р
5046,oft::ADV,často,daamtaj
5047,oft::ADV,často,álu
5048,oft::ADV,často,ábaj
5049,oft::ADV,často,dájvvá
5050,oft::ADV,často,dávjá
5051,oft::ADV,často,távjá
5052,oft::ADV,často,täujja
5053,oft::ADV,často,то̄а̄ййв
5054,immer::ADV,vždy,iktesth
5055,immer::ADV,vždy,eejnegen
5056,immer::ADV,vždy,agev
5057,immer::ADV,vždy,álo
5058,immer::ADV,vždy,ain
5059,immer::ADV,vždy,ovttuu
5060,immer::ADV,vždy,pâi
5061,immer::ADV,vždy,пай
5062,immer::ADV,ustavične,iktesth
5063,immer::ADV,ustavične,eejnegen
5064,immer::ADV,ustavične,agev
5065,immer::ADV,ustavične,álo
5066,immer::ADV,ustavične,ain
5067,immer::ADV,ustavične,ovttuu
5068,immer::ADV,ustavične,pâi
5069,immer::ADV,ustavične,пай
5070,niemals::ADV,nikdy,ij gåessie
5071,niemals::ADV,nikdy,ij goassak
5072,niemals::ADV,nikdy,ij ihkenis
5073,niemals::ADV,nikdy,ii goassege
5074,niemals::ADV,nikdy,ij kuás'sin
5075,niemals::ADV,nikdy,ij ni kuä´ss
5076,niemals::ADV,nikdy,эйй никуэссь
5077,hier::ADV,tu,daagkoe
5078,hier::ADV,tu,dála
5079,hier::ADV,tu,dánna
5080,hier::ADV,tu,dá
5081,hier::ADV,tu,dás
5082,hier::ADV,tu,taa
5083,hier::ADV,tu,tää
5084,hier::ADV,tu,ta´ltte
5085,hier::ADV,tu,тала
5086,hier::ADV,tu,тэста
5087,hierhin::ADV,sem,diekie
5088,hierhin::ADV,sem,dási
5089,hierhin::ADV,sem,diehki
5090,hierhin::ADV,sem,deike
5091,hierhin::ADV,sem,teehi
5092,hierhin::ADV,sem,tii´ǩ
5093,hierhin::ADV,sem,тӣге
5094,hierhin::ADV,tade,diekie
5095,hierhin::ADV,tade,dási
5096,hierhin::ADV,tade,diehki
5097,hierhin::ADV,tade,deike
5098,hierhin::ADV,tade,teehi
5099,hierhin::ADV,tade,tii´ǩ
5100,hierhin::ADV,tade,тӣге
5101,von hier::ADV,odtiaľto,daebpede
5102,von hier::ADV,odtiaľto,dássta
5103,von hier::ADV,odtiaľto,dáppelt
5104,von hier::ADV,odtiaľto,dáppe
5105,von hier::ADV,odtiaľto,tástán
5106,von hier::ADV,odtiaľto,tääiǥ
5107,von hier::ADV,odtiaľto,tääi´ben
5108,von hier::ADV,odtiaľto,тэста
5109,dort::ADV,tam,dagkoe
5110,dort::ADV,tam,dale
5111,dort::ADV,tam,dakko
5112,dort::ADV,tam,tuo
5113,dort::ADV,tam,tovben
5114,dort::ADV,tam,to´ben
5115,dort::ADV,tam,тёллэ
5116,dort::ADV,tam,тамьпе
5117,dorthin::ADV,ta,dahkoe
5118,dorthin::ADV,ta,dåhku
5119,dorthin::ADV,ta,dohko
5120,dorthin::ADV,ta,diehko
5121,dorthin::ADV,ta,tuohu
5122,dorthin::ADV,ta,tok
5123,dorthin::ADV,ta,tok-aa
5124,dorthin::ADV,ta,то̄гэ
5125,dorthin::ADV,tam,dahkoe
5126,dorthin::ADV,tam,dåhku
5127,dorthin::ADV,tam,dohko
5128,dorthin::ADV,tam,diehko
5129,dorthin::ADV,tam,tuohu
5130,dorthin::ADV,tam,tok
5131,dorthin::ADV,tam,tok-aa
5132,dorthin::ADV,tam,то̄гэ
5133,geradeaus::ADV,rovno,njuolgga
5134,geradeaus::ADV,rovno,njuolga
5135,geradeaus::ADV,rovno,njuol'gist
5136,geradeaus::ADV,rovno,vuoi'gist
5137,geradeaus::ADV,rovno,vui´jǧǧest
5138,geradeaus::ADV,rovno,вӯййкесьт
5139,geradeaus::ADV,priamo,njuolgga
5140,geradeaus::ADV,priamo,njuolga
5141,geradeaus::ADV,priamo,njuol'gist
5142,geradeaus::ADV,priamo,vuoi'gist
5143,geradeaus::ADV,priamo,vui´jǧǧest
5144,geradeaus::ADV,priamo,вӯййкесьт
5145,vorwärts::ADV,napred,fraamme
5146,vorwärts::ADV,napred,åvddån
5147,vorwärts::ADV,napred,ovddas
5148,vorwärts::ADV,napred,oovdâs
5149,vorwärts::ADV,napred,ooudâs
5150,vorwärts::ADV,napred,ooudårra
5151,vorwärts::ADV,napred,эвтэс
5152,rückwärts::ADV,nazad,mænngese
5153,rückwärts::ADV,nazad,ruoptobadáj
5154,rückwärts::ADV,nazad,maŋás
5155,rückwärts::ADV,nazad,majaskulij
5156,rückwärts::ADV,nazad,mââjas
5157,rückwärts::ADV,nazad,mâ´ŋŋla
5158,rückwärts::ADV,nazad,мо̄а̄з
5159,rückwärts::ADV,nazad,мо̄а̄ст
5160,zurück::ADV,späť,bååstede
5161,zurück::ADV,späť,ruoptus
5162,zurück::ADV,späť,maŋus
5163,zurück::ADV,späť,ruoktot
5164,zurück::ADV,späť,maassâd
5165,zurück::ADV,späť,vä´st
5166,zurück::ADV,späť,mååusat
5167,zurück::ADV,späť,мо̄а̄з
5168,zurück::ADV,späť,мо̄а̄ст
5169,zurück::ADV,naspäť,bååstede
5170,zurück::ADV,naspäť,ruoptus
5171,zurück::ADV,naspäť,maŋus
5172,zurück::ADV,naspäť,ruoktot
5173,zurück::ADV,naspäť,maassâd
5174,zurück::ADV,naspäť,vä´st
5175,zurück::ADV,naspäť,mååusat
5176,zurück::ADV,naspäť,мо̄а̄з
5177,zurück::ADV,naspäť,мо̄а̄ст
5178,unten::ADV,dolu,vuelnie
5179,unten::ADV,dolu,vuollen
5180,unten::ADV,dolu,vuollin
5181,unten::ADV,dolu,vyellin
5182,unten::ADV,dolu,vue´llen
5183,unten::ADV,dolu,вӯлльн
5184,unten::ADV,naspodku,vuelnie
5185,unten::ADV,naspodku,vuollen
5186,unten::ADV,naspodku,vuollin
5187,unten::ADV,naspodku,vyellin
5188,unten::ADV,naspodku,vue´llen
5189,unten::ADV,naspodku,вӯлльн
5190,hinab::ADV,dolu,våålese
5191,hinab::ADV,dolu,vuolus
5192,hinab::ADV,dolu,vulos
5193,hinab::ADV,dolu,vuá'lás
5194,hinab::ADV,dolu,vuâlas
5195,hinab::ADV,dolu,валас
5196,oben::ADV,hore,bijjene
5197,oben::ADV,hore,baddjen
5198,oben::ADV,hore,badjin
5199,oben::ADV,hore,paijeen
5200,oben::ADV,hore,pâ´jjen
5201,oben::ADV,hore,tunââ´lmest
5202,oben::ADV,hore,пайенҍ
5203,oben::ADV,navrchu,bijjene
5204,oben::ADV,navrchu,baddjen
5205,oben::ADV,navrchu,badjin
5206,oben::ADV,navrchu,paijeen
5207,oben::ADV,navrchu,pâ´jjen
5208,oben::ADV,navrchu,tunââ´lmest
5209,oben::ADV,navrchu,пайенҍ
5210,hinauf::ADV,hore,bæjjese
5211,hinauf::ADV,hore,bajás
5212,hinauf::ADV,hore,bajás
5213,hinauf::ADV,hore,pajas
5214,hinauf::ADV,hore,pââjas
5215,hinauf::ADV,hore,пайяс
5216,hinauf::ADV,navrch,bæjjese
5217,hinauf::ADV,navrch,bajás
5218,hinauf::ADV,navrch,bajás
5219,hinauf::ADV,navrch,pajas
5220,hinauf::ADV,navrch,pââjas
5221,hinauf::ADV,navrch,пайяс
5222,überall::ADV,všade,gaajhkene lehkesne
5223,überall::ADV,všade,juohkka sajen
5224,überall::ADV,všade,juohke sajis
5225,überall::ADV,všade,jya'hisaajeest
5226,überall::ADV,všade,vee´zz
5227,überall::ADV,všade,pukvee´zz
5228,überall::ADV,všade,пугквесь
5229,nicht::ADV,nie,ij
5230,nicht::ADV,nie,ij
5231,nicht::ADV,nie,ii
5232,nicht::ADV,nie,ij
5233,nicht::ADV,nie,ij
5234,nicht::ADV,nie,эйй
5235,ein wenig::ADV,trocha,ånnetje
5236,ein wenig::ADV,trocha,ahtjetje
5237,ein wenig::ADV,trocha,binná
5238,ein wenig::ADV,trocha,veahá
5239,ein wenig::ADV,trocha,ucánjii
5240,ein wenig::ADV,trocha,occanj
5241,ein wenig::ADV,trocha,simmna
5242,ein wenig::ADV,trocha,сада
5243,ein wenig::ADV,trocha,садаматта
5244,kaum::ADV,ledva,jallan
5245,kaum::ADV,ledva,vánet
5246,kaum::ADV,ledva,báljo
5247,kaum::ADV,ledva,illá
5248,kaum::ADV,ledva,illvaa
5249,kaum::ADV,ledva,мале
5250,kaum::ADV,ledva,элэлэ
5251,sehr::ADV,veľmi,sagk
5252,sehr::ADV,veľmi,riek
5253,sehr::ADV,veľmi,sieldes
5254,sehr::ADV,veľmi,hui
5255,sehr::ADV,veľmi,ollu
5256,sehr::ADV,veľmi,čuuvtij
5257,sehr::ADV,veľmi,sami
5258,sehr::ADV,veľmi,čuu´t
5259,sehr::ADV,veľmi,пэре
5260,sehr::ADV,veľmi,чофта
5261,so::ADV,tak,numhtie
5262,so::ADV,tak,nav
5263,so::ADV,tak,nuov
5264,so::ADV,tak,nåv
5265,so::ADV,tak,nu
5266,so::ADV,tak,näävt
5267,so::ADV,tak,de
5268,so::ADV,tak,nu´t
5269,so::ADV,tak,nääi´t
5270,so::ADV,tak,те̄льнэ
5271,so::ADV,takto,numhtie
5272,so::ADV,takto,nav
5273,so::ADV,takto,nuov
5274,so::ADV,takto,nåv
5275,so::ADV,takto,nu
5276,so::ADV,takto,näävt
5277,so::ADV,takto,de
5278,so::ADV,takto,nu´t
5279,so::ADV,takto,nääi´t
5280,so::ADV,takto,те̄льнэ
5281,noch::ADV,ešte,annje
5282,noch::ADV,ešte,ájn
5283,noch::ADV,ešte,vilá
5284,noch::ADV,ešte,ain
5285,noch::ADV,ešte,vela
5286,noch::ADV,ešte,võl
5287,noch::ADV,ešte,veâl
5288,noch::ADV,ešte,вя̄л
5289,nur::ADV,len,ajve
5290,nur::ADV,len,barre
5291,nur::ADV,len,dåssjå
5292,nur::ADV,len,dušše
5293,nur::ADV,len,váá
5294,nur::ADV,len,pâi
5295,nur::ADV,len,leša
5296,nur::ADV,len,tåå´lǩ
5297,nur::ADV,len,лэша
5298,nur::ADV,len,лышшэ
5299,schon::ADV,už,joe
5300,schon::ADV,už,juo
5301,schon::ADV,už,juo
5302,schon::ADV,už,juo
5303,schon::ADV,už,ju´n
5304,schon::ADV,už,ё
5305,wieder::ADV,zasa,vihth
5306,wieder::ADV,zasa,aajmoen
5307,wieder::ADV,zasa,vas
5308,wieder::ADV,zasa,ådåsis
5309,wieder::ADV,zasa,fas
5310,wieder::ADV,zasa,vuot
5311,wieder::ADV,zasa,vest
5312,wieder::ADV,zasa,däs
5313,wieder::ADV,zasa,e´pet
5314,wieder::ADV,zasa,аввта
5315,wieder::ADV,zasa,о̄дтсэ
5316,vergebens::ADV,márne,dåssjåj
5317,vergebens::ADV,márne,duššás
5318,vergebens::ADV,márne,tušás
5319,vergebens::ADV,márne,jääutai
5320,vergebens::ADV,márne,пусьтэльт
5321,vergebens::ADV,nadarmo,dåssjåj
5322,vergebens::ADV,nadarmo,duššás
5323,vergebens::ADV,nadarmo,tušás
5324,vergebens::ADV,nadarmo,jääutai
5325,vergebens::ADV,nadarmo,пусьтэльт
5326,vor::PRP,pred,åvteste
5327,vor::PRP,pred,ålggolin
5328,vor::PRP,pred,ovddas
5329,vor::PRP,pred,oovdâst
5330,vor::PRP,pred,ooudâst
5331,vor::PRP,pred,авьтэмьбе̄лльт
5332,hinter::PRP,za,duekesne
5333,hinter::PRP,za,duogen
5334,hinter::PRP,za,maŋŋelin
5335,hinter::PRP,za,maŋil
5336,hinter::PRP,za,duogás
5337,hinter::PRP,za,tyeḥin
5338,hinter::PRP,za,tue´ǩǩen
5339,hinter::PRP,za,маӈельт
5340,unter::PRP,pod,nuelesne
5341,unter::PRP,pod,vuolen
5342,unter::PRP,pod,vuolde
5343,unter::PRP,pod,vyel'ni
5344,unter::PRP,pod,vue´llen
5345,unter::PRP,pod,вӯлльнҍ
5346,durch::PRP,cez,vieken
5347,durch::PRP,cez,tjadá
5348,durch::PRP,cez,-rájge
5349,durch::PRP,cez,čađa
5350,durch::PRP,cez,čoođâ
5351,durch::PRP,cez,čõõđ
5352,durch::PRP,cez,pääi´ǩ
5353,durch::PRP,cez,че̄д
5354,neben::PRP,pri,baaltese
5355,neben::PRP,pri,báldan
5356,neben::PRP,pri,bálddas
5357,neben::PRP,pri,paaldâst
5358,neben::PRP,pri,paaldâst
5359,neben::PRP,pri,поалльтэ
5360,neben::PRP,vedľa,baaltese
5361,neben::PRP,vedľa,báldan
5362,neben::PRP,vedľa,bálddas
5363,neben::PRP,vedľa,paaldâst
5364,neben::PRP,vedľa,paaldâst
5365,neben::PRP,vedľa,поалльтэ
5366,zwischen::PRP,medzi,gaskesne
5367,zwischen::PRP,medzi,gasska
5368,zwischen::PRP,medzi,gaskkas
5369,zwischen::PRP,medzi,kooskâst
5370,zwischen::PRP,medzi,kâskka
5371,zwischen::PRP,medzi,кэскэсьт
5372,zwischen::PRP,medzi,кэ̄скэль
5373,wegen::PRP,pre,dïete
5374,wegen::PRP,pre,gaevhtieh
5375,wegen::PRP,pre,diehti
5376,wegen::PRP,pre,dihte
5377,wegen::PRP,pre,geažil
5378,wegen::PRP,pre,tet
5379,wegen::PRP,pre,diõtt
5380,wegen::PRP,pre,ǩeäč'ča
5381,wegen::PRP,pre,гуэйке
5382,wegen::PRP,kvôli,dïete
5383,wegen::PRP,kvôli,gaevhtieh
5384,wegen::PRP,kvôli,diehti
5385,wegen::PRP,kvôli,dihte
5386,wegen::PRP,kvôli,geažil
5387,wegen::PRP,kvôli,tet
5388,wegen::PRP,kvôli,diõtt
5389,wegen::PRP,kvôli,ǩeäč'ča
5390,wegen::PRP,kvôli,гуэйке
5391,dies::PRN,to,dihte
5392,dies::PRN,to,dát
5393,dies::PRN,to,dát
5394,dies::PRN,to,táát
5395,dies::PRN,to,tät
5396,dies::PRN,to,tiett-aa
5397,dies::PRN,to,тэдт
5398,dies::PRN,táto,dihte
5399,dies::PRN,táto,dát
5400,dies::PRN,táto,dát
5401,dies::PRN,táto,táát
5402,dies::PRN,táto,tät
5403,dies::PRN,táto,tiett-aa
5404,dies::PRN,táto,тэдт
5405,das::PRN,to,dohte
5406,das::PRN,to,dat
5407,das::PRN,to,dat
5408,das::PRN,to,tot
5409,das::PRN,to,tõt
5410,das::PRN,to,тудт
5411,alles::PRN,všetko,gaajhke
5412,alles::PRN,všetko,gájkka
5413,alles::PRN,všetko,buot
5414,alles::PRN,všetko,puoh
5415,alles::PRN,všetko,puk
5416,alles::PRN,všetko,пугк
5417,ich::PRN,ja,manne
5418,ich::PRN,ja,mån
5419,ich::PRN,ja,månnå
5420,ich::PRN,ja,mun
5421,ich::PRN,ja,mun
5422,ich::PRN,ja,munnâ
5423,ich::PRN,ja,mon
5424,ich::PRN,ja,мунн
5425,du::PRN,ty,datne
5426,du::PRN,ty,dån
5427,du::PRN,ty,don
5428,du::PRN,ty,tun
5429,du::PRN,ty,ton
5430,du::PRN,ty,то̄нн
5431,er::PRN,on,dïhte
5432,er::PRN,on,sån
5433,er::PRN,on,son
5434,er::PRN,on,sun
5435,er::PRN,on,son
5436,er::PRN,on,со̄нн
5437,wir::PRN,my,mijjieh
5438,wir::PRN,my,mij
5439,wir::PRN,my,mii
5440,wir::PRN,my,mij
5441,wir::PRN,my,mij
5442,wir::PRN,my,мыйй
5443,ihr::PRN,vy,dijjie
5444,ihr::PRN,vy,dij
5445,ihr::PRN,vy,dii
5446,ihr::PRN,vy,tij
5447,ihr::PRN,vy,tij
5448,ihr::PRN,vy,тыйй
5449,sie::PRN,oni,dah
5450,sie::PRN,oni,sij
5451,sie::PRN,oni,sii
5452,sie::PRN,oni,sij
5453,sie::PRN,oni,sij
5454,sie::PRN,oni,сыйй
5455,was::FPRN,čo,mij
5456,was::FPRN,čo,mij
5457,was::FPRN,čo,mii
5458,was::FPRN,čo,mii
5459,was::FPRN,čo,mii
5460,was::FPRN,čo,мӣ
5461,wer::FPRN,kto,gie
5462,wer::FPRN,kto,guhti
5463,wer::FPRN,kto,gii
5464,wer::FPRN,kto,guhte
5465,wer::FPRN,kto,kii
5466,wer::FPRN,kto,ǩii
5467,wer::FPRN,kto,kåå´tt
5468,wer::FPRN,kto,ке̄
5469,wo::FADV,kde,gusnie
5470,wo::FADV,kde,gånnå
5471,wo::FADV,kde,gos
5472,wo::FADV,kde,kost
5473,wo::FADV,kde,ko´st
5474,wo::FADV,kde,касьт
5475,wohin::FADV,kam,gogka
5476,wohin::FADV,kam,gåsi
5477,wohin::FADV,kam,gosa
5478,wohin::FADV,kam,kuus
5479,wohin::FADV,kam,koozz
5480,wohin::FADV,kam,ко̄з
5481,wie::FADV,ako,guktie
5482,wie::FADV,ako,gumhtie
5483,wie::FADV,ako,gåktu
5484,wie::FADV,ako,mot
5485,wie::FADV,ako,mahte
5486,wie::FADV,ako,mä´htt
5487,wie::FADV,ako,ко̄ххт
5488,warum::FADV,prečo,man
5489,warum::FADV,prečo,manen
5490,warum::FADV,prečo,manne
5491,warum::FADV,prečo,mane
5492,warum::FADV,prečo,mondiet
5493,warum::FADV,prečo,mõõzz
5494,warum::FADV,prečo,mää´nn
5495,warum::FADV,prečo,мэ̄йт
5496,warum::FADV,prečo,мэ̄ннгуэйке
5497,wieviel::FNUM,koľko,man jeenje
5498,wieviel::FNUM,koľko,makta
5499,wieviel::FNUM,koľko,olugo
5500,wieviel::FNUM,koľko,kalle
5501,wieviel::FNUM,koľko,kâ´ll
5502,wieviel::FNUM,koľko,мэ̄ннве̄рьт
5503,wieviel::FNUM,koľko,мэ̄нлянчверьт
5504,eins::NUM,jeden,akte
5505,eins::NUM,jeden,akta
5506,eins::NUM,jeden,okta
5507,eins::NUM,jeden,ohtâ
5508,eins::NUM,jeden,õhtt
5509,eins::NUM,jeden,э̄ххт
5510,eins::NUM,jeden,о̄ххтэ
5511,zwei::NUM,dva,göökte
5512,zwei::NUM,dva,guokta
5513,zwei::NUM,dva,guokte
5514,zwei::NUM,dva,kyeh'ti
5515,zwei::NUM,dva,kuõ´htt
5516,zwei::NUM,dva,кӯххт
5517,drei::NUM,tri,golme
5518,drei::NUM,tri,gålmmå
5519,drei::NUM,tri,golbma
5520,drei::NUM,tri,kulmâ
5521,drei::NUM,tri,koumm
5522,drei::NUM,tri,ко̄ллм
5523,vier::NUM,štyri,njieljie
5524,vier::NUM,štyri,niellja
5525,vier::NUM,štyri,njeallje
5526,vier::NUM,štyri,nelji
5527,vier::NUM,štyri,nellj
5528,vier::NUM,štyri,не̄лльй
5529,fünf::NUM,päť,vïjhte
5530,fünf::NUM,päť,vihtta
5531,fünf::NUM,päť,vihtta
5532,fünf::NUM,päť,vittâ
5533,fünf::NUM,päť,vitt
5534,fünf::NUM,päť,выдт
5535,sechs::NUM,šesť,govhte
5536,sechs::NUM,šesť,guhtta
5537,sechs::NUM,šesť,guhtta
5538,sechs::NUM,šesť,kuttâ
5539,sechs::NUM,šesť,kutt
5540,sechs::NUM,šesť,кудт
5541,sieben::NUM,sedem,tjïjhtje
5542,sieben::NUM,sedem,giehtja
5543,sieben::NUM,sedem,čieža
5544,sieben::NUM,sedem,čiččâm
5545,sieben::NUM,sedem,čiččâm
5546,sieben::NUM,sedem,кыджемь
5547,acht::NUM,osem,gaektsie
5548,acht::NUM,osem,gáktsa
5549,acht::NUM,osem,gávcci
5550,acht::NUM,osem,käävci
5551,acht::NUM,osem,kääu´c
5552,acht::NUM,osem,ка̄ххц
5553,neun::NUM,deväť,uktsie
5554,neun::NUM,deväť,aktse
5555,neun::NUM,deväť,ovcci
5556,neun::NUM,deväť,oovce
5557,neun::NUM,deväť,å´hcc
5558,neun::NUM,deväť,аххц
5559,zehn::NUM,desať,luhkie
5560,zehn::NUM,desať,låhke
5561,zehn::NUM,desať,lågev
5562,zehn::NUM,desať,logi
5563,zehn::NUM,desať,loṿe
5564,zehn::NUM,desať,lååi
5565,zehn::NUM,desať,лоагкь
5566,elf::NUM,jedenásť,luhkieakte
5567,elf::NUM,jedenásť,lågenanakta
