,Concept_ID,mrj,kk
1396,tanzen::V,кушташ,билеу
1397,sich trennen::V,айырлаш,айрылысу
1398,verlassen::V,шуаш,тастау
1399,retten::V,ытараш,құтқару
1400,bewachen::V,оролаш,күзету
1401,schützen::V,перегӓш,жақтау
1402,schützen::V,перегӓш,жақтасу
1403,verteidigen::V,перегӓш,қорғау
1404,sich schlagen::V,шидӓлӓш,алысу
1405,sich schlagen::V,шиэдӓлӓш,алысу
1406,schießen::V,лӱӓш,ату
1407,siegen::V,сӹнгӓш,жеңу
1408,ärgern::V,шӹдештӓрӓш,ашуландыру
1409,schlagen::V,пӓрен колташ,ұру
1410,schlagen::V,хӹрӹктен колташ,ұру
1411,treten::V,чымаш,тебу
1412,stechen::V,пышкылаш,шаншу
1413,stoßen::V,шыркедӓш,түрту
1414,stehlen::V,шолышт толаш,ұрлау
1415,stören::V,ӓрештӹлӓш,кесірлен
1416,belästigen::V,кӓньӹсӹрлӓндӓрӓш,мазасын алу
1417,belästigen::V,шытырланыкташ,мазасын алу
1418,verbergen::V,шӹлтӓш,сездірмеу
1419,täuschen::V,алталаш,жалған айту
1420,täuschen::V,аталаш,жалған айту
1421,betrügen::V,мошеньӹчӓйӓш,алдау
1422,betrügen::V,мошеньӹчӓйӓш,алдап кету
1423,betrügen::V,мошеньӹчӓйӓш,ақымақ қылу
1424,töten::V,пуштын шуаш,құрту
1425,töten::V,пуштын шуаш,өлтіру
1426,wohnen::V,ӹлӓш,мекендеу
1427,wohnen::V,ӹлӓш,өмір сүру
1428,arbeiten::V,пӓшӓлӓш,істеу
1429,arbeiten::V,пӓшӓлӓш,еңбектену
1430,arbeiten::V,ровотаяш,істеу
1431,arbeiten::V,ровотаяш,еңбектену
1432,sammeln::V,погаш,жыю
1433,pflücken::V,кӹрӓш,жұлу
1434,jagen::V,охотничӓйӓш,аулау
1435,fischen::V,кол кычаш,балык_аулау
1436,fassen::V,кычаш,ұстау
1437,hüten::V,кӹтӓш,жаю
1438,hüten::V,кӹтӓш,бағу
1439,treiben::V,шуруяш,айдау
1440,anbinden::V,ялшташ,байлау
1441,anbinden::V,ялышташ,байлау
1442,füttern::V,пукшаш,ас ішкізу
1443,füttern::V,пукшаш,азықтандыру
1444,füttern::V,пукшаш,қоректендіру
1445,melken::V,шыпшылаш,сауу
1446,hacken::V,роаш,турау
1447,gießen::V,шӓвӓш,суару
1448,reifen::V,кӱӓш,жетілу
1449,reifen::V,поспейӓш,жетілу
1450,zubereiten::V,йӓмдӹлӓш,даяр ету
1451,kochen::V,шолташ,асу
1452,backen::V,кӱктӓш,пісіру
1453,braten::V,жӓрӓш,қуыру
1454,umrühren::V,намалаш,былғалау
1455,umrühren::V,намалаш,сапырылыстыру
1456,stricken::V,пидӓш,торлау
1457,stricken::V,пидӓш,тоқу
1458,nähen::V,ыргаш,тігу
1459,färben::V,пидӓш,бояу
1460,färben::V,пидӓш,сырлау
1461,reinigen::V,чиӓлтӓш,аршу
1462,reinigen::V,чиӓлтӓш,тазалау
1463,waschen::V,мышкаш,жуу
1464,abwischen::V,ӹштӓш,сүрту
1465,spülen::V,шӱӓлтӓш,шаю
1466,fegen::V,ӹштӓш,сыпыру
1467,kehren::V,ӹштӓш,сыпыру
1468,baden::V,нӱштӹлӓш,шомылу
1469,sich waschen::V,мышкылташ,жуыну
1470,ausziehen::V,кыдашаш,шешу
1471,anziehen::V,чиӓш,кигізу
1472,sich anziehen::V,чиӓш,киіну
1473,kämmen::V,шерӓш,тарау
1474,schmücken::V,цеверемдӓш,әсемдеу
1475,schmücken::V,цеверемдӓш,мәнерлеу
1476,schmücken::V,цеверемдӓш,көріктендіру
1477,sagen::V,манаш,деу
1478,sagen::V,манаш,айту
1479,sagen::V,келесӓш,деу
1480,sagen::V,келесӓш,айту
1481,sprechen::V,манаш,деу
1482,sprechen::V,манаш,айту
1483,reden::V,шайышташ,сөйлеу
1484,reden::V,шайышташ,сөйлесу
1485,reden::V,шайышташ,тіл қатысу
1486,sich unterhalten::V,хытыраш,сұхбаттасу
1487,sich unterhalten::V,хытыргаш,сұхбаттасу
1488,fragen::V,ядаш,сұрау
1489,bitten::V,ядаш,өтіну
1490,bitten::V,ядаш,жалыну
1491,erzählen::V,келесӓш,айту
1492,mitteilen::V,попаш,білдіру
1493,mitteilen::V,увертӓш,білдіру
1494,mitteilen::V,увертӓрӓш,білдіру
1495,nennen::V,лӹмдӓш,атау
1496,rufen::V,ӱжӓш,шақыру
1497,prahlen::V,хайзаш,бөсу
1498,prahlen::V,шаргаланаш,бөсу
1499,übersetzen::V,вашташ,аудару
1500,denken::V,машанаш,ойлау
1501,glauben::V,ӹнянӓш,нану
1502,glauben::V,ӹнянӓш,илану
1503,bemerken::V,цаклаш,аңғару
1504,erkennen::V,пӓлӓш,тану
1505,begreifen::V,ынгылаш,ұғу
1506,begreifen::V,ынгылаш,аңғарып алу
1507,verstehen::V,ынгылаш,пайым
1508,verstehen::V,ынгылаш,түсіну
1509,lernen::V,тыменяш,оқу
1510,wissen::V,пӓлӓш,хабардар болу
1511,sich erinnern an::V,ышештӓрӓш,еске түсіру
1512,vergessen::V,монден кодаш,ұмыту
1513,messen::V,висӓш,өлшеу
1514,zählen::V,шотаяш,санау
1515,rechnen::V,шотаяш,санап шығару
1516,rechnen::V,шотаяш,санап шығу
1517,rechnen::V,шотаяш,санау
1518,lesen::V,лыдаш,оқу
1519,malen::V,рисуяш,сурет салу
1520,zeichnen::V,ыдырка́лаш,сурет салу
1521,schreiben::V,вазаш,жазу
1522,besitzen::V,кы́чаш,болу
1523,kaufen::V,нӓлӓш,алу
1524,kaufen::V,нӓлӓш,әперу
1525,verkaufen::V,выжалаш,сату
1526,bezahlen::V,тӱлӓш,төлеу
1527,bezahlen::V,тӱлӓш,ақы беру
1528,bezahlen::V,тӱлӓш,ақы төлеу
1529,zahlen::V,тӱлӓш,төлеу
1530,beherrschen::V,кы́чаш,билеу
1531,ertragen::V,цӹтӓш,төзу
1532,ertragen::V,цӹтӓш,шыдау
1533,Linie::N,,сызық
1534,Strich::N,,сызық
1535,jetzt::ADV,,енді
1536,jetzt::ADV,,қазір
1537,hinzufügen::V,,қосу
1538,hinzufügen::V,,үстеу
