,Concept_ID,os,is
1416,denken::V,хъуыды кӕнын,hugsa
1417,glauben::V,уырнын,trúa
1418,bemerken::V,фенын,taka eftir
1419,erkennen::V,базонын,þekkja
1420,begreifen::V,ӕмбарын,skilja
1421,begreifen::V,бамбарын,skilja
1422,lernen::V,ахуыр кӕнын,læra
1423,wissen::V,зонын,vita
1424,sich erinnern an::V,зæрдыл æрлæууын,minnast
1425,sich erinnern an::V,æрымысын,minnast
1426,sich erinnern an::V,æрбаймысын,minnast
1427,sich erinnern an::V,æрхъуыды кæнын,minnast
1428,vergessen::V,ферох кæнын,gleyma
1429,vergessen::V,айрох кæнын,gleyma
1430,messen::V,барын,mæla
1431,zählen::V,нымайын,telja
1432,rechnen::V,хынцын,reikna
1433,lesen::V,кӕсын,lesa
1434,lesen::V,фӕрсын,lesa
1435,malen::V,ныв кӕнын,mála
1436,zeichnen::V,ныв кӕнын,teikna
1437,schreiben::V,фыссын,skrifa
1438,besitzen::V,хицау уын,hafa
1439,kaufen::V,балхӕнын,kaupa
1440,verkaufen::V,уӕй кӕнын,selja
1441,bezahlen::V,бафидын,borga
1442,zahlen::V,фидын,borga
1443,beherrschen::V,æлдариуæг кæнын,hafa á valdi sínu
1444,ertragen::V,бавзарын,þola
1445,Leine::N,,band
1446,rauschen::V,,suða
1447,treten::V,,sparka
1448,verstehen::V,,skilja
