,Concept_ID,kl,ps
1379,schütten::V,,تویول
1380,packen::V,,نیول
1381,hinzufügen::V,,زیاتول
1382,wählen::V,,خوښول
1383,auswählen::V,,چنده کول
1384,behindern::V,,مانع کېدل
1385,behindern::V,,ممانعت کول
1386,beschädigen::V,,ورانول
1387,reichen::V,,ورکول
1388,schenken::V,,بښل
1389,wiegen::V,,زنګول
1390,lassen::V,,اړکول
1391,verlassen::V,,ترک کول
1392,bewachen::V,,ساتل
1393,bewachen::V,,حفاظت کول
1394,verteidigen::V,,دفاع کول
1395,sich schlagen::V,,جنګېدل
1396,siegen::V,,غالبېدل
1397,belästigen::V,,ځورول
1398,belästigen::V,,تکلیف ورکول
1399,täuschen::V,,تېرایستل
1400,täuschen::V,,خطا ایستل
1401,pflücken::V,,شکول
1402,fassen::V,,نیول
1403,fassen::V,,ګیرول
1404,hüten::V,,پوول
1405,treiben::V,,بیول
1406,melken::V,,لوشل
1407,hacken::V,,پی کول
1408,reifen::V,,رسېدل
1409,zubereiten::V,,تیارول
1410,backen::V,,پخول
1411,stricken::V,,اوبدل
1412,nähen::V,,ګنډل
1413,spülen::V,,کنګالول
1414,kehren::V,,جارو کول
1415,kämmen::V,,ګمنځول
1416,schmücken::V,,ښکلی کول
1417,sich unterhalten::V,,خبری کول
1418,nennen::V,,نوم ايښودل
1419,bemerken::V,,لیدل
1420,begreifen::V,,رسېدل
1421,begreifen::V,,پوهېدل
1422,zeichnen::V,,رسمول
1423,besitzen::V,,لرل
1424,zahlen::V,,کسات اخيستل
