,Concept_ID,se,eu
6939,warten::V,вӯррьтэ,zain egon
6940,erwarten::V,vuertedh,iguriki
6941,erwarten::V,vuorddet,iguriki
6942,erwarten::V,vuordit,iguriki
6943,erwarten::V,vyer'diđ,iguriki
6944,erwarten::V,näärved,iguriki
6945,erwarten::V,vue´rdded,iguriki
6946,erwarten::V,вӯррьтэ,iguriki
6947,erwarten::V,вӯрьтсэллэ,iguriki
6948,suchen::V,ohtsedh,bilatu
6949,suchen::V,åhtsåt,bilatu
6950,suchen::V,ohcat,bilatu
6951,suchen::V,uuccâđ,bilatu
6952,suchen::V,ooccâd,bilatu
6953,suchen::V,о̄дзэ,bilatu
6954,finden::V,gaavnedh,idoro
6955,finden::V,gaavnedh,aurkitu
6956,finden::V,gávnnat,idoro
6957,finden::V,gávnnat,aurkitu
6958,finden::V,gávdnat,idoro
6959,finden::V,gávdnat,aurkitu
6960,finden::V,gávnnahit,idoro
6961,finden::V,gávnnahit,aurkitu
6962,finden::V,kavnâđ,idoro
6963,finden::V,kavnâđ,aurkitu
6964,finden::V,kaunnâd,idoro
6965,finden::V,kaunnâd,aurkitu
6966,finden::V,ко̄а̄внэ,idoro
6967,finden::V,ко̄а̄внэ,aurkitu
6968,versuchen::V,pryövedh,saiatu
6969,versuchen::V,pryövedh,ahalegindu
6970,versuchen::V,fryöjstedh,saiatu
6971,versuchen::V,fryöjstedh,ahalegindu
6972,versuchen::V,gæhttjalit,saiatu
6973,versuchen::V,gæhttjalit,ahalegindu
6974,versuchen::V,geahččalit,saiatu
6975,versuchen::V,geahččalit,ahalegindu
6976,versuchen::V,hilttiđ,saiatu
6977,versuchen::V,hilttiđ,ahalegindu
6978,versuchen::V,ǩiččled,saiatu
6979,versuchen::V,ǩiččled,ahalegindu
6980,versuchen::V,кӣхчле,saiatu
6981,versuchen::V,кӣхчле,ahalegindu
6982,lieben::V,iehtsedh,maitatu
6983,lieben::V,iehtsedh,maite izan
6984,lieben::V,iehttset,maitatu
6985,lieben::V,iehttset,maite izan
6986,lieben::V,ráhkistit,maitatu
6987,lieben::V,ráhkistit,maite izan
6988,lieben::V,rähistiđ,maitatu
6989,lieben::V,rähistiđ,maite izan
6990,lieben::V,rä´ǩsted,maitatu
6991,lieben::V,rä´ǩsted,maite izan
6992,lieben::V,шо̄а̄бпшэ,maitatu
6993,lieben::V,шо̄а̄бпшэ,maite izan
6994,mögen::V,lyjhkedh,laket izan
6995,mögen::V,lyjhkedh,atsegin izan
6996,mögen::V,lijkkut,laket izan
6997,mögen::V,lijkkut,atsegin izan
6998,mögen::V,liikot,laket izan
6999,mögen::V,liikot,atsegin izan
7000,mögen::V,lijkkuđ,laket izan
7001,mögen::V,lijkkuđ,atsegin izan
7002,mögen::V,tu´ǩǩeed,laket izan
7003,mögen::V,tu´ǩǩeed,atsegin izan
7004,mögen::V,шо̄а̄бпшэ,laket izan
7005,mögen::V,шо̄а̄бпшэ,atsegin izan
7006,lachen::V,mæjtasjidh,irri egin
7007,lachen::V,mæjtasjidh,barre egin
7008,lachen::V,föörhkedidh,irri egin
7009,lachen::V,föörhkedidh,barre egin
7010,lachen::V,tjajmmat,irri egin
7011,lachen::V,tjajmmat,barre egin
7012,lachen::V,čaibmat,irri egin
7013,lachen::V,čaibmat,barre egin
7014,lachen::V,boagustit,irri egin
7015,lachen::V,boagustit,barre egin
7016,lachen::V,povvâstiđ,irri egin
7017,lachen::V,povvâstiđ,barre egin
7018,lachen::V,påǥsted,irri egin
7019,lachen::V,påǥsted,barre egin
7020,lachen::V,сыйнэ,irri egin
7021,lachen::V,сыйнэ,barre egin
7022,lachen::V,сӣййнэ,irri egin
7023,lachen::V,сӣййнэ,barre egin
7024,rühren::V,doehtedh,hunkitu
7025,rühren::V,njuoradit,hunkitu
7026,rühren::V,lihkahit,hunkitu
7027,rühren::V,lihâttiđ,hunkitu
7028,rühren::V,likktõõllâd,hunkitu
7029,rühren::V,лыксаххьтэ,hunkitu
7030,weinen::V,tjearodh,negar egin
7031,weinen::V,tjierrot,negar egin
7032,weinen::V,čierrut,negar egin
7033,weinen::V,čiärruđ,negar egin
7034,weinen::V,reäkkad,negar egin
7035,weinen::V,ря̄гкэ,negar egin
7036,weinen::V,лӯйхьке,negar egin
7037,schimpfen::V,skïelledh,erneguka ari izan
7038,schimpfen::V,bielkket,erneguka ari izan
7039,schimpfen::V,bealkit,erneguka ari izan
7040,schimpfen::V,pelkkiđ,erneguka ari izan
7041,schimpfen::V,kaddled,erneguka ari izan
7042,schimpfen::V,о̄а̄ҏҏтэ,erneguka ari izan
7043,sich ärgern::V,måarahtovvedh,ernegatu
7044,sich ärgern::V,måarahtovvedh,haserretu
7045,sich ärgern::V,suhttat,ernegatu
7046,sich ärgern::V,suhttat,haserretu
7047,sich ärgern::V,suhttat,ernegatu
7048,sich ärgern::V,suhttat,haserretu
7049,sich ärgern::V,suttâđ,ernegatu
7050,sich ärgern::V,suttâđ,haserretu
7051,sich ärgern::V,iäd'duđ,ernegatu
7052,sich ärgern::V,iäd'duđ,haserretu
7053,sich ärgern::V,suttâd,ernegatu
7054,sich ärgern::V,suttâd,haserretu
7055,sich ärgern::V,се̄ннтэ,ernegatu
7056,sich ärgern::V,се̄ннтэ,haserretu
7057,sich fürchten::V,bïlledh,beldur izan
7058,sich fürchten::V,repkiestidh,beldur izan
7059,sich fürchten::V,ballat,beldur izan
7060,sich fürchten::V,ballat,beldur izan
7061,sich fürchten::V,poollâđ,beldur izan
7062,sich fürchten::V,põõllâd,beldur izan
7063,sich fürchten::V,пэллэ,beldur izan
7064,fürchten::V,bïlledh,beldur izan
7065,fürchten::V,ballat,beldur izan
7066,fürchten::V,ballat,beldur izan
7067,fürchten::V,poollâđ,beldur izan
7068,fürchten::V,põõllâd,beldur izan
7069,fürchten::V,пэллэ,beldur izan
7070,fliehen::V,baataridh,ihes egin
7071,fliehen::V,paahkanadtedh,ihes egin
7072,fliehen::V,báhtarit,ihes egin
7073,fliehen::V,báhtarit,ihes egin
7074,fliehen::V,patâriđ,ihes egin
7075,fliehen::V,čõ´ǩǩeed,ihes egin
7076,fliehen::V,по̄а̄ччке,ihes egin
7077,flüchten::V,tsåvvalidh,ihes egin
7078,flüchten::V,báhtarit,ihes egin
7079,flüchten::V,gárgidit,ihes egin
7080,flüchten::V,kárgáđ,ihes egin
7081,flüchten::V,uiddâd,ihes egin
7082,flüchten::V,по̄а̄ччке,ihes egin
7083,sehen::V,vuejnedh,ikusi
7084,sehen::V,vuojnnet,ikusi
7085,sehen::V,oaidnít,ikusi
7086,sehen::V,uái'niđ,ikusi
7087,sehen::V,vuei´nned,ikusi
7088,sehen::V,уййнэ,ikusi
7089,anschauen::V,aalpesidh,begietsi
7090,anschauen::V,vaarjedidh,begietsi
7091,anschauen::V,gehtjadit,begietsi
7092,anschauen::V,geahččat,begietsi
7093,anschauen::V,keččâđ,begietsi
7094,anschauen::V,ǩiččâd,begietsi
7095,anschauen::V,выльшхе,begietsi
7096,ansehen::V,gïehtjed,begiratu
7097,ansehen::V,ájttsat,begiratu
7098,ansehen::V,geahččat,begiratu
7099,ansehen::V,keččâđ,begiratu
7100,ansehen::V,ǩiččâd,begiratu
7101,ansehen::V,кӣххче,begiratu
7102,hören::V,govledh,aditu
7103,hören::V,gullat,aditu
7104,hören::V,gullat,aditu
7105,hören::V,kuullâđ,aditu
7106,hören::V,kuullâd,aditu
7107,hören::V,куллэ,aditu
7108,zuhören::V,goltelidh,entzun
7109,zuhören::V,gullut,entzun
7110,zuhören::V,liehket,entzun
7111,zuhören::V,guldalit,entzun
7112,zuhören::V,kuldâliđ,entzun
7113,zuhören::V,kuvddled,entzun
7114,zuhören::V,куллэ,entzun
7115,probieren::V,damtedh,dastatu
7116,probieren::V,smååhkedh,dastatu
7117,probieren::V,smáhkkut,dastatu
7118,probieren::V,geahččalit,dastatu
7119,probieren::V,njaddeđ,dastatu
7120,probieren::V,keččalistiđ,dastatu
7121,probieren::V,njâ´dded,dastatu
7122,probieren::V,кӣхчле,dastatu
7123,riechen::V,hepsedh,usnatu
7124,riechen::V,hepsedh,usaindu
7125,riechen::V,hapsijdit,usnatu
7126,riechen::V,hapsijdit,usaindu
7127,riechen::V,háisut,usnatu
7128,riechen::V,háisut,usaindu
7129,riechen::V,apseđ,usnatu
7130,riechen::V,apseđ,usaindu
7131,riechen::V,â´ppsed,usnatu
7132,riechen::V,â´ppsed,usaindu
7133,riechen::V,аппьсе,usnatu
7134,riechen::V,аппьсе,usaindu
7135,fühlen::V,damtedh,sentitu
7136,fühlen::V,dåbddåt,sentitu
7137,fühlen::V,dovdat,sentitu
7138,fühlen::V,tubdâđ,sentitu
7139,fühlen::V,tobddâd,sentitu
7140,fühlen::V,куллэ,sentitu
7141,fühlen::V,туссвэ,sentitu
7142,fühlen::V,то̄ммтэ,sentitu
7143,scheinen::V,vååjnedh,iruditu
7144,scheinen::V,vååjnedh,begitandu
7145,scheinen::V,lijkkut,iruditu
7146,scheinen::V,lijkkut,begitandu
7147,scheinen::V,oidnot,iruditu
7148,scheinen::V,oidnot,begitandu
7149,scheinen::V,dovdot,iruditu
7150,scheinen::V,dovdot,begitandu
7151,scheinen::V,va'ikkutiđ,iruditu
7152,scheinen::V,va'ikkutiđ,begitandu
7153,scheinen::V,vaikkted,iruditu
7154,scheinen::V,vaikkted,begitandu
7155,scheinen::V,ыдтӭ,iruditu
7156,scheinen::V,ыдтӭ,begitandu
7157,zu sehen sein::V,vååjnedh,azaldu
7158,zu sehen sein::V,vuojnnut,azaldu
7159,zu sehen sein::V,oidnot,azaldu
7160,zu sehen sein::V,oinuđ,azaldu
7161,zu sehen sein::V,kue´stted,azaldu
7162,zu sehen sein::V,кӯсстъе,azaldu
7163,zu sehen sein::V,кӯссьтэ,azaldu
7164,vernehmen::V,govledh,aditu
7165,vernehmen::V,gullat,aditu
7166,vernehmen::V,gullat,aditu
7167,vernehmen::V,kuullâđ,aditu
7168,vernehmen::V,kuullâd,aditu
7169,vernehmen::V,кулсэ,aditu
7170,frieren::V,gåalodh,hotz izan
7171,frieren::V,goallot,hotz izan
7172,frieren::V,goallut,hotz izan
7173,frieren::V,kolmuđ,hotz izan
7174,frieren::V,kõlmmstõõllâd,hotz izan
7175,frieren::V,калльме,hotz izan
7176,tun::V,darjodh,egin
7177,tun::V,barggat,egin
7178,tun::V,dahkat,egin
7179,tun::V,porgâđ,egin
7180,tun::V,raajjâd,egin
7181,tun::V,лыххкэ,egin
7182,können::V,maehtedh,ahal izan
7183,können::V,ååjmedidh,ahal izan
7184,können::V,buktet,ahal izan
7185,können::V,veadjit,ahal izan
7186,können::V,vaijeeđ,ahal izan
7187,können::V,mä´tted,ahal izan
7188,können::V,vuei´tted,ahal izan
7189,können::V,вуэййе,ahal izan
7190,können::V,ма̄ххьтэ,ahal izan
7191,wollen::V,sïjhtedh,nahi izan
7192,wollen::V,sihtat,nahi izan
7193,wollen::V,hálijdit,nahi izan
7194,wollen::V,dáhttut,nahi izan
7195,wollen::V,háliidit,nahi izan
7196,wollen::V,halijdiđ,nahi izan
7197,wollen::V,tättad,nahi izan
7198,wollen::V,туввэ,nahi izan
7199,wollen::V,та̄ххтэ,nahi izan
7200,anfangen::V,aelkedh,hasi
7201,anfangen::V,álgadit,hasi
7202,anfangen::V,-goahtet,hasi
7203,anfangen::V,álgit,hasi
7204,anfangen::V,älgiđ,hasi
7205,anfangen::V,a'lgâttiđ,hasi
7206,anfangen::V,aalǥted,hasi
7207,anfangen::V,олкхэ,hasi
7208,anfangen::V,о̄а̄лкхэ,hasi
7209,beenden::V,orrijidh,bukatu
7210,beenden::V,låhpadit,bukatu
7211,beenden::V,hiejttet,bukatu
7212,beenden::V,loahpahit,bukatu
7213,beenden::V,luoppâđ,bukatu
7214,beenden::V,looppted,bukatu
7215,beenden::V,луэппьтэ,bukatu
7216,aufhören::V,sluvhtedh,utzi
7217,aufhören::V,hiejttet,utzi
7218,aufhören::V,heaitit,utzi
7219,aufhören::V,šluhttet,utzi
7220,aufhören::V,joskâđ,utzi
7221,aufhören::V,jõskkâd,utzi
7222,aufhören::V,puu´tted,utzi
7223,aufhören::V,е̄сскэ,utzi
7224,gelingen::V,lyhkestidh,lortu
7225,gelingen::V,vuorbástuvvat,lortu
7226,gelingen::V,lihkustuvvat,lortu
7227,gelingen::V,lukkuđ,lortu
7228,gelingen::V,o´nnsted,lortu
7229,gelingen::V,выййтэ,lortu
7230,geraten::V,sååjhtedh,heldu
7231,geraten::V,gevvat,heldu
7232,geraten::V,gártat,heldu
7233,geraten::V,šaddat,heldu
7234,geraten::V,latkiitiiđ,heldu
7235,geraten::V,suuijâđ,heldu
7236,geraten::V,šõddâd,heldu
7237,geraten::V,оччтэдтэ,heldu
7238,geraten::V,очендэдтэ,heldu
7239,öffnen::V,rïhpestidh,ireki
7240,öffnen::V,rïhpestidh,zabaldu
7241,öffnen::V,rahpat,ireki
7242,öffnen::V,rahpat,zabaldu
7243,öffnen::V,rabádit,ireki
7244,öffnen::V,rabádit,zabaldu
7245,öffnen::V,rahpat,ireki
7246,öffnen::V,rahpat,zabaldu
7247,öffnen::V,ávustiđ,ireki
7248,öffnen::V,ávustiđ,zabaldu
7249,öffnen::V,čuáv'diđ,ireki
7250,öffnen::V,čuáv'diđ,zabaldu
7251,öffnen::V,riččâd,ireki
7252,öffnen::V,riččâd,zabaldu
7253,öffnen::V,ää´veed,ireki
7254,öffnen::V,ää´veed,zabaldu
7255,öffnen::V,čåu´dded,ireki
7256,öffnen::V,čåu´dded,zabaldu
7257,öffnen::V,а̄вьдэ,ireki
7258,öffnen::V,а̄вьдэ,zabaldu
7259,schließen::V,steegkedh,itxi
7260,schließen::V,dahppat,itxi
7261,schließen::V,gokčat,itxi
7262,schließen::V,kiddiđ,itxi
7263,schließen::V,toppâđ,itxi
7264,schließen::V,kä´tted,itxi
7265,schließen::V,тэ̄ффкэ,itxi
7266,schließen::V,ка̄ххьтэ,itxi
7267,stellen::V,bïejedh,ipini
7268,stellen::V,biejadit,ipini
7269,stellen::V,bidjat,ipini
7270,stellen::V,asâttiđ,ipini
7271,stellen::V,piijjâd,ipini
7272,stellen::V,cää´ǩǩed,ipini
7273,stellen::V,пыййе,ipini
7274,setzen::V,bïejedh,jesarri
7275,setzen::V,biejadit,jesarri
7276,setzen::V,bidjat,jesarri
7277,setzen::V,i'štâttiđ,jesarri
7278,setzen::V,piijjâd,jesarri
7279,setzen::V,пыййе,jesarri
7280,legen::V,bïejedh,jarri
7281,legen::V,biedjat,jarri
7282,legen::V,biejadit,jarri
7283,legen::V,bidjat,jarri
7284,legen::V,asâttiđ,jarri
7285,legen::V,piijjâd,jarri
7286,legen::V,пыййе,jarri
7287,berühren::V,gaajesjidh,ukitu
7288,berühren::V,duohttat,ukitu
7289,berühren::V,giehtadit,ukitu
7290,berühren::V,guoskat,ukitu
7291,berühren::V,guoskkahit,ukitu
7292,berühren::V,kuos'kâđ,ukitu
7293,berühren::V,kuo'skâttiđ,ukitu
7294,berühren::V,nja'vhâstiđ,ukitu
7295,berühren::V,kuõskted,ukitu
7296,berühren::V,njaauksted,ukitu
7297,berühren::V,кӯсскэ,ukitu
7298,berühren::V,лыксаххьтэ,ukitu
7299,verbinden::V,ektiedidh,uztartu
7300,verbinden::V,gårredidh,uztartu
7301,verbinden::V,tjadnat,uztartu
7302,verbinden::V,ovttastahttit,uztartu
7303,verbinden::V,o'vtâstittiđ,uztartu
7304,verbinden::V,lahteđ,uztartu
7305,verbinden::V,lâ´htted,uztartu
7306,verbinden::V,чӯллмдэ,uztartu
7307,bedecken::V,gaptjedh,estali
7308,bedecken::V,jávvet,estali
7309,bedecken::V,gåbttjåt,estali
7310,bedecken::V,gokčat,estali
7311,bedecken::V,luáv'diđ,estali
7312,bedecken::V,kä´tted,estali
7313,bedecken::V,tu´vdded,estali
7314,bedecken::V,аййдэ,estali
7315,bedecken::V,тэ̄ффкэ,estali
7316,bedecken::V,ка̄ххьтэ,estali
7317,aufhängen::V,gævnjodh,eseki
7318,aufhängen::V,gævnjodh,eskegi
7319,aufhängen::V,gæhtsasjidh,eseki
7320,aufhängen::V,gæhtsasjidh,eskegi
7321,aufhängen::V,gahtsot,eseki
7322,aufhängen::V,gahtsot,eskegi
7323,aufhängen::V,gatsostit,eseki
7324,aufhängen::V,gatsostit,eskegi
7325,aufhängen::V,heŋget,eseki
7326,aufhängen::V,heŋget,eskegi
7327,aufhängen::V,heŋgiđ,eseki
7328,aufhängen::V,heŋgiđ,eskegi
7329,aufhängen::V,he'ŋgâstiđ,eseki
7330,aufhängen::V,he'ŋgâstiđ,eskegi
7331,aufhängen::V,kååccad,eseki
7332,aufhängen::V,kååccad,eskegi
7333,aufhängen::V,коадсэ,eseki
7334,aufhängen::V,коадсэ,eskegi
7335,anzünden::V,tsïhkijehtedh,piztu
7336,anzünden::V,buollidit,piztu
7337,anzünden::V,tsahkkidit,piztu
7338,anzünden::V,cahkkedit,piztu
7339,anzünden::V,cokkiittiđ,piztu
7340,anzünden::V,cõ´ǩǩted,piztu
7341,anzünden::V,puâl'lted,piztu
7342,anzünden::V,пуэллхэ,piztu
7343,aufheben::V,bijjiedidh,jaso
7344,aufheben::V,låpptit,jaso
7345,aufheben::V,bajidit,jaso
7346,aufheben::V,pajediđ,jaso
7347,aufheben::V,pââi´ded,jaso
7348,aufheben::V,пайнэ,jaso
7349,zurücklassen::V,laehpedh,atzean utzi
7350,zurücklassen::V,guodet,atzean utzi
7351,zurücklassen::V,guođđit,atzean utzi
7352,zurücklassen::V,kyeđđiḋ,atzean utzi
7353,zurücklassen::V,kue´đđed,atzean utzi
7354,zurücklassen::V,кӯдтӭ,atzean utzi
7355,verlieren::V,dassedh,galdu
7356,verlieren::V,biestedh,galdu
7357,verlieren::V,masset,galdu
7358,verlieren::V,láhppet,galdu
7359,verlieren::V,láhppit,galdu
7360,verlieren::V,läppiđ,galdu
7361,verlieren::V,monâttiđ,galdu
7362,verlieren::V,lä´pped,galdu
7363,verlieren::V,rââ´ppted,galdu
7364,verlieren::V,ка̄дхэ,galdu
7365,verlieren::V,кӯдтъе,galdu
7366,fallen lassen::V,gahtjehtidh,erortzen utzi
7367,fallen lassen::V,luojttet,erortzen utzi
7368,fallen lassen::V,luojttalit,erortzen utzi
7369,fallen lassen::V,gahčahit,erortzen utzi
7370,fallen lassen::V,lyeš'tiđ,erortzen utzi
7371,fallen lassen::V,kočâttiđ,erortzen utzi
7372,fallen lassen::V,rõpsted,erortzen utzi
7373,fallen lassen::V,kõõččted,erortzen utzi
7374,fallen lassen::V,ёҏтэ,erortzen utzi
7375,fallen lassen::V,кэчхэ,erortzen utzi
7376,machen::V,daajhtodh,egin
7377,machen::V,dahkat,egin
7378,machen::V,dahkat,egin
7379,machen::V,rähtiđ,egin
7380,machen::V,raajjâd,egin
7381,machen::V,tue´j'jeed,egin
7382,machen::V,тӯййше,egin
7383,machen::V,ӣллькье,egin
7384,herstellen::V,skaepiedidh,ekoiztu
7385,herstellen::V,buvtadit,ekoiztu
7386,herstellen::V,dudjot,ekoiztu
7387,herstellen::V,a'mnâstiđ,ekoiztu
7388,herstellen::V,va'lmâštiđ,ekoiztu
7389,herstellen::V,vaalmšted,ekoiztu
7390,herstellen::V,лыххкэ,ekoiztu
7391,herstellen::V,ӣллькье,ekoiztu
7392,bauen::V,bigkedh,eraiki
7393,bauen::V,biggit,eraiki
7394,bauen::V,ráhkadit,eraiki
7395,bauen::V,huksiđ,eraiki
7396,bauen::V,raajjâd,eraiki
7397,bauen::V,тӯййше,eraiki
7398,reparieren::V,davvodh,konpondu
7399,reparieren::V,divvot,konpondu
7400,reparieren::V,divvut,konpondu
7401,reparieren::V,tivvoođ,konpondu
7402,reparieren::V,čihtâđ,konpondu
7403,reparieren::V,teevvad,konpondu
7404,reparieren::V,чиннэ,konpondu
7405,verbessern::V,bueriedidh,hobetu
7406,verbessern::V,báredit,hobetu
7407,verbessern::V,buoredit,hobetu
7408,verbessern::V,buoridit,hobetu
7409,verbessern::V,pye'rediđ,hobetu
7410,verbessern::V,pue´reed,hobetu
7411,verbessern::V,шӣгнэ,hobetu
7412,ändern::V,jeatjahtehtedh,mudatu
7413,ändern::V,rievddadit,mudatu
7414,ändern::V,muhttit,mudatu
7415,ändern::V,molsut,mudatu
7416,ändern::V,mutteđ,mudatu
7417,ändern::V,mu´tted,mudatu
7418,ändern::V,вуайхе,mudatu
7419,ändern::V,ка̄вьсе,mudatu
7420,graben::V,berkedh,aitzurtu
7421,graben::V,kroehkedh,aitzurtu
7422,graben::V,bállet,aitzurtu
7423,graben::V,goaivut,aitzurtu
7424,graben::V,roggat,aitzurtu
7425,graben::V,kuái'vuđ,aitzurtu
7426,graben::V,rääppad,aitzurtu
7427,graben::V,kuäivvad,aitzurtu
7428,graben::V,ра̄бпэ,aitzurtu
7429,graben::V,куаййве,aitzurtu
7430,beugen::V,sojjedidh,makurtu
7431,beugen::V,såjådit,makurtu
7432,beugen::V,sojahit,makurtu
7433,beugen::V,sujâttiđ,makurtu
7434,beugen::V,kå´mrded,makurtu
7435,beugen::V,njikklõõttâd,makurtu
7436,beugen::V,сойхьтэ,makurtu
7437,beugen::V,то̄а̄ххкэ,makurtu
7438,beugen::V,нигклаххьтэ,makurtu
7439,biegen::V,sojjehtidh,malgutu
7440,biegen::V,sojjehtidh,makolatu
7441,biegen::V,såjådit,malgutu
7442,biegen::V,såjådit,makolatu
7443,biegen::V,niejddet,malgutu
7444,biegen::V,niejddet,makolatu
7445,biegen::V,sojahit,malgutu
7446,biegen::V,sojahit,makolatu
7447,biegen::V,čipteđ,malgutu
7448,biegen::V,čipteđ,makolatu
7449,biegen::V,soojted,malgutu
7450,biegen::V,soojted,makolatu
7451,biegen::V,сойхьтэ,malgutu
7452,biegen::V,сойхьтэ,makolatu
7453,drehen::V,jårrehtidh,jiratu
7454,drehen::V,bådnjåt,jiratu
7455,drehen::V,botnjat,jiratu
7456,drehen::V,jurâttiđ,jiratu
7457,drehen::V,jåårǥlâ´tted,jiratu
7458,drehen::V,чоӊӊтэ,jiratu
7459,wenden::V,jarkelidh,bihurtu
7460,wenden::V,jårggålit,bihurtu
7461,wenden::V,jorgalit,bihurtu
7462,wenden::V,jurgâliđ,bihurtu
7463,wenden::V,jåårǥlâ´tted,bihurtu
7464,wenden::V,вӣррлаххътэ,bihurtu
7465,wenden::V,ка̄вьсе,bihurtu
7466,umdrehen::V,jarkedh,biratu
7467,umdrehen::V,jarkedh,alderantzikatu
7468,umdrehen::V,måttsåstit,biratu
7469,umdrehen::V,måttsåstit,alderantzikatu
7470,umdrehen::V,botnjat,biratu
7471,umdrehen::V,botnjat,alderantzikatu
7472,umdrehen::V,jorgođ,biratu
7473,umdrehen::V,jorgođ,alderantzikatu
7474,umdrehen::V,jårǥsted,biratu
7475,umdrehen::V,jårǥsted,alderantzikatu
7476,umdrehen::V,коамьхе,biratu
7477,umdrehen::V,коамьхе,alderantzikatu
7478,umdrehen::V,калльтлэ,biratu
7479,umdrehen::V,калльтлэ,alderantzikatu
7480,heben::V,luknjedh,jaso
7481,heben::V,luknjedh,goratu
7482,heben::V,baavhkestidh,jaso
7483,heben::V,baavhkestidh,goratu
7484,heben::V,bajedit,jaso
7485,heben::V,bajedit,goratu
7486,heben::V,loktet,jaso
7487,heben::V,loktet,goratu
7488,heben::V,bajidit,jaso
7489,heben::V,bajidit,goratu
7490,heben::V,pajediđ,jaso
7491,heben::V,pajediđ,goratu
7492,heben::V,kokkiđ,jaso
7493,heben::V,kokkiđ,goratu
7494,heben::V,kaggâd,jaso
7495,heben::V,kaggâd,goratu
7496,heben::V,pââ´jeed,jaso
7497,heben::V,pââ´jeed,goratu
7498,heben::V,пайнэ,jaso
7499,heben::V,пайнэ,goratu
7500,heben::V,пайнэллэ,jaso
7501,heben::V,пайнэллэ,goratu
7502,hochheben::V,lutnjedh,goratu
7503,hochheben::V,lutnjedh,altxatu
7504,hochheben::V,låggŋit,goratu
7505,hochheben::V,låggŋit,altxatu
7506,hochheben::V,loktet,goratu
7507,hochheben::V,loktet,altxatu
7508,hochheben::V,pajediđ,goratu
7509,hochheben::V,pajediđ,altxatu
7510,hochheben::V,kuåstteed,goratu
7511,hochheben::V,kuåstteed,altxatu
7512,hochheben::V,пайнэ,goratu
7513,hochheben::V,пайнэ,altxatu
7514,ergreifen::V,fihkelidh,oratu
7515,ergreifen::V,sårjjot,oratu
7516,ergreifen::V,doahppit,oratu
7517,ergreifen::V,fáhtet,oratu
7518,ergreifen::V,tuáppuđ,oratu
7519,ergreifen::V,poppâ´tted,oratu
7520,ergreifen::V,каццсе,oratu
7521,ergreifen::V,туэрркэ,oratu
7522,ergreifen::V,ро̄а̄ппчье,oratu
7523,halten::V,steeredh,eutsi
7524,halten::V,utniedidh,eutsi
7525,halten::V,anedit,eutsi
7526,halten::V,adnalit,eutsi
7527,halten::V,doallat,eutsi
7528,halten::V,toollâd,eutsi
7529,halten::V,tue´rjjeed,eutsi
7530,halten::V,туаррье,eutsi
7531,drücken::V,dïelkestidh,sakatu
7532,drücken::V,dieddet,sakatu
7533,drücken::V,deaddit,sakatu
7534,drücken::V,čárvet,sakatu
7535,drücken::V,čárvuđ,sakatu
7536,drücken::V,čärvvad,sakatu
7537,drücken::V,teä´d'ded,sakatu
7538,drücken::V,пе̄ррэ,sakatu
7539,drücken::V,ра̄ппче,sakatu
7540,schieben::V,vuetjedh,bultzatu
7541,schieben::V,sjáhtjat,bultzatu
7542,schieben::V,cáhkit,bultzatu
7543,schieben::V,cuggâđ,bultzatu
7544,schieben::V,oi´ǧǧeed,bultzatu
7545,schieben::V,оййкье,bultzatu
7546,kratzen::V,våhtsodh,hatz egin
7547,kratzen::V,våhtsodh,hazka egin
7548,kratzen::V,skreepedh,hatz egin
7549,kratzen::V,skreepedh,hazka egin
7550,kratzen::V,ruohkkat,hatz egin
7551,kratzen::V,ruohkkat,hazka egin
7552,kratzen::V,ruohkastit,hatz egin
7553,kratzen::V,ruohkastit,hazka egin
7554,kratzen::V,gazzut,hatz egin
7555,kratzen::V,gazzut,hazka egin
7556,kratzen::V,kazzođ,hatz egin
7557,kratzen::V,kazzođ,hazka egin
7558,kratzen::V,võckkâd,hatz egin
7559,kratzen::V,võckkâd,hazka egin
7560,kratzen::V,кышшкэ,hatz egin
7561,kratzen::V,кышшкэ,hazka egin
7562,kratzen::V,каххьце,hatz egin
7563,kratzen::V,каххьце,hazka egin
7564,lecken::V,njåalodh,miaztu
7565,lecken::V,njåalodh,lamikatu
7566,lecken::V,njoallot,miaztu
7567,lecken::V,njoallot,lamikatu
7568,lecken::V,njolodit,miaztu
7569,lecken::V,njolodit,lamikatu
7570,lecken::V,njuálluđ,miaztu
7571,lecken::V,njuálluđ,lamikatu
7572,lecken::V,njuällad,miaztu
7573,lecken::V,njuällad,lamikatu
7574,lecken::V,нюаллэ,miaztu
7575,lecken::V,нюаллэ,lamikatu
7576,beißen::V,gaektjedh,hozka egin
7577,beißen::V,gaektjedh,ausiki egin
7578,beißen::V,gássket,hozka egin
7579,beißen::V,gássket,ausiki egin
7580,beißen::V,gáskestit,hozka egin
7581,beißen::V,gáskestit,ausiki egin
7582,beißen::V,gáskit,hozka egin
7583,beißen::V,gáskit,ausiki egin
7584,beißen::V,käskiđ,hozka egin
7585,beißen::V,käskiđ,ausiki egin
7586,beißen::V,kä´cǩǩed,hozka egin
7587,beißen::V,kä´cǩǩed,ausiki egin
7588,beißen::V,ка̄ццьке,hozka egin
7589,beißen::V,ка̄ццьке,ausiki egin
7590,abreißen::V,bïhkedh,kendu
7591,abreißen::V,gajkkot,kendu
7592,abreißen::V,gaikkihit,kendu
7593,abreißen::V,roottâđ,kendu
