,Concept_ID,lv,vep
1568,manchmal::ADV,dažkārt,erašti
1569,oft::ADV,тшӧкыда,paksus
1570,oft::ADV,bieži,paksus
1571,immer::ADV,век,kaiken
1572,immer::ADV,allaž,kaiken
1573,immer::ADV,vien'mēr,kaiken
1574,niemals::ADV,оз некор,ei nikonz
1575,niemals::ADV,nemūžam,ei nikonz
1576,hier::ADV,со,täs
1577,hier::ADV,со,tägä
1578,hier::ADV,тонӧ,täs
1579,hier::ADV,тонӧ,tägä
1580,hier::ADV,te,täs
1581,hier::ADV,te,tägä
1582,hier::ADV,šeit,täs
1583,hier::ADV,šeit,tägä
1584,hierhin::ADV,татчӧ,tänna
1585,hierhin::ADV,талань,tänna
1586,hierhin::ADV,šurp,tänna
1587,hierhin::ADV,uz šejieni,tänna
1588,von hier::ADV,тасянь,täspäi
1589,von hier::ADV,тасянь,sid'päi
1590,von hier::ADV,no šejienes,täspäi
1591,von hier::ADV,no šejienes,sid'päi
1592,dort::ADV,сэні,sigä
1593,dort::ADV,tur,sigä
1594,dorthin::ADV,сэтчӧ,sinna
1595,dorthin::ADV,сэтчӧ,nakkale
1596,dorthin::ADV,turp,sinna
1597,dorthin::ADV,turp,nakkale
1598,dorthin::ADV,uz turieni,sinna
1599,dorthin::ADV,uz turieni,nakkale
1600,geradeaus::ADV,веськыда,kohtha
1601,geradeaus::ADV,taisni uz priekšu,kohtha
1602,vorwärts::ADV,водзӧ,edehe
1603,vorwärts::ADV,uz priekšu,edehe
1604,rückwärts::ADV,бӧрӧ,sel'gin
1605,rückwärts::ADV,atmuguriski,sel'gin
1606,zurück::ADV,бӧр,tagaze
1607,zurück::ADV,atpakāļ,tagaze
1608,unten::ADV,улын,alahan
1609,unten::ADV,уліын,alahan
1610,unten::ADV,lejā,alahan
1611,unten::ADV,apakšā,alahan
1612,hinab::ADV,улӧ,alaz
1613,hinab::ADV,улӧ,alahaks
1614,hinab::ADV,увлан,alaz
1615,hinab::ADV,увлан,alahaks
1616,hinab::ADV,uz leju,alaz
1617,hinab::ADV,uz leju,alahaks
1618,oben::ADV,вылын,ülähän
1619,oben::ADV,выліын,ülähän
1620,oben::ADV,virsū,ülähän
1621,hinauf::ADV,выліӧ,ülez
1622,hinauf::ADV,выліӧ,ülähäks
1623,hinauf::ADV,augšā,ülez
1624,hinauf::ADV,augšā,ülähäks
1625,hinauf::ADV,uz augšu,ülez
1626,hinauf::ADV,uz augšu,ülähäks
1627,überall::ADV,быдлаын,kaikjal
1628,überall::ADV,visur,kaikjal
1629,nicht::ADV,oз,ei
1630,nicht::ADV,ne,ei
1631,ein wenig::ADV,неуна,vähän
1632,ein wenig::ADV,drusku,vähän
1633,kaum::ADV,мырдэм,habi
1634,kaum::ADV,diezin vai,habi
1635,sehr::ADV,зэв,lujas
1636,sehr::ADV,ļoti,lujas
1637,sehr::ADV,gaužām,lujas
1638,so::ADV,тадз,muga
1639,so::ADV,тадз,ninga
1640,so::ADV,сідз,muga
1641,so::ADV,сідз,ninga
1642,so::ADV,tā,muga
1643,so::ADV,tā,ninga
1644,so::ADV,tik,muga
1645,so::ADV,tik,ninga
1646,noch::ADV,на,völ
1647,noch::ADV,нӧшта,völ
1648,noch::ADV,vēl,völ
1649,nur::ADV,куш,järg
1650,nur::ADV,куш,vaiše
1651,nur::ADV,сӧмын,järg
1652,nur::ADV,сӧмын,vaiše
1653,nur::ADV,vien,järg
1654,nur::ADV,vien,vaiše
1655,nur::ADV,tikai,järg
1656,nur::ADV,tikai,vaiše
1657,schon::ADV,нин,jo
1658,schon::ADV,jau,jo
1659,wieder::ADV,бара,möst
1660,wieder::ADV,atkal,möst
1661,vergebens::ADV,весьшӧрӧ,uhtei
1662,vergebens::ADV,velti,uhtei
1663,vor::PRP,водзын,edes
1664,vor::PRP,priekš,edes
1665,hinter::PRP,бӧрнын,taga
1666,hinter::PRP,aiz,taga
1667,unter::PRP,улын,al
1668,unter::PRP,zem,al
1669,durch::PRP,пыр,läbi
1670,durch::PRP,пыр,kal't
1671,durch::PRP,пырыс,läbi
1672,durch::PRP,пырыс,kal't
1673,durch::PRP,caur,läbi
1674,durch::PRP,caur,kal't
1675,durch::PRP,cauri,läbi
1676,durch::PRP,cauri,kal't
1677,neben::PRP,бердын,rindal
1678,neben::PRP,līdzās,rindal
1679,zwischen::PRP,костын,keskes
1680,zwischen::PRP,starp,keskes
1681,wegen::PRP,вӧсна,tagut
1682,wegen::PRP,pēc,tagut
1683,dies::PRN,тайӧ,nece
1684,dies::PRN,šis,nece
1685,das::PRN,ciйö,se
1686,das::PRN,tas,se
1687,alles::PRN,став,kaik
1688,alles::PRN,viss,kaik
1689,ich::PRN,ме,minä
1690,ich::PRN,es,minä
1691,du::PRN,тэ,sinä
1692,du::PRN,tu,sinä
1693,er::PRN,сійӧ,hän
1694,er::PRN,viņš,hän
1695,wir::PRN,ми,mö
1696,wir::PRN,mēs,mö
1697,ihr::PRN,тi,tö
1698,ihr::PRN,jūs,tö
1699,sie::PRN,найö,hö
1700,sie::PRN,viņi,hö
1701,sie::PRN,viņas,hö
1702,was::FPRN,мый,mi
1703,was::FPRN,kas,mi
1704,wer::FPRN,код,ken
1705,wer::FPRN,kas,ken
1706,wo::FADV,кыті,kus
1707,wo::FADV,kur,kus
1708,wohin::FADV,кытчӧ,kuna
1709,wohin::FADV,kurp,kuna
1710,wohin::FADV,uz kurieni,kuna
1711,wie::FADV,кыдзи,kut
1712,wie::FADV,кыдзи,mit'
1713,wie::FADV,kā,kut
1714,wie::FADV,kā,mit'
1715,warum::FADV,мыйла,mikš
1716,warum::FADV,kāpēc,mikš
1717,wieviel::FNUM,кымын,äjak
1718,wieviel::FNUM,кымын,kuverz'
1719,wieviel::FNUM,cik,äjak
1720,wieviel::FNUM,cik,kuverz'
1721,eins::NUM,ӧтик,üks'
1722,eins::NUM,viens,üks'
1723,zwei::NUM,кык,kaks'
1724,zwei::NUM,divi,kaks'
1725,drei::NUM,куим,koume
1726,drei::NUM,trīs,koume
1727,vier::NUM,нель,nel'l'
1728,vier::NUM,četri,nel'l'
1729,fünf::NUM,вит,viž
1730,fünf::NUM,pieci,viž
1731,sechs::NUM,квайт,kuz'
1732,sechs::NUM,seši,kuz'
1733,sieben::NUM,сизим,seičeme
1734,sieben::NUM,septiņi,seičeme
1735,acht::NUM,кӧкъямыс,kahesa
1736,acht::NUM,astoņi,kahesa
1737,neun::NUM,ӧкмыс,ühesa
1738,neun::NUM,deviņi,ühesa
1739,zehn::NUM,дас,kümne
1740,zehn::NUM,desmit,kümne
1741,elf::NUM,дас ӧтик,üks'toštkümne
1742,elf::NUM,vienpadsmit,üks'toštkümne
1743,zwölf::NUM,дас кык,kaks'toštkümne
1744,zwölf::NUM,divpadsmit,kaks'toštkümne
1745,zwanzig::NUM,кызь,kaks'kümne
1746,zwanzig::NUM,divdesmit,kaks'kümne
1747,dreißig::NUM,комын,koumekümne
1748,dreißig::NUM,trīsdesmit,koumekümne
1749,vierzig::NUM,нелямын,nel'l'kümne
1750,vierzig::NUM,četrdesmit,nel'l'kümne
1751,fünfzig::NUM,ветымын,vižkümne
1752,fünfzig::NUM,piecdesmit,vižkümne
1753,sechzig::NUM,квайтымын,kuz'kümne
1754,sechzig::NUM,sešdesmit,kuz'kümne
1755,siebzig::NUM,сизимдас,seičemekümne
1756,siebzig::NUM,septiņdesmit,seičemekümne
1757,achtzig::NUM,кӧкъямысдас,kahesakümne
1758,achtzig::NUM,astoņdesmit,kahesakümne
1759,neunzig::NUM,ӧкмысдас,ühesakümne
1760,neunzig::NUM,deviņdesmit,ühesakümne
1761,hundert::NUM,сё,sada
1762,hundert::NUM,simt,sada
1763,tausend::NUM,сюрс,tuha
1764,tausend::NUM,tūkstoš,tuha
1765,und::CNJ,и,i
1766,und::CNJ,и,da
1767,und::CNJ,un,i
1768,und::CNJ,un,da
1769,oder::CNJ,либӧ,vai
1770,oder::CNJ,jeb,vai
1771,stehen::V,сулавны,seišta
1772,stehen::V,stāvēt,seišta
1773,sitzen::V,пукавны,ištta
1774,sitzen::V,sēdēt,ištta
1775,liegen::V,куйлыны,venuda
1776,liegen::V,gulēt,venuda
1777,hängen::V,ӧшавны,ripta
1778,hängen::V,karāties,ripta
1779,werden::V,лоны,lindä
1780,werden::V,лоны,tehtas
1781,werden::V,tapt,lindä
1782,werden::V,tapt,tehtas
1783,passieren::V,лоны,ozaitas
1784,passieren::V,notikt,ozaitas
1785,beginnen::V,кутчысьны,augotadas
1786,beginnen::V,кутны,augotadas
1787,beginnen::V,sākties,augotadas
1788,enden::V,помасьны,loptas
1789,enden::V,beigties,loptas
1790,wechseln::V,вежсьыны,vajehtadas
1791,wechseln::V,mainīties,vajehtadas
1792,aufgehen[Sonne]::V,петны,nousta
1793,aufgehen[Sonne]::V,lēkt,nousta
1794,aufgehen[Sonne]::V,uzlēkt,nousta
1795,untergehen[Sonne]::V,пуксьыны,lasktas
1796,untergehen[Sonne]::V,noiet,lasktas
1797,untergehen[Sonne]::V,rietēt,lasktas
1798,scheinen[Sonne]::V,югъявны,paštta
1799,scheinen[Sonne]::V,югвидзны,paštta
1800,scheinen[Sonne]::V,spīdēt,paštta
1801,donnern::V,гымавны,juraita
1802,donnern::V,dārdēt,juraita
1803,wehen::V,пӧльтны,dölta
1804,wehen::V,пӧльтны,puhuda
1805,wehen::V,pūst,dölta
1806,wehen::V,pūst,puhuda
1807,strömen::V,киссьыны,valadas
1808,strömen::V,līt,valadas
1809,strömen::V,plūst,valadas
1810,fließen::V,визувтны,valuda
1811,fließen::V,tecēt,valuda
1812,sich drehen::V,бергавны,punotas
1813,sich drehen::V,grozīties,punotas
1814,schwanken::V,легны,čibuda
1815,schwanken::V,лайкъявны,čibuda
1816,schwanken::V,līgoties,čibuda
1817,schwanken::V,grīļoties,čibuda
1818,schwingen::V,лайкъявны,čibuda
1819,schwingen::V,люллявны,čibuda
1820,schwingen::V,vēzēties,čibuda
1821,fallen::V,усьны,langeta
1822,fallen::V,krist,langeta
1823,brennen::V,сотчыны,pallada
1824,brennen::V,degt,pallada
1825,rauchen::V,тшынӧдны,savustada
1826,rauchen::V,dūmot,savustada
1827,regnen::V,зэрны,vihmda
1828,regnen::V,līt,vihmda
1829,gefrieren::V,кынмыны,jäduda
1830,gefrieren::V,кынмыны,kül'mdä
1831,gefrieren::V,sasalt,jäduda
1832,gefrieren::V,sasalt,kül'mdä
1833,tauen::V,сывны,sulada
1834,tauen::V,kust,sulada
1835,schmelzen::V,сывны,sulada
1836,schmelzen::V,kust,sulada
1837,schmelzen::V,nokust,sulada
1838,trocknen::V,косьмыны,kuida
1839,trocknen::V,косьмыны,kuivehtuda
1840,trocknen::V,žūt,kuida
1841,trocknen::V,žūt,kuivehtuda
1842,trocknen::V,kaltēties,kuida
1843,trocknen::V,kaltēties,kuivehtuda
1844,sieden::V,пуны,kehuda
1845,sieden::V,virt,kehuda
1846,sieden::V,vārīties,kehuda
1847,faulen::V,сісьмыны,hapata
1848,faulen::V,сісьмыны,traudäs
1849,faulen::V,pūt,hapata
1850,faulen::V,pūt,traudäs
1851,faulen::V,trudēt,hapata
1852,faulen::V,trudēt,traudäs
1853,verfaulen::V,сісьмыны,hapata
1854,verfaulen::V,sapūt,hapata
1855,verfaulen::V,satrūdēt,hapata
1856,reißen::V,орны,rebita
1857,reißen::V,plīst,rebita
1858,reißen::V,satrūkt,rebita
1859,versinken::V,вӧйны,upota
1860,versinken::V,grimt,upota
1861,versinken::V,nogrimt,upota
1862,vergehen::V,кольны,mända
1863,vergehen::V,ордйыны,mända
1864,vergehen::V,paiet,mända
1865,erscheinen::V,петкӧдчыны,ozutadas
1866,erscheinen::V,parādīties,ozutadas
1867,verschwinden::V,бырны,hajeta
1868,verschwinden::V,nozust,hajeta
1869,sinken::V,вӧйны,väheta
1870,sinken::V,вӧйны,lasktas
1871,sinken::V,kristies,väheta
1872,sinken::V,kristies,lasktas
1873,abnehmen::V,чинны,peneta
1874,abnehmen::V,noplakt,peneta
1875,abnehmen::V,mazināties,peneta
1876,zunehmen::V,содны,ližaduda
1877,zunehmen::V,ыдждыны,ližaduda
1878,zunehmen::V,pieaugt,ližaduda
1879,zunehmen::V,pieņemties,ližaduda
1880,steigen::V,лыбны,nousta
1881,steigen::V,kāpt,nousta
1882,wachsen::V,быдмыны,kazda
1883,wachsen::V,augt,kazda
1884,glänzen::V,югъявны,loštta
1885,glänzen::V,дзирдавны,loštta
1886,glänzen::V,zaigot,loštta
1887,glänzen::V,laistīties,loštta
1888,funkeln::V,югъявны,hoštta
1889,funkeln::V,дзирдавны,hoštta
1890,funkeln::V,mirdzēt,hoštta
1891,funkeln::V,dzirkstēt,hoštta
1892,lärmen::V,жувгыны,robaita
1893,lärmen::V,ыугыны,robaita
1894,lärmen::V,шумитны,robaita
1895,lärmen::V,ālēties,robaita
1896,lärmen::V,trokšņot,robaita
1897,läuten::V,жургыны,judaita
1898,läuten::V,zvanīt,judaita
1899,klingeln::V,звӧнитны,kelotada
1900,klingeln::V,zvanīt,kelotada
1901,klirren::V,гольскöдчыны,biraita
1902,klirren::V,tinkšķēt,biraita
1903,klirren::V,džinkstēt,biraita
1904,brausen::V,буавны,bruncta
1905,brausen::V,krākt,bruncta
1906,brausen::V,brāzmot,bruncta
1907,rauschen::V,кышакывны,šobaita
1908,rauschen::V,šalkt,šobaita
1909,klingen::V,шыавны,heläita
1910,klingen::V,юргыны,heläita
1911,klingen::V,skanēt,heläita
1912,klingen::V,izklausīties,heläita
1913,bellen::V,увтны,nutta
1914,bellen::V,riet,nutta
1915,heulen::V,омлявны,ulaita
1916,heulen::V,вурзавны,ulaita
1917,heulen::V,kaukt,ulaita
1918,heulen::V,gaudot,ulaita
1919,blasen::V,пӧльтны,puhuda
1920,blasen::V,pūst,puhuda
1921,pfeifen::V,шутьлявны,pistta
1922,pfeifen::V,шутьлявны,vihelta
1923,pfeifen::V,svilpt,pistta
1924,pfeifen::V,svilpt,vihelta
1925,pfeifen::V,svilpot,pistta
1926,pfeifen::V,svilpot,vihelta
1927,schreien::V,горзыны,kirkta
1928,schreien::V,горзыны,kidastada
1929,schreien::V,brēkt,kirkta
1930,schreien::V,brēkt,kidastada
1931,schreien::V,kliegt,kirkta
1932,schreien::V,kliegt,kidastada
1933,stöhnen::V,ымзыны,ohkta
1934,stöhnen::V,ымзыны,voivotada
1935,stöhnen::V,vaidēt,ohkta
1936,stöhnen::V,vaidēt,voivotada
1937,zittern::V,тіравны,säraita
1938,zittern::V,drebēt,säraita
1939,leben::V,овны,eläda
1940,leben::V,dzīvot,eläda
1941,geboren werden::V,чужны,sünduda
1942,geboren werden::V,dzimt,sünduda
1943,atmen::V,кашкыны,henktä
1944,atmen::V,пошиктыны,henktä
1945,atmen::V,elpot,henktä
1946,trinken::V,юны,joda
1947,trinken::V,dzert,joda
1948,essen::V,сёйны,söda
1949,essen::V,ēst,söda
1950,schlucken::V,ньылавны,lainata
1951,schlucken::V,rīt,lainata
1952,müde werden::V,мудзны,väzuda
1953,müde werden::V,мудзны,šuštuda
1954,müde werden::V,nokust,väzuda
1955,müde werden::V,nokust,šuštuda
1956,einschlafen::V,ланьтны,uinota
1957,einschlafen::V,унмовсьны,uinota
1958,einschlafen::V,iemigt,uinota
1959,einschlafen::V,aizmigt,uinota
1960,schlafen::V,узьны,magata
1961,schlafen::V,узьны,nukkuda
1962,schlafen::V,gulēt,magata
1963,schlafen::V,gulēt,nukkuda
1964,aufwachen::V,садьмыны,heraštuda
1965,aufwachen::V,mosties,heraštuda
1966,aufstehen::V,чеччыны,nousta
1967,aufstehen::V,celties,nousta
1968,sich erholen::V,шойччыны,lebaitas
1969,sich erholen::V,atžirgt,lebaitas
1970,sich erholen::V,atpūsties,lebaitas
1971,krank werden::V,висьмыны,läžegata
1972,krank werden::V,sasirgt,läžegata
1973,krank sein::V,висьны,läžuda
1974,krank sein::V,slimot,läžuda
1975,schmerzen::V,висьны,kibištada
1976,schmerzen::V,sāpēt,kibištada
1977,schmerzen::V,smelgt,kibištada
1978,husten::V,кызны,rügda
1979,husten::V,klepot,rügda
1980,genesen::V,бурдны,tervehtuda
1981,genesen::V,veseļoties,tervehtuda
1982,sterben::V,кувны,kolda
1983,sterben::V,mirt,kolda
1984,sterben::V,nomirt,kolda
1985,umkommen::V,кувны,kolda
1986,umkommen::V,apsprāgt,kolda
1987,umkommen::V,aiziet bojā,kolda
1988,sich bewegen::V,вӧрзьыны,likkuda
1989,sich bewegen::V,virzīties,likkuda
1990,sich rühren::V,вӧрны,likahtada
1991,sich rühren::V,вӧрны,kubahtada
1992,sich rühren::V,вӧрӧдчыны,likahtada
1993,sich rühren::V,вӧрӧдчыны,kubahtada
1994,sich rühren::V,sagrozīties,likahtada
1995,sich rühren::V,sagrozīties,kubahtada
1996,sich erheben::V,сувтны,nousta
1997,sich erheben::V,piecelties,nousta
1998,sich setzen::V,пуксьыны,išttas
1999,sich setzen::V,sēsties,išttas
2000,hinfallen::V,усьны,langeta
2001,hinfallen::V,sabirt,langeta
2002,hinfallen::V,pakrist,langeta
2003,laufen::V,мyнны,kävuda
2004,laufen::V,iet,kävuda
2005,laufen::V,skraidīt,kävuda
2006,schreiten::V,восьлавны,astta
2007,schreiten::V,восьлавны,haškta
2008,schreiten::V,soļot,astta
2009,schreiten::V,soļot,haškta
2010,spazierengehen::V,гуляйтны,kävelta
2011,spazierengehen::V,staigāt,kävelta
2012,spazierengehen::V,pastaigāties,kävelta
2013,eilen::V,тэрмасьны,kiruhtada
2014,eilen::V,traukt,kiruhtada
2015,sich beeilen::V,тэрмасьны,kiruhtada
2016,sich beeilen::V,steigties,kiruhtada
2017,sich beeilen::V,pasteigties,kiruhtada
2018,sausen::V,тӧвзьыны,fun'urta
2019,sausen::V,drāzt,fun'urta
2020,sausen::V,brāzties,fun'urta
2021,rennen::V,котӧртны,joksta
2022,rennen::V,skriet,joksta
2023,springen::V,чеччавны,hüptä
2024,springen::V,lēkt,hüptä
2025,klettern::V,кышасьны,libuda
2026,klettern::V,кавшасьны,libuda
2027,klettern::V,kāpt,libuda
2028,klettern::V,rāpties,libuda
2029,schaukeln::V,гычасьны,čibuda
2030,schaukeln::V,šūpoties,čibuda
2031,schaukeln::V,zvalstīties,čibuda
2032,kriechen::V,кыссьыны,ličtas
2033,kriechen::V,līst,ličtas
2034,kriechen::V,rāpot,ličtas
2035,schwimmen::V,уявны,ujuda
2036,schwimmen::V,peldēt,ujuda
2037,tauchen::V,сунавны,čukautas
2038,tauchen::V,gremdēties,čukautas
2039,rudern::V,пелысасьны,souta
2040,rudern::V,airēt,souta
2041,rudern::V,irties,souta
2042,fahren::V,мунны,ajada
2043,fahren::V,мунны,ajelda
2044,fahren::V,braukt,ajada
2045,fahren::V,braukt,ajelda
2046,fliegen::V,лэбны,leta
2047,fliegen::V,lidot,leta
2048,fliegen::V,laisties,leta
2049,gehen::V,мyнны,mända
2050,gehen::V,мyнны,kävuda
2051,gehen::V,iet,mända
2052,gehen::V,iet,kävuda
2053,weggehen::V,мунавны,päzda
2054,weggehen::V,мунавны,lähtta
2055,weggehen::V,aiziet,päzda
2056,weggehen::V,aiziet,lähtta
2057,abfahren::V,мӧдӧдчыны,tönduda
2058,abfahren::V,atiet,tönduda
2059,abfahren::V,aizbraukt,tönduda
2060,anhalten::V,джӧмдыны,seižutadas
2061,anhalten::V,apstāties,seižutadas
2062,hineingehen::V,пырны,mända südäimehe
2063,hineingehen::V,ieiet,mända südäimehe
2064,eintreten::V,пырны,tulda
2065,eintreten::V,ienākt,tulda
2066,kommen::V,воны,tulda
2067,kommen::V,локны,tulda
2068,kommen::V,nākt,tulda
2069,ankommen::V,воны,tulda
2070,ankommen::V,локны,tulda
2071,ankommen::V,nonākt,tulda
2072,ankommen::V,ierasties,tulda
2073,zurückkommen::V,косны,pörtas
2074,zurückkommen::V,бергӧдчыны,pörtas
2075,zurückkommen::V,atgriezties,pörtas
2076,bleiben::V,кольны,jäda
2077,bleiben::V,palikt,jäda
2078,warten::V,виччысьны,varastada
2079,warten::V,gaidīt,varastada
2080,erwarten::V,виччысьны,varastada
2081,erwarten::V,sagaidīt,varastada
2082,suchen::V,корсьны,ectä
2083,suchen::V,meklēt,ectä
2084,finden::V,казявны,löuta
2085,finden::V,rast,löuta
2086,finden::V,atrast,löuta
2087,versuchen::V,заводитчывны,ladida
2088,versuchen::V,заводитчывны,rohkaita
2089,versuchen::V,mēģināt,ladida
2090,versuchen::V,mēģināt,rohkaita
2091,vorbereiten::V,дасьтыны,vaumita
2092,vorbereiten::V,gatavot,vaumita
2093,vorbereiten::V,sagatavot,vaumita
2094,lieben::V,радейтны,armastada
2095,lieben::V,mīlēt,armastada
2096,mögen::V,радейтны,navedida
2097,mögen::V,gribēties,navedida
2098,lachen::V,серавны,nagrda
2099,lachen::V,серавлыны,nagrda
2100,lachen::V,smiet,nagrda
2101,lachen::V,smieties,nagrda
2102,rühren::V,нормӧдны,likutada
2103,rühren::V,aizgrābt,likutada
2104,weinen::V,бӧрдны,itkta
2105,weinen::V,raudāt,itkta
2106,schimpfen::V,видчыны,laidas
2107,schimpfen::V,видчыны,pačatada
2108,schimpfen::V,rāties,laidas
2109,schimpfen::V,rāties,pačatada
2110,schimpfen::V,lamāties,laidas
2111,schimpfen::V,lamāties,pačatada
2112,sich ärgern::V,скӧравны,rändüda
2113,sich ärgern::V,īgt,rändüda
2114,sich ärgern::V,pukoties,rändüda
2115,sich ärgern::V,dusmoties,rändüda
2116,sich fürchten::V,повны,varaita
2117,sich fürchten::V,bīties,varaita
2118,sich fürchten::V,baidīties,varaita
2119,fürchten::V,повны,varaita
2120,fürchten::V,baidīties no,varaita
2121,fliehen::V,пышйыны,pageta
2122,fliehen::V,bēgt,pageta
2123,flüchten::V,пышйыны,pageta
2124,flüchten::V,пышйыны,joksta
2125,flüchten::V,aizbēgt,pageta
2126,flüchten::V,aizbēgt,joksta
2127,sehen::V,аддзыны,nähta
2128,sehen::V,redzēt,nähta
2129,anschauen::V,видзӧдны,kacta
2130,anschauen::V,paraudzīties,kacta
2131,ansehen::V,видзӧдны,kacta
2132,ansehen::V,aplūkot,kacta
2133,hören::V,кывны,kulda
2134,hören::V,dzirdēt,kulda
2135,zuhören::V,кывзыны,kundeltas
2136,zuhören::V,klausīties,kundeltas
2137,probieren::V,видлыны,mujada
2138,probieren::V,nogaršot,mujada
2139,riechen::V,чушкыны,rižada
2140,riechen::V,ost,rižada
2141,riechen::V,ostīt,rižada
2142,fühlen::V,вежӧртны,mujada
2143,fühlen::V,гӧгӧрвоны,mujada
2144,fühlen::V,just,mujada
2145,fühlen::V,izjust,mujada
2146,scheinen::V,кажитчыны,näguda
2147,scheinen::V,šķist,näguda
2148,scheinen::V,likties,näguda
2149,zu sehen sein::V,тыдавны,näguda
2150,zu sehen sein::V,parādīties,näguda
2151,vernehmen::V,кывны,kulištada
2152,vernehmen::V,saklausīt,kulištada
2153,frieren::V,кынмыны,kül'mdä
2154,frieren::V,salt,kül'mdä
2155,tun::V,керны,tehta
2156,tun::V,darīt,tehta
2157,können::V,кужны,voida
2158,können::V,кужны,mahtta
2159,können::V,prast,voida
2160,können::V,prast,mahtta
2161,wollen::V,кӧсйыны,himoita
2162,wollen::V,кӧсйыны,tahtoida
2163,wollen::V,gribēt,himoita
2164,wollen::V,gribēt,tahtoida
2165,anfangen::V,заводитны,zavottä
2166,anfangen::V,заводитны,augotada
2167,anfangen::V,пондыны,zavottä
2168,anfangen::V,пондыны,augotada
2169,anfangen::V,sākt,zavottä
2170,anfangen::V,sākt,augotada
2171,anfangen::V,iesākt,zavottä
2172,anfangen::V,iesākt,augotada
2173,beenden::V,помавны,loptä
2174,beenden::V,beigt,loptä
2175,beenden::V,pabeigt,loptä
2176,aufhören::V,дугӧдны,loptas
2177,aufhören::V,pārtraukt,loptas
2178,gelingen::V,артмыны,lähtta
2179,gelingen::V,артмыны,tehtas
2180,gelingen::V,izdoties,lähtta
2181,gelingen::V,izdoties,tehtas
2182,geraten::V,сюрны,tulda
2183,geraten::V,веськавны,tulda
2184,geraten::V,veikties,tulda
2185,öffnen::V,восьтыны,avaita
2186,öffnen::V,atvērt,avaita
2187,öffnen::V,attaisīt,avaita
2188,schließen::V,пӧдлавны,saubata
2189,schließen::V,slēgt,saubata
2190,schließen::V,aizvērt,saubata
2191,schließen::V,aiztaisīt,saubata
2192,stellen::V,сувтӧдны,panda
2193,stellen::V,сувтӧдны,seižutada
2194,stellen::V,likt,panda
2195,stellen::V,likt,seižutada
2196,stellen::V,nolikt,panda
2197,stellen::V,nolikt,seižutada
2198,setzen::V,пуксьӧдны,ištutada
2199,setzen::V,sēdināt,ištutada
2200,legen::V,пуктыны,panda
2201,legen::V,likt,panda
2202,berühren::V,вӧрзьӧдны,koskta
2203,berühren::V,вӧрзьӧдны,käziduda
2204,berühren::V,инмӧдчывны,koskta
2205,berühren::V,инмӧдчывны,käziduda
2206,berühren::V,skart,koskta
2207,berühren::V,skart,käziduda
2208,berühren::V,aizskart,koskta
2209,berühren::V,aizskart,käziduda
2210,verbinden::V,йитны,ühtenzoitta
2211,verbinden::V,saistīt,ühtenzoitta
2212,verbinden::V,savienot,ühtenzoitta
2213,bedecken::V,вевттьыны,katta
2214,bedecken::V,вевттьыны,peitta
2215,bedecken::V,apsegt,katta
2216,bedecken::V,apsegt,peitta
2217,bedecken::V,pārsegt,katta
2218,bedecken::V,pārsegt,peitta
2219,aufhängen::V,ӧшӧдны,riputada
2220,aufhängen::V,джагӧдны,riputada
2221,aufhängen::V,uzkārt,riputada
2222,anzünden::V,ӧзтыны,sütutada
2223,anzünden::V,aizdegt,sütutada
2224,anzünden::V,aizdedzināt,sütutada
2225,aufheben::V,чеччӧдны,leta
2226,aufheben::V,сувтӧдны,leta
2227,aufheben::V,pacelt,leta
2228,zurücklassen::V,кольны,jätta
2229,zurücklassen::V,atstāt,jätta
2230,verlieren::V,воштыны,kadotada
2231,verlieren::V,zaudēt,kadotada
2232,verlieren::V,pazaudēt,kadotada
2233,fallen lassen::V,уськӧдны,kirbotada
2234,fallen lassen::V,nomest,kirbotada
2235,machen::V,вӧчны,säta
2236,machen::V,вӧчны,tehta
2237,machen::V,лӧсьӧдны,säta
2238,machen::V,лӧсьӧдны,tehta
2239,machen::V,darīt,säta
2240,machen::V,darīt,tehta
2241,herstellen::V,лӧсьӧдны,tehta
2242,herstellen::V,ražot,tehta
2243,herstellen::V,izgatavot,tehta
2244,bauen::V,лэптыны,leta
2245,bauen::V,лэптыны,sauda
2246,bauen::V,celt,leta
2247,bauen::V,celt,sauda
2248,bauen::V,būvēt,leta
2249,bauen::V,būvēt,sauda
2250,reparieren::V,дзоньтавны,koheta
2251,reparieren::V,labot,koheta
2252,reparieren::V,remontēt,koheta
2253,verbessern::V,бурмӧдны,paremboita
2254,verbessern::V,labot,paremboita
2255,verbessern::V,izlabot,paremboita
2256,ändern::V,вежны,vajehtada
2257,ändern::V,mainīt,vajehtada
2258,graben::V,кодйыны,kaida
2259,graben::V,кодйыны,čongoida
2260,graben::V,rakt,kaida
2261,graben::V,rakt,čongoida
2262,beugen::V,куснявны,koverta
2263,beugen::V,liekt,koverta
2264,biegen::V,куснявны,painda
2265,biegen::V,liekt,painda
2266,drehen::V,бергӧдлыны,punotada
2267,drehen::V,griezt,punotada
2268,wenden::V,бергӧдны,käta
2269,wenden::V,бергӧдны,kärauta
2270,wenden::V,apgriezt,käta
2271,wenden::V,apgriezt,kärauta
2272,umdrehen::V,бергӧдны,käta
2273,umdrehen::V,apgriezt,käta
2274,heben::V,лэптыны,leta
2275,heben::V,celt,leta
2276,heben::V,cilāt,leta
2277,heben::V,pacelt,leta
