,Concept_ID,lv,ka
2069,spazierengehen::V,staigāt,დასეირნობს
2070,spazierengehen::V,pastaigāties,დასეირნობს
2071,eilen::V,тэрмасьны,მიიჩქარის
2072,eilen::V,traukt,მიიჩქარის
2073,sich beeilen::V,тэрмасьны,აჩქარდება
2074,sich beeilen::V,steigties,აჩქარდება
2075,sich beeilen::V,pasteigties,აჩქარდება
2076,sausen::V,тӧвзьыны,მიქრის
2077,sausen::V,drāzt,მიქრის
2078,sausen::V,brāzties,მიქრის
2079,rennen::V,котӧртны,დარბის
2080,rennen::V,skriet,დარბის
2081,springen::V,чеччавны,ხტის
2082,springen::V,lēkt,ხტის
2083,klettern::V,кышасьны,ძვრება
2084,klettern::V,кавшасьны,ძვრება
2085,klettern::V,kāpt,ძვრება
2086,klettern::V,rāpties,ძვრება
2087,schaukeln::V,гычасьны,ქანაობს
2088,schaukeln::V,šūpoties,ქანაობს
2089,schaukeln::V,zvalstīties,ქანაობს
2090,kriechen::V,кыссьыны,დაბობღავს
2091,kriechen::V,līst,დაბობღავს
2092,kriechen::V,rāpot,დაბობღავს
2093,schwimmen::V,уявны,ცურავს
2094,schwimmen::V,peldēt,ცურავს
2095,tauchen::V,сунавны,ჩაიძირება
2096,tauchen::V,gremdēties,ჩაიძირება
2097,rudern::V,пелысасьны,ნიჩაბს უსვამს
2098,rudern::V,airēt,ნიჩაბს უსვამს
2099,rudern::V,irties,ნიჩაბს უსვამს
2100,fahren::V,мунны,დადის
2101,fahren::V,мунны,მგზავრობს
2102,fahren::V,braukt,დადის
2103,fahren::V,braukt,მგზავრობს
2104,fliegen::V,лэбны,იფრენს
2105,fliegen::V,лэбны,გაფრინდება
2106,fliegen::V,lidot,იფრენს
2107,fliegen::V,lidot,გაფრინდება
2108,fliegen::V,laisties,იფრენს
2109,fliegen::V,laisties,გაფრინდება
2110,gehen::V,мyнны,მიდის
2111,gehen::V,iet,მიდის
2112,weggehen::V,мунавны,წამოდის
2113,weggehen::V,aiziet,წამოდის
2114,abfahren::V,мӧдӧдчыны,მიემგზავრება
2115,abfahren::V,atiet,მიემგზავრება
2116,abfahren::V,aizbraukt,მიემგზავრება
2117,anhalten::V,джӧмдыны,ჩერდება
2118,anhalten::V,apstāties,ჩერდება
2119,hineingehen::V,пырны,შედის
2120,hineingehen::V,ieiet,შედის
2121,eintreten::V,пырны,შედის
2122,eintreten::V,ienākt,შედის
2123,kommen::V,воны,მოდის
2124,kommen::V,локны,მოდის
2125,kommen::V,nākt,მოდის
2126,ankommen::V,воны,ჩადის
2127,ankommen::V,локны,ჩადის
2128,ankommen::V,nonākt,ჩადის
2129,ankommen::V,ierasties,ჩადის
2130,zurückkommen::V,косны,დაბრუნდება
2131,zurückkommen::V,бергӧдчыны,დაბრუნდება
2132,zurückkommen::V,atgriezties,დაბრუნდება
2133,bleiben::V,кольны,დარჩება
2134,bleiben::V,palikt,დარჩება
2135,warten::V,виччысьны,ელოდება
2136,warten::V,gaidīt,ელოდება
2137,erwarten::V,виччысьны,ელის
2138,erwarten::V,виччысьны,დაიცდის
2139,erwarten::V,sagaidīt,ელის
2140,erwarten::V,sagaidīt,დაიცდის
2141,suchen::V,корсьны,ეძებს
2142,suchen::V,корсьны,მოძებნის
2143,suchen::V,meklēt,ეძებს
2144,suchen::V,meklēt,მოძებნის
2145,finden::V,казявны,მიაგნებს
2146,finden::V,казявны,გამოძებნის
2147,finden::V,rast,მიაგნებს
2148,finden::V,rast,გამოძებნის
2149,finden::V,atrast,მიაგნებს
2150,finden::V,atrast,გამოძებნის
2151,versuchen::V,заводитчывны,ცდის
2152,versuchen::V,заводитчывны,ცდილობს
2153,versuchen::V,mēģināt,ცდის
2154,versuchen::V,mēģināt,ცდილობს
2155,vorbereiten::V,дасьтыны,მოამზადებს
2156,vorbereiten::V,gatavot,მოამზადებს
2157,vorbereiten::V,sagatavot,მოამზადებს
2158,lieben::V,радейтны,უყვარს
2159,lieben::V,mīlēt,უყვარს
2160,mögen::V,радейтны,ეტრფის
2161,mögen::V,gribēties,ეტრფის
2162,lachen::V,серавны,იცინის
2163,lachen::V,серавлыны,იცინის
2164,lachen::V,smiet,იცინის
2165,lachen::V,smieties,იცინის
2166,rühren::V,нормӧдны,გულს აუჩუყებს
2167,rühren::V,aizgrābt,გულს აუჩუყებს
2168,weinen::V,бӧрдны,ტირის
2169,weinen::V,raudāt,ტირის
2170,schimpfen::V,видчыны,შეიგინება
2171,schimpfen::V,rāties,შეიგინება
2172,schimpfen::V,lamāties,შეიგინება
2173,sich ärgern::V,скӧравны,გაბრაზობს
2174,sich ärgern::V,īgt,გაბრაზობს
2175,sich ärgern::V,pukoties,გაბრაზობს
2176,sich ärgern::V,dusmoties,გაბრაზობს
2177,sich fürchten::V,повны,შიშობს
2178,sich fürchten::V,bīties,შიშობს
2179,sich fürchten::V,baidīties,შიშობს
2180,fürchten::V,повны,ფრთხილობს
2181,fürchten::V,baidīties no,ფრთხილობს
2182,fliehen::V,пышйыны,გაიქცევა
2183,fliehen::V,bēgt,გაიქცევა
2184,flüchten::V,пышйыны,გაიქცევა
2185,flüchten::V,aizbēgt,გაიქცევა
2186,sehen::V,аддзыны,ხედავს
2187,sehen::V,redzēt,ხედავს
2188,anschauen::V,видзӧдны,ნახავს
2189,anschauen::V,paraudzīties,ნახავს
2190,ansehen::V,видзӧдны,უყურებს
2191,ansehen::V,aplūkot,უყურებს
2192,hören::V,кывны,ისმენს
2193,hören::V,dzirdēt,ისმენს
2194,zuhören::V,кывзыны,მოისმენს
2195,zuhören::V,klausīties,მოისმენს
2196,probieren::V,видлыны,გასინჯავს
2197,probieren::V,nogaršot,გასინჯავს
2198,riechen::V,чушкыны,ყნოსავს
2199,riechen::V,ost,ყნოსავს
2200,riechen::V,ostīt,ყნოსავს
2201,fühlen::V,вежӧртны,გრძნობს
2202,fühlen::V,гӧгӧрвоны,გრძნობს
2203,fühlen::V,just,გრძნობს
2204,fühlen::V,izjust,გრძნობს
2205,scheinen::V,кажитчыны,ეჩვენება
2206,scheinen::V,šķist,ეჩვენება
2207,scheinen::V,likties,ეჩვენება
2208,zu sehen sein::V,тыдавны,მოჩანს
2209,zu sehen sein::V,parādīties,მოჩანს
2210,vernehmen::V,кывны,გაიგებს
2211,vernehmen::V,saklausīt,გაიგებს
2212,frieren::V,кынмыны,იყინება
2213,frieren::V,salt,იყინება
2214,tun::V,керны,აკეთებს
2215,tun::V,darīt,აკეთებს
2216,können::V,кужны,შეიძლება
2217,können::V,prast,შეიძლება
2218,wollen::V,кӧсйыны,უნდა
2219,wollen::V,gribēt,უნდა
2220,anfangen::V,заводитны,დაიწყებს
2221,anfangen::V,пондыны,დაიწყებს
2222,anfangen::V,sākt,დაიწყებს
2223,anfangen::V,iesākt,დაიწყებს
2224,beenden::V,помавны,ამთავრებს
2225,beenden::V,beigt,ამთავრებს
2226,beenden::V,pabeigt,ამთავრებს
2227,aufhören::V,дугӧдны,შეწყვეტს
2228,aufhören::V,pārtraukt,შეწყვეტს
2229,gelingen::V,артмыны,მოახერხებს
2230,gelingen::V,izdoties,მოახერხებს
2231,geraten::V,сюрны,გამოდის
2232,geraten::V,веськавны,გამოდის
2233,geraten::V,veikties,გამოდის
2234,öffnen::V,восьтыны,გახსნის
2235,öffnen::V,atvērt,გახსნის
2236,öffnen::V,attaisīt,გახსნის
2237,schließen::V,пӧдлавны,ხურავს
2238,schließen::V,пӧдлавны,დაკეტავს
2239,schließen::V,slēgt,ხურავს
2240,schließen::V,slēgt,დაკეტავს
2241,schließen::V,aizvērt,ხურავს
2242,schließen::V,aizvērt,დაკეტავს
2243,schließen::V,aiztaisīt,ხურავს
2244,schließen::V,aiztaisīt,დაკეტავს
2245,stellen::V,сувтӧдны,დადგამს
2246,stellen::V,likt,დადგამს
2247,stellen::V,nolikt,დადგამს
2248,setzen::V,пуксьӧдны,დასვამს
2249,setzen::V,sēdināt,დასვამს
2250,legen::V,пуктыны,დადებს
2251,legen::V,likt,დადებს
2252,berühren::V,вӧрзьӧдны,შეახებს
2253,berühren::V,вӧрзьӧдны,მიაკარებს
2254,berühren::V,инмӧдчывны,შეახებს
2255,berühren::V,инмӧдчывны,მიაკარებს
2256,berühren::V,skart,შეახებს
2257,berühren::V,skart,მიაკარებს
2258,berühren::V,aizskart,შეახებს
2259,berühren::V,aizskart,მიაკარებს
2260,verbinden::V,йитны,შეაერთებს
2261,verbinden::V,saistīt,შეაერთებს
2262,verbinden::V,savienot,შეაერთებს
2263,bedecken::V,вевттьыны,გადააფარებს
2264,bedecken::V,apsegt,გადააფარებს
2265,bedecken::V,pārsegt,გადააფარებს
2266,aufhängen::V,ӧшӧдны,დაკიდებს
2267,aufhängen::V,джагӧдны,დაკიდებს
2268,aufhängen::V,uzkārt,დაკიდებს
2269,anzünden::V,ӧзтыны,დაანთებს
2270,anzünden::V,ӧзтыны,მოუკიდებს
2271,anzünden::V,aizdegt,დაანთებს
2272,anzünden::V,aizdegt,მოუკიდებს
2273,anzünden::V,aizdedzināt,დაანთებს
2274,anzünden::V,aizdedzināt,მოუკიდებს
2275,aufheben::V,чеччӧдны,აიღებს
2276,aufheben::V,чеччӧдны,აიყვანს
2277,aufheben::V,сувтӧдны,აიღებს
2278,aufheben::V,сувтӧдны,აიყვანს
2279,aufheben::V,pacelt,აიღებს
2280,aufheben::V,pacelt,აიყვანს
2281,zurücklassen::V,кольны,დატოვებს
2282,zurücklassen::V,atstāt,დატოვებს
2283,verlieren::V,воштыны,დაკარგავს
2284,verlieren::V,zaudēt,დაკარგავს
2285,verlieren::V,pazaudēt,დაკარგავს
2286,fallen lassen::V,уськӧдны,გაუვარდება
2287,fallen lassen::V,nomest,გაუვარდება
2288,machen::V,вӧчны,გააკეთებს
2289,machen::V,вӧчны,გამოიწვევს
2290,machen::V,лӧсьӧдны,გააკეთებს
2291,machen::V,лӧсьӧдны,გამოიწვევს
2292,machen::V,darīt,გააკეთებს
2293,machen::V,darīt,გამოიწვევს
2294,herstellen::V,лӧсьӧдны,დაამზადებს
2295,herstellen::V,ražot,დაამზადებს
2296,herstellen::V,izgatavot,დაამზადებს
2297,bauen::V,лэптыны,ააშენებს
2298,bauen::V,celt,ააშენებს
2299,bauen::V,būvēt,ააშენებს
2300,reparieren::V,дзоньтавны,შეაკეთებს
2301,reparieren::V,дзоньтавны,გაარემონტებს
2302,reparieren::V,labot,შეაკეთებს
2303,reparieren::V,labot,გაარემონტებს
2304,reparieren::V,remontēt,შეაკეთებს
2305,reparieren::V,remontēt,გაარემონტებს
2306,verbessern::V,бурмӧдны,გამოაკეთებს
2307,verbessern::V,бурмӧдны,გააუმჯობესებს
2308,verbessern::V,labot,გამოაკეთებს
2309,verbessern::V,labot,გააუმჯობესებს
2310,verbessern::V,izlabot,გამოაკეთებს
2311,verbessern::V,izlabot,გააუმჯობესებს
2312,ändern::V,вежны,შეცვლის
2313,ändern::V,mainīt,შეცვლის
2314,graben::V,кодйыны,თხრის
2315,graben::V,rakt,თხრის
2316,beugen::V,куснявны,ხრის
2317,beugen::V,liekt,ხრის
2318,biegen::V,куснявны,გაღუნავს
2319,biegen::V,liekt,გაღუნავს
2320,drehen::V,бергӧдлыны,ატრიალებს
2321,drehen::V,griezt,ატრიალებს
2322,wenden::V,бергӧдны,მოაბრუნებს
2323,wenden::V,apgriezt,მოაბრუნებს
2324,umdrehen::V,бергӧдны,შეატრიალებს
2325,umdrehen::V,apgriezt,შეატრიალებს
2326,heben::V,лэптыны,ასწევს
2327,heben::V,celt,ასწევს
2328,heben::V,cilāt,ასწევს
2329,heben::V,pacelt,ასწევს
2330,hochheben::V,кыпӧдны,აიყვანს
2331,hochheben::V,pacelt,აიყვანს
2332,ergreifen::V,кутны,სტაცებს
2333,ergreifen::V,paķert,სტაცებს
2334,ergreifen::V,satvert,სტაცებს
2335,halten::V,кутны,უჭირავს
2336,halten::V,turēt,უჭირავს
2337,halten::V,saturēt,უჭირავს
2338,drücken::V,личкыны,დააწვება
2339,drücken::V,топӧдны,დააწვება
2340,drücken::V,spiest,დააწვება
2341,schieben::V,ӧтдортны,მისწევს
2342,schieben::V,йӧткыштны,მისწევს
2343,schieben::V,stumt,მისწევს
2344,kratzen::V,гуджӧдны,მოფხანს
2345,kratzen::V,kasīt,მოფხანს
2346,kratzen::V,skrāpēt,მოფხანს
2347,lecken::V,нювны,ლოკავს
2348,lecken::V,lakt,ლოკავს
2349,lecken::V,laizīt,ლოკავს
2350,beißen::V,курччыны,უკბენს
2351,beißen::V,kost,უკბენს
2352,abreißen::V,орӧдны,გლეჯს
2353,abreißen::V,орӧдны,მოწყვეტს
2354,abreißen::V,atraut,გლეჯს
2355,abreißen::V,atraut,მოწყვეტს
2356,abreißen::V,atplēst,გლეჯს
2357,abreißen::V,atplēst,მოწყვეტს
2358,abschneiden::V,вундавны,გაჭრის
2359,abschneiden::V,nogriezt,გაჭრის
2360,binden::V,гӧрддзавны,შეკრავს
2361,binden::V,гӧрддзавны,გადააბამს
2362,binden::V,кӧртавны,შეკრავს
2363,binden::V,кӧртавны,გადააბამს
2364,binden::V,siet,შეკრავს
2365,binden::V,siet,გადააბამს
2366,binden::V,aptīt,შეკრავს
2367,binden::V,aptīt,გადააბამს
2368,stecken::V,сюйны,ჩაასობს
2369,stecken::V,bāzt,ჩაასობს
2370,stecken::V,spraust,ჩაასობს
2371,brechen::V,чегны,მოიტეხს
2372,brechen::V,lauzt,მოიტეხს
2373,brechen::V,lauzīt,მოიტეხს
2374,klopfen::V,камгыны,აკაკუნებს
2375,klopfen::V,klauvēt,აკაკუნებს
2376,hauen::V,нӧйнты,ლეწავს
2377,hauen::V,кучкыны,ლეწავს
2378,hauen::V,cirst,ლეწავს
2379,hauen::V,dauzīt,ლეწავს
2380,kleben::V,лемавны,წებავს
2381,kleben::V,лемавны,დააწებებს
2382,kleben::V,ляскавны,წებავს
2383,kleben::V,ляскавны,დააწებებს
2384,kleben::V,līmēt,წებავს
2385,kleben::V,līmēt,დააწებებს
2386,kleben::V,lipināt,წებავს
2387,kleben::V,lipināt,დააწებებს
2388,reiben::V,тільны,დაზელს
2389,reiben::V,зыравны,დაზელს
2390,reiben::V,rīvēt,დაზელს
2391,reiben::V,berzēt,დაზელს
2392,streichen::V,мавтны,უსვამს
2393,streichen::V,ziest,უსვამს
2394,streichen::V,triept,უსვამს
2395,schleifen::V,кеслыны,ლესავს
2396,schleifen::V,trīt,ლესავს
2397,schleifen::V,asināt,ლესავს
2398,schneiden::V,шырны,გაჭრის
2399,schneiden::V,griezt,გაჭრის
2400,schneiden::V,sagriezt,გაჭრის
2401,rütteln::V,легӧдны,არხევს
2402,rütteln::V,катлӧдлыны,არხევს
2403,rütteln::V,kratīt,არხევს
2404,rütteln::V,purināt,არხევს
2405,schütteln::V,тракӧдны,არყევს
2406,schütteln::V,тракӧдны,ანძრევს
2407,schütteln::V,kratīt,არყევს
2408,schütteln::V,kratīt,ანძრევს
2409,schwenken::V,ӧвтны,აქნევს
2410,schwenken::V,шенасьны,აქნევს
2411,schwenken::V,vēzēt,აქნევს
2412,schwenken::V,vēcināt,აქნევს
2413,schütten::V,кисьтны,ღვრის
2414,schütten::V,кисьтны,დააქცევს
2415,schütten::V,bērt,ღვრის
2416,schütten::V,bērt,დააქცევს
2417,füllen::V,тыртны,გაავსებს
2418,füllen::V,pildīt,გაავსებს
2419,füllen::V,piepildīt,გაავსებს
2420,einwickeln::V,тубыртны,შეახვევს
2421,einwickeln::V,ietīt,შეახვევს
2422,tragen::V,нуны,მიიტანს
2423,tragen::V,nest,მიიტანს
2424,schleppen::V,кыскавны,მიათრევს
2425,schleppen::V,stiept,მიათრევს
2426,schleppen::V,staipīt,მიათრევს
2427,ziehen::V,кыскыны,წევს
2428,ziehen::V,кыскыны,ათრევს
2429,ziehen::V,vilkt,წევს
2430,ziehen::V,vilkt,ათრევს
2431,aufbewahren::V,видзны,შეინახავს
2432,aufbewahren::V,glabāt,შეინახავს
2433,aufbewahren::V,uzglabāt,შეინახავს
2434,werfen::V,чӧвтны,ისვრის
2435,werfen::V,шыбитны,ისვრის
2436,werfen::V,mest,ისვრის
2437,werfen::V,sviest,ისვრის
2438,fangen::V,кутны,დაიჭერს
2439,fangen::V,ķert,დაიჭერს
2440,fangen::V,uzķert,დაიჭერს
2441,packen::V,босьтны,სტაცებს
2442,packen::V,paķert,სტაცებს
2443,packen::V,satvert,სტაცებს
2444,verstecken::V,дзебны,მალავს
2445,verstecken::V,slēpt,მალავს
2446,verstecken::V,noglabāt,მალავს
2447,teilen::V,юкны,დაყოფს
2448,teilen::V,dalīt,დაყოფს
2449,schicken::V,ыстыны,გაგზავნის
2450,schicken::V,sūtīt,გაგზავნის
2451,schicken::V,atsūtīt,გაგზავნის
2452,bringen::V,вайны,მოიტანს
2453,bringen::V,atvest,მოიტანს
2454,hinzufügen::V,содтыны,დაამატებს
2455,hinzufügen::V,pievienot,დაამატებს
2456,bekommen::V,босьтны,ამოიღებს
2457,bekommen::V,dabūt,ამოიღებს
2458,erhalten::V,босьтны,იღებს
2459,erhalten::V,saņemt,იღებს
2460,nehmen::V,босьтны,აიღებს
2461,nehmen::V,ņemt,აიღებს
2462,nehmen::V,paņemt,აიღებს
2463,wählen::V,бӧрйыны,გადაარჩევს
2464,wählen::V,ievēlēt,გადაარჩევს
2465,auswählen::V,бӧрйыны,ამოარჩევს
2466,auswählen::V,izvēlēt,ამოარჩევს
2467,bewahren::V,видзны,ინარჩუნებს
2468,bewahren::V,saglabāt,ინარჩუნებს
2469,behindern::V,конйӧдлыны,აბრკოლებს
2470,behindern::V,конйӧдлыны,გააძნელებს
2471,behindern::V,джӧмдӧдны,აბრკოლებს
2472,behindern::V,джӧмдӧдны,გააძნელებს
2473,behindern::V,kavēt,აბრკოლებს
2474,behindern::V,kavēt,გააძნელებს
2475,behindern::V,aizkavēt,აბრკოლებს
2476,behindern::V,aizkavēt,გააძნელებს
2477,verderben::V,тшыкӧдны,გააფუჭებს
2478,verderben::V,sabojāt,გააფუჭებს
2479,beschädigen::V,тшыкӧдны,დააზიანებს
2480,beschädigen::V,bojāt,დააზიანებს
2481,beschädigen::V,maitāt,დააზიანებს
2482,zerbrechen::V,жуглыны,დაამტვრევს
2483,zerbrechen::V,salauzt,დაამტვრევს
2484,zerbrechen::V,sadauzīt,დაამტვრევს
2485,zerreißen::V,орӧдны,გახევს
2486,zerreißen::V,pārraut,გახევს
2487,zerstören::V,жугӧдны,მოსპობს
2488,zerstören::V,жугӧдны,დაანგრევს
2489,zerstören::V,кисьтны,მოსპობს
2490,zerstören::V,кисьтны,დაანგრევს
2491,zerstören::V,косявны,მოსპობს
2492,zerstören::V,косявны,დაანგრევს
2493,zerstören::V,graut,მოსპობს
2494,zerstören::V,graut,დაანგრევს
2495,zerstören::V,sagraut,მოსპობს
2496,zerstören::V,sagraut,დაანგრევს
2497,verbrennen::V,сотны,დაწვავს
2498,verbrennen::V,сотчыны,დაწვავს
2499,verbrennen::V,dedzināt,დაწვავს
2500,verbrennen::V,sadedzināt,დაწვავს
2501,geben::V,сетны,აძლევს
2502,geben::V,dot,აძლევს
2503,geben::V,padot,აძლევს
2504,reichen::V,сетны,მიაწოდებს
2505,reichen::V,padot,მიაწოდებს
2506,reichen::V,sniegt,მიაწოდებს
2507,schenken::V,козьнавны,აჩუქებს
2508,schenken::V,dāvāt,აჩუქებს
2509,schenken::V,dāvināt,აჩუქებს
2510,versprechen::V,кыв сетны,აღუთქვამს
2511,versprechen::V,solīt,აღუთქვამს
2512,versprechen::V,apsolīt,აღუთქვამს
2513,wünschen::V,кӧсйыны,უსურვებს
2514,wünschen::V,vēlēt,უსურვებს
2515,wünschen::V,novēlēt,უსურვებს
2516,loben::V,ошкыны,აქებს
2517,loben::V,ошкыны,ამკობს
2518,loben::V,lielīt,აქებს
2519,loben::V,lielīt,ამკობს
2520,küssen::V,окавны,აკოცებს
2521,küssen::V,bučot,აკოცებს
2522,küssen::V,skūpstīt,აკოცებს
2523,wiegen::V,гудрӧдлыны,არხევს
2524,wiegen::V,šūpot,არხევს
2525,zudecken::V,веввттьыны,გადახურავს
2526,zudecken::V,apklāt,გადახურავს
2527,zudecken::V,aizsegt,გადახურავს
2528,wecken::V,садьмӧдны,გააღვიძებს
2529,wecken::V,чуксавны,გააღვიძებს
2530,wecken::V,modināt,გააღვიძებს
2531,zeigen::V,петкӧдлыны,დაანახვებს
2532,zeigen::V,rādīt,დაანახვებს
2533,führen::V,нуӧдны,მიჰყავს
2534,führen::V,vadīt,მიჰყავს
2535,lehren::V,велӧдны,ასწავლის
2536,lehren::V,mācīt,ასწავლის
2537,lehren::V,iemācīt,ასწავლის
2538,unterrichten::V,велӧдны,ასწავლის
2539,unterrichten::V,apmācīt,ასწავლის
2540,aufziehen::V,быдтыны,აღზრდის
2541,aufziehen::V,uzaudzināt,აღზრდის
2542,leiten::V,веськӧдлыны,აწარმოებს
2543,leiten::V,веськӧдлыны,ხელმძღვანელობს
2544,leiten::V,vadīt,აწარმოებს
2545,leiten::V,vadīt,ხელმძღვანელობს
2546,leiten::V,pārzināt,აწარმოებს
2547,leiten::V,pārzināt,ხელმძღვანელობს
2548,antreiben::V,тэрмӧдны,დააჩქარებს
2549,antreiben::V,urdīt,დააჩქარებს
2550,antreiben::V,mudināt,დააჩქარებს
2551,lassen::V,тшӧктыны,ა--ინებს
2552,lassen::V,ļaut,ა--ინებს
2553,einladen::V,корны,მოიპატიჟებს
2554,einladen::V,ielūgt,მოიპატიჟებს
2555,einladen::V,aicināt,მოიპატიჟებს
2556,vereinigen::V,ӧтувтны,შეაერთებს
2557,vereinigen::V,котыртны,შეაერთებს
2558,vereinigen::V,vienot,შეაერთებს
2559,vereinigen::V,apvienot,შეაერთებს
2560,besuchen::V,волыны,სანახავად მიდის
2561,besuchen::V,ветлыны,სანახავად მიდის
2562,besuchen::V,apciemot,სანახავად მიდის
2563,treffen::V,вочаӧдны,შეხვდება
2564,treffen::V,паныдавны,შეხვდება
2565,treffen::V,satikt,შეხვდება
2566,treffen::V,sastapt,შეხვდება
2567,sich versammeln::V,лӧсьӧдчыны,შეიკრიბება
2568,sich versammeln::V,salasīties,შეიკრიბება
2569,sich versammeln::V,sapulcēties,შეიკრიბება
2570,spielen::V,ворсны,ეთამაშება
2571,spielen::V,spēlēt,ეთამაშება
2572,spielen::V,spēlēties,ეთამაშება
2573,singen::V,сьывны,მღერის
2574,singen::V,dziedāt,მღერის
2575,tanzen::V,йӧктыны,ცეკვავს
2576,tanzen::V,diet,ცეკვავს
2577,tanzen::V,dejot,ცეკვავს
2578,tanzen::V,dancot,ცეკვავს
2579,sich trennen::V,торйӧдчыны,მოშორდება
2580,sich trennen::V,šķirties,მოშორდება
2581,sich trennen::V,izšķirties,მოშორდება
2582,verlassen::V,эновтны,მიატოვებს
2583,verlassen::V,atstāt,მიატოვებს
2584,retten::V,видзны,იხსნის
2585,retten::V,видзны,გადაარჩენს
2586,retten::V,мездыны,იხსნის
2587,retten::V,мездыны,გადაარჩენს
2588,retten::V,glābt,იხსნის
2589,retten::V,glābt,გადაარჩენს
2590,bewachen::V,видзны,დარაჯობს
2591,bewachen::V,видзны,უთვალთვალებს
2592,bewachen::V,sargāt,დარაჯობს
2593,bewachen::V,sargāt,უთვალთვალებს
2594,schützen::V,видзны,დაიფარავს
2595,schützen::V,pasargāt,დაიფარავს
2596,schützen::V,aizsargāt,დაიფარავს
2597,verteidigen::V,дорйыны,დაიცავს
2598,verteidigen::V,aizstāvēt,დაიცავს
2599,sich schlagen::V,косясьны,იჩხუბებს
2600,sich schlagen::V,kauties,იჩხუბებს
2601,sich schlagen::V,izkauties,იჩხუბებს
2602,schießen::V,лыйны,ისვრის
2603,schießen::V,šaut,ისვრის
2604,schießen::V,šaudīt,ისვრის
2605,siegen::V,вермыны,გაიმარჯვებს
2606,siegen::V,uzvarēt,გაიმარჯვებს
2607,ärgern::V,лӧгӧдны,აჯავრებს
2608,ärgern::V,лёкмӧдны,აჯავრებს
2609,ärgern::V,скӧрмӧдны,აჯავრებს
2610,ärgern::V,sadusmot,აჯავრებს
2611,schlagen::V,вартны,ცემს
2612,schlagen::V,sist,ცემს
2613,schlagen::V,triekt,ცემს
2614,treten::V,лёгны,პანღურს ამოჰკრავს
2615,treten::V,майкны,პანღურს ამოჰკრავს
2616,treten::V,mīt,პანღურს ამოჰკრავს
2617,treten::V,paspert,პანღურს ამოჰკრავს
2618,stechen::V,бышткыны,სჩხვლეტს
2619,stechen::V,durt,სჩხვლეტს
2620,stoßen::V,тойлыны,დაეჯახება
2621,stoßen::V,йӧткавны,დაეჯახება
2622,stoßen::V,grūst,დაეჯახება
2623,stehlen::V,гусявны,ქურდობს
2624,stehlen::V,гусявны,მოიპარავს
2625,stehlen::V,zagt,ქურდობს
2626,stehlen::V,zagt,მოიპარავს
2627,stören::V,падмӧдны,შეაწუხებს
2628,stören::V,traucēt,შეაწუხებს
2629,belästigen::V,дӧзмӧдны,მობეზრდება
2630,belästigen::V,apgrūtināt,მობეზრდება
2631,verbergen::V,дзебны,დამალავს
2632,verbergen::V,сайӧдны,დამალავს
2633,verbergen::V,slēpt,დამალავს
2634,verbergen::V,paslēpt,დამალავს
2635,täuschen::V,пӧръявны,შეცდებს
2636,täuschen::V,ылӧдны,შეცდებს
2637,täuschen::V,mānīt,შეცდებს
2638,täuschen::V,maldināt,შეცდებს
2639,betrügen::V,сӧрны,მოატყუებს
2640,betrügen::V,krāpt,მოატყუებს
2641,betrügen::V,apkrāpt,მოატყუებს
2642,töten::V,вины,მოკლავს
2643,töten::V,nāvēt,მოკლავს
2644,töten::V,nogalināt,მოკლავს
2645,wohnen::V,овны,ცხოვრობს
2646,wohnen::V,овны,ბინადრობს
2647,wohnen::V,dzīvot,ცხოვრობს
2648,wohnen::V,dzīvot,ბინადრობს
2649,arbeiten::V,уджавны,მუშაობს
2650,arbeiten::V,strādāt,მუშაობს
2651,arbeiten::V,darboties,მუშაობს
2652,sammeln::V,чукӧртны,შეკრებს
2653,sammeln::V,vākt,შეკრებს
2654,pflücken::V,вотны,კრეფს
2655,pflücken::V,ӧктыны,კრეფს
2656,pflücken::V,raut,კრეფს
2657,pflücken::V,plūkt,კრეფს
2658,jagen::V,кыйсьыны,ნადირობს
2659,jagen::V,medīt,ნადირობს
2660,fischen::V,чери кыйны,თევზაობს
2661,fischen::V,zvejot,თევზაობს
2662,fassen::V,кутны,დააჭერს
2663,fassen::V,saķert,დააჭერს
2664,hüten::V,видзны,მწყემსავს
2665,hüten::V,йирӧдны,მწყემსავს
2666,hüten::V,ganīt,მწყემსავს
2667,treiben::V,вӧтлыны,მიერეკება
2668,treiben::V,dzīt,მიერეკება
2669,anbinden::V,домавны,მიაბამს
2670,anbinden::V,piesiet,მიაბამს
2671,anbinden::V,piesaistīt,მიაბამს
2672,füttern::V,вердны,აჭმევს
2673,füttern::V,barot,აჭმევს
2674,melken::V,лысьтыны,წველის
2675,melken::V,slaukt,წველის
2676,hacken::V,керавны,კეპავს
2677,hacken::V,kapāt,კეპავს
2678,gießen::V,киськавны,რწყავს
2679,gießen::V,liet,რწყავს
2680,gießen::V,laistīt,რწყავს
2681,reifen::V,кисьмыны,მწიფდება
2682,reifen::V,briest,მწიფდება
2683,zubereiten::V,дасьтыны,მოამზადებს
2684,zubereiten::V,taisīt,მოამზადებს
2685,zubereiten::V,gatavot,მოამზადებს
2686,kochen::V,пуны,მოხარშავს
2687,kochen::V,vārīt,მოხარშავს
2688,backen::V,пӧжавны,გამოაცხობს
2689,backen::V,cept,გამოაცხობს
2690,braten::V,пражитны,შეწვავს
2691,braten::V,cept,შეწვავს
2692,braten::V,cepināt,შეწვავს
