,Concept_ID,it,os
1429,verbergen::V,nascondere,басусӕг кӕнын
1430,täuschen::V,ingannare,фӕливын
1431,täuschen::V,ingannare,асайын
1432,betrügen::V,frodare,асайын
1433,betrügen::V,truffare,асайын
1434,töten::V,uccìdere,амарын
1435,wohnen::V,abitare,цӕрын
1436,arbeiten::V,lavorare,кусын
1437,sammeln::V,raccògliere,æртонын
1438,sammeln::V,collezionare,æртонын
1439,pflücken::V,cògliere,тонын
1440,jagen::V,cacciare,цуан кæнын
1441,fischen::V,pescare,кæсаг ахсын æнгуырæй
1442,fischen::V,pescare,æнгуыр дарын
1443,fassen::V,catturare,ӕрцахсын
1444,fassen::V,acchiappare,ӕрцахсын
1445,hüten::V,pascolare,хизын
1446,treiben::V,spìngere,скъӕрын
1447,anbinden::V,legare,бабæттын
1448,anbinden::V,legare,æрбæттын
1449,anbinden::V,attaccare,бабæттын
1450,anbinden::V,attaccare,æрбæттын
1451,füttern::V,dar da mangiare a,холлаг дæттын
1452,füttern::V,dar da mangiare a,холлаг æвæрын
1453,füttern::V,dar da mangiare a,дарын
1454,melken::V,mùngere,дуцын
1455,hacken::V,tritare,кæрдын
1456,hacken::V,tritare,лыгтæ кæнын
1457,hacken::V,spaccare,кæрдын
1458,hacken::V,spaccare,лыгтæ кæнын
1459,gießen::V,annaffiare,бакалын
1460,reifen::V,maturare,срæгъæд уын
1461,reifen::V,maturare,сцæттæ уын
1462,zubereiten::V,preparare,сцӕттӕ кӕнын
1463,kochen::V,cuòcere,фыцын
1464,backen::V,cuòcere,фыцын
1465,backen::V,cuòcere al forno,фыцын
1466,braten::V,frìggere,цурын
1467,braten::V,arrostire,цурын
1468,umrühren::V,mescolare,ахæццæ кæнын
1469,umrühren::V,mescolare,азмæнтын
1470,umrühren::V,mescolare,астауын
1471,stricken::V,llavorare a maglia,кæнын
1472,stricken::V,llavorare a maglia,бийын
1473,nähen::V,cucire,хуыйын
1474,färben::V,tìngere,ахорын
1475,reinigen::V,pulire,ссыгъдæг кæнын
1476,reinigen::V,pulire,ныссыгъдæг кæнын
1477,reinigen::V,pulire,ныссæрфын
1478,reinigen::V,nettare,ссыгъдæг кæнын
1479,reinigen::V,nettare,ныссыгъдæг кæнын
1480,reinigen::V,nettare,ныссæрфын
1481,waschen::V,lavare,ӕхсын
1482,abwischen::V,asciugare,сӕрфын
1483,spülen::V,lavare,æнхъæвзын
1484,spülen::V,sciacquare,æнхъæвзын
1485,fegen::V,spazzare,мӕрзын
1486,kehren::V,spazzare,мӕрзын
1487,baden::V,bagnarsi,хи найын
1488,baden::V,fare il bagno,хи найын
1489,sich waschen::V,lavarsi,хи æхсын
1490,ausziehen::V,tògliersi,ласын
1491,anziehen::V,mettersi,скæнын
1492,anziehen::V,indossare,скæнын
1493,sich anziehen::V,vestirsi,дзаума скæнын
1494,sich anziehen::V,vestirsi,дарæс скæнын
1495,kämmen::V,pettinare,ныффасын
1496,kämmen::V,pettinare,æрфасын
1497,schmücken::V,ornare,фӕлындын
1498,schmücken::V,decorare,фӕлындын
1499,sagen::V,dire,зæгъын
1500,sprechen::V,parlare,дзурын
1501,reden::V,parlare,ныхас кӕнын
1502,sich unterhalten::V,conversare,ныхас кæнын
1503,fragen::V,chièdere,фӕрсын
1504,fragen::V,domandare,фӕрсын
1505,bitten::V,pregare,курын
1506,erzählen::V,narrare,радзурын
1507,erzählen::V,narrare,ратаурæгъ кæнын
1508,erzählen::V,raccontare,радзурын
1509,erzählen::V,raccontare,ратаурæгъ кæнын
1510,mitteilen::V,comunicare,фехъусын кæнын
1511,nennen::V,nominare,хонын
1512,rufen::V,chiamare,сидын
1513,prahlen::V,vantarsi,ӕппӕлын
1514,übersetzen::V,tradurre,ратæлмац кæнын
1515,denken::V,pensare,ӕнхъӕлын
1516,denken::V,pensare,хъуыды кӕнын
1517,glauben::V,credere,уырнын
1518,bemerken::V,notare,фенын
1519,bemerken::V,osservare,фенын
1520,erkennen::V,riconoscere,базонын
1521,begreifen::V,capire,ӕмбарын
1522,begreifen::V,capire,бамбарын
1523,begreifen::V,comprèndere,ӕмбарын
1524,begreifen::V,comprèndere,бамбарын
1525,verstehen::V,intèndere,
1526,verstehen::V,comprèndere,
1527,lernen::V,imparare,ахуыр кӕнын
1528,lernen::V,apprèndere,ахуыр кӕнын
1529,wissen::V,sapere,зонын
1530,sich erinnern an::V,ricordare,зæрдыл æрлæууын
1531,sich erinnern an::V,ricordare,æрымысын
1532,sich erinnern an::V,ricordare,æрбаймысын
1533,sich erinnern an::V,ricordare,æрхъуыды кæнын
1534,sich erinnern an::V,ricordarsi di,зæрдыл æрлæууын
1535,sich erinnern an::V,ricordarsi di,æрымысын
1536,sich erinnern an::V,ricordarsi di,æрбаймысын
1537,sich erinnern an::V,ricordarsi di,æрхъуыды кæнын
1538,vergessen::V,dimenticare,ферох кæнын
1539,vergessen::V,dimenticare,айрох кæнын
1540,messen::V,misurare,барын
1541,zählen::V,contare,нымайын
1542,rechnen::V,contare,хынцын
1543,rechnen::V,calcolare,хынцын
1544,lesen::V,lèggere,кӕсын
1545,lesen::V,lèggere,фӕрсын
1546,malen::V,dipìngere,ныв кӕнын
1547,zeichnen::V,disegnare,ныв кӕнын
1548,schreiben::V,scrìvere,фыссын
1549,besitzen::V,possedere,хицау уын
1550,kaufen::V,comprare,балхӕнын
1551,kaufen::V,acquistare,балхӕнын
1552,verkaufen::V,vendere,уӕй кӕнын
1553,bezahlen::V,pagare,бафидын
1554,zahlen::V,pagare,фидын
1555,beherrschen::V,dominare,æлдариуæг кæнын
1556,ertragen::V,sopportare,бавзарын
