,Concept_ID,kk,fr
1565,nennen::V,атау,appeler
1566,rufen::V,шақыру,appeler
1567,prahlen::V,бөсу,se vanter
1568,übersetzen::V,аудару,traduire
1569,denken::V,ойлау,penser
1570,glauben::V,нану,croire
1571,glauben::V,илану,croire
1572,bemerken::V,аңғару,remarquer
1573,bemerken::V,аңғару,apercevoir
1574,erkennen::V,тану,reconnaître
1575,begreifen::V,ұғу,concevoir
1576,begreifen::V,аңғарып алу,concevoir
1577,verstehen::V,пайым,entendre
1578,verstehen::V,пайым,comprendre
1579,verstehen::V,түсіну,entendre
1580,verstehen::V,түсіну,comprendre
1581,lernen::V,оқу,apprendre
1582,wissen::V,хабардар болу,savoir
1583,sich erinnern an::V,еске түсіру,se souvenir de
1584,vergessen::V,ұмыту,oublier
1585,messen::V,өлшеу,mesurer
1586,zählen::V,санау,compter
1587,rechnen::V,санап шығару,calculer
1588,rechnen::V,санап шығу,calculer
1589,rechnen::V,санау,calculer
1590,lesen::V,оқу,lire
1591,malen::V,сурет салу,peindre
1592,zeichnen::V,сурет салу,dessiner
1593,schreiben::V,жазу,écrire
1594,besitzen::V,болу,posséder
1595,kaufen::V,алу,acheter
1596,kaufen::V,әперу,acheter
1597,verkaufen::V,сату,vendre
1598,bezahlen::V,төлеу,payer
1599,bezahlen::V,ақы беру,payer
1600,bezahlen::V,ақы төлеу,payer
1601,zahlen::V,төлеу,payer
1602,beherrschen::V,билеу,dominer
1603,beherrschen::V,билеу,maîtriser
1604,ertragen::V,төзу,tolérer
1605,ertragen::V,төзу,supporter
1606,ertragen::V,шыдау,tolérer
1607,ertragen::V,шыдау,supporter
