,Concept_ID,mdf,os
1364,reinigen::V,ва́ткамс,ныссæрфын
1365,reinigen::V,а́роптомс,ссыгъдæг кæнын
1366,reinigen::V,а́роптомс,ныссыгъдæг кæнын
1367,reinigen::V,а́роптомс,ныссæрфын
1368,waschen::V,муськомс,ӕхсын
1369,abwischen::V,нардамс,сӕрфын
1370,spülen::V,оргалдомс,æнхъæвзын
1371,fegen::V,тяемс,мӕрзын
1372,kehren::V,тяемс,мӕрзын
1373,baden::V,э́шелямс,хи найын
1374,sich waschen::V,штамс,хи æхсын
1375,ausziehen::V,кайсефтемс,ласын
1376,anziehen::V,ща́фтомс,скæнын
1377,sich anziehen::V,щамс,дзаума скæнын
1378,sich anziehen::V,щамс,дарæс скæнын
1379,kämmen::V,се́ендемс,ныффасын
1380,kämmen::V,се́ендемс,æрфасын
1381,schmücken::V,на́ряжамс,фӕлындын
1382,schmücken::V,ма́зоптомс,фӕлындын
1383,sagen::V,азомс,зæгъын
1384,sagen::V,мярьгомс,зæгъын
1385,sprechen::V,корхтамс,дзурын
1386,reden::V,корхнемс,ныхас кӕнын
1387,sich unterhalten::V,корхнемс,ныхас кæнын
1388,fragen::V,ки́зефтемс,фӕрсын
1389,bitten::V,а́намс,курын
1390,bitten::V,ве́шемс,курын
1391,erzählen::V,а́зондомс,радзурын
1392,erzählen::V,а́зондомс,ратаурæгъ кæнын
1393,mitteilen::V,азомс,фехъусын кæнын
1394,nennen::V,лемдемс,хонын
1395,nennen::V,путомс лем,хонын
1396,rufen::V,серьгядемс,сидын
1397,prahlen::V,шна́фтомс пря́,ӕппӕлын
1398,übersetzen::V,ётафтомс,ратæлмац кæнын
1399,denken::V,арьсемс,ӕнхъӕлын
1400,denken::V,арьсемс,хъуыды кӕнын
1401,glauben::V,кемамс,уырнын
1402,bemerken::V,ня́емс,фенын
1403,erkennen::V,содамс,базонын
1404,begreifen::V,сатомс,ӕмбарын
1405,begreifen::V,сатомс,бамбарын
1406,verstehen::V,шарьхкодемс,
1407,lernen::V,тонафнемс,ахуыр кӕнын
1408,wissen::V,со́дамс,зонын
1409,sich erinnern an::V,лятфтамс,зæрдыл æрлæууын
1410,sich erinnern an::V,лятфтамс,æрымысын
1411,sich erinnern an::V,лятфтамс,æрбаймысын
1412,sich erinnern an::V,лятфтамс,æрхъуыды кæнын
1413,vergessen::V,юкстамс,ферох кæнын
1414,vergessen::V,юкстамс,айрох кæнын
1415,messen::V,ункснемс,барын
1416,zählen::V,лу́вомс,нымайын
1417,zählen::V,а́рьсемс,нымайын
1418,rechnen::V,лувомс,хынцын
1419,lesen::V,лувомс,кӕсын
1420,lesen::V,лувомс,фӕрсын
1421,lesen::V,морафтомс,кӕсын
1422,lesen::V,морафтомс,фӕрсын
1423,malen::V,рисова́ндамс,ныв кӕнын
1424,zeichnen::V,рисова́ндамс,ныв кӕнын
1425,schreiben::V,сёрмадомс,фыссын
1426,besitzen::V,улемс азоркс,хицау уын
1427,kaufen::V,рамамс,балхӕнын
1428,verkaufen::V,мимс,уӕй кӕнын
1429,bezahlen::V,пандомс,бафидын
1430,zahlen::V,па́ндомс,фидын
1431,beherrschen::V,азорондамс,æлдариуæг кæнын
1432,ertragen::V,кирдемс,бавзарын
1433,Netz::N,,хыз
