,Concept_ID,ady,mrj
1224,besitzen::V,иӏэн,кы́чаш
1225,kaufen::V,щэфы́н,нӓлӓш
1226,verkaufen::V,щэн,выжалаш
1227,bezahlen::V,птын,тӱлӓш
1228,bezahlen::V,лъыптын,тӱлӓш
1229,bezahlen::V,птыжьы́н,тӱлӓш
1230,zahlen::V,птын,тӱлӓш
1231,zahlen::V,лъыптын,тӱлӓш
1232,beherrschen::V,иунаеу иӏэн,кы́чаш
1233,ertragen::V,щэчы́н,цӹтӓш
1234,Schnurrbart::N,,öрш
1235,Nabel::N,,кӹлӹмдӹ
1236,Wetter::N,,игечӹ
1237,Frost::N,,ӱштӹ
1238,Raureif::N,,пöрш
1239,Adler::N,,кучкыж
1240,Schwan::N,,йӱксӹ
1241,Ton::N,,юк
1242,Sache::N,,хӓдӹр
1243,Schlitten::N,,тир
1244,Last::N,,нелӹц
1245,Figur::N,,кӓн
1246,Bündel::N,,топ
1247,Bündel::N,,пидӹш
1248,Bündel::N,,кӹлдӹш
1249,Schuh::N,,ту́фльы
1250,Arzt::N,,доктор
1251,lebendig::A,,живой
1252,zuerst::ADV,,андак
1253,manchmal::ADV,,кынамжы
1254,niemals::ADV,,нинам
1255,niemals::ADV,,нигынам
1256,niemals::ADV,,нигынамат
1257,hier::ADV,,тиштӹ
1258,hierhin::ADV,,тишкӹ
1259,von hier::ADV,,тишец
1260,von hier::ADV,,тишецӹн
1261,schon::ADV,,уже
1262,schon::ADV,,ӹнде
1263,sinken::V,,пычаш
1264,klirren::V,,цонгырталгаш
1265,fliehen::V,,кыргыжаш
1266,flüchten::V,,кыргыж шӹлӓш
1267,geraten::V,,лиӓш
1268,aufheben::V,,кузыкташ
1269,beugen::V,,лывырташ
1270,beugen::V,,каклярташ
1271,umdrehen::V,,сӓрӓлӓш
1272,bekommen::V,,лыкташ
1273,erhalten::V,,получаяш
1274,treten::V,,чымаш
