,Concept_ID,ga,hi
1469,eilen::V,deifrigh,शीघ्रता से चलना
1470,eilen::V,brostaigh,तेज़ी से जाना
1471,eilen::V,brostaigh,शीघ्रता से चलना
1472,sich beeilen::V,deifrigh,जल्दी करना
1473,sich beeilen::V,deifrigh,शीघ्रता करना
1474,sich beeilen::V,déan deifir,जल्दी करना
1475,sich beeilen::V,déan deifir,शीघ्रता करना
1476,sausen::V,luathaigh,बड़ी तेज़ी से चलना
1477,rennen::V,rith,भागना
1478,rennen::V,rith,दौड़ना
1479,springen::V,léim,उछलना
1480,klettern::V,dreap,चढ़ना
1481,schaukeln::V,téigh ar an maide corrach,झूलना
1482,kriechen::V,snámh,रेंगना
1483,schwimmen::V,snámh,तैरना
1484,tauchen::V,tum,डूबना
1485,rudern::V,iomair,खेना
1486,rudern::V,iomair,चप्पू चलाना
1487,rudern::V,rámhaigh,खेना
1488,rudern::V,rámhaigh,चप्पू चलाना
1489,fahren::V,tiomáin,चलना
1490,fahren::V,tiomáin,यात्रा करना
1491,fliegen::V,eitil,उड़ना
1492,gehen::V,téigh,जाना
1493,weggehen::V,imigh,चला जाना
1494,weggehen::V,imigh,बाहर जाना
1495,abfahren::V,imigh,छूटना
1496,abfahren::V,imigh,रवाना होना
1497,anhalten::V,stad,रुकना
1498,anhalten::V,stad,खड़ा होना
1499,hineingehen::V,téigh isteach,घुसना
1500,hineingehen::V,téigh isteach,अंदर जाना
1501,eintreten::V,téigh isteach,प्रवेश करना
1502,kommen::V,tar,आना
1503,ankommen::V,tar,पहुँचना
1504,zurückkommen::V,fill,लौटना
1505,zurückkommen::V,fill,वापस आना
1506,bleiben::V,fan,रहना
1507,bleiben::V,fan,रुकना
1508,warten::V,fan,इंतज़ार करना
1509,erwarten::V,tá ag súil le,प्रतीक्षा करना
1510,erwarten::V,tá ag dréim le,प्रतीक्षा करना
1511,suchen::V,lorg,ढूँढ़ना
1512,finden::V,faigh,पाना
1513,finden::V,faigh,ढूँढ़ निकालना
1514,finden::V,aimsigh,पाना
1515,finden::V,aimsigh,ढूँढ़ निकालना
1516,versuchen::V,triail,कोशिश करना
1517,vorbereiten::V,réitigh,तैयार करना
1518,lieben::V,gráigh,प्यार करना
1519,mögen::V,taitin le,पसंद होना
1520,mögen::V,is maith le,पसंद होना
1521,lachen::V,gáir,हँसना
1522,rühren::V,téigh i bhfeidhm ar,छूना
1523,weinen::V,goil,रोना
1524,weinen::V,caoin,रोना
1525,schimpfen::V,tá ag clamhsán,गाली देना
1526,sich ärgern::V,tá corraithe,चिढ़ना
1527,sich ärgern::V,tá corraithe,नाराज़ होना
1528,sich fürchten::V,tá eagla ar,डरना
1529,sich fürchten::V,tá eagla ar,भय खाना
1530,fürchten::V,tá eagla ar,डरना से
1531,fürchten::V,tá eagla ar,भय खाना से
1532,fliehen::V,teith,भागना
1533,flüchten::V,éalaigh,निकल भागना
1534,sehen::V,feic,देखना
1535,anschauen::V,dearc,देखना
1536,anschauen::V,féach ar,देखना
1537,ansehen::V,breathnaigh,दृष्टि डालना पर
1538,hören::V,cluin,सुनना
1539,zuhören::V,éist,सुनना
1540,probieren::V,bliais,चखना
1541,riechen::V,bolaigh,सूँघना
1542,fühlen::V,braith,महसूस करना
1543,fühlen::V,mothaigh,महसूस करना
1544,scheinen::V,tá an chuma ar,लगना
1545,zu sehen sein::V,tá le feiceáil,दिखाई देना
1546,vernehmen::V,clois,सुनना
1547,frieren::V,tá fuar,ठंड लगना
1548,frieren::V,tá fuar,सर्दी लगना
1549,tun::V,déan,करना
1550,können::V,féad,सकना
1551,können::V,féad,जानना
1552,können::V,is féidir le,सकना
1553,können::V,is féidir le,जानना
1554,wollen::V,tá ag iarraidh,चाहना
1555,anfangen::V,tosaigh,शुरू करना
1556,anfangen::V,cuir tús le,शुरू करना
1557,beenden::V,críochnaigh,ख़त्म करना
1558,beenden::V,críochnaigh,समाप्त करना
1559,beenden::V,cuir deireadh le,ख़त्म करना
1560,beenden::V,cuir deireadh le,समाप्त करना
1561,aufhören::V,stad,बंद जाना
1562,aufhören::V,stad,समाप्त जाना
1563,gelingen::V,éirigh le,बनना
1564,gelingen::V,éirigh le,अच्छा होना
1565,geraten::V,tá deireadh ar,बन पड़ना
1566,öffnen::V,oscail,खोलना
1567,schließen::V,dún,बंद करना
1568,schließen::V,iaigh,बंद करना
1569,stellen::V,cuir,रखना
1570,setzen::V,cuir,रखना
1571,setzen::V,cuir,बिठाना
1572,setzen::V,socraigh,रखना
1573,setzen::V,socraigh,बिठाना
1574,legen::V,cuir,रखना
1575,legen::V,cuir,लिटाना
1576,berühren::V,teagmhaigh le,छूना
1577,berühren::V,teagmhaigh le,स्पर्श करना
1578,verbinden::V,ceangail,बाँधना
1579,bedecken::V,clúdaigh,ढकना
1580,bedecken::V,cumhdaigh,ढकना
1581,aufhängen::V,croch,लटकाना
1582,anzünden::V,las,जलाना
1583,anzünden::V,adhain,जलाना
1584,aufheben::V,tóg,उठाना
1585,aufheben::V,ardaigh,उठाना
1586,zurücklassen::V,fág,पीछे छोड़ना
1587,verlieren::V,caill,खोना
1588,verlieren::V,caill,गँवाना
1589,fallen lassen::V,lig uait,गिराना
1590,fallen lassen::V,caith uait,गिराना
1591,machen::V,déan,करना
1592,machen::V,déan,बनाना
1593,machen::V,réitigh,करना
1594,machen::V,réitigh,बनाना
1595,herstellen::V,táirg,बनाना
1596,herstellen::V,táirg,तैयार करना
1597,bauen::V,tóg,बनाना
1598,bauen::V,tóg,निर्माण करना
1599,reparieren::V,deisigh,मरम्मत करना
1600,verbessern::V,feabhsaigh,सुधारना
1601,ändern::V,athraigh,बदलना
1602,ändern::V,athraigh,परीवर्तन करना
1603,graben::V,tochail,खोदना
1604,beugen::V,crom,झुकाना
1605,biegen::V,lúb,झुकाना
1606,drehen::V,cas,फेरना
1607,drehen::V,cas,घुमाना
1608,wenden::V,tiontaigh,पलटना
1609,wenden::V,tiontaigh,मोड़ना
1610,umdrehen::V,iompaigh,घुमाना
1611,umdrehen::V,tiontaigh,घुमाना
1612,heben::V,ardaigh,उठाना
1613,heben::V,ardaigh,ऊँचा करना
1614,hochheben::V,tóg,उठाना
1615,hochheben::V,tóg,ऊपर को उठाना
1616,ergreifen::V,beir ar,पकड़ना
1617,ergreifen::V,beir ar,हाथ में लेना
1618,halten::V,coimeád,धरना
1619,halten::V,coimeád,पकड़ना
1620,halten::V,coinnigh,धरना
1621,halten::V,coinnigh,पकड़ना
1622,drücken::V,brúigh,दबाना
1623,schieben::V,brúigh,सरकाना
1624,schieben::V,brúigh,खिसकाना
1625,kratzen::V,scríob,खुरचना
1626,kratzen::V,scríob,खुजलाना
1627,lecken::V,ligh,चाटना
1628,lecken::V,leadhb,चाटना
1629,beißen::V,bain greim as,काटना
1630,abreißen::V,stróic,तोड़ना
1631,abreißen::V,tarraing,तोड़ना
1632,abschneiden::V,scoith,काट करना
1633,binden::V,ceangail,बाँधना
1634,stecken::V,sáigh,खोंसना
1635,brechen::V,bris,तोड़ना
1636,klopfen::V,cnag,खटखटाना
1637,hauen::V,buail,ठोकना
1638,kleben::V,gliúáil,चिपकाना
1639,reiben::V,cuimil,घिसना
1640,reiben::V,cuimil,रगड़ना
1641,streichen::V,leath,लगाना
1642,schleifen::V,líomh,तेज़ करना
1643,schneiden::V,gearr,कतरना
1644,rütteln::V,croith,झकझोरना
1645,schütteln::V,croith,हिलाना
1646,schwenken::V,luasc,घुमाना
1647,schütten::V,doirt,उँडेलना
1648,füllen::V,líon,भरना
1649,füllen::V,líon,ठूसना
1650,einwickeln::V,cuach,लपेटना
1651,einwickeln::V,clúdaigh,लपेटना
1652,tragen::V,iompair,ढोना
1653,schleppen::V,tarraing,घसीटना
1654,ziehen::V,tarraing,खींचना
1655,aufbewahren::V,coinnigh,रखना
1656,werfen::V,caith,फेंकना
1657,fangen::V,ceap,पकड़ना
1658,packen::V,beir ar,पकड़ना
1659,verstecken::V,folaigh,छिपाना
1660,verstecken::V,cuir i bhfolach,छिपाना
1661,teilen::V,roinn,बाँटना
1662,schicken::V,seol,भेजना
1663,bringen::V,beir,लाना
1664,bringen::V,tabhair,लाना
1665,hinzufügen::V,cuir le,जोड़ना
1666,bekommen::V,faigh,पाना
1667,erhalten::V,faigh,पाना
1668,erhalten::V,faigh,मिलना
1669,nehmen::V,tóg,लेना
1670,nehmen::V,glac,लेना
1671,wählen::V,pioc,चुनना
1672,wählen::V,roghnaigh,चुनना
1673,auswählen::V,roghnaigh,चुनना
1674,bewahren::V,caomhnaigh,बनाए रखना
1675,behindern::V,cuir bac ar,रोकना
1676,verderben::V,mill,ख़राब करना
1677,beschädigen::V,loit,नुक़सान पहुँचाना
1678,beschädigen::V,déan damáiste do,नुक़सान पहुँचाना
1679,zerbrechen::V,bris,तोड़ना
1680,zerreißen::V,stiall,तोड़ना
1681,zerstören::V,mill,नष्ट करना
1682,zerstören::V,mill,बरबाद करना
1683,zerstören::V,scrios,नष्ट करना
1684,zerstören::V,scrios,बरबाद करना
1685,verbrennen::V,las,जलाना
1686,verbrennen::V,dóigh,जलाना
1687,geben::V,tabhair,देना
1688,reichen::V,sín,थमाना
1689,reichen::V,cuir,थमाना
1690,schenken::V,bronn,भेंट देना
1691,schenken::V,tabhair,भेंट देना
1692,versprechen::V,geall,वादा करना
1693,wünschen::V,guigh,कामना करना
1694,loben::V,mol,तारीफ़ करना
1695,küssen::V,póg,चूमना
1696,wiegen::V,bog,झुलाना
1697,wiegen::V,luasc,झुलाना
1698,zudecken::V,clúdaigh,ढकना
1699,wecken::V,dúisigh,जगाना
1700,zeigen::V,taispeáin,दिखाना
1701,führen::V,treoraigh,रास्ता दिखाना
1702,lehren::V,múin,पढ़ाना
1703,lehren::V,teagasc,पढ़ाना
1704,unterrichten::V,múin,सिखाना
1705,unterrichten::V,teagasc,सिखाना
1706,aufziehen::V,tóg,पालना
1707,leiten::V,tá i gceannas ar,संचालन करना
1708,antreiben::V,gríosaigh,हड़बड़ाना
1709,lassen::V,cuir ag,-आना
1710,lassen::V,cuir ag,कराना
1711,einladen::V,cuir cuireadh ar,बुलाना
1712,vereinigen::V,aontaigh,मिलाना
1713,vereinigen::V,aontaigh,संयुक्त करना
1714,besuchen::V,tabhair cuairt ar,मिलना से
1715,besuchen::V,tabhair cuairt ar,मिलने जाना से
1716,treffen::V,cas ar,मिलना
1717,treffen::V,buail le,मिलना
1718,sich versammeln::V,bailigh,इकट्ठा होना
1719,sich versammeln::V,cruinnigh,इकट्ठा होना
1720,spielen::V,imir,खेलना
1721,spielen::V,tá ag spraoi,खेलना
1722,singen::V,can,गाना
1723,tanzen::V,rinc,नाचना
1724,tanzen::V,damhsaigh,नाचना
1725,sich trennen::V,scar,अलग होना
1726,verlassen::V,fág,छोड़ना
1727,retten::V,tarrtháil,बचाना
1728,bewachen::V,cosain,आँख रखना पर
1729,bewachen::V,gardáil,आँख रखना पर
1730,schützen::V,cosain,रक्षा करना
1731,verteidigen::V,cosain,रक्षा करना
1732,sich schlagen::V,tá ag bruíon,हाथापाई करना
1733,schießen::V,caith,गोली मारना
1734,schießen::V,scaoil,गोली मारना
1735,siegen::V,bain,जीतना
1736,siegen::V,bain,विजय पाना
1737,siegen::V,buaigh,जीतना
1738,siegen::V,buaigh,विजय पाना
1739,ärgern::V,cuir isteach ar,चिढ़ाना
1740,schlagen::V,buail,मारना
1741,treten::V,ciceáil,ठोकर मारना
1742,stechen::V,sáigh,भेदना
1743,stechen::V,sáigh,भोंकना
1744,stoßen::V,brúigh,धक्का देना
1745,stoßen::V,brúigh,झटका देना
1746,stoßen::V,soncáil,धक्का देना
1747,stoßen::V,soncáil,झटका देना
1748,stehlen::V,goid,चोरी करना
1749,stören::V,cuir isteach ar,बुरा लगना
1750,belästigen::V,cuir as do,तंग करना
1751,verbergen::V,ceil,लुकाना
1752,täuschen::V,cuir dallamullóg ar,धोखा देना
1753,betrügen::V,déan calaois ar,धोखा देना
1754,töten::V,maraigh,मारना
1755,töten::V,maraigh,मार डालना
1756,wohnen::V,cuir faoi,रहना
1757,wohnen::V,tá ina chónaí,रहना
1758,arbeiten::V,oibrigh,काम करना
1759,sammeln::V,bailigh,जमा करना
1760,sammeln::V,cruinnigh,जमा करना
1761,pflücken::V,pioc,चुनना
1762,pflücken::V,pioc,तोड़ना
1763,jagen::V,seilg,आखेट करना
1764,jagen::V,seilg,शिकार करना
1765,fischen::V,iasc,मछली पकड़ना
1766,fassen::V,beir ar,पकड़ना
1767,hüten::V,aoirigh,चराना
1768,treiben::V,seol,हाँकना
1769,treiben::V,tiomáin,हाँकना
1770,anbinden::V,ceangail,बाँधना
1771,füttern::V,cothaigh,खिलाना
1772,füttern::V,beathaigh,खिलाना
1773,melken::V,bligh,दुहना
1774,melken::V,crúigh,दुहना
1775,hacken::V,gearr,काटना
1776,gießen::V,uiscigh,सींचना
1777,reifen::V,aibigh,पकना
1778,zubereiten::V,cócaráil,पकाना
1779,kochen::V,bruith,पकाना
1780,kochen::V,bruith,राँधना
1781,kochen::V,beirigh,पकाना
1782,kochen::V,beirigh,राँधना
1783,backen::V,bácáil,पकाना
1784,braten::V,róst,तलना
1785,braten::V,róst,भूनना
1786,braten::V,frioch,तलना
1787,braten::V,frioch,भूनना
1788,umrühren::V,measc,फेंटना
1789,stricken::V,cniotáil,बुनना
1790,nähen::V,fuaigh,सीना
1791,färben::V,dathaigh,रँगना
1792,reinigen::V,glan,साफ़ करना
1793,reinigen::V,glan,शुद्ध करना
1794,waschen::V,nigh,धोना
1795,abwischen::V,glan,पोंछ्ना
1796,spülen::V,sruthlaigh,माँजना
1797,spülen::V,sruthlaigh,खँगालना
1798,fegen::V,scuab,बुहारना
1799,kehren::V,scuab,झाड़ना
1800,baden::V,folc,स्नान करना
1801,sich waschen::V,nigh é féin,नहाना
1802,sich waschen::V,nigh é féin,हाथ-मुँह धोना
1803,ausziehen::V,bain de,उतारना
1804,anziehen::V,cuir ar,पहनना
1805,sich anziehen::V,gléas é féin,कपड़े पहनना
1806,kämmen::V,cíor,कंघी करना
1807,schmücken::V,maisigh,सजाना
1808,schmücken::V,maisigh,सँवारना
1809,sagen::V,abair,कहना
1810,sagen::V,abair,बताना
1811,sprechen::V,labhair,बोलना
1812,reden::V,caintigh,बोलना
1813,reden::V,caintigh,बात करना
1814,sich unterhalten::V,caintigh,बात करना
1815,sich unterhalten::V,caintigh,बातचीत करना
1816,sich unterhalten::V,tá ag comhrá,बात करना
1817,sich unterhalten::V,tá ag comhrá,बातचीत करना
1818,fragen::V,fiafraigh,पूछ्ना
1819,fragen::V,fiafraigh,प्रश्न करना
1820,fragen::V,cuir ceist,पूछ्ना
1821,fragen::V,cuir ceist,प्रश्न करना
1822,bitten::V,iarr,माँगना से
1823,erzählen::V,inis,बताना
1824,erzählen::V,eachtraigh,बताना
1825,mitteilen::V,aithris,ख़बर देना
1826,mitteilen::V,aithris,सूचना देना
1827,mitteilen::V,cuir in iúl,ख़बर देना
1828,mitteilen::V,cuir in iúl,सूचना देना
1829,nennen::V,ainmnigh,नाम देना
1830,rufen::V,glaoigh,बुलाना
1831,prahlen::V,maígh,शेख़ी बघारना
1832,übersetzen::V,aistrigh,अनुवाद करना
1833,denken::V,síl,सोचना
1834,denken::V,ceap,सोचना
1835,glauben::V,creid,विश्वास करना
1836,bemerken::V,tabhair faoi deara,ध्यान देना पर
1837,erkennen::V,aithin,पहचानना
1838,begreifen::V,tuig,समझना
1839,verstehen::V,tuig,सुनना
1840,lernen::V,foghlaim,पढ़ना
1841,wissen::V,tá a fhios ag,जानना
1842,wissen::V,tá a fhios ag,मालूम होना
1843,sich erinnern an::V,cuimhnigh ar,याद करना
1844,sich erinnern an::V,is cuimhne ar,याद करना
1845,vergessen::V,dearmad,भूलना
1846,vergessen::V,dearmad,बिसारना
1847,messen::V,tomhais,नापना
1848,zählen::V,cuntais,गिनना
1849,rechnen::V,ríomh,गणना करना
1850,rechnen::V,ríomh,हिसाब करना
1851,rechnen::V,áirigh,गणना करना
1852,rechnen::V,áirigh,हिसाब करना
1853,lesen::V,léigh,पढ़ना
1854,malen::V,péinteáil,कींचना
1855,zeichnen::V,línigh,चित्र कींचना
1856,zeichnen::V,tarraing,चित्र कींचना
1857,schreiben::V,scríobh,लिखना
1858,besitzen::V,is le,मालिक होना
1859,besitzen::V,is le,स्वामी होना
1860,kaufen::V,ceannaigh,ख़रीदना
1861,verkaufen::V,díol,बेचना
1862,bezahlen::V,íoc as,चुकाना
1863,bezahlen::V,íoc as,अदा करना
1864,zahlen::V,íoc,अदा करना
1865,beherrschen::V,rialaigh,शासन करना पर
1866,ertragen::V,seas,सहना
1867,ertragen::V,fulaing,सहना
1868,ertragen::V,foighnigh,सहना
1869,Ader::N,,रग
1870,Ader::N,,शिरा
1871,vorwärts::ADV,,आगे
1872,vorwärts::ADV,,आगे को
