,Concept_ID,eu,ps
1483,erzählen::V,kontatu,کيسه کول
1484,erzählen::V,kontatu,حکايت کول
1485,mitteilen::V,jakinarazi,خبرول
1486,mitteilen::V,jakinarazi,خبر ورکول
1487,nennen::V,izena eman,نوم ايښودل
1488,rufen::V,dei egin,بلل
1489,prahlen::V,harrokerian ibili,لاپې وهل
1490,prahlen::V,ahoberokeriak esan,لاپې وهل
1491,übersetzen::V,itzuli,ژباړل
1492,übersetzen::V,itzuli,ترجمه کول
1493,denken::V,pentsatu,فکر کول
1494,denken::V,gogoeta egin,فکر کول
1495,glauben::V,sinetsi,باور کول
1496,bemerken::V,ohartu,لیدل
1497,bemerken::V,konturatu,لیدل
1498,erkennen::V,ezagutu,پېژندل
1499,erkennen::V,antzeman,پېژندل
1500,begreifen::V,ulertu,رسېدل
1501,begreifen::V,ulertu,پوهېدل
1502,verstehen::V,aditu,پوهېدل
1503,lernen::V,ikasi,زده کول
1504,lernen::V,ikasi,درس لوستل
1505,wissen::V,jakin,پوهېدل
1506,sich erinnern an::V,gogoratu,یادول
1507,sich erinnern an::V,gogoratu,په یاد راوړل
1508,sich erinnern an::V,gogoan izan,یادول
1509,sich erinnern an::V,gogoan izan,په یاد راوړل
1510,vergessen::V,ahaztu,هېرول
1511,vergessen::V,ahantzi,هېرول
1512,messen::V,neurtu,اندازه کول
1513,zählen::V,zenbatu,شمارل
1514,zählen::V,kopuratu,شمارل
1515,rechnen::V,kalkulatu,حسابول
1516,lesen::V,irakurri,لوستل
1517,malen::V,margotu,رسمول
1518,zeichnen::V,marraztu,رسمول
1519,schreiben::V,idatzi,لیکل
1520,besitzen::V,ukan,لرل
1521,besitzen::V,eduki,لرل
1522,kaufen::V,erosi,رانیول
1523,verkaufen::V,saldu,خرڅول
1524,bezahlen::V,ordaindu,تأدیه کول
1525,zahlen::V,ordaindu,کسات اخيستل
1526,beherrschen::V,menpean izan,تسلط لرل
1527,ertragen::V,jasan,زغمل
1528,ertragen::V,pairatu,زغمل
