,Concept_ID,lbe,it
1425,zeichnen::V,сурат дуллан,disegnare
1426,schreiben::V,чичин,scrìvere
1427,schreiben::V,чичлан,scrìvere
1428,besitzen::V,дуну икӏан,possedere
1429,besitzen::V,дуну дикӏан,possedere
1430,besitzen::V,заллуну икӏан,possedere
1431,kaufen::V,машан ласун,comprare
1432,kaufen::V,машан ласун,acquistare
1433,verkaufen::V,баххан,vendere
1434,bezahlen::V,арцу дулун,pagare
1435,bezahlen::V,багьа булун,pagare
1436,zahlen::V,арцу дулун,pagare
1437,zahlen::V,багьа булун,pagare
1438,beherrschen::V,дуну икӏан,dominare
1439,beherrschen::V,заллуну икӏан,dominare
1440,ertragen::V,бухӏан,sopportare
1441,Leber::N,,fegato
1442,Moor::N,,torbiera
1443,Anhöhe::N,,altura
1444,Bucht::N,,cala
1445,Barsch::N,,pèrsico
1446,Hecht::N,,luccio
1447,Laus::N,,pidocchio
1448,Ruf::N,,chiamata
1449,Platz::N,,posto
1450,Platz::N,,spazio
1451,Kante::N,,spìgolo
1452,Größe::N,,taglia
1453,Größe::N,,grandezza
1454,Menge::N,,quantità
1455,Figur::N,,figura
1456,Tasche::N,,borsa
1457,Öl::N,,olio
1458,Schuh::N,,scarpa
1459,Leine::N,,guinzaglio
1460,König::N,,re
1461,fein::A,,fine
1462,fein::A,,delicato
1463,auf einmal::ADV,,insieme
1464,bald::ADV,,presto
1465,bald::ADV,,tra poco
1466,einst::ADV,,prima
1467,einst::ADV,,un tempo
1468,schon::ADV,,già
1469,sie::PRN,,loro
1470,siebzig::NUM,,settanta
1471,klirren::V,,tintinnare
1472,heulen::V,,urlare
1473,heulen::V,,ululare
1474,rühren::V,,commuòvere
1475,zu sehen sein::V,,vedersi
1476,wollen::V,,volere
1477,geraten::V,,stare
1478,kratzen::V,,grattare
1479,kratzen::V,,graffiare
1480,stecken::V,,ficcare
1481,schleifen::V,,arrotare
1482,rütteln::V,,scuòtere
1483,ziehen::V,,tirare
1484,packen::V,,pigliare
1485,packen::V,,afferrare
1486,wünschen::V,,augurare
1487,zudecken::V,,coprire
1488,antreiben::V,,incitare
1489,lassen::V,,fare
1490,treten::V,,calciare
1491,verstehen::V,,intèndere
1492,verstehen::V,,comprèndere
