,Concept_ID,hi,ta
1267,ändern::V,परीवर्तन करना,மாற்றி அமை
1268,graben::V,खोदना,குழி வெட்டு
1269,beugen::V,झुकाना,வனை
1270,biegen::V,झुकाना,வனை
1271,drehen::V,फेरना,சுழல்
1272,drehen::V,घुमाना,சுழல்
1273,wenden::V,पलटना,குடைகவிழு
1274,wenden::V,मोड़ना,குடைகவிழு
1275,umdrehen::V,घुमाना,சுற்றும் முற்றும் பார்
1276,heben::V,उठाना,தூக்கு
1277,heben::V,ऊँचा करना,தூக்கு
1278,hochheben::V,उठाना,தூக்கு
1279,hochheben::V,ऊपर को उठाना,தூக்கு
1280,ergreifen::V,पकड़ना,பறி
1281,ergreifen::V,हाथ में लेना,பறி
1282,halten::V,धरना,பிடித்துக் கொள்
1283,halten::V,पकड़ना,பிடித்துக் கொள்
1284,drücken::V,दबाना,அழுத்து
1285,schieben::V,सरकाना,தள்ளு
1286,schieben::V,खिसकाना,தள்ளு
1287,kratzen::V,खुरचना,கீறு
1288,kratzen::V,खुजलाना,கீறு
1289,lecken::V,चाटना,நக்கு
1290,beißen::V,काटना,கடி
1291,abreißen::V,तोड़ना,கிழி
1292,abschneiden::V,काट करना,வெட்டி எடு
1293,binden::V,बाँधना,கட்டு
1294,stecken::V,खोंसना,பதிய வை
1295,brechen::V,तोड़ना,உடை
1296,klopfen::V,खटखटाना,தட்டு
1297,hauen::V,ठोकना,அடி
1298,kleben::V,चिपकाना,ஒட்டு
1299,reiben::V,घिसना,தேய்
1300,reiben::V,रगड़ना,தேய்
1301,streichen::V,लगाना,பரவச்செய்
1302,schleifen::V,तेज़ करना,அரை
1303,schneiden::V,कतरना,துண்டாக்கு
1304,rütteln::V,झकझोरना,மெல்ல தள்ளு
1305,schütteln::V,हिलाना,குலுக்கு
1306,schwenken::V,घुमाना,ஊஞ்சலாடு
1307,schütten::V,उँडेलना,ஊற்று
1308,füllen::V,भरना,நிரப்பு
1309,füllen::V,ठूसना,நிரப்பு
1310,einwickeln::V,लपेटना,சுற்று
1311,tragen::V,ढोना,எடுத்துச் செல்
1312,schleppen::V,घसीटना,இழுத்துச் செல்
1313,ziehen::V,खींचना,இழு
1314,aufbewahren::V,रखना,வைத்துக் கொள்
1315,werfen::V,फेंकना,வீசி எறி
1316,fangen::V,पकड़ना,பிடி
1317,packen::V,पकड़ना,பிடித்துக்கொள்
1318,verstecken::V,छिपाना,மறை
1319,teilen::V,बाँटना,பாகங்களாகப் பிரி
1320,schicken::V,भेजना,அனுப்பு
1321,bringen::V,लाना,கொண்டு வா
1322,hinzufügen::V,जोड़ना,சேர்
1323,bekommen::V,पाना,பெறு
1324,erhalten::V,पाना,பெறு
1325,erhalten::V,मिलना,பெறு
1326,nehmen::V,लेना,எடு
1327,wählen::V,चुनना,தேர்ந்தெடு
1328,auswählen::V,चुनना,தேர்ல்தெடு
1329,bewahren::V,बनाए रखना,கெடாது பேணு
1330,behindern::V,रोकना,தடங்கல் செய்
1331,verderben::V,ख़राब करना,நாசமாக்கு
1332,beschädigen::V,नुक़सान पहुँचाना,சேதப்படுத்து
1333,zerbrechen::V,तोड़ना,உடை
1334,zerreißen::V,तोड़ना,கிழி
1335,zerstören::V,नष्ट करना,அழி
1336,zerstören::V,बरबाद करना,அழி
1337,verbrennen::V,जलाना,எரியூட்டு
1338,geben::V,देना,கொடு
1339,reichen::V,थमाना,வழங்கு
1340,schenken::V,भेंट देना,மொயத்தல்
1341,versprechen::V,वादा करना,உறுதியளி
1342,wünschen::V,कामना करना,ஆசைப்படு
1343,loben::V,तारीफ़ करना,புகழ்ச்சி கூறு
1344,küssen::V,चूमना,முத்தமிடு
1345,wiegen::V,झुलाना,ஆட்டுத்தல்
1346,zudecken::V,ढकना,உறைபோடு
1347,wecken::V,जगाना,எழுப்பு
1348,zeigen::V,दिखाना,காட்டு
1349,führen::V,रास्ता दिखाना,வழிகாட்டி
1350,lehren::V,पढ़ाना,சொல்லிக் கொடு
1351,unterrichten::V,सिखाना,அறிவுரை கூறு
1352,aufziehen::V,पालना,வளர்
1353,leiten::V,संचालन करना,அழைத்துச் செல்
1354,antreiben::V,हड़बड़ाना,தூண்டு
1355,lassen::V,-आना,விடு
1356,lassen::V,कराना,விடு
1357,einladen::V,बुलाना,அழை
1358,vereinigen::V,मिलाना,ஒன்றாகச் சேர்
1359,vereinigen::V,संयुक्त करना,ஒன்றாகச் சேர்
1360,besuchen::V,मिलना से,வருகை புரி
1361,besuchen::V,मिलने जाना से,வருகை புரி
1362,treffen::V,मिलना,சந்தி
1363,sich versammeln::V,इकट्ठा होना,தொகுப்பு
1364,spielen::V,खेलना,விளையாடு
1365,singen::V,गाना,பாடு
1366,tanzen::V,नाचना,நடனமாடு
1367,sich trennen::V,अलग होना,தனிப்படடுத்து
1368,verlassen::V,छोड़ना,கைவிடு
1369,retten::V,बचाना,காப்பாற்று
1370,bewachen::V,आँख रखना पर,காவல் செய்
1371,schützen::V,रक्षा करना,பாதுகாப்பு செய்
1372,verteidigen::V,रक्षा करना,எதிர்த்து நில்
1373,sich schlagen::V,हाथापाई करना,பூசலிடு
1374,schießen::V,गोली मारना,சுட்டுக் கொல்
1375,siegen::V,जीतना,வெற்றி பெறு
1376,siegen::V,विजय पाना,வெற்றி பெறு
1377,ärgern::V,चिढ़ाना,எரிச்சலூட்டு
1378,schlagen::V,मारना,அடி
1379,treten::V,ठोकर मारना,உதை
1380,stechen::V,भेदना,கொட்டு
1381,stechen::V,भोंकना,கொட்டு
1382,stoßen::V,धक्का देना,நெருக்கு
1383,stoßen::V,झटका देना,நெருக்கு
1384,stehlen::V,चोरी करना,திருடு
1385,stören::V,बुरा लगना,தொல்லைகொடு
1386,belästigen::V,तंग करना,தொல்லை கொடு
1387,verbergen::V,लुकाना,மறை
1388,täuschen::V,धोखा देना,ஏமாற்று
1389,betrügen::V,धोखा देना,ஏமாற்று
1390,töten::V,मारना,கொல்
1391,töten::V,मार डालना,கொல்
1392,wohnen::V,रहना,தங்கியிரு
1393,arbeiten::V,काम करना,வேலை செய்
1394,sammeln::V,जमा करना,ஒன்றுசேர்
1395,pflücken::V,चुनना,கொய்து எடு
1396,pflücken::V,तोड़ना,கொய்து எடு
1397,jagen::V,आखेट करना,வேட்டையாடு
1398,jagen::V,शिकार करना,வேட்டையாடு
1399,fischen::V,मछली पकड़ना,மீன் பிடி
1400,fassen::V,पकड़ना,பிடி
1401,hüten::V,चराना,காவல் செய்
1402,treiben::V,हाँकना,ஓட்டு
1403,anbinden::V,बाँधना,கட்டு
1404,füttern::V,खिलाना,உணவளி
1405,melken::V,दुहना,பால் கற
1406,hacken::V,काटना,வெட்டி எடு
1407,gießen::V,सींचना,நீர்ப் பாய்ச்சு
1408,reifen::V,पकना,பழு
1409,zubereiten::V,पकाना,சமையல் செய்
1410,kochen::V,पकाना,வேகவை
1411,kochen::V,राँधना,வேகவை
1412,backen::V,पकाना,வெப்பத்தில் வாட்டு
1413,braten::V,तलना,பொரியச் செய்
1414,braten::V,भूनना,பொரியச் செய்
1415,umrühren::V,फेंटना,கலக்கு
1416,stricken::V,बुनना,பின்னியிழை
1417,nähen::V,सीना,தையல் வேலை செய்
1418,färben::V,रँगना,வண்ணம் பெறச் செய்
1419,reinigen::V,साफ़ करना,சுத்தம் செய்
1420,reinigen::V,शुद्ध करना,சுத்தம் செய்
1421,waschen::V,धोना,கழுவு
1422,abwischen::V,पोंछ्ना,துடை
1423,spülen::V,माँजना,அலசு
1424,spülen::V,खँगालना,அலசு
1425,fegen::V,बुहारना,பெறுக்கு
1426,kehren::V,झाड़ना,பெறுக்கு
1427,baden::V,स्नान करना,குளி
1428,sich waschen::V,नहाना,கழுவு
1429,sich waschen::V,हाथ-मुँह धोना,கழுவு
1430,ausziehen::V,उतारना,கழற்று
1431,anziehen::V,पहनना,புனைதல்
1432,sich anziehen::V,कपड़े पहनना,உடுத்துதல்
1433,kämmen::V,कंघी करना,தலை வாரிக் கொள்
1434,schmücken::V,सजाना,அழகுபடுத்து
1435,schmücken::V,सँवारना,அழகுபடுத்து
1436,sagen::V,कहना,சொல்
1437,sagen::V,बताना,சொல்
1438,sprechen::V,बोलना,பேசு
1439,reden::V,बोलना,பெசு
1440,reden::V,बात करना,பெசு
1441,sich unterhalten::V,बात करना,இயல்பாக பேசிக்கொண்டிரு
1442,sich unterhalten::V,बातचीत करना,இயல்பாக பேசிக்கொண்டிரு
1443,fragen::V,पूछ्ना,கேள்
1444,fragen::V,प्रश्न करना,கேள்
1445,bitten::V,माँगना से,வேண்டு
1446,erzählen::V,बताना,சொல்
1447,mitteilen::V,ख़बर देना,சொல்
1448,mitteilen::V,सूचना देना,சொல்
1449,nennen::V,नाम देना,பெயரிடுதல்
1450,rufen::V,बुलाना,கூச்சலிடு
1451,prahlen::V,शेख़ी बघारना,தற்பெருமை பேசு
1452,übersetzen::V,अनुवाद करना,மொழிபெயர்ப்பு செய்
1453,denken::V,सोचना,யோசி
1454,glauben::V,विश्वास करना,நம்பு
1455,bemerken::V,ध्यान देना पर,கவனி
1456,erkennen::V,पहचानना,அடையாளம் கண்டுகொள்
1457,begreifen::V,समझना,பற்றிக்கொள்
1458,verstehen::V,सुनना,புரிந்து கொள்
1459,lernen::V,पढ़ना,கற்றுக்கொள்
1460,wissen::V,जानना,தெரிந்திரு
1461,wissen::V,मालूम होना,தெரிந்திரு
1462,sich erinnern an::V,याद करना,நினைவு கூர்
1463,vergessen::V,भूलना,மற
1464,vergessen::V,बिसारना,மற
1465,messen::V,नापना,அளவிடு
1466,zählen::V,गिनना,எண்ணு
1467,rechnen::V,गणना करना,கணக்கிடு
1468,rechnen::V,हिसाब करना,கணக்கிடு
1469,lesen::V,पढ़ना,படி
1470,malen::V,कींचना,வண்ணச்சித்திரம்
1471,zeichnen::V,चित्र कींचना,வரை
1472,schreiben::V,लिखना,எழுது
1473,besitzen::V,मालिक होना,உடைமையாகக் கொண்டிரு
1474,besitzen::V,स्वामी होना,உடைமையாகக் கொண்டிரு
1475,kaufen::V,ख़रीदना,வாங்கு
1476,verkaufen::V,बेचना,விற்பனை செய்
1477,bezahlen::V,चुकाना,இறுத்தல்
1478,bezahlen::V,अदा करना,இறுத்தல்
1479,zahlen::V,अदा करना,பணம் செலுத்து
1480,beherrschen::V,शासन करना पर,ஆட்சிசெய்
1481,ertragen::V,सहना,தாங்கு
