,Concept_ID,os,hi
1361,stöhnen::V,дзыназын,आहें भरना
1362,zittern::V,ризын,काँपना
1363,leben::V,цӕрын,जीना
1364,geboren werden::V,райгуырын,पैदा होना
1365,atmen::V,улӕфын,साँस लेना
1366,trinken::V,нуазын,पीना
1367,essen::V,хӕрын,खाना
1368,schlucken::V,ныхъуырын,निगलना
1369,müde werden::V,бафæллайын,थकना
1370,müde werden::V,бафæллайын,उकताना
1371,müde werden::V,бафæлмæцын,थकना
1372,müde werden::V,бафæлмæцын,उकताना
1373,müde werden::V,сфæлмæцын,थकना
1374,müde werden::V,сфæлмæцын,उकताना
1375,einschlafen::V,бафынæй уын,सो जाना
1376,schlafen::V,хуыссын,सोना
1377,schlafen::V,фынӕй кӕнын,सोना
1378,aufwachen::V,райхъал уын,जागना
1379,aufstehen::V,стын,उठना
1380,sich erholen::V,фæллад уадзын,सुस्ताना
1381,sich erholen::V,фæллад уадзын,आराम करना
1382,sich erholen::V,улæфын,सुस्ताना
1383,sich erholen::V,улæфын,आराम करना
1384,krank werden::V,фӕрынчын уын,बीमार पड़ना
1385,krank sein::V,сӕйын,बीमार होना
1386,schmerzen::V,риссын,दुखना
1387,schmerzen::V,риссын,दर्द करना
1388,husten::V,хуыфын,खाँसना
1389,genesen::V,сдзæбæх уын,ठीक हो जाना
1390,genesen::V,сдзæбæх уын,स्वस्थ हो जाना
1391,genesen::V,рандидзын,ठीक हो जाना
1392,genesen::V,рандидзын,स्वस्थ हो जाना
1393,genesen::V,сæндидзын,ठीक हो जाना
1394,genesen::V,сæндидзын,स्वस्थ हो जाना
1395,sterben::V,мӕлын,मरना
1396,umkommen::V,фесæфын,मरना
1397,umkommen::V,байсæфын,मरना
1398,umkommen::V,бабын уын,मरना
1399,umkommen::V,мард фæуын,मरना
1400,sich bewegen::V,тæлфын,चलना
1401,sich bewegen::V,тæлфын,हिलना
1402,sich bewegen::V,цæуын,चलना
1403,sich bewegen::V,цæуын,हिलना
1404,sich rühren::V,змӕлын,हिलना
1405,sich erheben::V,стын,उठना
1406,sich setzen::V,сбадын,बैठना
1407,hinfallen::V,ӕрхауын,गिरना
1408,laufen::V,цӕуын,चलना
1409,laufen::V,рацу-бацу_кӕнын,चलना
1410,schreiten::V,къахдзæф кæнын,क़दम जाना
1411,schreiten::V,санчъех кæнын,क़दम जाना
1412,schreiten::V,цæуын,क़दम जाना
1413,spazierengehen::V,озер кæнын,सैर करना
1414,spazierengehen::V,тезгъо кæнын,सैर करना
1415,eilen::V,тагъд кæнын,तेज़ी से जाना
1416,eilen::V,тагъд кæнын,शीघ्रता से चलना
1417,eilen::V,тындзын,तेज़ी से जाना
1418,eilen::V,тындзын,शीघ्रता से चलना
1419,sich beeilen::V,тагъд кæнын,जल्दी करना
1420,sich beeilen::V,тагъд кæнын,शीघ्रता करना
1421,sich beeilen::V,тындзын,जल्दी करना
1422,sich beeilen::V,тындзын,शीघ्रता करना
1423,sausen::V,уайын,बड़ी तेज़ी से चलना
1424,sausen::V,тæхын,बड़ी तेज़ी से चलना
1425,rennen::V,згъорын,भागना
1426,rennen::V,згъорын,दौड़ना
1427,springen::V,гæпп кæнын,उछलना
1428,springen::V,сæррæтт кæнын,उछलना
1429,springen::V,лиуырын,उछलना
1430,klettern::V,хилын,चढ़ना
1431,schaukeln::V,хецъро кæнын,झूलना
1432,schaukeln::V,херыйыл бадын,झूलना
1433,kriechen::V,бырын,रेंगना
1434,schwimmen::V,ленк кӕнын,तैरना
1435,tauchen::V,ныгъуылын,डूबना
1436,rudern::V,бæлæгъ тæрын,खेना
1437,rudern::V,бæлæгъ тæрын,चप्पू चलाना
1438,rudern::V,чема тæрын,खेना
1439,rudern::V,чема тæрын,चप्पू चलाना
1440,fahren::V,цӕуын,चलना
1441,fahren::V,цӕуын,यात्रा करना
1442,fliegen::V,тӕхын,उड़ना
1443,gehen::V,цӕуын,जाना
1444,weggehen::V,ацӕуын,चला जाना
1445,weggehen::V,ацӕуын,बाहर जाना
1446,abfahren::V,араст уын,छूटना
1447,abfahren::V,араст уын,रवाना होना
1448,anhalten::V,æрлæууын,रुकना
1449,anhalten::V,æрлæууын,खड़ा होना
1450,hineingehen::V,мидæмæ цæуын,घुसना
1451,hineingehen::V,мидæмæ цæуын,अंदर जाना
1452,eintreten::V,бацӕуын,प्रवेश करना
1453,kommen::V,æрцæуын,आना
1454,ankommen::V,æрцæуын,पहुँचना
1455,zurückkommen::V,раздæхын,लौटना
1456,zurückkommen::V,раздæхын,वापस आना
1457,zurückkommen::V,фæстæмæ_раздæхын,लौटना
1458,zurückkommen::V,фæстæмæ_раздæхын,वापस आना
1459,zurückkommen::V,æрбаздæхын,लौटना
1460,zurückkommen::V,æрбаздæхын,वापस आना
1461,zurückkommen::V,аздæхын,लौटना
1462,zurückkommen::V,аздæхын,वापस आना
1463,bleiben::V,лӕууын,रहना
1464,bleiben::V,лӕууын,रुकना
1465,warten::V,ӕнхъӕлмӕ кӕсын,इंतज़ार करना
1466,erwarten::V,ӕнхъӕлмӕ кӕсын,प्रतीक्षा करना
1467,suchen::V,агурын,ढूँढ़ना
1468,finden::V,ссарын,पाना
1469,finden::V,ссарын,ढूँढ़ निकालना
1470,versuchen::V,фӕлварын,कोशिश करना
1471,vorbereiten::V,бацаттæ кæнын,तैयार करना
1472,vorbereiten::V,æрæввонг кæнын,तैयार करना
1473,lieben::V,уарзын,प्यार करना
1474,mögen::V,зæрдæмæ цæуын,पसंद होना
1475,lachen::V,худын,हँसना
1476,rühren::V,зæрдæ суынгæг кæнын,छूना
1477,weinen::V,кӕуын,रोना
1478,schimpfen::V,æлгъитын,गाली देना
1479,sich ärgern::V,мæсты кæнын,चिढ़ना
1480,sich ärgern::V,мæсты кæнын,नाराज़ होना
1481,sich fürchten::V,тæрсын,डरना
1482,sich fürchten::V,тæрсын,भय खाना
1483,fürchten::V,тæрсын,डरना से
1484,fürchten::V,тæрсын,भय खाना से
1485,fliehen::V,лидзын,भागना
1486,flüchten::V,алидзын,निकल भागना
1487,sehen::V,уынын,देखना
1488,anschauen::V,акӕсын,देखना
1489,ansehen::V,кӕсын,दृष्टि डालना पर
1490,hören::V,хъусын,सुनना
1491,zuhören::V,хъусын,सुनना
1492,probieren::V,уынын,चखना
1493,probieren::V,аходын,चखना
1494,riechen::V,смудын,सूँघना
1495,fühlen::V,ӕнкъарын,महसूस करना
1496,scheinen::V,зынын,लगना
1497,zu sehen sein::V,зынын,दिखाई देना
1498,vernehmen::V,фехъусын,सुनना
1499,frieren::V,сийын,ठंड लगना
1500,frieren::V,сийын,सर्दी लगना
1501,tun::V,кӕнын,करना
1502,können::V,фӕразын,सकना
1503,können::V,фӕразын,जानना
1504,wollen::V,фӕндын,चाहना
1505,anfangen::V,райдайын,शुरू करना
1506,beenden::V,фӕуын,ख़त्म करना
1507,beenden::V,фӕуын,समाप्त करना
1508,aufhören::V,банцайын,बंद जाना
1509,aufhören::V,банцайын,समाप्त जाना
1510,aufhören::V,фенцайын,बंद जाना
1511,aufhören::V,фенцайын,समाप्त जाना
1512,gelingen::V,бантысын,बनना
1513,gelingen::V,бантысын,अच्छा होना
1514,geraten::V,разынын,बन पड़ना
1515,öffnen::V,гом кӕнын,खोलना
1516,schließen::V,ӕхгӕнын,बंद करना
1517,stellen::V,ӕвӕрын,रखना
1518,setzen::V,сбадын кӕнын,रखना
1519,setzen::V,сбадын кӕнын,बिठाना
1520,legen::V,ӕрӕвӕрын,रखना
1521,legen::V,ӕрӕвӕрын,लिटाना
1522,berühren::V,агайын,छूना
1523,berühren::V,агайын,स्पर्श करना
1524,verbinden::V,бӕттын,बाँधना
1525,bedecken::V,ӕмбӕрзын,ढकना
1526,aufhängen::V,ауындзын,लटकाना
1527,anzünden::V,ссудзын,जलाना
1528,aufheben::V,сисын,उठाना
1529,zurücklassen::V,ныууадзын,पीछे छोड़ना
1530,verlieren::V,фесафын,खोना
1531,verlieren::V,фесафын,गँवाना
1532,fallen lassen::V,ӕрӕппарын,गिराना
1533,fallen lassen::V,къухтӕй феуӕгъд кӕнын,गिराना
1534,machen::V,саразын,करना
1535,machen::V,саразын,बनाना
1536,herstellen::V,сцæттæ кæнын,बनाना
1537,herstellen::V,сцæттæ кæнын,तैयार करना
1538,herstellen::V,саразын,बनाना
1539,herstellen::V,саразын,तैयार करना
1540,bauen::V,амайын,बनाना
1541,bauen::V,амайын,निर्माण करना
1542,reparieren::V,æмпъузын,मरम्मत करना
1543,reparieren::V,цалцæг кæнын,मरम्मत करना
1544,verbessern::V,фæхуыздæр кæнын,सुधारना
1545,ändern::V,аивын,बदलना
1546,ändern::V,аивын,परीवर्तन करना
1547,graben::V,къахын,खोदना
1548,beugen::V,æркъæдз кæнын,झुकाना
1549,beugen::V,æртасын кæнын,झुकाना
1550,biegen::V,тасын кӕнын,झुकाना
1551,drehen::V,здухын,फेरना
1552,drehen::V,здухын,घुमाना
1553,wenden::V,афæлдахын,पलटना
1554,wenden::V,афæлдахын,मोड़ना
1555,wenden::V,рафæлдахын,पलटना
1556,wenden::V,рафæлдахын,मोड़ना
1557,umdrehen::V,афæлдахын,घुमाना
1558,heben::V,сдарын,उठाना
1559,heben::V,сдарын,ऊँचा करना
1560,heben::V,схæцын,उठाना
1561,heben::V,схæцын,ऊँचा करना
1562,hochheben::V,уæлæмæ хæцын,उठाना
1563,hochheben::V,уæлæмæ хæцын,ऊपर को उठाना
1564,ergreifen::V,фӕлӕбурын,पकड़ना
1565,ergreifen::V,фӕлӕбурын,हाथ में लेना
1566,halten::V,дарын,धरना
1567,halten::V,дарын,पकड़ना
1568,drücken::V,æлхъивын,दबाना
1569,drücken::V,хæцын,दबाना
1570,schieben::V,схойын,सरकाना
1571,schieben::V,схойын,खिसकाना
1572,kratzen::V,хафын,खुरचना
1573,kratzen::V,хафын,खुजलाना
1574,lecken::V,сдæрын,चाटना
1575,beißen::V,хæцын,काटना
1576,abreißen::V,ратонын,तोड़ना
1577,abschneiden::V,ралыг кӕнын,काट करना
1578,binden::V,бабӕттын,बाँधना
1579,stecken::V,ныссадзын,खोंसना
1580,brechen::V,асæттын,तोड़ना
1581,brechen::V,басæттын,तोड़ना
1582,brechen::V,ныссæттын,तोड़ना
1583,klopfen::V,хойын,खटखटाना
1584,klopfen::V,гуыпп-гуыпп кæнын,खटखटाना
1585,klopfen::V,къуырцц-къуырцц кæнын,खटखटाना
1586,hauen::V,цӕвын,ठोकना
1587,hauen::V,нӕмын,ठोकना
1588,kleben::V,ныхасын,चिपकाना
1589,kleben::V,æндадзын,चिपकाना
1590,reiben::V,сӕрфын,घिसना
1591,reiben::V,сӕрфын,रगड़ना
1592,reiben::V,хафын,घिसना
1593,reiben::V,хафын,रगड़ना
1594,streichen::V,байсæрдын,लगाना
1595,streichen::V,сахорын,लगाना
1596,schleifen::V,ссын,तेज़ करना
1597,schleifen::V,цыргъ кӕнын,तेज़ करना
1598,schneiden::V,кӕрдын,कतरना
1599,rütteln::V,æнкъусын,झकझोरना
1600,schütteln::V,уигъын,हिलाना
1601,schwenken::V,тилын,घुमाना
1602,schwenken::V,уигъын,घुमाना
1603,schütten::V,ныккӕнын,उँडेलना
1604,füllen::V,байдзаг кæнын,भरना
1605,füllen::V,байдзаг кæнын,ठूसना
1606,einwickeln::V,батухын,लपेटना
1607,tragen::V,хӕссын,ढोना
1608,schleppen::V,ласын,घसीटना
1609,ziehen::V,ласын,खींचना
1610,aufbewahren::V,æвæрын,रखना
1611,werfen::V,зыввытт кӕнын,फेंकना
1612,fangen::V,ӕрцахсын,पकड़ना
1613,packen::V,рацахсын,पकड़ना
1614,verstecken::V,æмбæхсын,छिपाना
1615,verstecken::V,нымæхсын,छिपाना
1616,teilen::V,уарын,बाँटना
1617,schicken::V,ӕрвитын,भेजना
1618,bringen::V,æрхæссын,लाना
1619,bringen::V,æрбахæссын,लाना
1620,hinzufügen::V,ӕфтауын,जोड़ना
1621,bekommen::V,ссарын,पाना
1622,bekommen::V,сфæрæз кæнын,पाना
1623,bekommen::V,самал кæнын,पाना
1624,erhalten::V,райсын,पाना
1625,erhalten::V,райсын,मिलना
1626,nehmen::V,райсын,लेना
1627,wählen::V,равзарын,चुनना
1628,auswählen::V,авзарын,चुनना
1629,bewahren::V,бавæрын,बनाए रखना
1630,bewahren::V,нывæрын,बनाए रखना
1631,behindern::V,цæлхдур æвæрын,रोकना
1632,behindern::V,ныхдур æвæрын,रोकना
1633,behindern::V,къуылымпы кæнын,रोकना
1634,behindern::V,хъыг дарын,रोकना
1635,verderben::V,фесафын,ख़राब करना
1636,beschädigen::V,халын,नुक़सान पहुँचाना
1637,zerbrechen::V,асӕттын,तोड़ना
1638,zerreißen::V,аскъуынын,तोड़ना
1639,zerstören::V,фехалын,नष्ट करना
1640,zerstören::V,фехалын,बरबाद करना
1641,verbrennen::V,басудзын,जलाना
1642,geben::V,дӕттын,देना
1643,reichen::V,адæттын,थमाना
1644,schenken::V,лæвар кæнын,भेंट देना
1645,versprechen::V,дзырд раттын,वादा करना
1646,versprechen::V,зӕрдӕ бавӕрын,वादा करना
1647,wünschen::V,зæрдæ зæгъы,कामना करना
1648,loben::V,раппӕлын,तारीफ़ करना
1649,küssen::V,пъа кæнын,चूमना
1650,küssen::V,ба кæнын,चूमना
1651,wiegen::V,узын,झुलाना
1652,zudecken::V,бамбӕрзын,ढकना
1653,wecken::V,райхъал кӕнын,जगाना
1654,zeigen::V,амонын,दिखाना
1655,führen::V,кӕнын,रास्ता दिखाना
1656,führen::V,фæкæнын,रास्ता दिखाना
1657,lehren::V,ахуыр кæнын,पढ़ाना
1658,unterrichten::V,ахуыр кæнын,सिखाना
1659,aufziehen::V,хъомыл кӕнын,पालना
1660,leiten::V,разамынд дӕттын,संचालन करना
1661,antreiben::V,тагъд кæнын,हड़बड़ाना
1662,antreiben::V,рог кæнын,हड़बड़ाना
1663,lassen::V,кæнын,-आना
1664,lassen::V,кæнын,कराना
1665,einladen::V,ӕрхонын,बुलाना
1666,einladen::V,ӕрбахонын,बुलाना
1667,vereinigen::V,баиу кӕнын,मिलाना
1668,vereinigen::V,баиу кӕнын,संयुक्त करना
1669,besuchen::V,абæрæг кæнын,मिलना से
1670,besuchen::V,абæрæг кæнын,मिलने जाना से
1671,besuchen::V,бабæрæг кæнын,मिलना से
1672,besuchen::V,бабæрæг кæнын,मिलने जाना से
1673,besuchen::V,бауайын,मिलना से
1674,besuchen::V,бауайын,मिलने जाना से
1675,treffen::V,фембæлын,मिलना
1676,sich versammeln::V,æрæмбырд уын,इकट्ठा होना
1677,spielen::V,хъазын,खेलना
1678,singen::V,зарын,गाना
1679,tanzen::V,кафын,नाचना
1680,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,अलग होना
1681,verlassen::V,ныууадзын,छोड़ना
1682,retten::V,фервӕзын кӕнын,बचाना
1683,bewachen::V,хъахъхъӕнын,आँख रखना पर
1684,schützen::V,хъахъхъӕнын,रक्षा करना
1685,verteidigen::V,бахизын,रक्षा करना
1686,sich schlagen::V,хыл кæнын,हाथापाई करना
1687,schießen::V,ӕхсын,गोली मारना
1688,siegen::V,басӕттын,जीतना
1689,siegen::V,басӕттын,विजय पाना
1690,siegen::V,фӕуӕлахиз уӕвын,जीतना
1691,siegen::V,фӕуӕлахиз уӕвын,विजय पाना
1692,ärgern::V,мӕсты кӕнын,चिढ़ाना
1693,schlagen::V,ныццæвын,मारना
1694,stechen::V,фæрæхойын,भेदना
1695,stechen::V,фæрæхойын,भोंकना
1696,stoßen::V,риуыгъын,धक्का देना
1697,stoßen::V,риуыгъын,झटका देना
1698,stehlen::V,давын,चोरी करना
1699,stören::V,хъыгдарын,बुरा लगना
1700,belästigen::V,хъыгдарын,तंग करना
1701,verbergen::V,бамбӕхсын,लुकाना
1702,verbergen::V,басусӕг кӕнын,लुकाना
1703,täuschen::V,фӕливын,धोखा देना
1704,täuschen::V,асайын,धोखा देना
1705,betrügen::V,асайын,धोखा देना
1706,töten::V,амарын,मारना
1707,töten::V,амарын,मार डालना
1708,wohnen::V,цӕрын,रहना
1709,arbeiten::V,кусын,काम करना
1710,sammeln::V,æртонын,जमा करना
1711,pflücken::V,тонын,चुनना
1712,pflücken::V,тонын,तोड़ना
1713,jagen::V,цуан кæнын,आखेट करना
1714,jagen::V,цуан кæнын,शिकार करना
1715,fischen::V,кæсаг ахсын æнгуырæй,मछली पकड़ना
1716,fischen::V,æнгуыр дарын,मछली पकड़ना
1717,fassen::V,ӕрцахсын,पकड़ना
1718,hüten::V,хизын,चराना
1719,treiben::V,скъӕрын,हाँकना
1720,anbinden::V,бабæттын,बाँधना
1721,anbinden::V,æрбæттын,बाँधना
1722,füttern::V,холлаг дæттын,खिलाना
1723,füttern::V,холлаг æвæрын,खिलाना
1724,füttern::V,дарын,खिलाना
1725,melken::V,дуцын,दुहना
1726,hacken::V,кæрдын,काटना
1727,hacken::V,лыгтæ кæнын,काटना
1728,gießen::V,бакалын,सींचना
1729,reifen::V,срæгъæд уын,पकना
1730,reifen::V,сцæттæ уын,पकना
1731,zubereiten::V,сцӕттӕ кӕнын,पकाना
1732,kochen::V,фыцын,पकाना
1733,kochen::V,фыцын,राँधना
1734,backen::V,фыцын,पकाना
1735,braten::V,цурын,तलना
1736,braten::V,цурын,भूनना
1737,umrühren::V,ахæццæ кæнын,फेंटना
1738,umrühren::V,азмæнтын,फेंटना
1739,umrühren::V,астауын,फेंटना
1740,stricken::V,кæнын,बुनना
1741,stricken::V,бийын,बुनना
1742,nähen::V,хуыйын,सीना
1743,färben::V,ахорын,रँगना
1744,reinigen::V,ссыгъдæг кæнын,साफ़ करना
1745,reinigen::V,ссыгъдæг кæнын,शुद्ध करना
1746,reinigen::V,ныссыгъдæг кæнын,साफ़ करना
1747,reinigen::V,ныссыгъдæг кæнын,शुद्ध करना
1748,reinigen::V,ныссæрфын,साफ़ करना
1749,reinigen::V,ныссæрфын,शुद्ध करना
1750,waschen::V,ӕхсын,धोना
1751,abwischen::V,сӕрфын,पोंछ्ना
1752,spülen::V,æнхъæвзын,माँजना
1753,spülen::V,æнхъæвзын,खँगालना
1754,fegen::V,мӕрзын,बुहारना
1755,kehren::V,мӕрзын,झाड़ना
1756,baden::V,хи найын,स्नान करना
1757,sich waschen::V,хи æхсын,नहाना
1758,sich waschen::V,хи æхсын,हाथ-मुँह धोना
1759,ausziehen::V,ласын,उतारना
1760,anziehen::V,скæнын,पहनना
1761,sich anziehen::V,дзаума скæнын,कपड़े पहनना
1762,sich anziehen::V,дарæс скæнын,कपड़े पहनना
1763,kämmen::V,ныффасын,कंघी करना
1764,kämmen::V,æрфасын,कंघी करना
1765,schmücken::V,фӕлындын,सजाना
1766,schmücken::V,фӕлындын,सँवारना
1767,sagen::V,зæгъын,कहना
1768,sagen::V,зæгъын,बताना
1769,sprechen::V,дзурын,बोलना
1770,reden::V,ныхас кӕнын,बोलना
1771,reden::V,ныхас кӕнын,बात करना
1772,sich unterhalten::V,ныхас кæнын,बात करना
1773,sich unterhalten::V,ныхас кæнын,बातचीत करना
1774,fragen::V,фӕрсын,पूछ्ना
1775,fragen::V,фӕрсын,प्रश्न करना
1776,bitten::V,курын,माँगना से
1777,erzählen::V,радзурын,बताना
1778,erzählen::V,ратаурæгъ кæнын,बताना
1779,mitteilen::V,фехъусын кæнын,ख़बर देना
1780,mitteilen::V,фехъусын кæнын,सूचना देना
1781,nennen::V,хонын,नाम देना
1782,rufen::V,сидын,बुलाना
1783,prahlen::V,ӕппӕлын,शेख़ी बघारना
1784,übersetzen::V,ратæлмац кæнын,अनुवाद करना
1785,denken::V,ӕнхъӕлын,सोचना
1786,denken::V,хъуыды кӕнын,सोचना
1787,glauben::V,уырнын,विश्वास करना
1788,bemerken::V,фенын,ध्यान देना पर
1789,erkennen::V,базонын,पहचानना
1790,begreifen::V,ӕмбарын,समझना
1791,begreifen::V,бамбарын,समझना
1792,lernen::V,ахуыр кӕнын,पढ़ना
1793,wissen::V,зонын,जानना
1794,wissen::V,зонын,मालूम होना
1795,sich erinnern an::V,зæрдыл æрлæууын,याद करना
1796,sich erinnern an::V,æрымысын,याद करना
1797,sich erinnern an::V,æрбаймысын,याद करना
1798,sich erinnern an::V,æрхъуыды кæнын,याद करना
1799,vergessen::V,ферох кæнын,भूलना
1800,vergessen::V,ферох кæнын,बिसारना
1801,vergessen::V,айрох кæнын,भूलना
1802,vergessen::V,айрох кæнын,बिसारना
1803,messen::V,барын,नापना
1804,zählen::V,нымайын,गिनना
1805,rechnen::V,хынцын,गणना करना
1806,rechnen::V,хынцын,हिसाब करना
1807,lesen::V,кӕсын,पढ़ना
1808,lesen::V,фӕрсын,पढ़ना
1809,malen::V,ныв кӕнын,कींचना
1810,zeichnen::V,ныв кӕнын,चित्र कींचना
1811,schreiben::V,фыссын,लिखना
1812,besitzen::V,хицау уын,मालिक होना
1813,besitzen::V,хицау уын,स्वामी होना
1814,kaufen::V,балхӕнын,ख़रीदना
1815,verkaufen::V,уӕй кӕнын,बेचना
1816,bezahlen::V,бафидын,चुकाना
1817,bezahlen::V,бафидын,अदा करना
1818,zahlen::V,фидын,अदा करना
1819,beherrschen::V,æлдариуæг кæнын,शासन करना पर
1820,ertragen::V,бавзарын,सहना
1821,Leine::N,,रस्सी
1822,rauschen::V,,सरसराना
1823,treten::V,,ठोकर मारना
1824,verstehen::V,,सुनना
