,Concept_ID,hr,hi
1495,rudern::V,veslati,चप्पू चलाना
1496,fahren::V,voziti se,चलना
1497,fahren::V,voziti se,यात्रा करना
1498,fliegen::V,letjeti,उड़ना
1499,fliegen::V,lijetati,उड़ना
1500,gehen::V,ići,जाना
1501,weggehen::V,otići,चला जाना
1502,weggehen::V,otići,बाहर जाना
1503,abfahren::V,krenuti,छूटना
1504,abfahren::V,krenuti,रवाना होना
1505,abfahren::V,otputovati,छूटना
1506,abfahren::V,otputovati,रवाना होना
1507,anhalten::V,stati,रुकना
1508,anhalten::V,stati,खड़ा होना
1509,anhalten::V,zaustaviti,रुकना
1510,anhalten::V,zaustaviti,खड़ा होना
1511,hineingehen::V,ulaziti,घुसना
1512,hineingehen::V,ulaziti,अंदर जाना
1513,eintreten::V,ući,प्रवेश करना
1514,kommen::V,doći,आना
1515,ankommen::V,stići,पहुँचना
1516,zurückkommen::V,vratiti se,लौटना
1517,zurückkommen::V,vratiti se,वापस आना
1518,zurückkommen::V,povratiti se,लौटना
1519,zurückkommen::V,povratiti se,वापस आना
1520,bleiben::V,ostati,रहना
1521,bleiben::V,ostati,रुकना
1522,warten::V,čekati,इंतज़ार करना
1523,erwarten::V,očekivati,प्रतीक्षा करना
1524,suchen::V,tražiti,ढूँढ़ना
1525,finden::V,naći,पाना
1526,finden::V,naći,ढूँढ़ निकालना
1527,versuchen::V,pokušati,कोशिश करना
1528,vorbereiten::V,spremiti,तैयार करना
1529,vorbereiten::V,pripremiti,तैयार करना
1530,lieben::V,voljeti,प्यार करना
1531,mögen::V,voljeti,पसंद होना
1532,lachen::V,smijati se,हँसना
1533,rühren::V,taknuti,छूना
1534,weinen::V,plakati,रोना
1535,schimpfen::V,psovati,गाली देना
1536,sich ärgern::V,ljutiti se,चिढ़ना
1537,sich ärgern::V,ljutiti se,नाराज़ होना
1538,sich fürchten::V,bojati se,डरना
1539,sich fürchten::V,bojati se,भय खाना
1540,fürchten::V,bojati se,डरना से
1541,fürchten::V,bojati se,भय खाना से
1542,fliehen::V,pobjeći,भागना
1543,flüchten::V,utjeći,निकल भागना
1544,sehen::V,vidjeti,देखना
1545,anschauen::V,ogledati,देखना
1546,ansehen::V,gledati,दृष्टि डालना पर
1547,hören::V,čuti,सुनना
1548,zuhören::V,slušati,सुनना
1549,probieren::V,probati,चखना
1550,riechen::V,osjećati miris,सूँघना
1551,fühlen::V,osjećati,महसूस करना
1552,scheinen::V,činiti se,लगना
1553,zu sehen sein::V,biti vidljiv,दिखाई देना
1554,vernehmen::V,saznati,सुनना
1555,frieren::V,zima je,ठंड लगना
1556,frieren::V,zima je,सर्दी लगना
1557,tun::V,raditi,करना
1558,können::V,moći,सकना
1559,können::V,moći,जानना
1560,wollen::V,htjeti,चाहना
1561,anfangen::V,početi,शुरू करना
1562,beenden::V,svršiti,ख़त्म करना
1563,beenden::V,svršiti,समाप्त करना
1564,beenden::V,dovršiti,ख़त्म करना
1565,beenden::V,dovršiti,समाप्त करना
1566,aufhören::V,prestati,बंद जाना
1567,aufhören::V,prestati,समाप्त जाना
1568,gelingen::V,uspjeti,बनना
1569,gelingen::V,uspjeti,अच्छा होना
1570,geraten::V,desiti se,बन पड़ना
1571,öffnen::V,otvoriti,खोलना
1572,schließen::V,zatvoriti,बंद करना
1573,stellen::V,metnuti,रखना
1574,stellen::V,postaviti,रखना
1575,setzen::V,posaditi,रखना
1576,setzen::V,posaditi,बिठाना
1577,legen::V,polagati,रखना
1578,legen::V,polagati,लिटाना
1579,berühren::V,doticati,छूना
1580,berühren::V,doticati,स्पर्श करना
1581,berühren::V,dodirivati,छूना
1582,berühren::V,dodirivati,स्पर्श करना
1583,verbinden::V,spojiti,बाँधना
1584,verbinden::V,zavezati,बाँधना
1585,bedecken::V,pokriti,ढकना
1586,aufhängen::V,objesiti,लटकाना
1587,anzünden::V,upaliti,जलाना
1588,anzünden::V,zapaliti,जलाना
1589,aufheben::V,podići,उठाना
1590,aufheben::V,podignuti,उठाना
1591,zurücklassen::V,ostaviti,पीछे छोड़ना
1592,zurücklassen::V,pustiti natrag,पीछे छोड़ना
1593,verlieren::V,izgubiti,खोना
1594,verlieren::V,izgubiti,गँवाना
1595,fallen lassen::V,ispustiti,गिराना
1596,machen::V,uraditi,करना
1597,machen::V,uraditi,बनाना
1598,machen::V,načiniti,करना
1599,machen::V,načiniti,बनाना
1600,machen::V,napraviti,करना
1601,machen::V,napraviti,बनाना
1602,herstellen::V,proizvesti,बनाना
1603,herstellen::V,proizvesti,तैयार करना
1604,bauen::V,graditi,बनाना
1605,bauen::V,graditi,निर्माण करना
1606,reparieren::V,popraviti,मरम्मत करना
1607,verbessern::V,poboljšati,सुधारना
1608,ändern::V,promijeniti,बदलना
1609,ändern::V,promijeniti,परीवर्तन करना
1610,graben::V,kopati,खोदना
1611,graben::V,kopkati,खोदना
1612,beugen::V,saviti,झुकाना
1613,biegen::V,saviti,झुकाना
1614,biegen::V,sagnuti,झुकाना
1615,drehen::V,vrtjeti,फेरना
1616,drehen::V,vrtjeti,घुमाना
1617,wenden::V,obrnuti,पलटना
1618,wenden::V,obrnuti,मोड़ना
1619,umdrehen::V,okrenuti,घुमाना
1620,umdrehen::V,prevŕnuti,घुमाना
1621,heben::V,dizati,उठाना
1622,heben::V,dizati,ऊँचा करना
1623,hochheben::V,dignuti,उठाना
1624,hochheben::V,dignuti,ऊपर को उठाना
1625,ergreifen::V,uhvatiti,पकड़ना
1626,ergreifen::V,uhvatiti,हाथ में लेना
1627,ergreifen::V,prihvatiti,पकड़ना
1628,ergreifen::V,prihvatiti,हाथ में लेना
1629,halten::V,držati,धरना
1630,halten::V,držati,पकड़ना
1631,drücken::V,pritiskivati,दबाना
1632,schieben::V,gurati,सरकाना
1633,schieben::V,gurati,खिसकाना
1634,kratzen::V,česati,खुरचना
1635,kratzen::V,česati,खुजलाना
1636,kratzen::V,grepsti,खुरचना
1637,kratzen::V,grepsti,खुजलाना
1638,lecken::V,lizati,चाटना
1639,beißen::V,ujesti,काटना
1640,beißen::V,gristi,काटना
1641,abreißen::V,otkinuti,तोड़ना
1642,abschneiden::V,odrezati,काट करना
1643,binden::V,vezati,बाँधना
1644,stecken::V,turiti,खोंसना
1645,brechen::V,slomiti,तोड़ना
1646,klopfen::V,lupati,खटखटाना
1647,klopfen::V,kucati,खटखटाना
1648,hauen::V,tući,ठोकना
1649,hauen::V,udarati,ठोकना
1650,kleben::V,lijepiti,चिपकाना
1651,reiben::V,trti,घिसना
1652,reiben::V,trti,रगड़ना
1653,streichen::V,namazati,लगाना
1654,schleifen::V,brusiti,तेज़ करना
1655,schneiden::V,rezati,कतरना
1656,rütteln::V,drmati,झकझोरना
1657,schütteln::V,tresti,हिलाना
1658,schwenken::V,mahati,घुमाना
1659,schütten::V,sipati,उँडेलना
1660,schütten::V,lijevati,उँडेलना
1661,füllen::V,napuniti,भरना
1662,füllen::V,napuniti,ठूसना
1663,einwickeln::V,umotati,लपेटना
1664,einwickeln::V,zamotati,लपेटना
1665,tragen::V,nositi,ढोना
1666,schleppen::V,tegliti,घसीटना
1667,ziehen::V,vući,खींचना
1668,aufbewahren::V,čuvati,रखना
1669,werfen::V,bacati,फेंकना
1670,fangen::V,loviti,पकड़ना
1671,fangen::V,hvatati,पकड़ना
1672,packen::V,ščepati,पकड़ना
1673,packen::V,zgrabiti,पकड़ना
1674,verstecken::V,sakriti,छिपाना
1675,teilen::V,podijeliti,बाँटना
1676,schicken::V,slati,भेजना
1677,bringen::V,donijeti,लाना
1678,hinzufügen::V,dodati,जोड़ना
1679,hinzufügen::V,pridati,जोड़ना
1680,bekommen::V,dobiti,पाना
1681,erhalten::V,primiti,पाना
1682,erhalten::V,primiti,मिलना
1683,nehmen::V,uzeti,लेना
1684,wählen::V,izabrati,चुनना
1685,auswählen::V,odabrati,चुनना
1686,bewahren::V,sačuvati,बनाए रखना
1687,behindern::V,smetati,रोकना
1688,verderben::V,pokvariti,ख़राब करना
1689,beschädigen::V,oštetiti,नुक़सान पहुँचाना
1690,zerbrechen::V,razbiti,तोड़ना
1691,zerbrechen::V,prelomiti,तोड़ना
1692,zerreißen::V,poderati,तोड़ना
1693,zerreißen::V,rastrgnuti,तोड़ना
1694,zerstören::V,razoriti,नष्ट करना
1695,zerstören::V,razoriti,बरबाद करना
1696,zerstören::V,razrušiti,नष्ट करना
1697,zerstören::V,razrušiti,बरबाद करना
1698,verbrennen::V,spaliti,जलाना
1699,verbrennen::V,sagorjeti,जलाना
1700,geben::V,dati,देना
1701,reichen::V,pružiti,थमाना
1702,schenken::V,darivati,भेंट देना
1703,versprechen::V,obećati,वादा करना
1704,wünschen::V,željeti,कामना करना
1705,loben::V,hvaliti,तारीफ़ करना
1706,küssen::V,ljubiti,चूमना
1707,wiegen::V,njihati,झुलाना
1708,wiegen::V,ljuljati,झुलाना
1709,zudecken::V,pokriti,ढकना
1710,wecken::V,probuditi,जगाना
1711,zeigen::V,pokazati,दिखाना
1712,führen::V,voditi,रास्ता दिखाना
1713,lehren::V,učiti,पढ़ाना
1714,unterrichten::V,poučiti,सिखाना
1715,aufziehen::V,uzgajati,पालना
1716,leiten::V,upravljati,संचालन करना
1717,antreiben::V,natjeravati,हड़बड़ाना
1718,lassen::V,dati,-आना
1719,lassen::V,dati,कराना
1720,einladen::V,pozvati,बुलाना
1721,vereinigen::V,ujediniti,मिलाना
1722,vereinigen::V,ujediniti,संयुक्त करना
1723,besuchen::V,posjetiti,मिलना से
1724,besuchen::V,posjetiti,मिलने जाना से
1725,treffen::V,sresti,मिलना
1726,sich versammeln::V,okupiti se,इकट्ठा होना
1727,spielen::V,igrati se,खेलना
1728,singen::V,pjevati,गाना
1729,tanzen::V,plesati,नाचना
1730,sich trennen::V,razići se,अलग होना
1731,verlassen::V,ostaviti,छोड़ना
1732,verlassen::V,napustiti,छोड़ना
1733,retten::V,spasiti,बचाना
1734,bewachen::V,čuvati,आँख रखना पर
1735,bewachen::V,stražariti,आँख रखना पर
1736,schützen::V,čuvati,रक्षा करना
1737,verteidigen::V,obraniti,रक्षा करना
1738,sich schlagen::V,biti se,हाथापाई करना
1739,sich schlagen::V,udariti se,हाथापाई करना
1740,schießen::V,pucati,गोली मारना
1741,schießen::V,strijeljati,गोली मारना
1742,siegen::V,pobijediti,जीतना
1743,siegen::V,pobijediti,विजय पाना
1744,ärgern::V,ljutiti,चिढ़ाना
1745,schlagen::V,biti,मारना
1746,schlagen::V,udariti,मारना
1747,treten::V,šutnuti,ठोकर मारना
1748,stechen::V,ubosti,भेदना
1749,stechen::V,ubosti,भोंकना
1750,stoßen::V,gurnuti,धक्का देना
1751,stoßen::V,gurnuti,झटका देना
1752,stehlen::V,ukrasti,चोरी करना
1753,stören::V,smetati,बुरा लगना
1754,belästigen::V,smetati,तंग करना
1755,belästigen::V,dosaditi,तंग करना
1756,verbergen::V,skriti,लुकाना
1757,täuschen::V,obmanuti,धोखा देना
1758,betrügen::V,prevarati,धोखा देना
1759,töten::V,ubiti,मारना
1760,töten::V,ubiti,मार डालना
1761,wohnen::V,stanovati,रहना
1762,arbeiten::V,raditi,काम करना
1763,sammeln::V,sabrati,जमा करना
1764,pflücken::V,ubrati,चुनना
1765,pflücken::V,ubrati,तोड़ना
1766,jagen::V,loviti,आखेट करना
1767,jagen::V,loviti,शिकार करना
1768,fischen::V,ribati,मछली पकड़ना
1769,fischen::V,loviti ribu,मछली पकड़ना
1770,fassen::V,uloviti,पकड़ना
1771,hüten::V,pasti,चराना
1772,treiben::V,goniti,हाँकना
1773,anbinden::V,privezati,बाँधना
1774,füttern::V,hraniti,खिलाना
1775,melken::V,musti,दुहना
1776,hacken::V,sjeckati,काटना
1777,gießen::V,politi,सींचना
1778,reifen::V,sazreti,पकना
1779,zubereiten::V,prigotoviti,पकाना
1780,kochen::V,kuhati,पकाना
1781,kochen::V,kuhati,राँधना
1782,backen::V,peći,पकाना
1783,braten::V,peći,तलना
1784,braten::V,peći,भूनना
1785,braten::V,pržiti,तलना
1786,braten::V,pržiti,भूनना
1787,umrühren::V,promiješati,फेंटना
1788,stricken::V,plesti,बुनना
1789,nähen::V,šiti,सीना
1790,färben::V,obojiti,रँगना
1791,reinigen::V,očistiti,साफ़ करना
1792,reinigen::V,očistiti,शुद्ध करना
1793,reinigen::V,počistiti,साफ़ करना
1794,reinigen::V,počistiti,शुद्ध करना
1795,waschen::V,prati,धोना
1796,abwischen::V,otrti,पोंछ्ना
1797,spülen::V,isprati,माँजना
1798,spülen::V,isprati,खँगालना
1799,spülen::V,oplakati,माँजना
1800,spülen::V,oplakati,खँगालना
1801,fegen::V,mesti,बुहारना
1802,fegen::V,pomesti,बुहारना
1803,kehren::V,mesti,झाड़ना
1804,baden::V,kupati se,स्नान करना
1805,sich waschen::V,umiti se,नहाना
1806,sich waschen::V,umiti se,हाथ-मुँह धोना
1807,sich waschen::V,prati se,नहाना
1808,sich waschen::V,prati se,हाथ-मुँह धोना
1809,ausziehen::V,svući,उतारना
1810,anziehen::V,obući,पहनना
1811,sich anziehen::V,obući se,कपड़े पहनना
1812,kämmen::V,češljati,कंघी करना
1813,schmücken::V,uresiti,सजाना
1814,schmücken::V,uresiti,सँवारना
1815,schmücken::V,nakititi,सजाना
1816,schmücken::V,nakititi,सँवारना
1817,sagen::V,reći,कहना
1818,sagen::V,reći,बताना
1819,sagen::V,kazati,कहना
1820,sagen::V,kazati,बताना
1821,sprechen::V,govoriti,बोलना
1822,reden::V,govoriti,बोलना
1823,reden::V,govoriti,बात करना
1824,reden::V,besjediti,बोलना
1825,reden::V,besjediti,बात करना
1826,sich unterhalten::V,razgovarati se,बात करना
1827,sich unterhalten::V,razgovarati se,बातचीत करना
1828,fragen::V,pitati,पूछ्ना
1829,fragen::V,pitati,प्रश्न करना
1830,bitten::V,moliti,माँगना से
1831,erzählen::V,ispričati,बताना
1832,erzählen::V,pripovjediti,बताना
1833,mitteilen::V,saopćiti,ख़बर देना
1834,mitteilen::V,saopćiti,सूचना देना
1835,nennen::V,nazvati,नाम देना
1836,rufen::V,zvati,बुलाना
1837,rufen::V,dozvati,बुलाना
1838,prahlen::V,hvalisati se,शेख़ी बघारना
1839,übersetzen::V,prevesti,अनुवाद करना
1840,denken::V,misliti,सोचना
1841,glauben::V,vjerovati,विश्वास करना
1842,bemerken::V,zapaziti,ध्यान देना पर
1843,bemerken::V,primijetiti,ध्यान देना पर
1844,erkennen::V,prepoznati,पहचानना
1845,begreifen::V,pojmiti,समझना
1846,begreifen::V,shvatiti,समझना
1847,verstehen::V,razabrati,सुनना
1848,lernen::V,učiti se,पढ़ना
1849,wissen::V,znati,जानना
1850,wissen::V,znati,मालूम होना
1851,sich erinnern an::V,sjetiti se,याद करना
1852,vergessen::V,zaboraviti,भूलना
1853,vergessen::V,zaboraviti,बिसारना
1854,messen::V,mjeriti,नापना
1855,zählen::V,brojiti,गिनना
1856,rechnen::V,računati,गणना करना
1857,rechnen::V,računati,हिसाब करना
1858,lesen::V,čitati,पढ़ना
1859,malen::V,slikati,कींचना
1860,zeichnen::V,crtati,चित्र कींचना
1861,schreiben::V,pisati,लिखना
1862,besitzen::V,imati,मालिक होना
1863,besitzen::V,imati,स्वामी होना
1864,besitzen::V,posjedovati,मालिक होना
1865,besitzen::V,posjedovati,स्वामी होना
1866,kaufen::V,kupiti,ख़रीदना
1867,verkaufen::V,prodati,बेचना
1868,verkaufen::V,raspačati,बेचना
1869,bezahlen::V,platiti,चुकाना
1870,bezahlen::V,platiti,अदा करना
1871,zahlen::V,plaćati,अदा करना
1872,beherrschen::V,vladati,शासन करना पर
1873,beherrschen::V,gospodariti,शासन करना पर
1874,ertragen::V,trpjeti,सहना
1875,ertragen::V,podnijeti,सहना
1876,Gehirn::N,,दिमाग़
1877,Gehirn::N,,मस्तिष्क
