,Concept_ID,se,tr
7982,besuchen::V,kõ´ll'jed,görmeye gitmek
7983,besuchen::V,по̄дтлэ,uğramak
7984,besuchen::V,по̄дтлэ,ziyaret etmek
7985,besuchen::V,по̄дтлэ,görmeye gitmek
7986,besuchen::V,во̄тэдтэ,uğramak
7987,besuchen::V,во̄тэдтэ,ziyaret etmek
7988,besuchen::V,во̄тэдтэ,görmeye gitmek
7989,besuchen::V,во̄а̄ррдэ,uğramak
7990,besuchen::V,во̄а̄ррдэ,ziyaret etmek
7991,besuchen::V,во̄а̄ррдэ,görmeye gitmek
7992,treffen::V,dieviedidh,rastlamak
7993,treffen::V,dieviedidh,isabet etmek
7994,treffen::V,iejvvit,rastlamak
7995,treffen::V,iejvvit,isabet etmek
7996,treffen::V,deaivat,rastlamak
7997,treffen::V,deaivat,isabet etmek
7998,treffen::V,staaviđ,rastlamak
7999,treffen::V,staaviđ,isabet etmek
8000,treffen::V,teividiđ,rastlamak
8001,treffen::V,teividiđ,isabet etmek
8002,treffen::V,o´ddjõõttâd,rastlamak
8003,treffen::V,o´ddjõõttâd,isabet etmek
8004,treffen::V,вуэсстлэ,rastlamak
8005,treffen::V,вуэсстлэ,isabet etmek
8006,sich versammeln::V,gaavnedidh,toplanmak
8007,sich versammeln::V,tjoaggut,toplanmak
8008,sich versammeln::V,čoahkkanit,toplanmak
8009,sich versammeln::V,čokkâniđ,toplanmak
8010,sich versammeln::V,nurâdâttâđ,toplanmak
8011,sich versammeln::V,noorõõttâd,toplanmak
8012,sich versammeln::V,вӯллклэ,toplanmak
8013,spielen::V,rïdtjedh,oynamak
8014,spielen::V,lustedalledh,oynamak
8015,spielen::V,ståhkat,oynamak
8016,spielen::V,stuvssit,oynamak
8017,spielen::V,speallat,oynamak
8018,spielen::V,le'ihâšiđ,oynamak
8019,spielen::V,siõrrâd,oynamak
8020,spielen::V,speâllad,oynamak
8021,spielen::V,сӣррэ,oynamak
8022,singen::V,laavlodh,söylemek
8023,singen::V,laavlodh,şarkı söylemek
8024,singen::V,lávllot,söylemek
8025,singen::V,lávllot,şarkı söylemek
8026,singen::V,lávlut,söylemek
8027,singen::V,lávlut,şarkı söylemek
8028,singen::V,lávluđ,söylemek
8029,singen::V,lávluđ,şarkı söylemek
8030,singen::V,läullad,söylemek
8031,singen::V,läullad,şarkı söylemek
8032,singen::V,ла̄ввлэ,söylemek
8033,singen::V,ла̄ввлэ,şarkı söylemek
8034,tanzen::V,daanhtsodh,oynamak
8035,tanzen::V,daanhtsodh,dans etmek
8036,tanzen::V,dánssat,oynamak
8037,tanzen::V,dánssat,dans etmek
8038,tanzen::V,gærssulit,oynamak
8039,tanzen::V,gærssulit,dans etmek
8040,tanzen::V,dánset,oynamak
8041,tanzen::V,dánset,dans etmek
8042,tanzen::V,tánssáđ,oynamak
8043,tanzen::V,tánssáđ,dans etmek
8044,tanzen::V,ta´nssjed,oynamak
8045,tanzen::V,ta´nssjed,dans etmek
8046,tanzen::V,pleäs'sjed,oynamak
8047,tanzen::V,pleäs'sjed,dans etmek
8048,tanzen::V,нюччке,oynamak
8049,tanzen::V,нюччке,dans etmek
8050,tanzen::V,пляссъе,oynamak
8051,tanzen::V,пляссъе,dans etmek
8052,sich trennen::V,jååkedidh,ayrılmak
8053,sich trennen::V,sirrat,ayrılmak
8054,sich trennen::V,sirádit,ayrılmak
8055,sich trennen::V,earránit,ayrılmak
8056,sich trennen::V,ratkuđ,ayrılmak
8057,sich trennen::V,rätkkjed,ayrılmak
8058,sich trennen::V,кӯдтъе,ayrılmak
8059,verlassen::V,laehpedh,bırakmak
8060,verlassen::V,laehpedh,terk etmek
8061,verlassen::V,guodet,bırakmak
8062,verlassen::V,guodet,terk etmek
8063,verlassen::V,guođđit,bırakmak
8064,verlassen::V,guođđit,terk etmek
8065,verlassen::V,hilgođ,bırakmak
8066,verlassen::V,hilgođ,terk etmek
8067,verlassen::V,kyeđđiđ,bırakmak
8068,verlassen::V,kyeđđiđ,terk etmek
8069,verlassen::V,kue´đđed,bırakmak
8070,verlassen::V,kue´đđed,terk etmek
8071,verlassen::V,сӯһпъе,bırakmak
8072,verlassen::V,сӯһпъе,terk etmek
8073,retten::V,gorredidh,kurtarmak
8074,retten::V,gádjot,kurtarmak
8075,retten::V,gádjut,kurtarmak
8076,retten::V,kááijuđ,kurtarmak
8077,retten::V,piä'luštiđ,kurtarmak
8078,retten::V,ka´jjeed,kurtarmak
8079,retten::V,вуаннче,kurtarmak
8080,bewachen::V,geehtedh,gözetmek
8081,bewachen::V,váktit,gözetmek
8082,bewachen::V,fáktet,gözetmek
8083,bewachen::V,vahtiđ,gözetmek
8084,bewachen::V,värddjed,gözetmek
8085,bewachen::V,va´httjed,gözetmek
8086,bewachen::V,пынне,gözetmek
8087,bewachen::V,ка̄рвуллэ,gözetmek
8088,schützen::V,vaarjelidh,korumak
8089,schützen::V,suoddjit,korumak
8090,schützen::V,suodjalit,korumak
8091,schützen::V,suddjet,korumak
8092,schützen::V,varjâliđ,korumak
8093,schützen::V,suâided,korumak
8094,schützen::V,varjjled,korumak
8095,schützen::V,пынне,korumak
8096,verteidigen::V,vaarjelidh,savunmak
8097,verteidigen::V,bælostit,savunmak
8098,verteidigen::V,bealuštit,savunmak
8099,verteidigen::V,čuollat,savunmak
8100,verteidigen::V,piä'luštiđ,savunmak
8101,verteidigen::V,peälšted,savunmak
8102,verteidigen::V,пэ̄лль мэ̄ннэ,savunmak
8103,sich schlagen::V,dåarodh,dövüşmek
8104,sich schlagen::V,tjoelestidh,dövüşmek
8105,sich schlagen::V,doarrot,dövüşmek
8106,sich schlagen::V,doarrut,dövüşmek
8107,sich schlagen::V,tuárruđ,dövüşmek
8108,sich schlagen::V,tuärrad,dövüşmek
8109,sich schlagen::V,туаррэ,dövüşmek
8110,schießen::V,vuetjedh,ateş etmek
8111,schießen::V,skööhtedh,ateş etmek
8112,schießen::V,vuohtjet,ateş etmek
8113,schießen::V,báhčit,ateş etmek
8114,schießen::V,pääččiđ,ateş etmek
8115,schießen::V,pää´ččed,ateş etmek
8116,schießen::V,ря̄хшкхэ,ateş etmek
8117,siegen::V,vïtnedh,yenmek
8118,siegen::V,vuojttet,yenmek
8119,siegen::V,vuoitit,yenmek
8120,siegen::V,vyei'ttiđ,yenmek
8121,siegen::V,vuei´tted,yenmek
8122,siegen::V,вуэйхьтэ,yenmek
8123,ärgern::V,måarahtehtedh,kızdırmak
8124,ärgern::V,suhttadit,kızdırmak
8125,ärgern::V,hárdit,kızdırmak
8126,ärgern::V,piä'ṿuttiđ,kızdırmak
8127,ärgern::V,âsseed,kızdırmak
8128,ärgern::V,се̄нтхэ,kızdırmak
8129,schlagen::V,håasedh,dövmek
8130,schlagen::V,laekedh,dövmek
8131,schlagen::V,tsábbmet,dövmek
8132,schlagen::V,tjassket,dövmek
8133,schlagen::V,huškut,dövmek
8134,schlagen::V,časkeđ,dövmek
8135,schlagen::V,čâ´cǩǩed,dövmek
8136,schlagen::V,та̄гкэ,dövmek
8137,schlagen::V,ва̄сстэ,dövmek
8138,treten::V,tjïektjedh,tepmek
8139,treten::V,tjiektjat,tepmek
8140,treten::V,čiekčat,tepmek
8141,treten::V,čieh'čâđ,tepmek
8142,treten::V,tanccâđ,tepmek
8143,treten::V,tanccâd,tepmek
8144,treten::V,то̄ппцэ,tepmek
8145,stechen::V,baskedh,sokmak
8146,stechen::V,baskedh,batırmak
8147,stechen::V,tjuoggit,sokmak
8148,stechen::V,tjuoggit,batırmak
8149,stechen::V,čuoggut,sokmak
8150,stechen::V,čuoggut,batırmak
8151,stechen::V,čuog'giđ,sokmak
8152,stechen::V,čuog'giđ,batırmak
8153,stechen::V,čuõ´ǧ'ǧeed,sokmak
8154,stechen::V,čuõ´ǧ'ǧeed,batırmak
8155,stechen::V,чо̄ххкэ,sokmak
8156,stechen::V,чо̄ххкэ,batırmak
8157,stoßen::V,nehkiehtidh,itmek
8158,stoßen::V,nårddådit,itmek
8159,stoßen::V,nordadit,itmek
8160,stoßen::V,nutkâliđ,itmek
8161,stoßen::V,oi´ǧǧeed,itmek
8162,stoßen::V,оййкье,itmek
8163,stoßen::V,тоалкъе,itmek
8164,stehlen::V,sualadidh,çalmak
8165,stehlen::V,suoládit,çalmak
8166,stehlen::V,suoládit,çalmak
8167,stehlen::V,suá'ládiđ,çalmak
8168,stehlen::V,suâleed,çalmak
8169,stehlen::V,суэлнэ,çalmak
8170,stören::V,stööredh,bozmak
8171,stören::V,stööredh,etkilemek
8172,stören::V,hearaldehtedh,bozmak
8173,stören::V,hearaldehtedh,etkilemek
8174,stören::V,massit,bozmak
8175,stören::V,massit,etkilemek
8176,stören::V,sjuddit,bozmak
8177,stören::V,sjuddit,etkilemek
8178,stören::V,heađuštit,bozmak
8179,stören::V,heađuštit,etkilemek
8180,stören::V,hettiđ,bozmak
8181,stören::V,hettiđ,etkilemek
8182,stören::V,heṃâdiđ,bozmak
8183,stören::V,heṃâdiđ,etkilemek
8184,stören::V,stamlded,bozmak
8185,stören::V,stamlded,etkilemek
8186,stören::V,вӣршэ,bozmak
8187,stören::V,вӣршэ,etkilemek
8188,stören::V,е̄кхэллэ,bozmak
8189,stören::V,е̄кхэллэ,etkilemek
8190,belästigen::V,vaejviestidh,rahatsız etmek
8191,belästigen::V,vájvedit,rahatsız etmek
8192,belästigen::V,muodástuhttet,rahatsız etmek
8193,belästigen::V,váivvidit,rahatsız etmek
8194,belästigen::V,bieguhit,rahatsız etmek
8195,belästigen::V,vä'ividiđ,rahatsız etmek
8196,belästigen::V,stamlded,rahatsız etmek
8197,belästigen::V,е̄кхэллэ,rahatsız etmek
8198,belästigen::V,во̄а̄йвшэ,rahatsız etmek
8199,verbergen::V,tjïekedh,saklamak
8200,verbergen::V,tjiehkat,saklamak
8201,verbergen::V,čiehkat,saklamak
8202,verbergen::V,čieḥâđ,saklamak
8203,verbergen::V,peittad,saklamak
8204,verbergen::V,чӣгкэ,saklamak
8205,verbergen::V,пе̄йхьтэ,saklamak
8206,täuschen::V,iermedh,aldatmak
8207,täuschen::V,eajhkaldehtedh,aldatmak
8208,täuschen::V,tjáddjit,aldatmak
8209,täuschen::V,dájuhit,aldatmak
8210,täuschen::V,viehtalit,aldatmak
8211,täuschen::V,villiđ,aldatmak
8212,täuschen::V,ǩiõllâd,aldatmak
8213,täuschen::V,вӯйхе,aldatmak
8214,täuschen::V,пе̄йхьтэ,aldatmak
8215,täuschen::V,ке̄лсэллэ,aldatmak
8216,betrügen::V,biehtedh,aldatmak
8217,betrügen::V,biehtedh,dolandırmak
8218,betrügen::V,biehttet,aldatmak
8219,betrügen::V,biehttet,dolandırmak
8220,betrügen::V,beahttit,aldatmak
8221,betrügen::V,beahttit,dolandırmak
8222,betrügen::V,filliđ,aldatmak
8223,betrügen::V,filliđ,dolandırmak
8224,betrügen::V,ǩiõllâd,aldatmak
8225,betrügen::V,ǩiõllâd,dolandırmak
8226,betrügen::V,pä´rtteed,aldatmak
8227,betrügen::V,pä´rtteed,dolandırmak
8228,betrügen::V,вӯйхе,aldatmak
8229,betrügen::V,вӯйхе,dolandırmak
8230,betrügen::V,пе̄йхьтэ,aldatmak
8231,betrügen::V,пе̄йхьтэ,dolandırmak
8232,betrügen::V,ке̄лсэллэ,aldatmak
8233,betrügen::V,ке̄лсэллэ,dolandırmak
8234,töten::V,buvvedh,öldürmek
8235,töten::V,gåddet,öldürmek
8236,töten::V,soaggit,öldürmek
8237,töten::V,goddit,öldürmek
8238,töten::V,surmiđ,öldürmek
8239,töten::V,jämittiđ,öldürmek
8240,töten::V,kå´dded,öldürmek
8241,töten::V,so´rmmjed,öldürmek
8242,töten::V,коаннҌтэ,öldürmek
8243,wohnen::V,årrodh,oturmak
8244,wohnen::V,veasodh,oturmak
8245,wohnen::V,årrot,oturmak
8246,wohnen::V,viessot,oturmak
8247,wohnen::V,orrut,oturmak
8248,wohnen::V,aassâđ,oturmak
8249,wohnen::V,aassâd,oturmak
8250,wohnen::V,jälsted,oturmak
8251,wohnen::V,е̄лле,oturmak
8252,arbeiten::V,barkedh,çalışmak
8253,arbeiten::V,rihtjat,çalışmak
8254,arbeiten::V,bargat,çalışmak
8255,arbeiten::V,porgâđ,çalışmak
8256,arbeiten::V,tue´j'jeed,çalışmak
8257,arbeiten::V,лыххкэ,çalışmak
8258,arbeiten::V,ро̄бхушшэ,çalışmak
8259,sammeln::V,tjåegkedh,toplamak
8260,sammeln::V,tjoahkkit,toplamak
8261,sammeln::V,čoaggit,toplamak
8262,sammeln::V,čokkiđ,toplamak
8263,sammeln::V,čuág'giđ,toplamak
8264,sammeln::V,noorrâd,toplamak
8265,sammeln::V,нёавсэ,toplamak
8266,pflücken::V,tjåegkedh,koparmak
8267,pflücken::V,tjoagget,koparmak
8268,pflücken::V,čoaggit,koparmak
8269,pflücken::V,čuág'giđ,koparmak
8270,pflücken::V,uussâd,koparmak
8271,pflücken::V,кышшкэ,koparmak
8272,jagen::V,bearhtodh,avlanmak
8273,jagen::V,viejddit,avlanmak
8274,jagen::V,bivdit,avlanmak
8275,jagen::V,miä'cástiđ,avlanmak
8276,jagen::V,miä´csted,avlanmak
8277,jagen::V,ме̄ххьцтэ,avlanmak
8278,fischen::V,gööledh,balık tutmak
8279,fischen::V,håagkodh,balık tutmak
8280,fischen::V,guollit,balık tutmak
8281,fischen::V,guolástit,balık tutmak
8282,fischen::V,kuá'lástiđ,balık tutmak
8283,fischen::V,kue´llšeed,balık tutmak
8284,fischen::V,шылле кӯль,balık tutmak
8285,fassen::V,bivtedh,tutmak
8286,fassen::V,bivtedh,yakalamak
8287,fassen::V,giddit,tutmak
8288,fassen::V,giddit,yakalamak
8289,fassen::V,bivdit,tutmak
8290,fassen::V,bivdit,yakalamak
8291,fassen::V,pivdeđ,tutmak
8292,fassen::V,pivdeđ,yakalamak
8293,fassen::V,kå´dded,tutmak
8294,fassen::V,kå´dded,yakalamak
8295,fassen::V,со̄а̄гкэ,tutmak
8296,fassen::V,со̄а̄гкэ,yakalamak
8297,hüten::V,geehtedh,otlatmak
8298,hüten::V,váktit,otlatmak
8299,hüten::V,geahččat,otlatmak
8300,hüten::V,keččâđ,otlatmak
8301,hüten::V,hoi´ddjed,otlatmak
8302,hüten::V,пынне,otlatmak
8303,treiben::V,vuejiehtidh,gütmek
8304,treiben::V,vuojedit,gütmek
8305,treiben::V,vuodjelit,gütmek
8306,treiben::V,vyeijiđ,gütmek
8307,treiben::V,vue´jjad,gütmek
8308,treiben::V,выйхе,gütmek
8309,treiben::V,го̄ннэ,gütmek
8310,anbinden::V,viedtedh,bağlamak
8311,anbinden::V,gaarhkedidh,bağlamak
8312,anbinden::V,dabrrit,bağlamak
8313,anbinden::V,dæhppodit,bağlamak
8314,anbinden::V,čatnat,bağlamak
8315,anbinden::V,čoonnâđ,bağlamak
8316,anbinden::V,čõõnnâd,bağlamak
8317,anbinden::V,ко̄ррэ,bağlamak
8318,füttern::V,bïepmehtidh,beslemek
8319,füttern::V,biebbmat,beslemek
8320,füttern::V,biebmat,beslemek
8321,füttern::V,purâttiđ,beslemek
8322,füttern::V,poorted,beslemek
8323,füttern::V,peâm'mad,beslemek
8324,füttern::V,поҏтэ,beslemek
8325,melken::V,buhtjedh,sağmak
8326,melken::V,båhtjet,sağmak
8327,melken::V,bahčit,sağmak
8328,melken::V,paččeeđ,sağmak
8329,melken::V,pââččad,sağmak
8330,melken::V,лаппьсе,sağmak
8331,hacken::V,tsåalhkodh,yarmak
8332,hacken::V,tsållat,yarmak
8333,hacken::V,tsáhpat,yarmak
8334,hacken::V,čuollat,yarmak
8335,hacken::V,čuollâđ,yarmak
8336,hacken::V,ceäk'kad,yarmak
8337,hacken::V,ця̄ххкэ,yarmak
8338,gießen::V,tjaetsiehtidh,sulamak
8339,gießen::V,tjáhttjit,sulamak
8340,gießen::V,njuoskadit,sulamak
8341,gießen::V,čáhccet,sulamak
8342,gießen::V,njuos'kâdiđ,sulamak
8343,gießen::V,väällad,sulamak
8344,gießen::V,ва̄ллэ,sulamak
8345,reifen::V,njoetsedh,olgunlaşmak
8346,reifen::V,láddat,olgunlaşmak
8347,reifen::V,láddat,olgunlaşmak
8348,reifen::V,laddâđ,olgunlaşmak
8349,reifen::V,laddâd,olgunlaşmak
8350,reifen::V,ӣллкнэ,olgunlaşmak
8351,reifen::V,ло̄а̄янтэ,olgunlaşmak
8352,zubereiten::V,jurjiehtidh,hazırlamak
8353,zubereiten::V,riejddit,hazırlamak
8354,zubereiten::V,ráhkadit,hazırlamak
8355,zubereiten::V,va'lmâštiđ,hazırlamak
8356,zubereiten::V,vaalmšted,hazırlamak
8357,zubereiten::V,во̄а̄лмшэ,hazırlamak
8358,kochen::V,voessjedh,pişirmek
8359,kochen::V,voessjedh,kaynatmak
8360,kochen::V,vuossjat,pişirmek
8361,kochen::V,vuossjat,kaynatmak
8362,kochen::V,duolldádit,pişirmek
8363,kochen::V,duolldádit,kaynatmak
8364,kochen::V,vuoš'šat,pişirmek
8365,kochen::V,vuoš'šat,kaynatmak
8366,kochen::V,vuoššâđ,pişirmek
8367,kochen::V,vuoššâđ,kaynatmak
8368,kochen::V,ǩe´tted,pişirmek
8369,kochen::V,ǩe´tted,kaynatmak
8370,kochen::V,кыппьтэ,pişirmek
8371,kochen::V,кыппьтэ,kaynatmak
8372,backen::V,bååhkedh,pişirmek
8373,backen::V,bååhkedh,fırında pişirmek
8374,backen::V,lájbbot,pişirmek
8375,backen::V,lájbbot,fırında pişirmek
8376,backen::V,báhkket,pişirmek
8377,backen::V,báhkket,fırında pişirmek
8378,backen::V,goikadit,pişirmek
8379,backen::V,goikadit,fırında pişirmek
8380,backen::V,liäi'buđ,pişirmek
8381,backen::V,liäi'buđ,fırında pişirmek
8382,backen::V,vää´l'jed,pişirmek
8383,backen::V,vää´l'jed,fırında pişirmek
8384,backen::V,па̄шшьтэ,pişirmek
8385,backen::V,па̄шшьтэ,fırında pişirmek
8386,braten::V,bissedh,kızartmak
8387,braten::V,basset,kızartmak
8388,braten::V,báistit,kızartmak
8389,braten::V,steiket,kızartmak
8390,braten::V,passeeđ,kızartmak
8391,braten::V,pä´štted,kızartmak
8392,braten::V,па̄шшьтэ,kızartmak
8393,umrühren::V,firredh,karıştırmak
8394,umrühren::V,fierrot,karıştırmak
8395,umrühren::V,fierrut,karıştırmak
8396,umrühren::V,fiärruđ,karıştırmak
8397,umrühren::V,sie´jjted,karıştırmak
8398,umrühren::V,вӣршэ,karıştırmak
8399,stricken::V,gurredh,örmek
8400,stricken::V,gådet,örmek
8401,stricken::V,gođđit,örmek
8402,stricken::V,kođđeeđ,örmek
8403,stricken::V,kåå´đđed,örmek
8404,stricken::V,коадтӭ,örmek
8405,nähen::V,gåarodh,dikmek
8406,nähen::V,goarrot,dikmek
8407,nähen::V,goarrut,dikmek
8408,nähen::V,kuárruđ,dikmek
8409,nähen::V,kuärrad,dikmek
8410,nähen::V,куаррэ,dikmek
8411,färben::V,klaeriedidh,boyamak
8412,färben::V,bájnnit,boyamak
8413,färben::V,sihttset,boyamak
8414,färben::V,báidnit,boyamak
8415,färben::V,ivdnet,boyamak
8416,färben::V,päiniđ,boyamak
8417,färben::V,päinnad,boyamak
8418,färben::V,ǩe´rjjeed,boyamak
8419,färben::V,по̄а̄ййнэ,boyamak
8420,reinigen::V,reenskedh,temizlemek
8421,reinigen::V,dïdtesjidh,temizlemek
8422,reinigen::V,rájnnit,temizlemek
8423,reinigen::V,čorget,temizlemek
8424,reinigen::V,buhtistit,temizlemek
8425,reinigen::V,kađvâđ,temizlemek
8426,reinigen::V,čurgiđ,temizlemek
8427,reinigen::V,putestiđ,temizlemek
8428,reinigen::V,čiisteed,temizlemek
8429,reinigen::V,puu´ttsted,temizlemek
8430,reinigen::V,чисстэ,temizlemek
8431,reinigen::V,е̄ллэ,temizlemek
8432,waschen::V,bïssedh,yıkamak
8433,waschen::V,bassat,yıkamak
8434,waschen::V,bassat,yıkamak
8435,waschen::V,posâliđ,yıkamak
8436,waschen::V,põõssâd,yıkamak
8437,waschen::V,пэ̄ссэ,yıkamak
8438,abwischen::V,njaamedh,silmek
8439,abwischen::V,sihkastit,silmek
8440,abwischen::V,sihkkut,silmek
8441,abwischen::V,sikkođ,silmek
8442,abwischen::V,sekkad,silmek
8443,abwischen::V,чисстэ,silmek
8444,spülen::V,skuvledh,çalkamak
8445,spülen::V,dåjddet,çalkamak
8446,spülen::V,doidit,çalkamak
8447,spülen::V,skuljiđ,çalkamak
8448,spülen::V,toideđ,çalkamak
8449,spülen::V,tåiddad,çalkamak
8450,spülen::V,sku´lljeed,çalkamak
8451,spülen::V,пэ̄ссэ,çalkamak
8452,fegen::V,sööpedh,süpürmek
8453,fegen::V,suohttsit,süpürmek
8454,fegen::V,luvdet,süpürmek
8455,fegen::V,sihostiđ,süpürmek
8456,fegen::V,roppâđ,süpürmek
8457,fegen::V,västtad,süpürmek
8458,fegen::V,seekksted,süpürmek
8459,fegen::V,по̄а̄шшэ,süpürmek
8460,kehren::V,tjirredh,süpürmek
8461,kehren::V,såbit,süpürmek
8462,kehren::V,luvdet,süpürmek
8463,kehren::V,suo'pâlistiđ,süpürmek
8464,kehren::V,västtad,süpürmek
8465,kehren::V,по̄а̄шшэ,süpürmek
8466,baden::V,voejedidh,yıkanmak
8467,baden::V,voejedidh,banyo yapmak
8468,baden::V,gálatjit,yıkanmak
8469,baden::V,gálatjit,banyo yapmak
8470,baden::V,gálašit,yıkanmak
8471,baden::V,gálašit,banyo yapmak
8472,baden::V,lávguđ,yıkanmak
8473,baden::V,lávguđ,banyo yapmak
8474,baden::V,vuõjjâd,yıkanmak
8475,baden::V,vuõjjâd,banyo yapmak
8476,baden::V,sääunõõttâd,yıkanmak
8477,baden::V,sääunõõttâd,banyo yapmak
8478,baden::V,вӯйнэдтэ,yıkanmak
8479,baden::V,вӯйнэдтэ,banyo yapmak
8480,sich waschen::V,bïssedidh,yıkanmak
8481,sich waschen::V,basádit,yıkanmak
8482,sich waschen::V,basadit,yıkanmak
8483,sich waschen::V,posâdâttâđ,yıkanmak
8484,sich waschen::V,põõuuõõttâd,yıkanmak
8485,sich waschen::V,пэзнэдтэ,yıkanmak
8486,ausziehen::V,svæjkedh,çıkarmak
8487,ausziehen::V,nuollat,çıkarmak
8488,ausziehen::V,nuollat,çıkarmak
8489,ausziehen::V,noollâđ,çıkarmak
8490,ausziehen::V,nõõllâd,çıkarmak
8491,ausziehen::V,jä´hssed,çıkarmak
8492,ausziehen::V,я̄ккьсе,çıkarmak
8493,anziehen::V,gaarvoehtidh,giymek
8494,anziehen::V,tsåggåt,giymek
8495,anziehen::V,nahkehit,giymek
8496,anziehen::V,čákŋat,giymek
8497,anziehen::V,ká'rvuttiđ,giymek
8498,anziehen::V,čouggâd,giymek
8499,anziehen::V,nââ´ǩǩted,giymek
8500,anziehen::V,ца̄гке,giymek
8501,anziehen::V,наккьхе,giymek
8502,sich anziehen::V,gåårvedidh,giyinmek
8503,sich anziehen::V,gárvvunit,giyinmek
8504,sich anziehen::V,gárvodit,giyinmek
8505,sich anziehen::V,kárvudâttâđ,giyinmek
8506,sich anziehen::V,teâvõõttâd,giyinmek
8507,sich anziehen::V,туввнэдтэ,giyinmek
8508,kämmen::V,tjåhkodh,taramak
8509,kämmen::V,rájddat,taramak
8510,kämmen::V,čohkut,taramak
8511,kämmen::V,čohhoođ,taramak
8512,kämmen::V,čååkkad,taramak
8513,kämmen::V,чоагкэ,taramak
8514,schmücken::V,rïesedh,süslemek
8515,schmücken::V,feegredh,süslemek
8516,schmücken::V,hiervvit,süslemek
8517,schmücken::V,tjáppedit,süslemek
8518,schmücken::V,čiŋahit,süslemek
8519,schmücken::V,čiŋâttiđ,süslemek
8520,schmücken::V,heärvted,süslemek
8521,schmücken::V,ре̄ввклаххьтэ,süslemek
8522,sagen::V,jiehtedh,demek
8523,sagen::V,jiehtedh,söylemek
8524,sagen::V,javllat,demek
8525,sagen::V,javllat,söylemek
8526,sagen::V,dadjat,demek
8527,sagen::V,dadjat,söylemek
8528,sagen::V,cealkit,demek
8529,sagen::V,cealkit,söylemek
8530,sagen::V,ettâđ,demek
8531,sagen::V,ettâđ,söylemek
8532,sagen::V,celkkiđ,demek
8533,sagen::V,celkkiđ,söylemek
8534,sagen::V,nõmmeed,demek
8535,sagen::V,nõmmeed,söylemek
8536,sagen::V,ceä´lǩǩed,demek
8537,sagen::V,ceä´lǩǩed,söylemek
8538,sagen::V,е̄ввэ,demek
8539,sagen::V,е̄ввэ,söylemek
8540,sagen::V,це̄ӆӆьке,demek
8541,sagen::V,це̄ӆӆьке,söylemek
8542,sprechen::V,håaledh,konuşmak
8543,sprechen::V,rudnat,konuşmak
8544,sprechen::V,runádit,konuşmak
8545,sprechen::V,sárdnut,konuşmak
8546,sprechen::V,sárnuđ,konuşmak
8547,sprechen::V,särnnad,konuşmak
8548,sprechen::V,са̄ррнэ,konuşmak
8549,reden::V,håaledh,konuşmak
8550,reden::V,sáhkadit,konuşmak
8551,reden::V,hupmat,konuşmak
8552,reden::V,arvâlâddâđ,konuşmak
8553,reden::V,sárnudiđ,konuşmak
8554,reden::V,mainsted,konuşmak
8555,reden::V,е̄внэллэ,konuşmak
8556,sich unterhalten::V,soptsestalledh,sohbet etmek
