,Concept_ID,cy,os
1395,sich anziehen::V,ymwisgo,дарæс скæнын
1396,kämmen::V,cribo,ныффасын
1397,kämmen::V,cribo,æрфасын
1398,schmücken::V,harddu,фӕлындын
1399,schmücken::V,addurno,фӕлындын
1400,sagen::V,dweud,зæгъын
1401,sprechen::V,llefaru,дзурын
1402,reden::V,siarad,ныхас кӕнын
1403,sich unterhalten::V,sgwrsio,ныхас кæнын
1404,fragen::V,gofyn,фӕрсын
1405,bitten::V,gofyn am,курын
1406,erzählen::V,dweud,радзурын
1407,erzählen::V,dweud,ратаурæгъ кæнын
1408,mitteilen::V,cyfleu,фехъусын кæнын
1409,nennen::V,enwi,хонын
1410,rufen::V,galw,сидын
1411,prahlen::V,brolio,ӕппӕлын
1412,prahlen::V,ymffrostio,ӕппӕлын
1413,übersetzen::V,cyfieithu,ратæлмац кæнын
1414,denken::V,meddwl,ӕнхъӕлын
1415,denken::V,meddwl,хъуыды кӕнын
1416,glauben::V,credu,уырнын
1417,glauben::V,coelio,уырнын
1418,bemerken::V,sylwi,фенын
1419,erkennen::V,adnabod,базонын
1420,begreifen::V,amgyffred,ӕмбарын
1421,begreifen::V,amgyffred,бамбарын
1422,verstehen::V,deall,
1423,lernen::V,dysgu,ахуыр кӕнын
1424,wissen::V,gwybod,зонын
1425,sich erinnern an::V,cofio,зæрдыл æрлæууын
1426,sich erinnern an::V,cofio,æрымысын
1427,sich erinnern an::V,cofio,æрбаймысын
1428,sich erinnern an::V,cofio,æрхъуыды кæнын
1429,vergessen::V,anghofio,ферох кæнын
1430,vergessen::V,anghofio,айрох кæнын
1431,messen::V,mesur,барын
1432,zählen::V,cyfrif,нымайын
1433,rechnen::V,cyfrifo,хынцын
1434,lesen::V,darllen,кӕсын
1435,lesen::V,darllen,фӕрсын
1436,malen::V,peintio,ныв кӕнын
1437,zeichnen::V,tynnu,ныв кӕнын
1438,schreiben::V,ysgrifennu,фыссын
1439,besitzen::V,meddu,хицау уын
1440,kaufen::V,prynu,балхӕнын
1441,verkaufen::V,gwerthu,уӕй кӕнын
1442,bezahlen::V,talu am,бафидын
1443,zahlen::V,talu,фидын
1444,beherrschen::V,rheoli,æлдариуæг кæнын
1445,beherrschen::V,llywodraethu,æлдариуæг кæнын
1446,ertragen::V,dioddef,бавзарын
