,Concept_ID,ro,it
1600,rechnen::V,calcula,contare
1601,rechnen::V,calcula,calcolare
1602,lesen::V,citi,lèggere
1603,malen::V,picta,dipìngere
1604,zeichnen::V,desena,disegnare
1605,schreiben::V,scrie,scrìvere
1606,besitzen::V,avea,possedere
1607,besitzen::V,poseda,possedere
1608,kaufen::V,cumpăra,comprare
1609,kaufen::V,cumpăra,acquistare
1610,verkaufen::V,vinde,vendere
1611,bezahlen::V,plăti,pagare
1612,bezahlen::V,achita,pagare
1613,zahlen::V,plăti,pagare
1614,beherrschen::V,stăpâni,dominare
1615,ertragen::V,răbda,sopportare
1616,ertragen::V,suporta,sopportare
