,Concept_ID,hi,bn
1295,hochheben::V,ऊपर को उठाना,উঁচু করা
1296,ergreifen::V,पकड़ना,দখল করা
1297,ergreifen::V,हाथ में लेना,দখল করা
1298,halten::V,धरना,ধরা
1299,halten::V,पकड़ना,ধরা
1300,drücken::V,दबाना,টেপা
1301,schieben::V,सरकाना,ঠেলা
1302,schieben::V,खिसकाना,ঠেলা
1303,kratzen::V,खुरचना,চাঁচা
1304,kratzen::V,खुजलाना,চাঁচা
1305,lecken::V,चाटना,চাটা
1306,beißen::V,काटना,দংশন করা
1307,abreißen::V,तोड़ना,বিচ্ছিন্ন করা
1308,abschneiden::V,काट करना,বিচ্ছিন্ন করা
1309,binden::V,बाँधना,বন্ধন করা
1310,stecken::V,खोंसना,বিদ্ধ করা
1311,brechen::V,तोड़ना,ভাঙা
1312,klopfen::V,खटखटाना,আঘাত করা
1313,hauen::V,ठोकना,আঘাত করা
1314,kleben::V,चिपकाना,সাঁটা
1315,reiben::V,घिसना,ঘষা
1316,reiben::V,रगड़ना,ঘষা
1317,streichen::V,लगाना,ছড়াইয়া
1318,schleifen::V,तेज़ करना,ধার দেওয়া
1319,schneiden::V,कतरना,কাটা
1320,rütteln::V,झकझोरना,নাড়ান
1321,schütteln::V,हिलाना,নড়া
1322,schwenken::V,घुमाना,দোলা
1323,schütten::V,उँडेलना,বর্ষণ করা
1324,füllen::V,भरना,পরিপূর্ণ করা
1325,füllen::V,ठूसना,পরিপূর্ণ করা
1326,einwickeln::V,लपेटना,মুড়া
1327,tragen::V,ढोना,বহন করা
1328,schleppen::V,घसीटना,টানা
1329,ziehen::V,खींचना,টানা
1330,aufbewahren::V,रखना,রাখা
1331,werfen::V,फेंकना,ছুড়া
1332,fangen::V,पकड़ना,লোফা
1333,packen::V,पकड़ना,ধরা
1334,verstecken::V,छिपाना,গোপন করা
1335,teilen::V,बाँटना,বিভক্ত করা
1336,schicken::V,भेजना,প্রেরণ করা
1337,bringen::V,लाना,আনা
1338,hinzufügen::V,जोड़ना,একত্র করা
1339,bekommen::V,पाना,পাওয়া
1340,erhalten::V,पाना,পাওয়া
1341,erhalten::V,मिलना,পাওয়া
1342,nehmen::V,लेना,নেওয়া
1343,wählen::V,चुनना,বাছা
1344,auswählen::V,चुनना,বাছা
1345,bewahren::V,बनाए रखना,বাঁচাইয়া রাখা
1346,behindern::V,रोकना,বাধা দেওয়া
1347,verderben::V,ख़राब करना,নষ্ট করা
1348,beschädigen::V,नुक़सान पहुँचाना,ক্ষতি করা
1349,zerbrechen::V,तोड़ना,ভাঙ্গিয়া যাওয়া
1350,zerreißen::V,तोड़ना,ছিঁড়া
1351,zerstören::V,नष्ट करना,বিনাশ করা
1352,zerstören::V,बरबाद करना,বিনাশ করা
1353,verbrennen::V,जलाना,দহন করা
1354,geben::V,देना,দেওয়া
1355,reichen::V,थमाना,দেওয়া
1356,schenken::V,भेंट देना,উপহার দেত্তয়া
1357,versprechen::V,वादा करना,প্রতিশ্রুতি দেওয়া
1358,wünschen::V,कामना करना,আকাঙ্ক্ষা করা
1359,loben::V,तारीफ़ करना,প্রশংসা করা
1360,küssen::V,चूमना,চুম্বন করা
1361,wiegen::V,झुलाना,দুলানো
1362,zudecken::V,ढकना,ঢাকা
1363,wecken::V,जगाना,জাগানো
1364,zeigen::V,दिखाना,দেখানো
1365,führen::V,रास्ता दिखाना,পথ দেখানো
1366,lehren::V,पढ़ाना,শেখানো
1367,unterrichten::V,सिखाना,শিক্ষা দেওয়া
1368,aufziehen::V,पालना,পালন করা
1369,leiten::V,संचालन करना,পরিচালনা করা
1370,antreiben::V,हड़बड़ाना,চালনা করা
1371,lassen::V,-आना,অনুমতি দেওয়া
1372,lassen::V,कराना,অনুমতি দেওয়া
1373,einladen::V,बुलाना,নিমন্ত্রণ করা
1374,vereinigen::V,मिलाना,এক করা
1375,vereinigen::V,संयुक्त करना,এক করা
1376,besuchen::V,मिलना से,দেখিতে যাওয়া
1377,besuchen::V,मिलने जाना से,দেখিতে যাওয়া
1378,treffen::V,मिलना,সন্মুখীন হওয়া
1379,sich versammeln::V,इकट्ठा होना,জড়ো হওয়া
1380,spielen::V,खेलना,খেলা
1381,singen::V,गाना,গাওয়া
1382,tanzen::V,नाचना,নাচা
1383,sich trennen::V,अलग होना,পৃথক করা
1384,verlassen::V,छोड़ना,পরিত্যাগ করা
1385,retten::V,बचाना,উদ্ধার করা
1386,bewachen::V,आँख रखना पर,পাহারা দেওয়া
1387,schützen::V,रक्षा करना,রক্ষা করা
1388,verteidigen::V,रक्षा करना,রক্ষা করা
1389,sich schlagen::V,हाथापाई करना,লড়াই করা
1390,schießen::V,गोली मारना,তীরবেগে ছোটা
1391,siegen::V,जीतना,জেতা
1392,siegen::V,विजय पाना,জেতা
1393,ärgern::V,चिढ़ाना,বিরক্ত করা
1394,schlagen::V,मारना,আঘাত করা
1395,treten::V,ठोकर मारना,লাথি মারা
1396,stechen::V,भेदना,দংশন করা
1397,stechen::V,भोंकना,দংশন করা
1398,stoßen::V,धक्का देना,ঠেলা
1399,stoßen::V,झटका देना,ঠেলা
1400,stehlen::V,चोरी करना,অপহরণ করা
1401,stören::V,बुरा लगना,ঘাঁটান
1402,belästigen::V,तंग करना,বিরক্ত করা
1403,verbergen::V,लुकाना,গোপন করা
1404,täuschen::V,धोखा देना,প্রবঞ্চনা করা
1405,betrügen::V,धोखा देना,প্রতারণা করা
1406,töten::V,मारना,হত্যা করা
1407,töten::V,मार डालना,হত্যা করা
1408,wohnen::V,रहना,বাস করা
1409,arbeiten::V,काम करना,কাজ করা
1410,sammeln::V,जमा करना,সংগ্রহ করা
1411,pflücken::V,चुनना,চয়ন করা
1412,pflücken::V,तोड़ना,চয়ন করা
1413,jagen::V,आखेट करना,শিকার করা
1414,jagen::V,शिकार करना,শিকার করা
1415,fischen::V,मछली पकड़ना,মাছ ধরা
1416,fassen::V,पकड़ना,ধরা
1417,hüten::V,चराना,যুথভুক্ত করা
1418,treiben::V,हाँकना,চালনা করা
1419,anbinden::V,बाँधना,বন্ধন করা
1420,füttern::V,खिलाना,ভোজন করানো
1421,melken::V,दुहना,দুগ্ধ দোহন করা
1422,hacken::V,काटना,কাটা
1423,gießen::V,सींचना,বর্ষণ করা
1424,reifen::V,पकना,পাকা
1425,zubereiten::V,पकाना,রন্ধন করা
1426,kochen::V,पकाना,রন্ধন করা
1427,kochen::V,राँधना,রন্ধন করা
1428,backen::V,पकाना,সেকা
1429,braten::V,तलना,ভাজা
1430,braten::V,भूनना,ভাজা
1431,umrühren::V,फेंटना,নড়ানো
1432,stricken::V,बुनना,বোনা
1433,nähen::V,सीना,সেলাই করা
1434,färben::V,रँगना,রঞ্জিত করা
1435,reinigen::V,साफ़ करना,পরিষ্কার করা
1436,reinigen::V,शुद्ध करना,পরিষ্কার করা
1437,waschen::V,धोना,পরিষ্কার করা
1438,abwischen::V,पोंछ्ना,মুছা
1439,spülen::V,माँजना,পরিষ্কার করা
1440,spülen::V,खँगालना,পরিষ্কার করা
1441,fegen::V,बुहारना,ঝাঁট দেওয়া
1442,kehren::V,झाड़ना,ঝাঁট দেওয়া
1443,baden::V,स्नान करना,অবগাহন করা
1444,sich waschen::V,नहाना,ধোয়া
1445,sich waschen::V,हाथ-मुँह धोना,ধোয়া
1446,ausziehen::V,उतारना,খুলা
1447,anziehen::V,पहनना,গায়ে দেত্তয়া
1448,sich anziehen::V,कपड़े पहनना,পোশাক পরা
1449,kämmen::V,कंघी करना,আঁচড়ানো
1450,schmücken::V,सजाना,সাজান করা
1451,schmücken::V,सँवारना,সাজান করা
1452,sagen::V,कहना,উচ্চারণ করা
1453,sagen::V,बताना,উচ্চারণ করা
1454,sprechen::V,बोलना,বলা
1455,reden::V,बोलना,আলাপ করা
1456,reden::V,बात करना,আলাপ করা
1457,sich unterhalten::V,बात करना,আড্ডা দেওয়া
1458,sich unterhalten::V,बातचीत करना,আড্ডা দেওয়া
1459,fragen::V,पूछ्ना,জিজ্ঞাসা করা
1460,fragen::V,प्रश्न करना,জিজ্ঞাসা করা
1461,bitten::V,माँगना से,প্রার্থনা করা
1462,erzählen::V,बताना,বর্ণনা করা
1463,mitteilen::V,ख़बर देना,বলা
1464,mitteilen::V,सूचना देना,বলা
1465,nennen::V,नाम देना,নাম দেওয়া
1466,rufen::V,बुलाना,আমন্ত্রণ করা
1467,prahlen::V,शेख़ी बघारना,বড়াই করা
1468,übersetzen::V,अनुवाद करना,ভাষাস্তরিত করা
1469,denken::V,सोचना,ভাবা
1470,glauben::V,विश्वास करना,বিশ্বাস করা
1471,bemerken::V,ध्यान देना पर,লক্ষ্য করা
1472,erkennen::V,पहचानना,চিনিতে পারা
1473,begreifen::V,समझना,উপলব্ধি করা
1474,verstehen::V,सुनना,উপলব্ধি করা
1475,lernen::V,पढ़ना,শেখা
1476,wissen::V,जानना,জানা
1477,wissen::V,मालूम होना,জানা
1478,sich erinnern an::V,याद करना,মনে করা
1479,vergessen::V,भूलना,বিস্মৃত হওয়া
1480,vergessen::V,बिसारना,বিস্মৃত হওয়া
1481,messen::V,नापना,মাপা
1482,zählen::V,गिनना,গণনা করা
1483,rechnen::V,गणना करना,হিসাব করা
1484,rechnen::V,हिसाब करना,হিসাব করা
1485,lesen::V,पढ़ना,পাঠ করা
1486,malen::V,कींचना,আঁকা
1487,zeichnen::V,चित्र कींचना,ছকা
1488,schreiben::V,लिखना,লেখা
1489,besitzen::V,मालिक होना,অধিকার করা
1490,besitzen::V,स्वामी होना,অধিকার করা
1491,kaufen::V,ख़रीदना,ক্রয় করা
1492,verkaufen::V,बेचना,বেচা
1493,bezahlen::V,चुकाना,প্রদান করা
1494,bezahlen::V,अदा करना,প্রদান করা
1495,zahlen::V,अदा करना,প্রদান করা
1496,beherrschen::V,शासन करना पर,শাসন করা
1497,ertragen::V,सहना,বহন করা
