,Concept_ID,mn,ps
1455,fegen::V,шүүрдэх,جارو کول
1456,kehren::V,шүүрдэх,جارو کول
1457,kehren::V,туужуудах,جارو کول
1458,baden::V,усанд орох,لمبېدل
1459,sich waschen::V,биеэ угаах,ځان مينځل
1460,ausziehen::V,тайлах,کښل
1461,ausziehen::V,тайлах,ایستل
1462,anziehen::V,өмсөх,اغوستل
1463,sich anziehen::V,хувцаслах,کالی اغوستل
1464,kämmen::V,самнах,ګمنځول
1465,schmücken::V,гоёх,ښکلی کول
1466,schmücken::V,чимэх,ښکلی کول
1467,sagen::V,гэх,وېل
1468,sagen::V,хэлэх,وېل
1469,sprechen::V,ярих,وېل
1470,sprechen::V,ярих,غږېدل
1471,sprechen::V,өгүүлэх,وېل
1472,sprechen::V,өгүүлэх,غږېدل
1473,reden::V,хэлэх,ګړېدل
1474,reden::V,хэлэх,خبرې کول
1475,reden::V,хөөрөлдөх,ګړېدل
1476,reden::V,хөөрөлдөх,خبرې کول
1477,sich unterhalten::V,ярилцах,خبری کول
1478,fragen::V,асуух,پوښتنه کول
1479,bitten::V,гуйх,غوښتل
1480,erzählen::V,өгүүлэх,کيسه کول
1481,erzählen::V,өгүүлэх,حکايت کول
1482,mitteilen::V,дуулгах,خبرول
1483,mitteilen::V,дуулгах,خبر ورکول
1484,mitteilen::V,мэдээлэх,خبرول
1485,mitteilen::V,мэдээлэх,خبر ورکول
1486,nennen::V,нэрлэх,نوم ايښودل
1487,rufen::V,дуудах,بلل
1488,prahlen::V,бардах,لاپې وهل
1489,prahlen::V,сайрхах,لاپې وهل
1490,übersetzen::V,орчуулах,ژباړل
1491,übersetzen::V,орчуулах,ترجمه کول
1492,denken::V,санах,فکر کول
1493,glauben::V,итгэх,باور کول
1494,bemerken::V,ажих,لیدل
1495,bemerken::V,ажиглах,لیدل
1496,erkennen::V,таних,پېژندل
1497,begreifen::V,ойлгох,رسېدل
1498,begreifen::V,ойлгох,پوهېدل
1499,verstehen::V,мэдэж авах,پوهېدل
1500,lernen::V,сурах,زده کول
1501,lernen::V,сурах,درس لوستل
1502,wissen::V,мэдэх,پوهېدل
1503,sich erinnern an::V,дурсах,یادول
1504,sich erinnern an::V,дурсах,په یاد راوړل
1505,vergessen::V,мартах,هېرول
1506,messen::V,хэмжих,اندازه کول
1507,zählen::V,тоолох,شمارل
1508,rechnen::V,тооцоох,حسابول
1509,lesen::V,унших,لوستل
1510,malen::V,зурах,رسمول
1511,zeichnen::V,дүрслэн бичих,رسمول
1512,schreiben::V,бичих,لیکل
1513,besitzen::V,эзэмших,لرل
1514,kaufen::V,худалдан авах,رانیول
1515,verkaufen::V,худалдах,خرڅول
1516,bezahlen::V,төлөх,تأدیه کول
1517,zahlen::V,төлөх,کسات اخيستل
1518,beherrschen::V,эзэмших,تسلط لرل
1519,ertragen::V,тэсэх,زغمل
