,Concept_ID,eu,cv
1425,belästigen::V,gohaindu,аптӑрат
1426,belästigen::V,gohaindu,хупла
1427,belästigen::V,alamena eman,аптӑрат
1428,belästigen::V,alamena eman,хупла
1429,verbergen::V,ezkutatu,пытар
1430,täuschen::V,tronpatu,суй
1431,täuschen::V,engainatu,суй
1432,betrügen::V,iruzurtu,ултала
1433,töten::V,hil,вӗлер
1434,töten::V,heriotza eman,вӗлер
1435,wohnen::V,bizi izan,чуна пар
1436,wohnen::V,bizi izan,парӑнса тӑр
1437,arbeiten::V,lan egin,ӗҫле
1438,arbeiten::V,behar egin,ӗҫле
1439,sammeln::V,bildu,пух
1440,sammeln::V,bildumatu,пух
1441,pflücken::V,batu,тат
1442,pflücken::V,bildu,тат
1443,jagen::V,ehizatu,сунара ҫӳре
1444,fischen::V,arrantzatu,пулӑ тыт
1445,fischen::V,arrantza egin,пулӑ тыт
1446,fassen::V,harrapatu,тыт
1447,hüten::V,begiratu,кӗт
1448,treiben::V,bultza egin,хӑвала
1449,anbinden::V,estekatu,кӑкар
1450,füttern::V,bazkatu,ҫитер
1451,melken::V,jetzi,су
1452,hacken::V,xehatu,вакла
1453,gießen::V,isuri,шӑвар
1454,reifen::V,heldu,пиҫ
1455,reifen::V,zoritu,пиҫ
1456,zubereiten::V,prestatu,пӗҫер
1457,kochen::V,egosi,пӗҫер
1458,backen::V,labean egin,пӗҫер
1459,braten::V,erregosi,ӑшала
1460,umrühren::V,eragin,хутӑштар
1461,stricken::V,trikotatu,ҫых
1462,stricken::V,puntu egin,ҫых
1463,nähen::V,josi,ҫӗле
1464,färben::V,tindatu,пӗвет
1465,reinigen::V,ikuzi,тасат
1466,reinigen::V,garbitu,тасат
1467,waschen::V,xahutu,ҫу
1468,waschen::V,garbitu,ҫу
1469,abwischen::V,xukatu,шӑл
1470,spülen::V,irakutzi,чӳхе
1471,fegen::V,erraztatu,шӑл
1472,kehren::V,isastu,шӑл
1473,baden::V,bainatu,шыва кӗр
1474,baden::V,bainua hartu,шыва кӗр
1475,sich waschen::V,burua garbitu,ҫӑвӑн
1476,ausziehen::V,erantzi,салан
1477,anziehen::V,jantzi,тӑхӑн
1478,sich anziehen::V,jantzi,тӑхӑн
1479,kämmen::V,orraztu,тура
1480,schmücken::V,apaindu,илемлет
1481,sagen::V,esan,те
1482,sprechen::V,mintzatu,кала
1483,sprechen::V,hitz egin,кала
1484,reden::V,hitz egin,сӑмахла
1485,reden::V,hitz egin,калаҫ
1486,sich unterhalten::V,solastu,пупле
1487,sich unterhalten::V,solas egin,пупле
1488,fragen::V,galdetu,ыйт
1489,bitten::V,eskatu,ыйт
1490,bitten::V,galdegin,ыйт
1491,erzählen::V,edestu,каласа пар
1492,erzählen::V,kontatu,каласа пар
1493,mitteilen::V,jakinarazi,пӗлтер
1494,mitteilen::V,jakinarazi,хыпарла
1495,nennen::V,izena eman,те
1496,nennen::V,izena eman,чӗн
1497,rufen::V,dei egin,чӗн
1498,prahlen::V,harrokerian ibili,мухтан
1499,prahlen::V,harrokerian ibili,вӗҫкӗнлен
1500,prahlen::V,ahoberokeriak esan,мухтан
1501,prahlen::V,ahoberokeriak esan,вӗҫкӗнлен
1502,übersetzen::V,itzuli,куҫар
1503,denken::V,pentsatu,шухӑшла
1504,denken::V,gogoeta egin,шухӑшла
1505,glauben::V,sinetsi,ӗнен
1506,bemerken::V,ohartu,асӑрха
1507,bemerken::V,konturatu,асӑрха
1508,erkennen::V,ezagutu,палла
1509,erkennen::V,antzeman,палла
1510,begreifen::V,ulertu,ӑнлан
1511,verstehen::V,aditu,пӗл
1512,lernen::V,ikasi,вӗрен
1513,wissen::V,jakin,пӗл
1514,wissen::V,jakin,ӑнкар
1515,sich erinnern an::V,gogoratu,аса ил
1516,sich erinnern an::V,gogoan izan,аса ил
1517,vergessen::V,ahaztu,ман
1518,vergessen::V,ahaztu,манса кай
1519,vergessen::V,ahantzi,ман
1520,vergessen::V,ahantzi,манса кай
1521,messen::V,neurtu,виҫ
1522,zählen::V,zenbatu,шутла
1523,zählen::V,kopuratu,шутла
1524,rechnen::V,kalkulatu,шутла
1525,lesen::V,irakurri,вула
1526,malen::V,margotu,ӳкер
1527,zeichnen::V,marraztu,ӳкер
1528,schreiben::V,idatzi,ҫыр
1529,besitzen::V,ukan,тыт
1530,besitzen::V,eduki,тыт
1531,kaufen::V,erosi,ил
1532,kaufen::V,erosi,туян
1533,verkaufen::V,saldu,сут
1534,bezahlen::V,ordaindu,тӳле
1535,zahlen::V,ordaindu,тӳле
1536,beherrschen::V,menpean izan,тыт
1537,ertragen::V,jasan,тӳс
1538,ertragen::V,pairatu,тӳс
