,Concept_ID,tr,lt
1504,betrügen::V,dolandırmak,apgauti
1505,töten::V,öldürmek,žudyti
1506,töten::V,öldürmek,nužudyti
1507,wohnen::V,oturmak,gyventi
1508,arbeiten::V,çalışmak,dirbti
1509,arbeiten::V,çalışmak,triūsti
1510,sammeln::V,toplamak,rinkti
1511,pflücken::V,koparmak,skinti
1512,pflücken::V,koparmak,raškyti
1513,jagen::V,avlanmak,medžioti
1514,fischen::V,balık tutmak,žvejoti
1515,fassen::V,tutmak,sučiupti
1516,fassen::V,yakalamak,sučiupti
1517,hüten::V,otlatmak,ganyti
1518,treiben::V,gütmek,ginti
1519,anbinden::V,bağlamak,pririšti
1520,füttern::V,beslemek,šerti
1521,melken::V,sağmak,melžti
1522,hacken::V,yarmak,kapoti
1523,gießen::V,sulamak,lieti
1524,gießen::V,sulamak,laistyti
1525,reifen::V,olgunlaşmak,nokti
1526,reifen::V,olgunlaşmak,sirpti
1527,zubereiten::V,hazırlamak,ruošti
1528,zubereiten::V,hazırlamak,gaminti
1529,kochen::V,pişirmek,virti
1530,kochen::V,pişirmek,virinti
1531,kochen::V,kaynatmak,virti
1532,kochen::V,kaynatmak,virinti
1533,backen::V,pişirmek,kepti
1534,backen::V,fırında pişirmek,kepti
1535,braten::V,kızartmak,kepti
1536,braten::V,kızartmak,kepinti
1537,umrühren::V,karıştırmak,maišyti
1538,umrühren::V,karıştırmak,pamaišyti
1539,stricken::V,örmek,megzti
1540,nähen::V,dikmek,siūti
1541,färben::V,boyamak,dažyti
1542,färben::V,boyamak,nudažyti
1543,reinigen::V,temizlemek,valyti
1544,reinigen::V,temizlemek,švarinti
1545,waschen::V,yıkamak,plauti
1546,waschen::V,yıkamak,mazgoti
1547,waschen::V,yıkamak,skalbti
1548,abwischen::V,silmek,nušluostyti
1549,spülen::V,çalkamak,plauti
1550,spülen::V,çalkamak,skalauti
1551,fegen::V,süpürmek,šluoti
1552,kehren::V,süpürmek,šluoti
1553,baden::V,yıkanmak,maudytis
1554,baden::V,banyo yapmak,maudytis
1555,sich waschen::V,yıkanmak,praustis
1556,ausziehen::V,çıkarmak,numauti
1557,ausziehen::V,çıkarmak,nuvilkti
1558,anziehen::V,giymek,mauti
1559,anziehen::V,giymek,apsivilkti
1560,sich anziehen::V,giyinmek,rengtis
1561,sich anziehen::V,giyinmek,apsirengti
1562,kämmen::V,taramak,šukuoti
1563,schmücken::V,süslemek,puošti
1564,schmücken::V,süslemek,dabinti
1565,schmücken::V,süslemek,gražinti
1566,sagen::V,demek,tarti
1567,sagen::V,söylemek,tarti
1568,sprechen::V,konuşmak,kalbėti
1569,reden::V,konuşmak,šnekėti
1570,sich unterhalten::V,sohbet etmek,kalbėtis
1571,sich unterhalten::V,sohbet etmek,šnekučiuotis
1572,fragen::V,sormak,klausti
1573,bitten::V,dilemek,prašyti
1574,bitten::V,rica etmek,prašyti
1575,erzählen::V,bahsetmek,pasakoti
1576,erzählen::V,hikâye etmek,pasakoti
1577,mitteilen::V,bildirmek,skelbti
1578,mitteilen::V,bildirmek,pranešti
1579,nennen::V,adlandırmak,vadinti
1580,nennen::V,adlandırmak,vardyti
1581,rufen::V,çağırmak,šaukti
1582,rufen::V,çağırmak,kviesti
1583,prahlen::V,övünmek,girtis
1584,übersetzen::V,çevirmek,versti
1585,übersetzen::V,çevirmek,išversti
1586,übersetzen::V,tercüme etmek,versti
1587,übersetzen::V,tercüme etmek,išversti
1588,denken::V,düşünmek,galvoti
1589,glauben::V,inanmak,manyti
1590,glauben::V,inanmak,tikėti
1591,glauben::V,zannetmek,manyti
1592,glauben::V,zannetmek,tikėti
1593,bemerken::V,farkına varmak,pamatyti
1594,bemerken::V,farkına varmak,pastebėti
1595,erkennen::V,tanımak,pažinti
1596,erkennen::V,tanımak,atpažinti
1597,begreifen::V,anlamak,suvokti
1598,begreifen::V,kavramak,suvokti
1599,verstehen::V,duymak,suprasti
1600,verstehen::V,anlamak,suprasti
1601,lernen::V,öğrenmek,mokytis
1602,wissen::V,bilmek,žinoti
1603,sich erinnern an::V,hatırlamak,prisiminti
1604,vergessen::V,unutmak,užmiršti
1605,messen::V,ölçmek,matuoti
1606,zählen::V,saymak,skaičiuoti
1607,rechnen::V,hesap etmek,skaičiuoti
1608,lesen::V,okumak,skaityti
1609,malen::V,resmini yapmak,tapyti
1610,zeichnen::V,çizmek,piešti
1611,zeichnen::V,çizmek,žymėti
1612,zeichnen::V,çizmek,braižyti
1613,schreiben::V,yazmak,rašyti
1614,besitzen::V,haiz olmak,turėti
1615,besitzen::V,sahip olmak,turėti
1616,kaufen::V,almak,pirkti
1617,verkaufen::V,satmak,parduoti
1618,bezahlen::V,ödemek,apmokėti
1619,zahlen::V,ödemek,mokėti
1620,beherrschen::V,hâkim olmak,valdyti
1621,ertragen::V,dayanmak,kę̃sti
1622,ertragen::V,dayanmak,pakelti
1623,ertragen::V,dayanmak,iškę̃sti
1624,ertragen::V,katlanmak,kę̃sti
1625,ertragen::V,katlanmak,pakelti
1626,ertragen::V,katlanmak,iškę̃sti
