,Concept_ID,ar,se
7292,unterrichten::V,علم,ма̄тҍха
7293,aufziehen::V,ربى,eeledh
7294,aufziehen::V,ربى,bajedit
7295,aufziehen::V,ربى,biebmat
7296,aufziehen::V,ربى,pajaskeessiđ
7297,aufziehen::V,ربى,šoddâdiđ
7298,aufziehen::V,ربى,šõddeed
7299,aufziehen::V,ربى,peâm'mad
7300,aufziehen::V,ربى,вуэпьсе
7301,leiten::V,دل,lijrehtidh
7302,leiten::V,دل,lájddit
7303,leiten::V,دل,oatsodit
7304,leiten::V,دل,jođihit
7305,leiten::V,دل,stivriđ
7306,leiten::V,دل,hovdiđ
7307,leiten::V,دل,jåå´đted
7308,leiten::V,دل,выгкэ
7309,leiten::V,دل,вӯййкье
7310,leiten::V,أدار,lijrehtidh
7311,leiten::V,أدار,lájddit
7312,leiten::V,أدار,oatsodit
7313,leiten::V,أدار,jođihit
7314,leiten::V,أدار,stivriđ
7315,leiten::V,أدار,hovdiđ
7316,leiten::V,أدار,jåå´đted
7317,leiten::V,أدار,выгкэ
7318,leiten::V,أدار,вӯййкье
7319,antreiben::V,حث,eadtjoestidh
7320,antreiben::V,حث,hasodit
7321,antreiben::V,حث,hállsjedit
7322,antreiben::V,حث,gevret
7323,antreiben::V,حث,rássat
7324,antreiben::V,حث,kušottiđ
7325,antreiben::V,حث,huá'puttiđ
7326,antreiben::V,حث,rääskted
7327,antreiben::V,حث,hõškkled
7328,antreiben::V,حث,ёадҌхе
7329,lassen::V,حدا,baajedh
7330,lassen::V,حدا,-ahttet
7331,lassen::V,حدا,diktit
7332,lassen::V,حدا,-ttiđ
7333,lassen::V,حدا,ä´n
7334,lassen::V,حدا,па̄ххкэ
7335,einladen::V,دعا,bööredh
7336,einladen::V,دعا,bivddit
7337,einladen::V,دعا,gåhttjot
7338,einladen::V,دعا,bovdet
7339,einladen::V,دعا,koččođ
7340,einladen::V,دعا,kåččad
7341,einladen::V,دعا,коаххче
7342,vereinigen::V,وحد,iktedidh
7343,vereinigen::V,وحد,aktidit
7344,vereinigen::V,وحد,ovttastahttit
7345,vereinigen::V,وحد,o'vtâstittiđ
7346,vereinigen::V,وحد,õhtteed
7347,vereinigen::V,وحد,э̄хтхэ
7348,besuchen::V,زار,åahpodh
7349,besuchen::V,زار,goevlelidh
7350,besuchen::V,زار,guossit
7351,besuchen::V,زار,gal'let
7352,besuchen::V,زار,fitnat
7353,besuchen::V,زار,kolliđ
7354,besuchen::V,زار,kõ´ll'jed
7355,besuchen::V,زار,по̄дтлэ
7356,besuchen::V,زار,во̄тэдтэ
7357,besuchen::V,زار,во̄а̄ррдэ
7358,treffen::V,قابل,dieviedidh
7359,treffen::V,قابل,iejvvit
7360,treffen::V,قابل,deaivat
7361,treffen::V,قابل,staaviđ
7362,treffen::V,قابل,teividiđ
7363,treffen::V,قابل,o´ddjõõttâd
7364,treffen::V,قابل,вуэсстлэ
7365,sich versammeln::V,اجتمع,gaavnedidh
7366,sich versammeln::V,اجتمع,tjoaggut
7367,sich versammeln::V,اجتمع,čoahkkanit
7368,sich versammeln::V,اجتمع,čokkâniđ
7369,sich versammeln::V,اجتمع,nurâdâttâđ
7370,sich versammeln::V,اجتمع,noorõõttâd
7371,sich versammeln::V,اجتمع,вӯллклэ
7372,spielen::V,لعب,rïdtjedh
7373,spielen::V,لعب,lustedalledh
7374,spielen::V,لعب,ståhkat
7375,spielen::V,لعب,stuvssit
7376,spielen::V,لعب,speallat
7377,spielen::V,لعب,le'ihâšiđ
7378,spielen::V,لعب,siõrrâd
7379,spielen::V,لعب,speâllad
7380,spielen::V,لعب,сӣррэ
7381,singen::V,غنى,laavlodh
7382,singen::V,غنى,lávllot
7383,singen::V,غنى,lávlut
7384,singen::V,غنى,lávluđ
7385,singen::V,غنى,läullad
7386,singen::V,غنى,ла̄ввлэ
7387,tanzen::V,رقص,daanhtsodh
7388,tanzen::V,رقص,dánssat
7389,tanzen::V,رقص,gærssulit
7390,tanzen::V,رقص,dánset
7391,tanzen::V,رقص,tánssáđ
7392,tanzen::V,رقص,ta´nssjed
7393,tanzen::V,رقص,pleäs'sjed
7394,tanzen::V,رقص,нюччке
7395,tanzen::V,رقص,пляссъе
7396,sich trennen::V,افترق,jååkedidh
7397,sich trennen::V,افترق,sirrat
7398,sich trennen::V,افترق,sirádit
7399,sich trennen::V,افترق,earránit
7400,sich trennen::V,افترق,ratkuđ
7401,sich trennen::V,افترق,rätkkjed
7402,sich trennen::V,افترق,кӯдтъе
7403,verlassen::V,ترك,laehpedh
7404,verlassen::V,ترك,guodet
7405,verlassen::V,ترك,guođđit
7406,verlassen::V,ترك,hilgođ
7407,verlassen::V,ترك,kyeđđiđ
7408,verlassen::V,ترك,kue´đđed
7409,verlassen::V,ترك,сӯһпъе
7410,retten::V,نجى,gorredidh
7411,retten::V,نجى,gádjot
7412,retten::V,نجى,gádjut
7413,retten::V,نجى,kááijuđ
7414,retten::V,نجى,piä'luštiđ
7415,retten::V,نجى,ka´jjeed
7416,retten::V,نجى,вуаннче
7417,retten::V,أنقذ,gorredidh
7418,retten::V,أنقذ,gádjot
7419,retten::V,أنقذ,gádjut
7420,retten::V,أنقذ,kááijuđ
7421,retten::V,أنقذ,piä'luštiđ
7422,retten::V,أنقذ,ka´jjeed
7423,retten::V,أنقذ,вуаннче
7424,bewachen::V,حرس,geehtedh
7425,bewachen::V,حرس,váktit
7426,bewachen::V,حرس,fáktet
7427,bewachen::V,حرس,vahtiđ
7428,bewachen::V,حرس,värddjed
7429,bewachen::V,حرس,va´httjed
7430,bewachen::V,حرس,пынне
7431,bewachen::V,حرس,ка̄рвуллэ
7432,schützen::V,حمى,vaarjelidh
7433,schützen::V,حمى,suoddjit
7434,schützen::V,حمى,suodjalit
7435,schützen::V,حمى,suddjet
7436,schützen::V,حمى,varjâliđ
7437,schützen::V,حمى,suâided
7438,schützen::V,حمى,varjjled
7439,schützen::V,حمى,пынне
7440,verteidigen::V,دافع,vaarjelidh
7441,verteidigen::V,دافع,bælostit
7442,verteidigen::V,دافع,bealuštit
7443,verteidigen::V,دافع,čuollat
7444,verteidigen::V,دافع,piä'luštiđ
7445,verteidigen::V,دافع,peälšted
7446,verteidigen::V,دافع,пэ̄лль мэ̄ннэ
7447,sich schlagen::V,تضارب,dåarodh
7448,sich schlagen::V,تضارب,tjoelestidh
7449,sich schlagen::V,تضارب,doarrot
7450,sich schlagen::V,تضارب,doarrut
7451,sich schlagen::V,تضارب,tuárruđ
7452,sich schlagen::V,تضارب,tuärrad
7453,sich schlagen::V,تضارب,туаррэ
7454,schießen::V,أطلق,vuetjedh
7455,schießen::V,أطلق,skööhtedh
7456,schießen::V,أطلق,vuohtjet
7457,schießen::V,أطلق,báhčit
7458,schießen::V,أطلق,pääččiđ
7459,schießen::V,أطلق,pää´ččed
7460,schießen::V,أطلق,ря̄хшкхэ
7461,siegen::V,انتصر,vïtnedh
7462,siegen::V,انتصر,vuojttet
7463,siegen::V,انتصر,vuoitit
7464,siegen::V,انتصر,vyei'ttiđ
7465,siegen::V,انتصر,vuei´tted
7466,siegen::V,انتصر,вуэйхьтэ
7467,ärgern::V,أزعل,måarahtehtedh
7468,ärgern::V,أزعل,suhttadit
7469,ärgern::V,أزعل,hárdit
7470,ärgern::V,أزعل,piä'ṿuttiđ
7471,ärgern::V,أزعل,âsseed
7472,ärgern::V,أزعل,се̄нтхэ
7473,schlagen::V,ضرب,håasedh
7474,schlagen::V,ضرب,laekedh
7475,schlagen::V,ضرب,tsábbmet
7476,schlagen::V,ضرب,tjassket
7477,schlagen::V,ضرب,huškut
7478,schlagen::V,ضرب,časkeđ
7479,schlagen::V,ضرب,čâ´cǩǩed
7480,schlagen::V,ضرب,та̄гкэ
7481,schlagen::V,ضرب,ва̄сстэ
7482,treten::V,رفس,tjïektjedh
7483,treten::V,رفس,tjiektjat
7484,treten::V,رفس,čiekčat
7485,treten::V,رفس,čieh'čâđ
7486,treten::V,رفس,tanccâđ
7487,treten::V,رفس,tanccâd
7488,treten::V,رفس,то̄ппцэ
7489,stechen::V,شك,baskedh
7490,stechen::V,شك,tjuoggit
7491,stechen::V,شك,čuoggut
7492,stechen::V,شك,čuog'giđ
7493,stechen::V,شك,čuõ´ǧ'ǧeed
7494,stechen::V,شك,чо̄ххкэ
7495,stoßen::V,دفع,nehkiehtidh
7496,stoßen::V,دفع,nårddådit
7497,stoßen::V,دفع,nordadit
7498,stoßen::V,دفع,nutkâliđ
7499,stoßen::V,دفع,oi´ǧǧeed
7500,stoßen::V,دفع,оййкье
7501,stoßen::V,دفع,тоалкъе
7502,stehlen::V,سرق,sualadidh
7503,stehlen::V,سرق,suoládit
7504,stehlen::V,سرق,suoládit
7505,stehlen::V,سرق,suá'ládiđ
7506,stehlen::V,سرق,suâleed
7507,stehlen::V,سرق,суэлнэ
7508,stören::V,ضايق,stööredh
7509,stören::V,ضايق,hearaldehtedh
7510,stören::V,ضايق,massit
7511,stören::V,ضايق,sjuddit
7512,stören::V,ضايق,heađuštit
7513,stören::V,ضايق,hettiđ
7514,stören::V,ضايق,heṃâdiđ
7515,stören::V,ضايق,stamlded
7516,stören::V,ضايق,вӣршэ
7517,stören::V,ضايق,е̄кхэллэ
7518,belästigen::V,أزعج,vaejviestidh
7519,belästigen::V,أزعج,vájvedit
7520,belästigen::V,أزعج,muodástuhttet
7521,belästigen::V,أزعج,váivvidit
7522,belästigen::V,أزعج,bieguhit
7523,belästigen::V,أزعج,vä'ividiđ
7524,belästigen::V,أزعج,stamlded
7525,belästigen::V,أزعج,е̄кхэллэ
7526,belästigen::V,أزعج,во̄а̄йвшэ
7527,verbergen::V,كتم,tjïekedh
7528,verbergen::V,كتم,tjiehkat
7529,verbergen::V,كتم,čiehkat
7530,verbergen::V,كتم,čieḥâđ
7531,verbergen::V,كتم,peittad
7532,verbergen::V,كتم,чӣгкэ
7533,verbergen::V,كتم,пе̄йхьтэ
7534,täuschen::V,خدع,iermedh
7535,täuschen::V,خدع,eajhkaldehtedh
7536,täuschen::V,خدع,tjáddjit
7537,täuschen::V,خدع,dájuhit
7538,täuschen::V,خدع,viehtalit
7539,täuschen::V,خدع,villiđ
7540,täuschen::V,خدع,ǩiõllâd
7541,täuschen::V,خدع,вӯйхе
7542,täuschen::V,خدع,пе̄йхьтэ
7543,täuschen::V,خدع,ке̄лсэллэ
7544,betrügen::V,غش,biehtedh
7545,betrügen::V,غش,biehttet
7546,betrügen::V,غش,beahttit
7547,betrügen::V,غش,filliđ
7548,betrügen::V,غش,ǩiõllâd
7549,betrügen::V,غش,pä´rtteed
7550,betrügen::V,غش,вӯйхе
7551,betrügen::V,غش,пе̄йхьтэ
7552,betrügen::V,غش,ке̄лсэллэ
7553,töten::V,قتل,buvvedh
7554,töten::V,قتل,gåddet
7555,töten::V,قتل,soaggit
7556,töten::V,قتل,goddit
7557,töten::V,قتل,surmiđ
7558,töten::V,قتل,jämittiđ
7559,töten::V,قتل,kå´dded
7560,töten::V,قتل,so´rmmjed
7561,töten::V,قتل,коаннҌтэ
7562,wohnen::V,سكن,årrodh
7563,wohnen::V,سكن,veasodh
7564,wohnen::V,سكن,årrot
7565,wohnen::V,سكن,viessot
7566,wohnen::V,سكن,orrut
7567,wohnen::V,سكن,aassâđ
7568,wohnen::V,سكن,aassâd
7569,wohnen::V,سكن,jälsted
7570,wohnen::V,سكن,е̄лле
7571,arbeiten::V,عمل,barkedh
7572,arbeiten::V,عمل,rihtjat
7573,arbeiten::V,عمل,bargat
7574,arbeiten::V,عمل,porgâđ
7575,arbeiten::V,عمل,tue´j'jeed
7576,arbeiten::V,عمل,лыххкэ
7577,arbeiten::V,عمل,ро̄бхушшэ
7578,arbeiten::V,اشتغل,barkedh
7579,arbeiten::V,اشتغل,rihtjat
7580,arbeiten::V,اشتغل,bargat
7581,arbeiten::V,اشتغل,porgâđ
7582,arbeiten::V,اشتغل,tue´j'jeed
7583,arbeiten::V,اشتغل,лыххкэ
7584,arbeiten::V,اشتغل,ро̄бхушшэ
7585,sammeln::V,جمع,tjåegkedh
7586,sammeln::V,جمع,tjoahkkit
7587,sammeln::V,جمع,čoaggit
7588,sammeln::V,جمع,čokkiđ
7589,sammeln::V,جمع,čuág'giđ
7590,sammeln::V,جمع,noorrâd
7591,sammeln::V,جمع,нёавсэ
7592,pflücken::V,جنى,tjåegkedh
7593,pflücken::V,جنى,tjoagget
7594,pflücken::V,جنى,čoaggit
7595,pflücken::V,جنى,čuág'giđ
7596,pflücken::V,جنى,uussâd
7597,pflücken::V,جنى,кышшкэ
7598,pflücken::V,قطف,tjåegkedh
7599,pflücken::V,قطف,tjoagget
7600,pflücken::V,قطف,čoaggit
7601,pflücken::V,قطف,čuág'giđ
7602,pflücken::V,قطف,uussâd
7603,pflücken::V,قطف,кышшкэ
7604,jagen::V,صاد,bearhtodh
7605,jagen::V,صاد,viejddit
7606,jagen::V,صاد,bivdit
7607,jagen::V,صاد,miä'cástiđ
7608,jagen::V,صاد,miä´csted
7609,jagen::V,صاد,ме̄ххьцтэ
7610,fischen::V,اصطاد,gööledh
7611,fischen::V,اصطاد,håagkodh
7612,fischen::V,اصطاد,guollit
7613,fischen::V,اصطاد,guolástit
7614,fischen::V,اصطاد,kuá'lástiđ
7615,fischen::V,اصطاد,kue´llšeed
7616,fischen::V,اصطاد,шылле кӯль
7617,fassen::V,قبض,bivtedh
7618,fassen::V,قبض,giddit
7619,fassen::V,قبض,bivdit
7620,fassen::V,قبض,pivdeđ
7621,fassen::V,قبض,kå´dded
7622,fassen::V,قبض,со̄а̄гкэ
7623,hüten::V,رعى,geehtedh
7624,hüten::V,رعى,váktit
7625,hüten::V,رعى,geahččat
7626,hüten::V,رعى,keččâđ
7627,hüten::V,رعى,hoi´ddjed
7628,hüten::V,رعى,пынне
7629,treiben::V,ساق,vuejiehtidh
7630,treiben::V,ساق,vuojedit
7631,treiben::V,ساق,vuodjelit
7632,treiben::V,ساق,vyeijiđ
7633,treiben::V,ساق,vue´jjad
7634,treiben::V,ساق,выйхе
7635,treiben::V,ساق,го̄ннэ
7636,anbinden::V,ربط,viedtedh
7637,anbinden::V,ربط,gaarhkedidh
7638,anbinden::V,ربط,dabrrit
7639,anbinden::V,ربط,dæhppodit
7640,anbinden::V,ربط,čatnat
7641,anbinden::V,ربط,čoonnâđ
7642,anbinden::V,ربط,čõõnnâd
7643,anbinden::V,ربط,ко̄ррэ
7644,füttern::V,علف,bïepmehtidh
7645,füttern::V,علف,biebbmat
7646,füttern::V,علف,biebmat
7647,füttern::V,علف,purâttiđ
7648,füttern::V,علف,poorted
7649,füttern::V,علف,peâm'mad
7650,füttern::V,علف,поҏтэ
7651,melken::V,حلب,buhtjedh
7652,melken::V,حلب,båhtjet
7653,melken::V,حلب,bahčit
7654,melken::V,حلب,paččeeđ
7655,melken::V,حلب,pââččad
7656,melken::V,حلب,лаппьсе
7657,hacken::V,فرم,tsåalhkodh
7658,hacken::V,فرم,tsållat
7659,hacken::V,فرم,tsáhpat
7660,hacken::V,فرم,čuollat
7661,hacken::V,فرم,čuollâđ
7662,hacken::V,فرم,ceäk'kad
7663,hacken::V,فرم,ця̄ххкэ
7664,gießen::V,سقى,tjaetsiehtidh
7665,gießen::V,سقى,tjáhttjit
7666,gießen::V,سقى,njuoskadit
7667,gießen::V,سقى,čáhccet
7668,gießen::V,سقى,njuos'kâdiđ
7669,gießen::V,سقى,väällad
7670,gießen::V,سقى,ва̄ллэ
7671,reifen::V,نضج,njoetsedh
7672,reifen::V,نضج,láddat
7673,reifen::V,نضج,láddat
7674,reifen::V,نضج,laddâđ
7675,reifen::V,نضج,laddâd
7676,reifen::V,نضج,ӣллкнэ
7677,reifen::V,نضج,ло̄а̄янтэ
7678,zubereiten::V,حضر,jurjiehtidh
7679,zubereiten::V,حضر,riejddit
7680,zubereiten::V,حضر,ráhkadit
7681,zubereiten::V,حضر,va'lmâštiđ
7682,zubereiten::V,حضر,vaalmšted
7683,zubereiten::V,حضر,во̄а̄лмшэ
7684,kochen::V,طبخ,voessjedh
7685,kochen::V,طبخ,vuossjat
7686,kochen::V,طبخ,duolldádit
7687,kochen::V,طبخ,vuoš'šat
7688,kochen::V,طبخ,vuoššâđ
7689,kochen::V,طبخ,ǩe´tted
7690,kochen::V,طبخ,кыппьтэ
7691,backen::V,خبز,bååhkedh
7692,backen::V,خبز,lájbbot
7693,backen::V,خبز,báhkket
7694,backen::V,خبز,goikadit
7695,backen::V,خبز,liäi'buđ
7696,backen::V,خبز,vää´l'jed
7697,backen::V,خبز,па̄шшьтэ
7698,braten::V,قلى,bissedh
7699,braten::V,قلى,basset
7700,braten::V,قلى,báistit
7701,braten::V,قلى,steiket
7702,braten::V,قلى,passeeđ
7703,braten::V,قلى,pä´štted
7704,braten::V,قلى,па̄шшьтэ
7705,braten::V,حمر,bissedh
7706,braten::V,حمر,basset
7707,braten::V,حمر,báistit
7708,braten::V,حمر,steiket
7709,braten::V,حمر,passeeđ
7710,braten::V,حمر,pä´štted
7711,braten::V,حمر,па̄шшьтэ
7712,umrühren::V,قلب,firredh
7713,umrühren::V,قلب,fierrot
7714,umrühren::V,قلب,fierrut
7715,umrühren::V,قلب,fiärruđ
7716,umrühren::V,قلب,sie´jjted
7717,umrühren::V,قلب,вӣршэ
7718,stricken::V,حاك,gurredh
7719,stricken::V,حاك,gådet
7720,stricken::V,حاك,gođđit
7721,stricken::V,حاك,kođđeeđ
7722,stricken::V,حاك,kåå´đđed
7723,stricken::V,حاك,коадтӭ
7724,nähen::V,خاط,gåarodh
7725,nähen::V,خاط,goarrot
7726,nähen::V,خاط,goarrut
7727,nähen::V,خاط,kuárruđ
7728,nähen::V,خاط,kuärrad
7729,nähen::V,خاط,куаррэ
7730,färben::V,صبغ,klaeriedidh
7731,färben::V,صبغ,bájnnit
7732,färben::V,صبغ,sihttset
7733,färben::V,صبغ,báidnit
7734,färben::V,صبغ,ivdnet
7735,färben::V,صبغ,päiniđ
7736,färben::V,صبغ,päinnad
7737,färben::V,صبغ,ǩe´rjjeed
7738,färben::V,صبغ,по̄а̄ййнэ
7739,färben::V,لون,klaeriedidh
7740,färben::V,لون,bájnnit
7741,färben::V,لون,sihttset
7742,färben::V,لون,báidnit
7743,färben::V,لون,ivdnet
7744,färben::V,لون,päiniđ
7745,färben::V,لون,päinnad
7746,färben::V,لون,ǩe´rjjeed
7747,färben::V,لون,по̄а̄ййнэ
7748,reinigen::V,نظف,reenskedh
7749,reinigen::V,نظف,dïdtesjidh
7750,reinigen::V,نظف,rájnnit
7751,reinigen::V,نظف,čorget
7752,reinigen::V,نظف,buhtistit
7753,reinigen::V,نظف,kađvâđ
7754,reinigen::V,نظف,čurgiđ
7755,reinigen::V,نظف,putestiđ
7756,reinigen::V,نظف,čiisteed
7757,reinigen::V,نظف,puu´ttsted
7758,reinigen::V,نظف,чисстэ
7759,reinigen::V,نظف,е̄ллэ
7760,waschen::V,غسل,bïssedh
7761,waschen::V,غسل,bassat
7762,waschen::V,غسل,bassat
7763,waschen::V,غسل,posâliđ
7764,waschen::V,غسل,põõssâd
7765,waschen::V,غسل,пэ̄ссэ
7766,abwischen::V,مسح,njaamedh
7767,abwischen::V,مسح,sihkastit
7768,abwischen::V,مسح,sihkkut
7769,abwischen::V,مسح,sikkođ
7770,abwischen::V,مسح,sekkad
7771,abwischen::V,مسح,чисстэ
7772,spülen::V,شطف,skuvledh
7773,spülen::V,شطف,dåjddet
7774,spülen::V,شطف,doidit
7775,spülen::V,شطف,skuljiđ
7776,spülen::V,شطف,toideđ
7777,spülen::V,شطف,tåiddad
7778,spülen::V,شطف,sku´lljeed
7779,spülen::V,شطف,пэ̄ссэ
7780,fegen::V,كنس,sööpedh
7781,fegen::V,كنس,suohttsit
7782,fegen::V,كنس,luvdet
7783,fegen::V,كنس,sihostiđ
7784,fegen::V,كنس,roppâđ
7785,fegen::V,كنس,västtad
7786,fegen::V,كنس,seekksted
7787,fegen::V,كنس,по̄а̄шшэ
7788,kehren::V,كنس,tjirredh
7789,kehren::V,كنس,såbit
7790,kehren::V,كنس,luvdet
7791,kehren::V,كنس,suo'pâlistiđ
7792,kehren::V,كنس,västtad
7793,kehren::V,كنس,по̄а̄шшэ
7794,baden::V,استحم,voejedidh
7795,baden::V,استحم,gálatjit
7796,baden::V,استحم,gálašit
7797,baden::V,استحم,lávguđ
7798,baden::V,استحم,vuõjjâd
7799,baden::V,استحم,sääunõõttâd
7800,baden::V,استحم,вӯйнэдтэ
7801,sich waschen::V,اغتسل,bïssedidh
7802,sich waschen::V,اغتسل,basádit
7803,sich waschen::V,اغتسل,basadit
7804,sich waschen::V,اغتسل,posâdâttâđ
7805,sich waschen::V,اغتسل,põõuuõõttâd
7806,sich waschen::V,اغتسل,пэзнэдтэ
7807,ausziehen::V,خلع,svæjkedh
7808,ausziehen::V,خلع,nuollat
7809,ausziehen::V,خلع,nuollat
7810,ausziehen::V,خلع,noollâđ
7811,ausziehen::V,خلع,nõõllâd
7812,ausziehen::V,خلع,jä´hssed
7813,ausziehen::V,خلع,я̄ккьсе
7814,anziehen::V,لبس,gaarvoehtidh
7815,anziehen::V,لبس,tsåggåt
7816,anziehen::V,لبس,nahkehit
7817,anziehen::V,لبس,čákŋat
7818,anziehen::V,لبس,ká'rvuttiđ
7819,anziehen::V,لبس,čouggâd
7820,anziehen::V,لبس,nââ´ǩǩted
7821,anziehen::V,لبس,ца̄гке
7822,anziehen::V,لبس,наккьхе
7823,sich anziehen::V,اكتسى,gåårvedidh
7824,sich anziehen::V,اكتسى,gárvvunit
7825,sich anziehen::V,اكتسى,gárvodit
7826,sich anziehen::V,اكتسى,kárvudâttâđ
7827,sich anziehen::V,اكتسى,teâvõõttâd
7828,sich anziehen::V,اكتسى,туввнэдтэ
7829,kämmen::V,مشط,tjåhkodh
7830,kämmen::V,مشط,rájddat
7831,kämmen::V,مشط,čohkut
7832,kämmen::V,مشط,čohhoođ
7833,kämmen::V,مشط,čååkkad
7834,kämmen::V,مشط,чоагкэ
7835,schmücken::V,زين,rïesedh
7836,schmücken::V,زين,feegredh
7837,schmücken::V,زين,hiervvit
7838,schmücken::V,زين,tjáppedit
7839,schmücken::V,زين,čiŋahit
7840,schmücken::V,زين,čiŋâttiđ
7841,schmücken::V,زين,heärvted
7842,schmücken::V,زين,ре̄ввклаххьтэ
7843,sagen::V,قال,jiehtedh
7844,sagen::V,قال,javllat
7845,sagen::V,قال,dadjat
7846,sagen::V,قال,cealkit
7847,sagen::V,قال,ettâđ
7848,sagen::V,قال,celkkiđ
7849,sagen::V,قال,nõmmeed
7850,sagen::V,قال,ceä´lǩǩed
7851,sagen::V,قال,е̄ввэ
7852,sagen::V,قال,це̄ӆӆьке
7853,sprechen::V,تكلم,håaledh
7854,sprechen::V,تكلم,rudnat
7855,sprechen::V,تكلم,runádit
7856,sprechen::V,تكلم,sárdnut
7857,sprechen::V,تكلم,sárnuđ
7858,sprechen::V,تكلم,särnnad
7859,sprechen::V,تكلم,са̄ррнэ
7860,reden::V,تكلم,håaledh
7861,reden::V,تكلم,sáhkadit
7862,reden::V,تكلم,hupmat
7863,reden::V,تكلم,arvâlâddâđ
7864,reden::V,تكلم,sárnudiđ
7865,reden::V,تكلم,mainsted
7866,reden::V,تكلم,е̄внэллэ
7867,sich unterhalten::V,تحادث,soptsestalledh
7868,sich unterhalten::V,تحادث,ságastit
7869,sich unterhalten::V,تحادث,ságastallat
7870,sich unterhalten::V,تحادث,jumadit
7871,sich unterhalten::V,تحادث,ságastallat
7872,sich unterhalten::V,تحادث,ma'inâstiđ
7873,sich unterhalten::V,تحادث,maainsted
7874,sich unterhalten::V,تحادث,мо̄а̄йнсе
7875,fragen::V,سأل,gihtjedh
7876,fragen::V,سأل,gahtjat
7877,fragen::V,سأل,gatjádit
7878,fragen::V,سأل,jearrat
7879,fragen::V,سأل,koijâdiđ
7880,fragen::V,سأل,kõõččâd
7881,fragen::V,سأل,кэ̄дже
7882,bitten::V,رجا,birredh
7883,bitten::V,رجا,aanoestidh
7884,bitten::V,رجا,rohkelassjedh
7885,bitten::V,رجا,ádnot
7886,bitten::V,رجا,gåhttjot
7887,bitten::V,رجا,bivdit
7888,bitten::V,رجا,pivdeđ
7889,bitten::V,رجا,äännad
7890,bitten::V,رجا,raukkâd
7891,bitten::V,رجا,а̄нкэ
7892,bitten::V,رجا,кэ̄дже
7893,erzählen::V,حكي,saakestidh
7894,erzählen::V,حكي,giehttot
