,Concept_ID,se,en
4040,verschieden::A,югкеналшэм,different
4041,nah::A,gietskies,near
4042,nah::A,lahka,near
4043,nah::A,lagas,near
4044,nah::A,a'ldemuš,near
4045,nah::A,âlddlõs,near
4046,nah::A,альтэсь,near
4047,fern::A,gahkese,far
4048,fern::A,guhkken,far
4049,fern::A,gáiddus,far
4050,fern::A,kuhás,far
4051,fern::A,ku´ǩes,far
4052,fern::A,туммплэсь,far
4053,linker::A,gårroeh,left
4054,linker::A,gåro,left
4055,linker::A,gurut,left
4056,linker::A,čižet,left
4057,linker::A,či´ǯǯ,left
4058,linker::A,чинч,left
4059,rechter::A,åelkies,right
4060,rechter::A,oalges,right
4061,rechter::A,olgeš,right
4062,rechter::A,uál'gis,right
4063,rechter::A,vuõiǥâs,right
4064,rechter::A,вуэлькесь,right
4065,anderer::A,jeatjebe,other
4066,anderer::A,nubbe,other
4067,anderer::A,eará,other
4068,anderer::A,nubbi,other
4069,anderer::A,nubbe,other
4070,anderer::A,nu´bb,other
4071,anderer::A,jee´res,other
4072,anderer::A,мудта,other
4073,anderer::A,е̄ресь,other
4074,erster::A,voestes,first
4075,erster::A,vuostasj,first
4076,erster::A,vuosttaš,first
4077,erster::A,vuos'muš,first
4078,erster::A,vuõs's,first
4079,erster::A,õõu´dmõs,first
4080,erster::A,авьтмусс,first
4081,zweiter::A,mubpie,second
4082,zweiter::A,nubbe,second
4083,zweiter::A,nubbi,second
4084,zweiter::A,nubbe,second
4085,zweiter::A,nu´bb,second
4086,zweiter::A,ныммьп,second
4087,dritter::A,gåalmede,third
4088,dritter::A,goalmát,third
4089,dritter::A,goalmmát,third
4090,dritter::A,kuálmád,third
4091,dritter::A,kuälmad,third
4092,dritter::A,кӯа̄ллмант,third
4093,letzter::A,minngemes,last
4094,letzter::A,maŋemus,last
4095,letzter::A,maŋimus,last
4096,letzter::A,majemuš,last
4097,letzter::A,mââi´mõs,last
4098,letzter::A,маӈьмусс,last
4099,allein::ADV,oktegh,alone
4100,allein::ADV,oktegimse,alone
4101,allein::ADV,oktebisnie,alone
4102,allein::ADV,aktu,alone
4103,allein::ADV,okto,alone
4104,allein::ADV,ohtuu,alone
4105,allein::ADV,õhttu,alone
4106,allein::ADV,о̄ххтэ,alone
4107,zusammen::ADV,ektine,together
4108,zusammen::ADV,ektesne,together
4109,zusammen::ADV,tjåenghkesne,together
4110,zusammen::ADV,siegen,together
4111,zusammen::ADV,oktan,together
4112,zusammen::ADV,ovttas,together
4113,zusammen::ADV,čoahkis,together
4114,zusammen::ADV,oovtâst,together
4115,zusammen::ADV,õõutsââ´jest,together
4116,zusammen::ADV,аххтан,together
4117,zusammen::ADV,эфтэсьт,together
4118,lange::ADV,guhkiem,long
4119,lange::ADV,guhkev,long
4120,lange::ADV,mælggadav,long
4121,lange::ADV,guhká,long
4122,lange::ADV,kuhe,long
4123,lange::ADV,kuhháá,long
4124,lange::ADV,kuu´ǩǩ,long
4125,lange::ADV,кугкь,long
4126,plötzlich::ADV,faahketji,suddenly
4127,plötzlich::ADV,hæhkkat,suddenly
4128,plötzlich::ADV,fáhkkestaga,suddenly
4129,plötzlich::ADV,fakkist,suddenly
4130,plötzlich::ADV,kruu´ta,suddenly
4131,plötzlich::ADV,а̄йнханна,suddenly
4132,sofort::ADV,dallegh,instantly
4133,sofort::ADV,dalá,instantly
4134,sofort::ADV,dalánagi,instantly
4135,sofort::ADV,dakkavide,instantly
4136,sofort::ADV,dakkaviđe,instantly
4137,sofort::ADV,tállán,instantly
4138,sofort::ADV,naraaz,instantly
4139,sofort::ADV,атть,instantly
4140,später::ADV,mænngan ,later
4141,später::ADV,maŋŋebut,later
4142,später::ADV,maŋŋel,later
4143,später::ADV,maŋ̣eláá,later
4144,später::ADV,mâ´ŋŋlakast,later
4145,später::ADV,маӈӈа,later
4146,jetzt::ADV,daelie,now
4147,jetzt::ADV,dal,now
4148,jetzt::ADV,dal,now
4149,jetzt::ADV,tääl,now
4150,jetzt::ADV,ââ´n,now
4151,jetzt::ADV,атть,now
4152,heute::ADV,daenbien,today
4153,heute::ADV,uddni,today
4154,heute::ADV,odne,today
4155,heute::ADV,onne,today
4156,heute::ADV,tä´bbe,today
4157,heute::ADV,та̄ррьм,today
4158,morgen::ADV,jirreden,tomorrow
4159,morgen::ADV,idet,tomorrow
4160,morgen::ADV,ihttin,tomorrow
4161,morgen::ADV,itten,tomorrow
4162,morgen::ADV,jâđđa,tomorrow
4163,morgen::ADV,янта,tomorrow
4164,bald::ADV,varke,soon
4165,bald::ADV,ruvva,soon
4166,bald::ADV,farga,soon
4167,bald::ADV,vorgâ,soon
4168,bald::ADV,sõrgg,soon
4169,bald::ADV,вэхтэнне,soon
4170,dann::ADV,die,then
4171,dann::ADV,dalloj,then
4172,dann::ADV,de,then
4173,dann::ADV,te,then
4174,dann::ADV,de,then
4175,dann::ADV,teä,then
4176,dann::ADV,â´tte,then
4177,dann::ADV,те,then
4178,gestern::ADV,jååktan,yesterday
4179,gestern::ADV,iektu,yesterday
4180,gestern::ADV,ikte,yesterday
4181,gestern::ADV,jieh't,yesterday
4182,gestern::ADV,jåhtta,yesterday
4183,gestern::ADV,яххта,yesterday
4184,einst::ADV,dejpeli,once
4185,einst::ADV,åvdebut,once
4186,einst::ADV,áigi,once
4187,einst::ADV,dolin,once
4188,einst::ADV,tovle,once
4189,einst::ADV,tuu´l,once
4190,einst::ADV,э̄ххьтэшьт,once
4191,damals::ADV,aejkien,at that time
4192,damals::ADV,dalloj,at that time
4193,damals::ADV,dalle,at that time
4194,damals::ADV,talle,at that time
4195,damals::ADV,te´l,at that time
4196,damals::ADV,teä´l,at that time
4197,damals::ADV,танна,at that time
4198,danach::ADV,mïnngesne,afterwards
4199,danach::ADV,dan maŋŋela,afterwards
4200,danach::ADV,maŋŋil,afterwards
4201,danach::ADV,das maŋŋá,afterwards
4202,danach::ADV,maŋ̣a,afterwards
4203,danach::ADV,mâ´ŋŋlest,afterwards
4204,danach::ADV,маӈӈа,afterwards
4205,vorher::ADV,aarebi,before
4206,vorher::ADV,åvddål,before
4207,vorher::ADV,árat,before
4208,vorher::ADV,ovdâl,before
4209,vorher::ADV,ouddâl,before
4210,vorher::ADV,а̄йка,before
4211,zuerst::ADV,voestegh,at first
4212,zuerst::ADV,álgon,at first
4213,zuerst::ADV,vuos,at first
4214,zuerst::ADV,vuohččan,at first
4215,zuerst::ADV,vuoč'čin,at first
4216,zuerst::ADV,vuõ´ste,at first
4217,zuerst::ADV,vuõs'smõõssân,at first
4218,zuerst::ADV,э̄ввтла,at first
4219,zuerst::ADV,э̄ввтэль,at first
4220,einmal::ADV,ikth,once
4221,einmal::ADV,akti,once
4222,einmal::ADV,okte,once
4223,einmal::ADV,ohtii,once
4224,einmal::ADV,kojo,once
4225,einmal::ADV,måttmešt,once
4226,einmal::ADV,э̄фт вэ̄рр,once
4227,manchmal::ADV,muvhtene,sometimes
4228,manchmal::ADV,muhttijn,sometimes
4229,manchmal::ADV,duolla dálla,sometimes
4230,manchmal::ADV,muhtumin,sometimes
4231,manchmal::ADV,kuásnii,sometimes
4232,manchmal::ADV,måttmešt,sometimes
4233,manchmal::ADV,kuä´ss-ne,sometimes
4234,manchmal::ADV,мудта вэ̄р,sometimes
4235,oft::ADV,daamtaj,often
4236,oft::ADV,álu,often
4237,oft::ADV,ábaj,often
4238,oft::ADV,dájvvá,often
4239,oft::ADV,dávjá,often
4240,oft::ADV,távjá,often
4241,oft::ADV,täujja,often
4242,oft::ADV,то̄а̄ййв,often
4243,immer::ADV,iktesth,always
4244,immer::ADV,eejnegen,always
4245,immer::ADV,agev,always
4246,immer::ADV,álo,always
4247,immer::ADV,ain,always
4248,immer::ADV,ovttuu,always
4249,immer::ADV,pâi,always
4250,immer::ADV,пай,always
4251,niemals::ADV,ij gåessie,never
4252,niemals::ADV,ij goassak,never
4253,niemals::ADV,ij ihkenis,never
4254,niemals::ADV,ii goassege,never
4255,niemals::ADV,ij kuás'sin,never
4256,niemals::ADV,ij ni kuä´ss,never
4257,niemals::ADV,эйй никуэссь,never
4258,hier::ADV,daagkoe,here
4259,hier::ADV,dála,here
4260,hier::ADV,dánna,here
4261,hier::ADV,dá,here
4262,hier::ADV,dás,here
4263,hier::ADV,taa,here
4264,hier::ADV,tää,here
4265,hier::ADV,ta´ltte,here
4266,hier::ADV,тала,here
4267,hier::ADV,тэста,here
4268,hierhin::ADV,diekie,hither
4269,hierhin::ADV,diekie,to here
4270,hierhin::ADV,diekie,here
4271,hierhin::ADV,dási,hither
4272,hierhin::ADV,dási,to here
4273,hierhin::ADV,dási,here
4274,hierhin::ADV,diehki,hither
4275,hierhin::ADV,diehki,to here
4276,hierhin::ADV,diehki,here
4277,hierhin::ADV,deike,hither
4278,hierhin::ADV,deike,to here
4279,hierhin::ADV,deike,here
4280,hierhin::ADV,teehi,hither
4281,hierhin::ADV,teehi,to here
4282,hierhin::ADV,teehi,here
4283,hierhin::ADV,tii´ǩ,hither
4284,hierhin::ADV,tii´ǩ,to here
4285,hierhin::ADV,tii´ǩ,here
4286,hierhin::ADV,тӣге,hither
4287,hierhin::ADV,тӣге,to here
4288,hierhin::ADV,тӣге,here
4289,von hier::ADV,daebpede,hence
4290,von hier::ADV,dássta,hence
4291,von hier::ADV,dáppelt,hence
4292,von hier::ADV,dáppe,hence
4293,von hier::ADV,tástán,hence
4294,von hier::ADV,tääiǥ,hence
4295,von hier::ADV,tääi´ben,hence
4296,von hier::ADV,тэста,hence
4297,dort::ADV,dagkoe,there
4298,dort::ADV,dale,there
4299,dort::ADV,dakko,there
4300,dort::ADV,tuo,there
4301,dort::ADV,tovben,there
4302,dort::ADV,to´ben,there
4303,dort::ADV,тёллэ,there
4304,dort::ADV,тамьпе,there
4305,dorthin::ADV,dahkoe,thither
4306,dorthin::ADV,dahkoe,there
4307,dorthin::ADV,dahkoe,to there
4308,dorthin::ADV,dåhku,thither
4309,dorthin::ADV,dåhku,there
4310,dorthin::ADV,dåhku,to there
4311,dorthin::ADV,dohko,thither
4312,dorthin::ADV,dohko,there
4313,dorthin::ADV,dohko,to there
4314,dorthin::ADV,diehko,thither
4315,dorthin::ADV,diehko,there
4316,dorthin::ADV,diehko,to there
4317,dorthin::ADV,tuohu,thither
4318,dorthin::ADV,tuohu,there
4319,dorthin::ADV,tuohu,to there
4320,dorthin::ADV,tok,thither
4321,dorthin::ADV,tok,there
4322,dorthin::ADV,tok,to there
4323,dorthin::ADV,tok-aa,thither
4324,dorthin::ADV,tok-aa,there
4325,dorthin::ADV,tok-aa,to there
4326,dorthin::ADV,то̄гэ,thither
4327,dorthin::ADV,то̄гэ,there
4328,dorthin::ADV,то̄гэ,to there
4329,vorwärts::ADV,fraamme,forward
4330,vorwärts::ADV,åvddån,forward
4331,vorwärts::ADV,ovddas,forward
4332,vorwärts::ADV,oovdâs,forward
4333,vorwärts::ADV,ooudâs,forward
4334,vorwärts::ADV,ooudårra,forward
4335,vorwärts::ADV,эвтэс,forward
4336,rückwärts::ADV,mænngese,backward
4337,rückwärts::ADV,ruoptobadáj,backward
4338,rückwärts::ADV,maŋás,backward
4339,rückwärts::ADV,majaskulij,backward
4340,rückwärts::ADV,mââjas,backward
4341,rückwärts::ADV,mâ´ŋŋla,backward
4342,rückwärts::ADV,мо̄а̄з,backward
4343,rückwärts::ADV,мо̄а̄ст,backward
4344,zurück::ADV,bååstede,back
4345,zurück::ADV,ruoptus,back
4346,zurück::ADV,maŋus,back
4347,zurück::ADV,ruoktot,back
4348,zurück::ADV,maassâd,back
4349,zurück::ADV,vä´st,back
4350,zurück::ADV,mååusat,back
4351,zurück::ADV,мо̄а̄з,back
4352,zurück::ADV,мо̄а̄ст,back
4353,unten::ADV,vuelnie,below
4354,unten::ADV,vuollen,below
4355,unten::ADV,vuollin,below
4356,unten::ADV,vyellin,below
4357,unten::ADV,vue´llen,below
4358,unten::ADV,вӯлльн,below
4359,hinab::ADV,våålese,down
4360,hinab::ADV,vuolus,down
4361,hinab::ADV,vulos,down
4362,hinab::ADV,vuá'lás,down
4363,hinab::ADV,vuâlas,down
4364,hinab::ADV,валас,down
4365,oben::ADV,bijjene,above
4366,oben::ADV,baddjen,above
4367,oben::ADV,badjin,above
4368,oben::ADV,paijeen,above
4369,oben::ADV,pâ´jjen,above
4370,oben::ADV,tunââ´lmest,above
4371,oben::ADV,пайенҍ,above
4372,hinauf::ADV,bæjjese,up
4373,hinauf::ADV,bajás,up
4374,hinauf::ADV,bajás,up
4375,hinauf::ADV,pajas,up
4376,hinauf::ADV,pââjas,up
4377,hinauf::ADV,пайяс,up
4378,überall::ADV,gaajhkene lehkesne,everywhere
4379,überall::ADV,juohkka sajen,everywhere
4380,überall::ADV,juohke sajis,everywhere
4381,überall::ADV,jya'hisaajeest,everywhere
4382,überall::ADV,vee´zz,everywhere
4383,überall::ADV,pukvee´zz,everywhere
4384,überall::ADV,пугквесь,everywhere
4385,nicht::ADV,ij,not
4386,nicht::ADV,ij,not
4387,nicht::ADV,ii,not
4388,nicht::ADV,ij,not
4389,nicht::ADV,ij,not
4390,nicht::ADV,эйй,not
4391,ein wenig::ADV,ånnetje,a little
4392,ein wenig::ADV,ahtjetje,a little
4393,ein wenig::ADV,binná,a little
4394,ein wenig::ADV,veahá,a little
4395,ein wenig::ADV,ucánjii,a little
4396,ein wenig::ADV,occanj,a little
4397,ein wenig::ADV,simmna,a little
4398,ein wenig::ADV,сада,a little
4399,ein wenig::ADV,садаматта,a little
4400,kaum::ADV,jallan,hardly
4401,kaum::ADV,vánet,hardly
4402,kaum::ADV,báljo,hardly
4403,kaum::ADV,illá,hardly
4404,kaum::ADV,illvaa,hardly
4405,kaum::ADV,мале,hardly
4406,kaum::ADV,элэлэ,hardly
4407,sehr::ADV,sagk,very
4408,sehr::ADV,riek,very
4409,sehr::ADV,sieldes,very
4410,sehr::ADV,hui,very
4411,sehr::ADV,ollu,very
4412,sehr::ADV,čuuvtij,very
4413,sehr::ADV,sami,very
4414,sehr::ADV,čuu´t,very
4415,sehr::ADV,пэре,very
4416,sehr::ADV,чофта,very
4417,so::ADV,numhtie,so
4418,so::ADV,nav,so
4419,so::ADV,nuov,so
4420,so::ADV,nåv,so
4421,so::ADV,nu,so
4422,so::ADV,näävt,so
4423,so::ADV,de,so
4424,so::ADV,nu´t,so
4425,so::ADV,nääi´t,so
4426,so::ADV,те̄льнэ,so
4427,noch::ADV,annje,still
4428,noch::ADV,ájn,still
4429,noch::ADV,vilá,still
4430,noch::ADV,ain,still
4431,noch::ADV,vela,still
4432,noch::ADV,võl,still
4433,noch::ADV,veâl,still
4434,noch::ADV,вя̄л,still
4435,nur::ADV,ajve,only
4436,nur::ADV,barre,only
4437,nur::ADV,dåssjå,only
4438,nur::ADV,dušše,only
4439,nur::ADV,váá,only
4440,nur::ADV,pâi,only
4441,nur::ADV,leša,only
4442,nur::ADV,tåå´lǩ,only
4443,nur::ADV,лэша,only
4444,nur::ADV,лышшэ,only
4445,schon::ADV,joe,already
4446,schon::ADV,juo,already
4447,schon::ADV,juo,already
4448,schon::ADV,juo,already
4449,schon::ADV,ju´n,already
4450,schon::ADV,ё,already
4451,wieder::ADV,vihth,again
4452,wieder::ADV,aajmoen,again
4453,wieder::ADV,vas,again
4454,wieder::ADV,ådåsis,again
4455,wieder::ADV,fas,again
4456,wieder::ADV,vuot,again
4457,wieder::ADV,vest,again
4458,wieder::ADV,däs,again
4459,wieder::ADV,e´pet,again
4460,wieder::ADV,аввта,again
4461,wieder::ADV,о̄дтсэ,again
4462,vor::PRP,åvteste,in front of
4463,vor::PRP,ålggolin,in front of
4464,vor::PRP,ovddas,in front of
4465,vor::PRP,oovdâst,in front of
4466,vor::PRP,ooudâst,in front of
4467,vor::PRP,авьтэмьбе̄лльт,in front of
4468,hinter::PRP,duekesne,behind
4469,hinter::PRP,duogen,behind
4470,hinter::PRP,maŋŋelin,behind
4471,hinter::PRP,maŋil,behind
4472,hinter::PRP,duogás,behind
4473,hinter::PRP,tyeḥin,behind
4474,hinter::PRP,tue´ǩǩen,behind
4475,hinter::PRP,маӈельт,behind
4476,unter::PRP,nuelesne,under
4477,unter::PRP,vuolen,under
4478,unter::PRP,vuolde,under
4479,unter::PRP,vyel'ni,under
4480,unter::PRP,vue´llen,under
4481,unter::PRP,вӯлльнҍ,under
4482,durch::PRP,vieken,through
4483,durch::PRP,tjadá,through
4484,durch::PRP,-rájge,through
4485,durch::PRP,čađa,through
4486,durch::PRP,čoođâ,through
4487,durch::PRP,čõõđ,through
4488,durch::PRP,pääi´ǩ,through
4489,durch::PRP,че̄д,through
4490,neben::PRP,baaltese,next to
4491,neben::PRP,báldan,next to
4492,neben::PRP,bálddas,next to
4493,neben::PRP,paaldâst,next to
4494,neben::PRP,paaldâst,next to
4495,neben::PRP,поалльтэ,next to
4496,zwischen::PRP,gaskesne,between
4497,zwischen::PRP,gasska,between
4498,zwischen::PRP,gaskkas,between
4499,zwischen::PRP,kooskâst,between
4500,zwischen::PRP,kâskka,between
4501,zwischen::PRP,кэскэсьт,between
4502,zwischen::PRP,кэ̄скэль,between
4503,wegen::PRP,dïete,because of
4504,wegen::PRP,gaevhtieh,because of
4505,wegen::PRP,diehti,because of
4506,wegen::PRP,dihte,because of
4507,wegen::PRP,geažil,because of
4508,wegen::PRP,tet,because of
4509,wegen::PRP,diõtt,because of
4510,wegen::PRP,ǩeäč'ča,because of
4511,wegen::PRP,гуэйке,because of
4512,dies::PRN,dihte,this
4513,dies::PRN,dát,this
4514,dies::PRN,dát,this
4515,dies::PRN,táát,this
4516,dies::PRN,tät,this
4517,dies::PRN,tiett-aa,this
4518,dies::PRN,тэдт,this
4519,das::PRN,dohte,that
4520,das::PRN,dat,that
4521,das::PRN,dat,that
4522,das::PRN,tot,that
4523,das::PRN,tõt,that
4524,das::PRN,тудт,that
4525,alles::PRN,gaajhke,everything
4526,alles::PRN,gájkka,everything
4527,alles::PRN,buot,everything
4528,alles::PRN,puoh,everything
4529,alles::PRN,puk,everything
4530,alles::PRN,пугк,everything
4531,ich::PRN,manne,I
4532,ich::PRN,mån,I
4533,ich::PRN,månnå,I
4534,ich::PRN,mun,I
4535,ich::PRN,mun,I
4536,ich::PRN,munnâ,I
4537,ich::PRN,mon,I
4538,ich::PRN,мунн,I
4539,du::PRN,datne,you
4540,du::PRN,datne,thou
4541,du::PRN,dån,you
4542,du::PRN,dån,thou
4543,du::PRN,don,you
4544,du::PRN,don,thou
4545,du::PRN,tun,you
4546,du::PRN,tun,thou
4547,du::PRN,ton,you
4548,du::PRN,ton,thou
4549,du::PRN,то̄нн,you
4550,du::PRN,то̄нн,thou
4551,er::PRN,dïhte,he
4552,er::PRN,sån,he
4553,er::PRN,son,he
4554,er::PRN,sun,he
4555,er::PRN,son,he
4556,er::PRN,со̄нн,he
4557,wir::PRN,mijjieh,we
4558,wir::PRN,mij,we
4559,wir::PRN,mii,we
4560,wir::PRN,mij,we
4561,wir::PRN,mij,we
4562,wir::PRN,мыйй,we
4563,ihr::PRN,dijjie,you
4564,ihr::PRN,dij,you
4565,ihr::PRN,dii,you
4566,ihr::PRN,tij,you
4567,ihr::PRN,tij,you
4568,ihr::PRN,тыйй,you
4569,sie::PRN,dah,they
4570,sie::PRN,sij,they
4571,sie::PRN,sii,they
4572,sie::PRN,sij,they
4573,sie::PRN,sij,they
4574,sie::PRN,сыйй,they
4575,was::FPRN,mij,what
4576,was::FPRN,mij,what
4577,was::FPRN,mii,what
4578,was::FPRN,mii,what
4579,was::FPRN,mii,what
4580,was::FPRN,мӣ,what
4581,wer::FPRN,gie,who
4582,wer::FPRN,guhti,who
4583,wer::FPRN,gii,who
4584,wer::FPRN,guhte,who
4585,wer::FPRN,kii,who
4586,wer::FPRN,ǩii,who
4587,wer::FPRN,kåå´tt,who
4588,wer::FPRN,ке̄,who
4589,wo::FADV,gusnie,where
4590,wo::FADV,gånnå,where
4591,wo::FADV,gos,where
4592,wo::FADV,kost,where
4593,wo::FADV,ko´st,where
4594,wo::FADV,касьт,where
4595,wohin::FADV,gogka,where ... to
4596,wohin::FADV,gogka,where to
4597,wohin::FADV,gogka,where
4598,wohin::FADV,gåsi,where ... to
4599,wohin::FADV,gåsi,where to
4600,wohin::FADV,gåsi,where
4601,wohin::FADV,gosa,where ... to
4602,wohin::FADV,gosa,where to
4603,wohin::FADV,gosa,where
4604,wohin::FADV,kuus,where ... to
4605,wohin::FADV,kuus,where to
4606,wohin::FADV,kuus,where
4607,wohin::FADV,koozz,where ... to
4608,wohin::FADV,koozz,where to
4609,wohin::FADV,koozz,where
4610,wohin::FADV,ко̄з,where ... to
4611,wohin::FADV,ко̄з,where to
4612,wohin::FADV,ко̄з,where
4613,wie::FADV,guktie,how
4614,wie::FADV,gumhtie,how
4615,wie::FADV,gåktu,how
4616,wie::FADV,mot,how
4617,wie::FADV,mahte,how
4618,wie::FADV,mä´htt,how
4619,wie::FADV,ко̄ххт,how
4620,warum::FADV,man,why
4621,warum::FADV,manen,why
4622,warum::FADV,manne,why
4623,warum::FADV,mane,why
4624,warum::FADV,mondiet,why
4625,warum::FADV,mõõzz,why
4626,warum::FADV,mää´nn,why
4627,warum::FADV,мэ̄йт,why
4628,warum::FADV,мэ̄ннгуэйке,why
4629,wieviel::FNUM,man jeenje,how much
4630,wieviel::FNUM,makta,how much
4631,wieviel::FNUM,olugo,how much
4632,wieviel::FNUM,kalle,how much
4633,wieviel::FNUM,kâ´ll,how much
4634,wieviel::FNUM,мэ̄ннве̄рьт,how much
4635,wieviel::FNUM,мэ̄нлянчверьт,how much
4636,eins::NUM,akte,one
4637,eins::NUM,akta,one
4638,eins::NUM,okta,one
4639,eins::NUM,ohtâ,one
4640,eins::NUM,õhtt,one
4641,eins::NUM,э̄ххт,one
4642,eins::NUM,о̄ххтэ,one
4643,zwei::NUM,göökte,two
4644,zwei::NUM,guokta,two
4645,zwei::NUM,guokte,two
4646,zwei::NUM,kyeh'ti,two
4647,zwei::NUM,kuõ´htt,two
4648,zwei::NUM,кӯххт,two
4649,drei::NUM,golme,three
4650,drei::NUM,gålmmå,three
4651,drei::NUM,golbma,three
4652,drei::NUM,kulmâ,three
4653,drei::NUM,koumm,three
4654,drei::NUM,ко̄ллм,three
4655,vier::NUM,njieljie,four
4656,vier::NUM,niellja,four
4657,vier::NUM,njeallje,four
4658,vier::NUM,nelji,four
4659,vier::NUM,nellj,four
4660,vier::NUM,не̄лльй,four
4661,fünf::NUM,vïjhte,five
4662,fünf::NUM,vihtta,five
4663,fünf::NUM,vihtta,five
4664,fünf::NUM,vittâ,five
4665,fünf::NUM,vitt,five
4666,fünf::NUM,выдт,five
4667,sechs::NUM,govhte,six
4668,sechs::NUM,guhtta,six
4669,sechs::NUM,guhtta,six
4670,sechs::NUM,kuttâ,six
4671,sechs::NUM,kutt,six
4672,sechs::NUM,кудт,six
4673,sieben::NUM,tjïjhtje,seven
4674,sieben::NUM,giehtja,seven
4675,sieben::NUM,čieža,seven
4676,sieben::NUM,čiččâm,seven
4677,sieben::NUM,čiččâm,seven
4678,sieben::NUM,кыджемь,seven
4679,acht::NUM,gaektsie,eight
4680,acht::NUM,gáktsa,eight
4681,acht::NUM,gávcci,eight
4682,acht::NUM,käävci,eight
4683,acht::NUM,kääu´c,eight
4684,acht::NUM,ка̄ххц,eight
4685,neun::NUM,uktsie,nine
4686,neun::NUM,aktse,nine
4687,neun::NUM,ovcci,nine
4688,neun::NUM,oovce,nine
4689,neun::NUM,å´hcc,nine
4690,neun::NUM,аххц,nine
4691,zehn::NUM,luhkie,ten
4692,zehn::NUM,låhke,ten
4693,zehn::NUM,lågev,ten
4694,zehn::NUM,logi,ten
4695,zehn::NUM,loṿe,ten
4696,zehn::NUM,lååi,ten
4697,zehn::NUM,лоагкь,ten
4698,elf::NUM,luhkieakte,eleven
4699,elf::NUM,lågenanakta,eleven
4700,elf::NUM,oktanuppelohkái,eleven
4701,elf::NUM,ohtnubáloh,eleven
4702,elf::NUM,õtmlo,eleven
4703,elf::NUM,õhttmlo,eleven
4704,elf::NUM,э̄ххтэмплоагкь,eleven
4705,zwölf::NUM,luhkiegöökte,twelve
4706,zwölf::NUM,lågenanguokta,twelve
4707,zwölf::NUM,guoktenuppelohkái,twelve
4708,zwölf::NUM,kyeh'tnubáloh,twelve
4709,zwölf::NUM,kuâtmlo,twelve
4710,zwölf::NUM,kuâhttmlo,twelve
4711,zwölf::NUM,кӯххтэмплоагкь,twelve
4712,zwanzig::NUM,göökteluhkie,twenty
4713,zwanzig::NUM,guoktalåhke,twenty
4714,zwanzig::NUM,guoktelogi,twenty
4715,zwanzig::NUM,kyeh'tilov,twenty
4716,zwanzig::NUM,kuâhttlo,twenty
4717,zwanzig::NUM,кӯххтлоагкь,twenty
4718,dreißig::NUM,golmeluhkie,thirty
4719,dreißig::NUM,gålmmålåhke,thirty
4720,dreißig::NUM,golbmalogi,thirty
4721,dreißig::NUM,kulmâlov,thirty
4722,dreißig::NUM,koummlo,thirty
4723,dreißig::NUM,ко̄ллмлоагкь,thirty
4724,vierzig::NUM,njieljieluhkie,forty
4725,vierzig::NUM,nielljalåhke,forty
4726,vierzig::NUM,njealljelogi,forty
4727,vierzig::NUM,neljilov,forty
4728,vierzig::NUM,nelljlo,forty
4729,vierzig::NUM,не̄лльйлоагкь,forty
4730,fünfzig::NUM,vïjhteluhkie,fifty
4731,fünfzig::NUM,vihttalåhke,fifty
4732,fünfzig::NUM,vihttalogi,fifty
4733,fünfzig::NUM,vittâlov,fifty
4734,fünfzig::NUM,vittlo,fifty
4735,fünfzig::NUM,выдтлоагкъ,fifty
4736,sechzig::NUM,govhteluhkie,sixty
4737,sechzig::NUM,guhttalåhke,sixty
4738,sechzig::NUM,guhttalogi,sixty
4739,sechzig::NUM,kuttâlov,sixty
4740,sechzig::NUM,kuttlo,sixty
4741,sechzig::NUM,кудтлоагкь,sixty
4742,siebzig::NUM,tjïjhtjeluhkie,seventy
4743,siebzig::NUM,gietjavlåhke,seventy
4744,siebzig::NUM,čiežalogi,seventy
4745,siebzig::NUM,čiččâmlov,seventy
4746,siebzig::NUM,čičmlo,seventy
4747,siebzig::NUM,кыджемьлоагкь,seventy
4748,achtzig::NUM,gaektsieluhkie,eighty
4749,achtzig::NUM,gáktsalåhke,eighty
4750,achtzig::NUM,gávccilogi,eighty
4751,achtzig::NUM,kähcilov,eighty
4752,achtzig::NUM,kä´hcclo,eighty
4753,achtzig::NUM,ка̄ххцлоагкь,eighty
4754,neunzig::NUM,uktsieluhkie,ninety
4755,neunzig::NUM,aktselåhke,ninety
4756,neunzig::NUM,ovccilogi,ninety
4757,neunzig::NUM,ohcelov,ninety
4758,neunzig::NUM,å´hcclo,ninety
4759,neunzig::NUM,аххцлоагкь,ninety
4760,hundert::NUM,tjuetie,a hundred
4761,hundert::NUM,tjuohte,a hundred
4762,hundert::NUM,čuođi,a hundred
4763,hundert::NUM,čyeti,a hundred
4764,hundert::NUM,čue´tt,a hundred
4765,hundert::NUM,чӯдть,a hundred
4766,tausend::NUM,tåvsene,a thousand
4767,tausend::NUM,stoeretjuetie,a thousand
4768,tausend::NUM,tuvsán,a thousand
4769,tausend::NUM,duhát,a thousand
4770,tausend::NUM,duhát,a thousand
4771,tausend::NUM,tuhháát,a thousand
4772,tausend::NUM,dohat,a thousand
4773,tausend::NUM,то̄а̄фант,a thousand
4774,und::CNJ,jïh,and
4775,und::CNJ,ja,and
4776,und::CNJ,ja,and
4777,und::CNJ,já,and
4778,und::CNJ,di,and
4779,und::CNJ,я,and
4780,und::CNJ,да,and
4781,und::CNJ,де,and
4782,oder::CNJ,jallh,or
4783,oder::CNJ,jali,or
4784,oder::CNJ,dahje,or
